"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"260","2021-01-26 13:54:01-03","IMA","MAC","43185","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","J.L.Costa-Lima","Chagas-Mota","4689","2009","08","08",NA,"Brasil","Alagoas","Inhapi","Serra do Grude.","-37.681228","-9.276686",NA,"Árvore ca. 5 m de altura. Estéril.; Caatinga.","MAC0043185","MAC0043185",NA,NA,NA,NA,NA,NA,"-37.681228","-9.276686","2016","04","15",NA,NA,NA,NA,NA
"261","2021-01-26 13:54:01-03","IMA","MAC","45241","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","J.L.Costa-Lima","Chagas-Mota; S.Brasileiro; E.Gonçalves","6745","2010","01","15",NA,"Brasil","Alagoas","Mata Grande","Mata do Pau Grande.","-37.732636","-9.118664",NA,"Árvore ca. 5 m de altura. Estéril.; Caatinga.","MAC0045241","MAC0045241",NA,NA,NA,NA,NA,NA,"-37.732636","-9.118664","2016","04","15",NA,NA,NA,NA,NA
"262","2021-01-26 13:54:01-03","IMA","MAC","45276","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","J.L.Costa-Lima","Chagas-Mota; S.Brasileiro; E.Gonçalves","6780","2010","01","15",NA,"Brasil","Alagoas","Mata Grande","Mata do Pau Grande.","-37.732636","-9.118664",NA,"Arbusto ca. 3 m de altura. Flores cremes.; Caatinga.","MAC0045276","MAC0045276",NA,NA,NA,NA,NA,NA,"-37.732636","-9.118664","2016","04","15",NA,NA,NA,NA,NA
"263","2020-11-18 11:40:09-03","UERJ","HRJ","11307","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"?","s.n.","2008","12","17",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00011307",NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-11-18 11:40:09-03","UERJ","HRJ","12304","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"L. P. G. Rosa; W. Silva","s.n.","2011","11","06",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00012786",NA,"574","574","32988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2021-02-09 10:12:32-03","UENF","HUENF","7368","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Souza, J.S.","2275","2002","08","15",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389",NA,"5x5","HUENF00007371",NA,"39","39",NA,NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-02-09 10:12:32-03","UENF","HUENF","1630","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Rabelo, G.R.; Nascimento, M.T.","73","2001","05","11",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-42.035556","-22.428333",NA,NA,"HUENF00001632",NA,"56","56",NA,NA,NA,NA,"42º2'8''W","22º25'42''S",NA,NA,NA,NA,NA,NA,NA,NA
"267","2021-02-09 10:12:32-03","UENF","HUENF","7308","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Souza, J.S.","123",NA,NA,NA,NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389",NA,"5x5; MD5","HUENF00007311",NA,"39","39",NA,NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-02-09 10:12:32-03","UENF","HUENF","3225","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Dan, M.L.; et al.","800","2007","11","29",NA,"Brasil","Rio de Janeiro","São José de Ubá","Fazenda Prosperidade","-42.033056","-21.411667",NA,"Estéril, folha larga, caixa fissurada","HUENF00003227",NA,"256","256",NA,NA,NA,NA,"42º1'59''W","21º24'42''S",NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-04-07 16:08:49-03","UENF","HUENF","5418","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Mauad, L.P.","Mauad, L.P.; Souza, T.P.","136","2010","01","22",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Morro Itaoca","-41.448056","-21.797222",NA,"Subarbusto, 5m de altura, fruto cor vermelha, folhas alternas com estípulas e ramos com ramentas, coletada na borda da trilha para a torre","HUENF00005421",NA,"201","201",NA,NA,NA,NA,"41º26'53''W","21º47'50''S","2010",NA,NA,NA,NA,NA,NA,NA
"270","2021-02-09 10:12:32-03","UENF","HUENF","7307","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Souza, J.S.","146",NA,NA,NA,NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389",NA,"5x5; MD5","HUENF00007310",NA,"39","39",NA,NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"271","2021-02-09 10:12:32-03","UENF","HUENF","10426","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Souza, T.P.","15","2011","06","29",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Maciço do Itaoca.","-41.448056","-21.797222",NA,"Parcela 1","HUENF00011069",NA,NA,NA,NA,NA,NA,NA,"41º26'53''W","21º47'50''S",NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-02-09 10:12:32-03","UENF","HUENF","5542","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Nascimento, M.T.; et al.","462","2002","10","30",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389",NA,"Fogo","HUENF00005545",NA,"39","39",NA,NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"273","2021-02-09 10:12:32-03","UENF","HUENF","5865","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Ribeiro, A.C.C.","251","2004","08","03",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Lagoa de Cima","-41.507222","-21.765833",NA,"Número de coleta igual: 72, 39, cheia de ramentas","HUENF00005868",NA,"5","5",NA,NA,NA,NA,"41º30'26''W","21º45'57''S",NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-02-09 10:12:32-03","UENF","HUENF","3940","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Souza, J.S.","2022","2002","08","14",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389",NA,"5X5","HUENF00003943",NA,"39","39",NA,NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"275","2021-02-09 10:12:32-03","UENF","HUENF","5494","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Nascimento, M.T.; et al.","186","2002","10","14",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389",NA,"Fogo","HUENF00005497",NA,"39","39",NA,NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-02-09 10:12:32-03","UENF","HUENF","7355","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Souza, J.S.","2411","2002","08","15",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389",NA,"5x5 m","HUENF00007358",NA,"39","39",NA,NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-02-09 10:12:32-03","UENF","HUENF","7352","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Souza, J.S.","1909","2002","08","13",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389",NA,"5x5 m","HUENF00007355",NA,"39","39",NA,NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-02-09 10:12:32-03","UENF","HUENF","5551","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Nascimento, M.T.; et al.","284","2002","04","15",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389",NA,"Fogo","HUENF00005554",NA,"39","39",NA,NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-02-09 10:12:32-03","UENF","HUENF","7356","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Souza, J.S.","4081","2004","04","20",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389",NA,"5x5 m","HUENF00007359",NA,"39","39",NA,NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"280","2021-02-09 10:12:32-03","UENF","HUENF","11841","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Belan, M.; Faitanin, M. A.","31","2019","10","23",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Estação Ecológica Estadual de Guaxindiba. Estação Ecológica Estadual de Guaxindiba","-41.095556","-21.371667",NA,"Próximo ao lago sul","HUENF00012692",NA,"487","487",NA,NA,NA,NA,"41º5'44''W","21º22'18''S",NA,NA,NA,NA,NA,NA,NA,NA
"281","2021-02-09 10:12:32-03","UENF","HUENF","476","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Nascimento, M.T.; Da Silva, G.C.","493","1996","07","01",NA,"Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Carvão Estação Ecológica Estadual de Guaxindiba","-41.094444","-21.391389",NA,"MP4; Árvore; Igual 468","HUENF00000478",NA,"39","39",NA,NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA,NA,NA,NA
"282","2021-02-09 10:12:32-03","UENF","HUENF","10740","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Archanjo, K.M.P.A.","5604","2010","05","26",NA,"Brasil","Rio de Janeiro","Natividade","Mata de São Vicente.","-41.9733009338379","-21.042200088501",NA,NA,"HUENF00011411",NA,NA,NA,"18409","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2021-02-09 10:12:32-03","UENF","HUENF","8969","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"s/c","456",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,"5x5 m","HUENF00008973",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-02-09 10:12:32-03","UENF","HUENF","9139","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"s/c",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"HUENF00009143",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2021-02-09 10:12:32-03","UENF","HUENF","10107","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Reis, M.P.; Pereira, D. ; Carneiro, L.",NA,"2017","01","24",NA,"Brasil","Rio de Janeiro","São José de Ubá","Barro Branco","-41.9425010681152","-21.3575000762939",NA,"Com Frutos Vermelhos","HUENF00010732",NA,NA,NA,"15393","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-02-09 10:12:32-03","UENF","HUENF","2218","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Nascimento, M.T.; Dan, M.L.; Ribeiro, A.C.C.","53","2007","02","14",NA,"Brasil","Rio de Janeiro","São José de Ubá","Fazenda Zé Francisco","-41.9425010681152","-21.3575000762939",NA,NA,"HUENF00002220",NA,NA,NA,"15393","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-02-25 10:12:48-03","CVRD","CVRD","12608","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Domingos A. Folli","Folli, D.A.","6458","2009","11","04","América do Sul","BRASIL","ES","Aracruz",NA,"-40.079995","-19.830209",NA,"<ll>dwc_commonname:</ll> Epadú da mata","CVRD012608",NA,"20","20",NA,NA,NA,NA,"-40,079995","-19,830209","2009","11","04","Magnoliopsida",NA,NA,NA,NA
"288","2021-02-25 10:12:48-03","CVRD","CVRD","11103","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Loiola, M.I.B.","Folli, D.A.","5961","2008","02","25","América do Sul","BRASIL","ES","Linhares","Fazenda Ceará","-40.0722007751465","-19.3910999298096",NA,"Mata Seca de Restinga <ll>dwc_commonname:</ll> Epadú da mata","CVRD011103",NA,NA,NA,"48094","auto",NA,NA,NA,NA,"2014","04","07","Magnoliopsida",NA,NA,NA,NA
"289","2021-02-25 10:12:48-03","CVRD","CVRD","523","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Loiola, M.I.B.","Folli, D.A.","193","1980","02","06","América do Sul","BRASIL","ES","Linhares","Próxima a uma Goiabeira, Massaranduba e Tambor.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Epadú da mata","CVRD000523",NA,NA,NA,"48094","auto",NA,NA,NA,NA,"2014","04","07","Magnoliopsida",NA,NA,NA,NA
"290","2021-03-01 11:54:47-03","UFPE","UFP","69509","PreservedSpecimen","Plantae",NA,"Malpighiales","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St.-Hil",NA,"Costa-Lima, JL; Jardim, JG; Melo, E; Silva, BM; Brito, EV; Silva, T","606","2011","12","10",NA,"Brasil","Paraiba","Alagoa Nova",NA,"-3.940444","-6.993056",NA,"Arborescente, ca 4,0m alt. Estípulas amarronzada quando senescentes. Folhas cartáceas, discolores face abaxial verde-escura, abaxial verde-clara. Botões esverdeados. Flores com cálice esverdeado; corola alva a levemente esverdeada, apê","UFP069509",NA,NA,NA,NA,NA,NA,NA,"-3.940444","-6.993056",NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-03-01 11:54:47-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Malpighiales","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St.-Hil",NA,"Costa-Lima, JL; Jardim, JG; Melo, E; Silva, BM; Brito, EV; Silva, T","606","2011","12","10",NA,"Brasil","Paraiba","Alagoa Nova",NA,"-3.940444","-6.993056",NA,"Arborescente, ca 4,0m alt. Estípulas amarronzada quando senescentes. Folhas cartáceas, discolores face abaxial verde-escura, abaxial verde-clara. Botões esverdeados. Flores com cálice esverdeado; corola alva a levemente esverdeada, apêndice brancos;",NA,NA,NA,NA,NA,NA,NA,NA,"-3.940444","-6.993056",NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-07-31 14:32:30-03","CPATSA","HTSA","4735","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Costa-Lima, J.L.","Melo, E.; Marques da Silva, B. & Jardim, J.","10759","2011","12","09",NA,"Brasil","Paraíba","Areia","Brejo Paraibano","-36.251667","-7.615556",NA,"Arbusto 3-4 m altura. Folhas discolores, botões esverdeados. (PPBio 558317/2009)",NA,NA,"645","645",NA,NA,NA,NA,"-36.251667","-7.615556",NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-09-12 05:00:02-03","US","US","1380093","PreservedSpecimen","Plantae",NA,"Linales","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St.-Hil.",NA,"Widgren","s.n.","1905","1","18","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US01856788","US01856788_01 US01856788_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"294","2020-09-12 05:00:02-03","US","US","13879","PreservedSpecimen","Plantae",NA,"Linales","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St.-Hil.",NA,"Wilkes Explor. Exped.","s.n.","1838",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Rio Janeiro",NA,NA,NA,NA,"US00829482","US00829482_01 US00829482_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"295","2020-09-12 05:00:02-03","US","US","13875","PreservedSpecimen","Plantae",NA,"Linales","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St.-Hil.",NA,"Riedel, --","390",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,"US01856789","US01856789_01 US01856789_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"296","2020-09-12 05:00:02-03","US","US","2339350","PreservedSpecimen","Plantae",NA,"Linales","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St.-Hil.",NA,"E. Pereira","4465","1958","11","5","South America - Neotropics","Brazil","Rio de Janeiro","Rio de Janeiro","Estrada das Furnas","-43.2075004577637","-22.9027996063232",NA,"Leaf material removed for alkaloid analysis. James A. Duke, USDA, Beltsville, Md.","US01856787","US01856787_01 US01856787_02",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"297","2020-09-12 05:00:02-03","US","US","1111112","PreservedSpecimen","Plantae",NA,"Linales","Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A. St.-Hil.",NA,"A. F. M. Glaziou","10349",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,"Leaf material removed for alkaloid analysis. James A. Duke, USDA, Beltsville, Md.","US01856786","US01856786_01 US01856786_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"298","2020-09-02 16:24:22-03","Cenargen","CEN","83748","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","R. Goldenberg","Renato Goldenberg","32369","1994","12","13",NA,"Brasil","SP","UBATUBA","Ilha Anchieta, Trilha da Prainha.","-45.0699996948242","-23.4300003051758","Exsicatas","Doação da Universidade Estadual de Campinas - Herbário UEC - Plantas do Brasil.","CEN00083748","CEN00083748",NA,NA,"34265","auto",NA,NA,NA,NA,"1994","12",NA,NA,NA,NA,"1",NA
"299","2020-09-02 16:24:22-03","Cenargen","CEN","62292","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","A. Amaral, Jr. & J. O. Mendonça","Fábio de Barros","2885","1993","11","16",NA,"Brasil","SP","UBATUBA","Praia Lagoinha, caminho para a praia das Cruzadas.","-45.0699996948242","-23.4300003051758","Exsicatas","Árvore da mata de encosta. com 8 metros de altura. Flores branco-esverdeadas. &nf;Doação do Instituto de Botânica - SP. São Paulo.","CEN00062292","CEN00062292",NA,NA,"34265","auto",NA,NA,NA,NA,"1997","03",NA,NA,NA,NA,"1",NA
"300","2019-11-13 11:19:39-03","USP","SPF","162828","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Araújo, TF","Jardim, JG","2859","2000","02","24",NA,"Brasil","Bahia","Santa Teresinha",NA,"-39.475833","-12.853611",NA,NA,"SPF00162828",NA,NA,NA,NA,NA,NA,NA,"-39.475833","-12.853611","2012","08",NA,NA,NA,NA,NA,NA
"301","2019-11-13 11:19:39-03","USP","SPF","200264","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Freitas, HS","Freitas, HS","363","2008","12","31",NA,"Brasil","São Paulo","São José do Barreiro",NA,"-44.656667","-22.642778",NA,NA,"SPF00200264",NA,"504","504",NA,NA,NA,NA,"-44.656667","-22.642778","2009",NA,NA,NA,NA,NA,NA,NA
"302","2019-11-13 11:19:39-03","USP","SPF","200265","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Freitas, HS","Freitas, HS","239","2007","12","17",NA,"Brasil","São Paulo","São José do Barreiro",NA,"-44.656667","-22.642778",NA,NA,"SPF00200265",NA,"504","504",NA,NA,NA,NA,"-44.656667","-22.642778","2009",NA,NA,NA,NA,NA,NA,NA
"303","2019-11-13 11:19:39-03","USP","SPF","203473","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Anônimo","Zipparro, VB","2279","2007","11","08",NA,"Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta","-45.083333","-23.566667",NA,NA,"SPF00203473",NA,NA,NA,NA,NA,NA,NA,"-45.083333","-23.566667",NA,NA,NA,NA,NA,NA,NA,NA
"304","2019-11-13 11:19:39-03","USP","SPF","205396","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.",NA,"Lima, HC","5196","1995","11","08",NA,"Brasil","Rio de Janeiro","Armação dos Búzios",NA,NA,NA,NA,NA,"SPF00205396",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2019-11-13 11:19:39-03","USP","SPF","205400","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Farney, C","Farney, C","4336","2000","07","05",NA,"Brasil","Rio de Janeiro","Armação dos Búzios","Praia de Manguinhos",NA,NA,NA,NA,"SPF00205400",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004","07",NA,NA,NA,NA,NA,NA
"306","2019-11-13 11:19:39-03","USP","SPF","66461","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Jara, A","Leoni, LS","s.n.","1989","11","26",NA,"Brasil","Minas Gerais","Carangola",NA,"-42.016667","-20.716667",NA,NA,"SPF00066461",NA,"400","400",NA,NA,NA,NA,"-42.016667","-20.716667","2012",NA,NA,NA,NA,NA,NA,NA
"307","2019-11-13 11:19:39-03","USP","SPF","194672","PreservedSpecimen","Plantae",NA,NA,"Erythroxylaceae","Erythroxylum","pulchrum","Erythroxylum pulchrum","A.St.-Hil.","Mendonça, JO","Lima, HC","5967","2001","12","02",NA,"Brasil","Rio de Janeiro","Angra dos Reis","Ilha Gipoia.","-44.3180999755859","-23.0067005157471",NA,NA,"SPF00194672",NA,"10","70","32988","auto",NA,NA,NA,NA,"2009","06",NA,NA,NA,NA,NA,NA
