"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus","previousCatalogNumber","sex"
"49","2021-03-15 16:37:00-03","NY","NYBG","454363","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","calodonta","Mollinedia calodonta","Perkins","R. Reitz",NA,NA,NA,"R. M. Klein","2057","1956","05","24","Brazil","Santa Catarina","Itajaí","Braço Joaquim, Luis Alves","-48.941177","-26.748537",NA,NA,"350","350","NY00454363","NY00454363_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=714665' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","454362","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","calodonta","Mollinedia calodonta","Perkins","J. A. Kallunki",NA,NA,NA,"J. E. Leite","2151","1941","12",NA,"Brazil","Rio Grande do Sul",NA,"São Salvador",NA,NA,NA,NA,NA,NA,"NY00454362","NY00454362_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=714667' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","454364","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","calodonta","Mollinedia calodonta","Perkins","R. Reitz",NA,NA,NA,"R. Reitz","2131","1954","09","30","Brazil","Santa Catarina","Luis Alves","Braço Joaquim, Luis Alves, Itajaí","-48.941177","-26.748537",NA,NA,"300","300","NY00454364","NY00454364_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=714666' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","454368","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","chrysolaena","Mollinedia chrysolaena","Perkins","J. C. Lindeman",NA,NA,NA,"J. C. Lindeman","2573","1966","09","29","Brazil","Paraná",NA,"Serra do Mar; above Bela Vista, near old road from Curitiba to Morretes","-48.887212","-25.350515",NA,NA,"550","550","NY00454368","NY00454368_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=284664' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","454367","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","chrysolaena","Mollinedia chrysolaena","Perkins",NA,NA,NA,NA,"K. Kubitzki","8131","1981","02","21","Brazil","São Paulo","Cananéia","Ilha do Cardoso","-47.992538","-25.197304",NA,NA,NA,NA,"NY00454367","NY00454367_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=284666' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","454366","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","chrysolaena","Mollinedia chrysolaena","Perkins","J. C. Lindeman",NA,NA,NA,"J. C. Lindeman","3860","1967","01","01","Brazil","Paraná","Guaratuba","Vicinity of Guaratuba","-48.580045","-25.892616",NA,NA,NA,NA,"NY00454366","NY00454366_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=284663' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1181809","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","chrysolaena","Mollinedia chrysolaena","Perkins","W. Morawetz",NA,NA,NA,"W. Morawetz","31-261280","1980","12","26","Brazil","São Paulo","Ubatuba","Serra do Mar, along the road from Ubatuba to Taubaté, km 78-89.","-45.12","-23.42",NA,NA,"20","900","NY01181809","NY01181809_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1387500' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","454365","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","chrysolaena","Mollinedia chrysolaena","Perkins",NA,NA,NA,NA,"K. Kubitzki","8131","1981","02","21","Brazil","São Paulo","Cananéia","Ilha do Cardoso","-47.992538","-25.197304",NA,NA,NA,NA,"NY00454365","NY00454365_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=284665' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","454341","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","floribunda","Mollinedia floribunda","Tul.","R. Reitz",NA,NA,NA,"R. Reitz","5643","1957","11","07","Brazil","Santa Catarina","Sao Francisco do Sul","Três Barras, Garuva","-48.6381","-26.2433",NA,NA,"150","150","NY00454341","NY00454341_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=219077' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","02423222","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","floribunda","Mollinedia floribunda","Tul.",NA,NA,NA,NA,"W. Morawetz","21-211280","1980","12","21","Brazil","São Paulo",NA,"Between Bertioga and São Sebastião at the mouth of the Rio Itaguaré.",NA,NA,NA,NA,NA,NA,"NY02423222","NY02423222_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2685527' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00894156","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","floribunda","Mollinedia floribunda","Tul.","P. C. Standley",NA,NA,NA,"Y. E. J. Mexia","5320","1930","11","19","Brazil","Minas Gerais","Viçosa","São Domingo.","-42.8817","-20.7542",NA,NA,"720","720","NY00894156","NY00894156_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=981586' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","454342","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","floribunda","Mollinedia floribunda","Tul.","R. Reitz",NA,NA,NA,"R. M. Klein","2356","1959","12","15","Brazil","Santa Catarina","Blumenau","Mata da Cia. Hering, Bom Retiro","-49.082834","-26.926032",NA,NA,"300","300","NY00454342","NY00454342_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=219078' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","454343","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","floribunda","Mollinedia floribunda","Tul.","R. Reitz",NA,NA,NA,"R. Reitz","1172","1953","11","02","Brazil","Santa Catarina","Ibirama","Horto Florestal I.N.P.","-49.5178","-27.0569",NA,NA,"350","350","NY00454343","NY00454343_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=219075' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","1181808","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","floribunda","Mollinedia floribunda","Tul.","W. Morawetz",NA,NA,NA,"W. Morawetz","21-211280","1980","12","21","Brazil","São Paulo",NA,"Between Bertioga and São Sebastião at the mouth of the Rio Itaguaré.",NA,NA,NA,NA,NA,NA,"NY01181808","NY01181808_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1387499' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01093247","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","floribunda","Mollinedia floribunda","Tul.","S. A. C. Chiea",NA,NA,NA,"S. A. C. Chiea","11","1979","05","16","Brazil","São Paulo","Sao Paulo","Reserva Biológica, Parque Estadual das Fontes do Ipiranga.","-46.621883","-23.654505",NA,NA,NA,NA,"NY01093247","NY01093247_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1230896' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","454344","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","floribunda","Mollinedia floribunda","Tul.","M. Sobral",NA,NA,NA,"M. Sobral","4159","1985","09",NA,"Brazil","Rio Grande do Sul","Camaqua","Boa Vista, Camaqua","-51.8119","-30.8511",NA,NA,NA,NA,"NY00454344","NY00454344_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=219082' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","02447480","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","floribunda","Mollinedia floribunda","Tul.",NA,NA,NA,NA,"W. Morawetz","32-261280","1980","12","26","Brazil","São Paulo","Ubatuba","Serra do Mar, along the road from Ubatuba to Taubaté, km 78-89.","-45.12","-23.42",NA,NA,"750",NA,"NY02447480","NY02447480_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2621361' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","454346","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","floribunda","Mollinedia floribunda","Tul.",NA,NA,NA,NA,"B. D. Sucre","9098","1972","05","06","Brazil","Rio de Janeiro","Petrópolis","Vale Bonsucesso, Caixa d'Agua","-43.1783","-22.505",NA,NA,"720","720","NY00454346","NY00454346_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=219084' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","454339","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","floribunda","Mollinedia floribunda","Tul.","P. C. Standley",NA,NA,NA,"Y. E. J. Mexia","5098","1930","09","24","Brazil","Minas Gerais","Viçosa","Viçosa. Fazenda do Deserto","-42.8817","-20.7542",NA,NA,"700","700","NY00454339","NY00454339_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=219081' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","454340","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","floribunda","Mollinedia floribunda","Tul.","R. Reitz",NA,NA,NA,"R. Reitz","2946","1956","03","29","Brazil","Santa Catarina","Itajaí","Morro da Ressacada","-48.6617","-26.9081",NA,NA,"100","100","NY00454340","NY00454340_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=219076' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","776837","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","floribunda","Mollinedia floribunda","Tul.","M. Sugiyama",NA,NA,NA,"I. Cordeiro","2353","2000","09","28","Brazil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba, Trilha da Captaçao","-45.4097","-23.6203",NA,NA,NA,NA,"NY00776837","NY00776837_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=219080' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","454347","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","floribunda","Mollinedia floribunda","Tul.","J. J. Lui",NA,NA,NA,"H. de F. Leitão Filho","s.n.","1970","10","26","Brazil","São Paulo",NA,"Rodovia Piedade-Tapiraí",NA,NA,NA,NA,NA,NA,"NY00454347","NY00454347_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=219079' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","454345","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","floribunda","Mollinedia floribunda","Tul.",NA,NA,NA,NA,"D. S. D. de Araújo","802","1975","09","22","Brazil","Rio de Janeiro","Mangaratiba","Estrada antiga para Muriqui","-44.0406","-22.9597",NA,NA,NA,NA,"NY00454345","NY00454345_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=219083' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","454390","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","ovalifolia","Mollinedia ovalifolia","Tolm.",NA,NA,NA,NA,"L. Riedel",NA,"1823","10",NA,"Brazil","Rio de Janeiro","Magé","Mandiocca","-43.0406","-22.6531",NA,NA,NA,NA,"NY00454390","NY00454390_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=436981' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","454389","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","ovalifolia","Mollinedia ovalifolia","Tolm.",NA,NA,NA,NA,"L. Riedel",NA,"1823","10",NA,"Brazil","Rio de Janeiro","Magé","Mandiocca","-43.0406","-22.6531",NA,NA,NA,NA,"NY00454389","NY00454389_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=436980' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","454388","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","ovalifolia","Mollinedia ovalifolia","Tolm.",NA,NA,NA,NA,"L. Riedel",NA,"1823","10",NA,"Brazil","Rio de Janeiro","Magé","Mandiocca","-43.0406","-22.6531",NA,NA,NA,NA,"NY00454388","NY00454388_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=436979' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","454306","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","R. Reitz",NA,NA,NA,"R. Reitz","9300","1959","10","31","Brazil","Santa Catarina","Sombrio","Pirao Frio, Sombrio","-49.6167","-29.1142",NA,NA,"10","10","NY00454306","NY00454306_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=460212' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2016-09-29 13:28:00-03","NY","NYBG","454302","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana",NA,"A. Peixoto",NA,NA,NA,"A. Peixoto","3479","1985","02","05","Brazil","Espírito Santo","Santa Teresa","Santa Teresa, Reserva Biológica de Nova Lombardia","-40.6003","-19.9358",NA,NA,"700","700","NY00454302","NY00454302_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=460214' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2016-09-29 13:28:00-03","NY","NYBG","454303","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana",NA,"R. Reitz",NA,NA,NA,"R. M. Klein","1747","1955","11","03","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6617","-26.9081",NA,NA,"100","100","NY00454303","NY00454303_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=460211' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2016-09-30 08:51:00-03","NY","NYBG","1551167","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana",NA,"A. L. Peixoto",NA,NA,NA,"L. Sylvestre","1831","2005","09","29","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia; Trilha do Hotel Simon para os Três Picos","-44.5631","-22.4961",NA,NA,NA,NA,"NY01551167","NY01551167_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1912152' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","01093296","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana gracilis","(Tul.) Perkins","M. Kuhlmann",NA,NA,NA,"M. Kuhlmann","s.n.","1937","08","17","Brazil","São Paulo","Sao Paulo","Viveiro da Prefeitura, 3 Rios.","-46.63","-23.5403",NA,NA,NA,NA,"NY01093296","NY01093296_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1232452' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet","gracilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2016-09-29 13:28:00-03","NY","NYBG","454304","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana",NA,NA,NA,NA,NA,"B. D. Sucre","6228","1969","11","08","Brazil","Rio de Janeiro",NA,"Mata do Rumo",NA,NA,NA,NA,NA,NA,"NY00454304","NY00454304_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=460223' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","454305","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","A. Peixoto",NA,NA,NA,"G. G. Hatschbach","47143","1983","11","29","Brazil","Paraná","Antonina","Pinheirinho","-48.7117","-25.4286",NA,NA,"3","5","NY00454305","NY00454305_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=460217' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","454295","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins",NA,NA,NA,NA,"S. M. Carvalho","97","1983","11","18","Brazil","Rio de Janeiro","Piraí","Piraí, Estaçao Ecológica de Piraí","-43.8981","-22.6294",NA,NA,NA,NA,"NY00454295","NY00454295_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=460221' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2016-09-30 00:57:00-03","NY","NYBG","01112747","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana",NA,NA,NA,NA,NA,"R. Marquete","1223","1993","10","14","Brazil","Rio de Janeiro","Rio de Janeiro","Horto Florestal, caminho para o Parque da Cidade.","-43.2075","-22.9031",NA,NA,NA,NA,"NY01112747","NY01112747_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1262856' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","454300","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","A. Peixoto",NA,NA,NA,"G. G. Hatschbach","44470","1981","12","11","Brazil","Paraná","Antonina","Cab. Rio Faisqueira","-48.7117","-25.4286",NA,NA,NA,NA,"NY00454300","NY00454300_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=460215' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-15 16:37:00-03","NY","NYBG","454299","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana","(Spreng.) Perkins","J. Mattos",NA,NA,NA,"A. Gehrt","s.n.","1939","12","17","Brazil","São Paulo","Sao Paulo","Pirajussara","-46.63","-23.5403",NA,NA,NA,NA,"NY00454299","NY00454299_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=460220' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2016-09-30 00:47:00-03","NY","NYBG","01093139","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana",NA,"A. L. Peixoto",NA,NA,NA,"R. Marquete","3384","2002","08","26","Brazil","Rio de Janeiro","Teresópolis","Granja Comary.","-42.96775","-22.45539",NA,NA,"920","920","NY01093139","NY01093139_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1250277' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2016-09-29 13:28:00-03","NY","NYBG","454298","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","schottiana","Mollinedia schottiana",NA,"A. Peixoto",NA,NA,NA,"D. S. D. de Araújo","6075","1984","02","14","Brazil","Rio de Janeiro","Angra dos Reis","Ilha Grande, Reserva Biológica Estadual da Praia do Sul","-44.28","-23.17",NA,NA,NA,NA,"NY00454298","NY00454298_01","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=460213' target='other'> <mi>dwc_moreinfo</mi></a>","Magnoliophyta","Laurales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
