"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","typeStatus","locality","phylum","order","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","individualCount","eventTime","fieldNumber","sex"
"494","2019-11-06 09:57:48-03","UFOP","OUPR","2972","PreservedSpecimen","Plantae","Theaceae","Haemocharis","semiserrata","Haemocharis semiserrata","(Nees) Mart.","Jorgensen, P.M.; Nee, M.","2012","Badini, J.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"Beira de estrada. Arbusto. Flores brancas",NA,"Três Moinhos",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2020-03-12 10:29:34-03","UFOP","OUPR","25554","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski.",NA,NA,"Freitas, G.P.P.; Antonio-Silva, L.","199","2010","06","07","Brasil","Minas Gerais","Ouro Preto","-43.503475","-20.357758","-43.503475","-20.357758",NA,NA,NA,NA,NA,"Árvore com 3m de altura, flor alva, estigmas e anteras amareladas, botões florais esverdeados, presença de herbívoria nas pétalas. Campo sobre Canga.",NA,"Serra da Brígida",NA,NA,"1466","1466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2020-03-12 10:29:34-03","UFOP","OUPR","28837","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski.","Messias, M.C.T.B.","2014","Dairel, M.C.; Messias, M.C.T.B.","36","2014","09","15","Brasil","Minas Gerais","Ouro Preto","-43.5","-20.35","-43.5","-20.35",NA,NA,NA,NA,NA,"Árvore com 4,5m de altura. Flores amarelas. Remanescente florestal sobre bauxita",NA,"APA Estadual Cachoeira das Andorinhas, Serra da Brígida.",NA,NA,"1500","1500",NA,NA,NA,"09","15",NA,NA,NA,NA,NA,NA,NA
"497","2020-03-12 10:29:34-03","UFOP","OUPR","28838","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski.","Messias, M.C.T.B.","2014","Dairel, M.C.; Messias, M.C.T.B.","49","2014","09","15","Brasil","Minas Gerais","Ouro Preto","-43.5","-20.35","-43.5","-20.35",NA,NA,NA,NA,NA,"Árvore com 4m de altura. Frutos secos. Remanescente florestal sobre bauxita",NA,"APA Estadual Cachoeira das Andorinhas, Serra da Brígida.",NA,NA,"1500","1500",NA,NA,NA,"09","15",NA,NA,NA,NA,NA,NA,NA
"498","2020-03-12 10:29:34-03","UFOP","OUPR","2979","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski.","Bittrich, V (LEFB)","2012","Badini, J.","s.n.","1977","08","16","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"Mata. Árvore. Flores brancas",NA,"Alto do Morro do Cachorro, Itacolomi",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2020-03-12 10:29:34-03","UFOP","OUPR","2986","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski.","Bittrich, V (LEFB)","2012","Badini, J.","s.n.","1975","03","19","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Base da Serra do Itacolomi",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"500","2020-03-12 10:29:34-03","UFOP","OUPR","2975","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski.","Bittrich, V (LEFB)","2012","s.col.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"Cerrado. Arbusto. Flores brancas",NA,"Base da Serra Itatiaia",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"501","2020-03-12 10:29:34-03","UFOP","OUPR","2965","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski.","Bittrich, V (LEFB)","2012","s.col.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"Capoeira. Arbusto. Flores pálidas",NA,"Camarinhas",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2020-03-12 10:29:34-03","UFOP","OUPR","34539","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski.","Pedrosa, L.G.",NA,"Pedrosa, L.G.","2007","2019","09","22","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"Arvoreta. Flores alvas. Campo rupestre.",NA,"Cerâmica",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"503","2020-03-12 10:29:34-03","UFOP","OUPR","6964","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski.","Bittrich, V (LEFB)","2012","Silva, J.L.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"Campo. Arbusto. Em frutos",NA,"Chapada",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2020-03-12 10:29:34-03","UFOP","OUPR","2981","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski.","Bittrich, V (LEFB)","2012","Badini, J.","s.n.","1972","02","20","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chapada",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"505","2020-03-12 10:29:34-03","UFOP","OUPR","31844","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski.","Pedrosa, L.G.","2018","Pedrosa, L.G.","711","2018","09","01","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"Arvoreta, ca. 3m. Flores alvas. Mata ciliar.",NA,"Córrego do Cipó",NA,NA,NA,NA,NA,"44599","auto","09","01",NA,NA,NA,NA,NA,NA,NA
"506","2020-03-12 10:29:34-03","UFOP","OUPR","2967","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski.","Bittrich, V (LEFB)","2012","s.col.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"Terreno pedregoso. Arbusto",NA,"Serra de Antônio Pereira",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","2020-03-12 10:29:34-03","UFOP","OUPR","2969","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski.","Bittrich, V (LEFB)","2012","s.col.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"Campo. Arbusto. Flores pálidas",NA,"Serra de Ouro Preto",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2020-03-12 10:29:34-03","UFOP","OUPR","2977","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski.","Bittrich, V (LEFB)","2012","Badini, J.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"Campo. Arbusto. Flores brancas",NA,"Serra de Ouro Preto",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2020-03-12 10:29:34-03","UFOP","OUPR","2985","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski.","Bittrich, V (LEFB)","2012","s.col.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Serra do Itacolomi",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","2020-03-12 10:29:34-03","UFOP","OUPR","2970","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski.","Bittrich, V (LEFB)","2012","Badini, J.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"Beira de estrada. Arbusto. Flores brancas",NA,"Serra do Itacolomi",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2020-03-12 10:29:34-03","UFOP","OUPR","2971","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski.","Bittrich, V (LEFB)","2012","Badini, J.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"Beira de estrada. Arbusto. Flores brancas",NA,"Serra do Itatiaia",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2020-12-04 13:19:46-03","UDESC","LUSC","6800","PreservedSpecimen","Plantae","Theaceae","Laplacea","acutifolia","Laplacea acutifolia","(Wawra) Kobuski",NA,NA,"Floriani, M.M.P.","255","2012","09","12","Brasil","Santa Catarina","Rio Rufino","-49.7792015075684","-27.8605995178223",NA,NA,"LUSC005167","LUSC005167",NA,NA,NA,NA,NA,"Fazenda Santo Antônio.",NA,NA,NA,NA,NA,"29300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2020-12-04 13:19:46-03","UDESC","LUSC","6636","PreservedSpecimen","Plantae","Theaceae","Laplacea","acutifolia","Laplacea acutifolia","(Wawra) Kobuski","Floriani, M.M.P.",NA,"Floriani, M.M.P.","91","2011","08","24","Brasil","Santa Catarina","Rio Rufino","-49.7792015075684","-27.8605995178223",NA,NA,"LUSC001995","LUSC001995",NA,NA,NA,NA,NA,"Fazenda Santo Antônio.",NA,NA,NA,NA,NA,"29300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2020-12-04 13:19:46-03","UDESC","LUSC","9539","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","R.C. Seubert","2015","R.C. Seubert; D.K. Sampaio, E. Hofschneider, J.A. Rezini & W. Gebien","101","2015","02","18","Brasil","Santa Catarina","Indaial","-49.212778","-27.125","49º12'46''W","27º7'30''S","LUSC005935",NA,NA,NA,NA,NA,NA,"Faxinal do Bepe - Parque Nacional da Serra do Itajaí. encosta.",NA,NA,"700","700",NA,NA,NA,"02","18",NA,NA,NA,NA,NA,NA,NA
"515","2020-12-04 13:19:46-03","UDESC","LUSC","5985","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","G.Hatschbach",NA,"E.Barbosa; J.M.Silva","1655","2006","09","27","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"LUSC001290","LUSC001290",NA,NA,NA,NA,NA,"Morro Cunhaporanga.",NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2019-01-17 11:25:15-02","PUCRS","MPUC","17089","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng",NA,NA,NA,NA,"1997","09","29","Brasil","RS","São Francisco de Paula","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,"South America",NA,NA,NA,NA,"CPCN Pró-Mata",NA,"Ericales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA,NA
"517","2019-01-17 11:25:15-02","PUCRS","MPUC","14222","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","R.A. Baaske",NA,NA,NA,"1998","04","16","Brasil","RS","São Francisco de Paula","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,"South America",NA,NA,"Mata mista de araucárias (F.83)",NA,"CPCN Pró-Mata",NA,"Ericales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA,NA
"518","2019-01-17 11:25:15-02","PUCRS","MPUC","9401","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","N.I. Matzenbacher",NA,NA,NA,"2000","09","17","Brasil","RS","São Francisco de Paula","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,"South America",NA,NA,NA,NA,"CPCN Pró-Mata",NA,"Ericales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA,NA
"519","2019-01-17 11:25:15-02","PUCRS","MPUC","9644","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","N.I. Matzenbacher",NA,NA,NA,"2000","02","25","Brasil","RS","São Francisco de Paula","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,"South America",NA,NA,NA,NA,"CPCN Pró-Mata",NA,"Ericales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA,NA
"520","2021-01-28 13:24:37-03","PUCRS","MPUC","7766","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","W. Maier",NA,NA,NA,"1996","11","19","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"South America",NA,NA,NA,NA,".",NA,"Ericales",NA,NA,NA,"76715","auto",NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA,NA
"521","2021-01-28 13:24:37-03","PUCRS","MPUC","8782","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","S.J. Longhi",NA,NA,NA,"1998","04","14","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"South America",NA,NA,NA,NA,".",NA,"Ericales",NA,NA,NA,"76715","auto",NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA,NA
"522","2021-01-28 13:24:37-03","PUCRS","MPUC","8751","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","M. Sobral",NA,NA,NA,"1998","05","18","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"South America",NA,NA,NA,NA,".",NA,"Ericales",NA,NA,NA,"76715","auto",NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA,NA
"523","2019-01-17 11:25:15-02","PUCRS","MPUC","14223","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","R.A. Baaske",NA,NA,NA,"1998","04","14","Brasil","RS","São Francisco de Paula","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,"South America",NA,NA,"Mata mista de araucárias (F.83)",NA,"CPCN Pró-Mata",NA,"Ericales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA,NA
"524","2019-01-17 11:25:15-02","PUCRS","MPUC","14221","S","Plantae","Theaceae","Gordonia","fruticosa","Gordonia fruticosa","(Schrad.) H. Keng","B. Harter",NA,NA,NA,"1995","09","30","Brasil","RS","São Francisco de Paula","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,"South America",NA,NA,"Margem do mato",NA,"CPCN Pró-Mata",NA,"Ericales",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA,NA
"525","2020-10-14 10:06:54-03","FURB","FURB","30754","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","Korte, A.","2010","Korte, A.; Kniess, A.","4393","2010","09","17","Brasil","Santa Catarina","Monte Castelo","-50.2233334","-26.8175","-50.2233334","-26.8175000","FURB44897","FURB44897",NA,NA,NA,"Florística IFFSC 737 (Arvoreta) Habitat: Floresta Ombrófila Mista Alto Montana; Estágio Avançado; interior do fragmento Habito: arvoreta; flor branca",NA,"Serra da Garganta.",NA,NA,"1195","1195",NA,NA,NA,"10","15",NA,NA,NA,NA,NA,NA,NA
"526","2020-10-14 10:06:54-03","FURB","FURB","53678","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","Valduga, E.","2014","Gonzatti, F.","1467","2014","11","29","Brasil","Rio Grande do Sul","Osório","-50.1869444","-29.8688889","-50.1869444","-29.8688889","FURB53678","FURB53678",NA,NA,NA,NA,NA,"Lagoa das Traíras.",NA,NA,"6","6",NA,NA,NA,"12","19",NA,NA,NA,NA,NA,NA,NA
"527","2020-10-14 10:06:54-03","FURB","FURB","54904","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","Kassner-Filho, A.","2017","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","1029","2017","09","09","Brasil","Santa Catarina","Nova Trento","-49.1377777","-27.3597222","-49.1377777","-27.3597222","FURB54904","FURB54904",NA,NA,NA,"flor branca Habitat: borda da U.A. Habito: árvore",NA,NA,NA,NA,"467","467",NA,NA,NA,"09","09",NA,NA,NA,NA,NA,NA,NA
"528","2020-10-14 10:06:54-03","FURB","FURB","54916","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","Kassner-Filho, A.","2017","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","994","2017","09","11","Brasil","Santa Catarina","Major Gercino","-49.14","-27.4497222","-49.1400000","-27.4497222","FURB54916","FURB54916",NA,NA,NA,"flor branca Habitat: borda da U.A. Habito: árvore",NA,NA,NA,NA,"708","708",NA,NA,NA,"09","11",NA,NA,NA,NA,NA,NA,NA
"529","2020-10-14 10:06:54-03","FURB","FURB","55787","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","Schwirkowski, P.","2017","Schwirkowski, P.","2462","2017","10","05","Brasil","Santa Catarina","São Bento do Sul","-49.2591667","-26.3633333","-49.2591667","-26.3633333","FURB55787","FURB55787",NA,NA,NA,"Flores brancas, frutos secos Habitat: Heliófita Habito: Árvore",NA,"Rio natal. No topo do morro da igreja.",NA,NA,"800","800",NA,NA,NA,"10","05",NA,NA,NA,NA,NA,NA,NA
"530","2020-10-14 10:06:54-03","FURB","FURB","59119","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","Kassner-Filho, A.","2018","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2869","2018","06","14","Brasil","Santa Catarina","Urussanga","-49.4130556","-28.5263889","-49.4130556","-28.5263889","FURB59119","FURB59119",NA,NA,NA,"fruto seco Habitat: interior da unidade amostral Habito: árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06","14",NA,NA,NA,NA,NA,NA,NA
"531","2020-10-14 10:06:54-03","FURB","FURB","59963","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","Funez, L.A.","2018","Funez, L.A.; Zermiani, A.E.","7719","2018","04","23","Brasil","Santa Catarina","Rio dos Cedros","-49.3055556","-26.5916666","-49.3055556","-26.5916666","FURB59963","FURB59963",NA,NA,NA,"Frutos secos, abertos Habitat: Capoeirão no topo do morro Habito: Árvore",NA,"Vale dos Ventos.",NA,NA,"740","740",NA,NA,NA,"04","23",NA,NA,NA,NA,NA,NA,NA
"532","2020-10-14 10:06:54-03","FURB","FURB","60601","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","Kassner-Filho, A.","2018","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","3512","2018","09","27","Brasil","Santa Catarina","Apiúna","-49.3936111","-27.1802778","-49.3936111","-27.1802778","FURB60601","FURB60601",NA,NA,NA,NA,NA,"Faxinalzinho.",NA,NA,"793","793",NA,NA,NA,"09","27",NA,NA,NA,NA,NA,NA,NA
"533","2020-10-14 10:06:54-03","FURB","FURB","64163","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","Kassner-Filho, A.","2019","Kassner-Filho, A.","5245","2019","06","03","Brasil","Santa Catarina","Ilhota","-48.9305556","-26.7994444","-48.9305556","-26.7994444","FURB64163","FURB64163",NA,NA,NA,"fruto seco Habitat: topo de morro Habito: arbórea",NA,"Trilha do Morro do Baú.",NA,NA,"780","780",NA,NA,NA,"06","03",NA,NA,NA,NA,NA,NA,NA
"534","2020-12-09 14:47:26-03","FURB","FURB","66486","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","Kassner-Filho, A.","2020","Kassner-Filho, A.","5638","2020","03","03","Brasil","Santa Catarina","Camboriú","-48.6597222","-27.0766667","-48.6597222","-27.0766667","FURB66486","FURB66486",NA,NA,NA,"fruto seco Habitat: topo de morro Habito: arbórea",NA,"Trilha do Pico da Pedra.",NA,NA,"678","678",NA,NA,NA,"03","03",NA,NA,NA,NA,NA,NA,NA
"535","2020-12-09 14:47:26-03","FURB","FURB","66880","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","Gasper, A.L. de","2020","Schwirkowski, P.","4178","2020","08","04","Brasil","Santa Catarina","São Bento do Sul","-49.2991666","-26.2594444","-49.2991666","-26.2594444","FURB66880","FURB66880",NA,NA,NA,"FOM. Interior da mata Habitat: Heliófita, corola branca Habito: Árvore",NA,"Rio Vermelho. Propriedade de Clóvis e Anice Wactawski.",NA,NA,"950","950",NA,NA,NA,"11","12",NA,NA,NA,NA,NA,NA,NA
"536","2020-10-14 10:06:54-03","FURB","FURB","47637","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","Barboza, E.","2015","Engels, M.E.","1272","2013","07","20","Brasil","Paraná","Carambeí","-50.0971984863281","-24.9178009033203",NA,NA,"FURB47637","FURB47637",NA,NA,NA,"Habitat: Floresta Ombrófila Mista. Habito: Arbórea, ca. 10 m. Caule castanhos. Folhas verdes. Flores alvas com estames amarelos. Fruto castanho.",NA,NA,NA,NA,NA,NA,NA,"26641","auto","04","14",NA,NA,NA,NA,NA,NA,NA
"537","2020-10-14 10:06:54-03","FURB","FURB","47652","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","Barboza, E.","2015","Engels, M.E.; Lozano, E.D.; Bolson, M.; Bochorny, T. & Bacci, L.","1411","2013","08","03","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"FURB47652","FURB47652",NA,NA,NA,"Habitat: Floresta Ombrófila Densa, em topo de morro. Habito: Arbórea. Caule castanho. Folhas verdes discolores. Flores bege alvacentas.",NA,"trilhas morros Mão Catira e Sete.",NA,NA,NA,NA,NA,"17116","auto","04","14",NA,NA,NA,NA,NA,NA,NA
"538","2021-03-16 17:51:55-03","UCS","HUCS","02322","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","Hatschbach, G.","1987","Kummrow, R.","2805","1986","09","09","Brasil","Paraná","São Luiz do Purunã",NA,NA,NA,NA,NA,NA,NA,NA,NA,"árvore isolada de 4 m - flor alva",NA,"Balsa Nova","Angiospermae","Ericales",NA,NA,NA,NA,NA,"01",NA,NA,NA,NA,NA,NA,NA,NA
"539","2021-03-16 17:51:55-03","UCS","HUCS","30782","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","Gonzatti, F.","2019","Barbosa, E.","1655","2006","09","27","Brasil","Paraná","Guaraque çaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herbário MBM &nf;arbusto 2 m - flor alvacenta; encosta do morro",NA,"Morro Cunhaporanga","Angiospermae","Ericales",NA,NA,NA,NA,NA,"05",NA,NA,NA,NA,NA,NA,NA,NA
"540","2021-03-16 17:51:55-03","UCS","HUCS","41597","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","Gonzatti, F.","2019","Valduga, E.","471","2012","07","19","Brasil","Rio Grande do Sul","Cidreira","-50.2325","-30.084444","-50.2325","-30.084444",NA,NA,NA,NA,NA,"Arbustos de ca. de 4,5 metros de altura. Flores brancas.; arbustos em bordo de mata paludosa.",NA,"Fazenda Azaléia","Angiospermae","Ericales","10","10",NA,NA,NA,"05",NA,NA,NA,NA,NA,NA,NA,NA
"541","2021-03-16 17:51:55-03","UCS","HUCS","41967","PreservedSpecimen","Plantae","Theaceae","Laplacea","fruticosa","Laplacea fruticosa","(Schrad.) Kobuski","Valduga, E.","2014","Gonzatti, F.","1467","2014","11","29","Brasil","Rio Grande do Sul","Osório","-50.187056","-29.868806","-50.187056","-29.868806",NA,NA,NA,NA,NA,"Árvore; em bordo de mata paludosa",NA,"Lagoa das Traíras","Angiospermae","Ericales","6","6",NA,NA,NA,"12","19",NA,NA,NA,NA,NA,NA,NA
