"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"1065","2020-08-31 09:20:48-03","INPA","INPA","78927","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Thomas, WW","1985",NA,NA,"Ribeiro, BGS","1976","10","25","Brasil","Amapá",NA,"Cupixi, Cupixi, mata alta, terra firme, solo argiloso.","-51.855469","1.515936","-51.855469","1.515936",NA,NA,NA,"INPA0078927","INPA0078927 INPA0078927_e","1567","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1066","2020-08-31 09:20:48-03","INPA","INPA","97079","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Thomas, WW","1985",NA,NA,"Austin, DF","1979","10","10","Brasil","Amapá",NA,"Fazendinha, Parque Florestal de Amapá, perto a Fazendinha. Comum no campo alagado.","-51.608987","-0.0148","-51.608987","-0.0148",NA,NA,NA,"INPA0097079","INPA0097079 INPA0097079_e","7000","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1067","2020-08-31 09:20:48-03","INPA","INPA","250262","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Corrêa, JA","1964","10","29","Brasil","São Paulo","São Paulo","Parque do Estado, ca. 10 km ao sul do centro da cidade, Dentro do parque, perto da Av. Miguel Estéfano.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"INPA0250262","INPA0250262 INPA0250262_e","31","Monocotyledon","Poales","Southern America",NA,"53584","auto",NA,NA,NA,NA,NA
"1068","2020-08-31 09:20:48-03","INPA","INPA","232540","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Costa, SM","2011","04",NA,"Costa, FRC da","2006",NA,NA,"Brasil","Roraima","Caracaraí","Parque Nacional do Viruá, Parque Nacional do Viruá, Grade PPBio NS4, campina","-61.032519","-1.818522","-61.032519","-1.818522",NA,NA,NA,"INPA0232540","INPA0232540 INPA0232540_e","1666","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1069","2020-08-31 09:20:48-03","INPA","INPA","280230","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Bilby, MRC","2013","11","22","Crema, LC","2013","02","25","Brasil","Pará","Santarém","Resex Tapajós-Arapiuns, lago Anumã","-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,NA,"INPA0280230",NA,"89","Monocotyledon","Poales","Southern America",NA,"205258","auto",NA,NA,NA,NA,NA
"1070","2021-01-10 20:52:13-03","INPA","INPA","105281","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Mori, SA; Carvalho, LAF de","1981",NA,NA,"Rylands, AB","1980","11","19","Brasil","Bahia","Una","Estação Experimental Lemos Maia. CEPLAC. Campo ao lado W da estação. Campo aberto.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,"INPA0105281","INPA0105281 INPA0105281_e","200/1980","Monocotyledon","Poales","Southern America",NA,"36070","auto",NA,NA,NA,NA,NA
"1071","2020-08-31 09:20:48-03","INPA","INPA","232541","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Costa, SM","2011","04",NA,"Costa, FRC da","2006",NA,NA,"Brasil","Roraima","Caracaraí","Parque Nacional do Viruá, Parque Nacional do Viruá, Grade PPBio NS4, campina","-61.032519","-1.818522","-61.032519","-1.818522",NA,NA,NA,"INPA0232541","INPA0232541 INPA0232541_1 INPA0232541_e","1667","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1072","2020-08-31 09:20:48-03","INPA","INPA","182720","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Luceño, M",NA,NA,NA,"Miranda, IS","1994","06","27","Brasil","Roraima",NA,"BR 401, km 67,sentido Boa Vista-Bonfim, Km 67 da BR-401 (sentido Boa Vista - Bonfim).","-59.8","3.3","-59.8","3.3",NA,NA,NA,"INPA0182720","INPA0182720 INPA0182720_e","202","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1073","2020-08-31 09:20:48-03","INPA","INPA","125634","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Thomas, WW","1986",NA,NA,"Strudwick, JJ","1981","08","05","Brasil","Pará","Sete Varas","airstrip on Rio Curua (a clear-water river). Pale granite rocks by riverbank. In standing water, lower stem submerged.","-55.533333","-1.583333","-55.533333","-1.583333",NA,NA,NA,"INPA0125634","INPA0125634 INPA0125634_e","4146","Monocotyledon","Poales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1074","2020-07-10 09:45:35-03","MBML","MBML-HERBARIO","1462",NA,"Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich) Herter","A. C. Araujo/16-06-1997",NA,NA,NA,"W. Pizziolo","1985","11","12","Brasil","Espírito Santo","Santa Teresa","Vargem Alta","-40.65","-19.915556","40W38'60","19S54'56",NA,NA,"Erva, inflorescência verde castanha, flores com estiletes amarelos, heliófila, campo alagadiço;","MBML001462","MBML001462","182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075","2020-07-24 17:21:05-03","MBML","MBML-HERBARIO","1476",NA,"Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich) Herter","A. C. Araujo/16-06-1997",NA,NA,NA,"H. Q. Boudet Fernandes","1985","07","02","Brasil","Espírito Santo","Santa Teresa","Vargem Alta","-40.65","-19.915556","40W39'0","19S54'56",NA,NA,"Erva com inflorescência castanho esverdeada, heliófila, a margem de represa.","MBML001476","MBML001476","1316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1076","2020-07-10 09:45:36-03","MBML","MBML-HERBARIO","16047",NA,"Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich) Herter","W. Thomas/2004",NA,NA,NA,"L. Kollmann; et al","2002","01","09","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Erva no sol no brejo.","MBML016047","MBML016047","5281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077","2020-07-10 09:45:36-03","MBML","MBML-HERBARIO","20748",NA,"Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich) Herter","M. Lacerda/24-06-2005",NA,NA,NA,"R.R. Vervloet; et al","2003","05","14","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27",NA,NA,"Terrestre de 70cm, inflorescência de cor branca. Baixada, solo encharcado, dossel 10m.","MBML020748","MBML020748","2448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078","2020-07-10 09:45:36-03","MBML","MBML-HERBARIO","50031",NA,"Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","M.L. Guedes/Jan.2015",NA,NA,NA,"M.L. Guedes; A. Medeiros e Alunos de Microbiologia","2014","11","14","Brasil","Bahia","Andaraí","Chapada Diamantina, Marimbus","-41.516667","-13.008333","41W30'60","12S60'30",NA,NA,"Floresta Estacional. Herbácea, cespitosa. Folhas lineares. Inflorescência com espiguetas amarelo-esverdeadas","MBML050031","MBML050031","23114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1079","2020-07-10 09:45:36-03","MBML","MBML-HERBARIO","42213",NA,"Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich) Herter",NA,NA,NA,NA,"M. Lacerda; PET","2008","04","04","Brasil","Bahia","Cruz das Almas","UFRB, açude","-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,NA,"MBML042213","MBML042213","1369",NA,NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA
"1080","2020-07-10 09:45:36-03","MBML","MBML-HERBARIO","1502",NA,"Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich) Herter","M. Alves/14-02-2000",NA,NA,NA,"G. Bondar","1945",NA,NA,"Brasil","Bahia","Salvador","Salvador","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"Ex. Herb. Secretaria de Agricultuta Terra e Colonização do ES.","MBML001502","MBML001502",NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA
"1081","2021-01-04 11:29:40-03","UEMA","SLUI","3261","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","cyperoides","Rhynchospora cyperoides","Mart.",NA,NA,NA,NA,"Carreira, L. M. M.","2003","10","16","Brasil","Pará","Salvaterra","Comunidade Deus me ajude","-48.5167007446289","-0.75333297252655",NA,NA,NA,NA,"Doação","SLUI003261",NA,"2422","Angiospermae",NA,NA,NA,"52029","auto",NA,NA,NA,NA,NA
"1082","2021-03-04 11:05:05-03","UFRB","HURB","16722","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","G.S.Freire","2016","11","07","Menezes, I.R.N.; Santos, L.A.S.","2011","03","22","Brasil","Sergipe","Pacatuba","Povoado Atalho;","-36.920556","-10.759167","36º55'14W","10º45'33S",NA,NA,"ASE 38105.","HURB000016722",NA,"186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083","2021-03-04 11:05:05-03","UFRB","HURB","3947","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Aona, L.Y.S.; Alcantara, J.; Oliveira, W.","2012","08","07","Brasil","Bahia","Cabaceiras do Paraguaçu","BA 491, balsa, lado direito, lago Garora; perto do Haras Manga Larga","-38.95","-12.616667","38°57' W","12°37' S",NA,NA,"A.","HURB000003947",NA,"1582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084","2021-03-04 11:05:05-03","UFRB","HURB","5019","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","M. Martins","2011","06",NA,"Matos, E.N. de; et al.","2011","05","28","Brasil","Bahia","Una","Fazenda Bolandeira;","-38.983333","-15.35","38°59' W","15°21' S",NA,NA,"EM 19.","HURB000005019",NA,"87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085","2021-03-04 11:05:05-03","UFRB","HURB","10879","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Aona, L.Y.S.; Sousa, N.X.M.; Fonseca, W.O.","2015","08","17","Brasil","Bahia","Sapeaçu","Zona Rural Laranjeiras; Roça do Zé Miguel","-39.235833","-12.769722","39º14'09W","12º46'11S","221","221",NA,"HURB000010879",NA,"4093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1086","2021-03-04 11:06:38-03","UFRB","HURB","1424","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","L.Y.S.Aona",NA,NA,NA,"Aona, L.Y.S.; Amaral, M.C.E.; Bittrich, V.","2010","03","21","Brasil","Bahia","Castro Alves","pequeno lago na margem da estrada; barragem de córrego","-39.300333","-12.678667","39°18'01,2 W","12°40'43,2 S",NA,NA,"1186B.","HURB000001424",NA,"1186","Anthophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087","2021-03-04 11:06:38-03","UFRB","HURB","1479","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Aona, L.Y.S.; Amaral, M.C.E.; Bittrich, V.","2010","03","24","Brasil","Bahia","Vera Cruz","Ilha de Itaparica,região crenosa próximo de Baiacu; lagos temporários","-38.66","-12.99875","38°39'36,0 W","12°59'55,5 S",NA,NA,"1264B.","HURB000001479",NA,"1264","Anthophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088","2021-03-04 11:05:05-03","UFRB","HURB","7806","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Martins, M.L.L.; Peixoto,C.M.","2010","10","12","Brasil","Bahia","Valença","APA de Guaibim, porção sul da APA; partindo da estrada à esquerda, antes do atracadouro Bom Jardim","-38.969444","-13.361389","38º58'10W","13º21'41S",NA,NA,NA,"HURB000007806",NA,"1684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089","2021-03-04 11:05:05-03","UFRB","HURB","5192","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Aona, L.Y.S.; Moreira, D.M.; Vitório, C.D.P.; Carvalho, C.A.L.","2013","04","09","Brasil","Bahia","Cachoeira","São Francisco do Iguape;","-38.9557991027832","-12.6183004379272",NA,NA,NA,NA,"no lago.","HURB000005192",NA,"2655",NA,NA,NA,NA,"26884","auto",NA,NA,NA,NA,NA
"1090","2021-03-04 11:05:05-03","UFRB","HURB","2984","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","J.A.C. Alcantara","2011",NA,NA,"Aona, L.Y.S.; Pereira, M.A.; Menezes, M.C.; Guimarães, V.F.G.","2008","04","11","Brasil","Bahia","Cruz das Almas","Fonte das Nações, área alagada;","-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,NA,"HURB000002984",NA,"1122",NA,NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA
"1091","2021-03-04 11:05:05-03","UFRB","HURB","2983","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","J.A.C. Alcantara","2011",NA,NA,"Aona, L.Y.S.; Pereira, M.A.; Menezes, M.C.; Guimarães, V.F.G.","2008","05","20","Brasil","Bahia","Cruz das Almas","lago a direita da estrada; depois do campo de futebol da UFRB","-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,NA,"HURB000002983",NA,"1166",NA,NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA
"1092","2021-03-04 11:06:38-03","UFRB","HURB","559","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Martins, M.L.L.","2008","04","04","Brasil","Bahia","Cruz das Almas","UFRB; Açude","-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,NA,"HURB000000559",NA,"1369","Anthophyta",NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA
"1093","2021-03-04 11:06:38-03","UFRB","HURB","1569","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Alcantara, J.A.C.",NA,NA,NA,"Aona, L.Y.S.","2010","04","19","Brasil","Bahia","Muritiba","lado da Pedreira, BR 101;","-38.9900016784668","-12.6263999938965",NA,NA,NA,NA,NA,"HURB000001569",NA,"1268","Anthophyta",NA,NA,NA,"21641","auto",NA,NA,NA,NA,NA
"1094","2021-03-04 11:06:38-03","UFRB","HURB","1563","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Aona, L.Y.S.","2010","05","06","Brasil","Bahia","Muritiba","represa da Fazenda Capivari, área da DANCO Ltda.;","-38.9900016784668","-12.6263999938965",NA,NA,NA,NA,NA,"HURB000001563",NA,"1331","Anthophyta",NA,NA,NA,"21641","auto",NA,NA,NA,NA,NA
"1095","2021-03-04 11:05:05-03","UFRB","HURB","2468","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Aona, L.Y.S.; Pereira, M.; Paixão, T.","2010","10","05","Brasil","Bahia","Sapeaçú","Lagoa do Padre, lago 2;","-39.1819000244141","-12.727499961853",NA,NA,NA,NA,NA,"HURB000002468",NA,"1389",NA,NA,NA,NA,"10652","auto",NA,NA,NA,NA,NA
"1096","2021-03-04 11:05:05-03","UFRB","HURB","6900","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Heter",NA,NA,NA,NA,"Gil, A.; Viana, P.L.; Bastos, M.N. do C.; Mota, N.F.O.","2013","09","20","Brasil","Pará","Salinópolis","Restinga da praia de Atalaia;","-47.3560981750488","-0.613610982894897",NA,NA,NA,NA,NA,"HURB000006900",NA,"316",NA,NA,NA,NA,"23190","auto",NA,NA,NA,NA,NA
"1097","2020-06-15 15:30:12-03","UNESP-RC","HRCB","50663","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Alves, M.","2013","10","02","Lombardi","2008","11","06","Brasil","Roraima","Caracaraí","Parque Nacional do Viruá","-60.987972","1.41275","60º59'16.7W","01º24'45,9N","102","102","Área pantanosa, erva, estigmas alvos",NA,NA,"7525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098","2020-06-15 15:30:12-03","UNESP-RC","HRCB","50963","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","Martins, S.","2009","01","20","Martins, S.","2008","11","06","Brasil","Roraima","Caracaraí","Parque Nacional do Viruá","-60.987972","1.479417","60º59'16.7W","01º28'45,9N","102","102","Herbácea ocorrendo na margem de igarapé, área com solo encharcada",NA,NA,"295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099","2017-11-24 14:10:31-02","UFLA","ESAL","26383","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Melo, PHA",NA,NA,NA,"Brasil","Minas Gerais","Mariana e Catas Altas","Vale",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100","2017-11-24 14:10:31-02","UFLA","ESAL","27512","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter",NA,NA,NA,NA,"Aona, LYS; Alcântara, J; Oliveira, W",NA,NA,NA,"Brasil","Bahia","Bahia","Cabeceiras do Paraguaçu",NA,NA,NA,NA,NA,NA,"; ; ;",NA,NA,"1582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101","2019-12-19 11:18:30-03","UFG","UFG","20074","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","M. Luceño","1997","01","01","L.A. Pessoni","1996","09","28","Brasil","Roraima","Boa Vista",NA,"-60.6733016967773","2.81972002983093",NA,NA,NA,NA,NA,"UFG0020074","UFG0020074","018",NA,NA,NA,NA,"90031","auto",NA,NA,NA,NA,NA
"1102","2019-12-19 11:18:30-03","UFG","UFG","20086","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","M. Luceño","1997","01","01","L.A. Pessoni","1996","10","04","Brasil","Roraima","Bonfim",NA,"-59.8333015441895","3.35971999168396",NA,NA,NA,NA,NA,"UFG0020086","UFG0020086","039",NA,NA,NA,NA,"155390","auto",NA,NA,NA,NA,NA
"1103","2019-06-10 10:10:35-03","FZB-BH","BHZB","11790","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,NA,NA,NA,NA,"Maielo, L.","2016","03","23","Brasil","PA","Canaã dos Carajás","Lagoa do Cromossomo","-50.448056","-6.346389","50º 26' 53W","6º 20' 47S","710","710","Doação de duplicata para Herbário MG -Museu Paraense Emílio Goeldi em Março 2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104","2019-06-10 10:10:35-03","FZB-BH","BHZB","11033","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,NA,NA,NA,NA,"Maielo, L.","2015","09","23","Brasil","PA","Canaã dos Carajás","em arrozal seco","-50.461111","-6.303056","50W 27' 40","6S 18' 11","655","655","559615/9303253, unicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105","2019-06-10 10:10:35-03","FZB-BH","BHZB","11129","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,NA,NA,NA,NA,"Maielo, L.","2015","12","13","Brasil","PA","Canaã dos Carajás","Arrozal",NA,"-6.303056","50W27#?# 40","6S18' 11''","656","656","unicata/ 559615/9303253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106","2019-06-10 10:10:35-03","FZB-BH","BHZB","11130","S","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides",NA,NA,NA,NA,NA,"Maielo, L.","2015","12","10","Brasil","PA","Canaã dos Carajás","lagoa",NA,"-6.376389","50W23#?#16","6S22' 35''","731","731","unicata/567717/9295135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107","2021-01-26 13:53:48-03","IMA","MAC","9945","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","M.Alves","2000","06",NA,"R.P.Lyra-Lemos; et al.","1998","12","01","Brasil","Alagoas","Marechal Deodoro","A 2 Km do entroncamento das AL-101 e AL-215","-35.8950004577637","-9.710280418396",NA,NA,NA,NA,"Erva. Inflorescências marrons.; Restinga.","MAC0009945",NA,"4072",NA,NA,NA,NA,"15565","auto",NA,NA,NA,NA,NA
"1108","2021-01-26 13:53:48-03","IMA","MAC","6184","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","M.Alves","1999","03",NA,"G.L.Esteves; et al.","1987","08","12","Brasil","Alagoas","Penedo","Margem da AL-201, a 12 Km da zona urbana de","-36.5863990783691","-10.2903003692627",NA,NA,NA,NA,"Erva com ca. de 20 cm de altura. Flores Lilás.; Restinga.","MAC0006184",NA,"1857",NA,NA,NA,NA,"31870","auto",NA,NA,NA,NA,NA
"1109","2021-01-26 13:53:48-03","IMA","MAC","6334","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","holoschoenoides","Rhynchospora holoschoenoides","(Rich.) Herter","M.Alves","1999","03",NA,"M.N.Rodrigues; et al.","1987","09","22","Brasil","Alagoas","Piaçabuçu","1 Km após a fábrica de Marituba, na direção","-36.434398651123","-10.4055995941162",NA,NA,NA,NA,"Erva com cs. de 30 cm de altura. Inflorescência esverdeada.; Restinga.","MAC0006334",NA,"982",NA,NA,NA,NA,"16123","auto",NA,NA,NA,NA,NA
