"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","scientificNameAuthorship","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","barcode","imagecode","class","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet","previousCatalogNumber","sex"
"49","2019-12-19 08:15:26-03","FPS","FPS","583","MachineObservation","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","Schwirkowski, P.","2015","01","04","Schwirkowski, P.","829","2015","01","04","Brasil","Santa Catarina","São Bento do Sul","Rio Vermelho - Estrada Rio Vermelho / Campo Alegre.","-49.303444","-26.25517",NA,NA,"<ll>dwc_commonname:</ll> Maracujazinho-da-serra",NA,"Vell.","-49.303444","-26.25517",NA,NA,NA,NA,"FPS00583","FPS00583_v01 FPS00583_v02 FPS00583_v03",NA,NA,NA,NA,NA,NA,NA
"50","2019-02-15 11:47:07-02","IPA","IPA","9859","S","Plantae","Plantae",NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","Pickel, B.",NA,NA,NA,"Pickel, B.","5685","1942","11","26","Brasil","São Paulo","São Paulo","Chácara dos Morrinhos, na mata, á beira do caminho.","-46.6300010681152","-23.5400009155273","53584",NA,"Perianto verde, corona ereta, com base mais ou menos rôxa o resto banco com o meio rôxo-manchado, operculum cetrípeto, br. Estames com filetes pardos; estiletes pardos.","auto","Gardner",NA,NA,NA,NA,"Southern America",NA,"IPA0009859",NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-08-27 13:34:05-03","IAP","PACA-AGP","32115","PreservedSpecimen","Plantae","Magnoliophyta","Violales","Passifloraceae","Passiflora","organensis","Passiflora organensis","M. Milward-de-Azevedo","2006","11","25","Rambo, B.",NA,"1946","02","14","Brasil","RS","São Francisco","Serra do Fachinal",NA,NA,NA,NA,"Habitat: In silvula montana scandens Fenofase: flor",NA,"Gardner",NA,NA,NA,NA,NA,NA,"PACA032115",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"52","2019-08-27 13:34:05-03","IAP","PACA-AGP","91575","PreservedSpecimen","Plantae","Magnoliophyta","Violales","Passifloraceae","Passiflora","organensis","Passiflora organensis","C. Mondin","2000","02",NA,"Mondin, C.","1935","2000","02","05","Brasil","RS","Três Cachoeiras","Poço dos Morcegos.","-49.9244003295898","-29.4556007385254","17224",NA,"HASU 10649&nf;Confirmado por M. Milward-de-Azevedo em 11.02.2008","auto","Gardner",NA,NA,NA,NA,NA,NA,"PACA091575",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"53","2019-08-27 13:34:05-03","IAP","PACA-AGP","91574","PreservedSpecimen","Plantae","Magnoliophyta","Violales","Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"Mondin, C.","1935","2000","02","05","Brasil","RS","Três Cachoeiras","Poço dos Morcegos.","-49.9244003295898","-29.4556007385254","17224",NA,"HASU 7456&nf;Confirmado por M. Milward-de-Azevedo em 11.02.2008","auto","Gardner",NA,NA,NA,NA,NA,NA,"PACA091574",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"54","2019-08-27 13:34:05-03","IAP","PACA-AGP","1272","PreservedSpecimen","Plantae","Magnoliophyta","Violales","Passifloraceae","Passiflora","organensis","Passiflora organensis","M. Milward-de-Azevedo","2003","08","26","Rambo, B.",NA,"1934","02","14","Brasil","SC","Itapiranga",NA,"-53.7122001647949","-27.1693992614746","18767",NA,"Habitat: In dumetosis scandens Fenofase: estéril","auto","Gardner",NA,NA,NA,NA,NA,NA,"PACA001272",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"55","2019-08-27 13:34:05-03","IAP","PACA-AGP","70060","PreservedSpecimen","Plantae","Magnoliophyta","Violales","Passifloraceae","Passiflora","organensis","Passiflora organensis","Daniel B. Falkenberg","1987",NA,NA,"Daniel B. Falkenberg","4143","1987","01","10","Brasil","SC","Praia Grande","Estrada que desce do Parque Nacional dos Aparados da Serra","-49.9502983093262","-29.1966991424561","21549",NA,"Confirmado por M. Milvard-de-Azevedo em 11.02.2008 Habitat: Beira de mata secundária Hábito: trepadeira","auto","Gardner",NA,NA,NA,NA,NA,NA,"PACA070060",NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"56","2020-12-20 21:18:48-03","UFV","VIC","009594","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"Vieira, M.F.; et al.","355","1986","04","04","Brasil","Minas Gerais","Estouro","Subida para pedra do Boné",NA,NA,NA,NA,"Trepadeira próxima a queda d água, folhas de pontuações verde claras, flores com sepalas e pétalas branco esverdeadas.Estaminoideo roseo na base, roxo no centro e branco no ápice,estilete e filete vermelho tijolo.",NA,"Gardn",NA,NA,NA,NA,NA,NA,"VIC009594","VIC009594",NA,NA,NA,NA,NA,NA,NA
"57","2020-12-20 21:18:48-03","UFV","VIC","003293","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"Drumond, J.G.","s.n.","1941","03","07","Brasil","Minas Gerais","Belo Horizonte","Horto Florestal","-43.937801361084","-19.9207992553711","17082",NA,NA,"auto","Gardn",NA,NA,NA,NA,NA,NA,"VIC003293","VIC003293",NA,NA,NA,NA,NA,NA,NA
"58","2020-12-20 21:18:48-03","UFV","VIC","002422","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"Kulhmann","s.n.","1935","03","25","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541","13937",NA,NA,"auto","Gardn",NA,NA,NA,NA,NA,NA,"VIC002422","VIC002422",NA,NA,NA,NA,NA,NA,NA
"59","2020-12-20 21:18:48-03","UFV","VIC","002423","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"Kulhmann","s.n.","1935","03","06","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541","13937",NA,NA,"auto","Gardn",NA,NA,NA,NA,NA,NA,"VIC002423","VIC002423",NA,NA,NA,NA,NA,NA,NA
"60","2020-12-20 21:18:48-03","UFV","VIC","009227","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"Garcia, M.V.B.","s.n.","1985","02","09","Brasil","Minas Gerais","Ouro Preto","Cachoeira das Andorinhas","-43.5080986022949","-20.2875003814697","44599",NA,"Trepadeira de sépalas e pétralas verdes,estaminoides branco roxo branco, filetes e estiletes roxos,estigma e ovário verde folhas de pontuações verde claro de fruto pequeno.","auto","Gardn",NA,NA,NA,NA,NA,NA,"VIC009227","VIC009227",NA,NA,NA,NA,NA,NA,NA
"61","2020-12-20 21:18:48-03","UFV","VIC","002421","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"Kulhmann","s.n.","1935","06","07","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541","13937",NA,NA,"auto","Gardn",NA,NA,NA,NA,NA,NA,"VIC002421","VIC002421",NA,NA,NA,NA,NA,NA,NA
"62","2020-12-20 21:18:48-03","UFV","VIC","009243","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"Lopes, F.S.","s.n.","1985","02","06","Brasil","Minas Gerais","Viçosa","mata da Biologia","-42.8819007873535","-20.7539005279541","13937",NA,"Trepadeira de folhas dorsalmente roxa de pontos verde claros séplas e pétalas ventralmente lilás e dorsalmente verde claro,estaminoides branco roxo branco,androginóforo e estilete vermelho tijolo, ovário e estigmas verdes.","auto","Gardn",NA,NA,NA,NA,NA,NA,"VIC009243","VIC009243",NA,NA,NA,NA,NA,NA,NA
"63","2020-12-20 21:18:48-03","UFV","VIC","012168","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis",NA,NA,NA,NA,"Carvalho, A.F.","267","1992","12","09","Brasil","Minas Gerais","Viçosa","viveiro da Vila Gianetti","-42.8819007873535","-20.7539005279541","13937",NA,"Trepadeira","auto","Gardn",NA,NA,NA,NA,NA,NA,"VIC012168","VIC012168",NA,NA,NA,NA,NA,NA,NA
"64","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0044196","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Passifloraceae","Passiflora","organensis","Passiflora organensis","L. R. L.",NA,NA,NA,"L. R. Landrum; S. Landrum & M. Vera","8756","1995","11","2","Paraguay","Central",NA,"Tavarory, Rio Paraguay.","-57.55861","-25.52389",NA,NA,"Vine in shrubs.",NA,"Gardner",NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0044197","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Passifloraceae","Passiflora","organensis","Passiflora organensis","G. Hatschbach",NA,NA,NA,"O. S. Ribas; J. Cordeiro","231","1990","1","30","Brazil","Parana",NA,"Morro 7 (mun. Quatro Barras).","-49.0833","-25.3667",NA,NA,"Escandente; pétalas alvas, filamentos da coroa branco e roxo.",NA,"Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-07-02 18:55:49-03","UFJF","CESJ","26607","PreservedSpecimen","Plantae","Angiosperma",NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","M.Milward","2003","02",NA,"L. Krieger","CESJ26607","1967","11","05","Brasil","Espírito Santo","Santa Isabel","NULL",NA,NA,NA,NA,"Cipó pequeno, na beira dea mata, sem flores na ocasião. Folhas com ocelos no limbo, violáceas na face abaxial e com manchas amareladas, irregulares na face adaxial. planta de folhas muito ornamental.",NA,"Gardn.",NA,NA,NA,NA,"América do Sul",NA,"CESJ026607",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-07-02 18:55:49-03","UFJF","CESJ","24654","PreservedSpecimen","Plantae","Angiosperma",NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","M.Milward","2008","02","11","M.C. Brügger; et al.","s.n.","1991","03","23","Brasil","Minas Gerais","Olaria","São Francisco do Prata, Serra das Flores","-43.937198638916","-21.8607997894287","15222",NA,"Trepadeira, no interior da mata secundária, em ambiente úmido.","auto","Gardn.",NA,NA,NA,NA,"América do Sul",NA,"CESJ024654",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-07-02 18:55:49-03","UFJF","CESJ","42030","PreservedSpecimen","Plantae","Angiosperma",NA,"Passifloraceae","Passiflora","organensis","Passiflora organensis","N.M.Farinazzo","2005","06","24","J.P. Braga","180","2004","04","28","Brasil","Minas Gerais","Pedralva","Serra da Pedra Branca, NULL","-45.4658012390137","-22.2427997589111","10929",NA,"Liana, frutos verdes, no camelinho.","auto","Gardn.",NA,NA,NA,NA,"América do Sul",NA,"CESJ042030",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-07-02 18:55:49-03","UFJF","CESJ","66043","PreservedSpecimen","Plantae","Angiosperma",NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M.A. Milward-de-Azevedo","2015","01","17","A.M. Moraes; M.A. Milward-de-Azevedo; F.L. Skinner; J.A. Milward-de-Azevedo D.R. Gonzaga","340","2015","01","17","Brasil","Minas Gerais","Araponga","Parque Estadual Serra do Brigadeiro, Trilha do Carvão. Região do Boné","-42.467806","-20.670194",NA,NA,"Trepadeira. Botão verde claro. Sem macula. Exposto ao sol",NA,"Vell.","-42.467806","-20.670194","1432","1432","América do Sul",NA,"CESJ066043",NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-21 14:41:17-03","UFJF","CESJ","66046","PreservedSpecimen","Plantae","Angiosperma",NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M.A. Milward-de-Azevedo","2015","01","18","A.M. Moraes; M.A. Milward-de-Azevedo; N.B.G. Fernandes; H. Nunes; D.R. Gonzaga","347","2015","01","18","Brasil","Minas Gerais","Fervedouro","Parque Estadual Serra do Brigadeiro, Entre a sede e a Ermida, próximo a uma placa.","-42.476056","-20.724806",NA,NA,"Trepadeira. Flores roxas. Folhas com macula. Ocelos presentes.",NA,"Vell.","-42.476056","-20.724806","1308","1308","América do Sul",NA,"CESJ066046",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-21 14:41:22-03","UFJF","CESJ","67258","PreservedSpecimen","Plantae","Angiosperma",NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","A.M. Moraes","2015","04","29","A.M. Moraes; A.M. Moraes","358","2015","04","29","Brasil","MInas Gerais","Araponga","Parque Estadual da Serra do Brigadeiro, Serra das Duas Cabeças","-42.482833","-20.705139",NA,NA,"Trepadeira, bilobada com oceolos e mácula. Fruto roxo.",NA,"Vell.","-42.482833","-20.705139","1426","1426","América do Sul",NA,"CESJ067258",NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-07-02 18:55:49-03","UFJF","CESJ","36153","PreservedSpecimen","Plantae","Angiosperma",NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","D.C. Imig","2014","06","23","D.S. Pifano; A.S.M. Valente","251","2002","01","11","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador, NULL","-43.3502998352051","-21.7642002105713","36144",NA,"Liana no interior da mata em local de meia luz. Face abaxial das folhas roxas. Flores de cálice externamente verde e internamente roxo, filetes roxos e anteras brancas. Estigma roxo.","auto","Vell.",NA,NA,NA,NA,"América do Sul",NA,"CESJ036153",NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-11-21 14:41:17-03","UFJF","CESJ","52652","PreservedSpecimen","Plantae","Angiosperma",NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","D.C. Imig","2014","06","23","T.M. Machado; A.S.M. Valente; F.S. Souza; M.G. Rezende; R.C.L. Elias","111","2009","01","23","Brasil","Minas Gerais","Caldas","Pocinhos do Rio Verde, Pedreira Califórnia Brown&nf;Fuso 23 K 0357748 E 7571631 N","-46.386100769043","-21.9235992431641","25710",NA,"Liana, flores roxas. Frente de mineração 2.","auto","Vell.",NA,NA,NA,NA,"América do Sul",NA,"CESJ052652",NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-11-21 14:41:17-03","UFJF","CESJ","66049","PreservedSpecimen","Plantae","Angiosperma",NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","M.A. Milward-de-Azevedo","2015","01","18","A.M. Moraes; M.A. Milward-de-Azevedo; N.B.G. Fernandes; H. Nunes; D.R. Gonzaga","346","2015","01","18","Brasil","Minas Gerais","Fervedouro","Parque Estadual Serra do Brigadeiro, Estrada Fervedouro-Araponga, próximo a Ermida do Antônio Martins.","-42.477667","-20.723639",NA,NA,"Trepadeira. Flores roxas. Folhas com maculas.",NA,"Vell.","-42.477667","-20.723639","1317","1317","América do Sul",NA,"CESJ066049",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-04-07 11:46:57-03","UFMS","CGMS","41404","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","A. Pott","2018","10","24","V.A. Assunção","680","2010","12",NA,"Brasil","Mato Grosso do Sul","Jaraguari","Furnas do Dionísio; Parcela 18.","-54.5697223","-20.1483333",NA,NA,"Fruto roxo e verde imaturo. Habitat: Floresta estacional decidual. Encosta de escarpa. Habito: Trepadeira.",NA,"Vell.","-54,5697223","-20,1483333",NA,NA,NA,NA,"CGMS1071385",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-04-07 11:46:57-03","UFMS","CGMS","63403","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla",NA,"2020",NA,NA,"J.M. Silva; L.R. Lima; M.A. Farinaccio","3968","2004","01","29","Brasil","Paraná","Guaratuba","Serra do Araçatuba.","-48.5746994018555","-25.8827991485596","41937",NA,"Flor esverdeada. Habitat: Beira da matinha nebular. Habito: Volúvel.","auto","Vell.",NA,NA,NA,NA,NA,NA,"CGMS1096371",NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-01-28 15:54:23-03","UNICAMP","UEC","12659","S","Plantae","Magnoliopsida",NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","Milward-de-Azevedo, MA","2003","02",NA,"Benson, WW","4248","1976","12","31","Brazil","Minas Gerais",NA,"Parque Florestal do Rio Doce",NA,NA,NA,NA,NA,NA,"Vell.",NA,NA,NA,NA,NA,NA,"UEC143950","UEC143950",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-01 16:37:36-03","UNICAMP","UEC","104089","S","Plantae","Magnoliopsida",NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","Vitta, FA","1996","08",NA,"Pirani, JR; Sano, PT; Freire-Fierro, A; Silva, TRS","CFCR12716","1989","12","13","Brazil","Minas Gerais","Grão Mogol","Cerrado na estrada para o Rio Ventania","-42.816667","-16.533333",NA,NA,"Trepadeira à sombra, na mata montana. Cálice e corola alvos; corona, estames e estiletes arroxeados; ovário verde. Fruto imaturo verde.",NA,"Vell.","-42.816667","-16.533333","750","750",NA,NA,"UEC143942","UEC143942",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-01 16:37:36-03","UNICAMP","UEC","12660","S","Plantae","Magnoliopsida",NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","Milward-de-Azevedo, MA","2003","02",NA,"Shepherd, GJ; Kinoshita, LS; Andrade, JB; Taroda, N","4376","1977","03","08","Brazil","Minas Gerais",NA,"Rodovia BR-116. Entre Teófilo Otoni e Padre Paraíso, Km 696.",NA,NA,NA,NA,"Trepadeira, folhas variegadas, folhas esbranquiçadas com corona púrpura.; Beira de mata.",NA,"Vell.",NA,NA,NA,NA,NA,NA,"UEC143947","UEC143947",NA,NA,NA,NA,NA,NA,NA
"80","2020-01-28 15:54:23-03","UNICAMP","UEC","153231","S","Plantae","Magnoliopsida",NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla",NA,NA,NA,NA,"Dornelas, M","6","2010","11","03","Brazil","São Paulo","Capão Bonito","Cultivada em Campo experimental - UNICAMP","-48.409167","-24.267222",NA,NA,"Cultivada, oriunda de coleção particular, Coleção de Passifloras do Insituto de Biologia UNICAMP",NA,"Vell.","-48.409167","-24.267222",NA,NA,NA,NA,"UEC143941","UEC143941",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-01 16:37:36-03","UNICAMP","UEC","48817","S","Plantae","Magnoliopsida",NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","Milward-de-Azevedo, MA","2008","02","11","Gentry, A; Zardini, E; Farney, C","49692","1985","01","18","Brazil","Minas Gerais","Realeza","Outskirts of Realeza, junction of BR 116 and BR 262.","-42.166667","-20.166667",NA,NA,"Vine, flowers greenish-white, leaves purple benath, with light markings above.; Disturbed second growth forest and roadside.",NA,"Vell.","-42.166667","-20.166667","780","780",NA,NA,"UEC143951","UEC143951",NA,NA,NA,NA,NA,NA,NA
"82","2021-03-01 16:37:36-03","UNICAMP","UEC","130922","S","Plantae","Magnoliopsida",NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","Nunes, TS","2002","01",NA,"Nunes, TS; Jardim, JG; Moraes, MV; Silva, BM","800","2002","01","08","Brazil","Bahia","Belmonte","Estação Ecológica Gregório Bondar, Ca. 1,8 Km da sede.","-39.207222","-16.103056",NA,NA,"Trepadeira escandente. Folhas papiráceas, verde-amarelada com nervuras vináceas. Flores com cálice verde-amarelado, corola alva.; Mata de restinga.",NA,"Vell.","-39.207222","-16.103056","120","120",NA,NA,"UEC143836","UEC143836",NA,NA,NA,NA,NA,NA,NA
"83","2021-03-01 16:37:36-03","UNICAMP","UEC","197661","S","Plantae","Magnoliopsida",NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","Milward-de-Azevedo, MA","2008","02","11","Furlan, A; Assis, MA; Garcia, FCP; Ruffino, PHP; Carneiro, CE","1472","1994","04","15","Brazil","São Paulo","Ubatuba","Trilha da almada, km 13 da Rodovia Rio/Santos.","-44.866667","-23.35",NA,NA,"Trepadeira. Flores brancas, corona roxa e branca. Frutos verdes.; Mata Atlântica.",NA,"Vell.","-44.866667","-23.35",NA,NA,NA,NA,"UEC143944","UEC143944",NA,NA,NA,NA,NA,NA,NA
"84","2021-03-12 12:52:37-03","UNICAMP","UEC","201691","S","Plantae","Magnoliopsida",NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla",NA,NA,NA,NA,"Trad, RJ; Oliveira, LA","631","2018","01","17","Brazil","Espírito Santo","Domingos Martins","Parque Estadual da Pedra Azul","-41.02525","-20.399639",NA,NA,"Liana com ca. de 2m me comprimento, flores com cálice e corola brancas e esverdeadas, corona roxa, ováio verde e estigma roxo com o ápice verde.; Trilha da Clusia sobre o cedro (entre o mirante e o centro de visitantes), perto do centr",NA,"Vell.","-41.02525","-20.399639","653","653",NA,NA,"UEC089032","UEC089032",NA,NA,NA,NA,NA,NA,NA
"85","2021-03-01 16:37:36-03","UNICAMP","UEC","26178","S","Plantae","Magnoliopsida",NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","Milward-de-Azevedo, MA","2003","02",NA,"Leitão Filho, HF; Martins, FR; Tamashiro, JY","1601","1981","12","03","Brazil","Minas Gerais","Poços de Caldas",NA,"-46.564722","-21.838889",NA,NA,"Erva trepadeira. Flores branca com corona roxa com manchas brancas.",NA,"Vell.","-46.564722","-21.838889",NA,NA,NA,NA,"UEC143945","UEC143945",NA,NA,NA,NA,NA,NA,NA
"86","2021-03-01 16:37:36-03","UNICAMP","UEC","37204","S","Plantae","Magnoliopsida",NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","Milward-de-Azevedo, MA","2008","02","11","F.R.S.P.; M.F.; S.L.P.","20531","1985","03","29","Brazil","Minas Gerais","Juiz de Fora","Reserva Biológica Poço D'Anta","-41.233333","-22.566667",NA,NA,"Trepadeira com frutos pequenos encontrada no alto da pedreira.",NA,"Vell.","-41.233333","-22.566667",NA,NA,NA,NA,"UEC143946","UEC143946",NA,NA,NA,NA,NA,NA,NA
"87","2021-03-01 16:37:39-03","UNICAMP","UEC","97938","S","Plantae","Magnoliopsida",NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","Milward-de-Azevedo, MA","2002","10",NA,"Chung, F; Matos, J; Schmidt, M; Gandara, F; Ivanauskas, NM; Vanini, A","129","1997","12","13","Brazil","São Paulo","Apiaí","Estrada do pinhalzinho / 11 km de Bom Sucesso de Itacaré.","-49.077222","-24.335278",NA,NA,"Pétalas verdes com estame e estigma roxo.; Floresta Ombrófila Mista, Floresta de Araucária.",NA,"Vell.","-49.077222","-24.335278",NA,NA,NA,NA,"UEC143955","UEC143955",NA,NA,NA,NA,NA,NA,NA
"88","2021-03-01 16:37:39-03","UNICAMP","UEC","98268","S","Plantae","Magnoliopsida",NA,"Passifloraceae","Passiflora","porophylla","Passiflora porophylla","Milward-de-Azevedo, MA","2007","04","05","Chung, F; Matos, J; Schmidt, M; Gandara, F; Ivanauskas, NM; Vanini, A; Souza, JP; E","232","2006","12","19","Brazil","São Paulo","Bom Sucesso de Itararé",NA,"-49.215","-24.299167",NA,NA,"Cipó. Flores brancas e roxas.; Floresta Estacional. Mata Estacional.",NA,"Vell.","-49.215","-24.299167",NA,NA,NA,NA,"UEC143949","UEC143949",NA,NA,NA,NA,NA,NA,NA
