"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"197","2018-10-11 09:40:00-03","MO","MOBOT","740758","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Walter H. Lewis|Memory Elvin-Lewis|M. C. Gnerre","1985","12","3","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","W.H. Lewis","Lewis 10243","Loreto","Loreto","Hermosa and vicinity, Río Corrientes, 1 km S of junction with Río Macusari.","-75.8333333","-3.25",NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-3","3"
"198","2008-05-27 22:02:00-03","MO","MOBOT","3421038","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Boris A. Krukoff","1933","6","1","South America","Brazil",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","J.W. Nowicke","Krukoff 4872","Amazonas",NA,"Near mouth of Rio Embira (tributary of Rio Tarauaca).","-70.25","-7.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2016-10-13 05:57:00-03","MO","MOBOT","740952","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Timothy J. Killeen|Renate Seidel|Susanna Arrázola|R. Chávez de Michel|David A. Neill","1991","10","21","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","E. R. Guaglinone (SI)","Killeen 3572","Cochabamba","Carrasco","Estación Experimental Valle de Sacta de la Universidad San Simon, media camino CBBA-S.C. (El Chapare). Bosque primario, muy húmedo, con Tapirira guianensis, Eschweilera sp., Iriartea deltoides & Jessenia sp. Curso Dendrologica del USAID & PL-480.","-64.66666","-17.08333",NA,"288.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28","7"
"200","2014-04-04 05:47:00-03","MO","MOBOT","740954","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","1986","6","15","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Gentry 54544","Loreto","Maynas","Yanamono, Explorama Tourist Camp, seasonally inundated tahuampa forest.","-72.83333","-3.41666",NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-68","6"
"201","2014-04-04 05:47:00-03","MO","MOBOT","740969","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","1984","2","19","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Al Gentry","Gentry 45765","Madre de Dios","Tambopata","Tropical moist forest, on alluvial soil along Río Tambopata. Alluvial tree plot.","-69.3","-12.8166667",NA,"280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-228","3"
"202","2008-05-27 22:02:00-03","MO","MOBOT","741025","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Alwyn H. Gentry|Carmen Josse","1991","1","20","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Gentry 72451","Manabí",NA,"Machalilla National Park, San Sebastian, moist forest remnant, 8-9 km SE of Agua Blanca. TRANSECT # 2","-80.7","-1.6",NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"544","8"
"203","2011-06-08 11:53:00-03","MO","MOBOT","741045","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","José Schunke V.","1978","7",NA,"South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Ronald L. Liesner (MO)","Schunke Vigo 10330","Huánuco","Leoncio Prado","Dtto. Rupa Rupa; Jacintillo, márgen izquierda del río ntonzón.","-76.0333333","-9.3166667",NA,"680.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","5"
"204","2011-06-09 17:11:00-03","MO","MOBOT","741065","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Calaway H. Dodson|et al.",NA,NA,NA,"South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter",NA,"Dodson 8764","Los Ríos","Vinces","Jauneche forest, km 70 Quevedo-Palenque, via Mocachi.","-79.7","-1.26666",NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2008-05-27 22:02:00-03","MO","MOBOT","741075","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Cesár A. Grández|et al.","1985","5","4","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","R. Liesner","Grández Rios 340","Loreto","Maynas","Reserva Nacional Pacaya-Samiria. Restinga Hungurahui. Bosque Primario inundable.","-74.66666","-5.16666",NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","2"
"206","2008-06-09 03:32:00-03","MO","MOBOT","741114","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","David N. Smith","1982","11","20","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Jon RIcketson (MO)","Smith 2738","Pasco","Oxapampa","Chantabamba, 3.5-8 km W of Oxapampa. Second growth, hedge rows, pastures.","-75.5","-10.58333",NA,"1830.00000000","1875.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-198","7"
"207","2014-01-23 13:11:00-02","MO","MOBOT","741125","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Milton Aulestia|J. Andi","1993","9","1","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Ronald Liesner (MO)","Aulestia 552","Napo","Orellana","Parque Nacional Yasuní. Carretera y Oleoducto de Maxus en construcción; Km 46-52. Bosque húmedo Tropical. Bosque primario, colinas de suelo rojo.","-76.5","-0.7833333",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"208","2018-06-03 05:28:00-03","MO","MOBOT","741132","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Alberto Dik","1993","9","5","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Ronald Liesner (MO)","Dik 240","Napo","Orellana","Parque Nacional Yasuní. Carretera y oleoducto de Maxus en construcción, Km 52.5 al Km 52.7. Bosque húmedo Tropical. Bosque primario.","-76.5","-0.75",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2018-06-03 05:28:00-03","MO","MOBOT","741139","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Alberto Dik","1993","9","5","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Ronald Liesner (MO)","Dik 247","Napo","Orellana","Parque Nacional Yasuní. Carretera y oleoducto de Maxus en construcción, Km 52.5 al Km 52.7. Bosque húmedo Tropical. Bosque primario.","-76.5","-0.75",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2016-10-13 05:57:00-03","MO","MOBOT","741341","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Jorge Zaruma|David A. Neill|Marc A. Baker|Walter A. Palacios","1985","4","21","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","R. Liesner (MO)","Zaruma 156","Napo",NA,"15 km al S de Coca, vía de Los Aucas. Bosque húmedo tropical. Suelo rojo laterítico.","-76.91666","-0.58333",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-12","7"
"211","2020-12-23 14:53:00-03","MO","MOBOT","741362","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Alberto Angel Alvarado","1989","3","6","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Uno Eliasson (GB)","Alvarado 258","Napo",NA,"Cantón Archidona. Faldas al sur del Volcán Sumaco. Carretera Hollín-Loreto, km 31. Comuna Challua Yacu. Bosque pluvial Pre Montano. Suelos de origen volcánico.","-77.6","-0.7166667",NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-5","4"
"212","2013-10-09 05:41:00-03","MO","MOBOT","741479","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Elsa M. Zardini|Ramón Velásquez","1989","9","9","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Ronald L. Liesner (MO)","Zardini 13937","Guairá",NA,"Cordillera de Ybytyruzú. Road Melgarejo-Antena, near antena. Tall forest.","-56.16666","-25.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"132","2"
"213","2013-10-09 05:41:00-03","MO","MOBOT","741495","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Elsa M. Zardini|Ramón Velásquez","1989","9","9","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Ronald L. Liesner (MO)","Zardini 13966","Guairá",NA,"Cordillera de Ybytyruzú. Road Melgarejo-Antena, near antena. Tall forest.","-56.16666","-25.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"132","2"
"214","2018-09-26 09:55:00-03","MO","MOBOT","741550","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Carlos E. Cerón|Fernando Hurtado","1988","5","26","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","C.E. Cerón (QAME)","Cerón Martínez 4165","Napo",NA,"Parque Nacional Yasuní. Pozo petrolero Daimi 2.","-76.1833333","-0.9166667",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-13","8"
"215","2020-12-23 14:44:00-03","MO","MOBOT","741574","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Carlos E. Cerón|Crizón, Mónica|Carlos Iguago","1990","2","22","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Ronald Liesner (MO)","Cerón Martínez 8854","Napo","Tena","Estación Biológica Jatun Sacha. 8 km al este de Misahuallí. Bosque muy húmedo Tropical. Bosque maduro, suelo aluvial cerca al Río Napo. Parcela Permanente 05.","-77.6","-1.0666667",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-9","9"
"216","2017-10-06 17:37:00-03","MO","MOBOT","741605","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Percy Núñez V.|M. Riley|M. Bolaños|John W. Terborgh","1989","8","18","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Ronald Liesner (MO)","Núñez Vargas 11247","Madre de Dios","Manu","Manú National Park. Cocha Cashu Biological Station. Flood plain forest.","-71.4166667","-11.8333333",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41","1"
"217","2008-05-27 22:02:00-03","MO","MOBOT","741633","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Elsa M. Zardini|A. Aguayo","1989","9","9","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Ronald L. Liesner (MO)","Zardini 14133","Guairá",NA,"Cordillera de Ybytyruzú. Road Antena-Melgarejo, 15 kms N of Antena. Tall forest.","-56.33333","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"135","4"
"218","2008-05-27 22:02:00-03","MO","MOBOT","741677","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Percy Núñez V.|C. Cárdenas|W. Duellman|B. Buchanan","1988","10","29","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","P. Núñez & O. Phillips","Núñez Vargas 10034","Madre de Dios","Tambopata","Alrededores del Albergue turístico Cusco Amazónico. Margen izquierdo del Río Madre de Dios, ca 35 km de Puerto Maldonado.","-69.05","-12.54",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","8"
"219","2020-06-16 10:52:00-03","MO","MOBOT","741688","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Carlos E. Cerón|Fernando Hurtado","1989","4","21","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Ronald Liesner (MO)","Cerón Martínez 6484","Napo",NA,"Canton Archidona. Carretera Hollín-Loreto, km 25. Sector Challua Yacu. Faldas al sur del Volcán Sumaco. Bosque pluvial Premontano.","-77.5833333","-0.7",NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-7","12"
"220","2014-04-04 05:47:00-03","MO","MOBOT","741707","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Rodolfo Vásquez|Nestor Jaramillo","1980","12","5","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","R. Liesner","Vásquez Martínez 913","Loreto","Requena","Cocha Paucate (Río Ucayali cerca de Pto. Perú) Bosque secundario inundable (tahuampa).","-74.16666","-5.25",NA,"170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"361","7"
"221","2014-04-04 05:47:00-03","MO","MOBOT","741709","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Rodolfo Vásquez|Nestor Jaramillo","1984","7","6","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Ronald Liesner (MO)","Vásquez Martínez 5221","Loreto","Maynas","Roca Fuerte (Mamon). Bosque inundable (Tahuampa).","-73.5","-3.66666",NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-15","3"
"222","2018-09-26 09:55:00-03","MO","MOBOT","741750","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Carlos E. Cerón|Fernando Hurtado","1988","5","26","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Ronald Liesner, 1989 (MO)","Cerón Martínez 3862","Napo",NA,"Parque Nacional Yasuní. Pozo petrolero Daimi 2.","-76.1833333","-0.9166667",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-13","4"
"223","2014-04-04 05:47:00-03","MO","MOBOT","741762","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Rodolfo Vásquez|Nestor Jaramillo","1990","3","22","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Ronald Liesner (MO)","Vásquez Martínez 13582","Loreto","Maynas","Indiana, Explorama Reserve. Bosque inundable.","-72.83333","-3.46666",NA,"106.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"173","6"
"224","2008-05-27 22:02:00-03","MO","MOBOT","741808","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Walter A. Palacios","1989","3","20","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Ronald Liesner (MO)","Palacios Cuenca 4116","Napo",NA,"Cantón Archidona. Faldas al sur del Volcán Sumaco. Carretera Hollín-Loreto, km 31. Comuna Challua Yacu. Bosque pluvial Pre Montano. Bosque primario. Suelos volcánicos.","-77.66666","-0.71666",NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-54","6"
"225","2018-09-25 15:41:00-03","MO","MOBOT","741887","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Vlastimil Zak|Severo Espinoza","1990","2","21","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Ronald Liesner (MO)","Zak 5078A","Pastaza","Pastaza","Pozo petrolero Ramirez. 20 km al sur de la población de Curaray.","-76.85","-1.5333333",NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90-1","8"
"226","2008-05-27 22:02:00-03","MO","MOBOT","741975","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Elsa M. Zardini|A. Aguayo","1988","12","4","South America","Paraguay",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Ronald L. Liesner (MO)","Zardini 8383","Paraguarí",NA,"Macizo Acahay. On gallery forest.","-57.15","-25.9",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-121","5"
"227","2008-05-27 22:02:00-03","MO","MOBOT","741979","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Edgar Gudiño|Armando Grijalva","1992","5","8","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","D. Neill (MO)","Gudiño Jara 1651","Napo","Tena","Estación Biológica Jatun Sacha. Colecciones en la parcela permanente de suelo aluvial 05. Bosque primario. Bosque muy húmedo Tropical.","-77.6","-1.06666",NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92-2","6"
"228","2014-12-11 12:10:00-02","MO","MOBOT","742000","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Camilo Díaz S.|J.C. Ruíz","1979","1","23","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Ronald L. Liesner (MO)","Díaz Santibáñez 909","Loreto","Alto Amazonas","Quebrada Nucuray (tributario del Río Marañon), a media hora arriba de la boca de la quebrada en Jonhson 40 Hp.","-75.5833333","-4.9833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"121","5"
"229","2020-06-17 08:01:00-03","MO","MOBOT","766084","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Daniel Rubio|Galo A. Tipaz","1992","1","21","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Ronald Liesner (MO)","Rubio 2347","Guayas","Guayaquil","Bosque Protector Cerro Blanco. Guayaquil. Carretera a Salinas, Km 15. Bosque seco Tropical.","-79.9666667","-2.1666667",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"92-3","6"
"230","2008-05-27 22:02:00-03","MO","MOBOT","785722","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Martín E. Timaná|Nestor Jaramillo","1991","10","7","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","R.Liesner(MO)","Timaná 2437","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en la trocha B.","-69.05","-12.48333",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"106","8"
"231","2008-05-27 22:02:00-03","MO","MOBOT","786547","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Martín E. Timaná|Nestor Jaramillo","1991","10","10","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","R.Liesner(MO)","Timaná 2514","Madre de Dios","Tambopata","Las Piedras. Cusco Amazónico. Inventario Permanente. Plantas colectadas en la trocha A y en la Zona 2 trocha U.","-69.05","-12.48333",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"109","7"
"232","2008-05-27 22:02:00-03","MO","MOBOT","794778","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Camilo Díaz S.|et al.","1992","11","10","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","C. Diaz (MO)","Díaz Santibáñez 5983","Tumbes","Zarumilla","Matapalo. Parcela V de evaluación permanente.","-80.25916","-3.84138",NA,"720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"183","6"
"233","2008-05-27 22:02:00-03","MO","MOBOT","811153","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Santiago Tunqui","1979","12","4","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Ronald Liesner (MO)","Tunqui 223","Amazonas","Condorcanqui","Valle del Rio Santiago. Quebrada Caterpiza, 2-3 km atrás de la comunidad de Caterpiza. Monte virgen.","-77.66666","-3.83333",NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","3"
"234","2008-05-27 22:02:00-03","MO","MOBOT","881069","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Galo A. Tipaz","1993","7","10","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","D. Neill (MO)","Tipaz 2728","Napo","Orellana","Parque Nacional Yasuní. Carretera y oleoducto de Maxus en construcción, Km 10-12. Bosque húmedo Tropical. Bosque primario. Colinas de suelos rojos.","-76.55","-0.48333",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2008-05-27 22:02:00-03","MO","MOBOT","881133","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Armando Grijalva","1994","3","10","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","D. Neill (MO)","Grijalva 743","Napo","Orellana","Parque Nacional Yasun. Carretera y oleoducto de Maxus en construcción, Km 1. Bosque húmedo Tropical. Bosque primario. Colinas de suelos rojos.","-76.6","-0.43333",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2018-06-03 05:28:00-03","MO","MOBOT","881885","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Alberto Dik|R. Enomenga","1994","2","24","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","D. Neill (MO)","Dik 1091","Napo","Aguarico","Reserva Etnica Huaorani. Carretera y oleoducto de Maxus en construcción, Km 77-78. Bosque húmedo Tropical. Bosque primario. Suelos rojos.","-76.31666","-0.81666",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2018-06-03 05:28:00-03","MO","MOBOT","882247","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Alberto Dik","1994","3","25","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","D. Neill (MO)","Dik 1187","Napo","Aguarico","Reserva Etnica Huaorani. Carretera y oleoducto de Maxus en construcción, Km 86-89. Bosque húmedo Tropical. Bosque primario. Suelos rojos.","-76.25","-0.85",NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2018-06-03 05:28:00-03","MO","MOBOT","883002","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Alberto Dik|T. Ahue","1994","8","30","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","D. Neill (MO)","Dik 1551","Napo","Aguarico","Reserva Etnica Huaorani. Carretera y oleoducto de Maxus en construcción, Km 111. Bosque húmedo Tropical. Bosque primario. Suelo rojo.","-76.18333","-1",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2014-04-04 05:48:00-03","MO","MOBOT","916272","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Rodolfo Vásquez|et al.","1994","9","26","South America","Peru",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","Jon Ricketson (MO)","Vásquez Martínez 19244","Madre de Dios","Tambopata","Región Inka Madre de Dios, Explores in Reserva de Tambopata. Parcelas Permanentes de la Reserva Tambopata. Bosque primario, Pantano. Colectado con O, Phillips, M. Stern, S. Rose y F. Cornejo.","-69.28333","-12.83333",NA,"290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"540","4"
"240","2020-04-14 13:20:00-03","MO","MOBOT","958336","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Pablo Stevenson","1994","2",NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","P. Stevenson","Stevenson Diaz 948","Meta","La Macarena","Serranía Chamusa. Centro de Investigaciones Primatológicas La Macarena. Trocha F2, ca 400 m. Bosque maduro sobre colina.",NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"241","2011-04-22 13:54:00-03","MO","MOBOT","1534243","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Manuel J. Macía|Romel Montúfar|B. Mesa|comunidad Huaorani de Dicaro","1997","9","23","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","M. J. Macía","Macía 1433","Orellana",NA,"Parque Nacional Yasuní. Carretera Pompeya Sur-Iro, Plano inundable Km. 84,7. Plot # 22.","-76.2333333","-0.8666667",NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"242","2011-04-22 14:57:00-03","MO","MOBOT","1534260","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Manuel J. Macía|C. Velez|comunidad Huaorani de Dicaro","1997","11","5","South America","Ecuador",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","M. J. Macía","Macía 1940","Orellana",NA,"Parque Nacional Yasuní. Carretera Pompeya Sur-Iro, Plano inundable Km. 84,7. Plot # 22.","-76.2333333","-0.8666667",NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"243","2008-05-27 22:02:00-03","MO","MOBOT","741999","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","Timothy J. Killeen|Walter A. Palacios|Stephan G. Beck|Israel G. Vargas C.","1991","8","20","South America","Bolivia",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","R. Liesner","Killeen 3372","Beni","Gral. Ballivian","Estación Biológico del Beni; aproximadamente 25 km noreste del San Borja por el Río Manique. Bosque inundada, dominada por especie de Ficus y Astrocaryum. Parcela permanente de 1 ha.","-66.58333","-14.58333",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21","4"
"244","2008-05-27 22:02:00-03","MO","MOBOT","773973","PreservedSpecimen","Plantae","Petiveriaceae","Trichostigma","octandrum","Trichostigma octandrum","John James Pipoly, III|C.I. Orozco","1990","6","30","South America","Colombia",NA,NA,NA,NA,NA,NA,"(L.) H. Walter","R. Liesner (MO)","Pipoly 12026","Cundinamarca","La Mesa","Cerro al lado opuesto (al oeste) de la Laguna Pedro Pablo; 80 km W de Bogotá, 80 km W de Bogotá, por la Carretera 47 (Begotá-La Mesa). Faldas occidentales de la Cordillera Oriental. Remanentes de bosque húmedo montano.","-74.4","6.7",NA,"2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","10"
