"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","minimumElevationInMeters","typeStatus","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","fieldNumber","individualCount"
"2499","2020-09-12 05:00:02-03","US","US","1284019","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","H. F. Pittier","12213","1926","9","13","South America - Neotropics","Venezuela",NA,NA,NA,"US02201056",NA,"Rosales","(DC.) Britton & Rose",NA,"Between La Cabrera and Maracay Argua, along foot of hills",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2500","2020-09-12 05:00:02-03","US","US","3704816","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","W. Meier & G. Forbes","10656","2004","12","4","South America - Neotropics","Venezuela",NA,NA,NA,"US01941479",NA,"Rosales","(DC.) Britton & Rose","Distrito Federal","Cordillera de la Costa: Macizo del Avila, Macizo del Avila: vertiente norte: a lo largo de la carretera Los Caracas-Osma.","50",NA,NA,"Leython, S.",NA,"-66.53","10.625","150",NA,NA,NA,NA,NA,NA,"66 32 O","10 37 30 N",NA,"Dicotyledonae",NA,NA,"1"
"2501","2020-09-12 05:00:02-03","US","US","1776840","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","A. C. Smith","3086","1938","3","4","South America - Neotropics","Guyana",NA,NA,NA,"US00880095",NA,"Rosales","(DC.) Britton & Rose","U. Takutu-U. Essequibo","Kanuku Mts., drainage of Takutu R., western extremity of Kanuku Mountains","150",NA,"US00880095_01",NA,NA,"-59.83","3.16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2502","2020-09-12 05:00:02-03","US","US","3358289","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","W. A. Díaz & A. Valera","2159","1994","3","23","South America - Neotropics","Venezuela",NA,NA,NA,"US00880094",NA,"Rosales","(DC.) Britton & Rose","Bolívar","Mun. Piar, Mun. Capital Piar, Bajo Caroní, Sector I","125",NA,"US00880094_01",NA,NA,"-62.93","7.76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2503","2020-09-12 05:00:02-03","US","US","3561176","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","W. Hoehne","SPF 12686",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02201132",NA,"Rosales","(DC.) Britton & Rose","São Paulo","Brasil, Sao Paulo, Jales. Pastos do Retiro. Prox. ao corrego",NA,NA,"US02201132_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2504","2020-09-12 05:00:02-03","US","US","3170505","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","C. A. Cid Ferreira","5976/ INPA 127442",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02201130",NA,"Rosales","(DC.) Britton & Rose","Amazonas","Estado do Amazonas, Mun. de Novo Aripuana, BR 230. Rod. Transamazonica a 400 km de Humaita. Projeto INCRA- Rio Juma, vicinal Coruja a 25 km a Transamaz",NA,NA,"US02201130_01",NA,NA,"-60","-7.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2505","2020-09-12 05:00:02-03","US","US","3231912","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","G. Hatschbach, M. M. Hatschbach & V. Nicolack","54008","1990","2","15","South America - Neotropics","Brazil",NA,NA,NA,"US02201178",NA,"Rosales","(DC.) Britton & Rose","Goiás","Rio Bezerra (mun. Campos Belos)","600",NA,"US02201178_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2506","2020-09-12 05:00:02-03","US","US","1186186","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","H. F. Pittier","11187","1923","9","19","South America - Neotropics","Venezuela",NA,NA,NA,"US02201057",NA,"Rosales","(DC.) Britton & Rose","Lara","Near Barguisimeto, Lara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2507","2020-09-12 05:00:02-03","US","US","2741132","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","J. P. P. Carauta","1228/7868","1970","10","25","South America","Brazil",NA,NA,NA,"US02201139",NA,"Rosales","(DC.) Britton & Rose",NA,"Brasil, Guanabara, Morro Cara de Cao",NA,NA,"US02201139_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2508","2020-09-12 05:00:02-03","US","US","2736868","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","G. Hatschbach & Z. Ahumada","31392","1973","2","9","South America - Neotropics","Brazil",NA,NA,NA,"US02201181",NA,"Rosales","(DC.) Britton & Rose","Minas Gerais","Manhumirim- Minas Gerais",NA,NA,"US02201181_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2509","2020-09-12 05:00:02-03","US","US","2569789A","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","H. S. Irwin, R. Souza & R. Reis dos Santos","8701","1965","9","27","South America - Neotropics","Brazil",NA,NA,NA,"US02201028",NA,"Rosales","(DC.) Britton & Rose","Distrito Federal","Disturbed area in cerrado. Universidade de Brasilia","975",NA,"US02201028_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2510","2020-09-12 05:00:02-03","US","US","2121438","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","F. D. Smith","198","1950","8","12","South America - Neotropics","Venezuela",NA,NA,NA,"US02201070",NA,"Rosales","(DC.) Britton & Rose","Anzoategui","Cantaura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2511","2020-09-12 05:00:02-03","US","US","1441793","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","J. G. Ruhlmann","17484","1923","8","22","South America - Neotropics","Brazil",NA,NA,NA,"US02201121",NA,"Rosales","(DC.) Britton & Rose","Amazonas","Ad ripis Amazonim flurii infra confluentiam Rio Negro, loco Boa Vista so Arary ( civ. Amazonas) [interpreted]",NA,NA,"US02201121_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2512","2020-09-12 05:00:02-03","US","US","2567556","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","C. Moura","60","1963","1","20","South America","Brazil",NA,NA,NA,"US02200996",NA,"Rosales","(DC.) Britton & Rose",NA,NA,NA,NA,"US02200996_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2513","2020-09-12 05:00:02-03","US","US","2222616","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","P. C. Vogl","544","1930",NA,NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US02201063",NA,"Rosales","(DC.) Britton & Rose",NA,"Umgebung von Maracay und Caracas",NA,NA,"US02201063_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2514","2020-09-12 05:00:02-03","US","US","3105233","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","J. H. Kirkbride & M. C. G. Kirkbride","3130","1980","1","25","South America - Neotropics","Brazil",NA,NA,NA,"US02201135",NA,"Rosales","(DC.) Britton & Rose","Distrito Federal","Planta cultivada perto da estrada proximo a estacao de tratamento de esgotamento, L4, Brasilia",NA,NA,"US02201135_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2515","2020-09-12 05:00:02-03","US","US","2454069","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","A. Dugand","5938","1961","12","16","South America - Neotropics","Colombia",NA,NA,NA,"US02201108",NA,"Rosales","(DC.) Britton & Rose","Atlántico","Costa del Caribe, Depto. del Atlantico: entre Baranoa y Galapa","120",NA,NA,NA,NA,NA,NA,"140",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2516","2020-09-12 05:00:02-03","US","US","1900060","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","A. Dugand & R. Jaramillo M.","4040","1946","1","15","South America - Neotropics","Colombia",NA,NA,NA,"US02201009",NA,"Rosales","(DC.) Britton & Rose","Atlántico","Guacamayo","80",NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2517","2020-09-12 05:00:02-03","US","US","1495478","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","A. Weberbauer","6846","1909",NA,NA,"South America - Neotropics","Peru",NA,NA,NA,"US02201093",NA,"Rosales","(DC.) Britton & Rose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2518","2020-09-12 05:00:02-03","US","US","2569766A","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","15707","1966","5","8","South America - Neotropics","Brazil",NA,NA,NA,"US02201173",NA,"Rosales","(DC.) Britton & Rose","Goiás","Planalto do Brasil. Estado de Goias. Gallery forest, Rio Contagem, ca. 35 km. N. of Brasilia","900",NA,"US02201173_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2519","2020-09-12 05:00:02-03","US","US","1232754","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","H. F. Pittier","11670","1925","2","1","South America - Neotropics","Venezuela",NA,NA,NA,"US02201054",NA,"Rosales","(DC.) Britton & Rose",NA,"On arid slopes, betw. Ojo de Agua and El Pauji, new road Caracas - La Guaira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2520","2020-09-12 05:00:02-03","US","US","1573442","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","J. Triana","4484",NA,NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,"US02201020",NA,"Rosales","(DC.) Britton & Rose","Bogota D.C.","The basin of bennihanis inclucion of chat in Colombia Villavicencio [interpreted]. Nouvelle-Grenade - Prov. de Bogota","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2521","2020-09-12 05:00:02-03","US","US","3076643","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","G. Hatschbach","43856","1981","4","13","South America - Neotropics","Brazil",NA,NA,NA,"US02201180",NA,"Rosales","(DC.) Britton & Rose","Minas Gerais","Rod. BR-040, Rio Jordao ( mun. Araguari)",NA,NA,"US02201180_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2522","2020-09-12 05:00:02-03","US","US","3493755","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","V. De Oliveira","38","1990","1","28","South America","Brazil",NA,NA,NA,"US02201153",NA,"Rosales","(DC.) Britton & Rose","Paraná","Sitio JP (mun. Guapirama)",NA,NA,"US02201153_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2523","2020-09-12 05:00:02-03","US","US","2775195","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","L. De Guevara","2238","1975","9","26","South America - Neotropics","Venezuela",NA,NA,NA,"US02201059",NA,"Rosales","(DC.) Britton & Rose","Miranda","Carretera Panamericana, entre Tejerias y Los Teques, cerca de Tejerias, Edo. Miranda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2524","2020-09-12 05:00:02-03","US","US","3358307","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","W. A. Díaz & A. Valera","2218","1994","3","23","South America - Neotropics","Venezuela",NA,NA,NA,"US00880097",NA,"Rosales","(DC.) Britton & Rose","Bolívar","Mun. Piar, Mun. Capital Piar, Bajo Caroní, Sector I","125",NA,NA,NA,NA,"-62.93","7.76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2525","2020-09-12 05:00:02-03","US","US","2481667","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","L. Aristeguieta & G. Agostini","6426","1966","9",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US02201066",NA,"Rosales","(DC.) Britton & Rose","Guarico","Altagracia de Orituco - Taguay ( carretera hacia Carmen de Cura). Edo. Guarico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2526","2020-09-12 05:00:02-03","US","US","1799128","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","Dugand, -- & Jaramillo, --","2723","1941","1","6","South America - Neotropics","Colombia",NA,NA,NA,"US02201110",NA,"Rosales","(DC.) Britton & Rose","Atlántico","Depto. Atlantico: cerca de Sabanalarga","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2527","2020-09-12 05:00:02-03","US","US","3033388","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","23135","1969","2","11","South America - Neotropics","Brazil",NA,NA,NA,"US02201183",NA,"Rosales","(DC.) Britton & Rose","Minas Gerais","Planalto do Brasil. Estado de Minas Gerais. Serra do Espinhaco. Valley flats, capoeira with grazed grasses near swampy creek margin, ca. 35km N. E. of Francisco Sa, road to Salinas","1100",NA,"US02201183_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2528","2020-09-12 05:00:02-03","US","US","1850646","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","J. Cuatrecasas","13266","1941","11","13","South America - Neotropics","Colombia",NA,NA,NA,"US02201013",NA,"Rosales","(DC.) Britton & Rose","Norte de Santander","Cordillera Oriental, Departamento Norte de Santander; regio del Sarare: Hoya del rio Cubugon, El Indio.","420",NA,NA,NA,NA,NA,NA,"480",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2529","2020-09-12 05:00:02-03","US","US","3138158","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","M. Nee","34971","1987","4","22","South America - Neotropics","Brazil",NA,NA,NA,"US02201126",NA,"Rosales","(DC.) Britton & Rose","Rondônia","Ca. 2 km. E of Mineracap at Campo Novo. Hills with tropical evergreen forest, somewhat disturbed, near water supply pump. Mun. Porto Velho","300",NA,"US02201126_01",NA,NA,"-63.58","-10.57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2530","2020-09-12 05:00:02-03","US","US","2940001","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","B. W. P. Albuquerque, C. D. A. Mota & J. G. Oliveira","1271","1979","3","28","South America - Neotropics","Brazil",NA,NA,NA,"US02201150",NA,"Rosales","(DC.) Britton & Rose","Acre","Brazilian Amazonia. State of Acre. Rio Branco Municipality; Rio Branco- Porto Velho Highway, between Km 22-42. Capoeira by road, terra firme",NA,NA,"US02201150_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2531","2020-09-12 05:00:02-03","US","US","2701657","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","G. Eiten & L. T. Eiten","10854","1970","3","6","South America - Neotropics","Brazil",NA,NA,NA,"US02200987",NA,"Rosales","(DC.) Britton & Rose","Pernambuco","Municipio de Araripina: 13.8 km NW of Arraripina.","670",NA,"US02200987_01",NA,NA,"-40.72","-7.47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2532","2020-09-12 05:00:02-03","US","US","2837952","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","J. Bruijn","1184","1966","10","15","South America - Neotropics","Venezuela",NA,NA,NA,"US02201072",NA,"Rosales","(DC.) Britton & Rose","Zulia","State of Zulia, Perija District. ± 20 km S. of Machiques, along road Machiques - Mission Los Angeles del Tukuko. Roadside","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2533","2020-09-12 05:00:02-03","US","US","3135679","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","I. Malave & H. Canales","043","1982","9","7","South America - Neotropics","Venezuela",NA,NA,NA,"US02201046",NA,"Rosales","(DC.) Britton & Rose","Monagas","Edo. Monagas, Distrito Cedeno: San Felix de Caicara. Bosque bajo ralo en la Formacion del Bosque seco Tropical","200",NA,NA,NA,NA,"-63.63","9.95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2534","2020-09-12 05:00:02-03","US","US","2701656","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","G. Eiten & L. T. Eiten","10854","1970","3","6","South America - Neotropics","Brazil",NA,NA,NA,"US02200988",NA,"Rosales","(DC.) Britton & Rose","Pernambuco","Municipio de Araripina: 13.8 km NW of Arraripina.","670",NA,"US02200988_01",NA,NA,"-40.72","-7.47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2535","2020-09-12 05:00:02-03","US","US","3378702","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","H. D. Clarke, S. Adkins & C. Bernard","2152","1996","7","7","South America - Neotropics","Guyana",NA,NA,NA,"US00612676",NA,"Rosales","(DC.) Britton & Rose","U. Takutu-U. Essequibo","Dadanawa Ranch, near compound; Nantun Bush Island, 0.5 km W of Rupununi R.","130",NA,NA,"Seigler, D. S.; Ebinger, J. E.",NA,"-59.535","2.81111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2536","2020-09-12 05:00:02-03","US","US","3076541","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","G. Hatschbach","42012","1979","3","9","South America - Neotropics","Brazil",NA,NA,NA,"US02201175",NA,"Rosales","(DC.) Britton & Rose","Goiás","Rio Macacos (mun. Formosa)",NA,NA,"US02201175_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2537","2020-09-12 05:00:02-03","US","US","762130","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","J. N. Rose & P. G. Russell","19769","1915","6","2","South America - Neotropics","Brazil",NA,NA,NA,"US02200992",NA,"Rosales","(DC.) Britton & Rose","Bahia","Ilha do Fogo. vicinity of Joazeiro.",NA,NA,"US02200992_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2538","2020-09-12 05:00:02-03","US","US","2973467","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","C. Almeida","s.n.","1982","10","24","South America - Neotropics","Brazil",NA,NA,NA,"US02201179",NA,"Rosales","(DC.) Britton & Rose","Distrito Federal","MS, Ladario, estrada do Poldre",NA,NA,"US02201179_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2539","2020-09-12 05:00:02-03","US","US","1908892","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","E. Delgado","424",NA,NA,NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US02201081",NA,"Rosales","(DC.) Britton & Rose","Federal Capital","Fed. Dist.: Highway between Caracas and La Guaira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2540","2020-09-12 05:00:02-03","US","US","2955327","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","J. E. de Paula & F. R. Mendonca","1284","1979","7","28","South America - Neotropics","Brazil",NA,NA,NA,"US02200983",NA,"Rosales","(DC.) Britton & Rose","Ceará","Municipio de Pacatuba, encosta de serra, sitio Pitaguari",NA,NA,"US02200983_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2541","2020-09-12 05:00:02-03","US","US","289476","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","ex herb. Eug. Warming","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02201113",NA,"Rosales","(DC.) Britton & Rose","Minas Gerais","Lagoa Santa",NA,NA,"US02201113_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2542","2020-09-12 05:00:02-03","US","US","1801586","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","F. Tamayo","310","1935","9",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US02201067",NA,"Rosales","(DC.) Britton & Rose","Federal Capital","Federal Dist. : Losa",NA,NA,"US02201067_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2543","2020-09-12 05:00:02-03","US","US","1544474","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","H. N. Whitford & F. Silveira","70","1918","7","4","South America - Neotropics","Brazil",NA,NA,NA,"US02201142",NA,"Rosales","(DC.) Britton & Rose","Espírito Santo","Rio Negro, Collantina, Espirito Santo",NA,NA,"US02201142_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2544","2020-09-12 05:00:02-03","US","US","2504941","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","-- Dorsett, -- Shamel & -- Popenoe","141b",NA,NA,NA,"South America","Brazil",NA,NA,NA,"US02201143",NA,"Rosales","(DC.) Britton & Rose",NA,NA,NA,NA,"US02201143_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2545","2020-09-12 05:00:02-03","US","US","1932809","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","L. O. Williams & V. Assis","6794","1945","5","5","South America - Neotropics","Brazil",NA,NA,NA,"US02201185",NA,"Rosales","(DC.) Britton & Rose","Minas Gerais","Sandstone area, Serra do Monjolo, 18 km. north of Serro, Municipio of Serro",NA,NA,"US02201185_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2546","2020-09-12 05:00:02-03","US","US","703746","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","Herbert H. Smith","39","1898",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,"US02201098",NA,"Rosales","(DC.) Britton & Rose",NA,"Santa Marta, United States of Colombia",NA,NA,"US02201098_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"2547","2020-09-12 05:00:02-03","US","US","3095980","PreservedSpecimen","Plantae","Fabaceae","Senegalia","polyphylla","Senegalia polyphylla","C. A. Cid Ferreira, J. Lima, J. Guedes & J. Coelho","4714/121087",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02201145",NA,"Rosales","(DC.) Britton & Rose","Rondônia","Municipio de Cacoal, BR 364, rodovia Cuiaba- Porto Velho, km 234, ao Norte da cidade, morro da Torre da Embratel.",NA,NA,"US02201145_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
