"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","previousCatalogNumber","fieldNumber","individualCount","sex"
"382","2019-10-09 11:15:17-03","UFBA","ALCB","20267","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Euponino, A","303","1972","11","08","Southern America","Brasil","Km 14 da Rodovia Porto Seguro/Eunápolis",NA,"12,0m x 20,0m. Flor roxa.","ALCB029431","ALCB029431","Kunth","Lewis, GP","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1980","02",NA,NA,NA,NA,NA,NA,NA,NA
"383","2019-10-09 11:15:17-03","UFBA","ALCB","20529","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Guedes, ML; et al.","1515","1987","10","12","Southern America","Brasil","Chapada Diamantina, Mata entre Lençóis e a BR 242",NA,"Ca. de 3,0m de altura. Folíolos membranáceos. Flores liláses. Frutos marrons.",NA,NA,"Kunth","Guedes, ML","Bahia","-41.383333","-12.55",NA,NA,"Lençóis",NA,NA,"-41.383333","-12.55","1987","11",NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-05-19 10:29:57-03","UFBA","ALCB","36642","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Roque, AA; Costa, PL; Vitorino, AW","1620","2015","05","09","Southern America","Brasil","Parque da Cidade Dom Nivaldo Monte: Trilha Pau Brasil.",NA,"ca. de 3,5 m de alt. Folíolos discolores verdes-escuros brilhantes na face adaxial e verde-esbranquiçados e opacos na face abaxial. Frutos maduros marrons.; Restinga.","ALCB038587",NA,"Kunth","São-Mateus, WMB","Rio Grande do Norte","-35.229444","-5.849167","68","68","Natal",NA,NA,"-35.229444","-5.849167","2015","05",NA,NA,NA,NA,NA,NA,NA,NA
"385","2019-10-09 11:15:17-03","UFBA","ALCB","41422","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Guedes, ML","6367","1995","12","11","Southern America","Brasil","Região Metropolitana Salvador",NA,"5,0 m. Folhas membranáceas, discolores. Frutos imaturos verdes.; substrato arenoso.","ALCB029453","ALCB029453","Kunth","Guedes, ML","Bahia","-38.783333","-13.05",NA,NA,"Vera Cruz",NA,NA,"-38.783333","-13.05","1995","12",NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-10-09 11:15:17-03","UFBA","ALCB","20529","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Guedes, ML","s/n","1987","10","12","Southern America","Brasil","Chapada Diamantina",NA,"Arvore de 3m de altura. Foliolos membranaceos. Flores lilases. Frutos amarronzados.; Localidade de mata.",NA,NA,"Kunth","Guedes, ML","Bahia","-41.333333","-13.833333",NA,NA,"Lençóis",NA,NA,"-41.333333","-13.833333","1987","11",NA,NA,NA,NA,NA,NA,NA,NA
"387","2019-10-09 11:15:17-03","UFBA","ALCB","50224","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Guedes, ML; Santana, DL; Loureiro, DM; Carvalho, G","7768","2001","03","25","Southern America","Brasil","Recôncavo, Fazenda Panema, caminho para assentamento. Área de reserva",NA,"7,0 m. Folíolos coriáceos, discolores. Material estéril.; estádio médio de regeneração. Substrato areno-argiloso.","ALCB029386","ALCB029386","Kunth","Guedes, ML","Bahia","-38.383333","-12.533333",NA,NA,"São Sebastião do Passé",NA,NA,"-38.383333","-12.533333","2001","03",NA,NA,NA,NA,NA,NA,NA,NA
"388","2019-10-09 11:15:17-03","UFBA","ALCB","52134","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Stradmann, MTS; Gomes, DF; Ribeiro, B; Sales, MC","0694","1999","11","01","Southern America","Brasil","Chapada Diamantina, Estrada de terra Lençóis/Andaraí, próximo ao rio Capivara. Localizado nos limites do Parque Nacional da Chapada Diamantina e a APA de Iraquara/Marimbus. Composição florística",NA,"5,50 m, terrestre, erecta. Folhas coreáceas, discolores, face adaxial verde-oliva e face abaxial pubescente. Flores e botões lilás. Ocasional.; Vegetação arbustiva/arbórea, pouco antropizada pela ação dos garimpeiros. Solo areno-argil","ALCB029405","ALCB029405","Kunth","Stradmann, MTS","Bahia","-41.369167","-12.635556","950","950","Lençóis",NA,NA,"-41.369167","-12.635556","2000","05",NA,NA,NA,NA,NA,NA,NA,NA
"389","2019-10-09 11:15:17-03","UFBA","ALCB","52135","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Stradmann, MTS; Gomes, DF; Ribeiro, B; Sales, MC","0695","2000","03","08","Southern America","Brasil","Chapada Diamantina, Foz do rio Capivara, situado a 14 Km de Lençóis, com acesso pela estrada de terra Lençóis/Andaraí. Localizado nos limites do Parque Nacional da Chapada Diamantina e a APA de Iraquara/Marimbus. Dissertação Mestrado em fitossociolog",NA,"5,50 m, terrestre, erecta. Folhas coreáceas, discolores, face adaxial verde-oliva. Ocasional.; Vegetação arbustiva/arbórea, pouco antropizada pela ação dos garimpeiros. Influenciada pela vegetação adjacente dos campos rupestres e da M","ALCB029406","ALCB029406","Kunth","Stradmann, MTS","Bahia","-41.369167","-12.635556","950","950","Lençóis",NA,NA,"-41.369167","-12.635556","2000","04",NA,NA,NA,NA,NA,NA,NA,NA
"390","2019-10-09 11:15:17-03","UFBA","ALCB","20529","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Guedes, ML","1515","1987","10","12","Southern America","Brasil","Chapada Diamantina",NA,"Arvore de 3m de altura. Foliolos membranaceos. Flores lilases. Frutos amarronzados.; Localidade de mata.","ALCB029450","ALCB029450","Kunth","Guedes, ML","Bahia","-41.333333","-13.833333",NA,NA,"Lençóis",NA,NA,"-41.333333","-13.833333","1987","11",NA,NA,NA,NA,NA,NA,NA,NA
"391","2019-10-09 11:15:17-03","UFBA","ALCB","52719","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Guedes, ML; Alves, L. de J.; Loureiro, DM","9593","2001","04","08","Southern America","Brasil","Recôncavo, Ponto nº8,  área proxima a Caraíba Metais",NA,"de ca. 5 m. Ramos pubescentes. Folíolos cartáceos, discolores. Material estéril.; ''area antropizada","ALCB029372","ALCB029372","Kunth","Guedes, ML","Bahia","-38.365833","-12.5775",NA,NA,"São Sebastião do Passé",NA,NA,"-38.365833","-12.5775","2001","04",NA,NA,NA,NA,NA,NA,NA,NA
"392","2019-10-09 11:15:17-03","UFBA","ALCB","53574","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Loureiro, DM; Alves, L. de J.; Guedes, ML; Santana, DL","80","2001","04","13","Southern America","Brasil","Paraguaçu, Fazenda Baixão",NA,"6,0m. Folíolos cartáceos, discolores.; Mata ciliar.","ALCB029398","ALCB029398","Kunth","Guedes, ML","Bahia","-41.1","-13.15",NA,NA,"Itaête",NA,NA,"-41.1","-13.15","2001","08",NA,NA,NA,NA,NA,NA,NA,NA
"393","2019-10-09 11:15:17-03","UFBA","ALCB","54840","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"França, F; Melo, E; Marques da Silva, B","3625","2001","05","16","Southern America","Brasil","C. 24 km W de Cocos. Tamanduá.",NA,"Árvore ca 4 m. Folíolos cartáceos discolor, face abaxial acinzentada. Cálice frutífero atrovináceo. Fruto imaturo verde. Material tratado com álcool comercial.","ALCB029441","ALCB029441","Kunth","Cardoso, D","Bahia","-44.7225","-14.286944","575","575","Cocos",NA,NA,"-44.7225","-14.286944","2007","08",NA,NA,NA,NA,NA,NA,NA,NA
"394","2019-10-09 11:15:17-03","UFBA","ALCB","55568","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Loureiro, DM; Alves, L. de J.; Guedes, ML; Santana, DL","299","2001","07","02","Southern America","Brasil","Oeste, Assentamento Thainá",NA,"6,0 m. Folhas coreáceas, discolores. Frutos sâmaras avermelhadas. Ocasional.","ALCB029367","ALCB029367","Kunth","Guedes, ML","Bahia","-44.85","-12.6",NA,NA,"São Desidério",NA,NA,"-44.85","-12.6","2001","12",NA,NA,NA,NA,NA,NA,NA,NA
"395","2019-10-09 11:15:17-03","UFBA","ALCB","56260","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Guedes, ML; Silva, LB da","9253","2001","11","12","Southern America","Brasil","Litoral Norte, Fazenda Buri Ferbasa",NA,"de ca. 10 m de altura. Folhas com folíolos cartáceos, discolores. Inflorescência com flores de cor lilás.","ALCB029382","ALCB029382","Kunth","Guedes, ML","Bahia","-38.083333","-11.933333",NA,NA,"Entre Rios",NA,NA,"-38.083333","-11.933333","2002","02",NA,NA,NA,NA,NA,NA,NA,NA
"396","2019-10-09 11:15:17-03","UFBA","ALCB","56367","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Guedes, ML; Santana, DL; Loureiro, DM","9357","2001","11","23","Southern America","Brasil","Piemonte da Diamantina, Bairro Grotinha",NA,"5m. Folíolos cartáceos, discolores. Flores liláses, cálice vináceo. Frutos samâras marrons. Frequente.","ALCB029390","ALCB029390","Kunth","Guedes, ML","Bahia","-40.503056","-11.195278",NA,NA,"Jacobina",NA,NA,"-40.503056","-11.195278","2002","02",NA,NA,NA,NA,NA,NA,NA,NA
"397","2019-10-09 11:15:17-03","UFBA","ALCB","56409","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Santana, DL; Loureiro, DM; Guedes, ML","624","2001","11","23","Southern America","Brasil","Piemonte da Diamantina, Bairro Grotinha",NA,"3m. Áfila. Frutos imaturos verdes e maduros marrons. Ocasional.","ALCB029426","ALCB029426","Kunth","Guedes, ML","Bahia","-40.507222","-11.195833",NA,NA,"Jacobina",NA,NA,"-40.507222","-11.195833","2002","02",NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-10-09 11:15:17-03","UFBA","ALCB","56585","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Guedes, ML; Santana, DL; Loureiro, DM; Alves, L. de J.","9325","2001","08","14","Southern America","Brasil","Sudoeste, Assentamento Palestina",NA,"5m. Folhas tomentosas, com folíolos discolores, face abaxial com tomentos amarronzados. Flores passadas. Frutos maduros secos. Ocasional.",NA,NA,"Kunth","Guedes, ML","Bahia","-39.820278","-13.423056",NA,NA,"Cravolândia",NA,NA,"-39.820278","-13.423056","2001","03",NA,NA,NA,NA,NA,NA,NA,NA
"399","2019-10-09 11:15:17-03","UFBA","ALCB","56731","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Guedes, ML; Loureiro, DM; Santana, DL; Alves, L. de J.","9402","2001","06","23","Southern America","Brasil","Litoral Sul, Assentamento Bom Gosto.",NA,"de ca. 7 m. Folíolos cartáceos. Inflorescência com flores de cálice vináceo e pétalas liláses.; Capào de mata.","ALCB029429","ALCB029429","Kunth","Guedes, ML","Bahia","-39.116667","-14.683333",NA,NA,"Ilhéus",NA,NA,"-39.116667","-14.683333","2001","12",NA,NA,NA,NA,NA,NA,NA,NA
"400","2019-10-09 11:15:17-03","UFBA","ALCB","57352","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Loureiro, DM; Guedes, ML; Santana, DL","572","2002","03","30","Southern America","Brasil","Oeste, Caminho para Estivas",NA,"6m. Folíolos coriáceos, discolores. Inflorescência com botões vináceos, flores com pétalas liláses. Frequente.","ALCB029428","ALCB029428","Kunth","Guedes, ML","Bahia","-44.966667","-12.35",NA,NA,"São Desidério",NA,NA,"-44.966667","-12.35","2002","05",NA,NA,NA,NA,NA,NA,NA,NA
"401","2019-10-09 11:15:17-03","UFBA","ALCB","61837","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Guedes, ML; Guaré, F; Xavier, AB; Anjos, BA dos; et al.","10283","2003","05","10","Southern America","Brasil","Chapada Diamantina, Subida para o Pati",NA,"de ca. 5 m. Folhas com folíolos coriáceos, discolores com a face adaxial verde brilhante. Inflorescência com cálice verde vináceo. Flores de pétalas liláses. Frutos vináceos. Freqüente.","ALCB029373","ALCB029373 ALCB029373_1","Kunth","Guedes, ML; Anjos, BA dos; Xavier, AB","Bahia","-41.346111","-12.806389",NA,NA,"Andaraí",NA,NA,"-41.346111","-12.806389","2003","05",NA,NA,NA,NA,NA,NA,NA,NA
"402","2019-10-09 11:15:17-03","UFBA","ALCB","62447","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Lima, MPM de; et al.","336","1994","10","27","Southern America","Brasil","Fazenda do Bu, mata da Areia Branca",NA,"Árvore com ca. de 9 m de altura; floração abundante com poucas folhas, foliolos jovens nitidos; flores com cálice vinoso-arroxeado com corola violacea com vexilo na região central. Individuos arboreos de porte e diametro pequenos, pal","ALCB029388","ALCB029388","Kunth","Lima, MPM de","Bahia","-37.686667","-12.026111",NA,NA,"Conde",NA,NA,"-37.686667","-12.026111","1994","10","27",NA,NA,NA,NA,NA,NA,NA
"403","2019-10-09 11:15:17-03","UFBA","ALCB","62897","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Guedes, ML; Xavier, AB; Queiroz, EP","10502","2003","08","15","Southern America","Brasil","Nordeste",NA,"de ca 15 m. Folíolos cartáceos, discolores, com a face adaxial verde brilhante. Fruto sâmara de cor marrom.","ALCB029371","ALCB029371","Kunth","Guedes, ML","Bahia","-38.533333","-10.833333",NA,NA,"Ribeira do Pombal",NA,NA,"-38.533333","-10.833333","2003","09",NA,NA,NA,NA,NA,NA,NA,NA
"404","2019-10-09 11:15:17-03","UFBA","ALCB","64342","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Guedes, ML; et al.","10707","2003","08","31","Southern America","Brasil","Extremo Sul",NA,"Árvore: de ca. 6 m. Folhas com folíolo discolores, quando jovem tomentoso. Inflorescência terminal, flores com cálice vináceo, pétalas liláses.","ALCB029374","ALCB029374","Kunth","Guedes, ML","Bahia","-38.866667","-15.85",NA,NA,"Belmonte",NA,NA,"-38.866667","-15.85","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2019-10-09 11:15:17-03","UFBA","ALCB","66960","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Guedes, ML","11159a","2004",NA,NA,"Southern America","Brasil","Extremo Sul",NA,"Árvore: de ca 5 m de altura. Folíolos cartáceos, discolores. Material estéril.","ALCB029375","ALCB029375","Kunth","Guedes, ML","Bahia","-38.866667","-15.85",NA,NA,"Belmonte",NA,NA,"-38.866667","-15.85","2004","11",NA,NA,NA,NA,NA,NA,NA,NA
"406","2019-10-09 11:15:17-03","UFBA","ALCB","67639","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Stradmann, MTS; Castilho, P","1071","2004","12","12","Southern America","Brasil","Chapada Diamantina, Fazenda Caraíbas",NA,"de ca 5,5m. Folhas cartáceas, discolores. Material estéril. Indivíduo 21.; arbustiva-arbórea","ALCB029376","ALCB029376","Kunth","Guedes, ML","Bahia","-41.423611","-13.160556",NA,NA,"Mucugê",NA,NA,"-41.423611","-13.160556","2005","03",NA,NA,NA,NA,NA,NA,NA,NA
"407","2019-10-09 11:15:17-03","UFBA","ALCB","67907","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Guedes, ML; Alves, L de J; et al.","11399a","2004","12","18","Southern America","Brasil","Caraíba Metais",NA,"Árvore de ca 5 m. Folíolos cartáceos, dicolores. Frutos imaturos verdes.; Área antropizada, mata Ombrófila úmida em estádio de regeneração.","ALCB029379","ALCB029379","Kunth","Guedes, ML","Bahia","-38.4","-12.583333",NA,NA,"Lamarão do Passé",NA,NA,"-38.4","-12.583333","2005","04",NA,NA,NA,NA,NA,NA,NA,NA
"408","2019-10-09 11:15:17-03","UFBA","ALCB","78503","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Guedes, ML; Valadão, RM; Oliveira, MRA de; Gomes, FS","13415","2007","05","07","Southern America","Brasil","Médio São Francisco, Próximo ao Rio Carinhanha",NA,"de 4 m de altura. PAP de 15 cm. Folhas com folíolos coriáceos discolores, com a face adaxial verde escuro brilhante. T1 P2, ind. 25. Material estéril.","ALCB029455","ALCB029455","Kunth","Guedes, ML","Bahia","-44.2125","-14.231667",NA,NA,"Feira da Mata",NA,NA,"-44.2125","-14.231667","2007","05",NA,NA,NA,NA,NA,NA,NA,NA
"409","2019-10-09 11:15:17-03","UFBA","ALCB","78555","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Guedes, ML; Valadão, RM; Prates, ARS; Gomes, FS","13467","2007","05","27","Southern America","Brasil","Médio São Francisco, próximo à parcela 12",NA,"de ca 5 m de altura. Folhas com folíolos cartáceos, discolores. Inflorescência com flores liláses. Freqüente.","ALCB029408","ALCB029408 ALCB029408_1","Kunth","Guedes, ML","Bahia","-44.2125","-14.231667",NA,NA,"Feira da Mata",NA,NA,"-44.2125","-14.231667","2007","05",NA,NA,NA,NA,NA,NA,NA,NA
"410","2019-10-09 11:15:17-03","UFBA","ALCB","78648","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Guedes, ML; Valadão, RM; Prates, ARS; Gomes, FS","13558","2007","05","28","Southern America","Brasil","Médio São Francisco, Próximo á margem do Rio",NA,"de ca 8 m de altura. Folíolos cartáceos, discolores. Inflorescência com flores de pétalas roxas.","ALCB029412","ALCB029412","Kunth","Guedes, ML","Bahia","-44.197778","-14.234722",NA,NA,"Feira da Mata",NA,NA,"-44.197778","-14.234722","2007","05",NA,NA,NA,NA,NA,NA,NA,NA
"411","2020-05-19 10:29:57-03","UFBA","ALCB","81361","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Silva-Lima, CS","30","2006","03","15","Southern America","Brasil","Litoral Norte",NA,"ca. 4,0 m alt. Folhas compostas, imparipinadas c/5-13 folíolos, face adaxial glabra e abaxial pubescente, discolores.","ALCB029397","ALCB029397","Kunth",NA,"Bahia","-38.416667","-18.133333",NA,NA,"Alagoinhas",NA,NA,"-38.416667","-18.133333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2019-10-09 11:15:17-03","UFBA","ALCB","83438","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Lyra-Lemos, RP de; Cavalcante, F; Tributino, L; Araújo, G","8039","2003","10","18","Southern America","Brasil","Santuário Ecológico da Serra D'água.",NA,"Ca. de 6m de altura. Flores roxas.","ALCB029396","ALCB029396","Kunth",NA,"Alagoas","-35.567222","-9.1",NA,NA,"Matriz de Camaragibe",NA,NA,"-35.567222","-9.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2019-10-09 11:15:17-03","UFBA","ALCB","86149","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Guedes, ML; et al.","14576","2008","10","20","Southern America","Brasil","Chapada Diamantina, área da bagisa",NA,"de ca 6 m de altura. Folhas com folíolos cartáceos, discolores. Inflorescência com flores de pétalas liláses.","ALCB029370","ALCB029370 ALCB029370_1","Kunth","Guedes, ML","Bahia","-41.366667","-13",NA,NA,"Mucugê",NA,NA,"-41.366667","-13","2008","11",NA,NA,NA,NA,NA,NA,NA,NA
"414","2019-10-09 11:15:17-03","UFBA","ALCB","90202","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Silva, SB da; Orlandi, RP","395","2004","05","15","Southern America","Brasil",NA,NA,"Folhas verdes. Flores arroxeadas. Frutos vagem, esverdeados.","ALCB029394","ALCB029394","Kunth","Bautista, HP","Maranhão","-46.075","-9.225","400","400","Alto Parnaíba",NA,NA,"-46.075","-9.225","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2019-10-09 11:15:17-03","UFBA","ALCB","90204","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Silva, SB da; Orlandi, RP","397","2004","05","13","Southern America","Brasil",NA,NA,"Folhas verdes. Inflorescências verdes.","ALCB029395","ALCB029395","Kunth","Bautista, HP","Maranhão","-46.075","-9.225","400","400","Alto Parnaíba",NA,NA,"-46.075","-9.225","2004",NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2019-10-09 11:15:17-03","UFBA","ALCB","92013","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Bowdichia","virgilioides","Bowdichia virgilioides",NA,"Guedes, ML; et al.","16291","2006","12","09","Southern America","Brasil","Piemonte da Diamantina",NA,"de ca 7 m de altura. Folhas com folíolos cartáceos, discolores. Inflorescência com flores de pétalas roxas.","ALCB029415","ALCB029415","Kunth","Guedes, ML","Bahia","-41.15","-11.55",NA,NA,"Morro do Chapéu",NA,NA,"-41.15","-11.55","2009","11",NA,NA,NA,NA,NA,NA,NA,NA
