"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","sex"
"180","2020-10-22 10:32:38-03","EPAMIG","PAMG","621","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.",NA,"L. Xavier",NA,"1974","10","09",NA,"Brasil","Paraiba",NA,"Estrada para Cabelo",NA,NA,NA,NA,NA,"Unicata",NA,NA,NA,NA,"W","S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-11-06 15:26:51-03","EPAMIG","PAMG","6896","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.",NA,"H.M. Saturnino","207","1979","03","01",NA,"Brasil","Minas Gerais","Cordisburgo",NA,"-44.3225","-19.125278","711","711",NA,"Unicata",NA,NA,NA,NA,"44° 19' 21W","19° 7' 31 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-11-19 15:31:32-03","EPAMIG","PAMG","622","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.",NA,"Celestino; M.Brandão; L. Castello Branco","148","1975","03","19",NA,"Brasil","Minas Gerais","Felixlândia","BR-040, Km 495, Rodovia Belo Horizonte - Brasília","-44.875833","-18.731111","628","628",NA,"Nome popular: Carrapicho. Frequente, flores amarelas, planta galndulífera. Unicata",NA,NA,NA,NA,"44° 52' 33W","18° 43' 52S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-11-06 15:26:51-03","EPAMIG","PAMG","36135","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.",NA,"M. Brandão","22277","1993","04","02",NA,"Brasil","Minas Gerais","Iturama","Serra de Iturama, alto da Serra","-50.193611","-19.722222","474","474",NA,"Uma duplicata",NA,NA,NA,NA,"50° 11' 37 W","19° 43' 20S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-11-06 15:26:51-03","EPAMIG","PAMG","8072","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","M. Brandão","H.M. Saturnino","291","1979","03","01",NA,"Brasil","Minas Gerais","Prudente de Morais","Fazenda Santa Rita - EPAMIG","-44.154167","-19.438889","699","699",NA,"Unicata",NA,NA,NA,NA,"44° 09' 15W","19° 26' 20S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-11-06 15:26:51-03","EPAMIG","PAMG","2954","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","M. Brandão","N.M.S. Costa",NA,"1976","04","10",NA,"Brasil","Minas Gerais","Curvelo","BR-135 após Curvelo em direção à Montes Claros","-44.446667","-18.749167","644","644",NA,"Flores amarelas. Duas duplicatas",NA,NA,NA,NA,"44° 26' 48W","18° 44' 57S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-10-22 10:34:22-03","EPAMIG","PAMG","22442","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.",NA,"M. Brandão","17133","1989","11","05",NA,"Brasil","Minas Gerais","Curvelo","Trevo Curvelo - Três Marias","-44.446667","-18.749167","600","600",NA,"Erva delicada, frequente na área, em processo de floração. Unicata",NA,NA,NA,NA,"44° 26' 48W","18° 44' 57S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-11-06 15:26:51-03","EPAMIG","PAMG","55986","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","A.F. Silva","M. Brandão","19984",NA,NA,NA,NA,"Brasil","Minas Gerais","Mariana",NA,"-43.416667","-20.378056","718","718",NA,"Unicata",NA,NA,NA,NA,"43° 25' 0W","20° 22' 41S","2020",NA,NA,NA,"10","14",NA,NA,NA,NA
"188","2020-10-22 10:34:22-03","EPAMIG","PAMG","13533","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","M. Brandão","M. Brandão","12643","1987","08","07",NA,"Brasil","Espírito Santo","Guarapari",NA,"-40.506667","-20.651111","28","28",NA,"Unicata",NA,NA,NA,NA,"40° 30' 24W","20° 39' 4S","1990",NA,NA,NA,"06","10",NA,NA,NA,NA
"189","2020-10-22 10:34:22-03","EPAMIG","PAMG","21030","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.",NA,"M. Brandão","11001","1985","03","26",NA,"Brasil","Minas Gerais","Ituiutaba","Trevão, margens do Córrego Fundo","-49.4650001525879","-18.968900680542",NA,NA,NA,"Cerrado. Duas duplicatas",NA,NA,NA,NA,"W","S",NA,"50022","auto",NA,NA,NA,NA,NA,NA,NA
"190","2020-10-22 10:34:22-03","EPAMIG","PAMG","19447","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.",NA,"M. Paluma",NA,"1985","09","10",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","São Cristóvão","-43.2075004577637","-22.9027996063232",NA,NA,NA,"Unicata",NA,NA,NA,NA,"W","S",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"191","2020-10-22 10:34:22-03","EPAMIG","PAMG","44925","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L.C.P. Lima","J.F. Macedo","2509","1998","03","21",NA,"Brasil","Minas Gerais","Prudente de Morais","Estação Biológica da Fazenda Santa Rita","-44.154167","-19.438889","699","699",NA,"Mais ou menos 80 cm de altura, decumbente, flor amarela, folha pegajosa. Unicata",NA,NA,NA,NA,"44° 09' 15W","19° 26' 20S","2008",NA,NA,NA,"02","19",NA,NA,NA,NA
"192","2020-10-22 10:34:22-03","EPAMIG","PAMG","7656","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.",NA,"T.F.C. Curado","15","1980","05","15",NA,"Brasil","Minas Gerais","Prudente de Morais","Fazenda Santa Rita - EPAMIG","-44.154167","-19.438889","699","699",NA,"Invasora de canteiros de leguminosas nativas. Uma duplicata",NA,NA,NA,NA,"44° 09' 15W","19° 26' 20S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-10-22 10:34:22-03","EPAMIG","PAMG","55336","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","L.C.P. Lima","L.C.P. Lima; V.J. Pott; A. Pott; E.C. Arruda","174","2002","06","21",NA,"Brasil","Mato Grosso do Sul","São Gabriel d'Oeste","Reserva legal da Fazenda Bonito","-54.312778","-18.952222",NA,NA,NA,"Borda de cerrado, solo arenoso, relevo ondulado. Projeto CNPq 520850-99-8. Doação do Herbário HMS, Campo Grande (HMS 6400). Unicata",NA,NA,NA,NA,"54° 18' 46W","18° 57' 08S","2002",NA,NA,NA,"06","21",NA,NA,NA,NA
"194","2020-11-06 15:26:51-03","EPAMIG","PAMG","25834","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana var. brasiliana","(Poir.) DC.","M. Brandão","M. Brandão","18099","1991","01","25",NA,"Brasil","Goiás","São Simão","Cerrado adjacente à Represa","-50.542778","-18.989444","460","460",NA,"Cerrado. Unicata",NA,NA,"var. brasiliana",NA,"50° 32' 34W","18° 59' 22S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-11-06 15:26:51-03","EPAMIG","PAMG","1607","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana var. brasiliana","(Poir.) DC.",NA,"N. Burgos",NA,"1971",NA,NA,NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.1575","-11.5525","1017","1017",NA,"IPA 20743. Unicata",NA,NA,"var. brasiliana",NA,"41° 9' 27W","11° 33' 9S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-11-06 15:26:51-03","EPAMIG","PAMG","25834","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana var. brasiliana","(Poir.) DC.","M. Brandão","M. Brandão","18099","1991","01","25",NA,"Brasil","Goiás","São Simão","Cerrado adjacente à Represa","-50.542778","-18.989444","460","460",NA,"Cerrado. Unicata",NA,NA,"var. brasiliana",NA,"50° 32' 34W","18° 59' 22S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-11-06 15:26:51-03","EPAMIG","PAMG","1607","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana var. brasiliana","(Poir.) DC.",NA,"N. Burgos",NA,"1971",NA,NA,NA,"Brasil","Bahia","Morro do Chapéu",NA,"-41.1575","-11.5525","1017","1017",NA,"IPA 20743. Unicata",NA,NA,"var. brasiliana",NA,"41° 9' 27W","11° 33' 9S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-02-27 21:09:09-03","PUCPR","HUCP","83","S","Plantae","Eudicotiledonea",NA,"Fabaceae","Cassia","biflora","Cassia biflora","Bittencourt","Coêlho, J","Coelho, J","s.n.","1949","06","19",NA,"Brasil","Paraíba","João Pessoa","Colégio Marista","-34.8630981445312","-7.11499977111816",NA,NA,NA,NA,"HUCP00009318","HUCP00009318",NA,NA,NA,NA,NA,"15975","auto",NA,NA,NA,NA,NA,NA,NA
"199","2021-03-02 16:28:50-03","CPAN-UFMS","COR","9595","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","Lima, L. C. P.","Lima, L. C. P.; Pott, V. J.; Pott, A. & Arruda, E. C.","174","2002","06","15",NA,"Brasil","Mato Grosso do Sul","São Gabriel d#?#Oeste","Reserva Legal da Fazenda Bonito","-54.312778","-18.952222",NA,NA,NA,NA,NA,NA,NA,NA,"54º18'46''W","18º57'8''S","2002",NA,NA,NA,"06","21",NA,NA,NA,NA
"200","2019-10-09 11:14:59-03","UFBA","ALCB","01586","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","Costa, AL","Costa, AL","s/n","1942","09","20","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Candeal de Brotas","-38.5","-12.966667",NA,NA,NA,NA,"ALCB028625","ALCB028625",NA,NA,"-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-10-09 11:14:59-03","UFBA","ALCB","01585","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","Fernandes, A","Costa, AL","s/n","1970","09","06","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, estrada Bahia-Feira, Km 26-30","-38.5","-12.966667",NA,NA,NA,NA,"ALCB028626","ALCB028626",NA,NA,"-38.5","-12.966667","1977",NA,NA,NA,"07",NA,NA,NA,NA,NA
"202","2019-10-09 11:14:59-03","UFBA","ALCB","032412","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","Guedes, ML","Fonseca, MR; Guedes, ML","1115","1997","11","30","Southern America","Brasil","Bahia","Prado","Extremo Sul","-39.183333","-17.266667",NA,NA,NA,"decumbente. Folíolos membranáceos, com pelos glandulíferos. Flores com pétalas amarelas. Ocasional.; substrato arenoso.","ALCB028778","ALCB028778",NA,NA,"-39.183333","-17.266667","1998",NA,NA,NA,"02",NA,NA,NA,NA,NA
"203","2019-10-09 11:14:59-03","UFBA","ALCB","06228","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","Menezes, I de","Pinto, GCP","245","1950","05",NA,"Southern America","Brasil","Bahia","Cruz das Almas","Recôncavo Sul","-39.1","-12.666667",NA,NA,NA,NA,"ALCB028622","ALCB028622",NA,NA,"-39.1","-12.666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-10-09 11:14:59-03","UFBA","ALCB","52386","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","Guedes, ML","Alves, L. de J.; Guedes, ML; Santana, DL; Loureiro, DM","25","2001","04","30","Southern America","Brasil","Bahia","Andaraí","Chapada Diamantina, Assentamento Mocambo, área de reserva","-41.233333","-12.9",NA,NA,NA,"1,30m, com pêlos viscosos. Folíolos membranáceos, discolores. flores amarelo-ouro. Frutos imaturos verde.; Substrato pedregoso (lajedo).","ALCB028623","ALCB028623",NA,NA,"-41.233333","-12.9","2001",NA,NA,NA,"05",NA,NA,NA,NA,NA
"205","2019-10-09 11:14:59-03","UFBA","ALCB","53717","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","Guedes, ML","Santana, DL; Loureiro, DM; Alves, L. de J.; Guedes, ML","242","2001","04","13","Southern America","Brasil","Bahia","Itaête","Paraguaçu, Assentamento Baixão,  rea de lote","-41.116389","-13.151667",NA,NA,NA,"Piloso. Folíolos membranáceos. Flores amarelas. Frutos articulados.",NA,NA,NA,NA,"-41.116389","-13.151667","2001",NA,NA,NA,"08",NA,NA,NA,NA,NA
"206","2019-10-09 11:14:59-03","UFBA","ALCB","53717","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","Guedes, ML","Santana, DL; Loureiro, DM; Alves, L. de J.; Guedes, ML","242","2001","04","13","Southern America","Brasil","Bahia","Itaête","Paraguaçu, Assentamento Baixão, área de lote","-41.116667","-13.15",NA,NA,NA,"Piloso. Folíolos membranáceos. Flores amarelas. Frutos articulados.","ALCB028624","ALCB028624",NA,NA,"-41.116667","-13.15","2001",NA,NA,NA,"08",NA,NA,NA,NA,NA
"207","2019-10-09 11:14:59-03","UFBA","ALCB","85941","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","Guedes, ML; Gomes, FS","Gomes, FS; Guedes, ML; Silva, LB da; Alunos do PROLE","71","2008","07","22","Southern America","Brasil","Bahia","Mata de São João","Litoral Norte, Diogo","-37.941111","-12.459444","11","11",NA,"Erva. Folíolos membranáceos, discolores. Flores com corola amarela. Frutos imaturos verdes.; Dunas","ALCB028776","ALCB028776",NA,NA,"-37.941111","-12.459444","2008",NA,NA,NA,"11",NA,NA,NA,NA,NA
"208","2019-10-09 11:14:59-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","Costa, AL","Costa, AL","s/n","1942","09","20","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Candeal de Brotas","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-10-09 11:14:59-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","Fernandes, A","Costa, AL","s/n","1970","09","06","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, estrada Bahia-Feira, Km 26-30","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667","1977",NA,NA,NA,"07",NA,NA,NA,NA,NA
"210","2021-02-08 21:32:16-03","UFBA","ALCB","64396","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.","Guedes, ML","Lima, SS","s/n","2000","02","06","Southern America","Brasil","Bahia","Santo Inácio","Gentil do Ouro","-42.721389","-11.111111",NA,NA,NA,"Erva.ca. 0,50 m, caule e ramos com pelos glandulosos. Folíolos membranáceos. Flores amarelas. frutos imaturos verdes.; Caatinga","ALCB028777","ALCB028777",NA,NA,"-42.721389","-11.111111","2003",NA,NA,NA,"12",NA,NA,NA,NA,NA
"211","2019-10-09 11:15:26-03","UFBA","ALCB","01404","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Cassia","biflora","Cassia biflora","L.","Costa, AL","Costa, AL","s/n","1973","09","29","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALCB025643","ALCB025643",NA,NA,NA,NA,"1973",NA,NA,NA,"09",NA,NA,NA,NA,NA
"212","2019-10-09 11:15:26-03","UFBA","ALCB","01405","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Cassia","biflora","Cassia biflora","L.","Fernandes, A","Costa, AL","s/n","1971","09","07","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALCB025642","ALCB025642",NA,NA,NA,NA,"1977",NA,NA,NA,"07",NA,NA,NA,NA,NA
"213","2019-10-09 11:15:26-03","UFBA","ALCB","08336","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Cassia","biflora","Cassia biflora rostrata","Benth.",NA,"Grupo Pedra do Cavalo","506","1980","08",NA,"Southern America","Brasil","Bahia","Cachoeira","Recôncavo Sul","-39.083333","-12.533333",NA,NA,NA,NA,"ALCB025646","ALCB025646","rostrata",NA,"-39.083333","-12.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-10-09 11:15:26-03","UFBA","ALCB","07544","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Cassia","biflora","Cassia biflora rostrata","Benth.","Grupo Pedra do Cavalo","Grupo Pedra do Cavalo","296","1980","06",NA,"Southern America","Brasil","Bahia","Cachoeira","Recôncavo Sul","-39.083333","-12.533333",NA,NA,NA,NA,"ALCB025644","ALCB025644","rostrata",NA,"-39.083333","-12.533333","1980",NA,NA,NA,"08",NA,NA,NA,NA,NA
"215","2019-10-09 11:15:26-03","UFBA","ALCB","08309","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Cassia","biflora","Cassia biflora rostrata","Benth.","Grupo Pedra do Cavalo","Grupo Pedra do Cavalo","439","1980","07",NA,"Southern America","Brasil","Bahia","Cachoeira","Recôncavo Sul","-39.083333","-12.533333",NA,NA,NA,NA,"ALCB025645","ALCB025645","rostrata",NA,"-39.083333","-12.533333","1980",NA,NA,NA,"09",NA,NA,NA,NA,NA
"216","2020-02-08 09:11:13-03","NBC","NL-BOTANY","L.3897543","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.",NA,"Parra JR de la",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,"Suriname.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3897543 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3897543","NL-L3897543",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"217","2020-02-08 09:11:13-03","NBC","NL-BOTANY","U.1245593","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.",NA,"Ratter JA; Santos RR de; Souza R; Ferreira A",NA,"1968","05","06","Southern America","Brazil",NA,NA,"Flora of Mato Grosso. 6 km S of the Base Camp of the Expedition. Base Camp c. 270 km N of Xavantina.","-51.866667","-12.9",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1245593 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1245593","NL-U1245593",NA,NA,"-51.866667","-12.9",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"218","2020-02-08 09:11:13-03","NBC","NL-BOTANY","U.1253959","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.",NA,"Breteler FJ",NA,"1965","11","29","Southern America","Venezuela",NA,NA,"Fed. Terr. of Amazonas. Orinoco R. Southern part of Isla del Raton.","-67.766667","5.033333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1253959 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1253959","NL-U1253959",NA,NA,"-67.766667","5.033333",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"219","2020-02-08 09:11:13-03","NBC","NL-BOTANY","U.1253960","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.",NA,"Alston AHG",NA,"1938","11","25","Southern America","Venezuela",NA,NA,"Federal District. La Florida, near Caracas.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1253960 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1253960","NL-U1253960",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"220","2020-02-08 09:11:13-03","NBC","NL-BOTANY","U.1253961","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.",NA,"Schulz JP",NA,"1966","10","07","Southern America","Venezuela",NA,NA,"Edo. Guarico, Estac. Biol. de Los Llanos, ± 10 Km al S. de Calabozo.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1253961 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1253961","NL-U1253961",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"221","2020-02-08 09:11:13-03","NBC","NL-BOTANY","WAG.1000784","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Aeschynomene","brasiliana","Aeschynomene brasiliana","(Poir.) DC.",NA,"Breteler FJ",NA,"1965","11","29","Southern America","Venezuela",NA,NA,"Fed. Terr. of Amazonas. Orinoco R. Southern part of Isla del Raton.","-67.766667","5.033333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1000784 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1000784","NL-WAG1000784",NA,NA,"-67.766667","5.033333",NA,NA,NA,"Magnoliopsidae",NA,NA,"WAG0335573",NA,NA,NA
"222","2020-02-08 09:11:13-03","NBC","NL-BOTANY","L.1970375","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana",NA,NA,"Burchell WJ",NA,NA,NA,NA,"Southern America","Brazil","Pará",NA,"Para",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1970375 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1970375","NL-L1970375","brasiliana",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"L 0417087",NA,NA,NA
"223","2020-02-08 09:11:13-03","NBC","NL-BOTANY","L.1970376","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana",NA,NA,"Splitgerber FL",NA,"1838","03","07","Southern America","Surinam","Para",NA,"Moribo in Para",NA,NA,NA,NA,NA,"In savannis prope plant.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1970376 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1970376","NL-L1970376","brasiliana",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"L 0417088",NA,NA,NA
"224","2020-02-08 09:11:13-03","NBC","NL-BOTANY","L.1970377","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana",NA,NA,"Focke HC",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1970377 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1970377","NL-L1970377","brasiliana",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"L 0417089",NA,NA,NA
"225","2020-02-08 09:11:13-03","NBC","NL-BOTANY","L.1970378","PreservedSpecimen","Plantae",NA,"Fabales","Leguminosae-Pap.","Aeschynomene","brasiliana","Aeschynomene brasiliana brasiliana",NA,NA,"Focke HC",NA,NA,NA,NA,"Southern America","Surinam",NA,NA,"Orellana Kreek",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1970378 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1970378","NL-L1970378","brasiliana",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"L 0417090",NA,NA,NA
