"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","class","monthIdentified","dayIdentified","relatedCatalogItem","typeStatus","fieldNumber","infraspecificEpithet","individualCount"
"252","2019-10-07 09:35:41-03","UEFS","HUEFS","61129","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","L.Lima","Arouck-Ferreira, J.D.C.","479","1997","10","29",NA,"Brasil","Pará","Bragança",NA,"-46.7655982971191","-1.05360996723175",NA,"Vegetação Secundária com palmeiras.","HUEFS0061129","HUEFS0061129",NA,NA,NA,NA,"56429","auto","2014","Rosanae","11",NA,NA,NA,NA,NA,NA
"253","2019-10-07 09:35:41-03","UEFS","HUEFS","86854","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Saint-Hilaire, A.","148",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"HUEFS0086854",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,"Tipo",NA,NA,NA
"254","2019-10-07 09:35:41-03","UEFS","HUEFS","86818","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","J.D.O.Melo","Pohl, E.","5865",NA,NA,NA,NA,"Brasil","Espírito Santo",NA,"Et Rio de Janeiro.",NA,NA,NA,NA,"HUEFS0086818",NA,NA,NA,NA,NA,NA,NA,"2019","Rosanae","02",NA,NA,"Holótipo",NA,NA,NA
"255","2019-10-07 09:35:41-03","UEFS","HUEFS","132952","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Lucas, E.J.","907","2006","12","01",NA,"Brasil","Espírito Santo","Linhares","Reserva da Compania do Rio Doce, estrada Gávea, KM 4.5","-39.95","-19.2",NA,NA,"HUEFS0132952","HUEFS0132952","44","44","39W57'0''","19S12'0''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"256","2019-10-07 09:35:41-03","UEFS","HUEFS","144709","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","J.D.O.Melo","Jesus, N.G.","1672","2003","01","17",NA,"Brasil","Bahia","Conde","Cavalo Russo.","-37.529167","-11.744444",NA,NA,"HUEFS0144709","HUEFS0144709",NA,NA,"37W31'45''","11S44'40''",NA,NA,"2019","Rosanae","02",NA,NA,NA,NA,NA,NA
"257","2019-10-07 09:35:41-03","UEFS","HUEFS","144710","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","J.D.O.Melo","Jesus, N.G.","1931","2003","12","16",NA,"Brasil","Bahia","Conde","Estrada Sítio - Barra de Itariri.","-37.555","-11.816667",NA,NA,"HUEFS0144710","HUEFS0144710",NA,NA,"37W33'18''","11S49'0''",NA,NA,"2019","Rosanae","02",NA,NA,NA,NA,NA,NA
"258","2019-10-07 09:35:41-03","UEFS","HUEFS","159549","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","L.Lima","Ibrahim, M.","191","2010","03","22",NA,"Brasil","Pernambuco","Arcoverde","Estação Experimental do IPA, Serra das Varas, Mata do Jacu, na trilha principal.","-36.990556","-8.4425",NA,"Caatinga.","HUEFS0159549","HUEFS0159549","823","823","36W59'26''","8S26'33''",NA,NA,"2014","Rosanae","11",NA,NA,NA,NA,NA,NA
"259","2019-10-07 09:35:41-03","UEFS","HUEFS","182957","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","J.D.O.Melo","Matos, E.N.de","839","2011","11","24",NA,"Brasil","Bahia","Conde","Faz. Fundão..","-37.586944","-11.877778",NA,"NanoFloresta. e Moitas","HUEFS0182957","HUEFS0182957",NA,NA,"37W35'13''","11S52'40''",NA,NA,"2019","Rosanae","02",NA,NA,NA,NA,NA,NA
"260","2019-10-07 09:35:41-03","UEFS","HUEFS","188803","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Matos, E.N.de","1152","2011","07","26",NA,"Brasil","Bahia","Jandaira","Costa Azul","-37.506111","-11.693889",NA,"Restinga. Floresta.","HUEFS0188803","HUEFS0188803",NA,NA,"37W30'22''","11S41'38''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"261","2019-10-07 09:35:41-03","UEFS","HUEFS","185841","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","J.D.O.Melo","Proença, C.E.B.","4076","2012","03","13",NA,"Brasil","Sergipe","Estância","Na SE-218 antes do entroncamento da Linha Verde, ca 6km antes da Praia do Abaís.","-37.272778","-11.259722",NA,"Restinga arbustiva de areia branca com Vellozia.","HUEFS0185841","HUEFS0185841","2","2","37W16'22''","11S15'35''",NA,NA,"2019","Rosanae","02",NA,NA,NA,NA,NA,NA
"262","2019-10-07 09:35:41-03","UEFS","HUEFS","49096","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","M.Sobral","Jesus, N.G.","333","1999","12","07",NA,"Brasil","Bahia","Alagoinhas","Campus II / UNEB.","-38.433333","-12.133333",NA,"Cerrado.","HUEFS0049096","HUEFS0049096","120","150","38W26'","12S8'",NA,NA,"2004","Rosanae","04",NA,NA,NA,NA,NA,NA
"263","2019-10-07 09:35:41-03","UEFS","HUEFS","49107","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","M.Sobral","Jesus, N.G.","318","1999","11","24",NA,"Brasil","Bahia","Alagoinhas","Campus II / UNEB.","-38.433333","-12.133333",NA,"Cerrado.","HUEFS0049107","HUEFS0049107","120","150","38W26'","12S8'",NA,NA,"2004","Rosanae","04",NA,NA,NA,NA,NA,NA
"264","2019-10-07 09:35:41-03","UEFS","HUEFS","50716","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","J.D.O.Melo","Fonseca, M.R.","1397","2000","05","11",NA,"Brasil","Bahia","Jandaíra","Fazenda Rio Fundo.","-37.731111","-11.595",NA,"Mata ombrófila densa, em estádio avançado de regeneração.","HUEFS0050716","HUEFS0050716",NA,NA,"37W43'52''","11S35'42''",NA,NA,"2019","Rosanae","02",NA,NA,NA,NA,NA,NA
"265","2019-10-07 09:35:41-03","UEFS","HUEFS","51055","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","J.D.O.Melo","Guedes, M.L.S.","7403","1999","12","12",NA,"Brasil","Bahia","Conde","Litoral Norte, Sítio do Conde.","-37.6","-11.8",NA,NA,"HUEFS0051055","HUEFS0051055",NA,NA,"37W36'","11S48'",NA,NA,"2019","Rosanae","02",NA,NA,NA,NA,NA,NA
"266","2019-10-07 09:35:41-03","UEFS","HUEFS","56063","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","J.D.O.Melo","Carneiro, C.E.","72","2001","03","24",NA,"Brasil","Bahia","Conde","Cavalo Russo (Siribinha)","-37.6","-11.8",NA,NA,"HUEFS0056063","HUEFS0056063",NA,NA,"37W36'","11S48'",NA,NA,"2019","Rosanae","02",NA,NA,NA,NA,NA,NA
"267","2019-10-07 09:35:41-03","UEFS","HUEFS","65460","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","M.Sobral","Jesus, N.G.","1385PC549","2001","10","11",NA,"Brasil","Bahia","Alagoinhas","Campus II / UNEB; Rodovia Alagoinhas - Salvador, Km 03","-38.4","-12.166667",NA,NA,"HUEFS0065460","HUEFS0065460",NA,NA,"38W24'0''","12S10'0''",NA,NA,"2004","Rosanae","04",NA,NA,NA,NA,NA,NA
"268","2019-10-07 09:35:41-03","UEFS","HUEFS","78696","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","M.Sobral","Silva, F.H.M.","468","2003","11","22",NA,"Brasil","Bahia","Canudos","Estação Biológica de Canudos","-39.15","-10.016667",NA,"Solo rochoso arenítico","HUEFS0078696","HUEFS0078696",NA,NA,"39W9'0''","10S1'0''",NA,NA,"2004","Rosanae","04",NA,NA,NA,NA,NA,NA
"269","2019-10-07 09:35:41-03","UEFS","HUEFS","81921","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.",NA,"Rodrigues, M.N.","1412","1998","12","26",NA,"Brasil","Alagoas","Penedo","Barragem da Fz. Gameleira, pequena grota e vale.","-36.483333","-10.066667",NA,"Mata Atlântica.","HUEFS0081921","HUEFS0081921",NA,NA,"36W29'","10S4'",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"270","2019-10-07 09:35:41-03","UEFS","HUEFS","82702","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","J.D.O.Melo","Silva, G.P.","3670","1996","09","23",NA,"Brasil","Bahia","Conde","Estrada Barra do Itariri - Conde Km 3.","-37.6","-11.9",NA,"Dunas. Areia.","HUEFS0082702","HUEFS0082702","8","8","37W36'","11S54'",NA,NA,"2019","Rosanae","02",NA,NA,NA,NA,NA,NA
"271","2019-10-07 09:35:41-03","UEFS","HUEFS","88610","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","J.D.O.Melo","Jesus, N.G.","1515","2002","10","15",NA,"Brasil","Bahia","Conde","Cavalo Russo","-37.530278","-11.748333",NA,NA,"HUEFS0088610","HUEFS0088610",NA,NA,"37W31'49''","11S44'54''",NA,NA,"2019","Rosanae","02",NA,NA,NA,NA,NA,NA
"272","2019-10-07 09:35:41-03","UEFS","HUEFS","29783","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","J.D.O.Melo","Costa-Neto, E.M.","2","1996","03","31",NA,"Brasil","Bahia","São Francisco do Conde","Ilha de restinga, praia da Siribinha, Sítio do Conde.","-38.6800003051758","-12.6274995803833",NA,NA,"HUEFS0029783","HUEFS0029783",NA,NA,NA,NA,"19587","auto","2019","Rosanae","02",NA,NA,NA,NA,NA,NA
"273","2019-10-07 09:35:41-03","UEFS","HUEFS","65467","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","J.D.O.Melo","Jesus, N.G.","1414","2001","12","01",NA,"Brasil","Bahia","Conde","Povoado de Cobal; Cavalo Russo.","-37.6105995178223","-11.8135995864868",NA,NA,"HUEFS0065467","HUEFS0065467",NA,NA,NA,NA,"31737","auto","2019","Rosanae","02",NA,NA,NA,NA,NA,NA
"274","2019-10-07 09:35:41-03","UEFS","HUEFS","65468","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","J.D.O.Melo","Jesus, N.G.","1428","2001","12","01",NA,"Brasil","Bahia","Conde","Povoado de Cobal; Cavalo Russo.","-37.6105995178223","-11.8135995864868",NA,NA,"HUEFS0065468","HUEFS0065468",NA,NA,NA,NA,"31737","auto","2019","Rosanae","02",NA,NA,NA,NA,NA,NA
"275","2019-10-07 09:35:41-03","UEFS","HUEFS","25938","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","J.D.O.Melo","Costa-Neto, E.M.","51","1996","06","25",NA,"Brasil","Bahia","Conde","Praia da Siribinha.","-37.6105995178223","-11.8135995864868",NA,"Solo arenoso.","HUEFS0025938","HUEFS0025938",NA,NA,NA,NA,"31737","auto","2019","Rosanae","02",NA,NA,NA,NA,NA,NA
"276","2019-10-07 09:35:42-03","UEFS","HUEFS","206484","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","recurvata","Myrcia recurvata","O.Berg","M.Sobral","Marinho, L.C.","770","2014","02","25",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Ecológica de Santa Lúcia. Trilha do túmulo do Augusto Ruschi.","-40.6002998352051","-19.9356002807617",NA,"Floresta Ombrófila Densa.","HUEFS0206484",NA,NA,NA,NA,NA,"23813","auto","2019","Rosanae","06",NA,NA,NA,NA,NA,NA
"277","2019-09-04 19:42:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","atropunctata","Myrcia atropunctata",NA,NA,"A. Glaziou","11982",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Holotype",NA,NA,NA
"278","2019-09-04 19:42:46-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata",NA,NA,"A. Saint-Hilaire",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Holotype",NA,NA,NA
"279","2015-03-07 09:00:50-03","F","FMNH-SEEDPLANTS","V0117344F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0117344F","V0117344F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"280","2015-03-07 09:00:50-03","F","FMNH-SEEDPLANTS","V0117340F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0117340F","V0117340F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"281","2015-03-07 09:00:50-03","F","FMNH-SEEDPLANTS","V0117341F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0117341F","V0117341F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"282","2015-03-07 09:00:50-03","F","FMNH-SEEDPLANTS","V0117342F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0117342F","V0117342F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"283","2015-03-07 09:00:50-03","F","FMNH-SEEDPLANTS","V0117343F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0117343F","V0117343F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"284","2015-03-07 09:00:50-03","F","FMNH-SEEDPLANTS","V0117345F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0117345F","V0117345F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"285","2018-05-14 17:36:13-03","F","FMNH-SEEDPLANTS","V0349087F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata",NA,"RRC ID Flag","J. Fontella Pereira","RB 179349","1970","10","9","South America","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,"V0349087F","V0349087F_01 V0349087F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"RB 179349",NA,NA
"286","2015-03-07 09:00:55-03","F","FMNH-SEEDPLANTS","V0117489F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0117489F","V0117489F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"287","2019-09-04 19:04:29-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata grandifolia","O. Berg",NA,"J. B. E. Pohl","5865",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Possible type",NA,"grandifolia",NA
"288","2019-09-04 18:46:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata parvifolia","O. Berg",NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Possible type",NA,"parvifolia",NA
"289","2019-09-04 19:04:29-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata grandifolia","O. Berg",NA,"J. B. E. Pohl","5865",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Possible type",NA,"grandifolia",NA
"290","2019-09-04 18:46:00-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","recurvata","Myrcia recurvata parvifolia","O. Berg",NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Possible type",NA,"parvifolia",NA
"291","2020-11-23 11:39:24-03","IAC","IAC","26627","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Myrcia","ovata","Myrcia ovata","Cambess.","M.E.G. Sobral","W. Hoehne","5862","1964","10","24",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Estrada Rio - Santos, km 5","-43.2075","-22.9028",NA,NA,NA,NA,NA,NA,"-43.2075","-22.9028",NA,NA,"2012",NA,"06","30",NA,NA,NA,NA,NA
"292","2020-07-23 12:16:16-03","CEPLAC","CEPEC","33377","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata",NA,"M. Sobral","L. R. Noblick","2594","1983","02","18",NA,"Brasil","Bahia","MATA DE SÃO JOÃO","Área de controle da Caraíba Metais.","-38.494444","-12.671389",NA,NA,NA,NA,NA,NA,"38W29'40","12S40'17",NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA,NA,NA
"293","2020-07-23 12:16:16-03","CEPLAC","CEPEC","105632","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata",NA,"M. Sobral","H. P. Bautista","1722","1995","12","12",NA,"Brasil","Bahia","conde","Fazenda do Bu Mata do Fundão I.","-37.724444","-12.016111",NA,NA,NA,NA,NA,NA,"37W43'28","12S0'58",NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA,NA,NA
"294","2020-07-23 12:16:16-03","CEPLAC","CEPEC","35233","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata",NA,"M. Sobral","L. R. Noblick","2976","1984","03","01",NA,"Brasil","Bahia","RIBEIRA DO POMBAL","1Km ao Oeste do Povoado de Tapera.","-38.55","-10.833333",NA,NA,NA,NA,NA,NA,"38W33'","10S50'",NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA,NA,NA
"295","2020-07-23 12:16:16-03","CEPLAC","CEPEC","85771","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata",NA,"L. Lima","M. L. Guedes","7403","1999","12","12",NA,"Brasil","Bahia","conde","Litoral Norte. Sítio do Conde.","-37.6","-11.8",NA,NA,NA,NA,NA,NA,"37W36'","11S48'",NA,NA,NA,NA,NA,NA,"07/10/2014",NA,NA,NA,NA
"296","2020-07-23 12:16:16-03","CEPLAC","CEPEC","91939","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata",NA,"M. Sobral","M. R. Fonseca","1397","2000","05","11",NA,"Brasil","Bahia","JANDAÍRA","Fazenda Rio Fundo.","-37.731111","-11.595",NA,NA,NA,NA,NA,NA,"37W43'52","11S35'42",NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA,NA,NA
"297","2020-07-23 12:16:16-03","CEPLAC","CEPEC","130356","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata",NA,"L. Lima","R. D. Ribeiro","992","1996","06","07",NA,"Brasil","Rio de Janeiro","ARMAÇÃO DE BÚZIOS","Rasa, estrada que dá acesso ao Club de Golfe.","-41.8816986083984","-22.7469005584717",NA,NA,NA,NA,NA,NA,NA,NA,"12927","auto",NA,NA,NA,NA,"07/10/2014",NA,NA,NA,NA
"298","2020-07-23 12:16:16-03","CEPLAC","CEPEC","118771","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata",NA,"M. Sobral","G. Hatschbach","75514","2003","06","19",NA,"Brasil","Bahia","conde","Fazenda do Conde, entre a sede e a Rod. Linha Verde.","-37.6105995178223","-11.8135995864868",NA,NA,NA,NA,NA,NA,NA,NA,"31737","auto",NA,NA,NA,NA,"30/12/2005",NA,NA,NA,NA
"299","2020-07-23 12:16:16-03","CEPLAC","CEPEC","133684","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata",NA,"L. Lima","R. D. Ribeiro","1124","2009","06","10",NA,"Brasil","Rio de Janeiro","ARMAÇÃO DE BÚZIOS","Praia de Tucuns.","-41.8816986083984","-22.7469005584717",NA,NA,NA,NA,NA,NA,NA,NA,"12927","auto",NA,NA,NA,NA,"07/10/2014",NA,NA,NA,NA
"300","2020-07-23 12:16:16-03","CEPLAC","CEPEC","41983","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata",NA,"G. M. Barroso","G. Martinelli","11680","1986","08","14",NA,"Brasil","Rio de Janeiro","cabo frio","Armação dos Buzios, entre a Praia das Focas/Praia do Forno.","-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,NA,NA,NA,NA,"40069","auto",NA,NA,NA,NA,"30/12/1986",NA,NA,NA,NA
"301","2020-07-23 12:16:16-03","CEPLAC","CEPEC","39954","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata",NA,"G. M. Barroso","D. Sucre","11361","1961","09","28",NA,"Brasil","Rio de Janeiro","rio de janeiro","Barra da Tijuca.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,"30/12/1961",NA,NA,NA,NA
"302","2020-07-23 12:16:16-03","CEPLAC","CEPEC","130181","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata",NA,"L. Lima","C. Farney","2887","1991","11","19",NA,"Brasil","Sergipe","barra dos coqueiros","KM 1 da Rodovia SE-100 sentido Terminal Portuário/Barra.","-37.0386009216309","-10.9089002609253",NA,NA,NA,NA,NA,NA,NA,NA,"26796","auto",NA,NA,NA,NA,"07/10/2014",NA,NA,NA,NA
"303","2019-02-27 14:03:11-03","UFSJ","HUFSJ","3582","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Souza, MC","Souza, VD","234","1991","10","19",NA,"Brasil","Espírito Santo","Presidente Kennedy","Praia da Neves.","-41.0466995239258","-21.0988998413086",NA,"Porte arbóreo, botão e flor creme, descamação em ripas, fuste cilindrica, superficie da casca sulcada, altura total 12m, altura da fuste 6m, diâmetro da copa 4m.","HUFSJ003582",NA,NA,NA,NA,NA,"24088","auto","2005",NA,"11","23",NA,NA,NA,NA,NA
"304","2019-02-27 14:03:11-03","UFSJ","HUFSJ","3849","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sobral, M","Folli, DA","2490","1995","01","17",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,"Porte arbóreo, fruto maduro roxo, fruto imaturo verde claro, fuste achatada, superficie da casca lisa, altura total 2m, altura da fuste 1m, diâmetro da copa 2m.","HUFSJ003849",NA,NA,NA,NA,NA,"48094","auto","2013",NA,"01","29",NA,NA,NA,NA,NA
"305","2019-02-27 14:03:11-03","UFSJ","HUFSJ","3608","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Souza, MC","Folli, DA","4959","2004","10","14",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale.","-40.0722007751465","-19.3910999298096",NA,"Porte arbóreo, botão e flor branca, fuste cilindrica, superficie da casca áspera, altura total 12m, altura da fuste 6m, diâmetro da copa 5m.","HUFSJ003608",NA,NA,NA,NA,NA,"48094","auto","2004",NA,"10","14",NA,NA,NA,NA,NA
"306","2019-02-27 14:03:11-03","UFSJ","HUFSJ","4969","S","Plantae",NA,NA,"Myrtaceae","Myrcia","ovata","Myrcia ovata","Cambess.","Sobral, M","Campos, DA; Matos, GMA","20","2011","11","25",NA,"Brasil","Sergipe","Areia Branca","Parque Nacional da Serra de Itabaiana.","-37.315299987793","-10.7578001022339",NA,"Flores amarelo-claro.","HUFSJ004969",NA,NA,NA,NA,NA,"11840","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA
