"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","identifiedBy","county","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount","sex"
"265","2019-11-19 14:05:58-03","UFRPE","PEUFR","8492","PreservedSpecimen","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","M.R. Sales",NA,"1987","09","10",NA,"Brasil","Pernambuco",NA,"-35.209167","-5.795278",NA,"Coordenadas do município.","PEUFR008492","L.","Joana D'Arc; V. Silva","Serrambi",NA,NA,NA,NA,NA,"1987","09","14","35º12'33 W","05º47'43S",NA,NA,NA,NA,NA,NA,NA
"266","2020-04-22 16:18:39-03","UFPB","JPB","16631","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Combretaceae","Conocarpus","erecta","Conocarpus erecta","Moura, OT","417","1990","04","17","Southern America","Brasil","Paraíba","Mangue de Jacarapé","-34.863056","-7.115",NA,"; DESC: Arbusto.",NA,"L.",NA,"João Pessoa",NA,"47","47",NA,NA,NA,NA,NA,"-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA
"267","2020-04-22 16:18:40-03","UFPB","JPB","23221","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Combretaceae","Conocarpus","erecta","Conocarpus erecta","Alves, RRN","13","1997","09","25","Southern America","Brasil","Paraíba","Próximo a Laguna de Jacarapé.","-34.863056","-7.115",NA,"; DESC: projeto Lagunas, NEPREMAR",NA,"L.",NA,"João Pessoa",NA,"47","47",NA,NA,NA,NA,NA,"-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA
"268","2020-04-22 16:18:40-03","UFPB","JPB","38896","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Combretaceae","Conocarpus","erecta","Conocarpus erecta","Jost, T; Ribeiro, T; Bezerra, N","648","2004","04","20","Southern America","Brasil","Bahia","Proximidade do povoado de Mague Seco.","-37.349167","-11.458611",NA,"; HABITAT: Manguesal em área pouco alagada. Mangue.; DESC: Arbusto, 2m de altura, folhas cartáceas, levemente discolores; frutos imaturos verde-claros e mauros marrons.",NA,"L.","Queiroz, EP","Jandaíra",NA,NA,NA,NA,NA,"2007","07",NA,"-37.349167","-11.458611",NA,NA,NA,NA,NA,NA,NA
"269","2020-04-22 16:18:40-03","UFPB","JPB","31659","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Thomas, WW; Barbosa, MR","13628","2003","08","03","Southern America","Brasil","Paraíba","Tambaba","-34.997222","-7.381111",NA,"; DESC: Tree, partially fallen, 5 m tall, Leaves bright green, Inflorescence and flowers very pale green, Fruit pale green drying to brown.",NA,"L.",NA,"Conde",NA,"2","2",NA,NA,NA,NA,NA,"-34.997222","-7.381111",NA,NA,NA,NA,NA,NA,NA
"270","2020-04-22 16:18:40-03","UFPB","JPB","22040","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Moura, OT","745","1991","11","24","Southern America","Brasil","Paraíba","Tapitinga.","-34.9075","-7.26",NA,"; DESC: Substrato terrestre. Solo arenoso. Subarbustivo, folhas carno. Beira mar.",NA,"L.","Rocha, EA","Conde",NA,"112","112",NA,NA,"2005","09","16","-34.9075","-7.26",NA,NA,NA,NA,NA,NA,NA
"271","2020-04-22 16:18:40-03","UFPB","JPB","23618","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Moura, ACA; Medeiros, P; Xavier, B; Castro, P","136","1986","03","01","Southern America","Brasil","Paraíba","Restinga de Intermares","-34.863056","-7.115",NA,"; DESC: Substrato arenoso. Arbóreo. Nas margens do antigo leito do Rio Jaguaribe, próximo a praia.",NA,"L.","Rocha, EA","João Pessoa",NA,"47","47",NA,NA,"2005","09","16","-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA
"272","2020-04-22 16:18:40-03","UFPB","JPB","3234","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Xavier, LP","JPB3234","1972","02","22","Southern America","Brasil","Paraíba",NA,"-34.833889","-6.981111",NA,"; DESC: Substrato terrestre. Arbóreo. Flor aromática árvore de pequeno porte sempre junto ao mangue manso.",NA,"L.","Rocha, EA","Cabedelo",NA,"3","3",NA,NA,"2005","09","16","-34.833889","-6.981111",NA,NA,NA,NA,NA,NA,NA
"273","2020-04-22 16:18:40-03","UFPB","JPB","33033","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Carneiro, CE; et al.","67","2001","03","24","Southern America","Brasil","Bahia","Barra do Tariri.&nf;Solo arenoso.","-37.6","-11.8",NA,"; DESC: Arbusto ca. 3m, junto ao mangue. Folhas cartáceas. Inflorescência globosa esverdeada. Infrutescência amarelada.",NA,"L.","Stace, CA","Conde",NA,NA,NA,NA,NA,NA,NA,NA,"-37.6","-11.8",NA,NA,NA,NA,NA,NA,NA
"274","2020-04-22 16:18:40-03","UFPB","JPB","37174","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Rocha, EA","1386","2005","09","20","Southern America","Brasil","Paraíba","Praia de Jacumã, Na entrada da praia, no mangue do rio Gurugi.","-34.8025","-7.277222",NA,"; DESC: Árvore, cerca de 4-5m de altura, com flores e frutos. Flores diminutas, alvo-amareladas. Inflorescência globosa, seca e escura quando madura. Rara no local. Planta usada na construção civil.",NA,"L.","Rocha, EA","Conde",NA,"4","4",NA,NA,"2005","09","15","-34.8025","-7.277222",NA,NA,NA,NA,NA,NA,NA
"275","2020-04-22 16:18:40-03","UFPB","JPB","38965","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Gadelha Neto, PC; Lima, IB; Silva, CS","2070","2008","02","20","Southern America","Brasil","Paraíba","Millennium Inorganic Chemicals Mineração Ltda, Argiloso","-34.978633","-6.493617",NA,"; HABITAT: Manguezal; DESC: Árvore de folhas simples, alternas, inteiras. Fruto drupa indeiscente, dispostos em densos glomérulos. Típica da paisagem do manguezal.",NA,"L.",NA,"Mataraca",NA,NA,NA,NA,NA,NA,NA,NA,"-34.978633","-6.493617",NA,NA,NA,NA,NA,NA,NA
"276","2020-04-22 16:18:40-03","UFPB","JPB","39242","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Lima, IB; Nishida, AK; Mourão, JS; Oliveira, IS de; Trindade, PM","986","2008","06","07","Southern America","Brasil","Paraíba","Barra de Mamanguape, Rio Mamanguape. Camboa Caracabú.","-34.916667","-6.766667",NA,"; HABITAT: Mangue. 2 metros da calha do rio, recebe influência da maré.; DESC: Árvore ca. de 3m de altura. Frutos verdes imaturos.",NA,"L.","Lima, IB","Rio Tinto",NA,NA,NA,NA,NA,"2008","06","15","-34.916667","-6.766667",NA,NA,NA,NA,NA,NA,NA
"277","2020-04-22 16:18:40-03","UFPB","JPB","43342","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Gadelha Neto, PC; Sena Júnior, GB; Silva, CS","2770","2010","03","26","Southern America","Brasil","Paraíba","Millennium Inorganic Chemicals Mineração Ltda, Substrato argiloso","-34.980833","-6.495833",NA,"; HABITAT: Manguezal; DESC: Árvore com cerca de 3m sem pneumatóforo. Copa rala e irregular. Tronco tortuoso. Folhas simples, alternas. Lâmina coriácea. Inflorescência axilar em rácemos de capítulos globosos, terminais. Flores alvas.",NA,"L.",NA,"Mataraca",NA,NA,NA,NA,NA,NA,NA,NA,"-34.980833","-6.495833",NA,NA,NA,NA,NA,NA,NA
"278","2020-05-27 09:24:55-03","UFPB","JPB","45606","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Araújo, AAM; Araújo, CMLR; Brito, MFM; Santiago, C","280","2010","06","18","Southern America","Brasil","Paraíba","Área de Preservação Permanente de Tambaba, Praia de Tabatinga","-34.9075","-7.26",NA,"; DESC: Árvore; 3-4 m de altura; encontrada em mata ciliar; frutos castanhos.","JPB0045606","L.","Kallunki, JA","Conde",NA,"112","112",NA,NA,"2014",NA,NA,"-34.9075","-7.26",NA,NA,NA,NA,NA,NA,NA
"279","2020-04-22 16:18:40-03","UFPB","JPB","46795","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Prata, AP; Loiola, MIB; Gomes, LA; Santos, E dos","2304","2010","08","05","Southern America","Brasil","Sergipe","RPPN Mata do Crasto, Entrada da mata. Faixa de mangue. Solo argiloso.","-37.437222","-11.3675",NA,"; HABITAT: Mata Atlântica.; DESC: Árvore,ca. de 3,5m de altura. Inflorescência amarela. Frutos densos e aglomerados.","JPB0046795","L.","Gomes, LA","Santa Luzia do Itanhy",NA,NA,NA,NA,NA,"2010","08","06","-37.437222","-11.3675",NA,NA,NA,NA,NA,NA,NA
"280","2020-04-22 16:18:40-03","UFPB","JPB","48002","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Cavalcanti, D","540","2011","06","15","Southern America","Brasil","Pernambuco","RPPN Fazenda Tabatinga, Manguezal","-34.820556","-7.606111",NA,"; HABITAT: Mata Atlântica; DESC: Árvore aprox. 3 m de altura, flores verdes.","JPB0048002","L.","Cavalcanti, D","Goiana",NA,NA,NA,NA,NA,"2011","06","15","-34.820556","-7.606111",NA,NA,NA,NA,NA,NA,NA
"281","2020-04-22 16:18:40-03","UFPB","JPB","48556","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Prata, AP; Gomes, LA; Menezes, AB; Santos, E; Vale, CO","2591","2011","01","26","Southern America","Brasil","Sergipe","RPPN Mata do Crasto, Entrada da mata. Faixa de mangue. Solo arenoso.","-37.437222","-11.3675",NA,"; HABITAT: Mata Atlântica.; DESC: Arbusto, ca. de 4m de altura. Frutos verdes, densos e aglomerados.",NA,"L.","Gomes, LA","Santa Luzia do Itanhy",NA,NA,NA,NA,NA,"2011","01","28","-37.437222","-11.3675",NA,NA,NA,NA,NA,NA,NA
"282","2020-04-22 16:18:40-03","UFPB","JPB","50965","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Déda, RM; Amorim, BS; Chagas, MA; Costa-Lima, JL; Lourenço, AR; Santos, E","162","2012","04","17","Southern America","Brasil","Sergipe","RPPN Mata do Crasto","-37.425861","-11.382639",NA,"; HABITAT: Mata Atlântica.; DESC: Arbusto com 2 m. Com frutos imaturos verdes e maduros amarelos.","JPB0050965","L.","Déda, RM","Santa Luzia do Itanhy",NA,NA,NA,NA,NA,"2012","06",NA,"-37.425861","-11.382639",NA,NA,NA,NA,NA,NA,NA
"283","2020-04-22 16:18:40-03","UFPB","JPB","53366","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Gomes, LA; Santos, E; Conceição, GG","980","2013","01","25","Southern America","Brasil","Sergipe","RPPN Mata do Crasto, Área aberta","-37.424278","-11.378056",NA,"; HABITAT: Mata Atlântica.; DESC: Frutos imaturos verdes.","JPB0053366","L.","Gomes, LA","Santa Luzia do Itanhy",NA,NA,NA,NA,NA,"2013","02",NA,"-37.424278","-11.378056",NA,NA,NA,NA,NA,NA,NA
"284","2020-04-22 16:18:40-03","UFPB","JPB","54267","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Rocha, EA","1381","2005","09","15","Southern America","Brasil","Paraíba","Praia de Intermares, No mangue próximo à praia.","-34.843889","-7.058333",NA,"; DESC: Árvore, cerca de 4-5m de altura, com flores e frutos. Flores diminutas, alvo-amareladas. Influtescência globosa, seca e escura quando madura. Rara no local.","JPB0054267","L.",NA,"Cabedelo",NA,"4","4",NA,NA,NA,NA,NA,"-34.843889","-7.058333",NA,NA,NA,NA,NA,NA,NA
"285","2020-04-22 16:18:40-03","UFPB","JPB","54270","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Rocha, EA","1376","2005","09","15","Southern America","Brasil","Paraíba","Mangue do Rio Gramame, próximo a ponte.","-34.842778","-7.234167",NA,"; DESC: Árvore, cerca de 5-6m de altura, com flores e frutos. Flores diminutas, alvo-amareladas. Influtescência globosa, seca e escura quando madura. Rara no local. Planta usada na construção civil.","JPB0054270","L.",NA,"João Pessoa",NA,"1","1",NA,NA,NA,NA,NA,"-34.842778","-7.234167",NA,NA,NA,NA,NA,NA,NA
"286","2020-04-22 16:18:40-03","UFPB","JPB","54271","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Rocha, EA","1370","2005","09","15","Southern America","Brasil","Paraíba","Praia de Intermares, No mangue próximo à praia.","-34.796389","-7.195556",NA,"; DESC: Árvore, cerca de 5-6m de altura, com flores e frutos. Flores diminutas, alvo-amareladas. Influtescência globosa, seca e escura quando madura. Rara no local. Planta usada na construção civil.","JPB0054271","L.",NA,"João Pessoa",NA,"2","2",NA,NA,NA,NA,NA,"-34.796389","-7.195556",NA,NA,NA,NA,NA,NA,NA
"287","2020-04-22 16:18:40-03","UFPB","JPB","54275","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Rocha, EA","1363","2005","09","15","Southern America","Brasil","Paraíba","Praia de Jacumã, Na entrada da praia, no mangue do rio Gurugi.","-34.801944","-7.277778",NA,"; DESC: Árvore, cerca de 4-5 m de altura, com flores e frutos. Flores diminutas, alvo-amareladas. Influtescência globosa, seca e escura quando madura. Freqüente no local. Planta usada na construção civil.","JPB0054275","L.",NA,"Conde",NA,"6","6",NA,NA,NA,NA,NA,"-34.801944","-7.277778",NA,NA,NA,NA,NA,NA,NA
"288","2020-04-22 16:18:40-03","UFPB","JPB","54430","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Gomes, LA; Farias, MCV; Santos, E; Silva, BD","1016","2013","03","27","Southern America","Brasil","Sergipe","RPPN Mata do Crasto, Borda de mata. Próximo ao apicum. Solo arenoso.","-37.428889","-11.376056",NA,"; HABITAT: Mata Atlântica","JPB0054430","L.","Gomes, LA","Santa Luzia do Itanhy",NA,NA,NA,NA,NA,"2013","04",NA,"-37.428889","-11.376056",NA,NA,NA,NA,NA,NA,NA
"289","2020-04-22 16:18:40-03","UFPB","JPB","5790","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Sousa, MA; et al.","1085","1984","03","09","Southern America","Brasil","Paraíba","Substrato arenoso. Arbóreo folhas alternas, inteiras, estipuladas, flores pequenas, hermafroditas.","-34.863056","-7.115",NA,NA,NA,"L.","Rocha, EA","João Pessoa",NA,"47","47",NA,NA,"2005","09","16","-34.863056","-7.115",NA,NA,NA,NA,NA,NA,NA
"290","2020-04-22 16:18:40-03","UFPB","JPB","63660","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Combretaceae","Conocarpus","erectus","Conocarpus erectus","M.Figueira; B.Schindler","502","2016","10","01","Southern America","Brasil","Alagoas","barra da lagoa Mundaú","-35.799016","-9.714019",NA,"Arvoreta, ca. de 3,5 m de alt., infrutescência de coloração amarelo-esverdeado; HABITAT: Área de restinga, salobro-vargedícola, deposição de sedimentos arenosos e detritos orgânicos, relevo plano","JPB0063660","L.","M.Figueira; B.Schindler","Maceió",NA,NA,NA,NA,NA,"2016","10","01","-35.799016","-9.714019",NA,NA,NA,NA,NA,NA,NA
"291","2020-04-22 16:18:40-03","UFPB","JPB","7369","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Miranda, CAB de","JPB7369","1987","09","29","Southern America","Brasil","Paraíba","Praia do Sol, Próximo mangue.","-34.8630981445312","-7.11499977111816",NA,"; DESC: Terrestre. Arbustivo, flor verde.",NA,"L.","Rocha, EA","João Pessoa",NA,NA,NA,"15975","auto","2005","09","16",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-04-22 16:18:40-03","UFPB","JPB","22974","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Alves, RRN","4","1997","09","12","Southern America","Brasil","Paraíba","Rio Graú, Litoral Sul de João Pessoa","-34.8630981445312","-7.11499977111816",NA,"; DESC: projeto lagunas.",NA,"L.","Rocha, EA","João Pessoa",NA,NA,NA,"15975","auto","2005","09","16",NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-04-22 16:18:40-03","UFPB","JPB","8090","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Felix, LP; Sousa, MA","JPB8090","1989","02","02","Southern America","Brasil","Paraíba","Rebio Guaribas - Sema IV - Barra de Mamanguape","-35.0806007385254","-6.80306005477905",NA,"; DESC: Substrato terrestre, solo de mangue. Arboreo, flor verde.",NA,"L.","Rocha, EA","Rio Tinto",NA,NA,NA,"24573","auto","2005","09","16",NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-04-22 16:18:40-03","UFPB","JPB","48490","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Farinaccio, MA; Rodrigues, LC; Vale, CO; Menezes, AA; Barbosa, JIS","788","2010","12","02","Southern America","Brasil","Sergipe","RPPN Mata do Crasto, Área aberta da Mata do Crasto.","-37.448299407959","-11.3507995605469",NA,"; HABITAT: Mata Atlântica.; DESC: Arvoreta na borda da mata, ca. de 1.20 alt. Flores cremes.",NA,"L.","Farinaccio, MA","Santa Luzia do Itanhy",NA,NA,NA,"26417","auto","2011","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2021-03-16 17:53:37-03","UCS","HUCS","3284","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Souza, P.","s.n.","1984","05","18",NA,"Brasil","Bahia","Barra do Jacuipe","-38.510799407959","-12.9710998535156",NA,NA,NA,"L.",NA,"Salvador",NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-09-25 10:57:40-03","UFPE","UFP-CARPOTECA","307","S","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Carvalho, A","s.n.","2007","08",NA,NA,"Brasil","Pernambuco","Manguezal","-35.1046981811523","-8.75971984863281",NA,NA,NA,"L.","Barbosa, M","Tamandaré",NA,NA,NA,"16930","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2014-10-14 15:56:49-03","BS","M","M-0146789","S","Plantae","Magnoliophyta","Myrtales","Combretaceae","Conocarpus","erectus","Conocarpus erectus","Martius, C.F.P. von",NA,NA,NA,NA,NA,"Brasil",NA,"Rio.",NA,NA,NA,NA,"M0146789","Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"NOTATYPE",NA,NA,NA
"298","2021-02-12 18:12:00-03","UFES","VIES","1621","S","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Souza, P.P. de","s.n.","1984","05","18",NA,"Brasil","Bahia","Barra Jacuípe.","-38.510799407959","-12.9710998535156",NA,NA,"VIES001621","L.",NA,"Salvador","VIES001621",NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-04-27 16:09:18-03","UFES","VIES","32182","S","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Dal col, A.C.S.; Rodrigues Filho, J.","55","2013","06","01",NA,"Brasil","Espírito Santo","Parque Natural Municipal Morro da Pescaria.","-40.5110015869141","-20.6580009460449",NA,NA,"VIES032182","L.","Dal col, A.C.S.","Guarapari","VIES032182",NA,NA,"28401","auto","2013","06","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2021-02-12 18:12:00-03","UFES","VIES","1530","S","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Souza, P.R.","s.n.","1984","06","27",NA,"Brasil","Espírito Santo",NA,"-40.3377990722656","-20.3194007873535",NA,NA,"VIES001530","L.",NA,"Vitória","VIES001530",NA,NA,"15291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-06-27 10:24:34-03","UFES","VIES","5935","S","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Martins, M.L.L.","35","1991","04","26",NA,"Brasil","Espírito Santo","Campus da UFES - Restinga do CCJE.","-40.3377990722656","-20.3194007873535",NA,NA,"VIES005935","L.","Pereira, O.J.","Vitória","VIES005935",NA,NA,"15291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2021-02-12 18:12:00-03","UFES","VIES","285","S","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Carmo, T.M.S.","s.n.","1984","03","15",NA,"Brasil","Espírito Santo","Manguezal da Ufes.","-40.3377990722656","-20.3194007873535",NA,NA,"VIES000285","L.",NA,"Vitória","VIES000285",NA,NA,"15291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-04-27 16:09:18-03","UFES","VIES","18582","S","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Martins, M.L.L.","344","1994","06","18",NA,"Brasil","Rio Grande do Norte",NA,"-35.0918998718262","-6.18666982650757",NA,NA,"VIES018582","L.","Martins, M.L.L.","Tibau do Sul","VIES018582",NA,NA,"13790","auto","1994","06","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-02-12 18:12:00-03","UFES","VIES","28135","S","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Santos, R.","s.n.","2013","01","15",NA,"Brasil","Espírito Santo","Manguezal de Jardim Carapina.","-40.290278","-20.228333",NA,NA,"VIES028135","L.",NA,"Serra","VIES028135",NA,NA,NA,NA,NA,NA,NA,"40º17'25''W","20º13'42''S",NA,NA,NA,NA,NA,NA,NA
"305","2019-06-27 10:24:34-03","UFES","VIES","4591","S","Plantae",NA,NA,"Combretaceae","Conocarpus","erectus","Conocarpus erectus","Pereira, O.J.; Mitchell, G. & Lucas, N.M.C.","1970","1989","05","16",NA,"Brasil","Espírito Santo","Estação de Biologia Marinha de Santa Cruz.","-40.2733001708984","-19.8202991485596",NA,NA,"VIES004591","L.",NA,"Aracruz","VIES004591",NA,NA,"37987","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
