"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"44","2021-03-15 16:37:00-03","NY","NYBG","00857553","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","H. S. Irwin","1971","01","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=943507' target='other'> <mi>dwc_moreinfo</mi></a>","NY00857553","30277","Magnoliophyta","Lamiales","Pohl ex Benth.","R. M. Harley","Minas Gerais",NA,"Serra do Espinhaço, base of Serra da Piedade, ca. 35 km E. of Belo Horizonte, road to Caeté","-43.676328","-19.820266","1600","1600","NY00857553_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00857526","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","G. G. Hatschbach","1979","07","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=940786' target='other'> <mi>dwc_moreinfo</mi></a>","NY00857526","42246","Magnoliophyta","Lamiales","Pohl ex Benth.","R. M. Harley","Goiás","Campo Alegre de Goiás","Rod. BR-050, 10 km S de Campo Alegre.","-47.7783","-17.6331",NA,NA,"NY00857526_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01018375","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","D. Sasaki","2004","03","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1258871' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018375","977","Magnoliophyta","Lamiales","Pohl ex Benth.","R. M. Harley","São Paulo","Pedregulho","Parque Estadual das Furnas do Bom Jesus. Cerrado em encosta próxima ao encontro dos corregos Pedregulhos e Bom Jesus.","-47.4194","-20.1972","900","900","NY01018375_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00857532","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","H. S. Irwin","1964","08","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=940808' target='other'> <mi>dwc_moreinfo</mi></a>","NY00857532","5255","Magnoliophyta","Lamiales","Pohl ex Benth.","R. M. Harley","Distrito Federal","Brasília","Cia. Fercal. Chapada da Contagem, ca. 20km E. of Brasília.","-47.88","-15.58","700","1000","NY00857532_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00499876","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","C. M. Belshaw","1937","08","23","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=542746' target='other'> <mi>dwc_moreinfo</mi></a>","NY00499876","3296","Magnoliophyta","Lamiales","Pohl ex Benth.","M. Bergseng","San Martín","San Martín","Near aviation field 2 km. northwest of Tarapoto.",NA,NA,"304.8","304.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00857533","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","H. S. Irwin","1966","04","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=940811' target='other'> <mi>dwc_moreinfo</mi></a>","NY00857533","15137","Magnoliophyta","Lamiales","Pohl ex Benth.","R. M. Harley","Goiás","Formosa","Serra do Morcêgo, Côrrego Estrema, ca. 42 km N.E. of Formosa","-47.05647","-15.26491","800","800","NY00857533_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00499869","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","R. M. Harley","1980","04","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=542739' target='other'> <mi>dwc_moreinfo</mi></a>","NY00499869","21828","Magnoliophyta","Lamiales","Pohl ex Benth.","R. M. Harley","Bahia",NA,"Chapadao Ocidental da Bahia. About 9 km. S.E. of Correntina, on road to Jaborandí.","-44.58","-13.4","550","550","NY00499869_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00857541","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","W. R. Anderson","1973","03","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=940832' target='other'> <mi>dwc_moreinfo</mi></a>","NY00857541","6290","Magnoliophyta","Lamiales","Pohl ex Benth.","R. M. Harley","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 20 km by road N of Alto Paraíso","-47.5167","-13.9376","1600","1600","NY00857541_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00857535","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","H. S. Irwin","1966","04","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=940817' target='other'> <mi>dwc_moreinfo</mi></a>","NY00857535","15212","Magnoliophyta","Lamiales","Pohl ex Benth.","R. M. Harley","Goiás","Formosa","Serra do Morcêgo, near Côrrego Estrema, ca. 38 km N.E. of Formosa","-47.08283","-15.2905556","800","800","NY00857535_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00818391","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","W. R. Anderson","1973","03","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=861664' target='other'> <mi>dwc_moreinfo</mi></a>","NY00818391","7873","Magnoliophyta","Lamiales","Pohl ex Benth.","R. M. Harley","Goiás","São João d'Aliança","4 km by road E of São João da Aliança. Serra Geral do Paraná.","-47.4973","-14.7","1000","1000","NY00818391_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00857643","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","J. A. Ratter","1967","07","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=941253' target='other'> <mi>dwc_moreinfo</mi></a>","NY00857643","R165","Magnoliophyta","Lamiales","Pohl ex Benth.","R. M. Harley","Mato Grosso","Nova Xavantina","c. 6km E of Xavantina.","-52.37","-14.73",NA,NA,"NY00857643_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00857536","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","H. S. Irwin","1966","06","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=940820' target='other'> <mi>dwc_moreinfo</mi></a>","NY00857536","17615","Magnoliophyta","Lamiales","Pohl ex Benth.","R. M. Harley","Goiás","Piranhas","Ca. 85 km. S. E. of Aragarças. Drainage of the Upper Rio Araguaia.","-51.93","-16.47","700","700","NY00857536_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00857560","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","G. G. Hatschbach","1973","02","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=943522' target='other'> <mi>dwc_moreinfo</mi></a>","NY00857560","31222","Magnoliophyta","Lamiales","Pohl ex Benth.","R. M. Harley","Minas Gerais","Três Corações","Rod. Três Corações - São Tomé das Letras","-45.2531","-21.6969",NA,NA,"NY00857560_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00857640","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","D. R. Hunt","1966","06","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=941257' target='other'> <mi>dwc_moreinfo</mi></a>","NY00857640","6028","Magnoliophyta","Lamiales","Pohl ex Benth.","R. M. Harley","Mato Grosso","Barra do Garças","Barra do Garças - Xavantina road, 77 km. form Barra dos Garças.","-52.2567","-15.8903",NA,NA,"NY00857640_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01871466","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","C. A. Cid Ferreira","1984","06","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2129167' target='other'> <mi>dwc_moreinfo</mi></a>","NY01871466","4352","Magnoliophyta","Lamiales","Pohl ex Benth.",NA,"Rondônia","Colorado do Oeste","BR 364, Porto Velho-Cuiabá, estrada para Colorado do Oeste, km 20","-61.02","-12.216667",NA,NA,"NY01871466_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00857539","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","H. S. Irwin","1971","03","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=940826' target='other'> <mi>dwc_moreinfo</mi></a>","NY00857539","32889","Magnoliophyta","Lamiales","Pohl ex Benth.","R. M. Harley","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, ca. 20 km N of Alto Paraíso","-47.5167","-13.93593","1250","1250","NY00857539_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00000675","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","siderotricha","Hyptis siderotricha","C. E. O. Kuntze","1892","07",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=399175' target='other'> <mi>dwc_moreinfo</mi></a>","NY00000675","s.n.","Magnoliophyta","Lamiales","Briq.",NA,"Mato Grosso","Cáceres","Villa Maria, Mato Grosso","-57.6789","-16.0708",NA,NA,"NY00000675_01","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00000682","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","trachychroa","Hyptis trachychroa","C. E. O. Kuntze","1892","07",NA,"South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=514684' target='other'> <mi>dwc_moreinfo</mi></a>","NY00000682","s.n.","Magnoliophyta","Lamiales","Briq.",NA,NA,NA,"Velasco",NA,NA,"200","200","NY00000682_01","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00000683","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","trachychroa","Hyptis trachychroa","C. E. O. Kuntze","1892","07",NA,"South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=514685' target='other'> <mi>dwc_moreinfo</mi></a>","NY00000683","s.n.","Magnoliophyta","Lamiales","Briq.",NA,NA,NA,"Velasco",NA,NA,"200","200","NY00000683_01","isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-02-18 09:29:56-03","UNESP-IBB","BOTU","12217","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,"1953","07",NA,NA,"Brasil",NA,NA,NA,"BOTU012217",NA,NA,NA,"Pohl ex Benth.",NA,"São Paulo","Jundiaí",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-15 11:14:44-03","FUNED","FUNED-POL","1547","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,"1991","07","10",NA,"Brasil",NA,NA,NA,"POL001547",NA,NA,NA,NA,NA,"MG",NA,"Apiário Pio/Funed",NA,NA,NA,NA,"POL001547_p01 POL001547_p02 POL001547_p03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-15 11:14:44-03","FUNED","FUNED-POL","1546","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens",NA,"1991","07","10",NA,"Brasil",NA,NA,NA,"POL001546",NA,NA,NA,NA,NA,"MG",NA,"Apiário Pio/Funed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:32:46-03","EAO","IAN","149359","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Ratter, JA","1972","09","18","Southern America","Brasil",NA,NA,NA,"IAN149359","2415",NA,NA,"Pohl ex Benth.","Harley, RM","Goiás",NA,"Region of Fazenda Lagoa Santa, Nr. Padre Bernardo. About 140km N of Brasília. Growing in cerrado.","-48.583333","-15.5",NA,NA,NA,NA,"-48.583333","-15.5","2015",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:32:46-03","EAO","IAN","114506","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Silva, NT da","1962","07","29","Southern America","Brasil",NA,NA,NA,"IAN114506","736",NA,NA,"Pohl ex Benth.","Harley, RM","Pará",NA,"Região Garotiré. M. Altamira, Rio Fresco. Campo.",NA,NA,NA,NA,NA,NA,NA,NA,"2015","01",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:32:46-03","EAO","IAN","148738","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Irwin, HS","1970","02","21","Southern America","Brasil",NA,NA,NA,"IAN148738","26475",NA,NA,"Pohl ex Benth.","Harley, RM","Distrito Federal",NA,"Cerrado. Gallery and adjacent cerrado, ca. 12km S of Planaltina, DF-13.",NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:32:46-03","EAO","IAN","149161","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Anderson, WR","1973","03","04","Southern America","Brasil",NA,NA,NA,"IAN149161","6290",NA,NA,"Pohl ex Benth.","Harley, RM","Goiás",NA,"Ca. 14km by road N of Alto Paraíso. Galery forest, often inundated, and adjacent grassy campo with scattered trees and shrubs sloping down to gallery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:32:46-03","EAO","IAN","150238","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Cordeiro, MR","1975","08","22","Southern America","Brasil",NA,NA,NA,"IAN150238","574",NA,NA,"Pohl ex Benth.","Harley, RM","Rondônia",NA,"Próximo ao Aeroporto de Porto Velho.",NA,NA,NA,NA,NA,NA,NA,NA,"2015","03","11",NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:32:46-03","EAO","IAN","14870","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Magalhães, MG","1942","07","25","Southern America","Brasil",NA,NA,NA,"IAN014870","3200",NA,NA,"Pohl ex Benth.","Barreto, M","Minas Gerais","Belo Horizonte","Campo sujo. Serra do Curral.","-43.937801361084","-19.9207992553711",NA,NA,"IAN014870 IAN014870_e",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA
"72","2021-03-30 12:32:46-03","EAO","IAN","77342","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Cordeiro, E","1952","06","29","Southern America","Brasil",NA,NA,NA,"IAN077342","15350",NA,NA,"Pohl ex Benth.","Oliveira, E","Rondônia","Porto Velho","Campo perto do km 4.","-63.9039001464844","-8.76194000244141",NA,NA,NA,NA,NA,NA,NA,NA,NA,"333357","auto",NA,NA,NA,NA
"73","2020-11-26 18:08:31-03","CPAN-UFMS","COR","6193","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Damasceno - Junior; G.A.; Nakagima, J.; Resende, U.M. e equipe do projeto Aquarap","1998","08","31",NA,"Brasil",NA,NA,"Com Flor: branca Habito: Erva",NA,"1282",NA,NA,"Pohl ex Benth.","Pott, A.","Mato Grosso do Sul","Costa Rica","Córrego água limpa.","-53.463889","-18.251667",NA,NA,NA,NA,"53º27'50''W","18º15'6''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:17:57-03","UFBA","ALCB","032160","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","lutescens","Hyptis lutescens","Hatschbach, G; Pott, V; Silva, JM","1995","05","04","Southern America","Brasil",NA,NA,"Ramoso. 70cm, flor alva.; Campo de solo rochoso.",NA,"62211","Dicotyledon",NA,"Pohl ex Benth.","Harley, RM","Mato Grosso","Poconé","Rod. BR-070, km 584.","-56.616667","-16.25",NA,NA,NA,NA,"-56.616667","-16.25","1996",NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-02-08 09:32:30-03","NBC","NL-BOTANY","L.2857737","PreservedSpecimen","Plantae","Labiatae","Hyptis","lutescens","Hyptis lutescens","Ule EHG","1902","10","01","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2857737 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2857737",NA,NA,"Lamiales","Pohl ex Benth.",NA,NA,NA,"Bl. weisslish, Pampas bei Tarapoto. peru, Departamento Loreto.",NA,NA,NA,NA,"NL-L2857737",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"76","2020-02-08 09:32:30-03","NBC","NL-BOTANY","L.2857738","PreservedSpecimen","Plantae","Labiatae","Hyptis","lutescens","Hyptis lutescens","Martius CFP von",NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2857738 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2857738",NA,NA,"Lamiales","Pohl ex Benth.",NA,NA,NA,"Brasilia. Flor Bras.",NA,NA,NA,NA,"NL-L2857738",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"77","2020-02-08 09:32:30-03","NBC","NL-BOTANY","U.1405562","PreservedSpecimen","Plantae","Labiatae","Hyptis","lutescens","Hyptis lutescens","Solomon JC","1982","05","21","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1405562 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1405562",NA,NA,"Lamiales","Pohl ex Benth.",NA,NA,NA,"Provincia of Vaca diez, Departamento of beni: 37 km E of Riberalta on road to Guayaramerin. Grassy savanan with many shrubs and scattered gnarled trees.","-65.75","-11.083333",NA,NA,"NL-U1405562",NA,"-65.75","-11.083333",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"78","2020-02-08 09:32:30-03","NBC","NL-BOTANY","U.1405563","PreservedSpecimen","Plantae","Labiatae","Hyptis","lutescens","Hyptis lutescens","Belshaw CM","1937","08","23","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1405563 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1405563",NA,NA,"Lamiales","Pohl ex Benth.",NA,NA,NA,"Department San Martin, District San Martin, near aviation field 2 km northwest of Tarapoto.",NA,NA,NA,NA,"NL-U1405563",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"79","2020-02-08 09:32:30-03","NBC","NL-BOTANY","U.1414907","PreservedSpecimen","Plantae","Labiatae","Hyptis","lutescens","Hyptis lutescens","Harley RM; et al.","1980","04","27","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1414907 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1414907",NA,NA,"Lamiales","Pohl ex Benth.",NA,NA,NA,"Estado da Bahia. Chapadão Ocidental da Bahia. About 9km S.E. of Correntina, on road to Jaborandí. Cerrado, with small stream bordered by gallery forest. Growing at junction between forest & cerrado. F3.","-44.583333","-13.4",NA,NA,"NL-U1414907",NA,"-44.583333","-13.4",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"80","2020-02-08 09:32:30-03","NBC","NL-BOTANY","U.1414908","PreservedSpecimen","Plantae","Labiatae","Hyptis","lutescens","Hyptis lutescens","Richards PW","1968","07","14","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1414908 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1414908",NA,NA,"Lamiales","Pohl ex Benth.",NA,NA,NA,"Central Brazilian Plateau. State of Mato Grosso, Xavantina. Plot 4, P/C transect. Cerrado.","-52.233333","-14.633333",NA,NA,"NL-U1414908",NA,"-52.233333","-14.633333",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"81","2020-02-08 09:32:30-03","NBC","NL-BOTANY","U.1414909","PreservedSpecimen","Plantae","Labiatae","Hyptis","lutescens","Hyptis lutescens","Irwin HS; Harley RM; Onishi E","1971","02","03","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1414909 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1414909",NA,NA,"Lamiales","Pohl ex Benth.",NA,NA,NA,"Estado de Minas Gerais. Serra do Espinhaço. Among tall vegetation in dried up marsh, valley of Riacho Mariana, ca. 3km N of Mariana.",NA,NA,NA,NA,"NL-U1414909",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"82","2020-02-08 09:32:30-03","NBC","NL-BOTANY","U.1414910","PreservedSpecimen","Plantae","Labiatae","Hyptis","lutescens","Hyptis lutescens","Regnell AF","1870","04","16","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1414910 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1414910",NA,NA,"Lamiales","Pohl ex Benth.",NA,NA,NA,"Prov. Minas Geraës. Caldas, Chacara.",NA,NA,NA,NA,"NL-U1414910",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"83","2020-02-08 09:32:30-03","NBC","NL-BOTANY","U.1414911","PreservedSpecimen","Plantae","Labiatae","Hyptis","lutescens","Hyptis lutescens","Ratter JA; Fonsêca SG da; Castro RA de","1972","09","18","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1414911 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1414911",NA,NA,"Lamiales","Pohl ex Benth.",NA,NA,NA,"State of Goiás. Region of Fazenda Lagoa Santa. Nr Padre Berardo, about 140km N of Brasilia. Growing in cerrado.",NA,NA,NA,NA,"NL-U1414911",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
