"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem","infraspecificEpithet"
"43","2021-03-15 16:37:00-03","NY","NYBG","00893368","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","H. S. Irwin","1966","03","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=968780' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893368","13581","Magnoliophyta","Malpighiales","A.Juss.",NA,"Goiás","Cristalina","Serra dos Cristais, ca. 15 km W. of Cristalina, on road to Catalão","-47.74068","-16.75","1200","1200","NY00893368_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","00893755","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","W. R. Anderson","1973","05","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977159' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893755","9740","Magnoliophyta","Malpighiales","A.Juss.","W. R. Anderson","Mato Grosso",NA,"Eastern base of mountain ca. 9 km NE of Barra do Garças","-52.19058","-15.82579","450","500","NY00893755_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00893374","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","H. S. Irwin","1966","06","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=968857' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893374","17975","Magnoliophyta","Malpighiales","A.Juss.",NA,"Goiás","Caiapônia","Ca. 30 km. S. of Caiapônia, road to Jataí. Serra do Caiapó.","-51.82","-17.15","950","950","NY00893374_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00893754","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","H. S. Irwin","1966","06","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977157' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893754","17451","Magnoliophyta","Malpighiales","A.Juss.","W. R. Anderson","Mato Grosso",NA,"Ca. 70 km. S. of Xavantina. Drainage of the Upper Rio Araguaia.","-52.25","-15.27","500","500","NY00893754_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00893749","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","H. S. Irwin","1966","06","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977151' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893749","16589","Magnoliophyta","Malpighiales","A.Juss.","W. R. Anderson","Mato Grosso",NA,"Ca. 95 km. N. of Xavantina. Serra do Roncador.","-52.07","-13.85","550","550","NY00893749_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00893383","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","R. C. Vieira","1984","10","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969064' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893383","315","Magnoliophyta","Malpighiales","A.Juss.",NA,"Minas Gerais",NA,"Industria Siqueroli, Av. Antonio Thomaz Rezende, Uberlandia.",NA,NA,NA,NA,"NY00893383_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","472574","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","A. C. Brade","1912","01","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=632226' target='other'> <mi>dwc_moreinfo</mi></a>","NY00472574","6028","Magnoliophyta","Malpighiales","A.Juss.",NA,"São Paulo","Sao Paulo","Penha, Sao Paulo","-46.63","-23.5403",NA,NA,"NY00472574_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00893748","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","H. S. Irwin","1966","06","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977149' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893748","16589","Magnoliophyta","Malpighiales","A.Juss.","W. R. Anderson","Mato Grosso",NA,"Ca. 95 km. N. of Xavantina. Serra do Roncador.","-52.07","-13.85","550","550","NY00893748_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00893765","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","J. A. Ratter","1972","08","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977257' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893765","R.2276","Magnoliophyta","Malpighiales","A.Juss.",NA,"Mato Grosso",NA,"Vale de Sonhos, (80 km N of Barra do Garças on the road to Xavantina).","-52.33","-15.67",NA,NA,"NY00893765_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00893389","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","J. A. Ratter","1976","06","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969108' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893389","R.2864","Magnoliophyta","Malpighiales","A.Juss.",NA,"Distrito Federal","Brasília","Fazenda Agua Limpa (University of Brasília field station), near Vargem Bonita, c. 18 km. SSW of Brasília TV tower. Just above the Olho de Agua da Onça.","-47.9294","-15.7797",NA,NA,"NY00893389_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00893386","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","S. G. da Fonsêca","1967","07","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969077' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893386","206","Magnoliophyta","Malpighiales","A.Juss.",NA,"Mato Grosso","Nova Xavantina","Olaria a 5 km de Xavantina.","-52.3531","-14.6733",NA,NA,"NY00893386_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00893369","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","H. S. Irwin","1966","03","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=968782' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893369","13582","Magnoliophyta","Malpighiales","A.Juss.",NA,"Goiás","Cristalina","Serra dos Cristais, ca. 15 km W. of Cristalina, on road to Catalão","-47.74068","-16.75","1200","1200","NY00893369_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00893377","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","D. R. Hunt","1966","05","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=968877' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893377","5527","Magnoliophyta","Malpighiales","A.Juss.",NA,"Mato Grosso","Água Boa","Xavantina - Cachimbo road, 65 km from Xavantina.","-52.1583","-14.0503",NA,NA,"NY00893377_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00893752","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","H. S. Irwin","1966","06","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977155' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893752","16705","Magnoliophyta","Malpighiales","A.Juss.","W. R. Anderson","Mato Grosso",NA,"Ca. 2 km. N.E. of Xavantina. Drainage of the Upper Rio Araguaia.","-52.33687","-14.65392","400","400","NY00893752_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00893759","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","J. A. Ratter","1967","07","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977230' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893759","R.189","Magnoliophyta","Malpighiales","A.Juss.",NA,"Mato Grosso",NA,"c. 1.5 km W of Xavantina.","-52.33","-14.73",NA,NA,"NY00893759_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00893746","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","H. S. Irwin","1966","05","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977146' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893746","16182","Magnoliophyta","Malpighiales","A.Juss.","W. R. Anderson","Mato Grosso",NA,"Rio Turvo, ca. 210 km. N. of Xavantina. Serra do Roncador.","-51.83","-12.82","500","500","NY00893746_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00909301","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","L. Emygdio de Mello Filho","1972","07","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=980066' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909301","3357","Magnoliophyta","Malpighiales","A.Juss.","M. C. H. Mamede","Minas Gerais",NA,"Gandarela.",NA,NA,"1300","1300","NY00909301_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00893382","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","I. Schiavini","1986","10","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969035' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893382","30","Magnoliophyta","Malpighiales","A.Juss.",NA,"Minas Gerais","Uberlândia","Reserva Ecológica do Panga, Uberlândia.","-48.2769","-18.9186",NA,NA,"NY00893382_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00893384","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","R. C. Vieira","1981","03","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969071' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893384","127","Magnoliophyta","Malpighiales","A.Juss.",NA,"Minas Gerais","Uberlândia","Km 06, BR 365, Uberlândia.","-48.2769","-18.9186",NA,NA,"NY00893384_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00893764","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","J. A. Ratter","1972","08","26","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977255' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893764","R.2270","Magnoliophyta","Malpighiales","A.Juss.",NA,"Mato Grosso",NA,"Vale de Sonhos, (80 km N of Barra do Garças on the road to Xavantina).","-52.33","-15.67",NA,NA,"NY00893764_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00893744","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","H. S. Irwin","1964","09","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977143' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893744","6429","Magnoliophyta","Malpighiales","A.Juss.","W. R. Anderson","Mato Grosso","Água Boa","Ca. 50 km. S. of Garapú.","-52.4007","-13.8408","300","400","NY00893744_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00893767","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","D. Philcox","1967","11","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977262' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893767","3094","Magnoliophyta","Malpighiales","A.Juss.",NA,"Mato Grosso",NA,"Km 254 Xavantina - Cachimbo road.","-51.77","-12.82",NA,NA,"NY00893767_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00893774","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","S. A. Mori","1984","07","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977298' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893774","16818","Magnoliophyta","Malpighiales","A.Juss.","W. R. Anderson","Mato Grosso","Cuiabá","Cuiabá - São Vicente H'wy, 78 km E of Cuiabá, 2 km W of São Vicente.","-56.0967","-15.5961","550","550","NY00893774_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00893775","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","G. G. Hatschbach","1970","08","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977302' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893775","24581","Magnoliophyta","Malpighiales","A.Juss.","W. R. Anderson","Mato Grosso do Sul","Aquidauana","Piraputanga (Aqidauana).","-55.7869","-20.4711",NA,NA,"NY00893775_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00909320","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","E. P. Heringer","1978","10","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=980165' target='other'> <mi>dwc_moreinfo</mi></a>","NY00909320","659","Magnoliophyta","Malpighiales","A.Juss.","M. C. H. Mamede","Distrito Federal","Brasília","Dentro da Reserva.","-47.9294","-15.7797",NA,NA,"NY00909320_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00893391","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","R. Goodland","1967",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969133' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893391","835","Magnoliophyta","Malpighiales","A.Juss.",NA,"Minas Gerais",NA,"Triángulo region.",NA,NA,NA,NA,"NY00893391_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","02282496","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","H. S. Irwin","1972","01","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2244326' target='other'> <mi>dwc_moreinfo</mi></a>","NY02282496","34242","Magnoliophyta","Malpighiales","A.Juss.",NA,"Goiás","Corumbá de Goiás","Serra dos Pirineus, ca. 18 km E. of Pirenópolis","-48.78195","-15.85","1000","1000","NY02282496_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00893393","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","B. Maguire","1963","10","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969141' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893393","57102","Magnoliophyta","Malpighiales","A.Juss.",NA,"Goiás","Luziânia","Along road to Rio Corumba, 30 km from Gama.","-47.9503","-16.2528",NA,NA,"NY00893393_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00893373","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","H. S. Irwin","1966","06","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=968854' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893373","17626","Magnoliophyta","Malpighiales","A.Juss.",NA,"Goiás","Piranhas","Ca. 85 km. S. E. of Aragarças. Drainage of the Upper Rio Araguaia.","-51.93","-16.47","700","700","NY00893373_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00893392","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","R. Goodland","1967",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969139' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893392","835","Magnoliophyta","Malpighiales","A.Juss.",NA,"Minas Gerais",NA,"Triángulo region.",NA,NA,NA,NA,"NY00893392_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00893363","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","H. S. Irwin","1964","08","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=968757' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893363","5187","Magnoliophyta","Malpighiales","A.Juss.",NA,"Distrito Federal","Brasília","Chapada da Contagem, ca. 20 km E. of Brasília.","-47.82","-15.65","700","1000","NY00893363_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00893387","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","M. Haridasan","1981","08","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969080' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893387","MH5","Magnoliophyta","Malpighiales","A.Juss.",NA,"Distrito Federal","Brasília","Fazenda Água Limpa.","-47.9294","-15.7797",NA,NA,"NY00893387_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00893760","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","J. A. Ratter","1967","08","01","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977236' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893760","R.257","Magnoliophyta","Malpighiales","A.Juss.",NA,"Mato Grosso",NA,"c. 3 km SW of Xavantina.","-52.33","-14.73",NA,NA,"NY00893760_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","02361172","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","F. Sellow",NA,NA,NA,"South America","Brazil","sheet",NA,"S. de Pitangui <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2544954' target='other'> <mi>dwc_moreinfo</mi></a>","NY02361172","s.n.","Magnoliophyta","Malpighiales","A.Juss.",NA,NA,NA,NA,NA,NA,NA,NA,"NY02361172_01 NY02361172_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00893762","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","J. A. Ratter","1968","06","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977245' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893762","R.1925","Magnoliophyta","Malpighiales","A.Juss.",NA,"Mato Grosso",NA,"8 km NE of the Base Camp of the Expedition. (Base Camp c. 270 km N. of Xavantina).","-51.87","-12.9",NA,NA,"NY00893762_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00893768","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","L. M. M. Carreira","1983","03","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=977281' target='other'> <mi>dwc_moreinfo</mi></a>","NY00893768","626","Magnoliophyta","Malpighiales","A.Juss.","M. G. da Silva","Mato Grosso","Cuiabá","Chapada dos Guimarães, São Vicente, Cachoeirinha.","-56.0967","-15.5961",NA,NA,"NY00893768_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","818169","PreservedSpecimen","Plantae","Malpighiaceae","Byrsonima","pachyphylla","Byrsonima pachyphylla","H. S. Irwin","1966","03","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=858208' target='other'> <mi>dwc_moreinfo</mi></a>","NY00818169","13436","Magnoliophyta","Malpighiales","A.Juss.",NA,"Goiás","Cristalina","Serra dos Cristais, ca. 10 km W. of Cristalina","-47.69379","-16.75","1200","1200","NY00818169_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
