"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"300","2020-12-21 16:30:46-03","MBM","MBM","406800","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Brotto, M.L.","Augusto-Silva, M.; Michelon, C.; Silva, M.; Maciel, M.M.; Michelon, C.; Silva, M.; Maciel, M.M.","s.n.","2014","06","01","Southern America","Brazil","Santa Catarina","Garuva","Resgate de flora LT 230 kv Joinville Norte - Curitiba C2","-48.8549995422363","-26.0266990661621",NA,"Com fruto.; Floresta Ombrófila Densa.","MBM406800","MBM406800",NA,NA,"22441","auto",NA,NA,NA,"2016","11","16",NA,NA,NA,NA,NA
"301","2020-12-21 16:30:46-03","MBM","MBM","211796","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.","Reitz, R.; Klein, R.M.; Klein, R.M.","2239",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Itajaí","Braço Joaquim, Luis Alves","-48.6618995666504","-26.9078006744385",NA,"Árvore, 15m alt. , flor esverdeada. Mata.","MBM211796","MBM211796","350","350","27253","auto",NA,NA,NA,"2009","05","05",NA,NA,NA,NA,NA
"302","2020-12-21 16:30:46-03","MBM","MBM","23264","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.","Reitz, R.; Klein, R.M.; Klein, R.M.","2239",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Itajaí","Braço Joaquim, Luís Alves","-48.6618995666504","-26.9078006744385",NA,"Árvore, 15m altura. Flor esverdeada. Mata.","MBM023264","MBM023264","350","350","27253","auto",NA,NA,NA,"2009","05","05",NA,NA,NA,NA,NA
"303","2020-12-21 16:30:46-03","MBM","MBM","216444","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.","Ivanauskas, N.M.","561",NA,NA,NA,"Southern America","Brazil","São Paulo","Pariquera-Açu","Propriedade de Antonio Povinski","-47.8800010681152","-24.7099990844727",NA,"Árvore de 13m. Flores creme. Floresta atlântica","MBM216444","MBM216444",NA,NA,"17990","auto",NA,NA,NA,"2009","05","05",NA,NA,NA,NA,NA
"304","2020-12-21 16:30:46-03","MBM","MBM","279149","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","2442","2001","05","30","Southern America","Brazil","São Paulo","Peruíbe","Estação Ecológica da Juréia - Itatins. Núcleo Arpoador","-46.9900016784668","-24.3199996948242",NA,"Árvore 20m, DAP 45, 20cm, frutos maduros amarelo-esbranquiçados.","MBM279149","MBM279149",NA,NA,"21922","auto",NA,NA,NA,"2009","05","05",NA,NA,NA,NA,NA
"305","2020-12-21 16:30:46-03","MBM","MBM","279147","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","2439","2001","05","30","Southern America","Brazil","São Paulo","Peruíbe","Estação Ecológica da Juréia - Itatins. Núcleo Arpoador, Reilha do Fundão","-46.9900016784668","-24.3199996948242",NA,"Árvore 20m, DAP 63,66cm, com frutos maduros amarelo-esbranquiçados","MBM279147","MBM279147",NA,NA,"21922","auto",NA,NA,NA,"2009","05","05",NA,NA,NA,NA,NA
"306","2020-12-21 16:30:46-03","MBM","MBM","279160","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de; et al.; et al.","2444","2001","05","31","Southern America","Brazil","São Paulo","Peruíbe","Estação Ecológica da Juréia - Itatins, Núcleo Arpoador Trilha do Fundão","-46.9900016784668","-24.3199996948242",NA,"Árvore 20m, DAP 33, 74 cm, frutos maduros amarelo-esbranquiçados","MBM279160","MBM279160",NA,NA,"21922","auto",NA,NA,NA,"2009","05","05",NA,NA,NA,NA,NA
"307","2020-12-21 16:30:46-03","MBM","MBM","279159","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de; et al.; et al.","24445","2001","05","31","Southern America","Brazil","São Paulo","Peruíbe","Estação Ecológica da Juréia - Itatins. Núcleo Arpoador, Trilha do Fundão, Peruíbe","-46.9900016784668","-24.3199996948242",NA,"Árvore 20m, DAP 35,01 cm, frutos amarelo-esbranquiçados.","MBM279159","MBM279159",NA,NA,"21922","auto",NA,NA,NA,"2009","05","05",NA,NA,NA,NA,NA
"308","2020-12-21 16:30:46-03","MBM","MBM","279150","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","2443","2001","05","31","Southern America","Brazil","São Paulo","Peruíbe","Estação Ecológica da Juréia - Itatins. Núcleo Arpoador. Trilha do Fundão, Peruíbe","-46.9900016784668","-24.3199996948242",NA,"Árvore, 20m, DAP 39,79cm, frutos maduros amarelo-esbranquiçados.","MBM279150","MBM279150",NA,NA,"21922","auto",NA,NA,NA,"2009","05","05",NA,NA,NA,NA,NA
"309","2020-12-21 16:30:46-03","MBM","MBM","279155","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","2429","2001","05","08","Southern America","Brazil","São Paulo","Peruíbe","Estação Ecológica da Juréia - Itatins. Núcleo Rio Verde, Iguapé.","-46.9900016784668","-24.3199996948242",NA,"Árvore 18m, DAP 40, 74 cm, frutos maduros amarelos","MBM279155","MBM279155",NA,NA,"21922","auto",NA,NA,NA,"2009","05","05",NA,NA,NA,NA,NA
"310","2020-12-21 16:30:46-03","MBM","MBM","279148","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","2448","2001","05","31","Southern America","Brazil","São Paulo","Peruíbe","Estação Ecológica de Juruéia-Itains, Núcleo Arpoador, TRilha do Fundão","-46.9900016784668","-24.3199996948242",NA,"Árvore 20m, DAP 46,15cm, frutos maduros amarelo-esbranquiçados.","MBM279148","MBM279148",NA,NA,"21922","auto",NA,NA,NA,"2009","05","05",NA,NA,NA,NA,NA
"311","2020-12-21 16:30:46-03","MBM","MBM","233716","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","1237",NA,NA,NA,"Southern America","Brazil","São Paulo","São Luís do Paraitinga","Parque Estadual da Serra do Mar, N de Santa Virgínia. Pico do Pito","-45.310001373291","-23.2199993133545",NA,"Árvore ca. 20m de latura em meio de encosta, flores esbranquiçadas","MBM233716","MBM233716",NA,NA,"27362","auto",NA,NA,NA,"2009","05","05",NA,NA,NA,NA,NA
"312","2020-12-21 16:30:46-03","MBM","MBM","233714","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","1235",NA,NA,NA,"Southern America","Brazil","São Paulo","São Luís do Paraitinga","Parque Estadual da Serra do Mar, N de Santa Virgínia. Pico do Pito.","-45.310001373291","-23.2199993133545",NA,"Árvore 20m de altura em meio de encosta, início de frutificação.","MBM233714","MBM233714",NA,NA,"27362","auto",NA,NA,NA,"2009","05","05",NA,NA,NA,NA,NA
"313","2020-12-21 16:30:46-03","MBM","MBM","233715","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","1239",NA,NA,NA,"Southern America","Brazil","São Paulo","São Luís do Paraitinga","Parque Estadual da Serra do Mar, N de Santa Virgínia. Trilha do Salto Grande, Margem do Rio Paraibuna","-45.310001373291","-23.2199993133545",NA,"Árvore 25m de altura. Flores esbranquiçadas.","MBM233715","MBM233715",NA,NA,"27362","auto",NA,NA,NA,"2009","05","05",NA,NA,NA,NA,NA
"314","2020-12-21 16:30:46-03","MBM","MBM","233710","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","1253",NA,NA,NA,"Southern America","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"Árvore ca 25m de altura, com frutos imaturos. Mata atlântica","MBM233710","MBM233710",NA,NA,"27904","auto",NA,NA,NA,"2009","05","05",NA,NA,NA,NA,NA
"315","2020-12-21 16:30:46-03","MBM","MBM","233711","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","1269",NA,NA,NA,"Southern America","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"Árvore nº 326, ca. 25m de altura, com frutos imaturos. Mata atlântica","MBM233711","MBM233711",NA,NA,"27904","auto",NA,NA,NA,"2009","05","05",NA,NA,NA,NA,NA
"316","2020-12-21 16:30:46-03","MBM","MBM","279144","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","2505","2001","11","10","Southern America","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"Arvore 18m, borda de mata, flores amareladas, início de frutificação","MBM279144","MBM279144",NA,NA,"27904","auto",NA,NA,NA,"2009","05","05",NA,NA,NA,NA,NA
"317","2020-12-21 16:30:46-03","MBM","MBM","279151","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","982","1994","05","21","Southern America","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,"Árvore ca 25m frutos maduros amarelados, em local de baixada","MBM279151","MBM279151",NA,NA,"27904","auto",NA,NA,NA,"2009","05","05",NA,NA,NA,NA,NA
"318","2020-12-21 16:30:46-03","MBM","MBM","166573","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.","Dias, A.C.","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, trilha interpretativa do açude, próximo ao córrego dos fornos.","-47.9900016784668","-23.8700008392334",NA,"Árvore com 25m altura, e 40cm de diâmetro","MBM166573","MBM166573",NA,NA,"27904","auto",NA,NA,NA,"2009","05","05",NA,NA,NA,NA,NA
"319","2020-12-21 16:30:46-03","MBM","MBM","215860","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.","Kuhlmann, M.","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,"Árvore nº 198 da área em estudo na mata.","MBM215860","MBM215860",NA,NA,"53584","auto",NA,NA,NA,"2009","05","05",NA,NA,NA,NA,NA
"320","2020-12-21 16:30:46-03","MBM","MBM","41809","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.","Handro, O.","960","1960","10","19","Southern America","Brazil","São Paulo","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,"Nativa no jardim Botânico. Árvore da mata de ca. 15 m de altura, flores esverdeadas aromáticas.","MBM041809","MBM041809",NA,NA,"53584","auto",NA,NA,NA,"2009","05","05",NA,NA,NA,NA,NA
"321","2020-12-21 16:30:46-03","MBM","MBM","279152","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.","Moraes, P.L.R. de","2432","2001","05","21","Southern America","Brazil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Raizão.","-47.9199981689453","-24.3799991607666",NA,"Árvore 20 m, DAP 56, 02 cm, início de dispersão","MBM279152","MBM279152",NA,NA,"34059","auto",NA,NA,NA,"2009","05","05",NA,NA,NA,NA,NA
"322","2020-12-21 16:30:46-03","MBM","MBM","279154","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","2414","2001","04","01","Southern America","Brazil","São Paulo","Sete Barras","Parque Estadual Intervales. Núcleo Saibadela","-47.9199981689453","-24.3799991607666",NA,"ÁRvore, 25m, DAP 63,66 cm, frutos verdes imaturos.","MBM279154","MBM279154",NA,NA,"34059","auto",NA,NA,NA,"2009","05","05",NA,NA,NA,NA,NA
"323","2020-12-21 16:30:46-03","MBM","MBM","279143","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, P.L.R. de","Moraes, P.L.R. de","2409","2001","04","01","Southern America","Brazil","São Paulo","Sete Barras","Parque Estadual Intervales. Núcleo Saibadela.","-47.9199981689453","-24.3799991607666",NA,"Árvore 18m, DAP 56,55cm, frutos imaturos verdes.","MBM279143","MBM279143",NA,NA,"34059","auto",NA,NA,NA,"2009","05","05",NA,NA,NA,NA,NA
"324","2016-11-21 14:18:31-02","MNHN","RECOLNAT_MNHN_P","P01987703","PreservedSpecimen",NA,NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes","Moraes, P.L.R.",NA,"2001","5","30",NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica de Juréia-Itatins, Núcleo Arpoador, Trilha do Fundão, NUBBE2005","-47.0225","-24.38833","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01987703' target='other'> <mi>dwc_moreinfo</mi></a>","P01987703","P01987703_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2442",NA
"325","2017-05-10 14:40:10-03","MNHN","RECOLNAT_MNHN_P","P01987704","PreservedSpecimen",NA,NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes","Moraes, P.L.R.",NA,"2001","6","11",NA,"Brasil","Rio de Janeiro","Petrópolis","Serra da Estrela, Magé/Petrópolis.","-43.19611","-22.56944","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01987704' target='other'> <mi>dwc_moreinfo</mi></a>","P01987704","P01987704_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2453",NA
"326","2016-11-21 14:18:31-02","MNHN","RECOLNAT_MNHN_P","P02010122","PreservedSpecimen",NA,NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes","Hatschbach, G.",NA,"1966","5","19",NA,"Brasil","Paraná","Morretes","Estr. Graciosa, Vista Cavalcanti","-48.834400177002","-25.476900100708","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02010122' target='other'> <mi>dwc_moreinfo</mi></a>","P02010122","P02010122_01",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14374",NA
"327","2015-09-03 18:56:22-03","MNHN","RECOLNAT_MNHN_P","P02010120","PreservedSpecimen",NA,NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes","Moraes, P.L.R.",NA,"1994","6","29",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho","-47.9900016784668","-23.8700008392334","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02010120' target='other'> <mi>dwc_moreinfo</mi></a>","P02010120","P02010120_01",NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1010",NA
"328","2015-09-03 18:56:22-03","MNHN","RECOLNAT_MNHN_P","P02010124","PreservedSpecimen",NA,NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes","Hatschbach, G.",NA,"1975","4","28",NA,"Brasil","Paraná","Antonina","Sapitanduva","-48.7118988037109","-25.4286003112793","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02010124' target='other'> <mi>dwc_moreinfo</mi></a>","P02010124","P02010124_01",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"36657",NA
"329","2016-11-21 14:18:31-02","MNHN","RECOLNAT_MNHN_P","P02010123","PreservedSpecimen",NA,NA,NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes","Hatschbach, G.",NA,"1968","3","8",NA,"Brasil","Paraná","Guaraqueçaba","Serrinha.","-48.3288993835449","-25.3066997528076","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02010123' target='other'> <mi>dwc_moreinfo</mi></a>","P02010123","P02010123_01","30","100","37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18693",NA
"330","2020-10-01 14:25:23-03","JBB","HEPH","19150","S","Plantae","Magnoliid","Laurales","Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.","Moraes, PLR de","Silva, JM da; et al.","3579","2002","03","20","Southern America","Brasil","Paraná","Guaratuba","Colônia Parati","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA
"331","2020-12-11 11:37:00-03","UFMG","BHCB","16987","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.",NA,"raimundo SP","s.n.","1971","03","02","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"árvore de 20m de altura, 20 cm de diâmetro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-12-11 11:37:00-03","UFMG","BHCB","172000","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.",NA,"Pivari, MOD; Miranda, E; Tomich, S; Santos, LM","1930","2014","06","11","Southern America","Brasil","Minas Gerais","Barão de Cocais","Serra dos Cambotas","-43.535556","-19.858889",NA,"Árvore cerca de 5m de altura, folhas discolores, frutos imaturos verdes.; Floresta Estacional Semidecidual","BHCB027372",NA,"1145","1145",NA,NA,NA,"-43.535556","-19.858889","2015","05",NA,NA,NA,NA,NA,NA
"333","2020-12-11 11:37:00-03","UFMG","BHCB","185675","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.",NA,"Tameirão Neto, E; Campos, RDL","5582","2014","01","25","Southern America","Brasil","Minas Gerais","Itabira",NA,"-43.261931","-19.612842",NA,"Arbóreo; Frutificação; Mata do Borrachudo, altura 6m; Floresta estacional semidecidual","BHCB185675",NA,NA,NA,NA,NA,NA,"-43.261931","-19.612842","2016","02","12",NA,NA,NA,NA,NA
"334","2020-12-11 11:37:00-03","UFMG","BHCB","186739","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.",NA,"Castro, R; Gomes, P","2710","2016","08","22","Southern America","Brasil","Minas Gerais","Mariana",NA,"-43.454722","-20.179722",NA,"Árvore, aprox. 14m. Frutos imaturos verdes e maduros amarelos.; Floresta Semidecidual","BHCB186739",NA,"940","940",NA,NA,NA,"-43.454722","-20.179722","2017","03","16",NA,NA,NA,NA,NA
"335","2020-12-11 11:37:00-03","UFMG","BHCB","842","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.",NA,"Schwacke, CAW","s.n.","1904",NA,NA,"Southern America","Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-12-11 11:37:00-03","UFMG","BHCB","142463","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.",NA,"Santos, MF; Borges, LM","209","2007","12","18","Southern America","Brasil","Minas Gerais","Itambé do Mato Dentro","Distrito de Santana do Rio Preto (Cabeça de Boi). APA do Parque Nacional da Serra do Cipó. Mata do Cachoeirão","-43.3210983276367","-19.414400100708",NA,"Árvore, 10m, odorífera, pilosidade pardacenta, frutos coletados do chão, material prensado em álcool","BHCB004934",NA,NA,NA,"22479","auto",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"337","2020-12-11 11:37:00-03","UFMG","BHCB","142467","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.",NA,"Santos, MF; Marques, JBC","412","2008","10","25","Southern America","Brasil","Minas Gerais","Itambé do Mato Dentro","Distrito de Santana do Rio Preto (Cabeça de Boi). APA do Parque Nacional da Serra do Cipó.Mata do cachoeirão, na borda","-43.3210983276367","-19.414400100708",NA,"árvore, 20m alt, folha com face adaxial brilhante, abaxial ocre-esverdeada, inflorescência com pilosidade ocrácea, frutos imaturos verdes","BHCB004944",NA,NA,NA,"22479","auto",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"338","2020-12-11 11:37:00-03","UFMG","BHCB","38280","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.",NA,"Gomes, J","258","1995","07","03","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,"árvore, habitat em mata atlântica.",NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-12-11 11:37:00-03","UFMG","BHCB","38276","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Cryptocarya","mandioccana","Cryptocarya mandioccana","Meisn.",NA,"Gomes, J","253","1995","06","18","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
