"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"461","2020-06-15 15:30:05-03","UNESP-RC","HRCB","795","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Leitão Filho, H.F.","148","1967","08","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Simão-Bianchini, R.","1997","05","07",NA,NA,NA,"Trepadeira coletada em local não mencionado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2020-06-15 15:30:05-03","UNESP-RC","HRCB","20596","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Simão-Bianchini, R.","643","1995","04","14","Brasil","São Paulo","Juquitiba","-47.060001373291","-23.9300003051758",NA,NA,NA,NA,"Simão-Bianchini, R.",NA,NA,NA,"Próximo ao Km 324 da BR 116",NA,NA,"Trepadeira. Corola rosada com o tubo mais escuro",NA,NA,NA,NA,NA,NA,"24559","auto",NA,NA,NA,NA,NA,NA
"463","2020-06-15 15:30:05-03","UNESP-RC","HRCB","797","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Joly, A.B.","159","1946","05","05","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Joly, A.B.",NA,NA,NA,"Butantã",NA,NA,"Trepadeira",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"464","2018-10-09 16:31:11-03","UFLA","ESAL","4386","S","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Giovanni Leocádio Ferreira","831035-30",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"R. Simão - Bianchini",NA,NA,NA,"ESAL",NA,NA,"erva; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2018-10-09 16:31:11-03","UFLA","ESAL","1303","S","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Heringer, EP","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"Biológico SP",NA,NA,NA,"ESAL",NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2017-11-24 14:10:27-02","UFLA","ESAL","8457","S","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Gavilanes, ML","2.926",NA,NA,NA,"Brasil","Minas Gerais","Nepomuceno","-45.2358016967773","-21.2357997894287",NA,NA,NA,NA,"R. Simão - Bianchini",NA,NA,NA,NA,NA,NA,"liana; 1.0; arroxeada clara;",NA,NA,NA,NA,NA,NA,"21895","auto",NA,NA,NA,NA,NA,NA
"467","2017-11-24 14:10:27-02","UFLA","ESAL","20702","S","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Atala, CA","s.n.",NA,NA,NA,"Brasil","Minas Gerais","São João Del Rei","-44.2616996765137","-21.1355991363525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"liana; ; roxo-claro;; floresta",NA,NA,NA,NA,NA,NA,"39093","auto",NA,NA,NA,NA,NA,NA
"468","2020-06-25 16:06:11-03","FUVATES","HVAT","5724","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","M. Caumo","201","2017","01","26","Brasil","Rio Grande do Sul","Pantano Grande","-52.485833","-30.324444","-52º29'9''W","-30º19'28''S","HVAT00005724",NA,"E. Freitas","2017","10","29","Vila Capivarita, Horto Tarumã CMPC.",NA,NA,"Trepadeira; APP com vegetação campestre - estágio inicial",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2020-06-25 16:06:11-03","FUVATES","HVAT","1908","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","C. E. Schneider; L. C. Scherer; F. Bruxel","44","2015","02","06","Brasil","Rio Grande do Sul","Vespasiano Correa","-51.9125","-29.044444","-51º54'45''W","-29º2'40''S","HVAT00001908",NA,"C. E. Schneider","2015","02","16","Proximidades do Viaduto 13.",NA,NA,"Flor roxa; Beira dos trilhos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2019-11-07 11:44:08-03","FUVATES","HVAT","4146","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","A. M. Pavan","s.n.","2013","03","11","Brasil","Rio Grande do Sul","Estrela","-51.975","-29.541111","-51º58'30''W","-29º32'28''S","HVAT00004146",NA,"E. Freitas","2013","03","20","Linha Arroio do Ouro, na margem do Rio Taquari.",NA,NA,"trepadeira; Clareira em mata ciliar do Rio Taquari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2020-06-25 16:06:11-03","FUVATES","HVAT","1875","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","C. E. Schneider; L. C. Scherer; F. Bruxel","49","2015","02","06","Brasil","Rio Grande do Sul","Vespasiano Correa","-51.9125","-29.044444","-51º54'45''W","-29º2'40''S","HVAT00001875",NA,"C. E. Schneider","2015","02","09",NA,NA,NA,"Flor roxa.; Beira da estrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2020-06-25 16:06:11-03","FUVATES","HVAT","4494","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","E. Freitas","848","2012","03","01","Brasil","Rio Grande do Sul","Forquetinha",NA,NA,NA,NA,"HVAT00004494",NA,"E. Freitas","2012","03","01","Perto da propriedade Sabke.",NA,NA,"Trepadeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2020-06-25 16:06:11-03","FUVATES","HVAT","2849","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","C. E. Schneider; L. C. Scherer; F. Bruxel","54","2015","02","06","Brasil","Rio Grande do Sul","Vespasiano Correa","-51.9125","-29.044444","-51º54'45''W","-29º2'40''S","HVAT00002849",NA,"C. E. Schneider","2015","02","09","Viaduto V13.",NA,NA,"Trepadeira, flores roxas.; Beira da estrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2019-11-07 11:44:08-03","FUVATES","HVAT","3752","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","F. Bruxel","s.n.","2014","01","13","Brasil","Rio Grande do Sul","Cruzeiro do Sul","-52.656944","-29.859444","-52º39'25''W","-29º51'34''S","HVAT00003752",NA,"M. Teixeira","2015","07","10","Localidade de São Bento, Canarinho, Prop. de Família Ely.",NA,NA,"Trepadeira, flor roxa pequena.; Beira da lavoura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2019-11-07 11:44:07-03","FUVATES","HVAT","2910","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Ú. Arend","s.n.","2015","02","15","Brasil","Rio Grande do Sul","Travesseiro","-52.098333","-29.494444","-52º5'54''W","-29º29'40''S","HVAT00002910",NA,"M. Teixeira","2015","05","15","Localidade de Três Saltos Baixos.",NA,NA,"Flores roxas pequenas.; Beira da estrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2021-01-26 13:53:29-03","IMA","MAC","33267","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","R.P.Lyra-Lemos; E.C.O.Chagas; M.C.Mota","11175","2008","04","26","Brasil","Alagoas","Murici","-36.559167","-9.535278","-36.559167","-9.535278","MAC0033267","MAC0033267","M.T.Buril","2009","04","06","Serra de Águas Belas.",NA,NA,"Trepadeira; flores roxas; Mata Atlântica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2021-01-26 13:53:29-03","IMA","MAC","57524","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","G.C.Delgado-Junior","722",NA,NA,NA,"Brasil","Pernambuco","Buique","-37.270278","-8.503056","-37.270278","-8.503056","MAC0057524","MAC0057524","M.T.Buril","2017","05","19","Parque Nacional do Catimbau.",NA,NA,"Trepadeira. Flores roseas.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2021-01-26 13:53:29-03","IMA","MAC","33473","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Chagas-Mota","498","2008","04","20","Brasil","Alagoas","Viçosa","-36.240556","-9.371667","-36.240556","-9.371667","MAC0033473","MAC0033473","M.T.Buril","2017","05","18","Serra Dois Irmãos, Margem do Rio Paraíba do Meio.",NA,NA,"Erva trepadeira. Flores rosas.; Floresta Pluvial Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2021-01-26 13:53:29-03","IMA","MAC","34082","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Chagas-Mota","1252","2008","09","20","Brasil","Alagoas","Viçosa","-36.240556","-9.371667","-36.240556","-9.371667","MAC0034082","MAC0034082","M.T.Buril","2017","05","18","Fazenda Aniceto.",NA,NA,"Volúvel. Flores roxas. Frutos verdes.; Mata Pluvial Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2021-01-26 13:53:29-03","IMA","MAC","43149","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Chagas-Mota","4653","2009","08","05","Brasil","Alagoas","Maceió","-35.735278","-9.666111","-35.735278","-9.666111","MAC0043149","MAC0043149","M.T.Buril","2017","05","19","Mutange.",NA,NA,"Trepadeira. Flores lilases.; Mata Pluvial Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2021-01-26 13:53:29-03","IMA","MAC","53536","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Chagas-Mota; E.S.França; W.T.C.C.Santos","11298","2011","10","22","Brasil","Alagoas","Quebrangulo","-36.471111","-9.318889","-36.471111","-9.318889","MAC0053536","MAC0053536","M.T.Buril","2017","05","18","Reserva Biológica Pedra Talhada.",NA,NA,"Trepadeira. Flor rósea.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2021-01-26 14:12:32-03","CPACT","ECT","1188","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","R.Wasum","2718","2005","04","19","Brasil","Paraná","São Mateus do Sul","-50.412222","-25.858611","50º24'44''W","25º51'31''S","ECT0001188","ECT0001188","S.F.Smith","2005","10","01","Usina de Xisto. Habitat: sobre arbustos, orla da mata.","770","770",NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2021-02-04 10:27:12-03","UFRPE","HST","10699","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","A.M.Miranda","3443","1999","06","08","Brasil","Pernambuco","Ilha de Fernando de Noronha",NA,NA,NA,NA,"HST010699",NA,"R.S.Bianchini","2004","11","29",NA,NA,NA,"Volúvel; caule verde-arroxeado; folhas com pecíolo verde-arroxeado, limbo membranáceo; flores com corola branca, base internamente acinzentada, androceu e gineceu brancos. frequente em toda a ilha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2021-02-04 10:27:12-03","UFRPE","HST","16671","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","A.M.Miranda","6051","2009","07","09","Brasil","Pernambuco","Ilha de Fernando de Noronha",NA,NA,NA,NA,"HST016671",NA,"A.M.Miranda","2009","07",NA,"margem da rodovia",NA,NA,"Trepadeira, muito ramificada; caule verde; folhas membranáceas; flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2021-02-04 10:27:12-03","UFRPE","HST","10707","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","A.M.Miranda","3725","2000","09","22","Brasil","Pernambuco","Ilha de Fernando de Noronha",NA,NA,NA,NA,"HST010707",NA,"R.S.Bianchini","2004","11","29",NA,NA,NA,"Volúvel; flores de brancas; frutos imaturos verdes, na maturação marrons.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2021-02-04 10:27:12-03","UFRPE","HST","15921","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","F.V.Silva; A.M.Miranda","21","1999","06","17","Brasil","Pernambuco","estrada entre Serra Talhada e Triunfo",NA,NA,NA,NA,"HST015921",NA,"R.Simão-Bianchini","2010","09","23",NA,NA,NA,"Volúvel; caule esverdeado; folhas membranáceas; flores brancas; androceu alvo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2021-02-04 10:27:12-03","UFRPE","HST","5780","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","A.M.Miranda; A.Gomes, L.Oliveira et E.Lima","2418","1996","08","01","Brasil","Pernambuco","Bezerros","-35.7969017028809","-8.23332977294922",NA,NA,"HST005780",NA,"R.Simão Bianchini","2004","11","29",NA,NA,NA,"Trepadeira; caule verde-arroxeado; flores com cálice verde com manchas avermelhadas, corola branca.",NA,NA,NA,NA,NA,NA,"25699","auto",NA,NA,NA,NA,NA,NA
"488","2021-02-04 10:27:12-03","UFRPE","HST","8063","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","A.M.Miranda; L.Oliveira, A.G.Silva et E.V.Lima","2407","1996","08","01","Brasil","Pernambuco","Gravatá","-35.5647010803223","-8.20110988616943",NA,NA,"HST008063",NA,"R.Simão Bianchini","2004","11","29","Serra da Russa",NA,NA,"Trepadeira; caule verde avermelhado; flores brancas; frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,"19146","auto",NA,NA,NA,NA,NA,NA
"489","2021-02-04 10:27:12-03","UFRPE","HST","8059","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","A.G.Silva; et al.","18","1996","08","03","Brasil","Pernambuco","Sanharó","-36.565601348877","-8.36056041717529",NA,NA,"HST008059",NA,"G.C.Delgado Jr.","2015","11","19","margem da estrada",NA,NA,"Trepadeira volúvel; flores roxas; frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,"16338","auto",NA,NA,NA,NA,NA,NA
"490","2021-02-25 10:13:26-03","CVRD","CVRD","12151","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Reis, R.","161","2006","05","17","BRASIL","ES","Colatina","-40.6305999755859","-19.539400100708",NA,NA,"CVRD012151",NA,"Rosangela Simão-Bianchini","2010","07","28",NA,NA,NA,"Pátio de Colatina <ll>dwc_commonname:</ll> Ipoméia","Magnoliophyta","Solanales","América do Sul",NA,NA,NA,"57036","auto","Magnoliopsida",NA,NA,NA,NA,NA
"491","2021-02-25 10:13:26-03","CVRD","CVRD","9391","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Reis, R.","77","2005","07","20","BRASIL","MG","Conselheiro Pena","-41.4721984863281","-19.1721992492676",NA,NA,"CVRD009391",NA,"Rosangela Simão-Bianchini","2007","08","02","E.F.V.M",NA,NA,"<ll>dwc_commonname:</ll> Ipoméia","Magnoliophyta","Solanales","América do Sul",NA,NA,NA,"46509","auto","Magnoliopsida",NA,NA,NA,NA,NA
"492","2021-02-25 10:13:26-03","CVRD","CVRD","5887","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Folli, D.A.","3135","1998","04","06","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"CVRD005887","CVRD005887","Rosangela Simão-Bianchini","2007","08","02","Próximo córrego pau atravessado",NA,NA,"<ll>dwc_commonname:</ll> Batatinha roxa","Magnoliophyta","Solanales","América do Sul",NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"493","2021-03-01 11:56:08-03","UFPE","UFP","55220","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell.","Gomes, P; Melo, Y; Mendes, K; Rodrigues, J; Alves, M","388","2007","07","01","Brasil","Pernambuco","Venturosa","-36.8741989135742","-8.57472038269043",NA,NA,"UFP055220",NA,"Delgado Junior, GC",NA,NA,NA,NA,NA,NA,"Trepadeira; flores róseas.",NA,"Solanales",NA,NA,NA,NA,"24394","auto",NA,NA,NA,NA,NA,NA
"494","2021-03-01 11:56:10-03","UFPE","UFP","75978","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","triloba","Ipomoea triloba","L.","Delgado-Junior, GC; Alves, M; Brandão, GS","722","2013","08","01","Brasil","Pernambuco","Buíque","-37.1557998657227","-8.62306022644043",NA,NA,"UFP075978",NA,NA,NA,NA,NA,NA,NA,NA,"Trepadeira herbácea, flores róseas.",NA,"Solanales",NA,NA,NA,NA,"38964","auto",NA,NA,NA,NA,NA,NA
"495","2020-09-12 05:00:02-03","US","US","2101963","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","B. Rambo","50264","1951","3","26","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"US03152510","US03152510_01",NA,NA,NA,NA,"Brasiliae australis, Brasilia, Vila Manresa p.P. Alegre.",NA,NA,NA,NA,"Solanales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"496","2020-09-12 05:00:02-03","US","US","3410017","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","J. Bordin","15761","2000","6","17","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"US03152512","US03152512_01",NA,NA,NA,NA,"Mun. de Butiá - BR 290.",NA,NA,NA,NA,"Solanales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"497","2020-09-12 05:00:02-03","US","US","2893707","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","A. E. Burkart & N. Troncoso","27875","1970","3","28","Argentina","Entre Rios",NA,NA,NA,NA,NA,"US03152524",NA,NA,NA,NA,NA,"Dep. Colón, Colón, chacra de los alrededores.",NA,NA,NA,NA,"Solanales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"498","2020-09-12 05:00:02-03","US","US","3431165","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","R. Macedo","5728","2001","10","3","Brazil","Minas Gerais",NA,"-44.9853","-21.7222",NA,NA,"US03152514","US03152514_01",NA,NA,NA,NA,"São Tomé das Letras.",NA,NA,NA,NA,"Solanales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"499","2020-09-12 05:00:02-03","US","US","3249363","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","T. Pederson","8214","1967","3","31","Argentina","Entre Rios",NA,NA,NA,NA,NA,"US03152525",NA,NA,NA,NA,NA,"(Isla Cupalén), Estancia La Selmira, Dep. Uruguay.",NA,NA,NA,NA,"Solanales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"500","2020-09-12 05:00:02-03","US","US","2123654","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","E. Schwindt","4160","1950","5","12","Argentina","Misiones",NA,NA,NA,NA,NA,"US03152530",NA,NA,NA,NA,NA,"Dep. Frontera, B. de Irigoyen (Cercanías).",NA,NA,NA,NA,"Solanales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"501","2020-09-12 05:00:02-03","US","US","3218366","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","A. Krapovickas","43439","1989","6",NA,"Argentina","Corrientes",NA,NA,NA,NA,NA,"US03152523","US03152523_01",NA,NA,NA,NA,"Dep. Capital, Corrientes.",NA,NA,NA,NA,"Solanales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"502","2020-09-12 05:00:02-03","US","US","3400319","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","A. Kegler","682","2000","2","12","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"US03152519","US03152519_01",NA,NA,NA,NA,"Mun. de Caxias do Sul - Ana Rech.","780",NA,NA,NA,"Solanales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"503","2020-09-12 05:00:02-03","US","US","2564398","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","G. Hatschbach","14346","1966","5","1","Brazil","Paraná",NA,NA,NA,NA,NA,"US03152517","US03152517_01",NA,NA,NA,NA,"Mun. S. Carlos do Ivai, Rio Ivai.",NA,NA,NA,NA,"Solanales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"504","2020-09-12 05:00:02-03","US","US","265405","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","G. Hatschbach","7993","1961","4","6","Brazil","Paraná",NA,NA,NA,NA,NA,"US03152528","US03152528_01",NA,NA,NA,NA,"Mun. Guaira, Parque Nacional Sete Quedas.","200",NA,NA,NA,"Solanales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"505","2020-09-12 05:00:02-03","US","US","2893733","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","A. E. Burkart & et al.","23439","1962","3","10","Argentina","Entre Rios",NA,NA,NA,NA,NA,"US03152527",NA,NA,NA,NA,NA,"Dep. Concordia, Concordia, Parque Rivadavia.",NA,NA,NA,NA,"Solanales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"506","2020-09-12 05:00:02-03","US","US","1540753","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","P. Jorgensen","4030","1931","2",NA,"Paraguay",NA,NA,NA,NA,NA,NA,"US03152511",NA,NA,NA,NA,NA,"Villa Rica",NA,NA,NA,NA,"Solanales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"507","2020-09-12 05:00:02-03","US","US","3424672","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","A. Kegler","760","2000","2","5","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"US03152521","US03152521_01",NA,NA,NA,NA,"Mun. de Caxias do Sul - Vila Cristina.","100",NA,NA,NA,"Solanales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"508","2020-09-12 05:00:02-03","US","US","204330","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","A. Regnell","198","1865","2","7","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US03152532","US03152532_01",NA,NA,NA,NA,"Brasilia.",NA,NA,NA,NA,"Solanales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"509","2020-09-12 05:00:02-03","US","US","3311360","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","-. Butzke & et al.","10772","1994","11","25","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"US03152522","US03152522_01",NA,NA,NA,NA,"Erechim - Chácara do Seminário.","780",NA,NA,NA,"Solanales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"510","2020-09-12 05:00:02-03","US","US","2600292","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","Del Puerto & -. Rezzano","2118","1965","2","18","Uruguay","Salto",NA,NA,NA,NA,NA,"US03152526",NA,NA,NA,NA,NA,"Espinillar.",NA,NA,NA,NA,"Solanales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"511","2020-09-12 05:00:02-03","US","US","3424709","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","grandifolia","Ipomoea grandifolia","(Dammer) O'Donell","A. Kegler","845","2000","3","11","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"US03152513","US03152513_01",NA,NA,NA,NA,"Mun. de Caxias do Sul - Nova Palmira.","780",NA,NA,NA,"Solanales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
