"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem"
"39","2021-03-15 16:37:00-03","NY","NYBG","00862609","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.",NA,"E. P. Heringer","6310","1981","02","24","Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=945272' target='other'> <mi>dwc_moreinfo</mi></a>","NY00862609","NY00862609_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"40","2021-03-15 16:37:00-03","NY","NYBG","00862632","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.",NA,"H. S. Irwin","21983","1969","01","14","Brazil","Minas Gerais",NA,"ca. 27 km S.W. of Diamantina on road to Gouveia. Serra do Espinhaço.","-43.73","-18.42",NA,NA,"1300","1300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=945259' target='other'> <mi>dwc_moreinfo</mi></a>","NY00862632","NY00862632_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"41","2021-03-15 16:37:00-03","NY","NYBG","00862608","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.",NA,"H. S. Irwin","30346","1971","01","14","Brazil","Minas Gerais",NA,"Serra do Espinhaço, near base of Serra da Piedade, ca. 35 km E. of Belo Horizonte, near BR-31","-43.676328","-19.820266",NA,NA,"1600","1600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=945264' target='other'> <mi>dwc_moreinfo</mi></a>","NY00862608","NY00862608_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","00862633","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.",NA,"H. S. Irwin","30346","1971","01","14","Brazil","Minas Gerais",NA,"Serra do Espinhaço, near base of Serra da Piedade, ca. 35 km E. of Belo Horizonte, near BR-31","-43.676328","-19.820266",NA,NA,"1600","1600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=945269' target='other'> <mi>dwc_moreinfo</mi></a>","NY00862633","NY00862633_01",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-30 12:54:17-03","EAO","IAN","141548","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Nascimento, EAP","Irwin, HS; Harley, RM; Onishi, E","30346","1971","01","14","Brasil","Minas Gerais",NA,"Pastured slopes and riacho margin near base of Serra da Piedade, ca. 35 km E. of Belo Horizonte, BR - 31.",NA,NA,NA,NA,"1600","1600","Culms to ca, 4m tall. In meadow near riacho.","IAN141548",NA,"2015","07","08","Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-30 12:54:17-03","EAO","IAN","141548a","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Nascimento, EAP","H.S.Irwin; Harley, RM; Onishi, E","30346","1971","01","14","Brasil","Minas Gerais",NA,"Pastured slopes and riacho margin near base of Serra da Piedade, ca. 35 Km E. of Belo horizonte, BR - 31.",NA,NA,NA,NA,"1000","1000","In meadow near.; Culms to ca. 4m tall.","IAN141548a",NA,"2015","07","08","Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-30 12:54:17-03","EAO","IAN","62582","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Nascimento, EAP","Jürgens, G","63","1907","05",NA,"Brasil","Bahia","Rio Pardo","Fazenda Soledade; Rio Pardo.",NA,NA,NA,NA,NA,NA,NA,"IAN062582",NA,"2015","07","08","Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-30 12:54:17-03","EAO","IAN","62582","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Nascimento, EAP","Jürgens, G","63","1907","05",NA,"Brasil","Bahia",NA,"Fazenda Soledade; Rio Pardo.",NA,NA,NA,NA,NA,NA,NA,"IAN062582",NA,"2015","07","08","Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-30 12:54:17-03","EAO","IAN","62628","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Nascimento, EAP","Chase, A","8361","1925","01","19","Brasil","Rio de Janeiro",NA,"Abaixo do Monte Serrat; Itatiaia.",NA,NA,NA,NA,NA,NA,NA,"IAN062628",NA,"2015","07","08","Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:54:17-03","EAO","IAN","62628","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Nascimento, EAP","Chase, A","8361","1925","01","19","Brasil","Rio de Janeiro",NA,"Abaixo do Monte Serrat; Itatiaia.",NA,NA,NA,NA,NA,NA,NA,"IAN062628",NA,"2015","07","08","Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:54:17-03","EAO","IAN","64769","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Nascimento, EAP","sc","36045",NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN064769",NA,"2016","06","08","Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:54:17-03","EAO","IAN","64769","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Nascimento, EAP","sc","sn",NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN064769",NA,"2016","06","08","Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:54:17-03","EAO","IAN","64925","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Nascimento, EAP","Hoehne, FC","5313","1912","01",NA,"Brasil",NA,NA,"Barra no R. Camararé - Com. Rondon.",NA,NA,NA,NA,NA,NA,NA,"IAN064925",NA,"2016","06","08","Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:54:17-03","EAO","IAN","64925","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Nascimento, EAP","Hoehne","5313","2012","01",NA,"Brasil",NA,NA,"Barra do Rio Cmararé; com. Rodon.",NA,NA,NA,NA,NA,NA,NA,"IAN064925",NA,"2016","06","08","Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:54:17-03","EAO","IAN","69411","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Nascimento, EAP","Black, GA; Parodi, L","11579","1951","03","12","Argentina",NA,NA,"Universidade Nacional; ex Horto L. Parodi.",NA,NA,NA,NA,NA,NA,NA,"IAN069411",NA,"2015","07","08","Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:54:17-03","EAO","IAN","69411","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Nascimento, EAP","Black, GA; Parodi, L","11579","1951","03","12","Argentina",NA,NA,"Universidade Nacional; ex Horto L. Parodi.",NA,NA,NA,NA,NA,NA,NA,"IAN069411",NA,"2015","07","08","Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:54:17-03","EAO","IAN","72636","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Nascimento, EAP","Rombouts, HE","3952","1936","01","20","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN072636",NA,"2015","07","08","Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:54:17-03","EAO","IAN","72636","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Nascimento, EAP","Rombouts, HE","3957","1936","01","20","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN072636",NA,"2015","07","08","Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:54:17-03","EAO","IAN","77130","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Nascimento, EAP","Black, GA; Cordeiro, E","5215132","1952","06","18","Brasil","Rondônia",NA,"Baia da Maloca.",NA,NA,NA,NA,NA,NA,NA,"IAN077130",NA,"2015","07","08","Southern America",NA,NA,"Monocotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:54:17-03","EAO","IAN","68070","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Nascimento, EAP","Dutra, J","470",NA,NA,NA,"Brasil","Rio Grande do Sul","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,"IAN068070",NA,NA,NA,NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,"55856","auto",NA,NA,NA,NA,NA
"59","2021-03-30 12:54:17-03","EAO","IAN","68070","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Nascimento, EAP","Dutra","470",NA,NA,NA,"Brasil","Rio Grande do Sul","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,"IAN068070",NA,"2016","06","08","Southern America",NA,NA,"Monocotiledônea",NA,NA,"55856","auto",NA,NA,NA,NA,NA
"60","2021-03-30 12:54:17-03","EAO","IAN","65012","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Nascimento, EAP","Dutra, J","560",NA,NA,NA,"Brasil","Rio Grande do Sul","São Leopoldo","Quinta de São Manoel.","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,"IAN065012",NA,"2015","07","08","Southern America",NA,NA,"Monocotiledônea",NA,NA,"10287","auto",NA,NA,NA,NA,NA
"61","2021-03-30 12:54:17-03","EAO","IAN","65012","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Nascimento, EAP","Dutra, J","560",NA,NA,NA,"Brasil","Rio Grande do Sul","São Leopoldo","Quinta de São Manoel, São Leopoldo.","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,"IAN065012",NA,"2015","07","08","Southern America",NA,NA,"Monocotiledônea",NA,NA,"10287","auto",NA,NA,NA,NA,NA
"62","2021-03-30 12:54:17-03","EAO","IAN","68109","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Nascimento, EAP","Schultz","678",NA,NA,NA,"Brasil","Rio Grande do Sul","Vacaria",NA,"-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,NA,"IAN068109",NA,"2016","06","08","Southern America",NA,NA,"Monocotiledônea",NA,NA,"63451","auto",NA,NA,NA,NA,NA
"63","2021-03-30 12:54:17-03","EAO","IAN","68109","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Nascimento, EAP","Schütz","678",NA,NA,NA,"Brasil","Rio Grande do Sul","Vacaria",NA,"-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,NA,"IAN068109",NA,"2016","06","08","Southern America",NA,NA,"Monocotiledônea",NA,NA,"63451","auto",NA,NA,NA,NA,NA
"64","2021-03-30 12:54:17-03","EAO","IAN","62597","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Nascimento, EAP","Constantino, D","188","1941","04",NA,"Brasil","São Paulo","Cotia","Cotia.","-46.9099998474121","-23.6000003814697",NA,NA,NA,NA,NA,"IAN062597",NA,"2016","06","08","Southern America",NA,NA,"Monocotiledônea",NA,NA,"23869","auto",NA,NA,NA,NA,NA
"65","2021-03-30 12:54:17-03","EAO","IAN","62597","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Nascimento, EAP","Constantino, D","188","1941","04",NA,"Brasil","São Paulo","Cotia","Cotia.","-46.9099998474121","-23.6000003814697",NA,NA,NA,NA,NA,"IAN062597",NA,"2016","06","08","Southern America",NA,NA,"Monocotiledônea",NA,NA,"23869","auto",NA,NA,NA,NA,NA
"66","2021-03-30 12:54:17-03","EAO","IAN","68913","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Nascimento, EAP","Black, GA","11058","1951","01","22","Brasil","São Paulo","Itirapina","Itirapina, terreno baldio.","-47.8199996948242","-22.25",NA,NA,NA,NA,"Alto penacho, branco.","IAN068913",NA,"2015","07","08","Southern America",NA,NA,"Monocotiledônea",NA,NA,"22843","auto",NA,NA,NA,NA,NA
"67","2021-03-30 12:54:17-03","EAO","IAN","68913","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Nascimento, EAP","Black, GA","5111068","1951","01","22","Brasil","São Paulo","Itirapina","Terreno baldio.","-47.8199996948242","-22.25",NA,NA,NA,NA,"Alto penacho branco.","IAN068913",NA,"2015","07","08","Southern America",NA,NA,"Monocotiledônea",NA,NA,"22843","auto",NA,NA,NA,NA,NA
"68","2019-12-12 15:31:49-03","UFABC","HUFABC","001270","PreservedSpecimen","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Su.","Barreto, EHP","605","2015","11","26","Brasil","São Paulo","São Paulo","Pirituba, Av. Raimundo Pereira de Magalhães 8223,","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Doação do herbário municipal (Pq do Ibirapuera).","HUFABC001270",NA,"2016","01",NA,NA,NA,NA,"Angiospermas",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"69","2019-12-04 15:26:42-03","PUCPR","HUCP","22343","S","Plantae","Poaceae","Saccharum","villosum","Saccharum villosum","Steud.","Lozano, E","Lozano, E; Ariati, V; Molin, T","497","2011","01","08","Brasil","Paraná","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"HUCP00006620","HUCP00006620",NA,NA,NA,NA,NA,NA,"Monocotiledonea",NA,NA,"55154","auto",NA,NA,NA,NA,NA
"70","2020-02-08 10:17:31-03","NBC","NL-BOTANY","L.1261495","PreservedSpecimen","Plantae","Gramineae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.",NA,"Parodi LR",NA,"1924","02","10","Argentina",NA,NA,"Cerrp - Cora.?",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1261495 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1261495","NL-L1261495",NA,NA,NA,"Southern America",NA,NA,NA,"Poales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"71","2020-02-08 10:17:31-03","NBC","NL-BOTANY","L.1261496","PreservedSpecimen","Plantae","Gramineae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.",NA,"Parodi LR",NA,"1924","02","10","Argentina",NA,NA,"Cerrp - Cora.?",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1261496 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1261496","NL-L1261496",NA,NA,NA,"Southern America",NA,NA,NA,"Poales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"72","2020-02-08 10:17:31-03","NBC","NL-BOTANY","L.1261497","PreservedSpecimen","Plantae","Gramineae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.",NA,"Balansa B",NA,"1876","04","10","Paraguay",NA,NA,"Iou! cespiteuze.*? Caa!, Dans les campas.*?",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1261497 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1261497","NL-L1261497",NA,NA,NA,"Southern America",NA,NA,NA,"Poales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"73","2020-02-08 10:17:31-03","NBC","NL-BOTANY","L.1261498","PreservedSpecimen","Plantae","Gramineae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.",NA,"Hassler E",NA,"1913","05","01","Paraguay",NA,NA,"Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1261498 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1261498","NL-L1261498",NA,NA,NA,"Southern America",NA,NA,NA,"Poales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"74","2020-02-08 10:17:31-03","NBC","NL-BOTANY","L.1261499","PreservedSpecimen","Plantae","Gramineae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.",NA,"Balansa B",NA,"1874","05","03","Paraguay",NA,NA,"Villa - Occidental, Dans les terrains humides.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1261499 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1261499","NL-L1261499",NA,NA,NA,"Southern America",NA,NA,NA,"Poales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"75","2020-02-08 10:17:31-03","NBC","NL-BOTANY","L.1261500","PreservedSpecimen","Plantae","Gramineae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.",NA,"Castellanos A",NA,"1947","02","13","Uruguay",NA,NA,"Uruguay. Rincon de la Laguna.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1261500 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1261500","NL-L1261500",NA,NA,NA,"Southern America",NA,NA,NA,"Poales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"76","2020-02-08 10:17:31-03","NBC","NL-BOTANY","L.1261501","PreservedSpecimen","Plantae","Gramineae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.",NA,"Lossen W",NA,"1925","04","25","Argentina",NA,NA,"Ina Schilfqres.* Prov. Corientes.* Argentinie.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1261501 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1261501","NL-L1261501",NA,NA,NA,"Southern America",NA,NA,NA,"Poales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"77","2020-02-08 10:17:31-03","NBC","NL-BOTANY","L.3879174","PreservedSpecimen","Plantae","Gramineae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.",NA,"Straaten H van",NA,"1987","01","01","Colombia",NA,NA,"Colombia, Huila. Pitalito.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3879174 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3879174","NL-L3879174",NA,NA,NA,"Southern America",NA,NA,NA,"Poales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"78","2020-02-08 10:17:31-03","NBC","NL-BOTANY","L.3879175","PreservedSpecimen","Plantae","Gramineae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.",NA,"Straaten H van",NA,"1987","01","01","Colombia",NA,NA,"Colombia, Huila. Pitalito.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3879175 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3879175","NL-L3879175",NA,NA,NA,"Southern America",NA,NA,NA,"Poales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"79","2020-02-08 10:17:31-03","NBC","NL-BOTANY","U.1489335","PreservedSpecimen","Plantae","Gramineae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.",NA,"Schinini A",NA,"1993","01","19","Argentina",NA,NA,"Corrientes, Dep. Gral. Paz. Ruta 5, 59 km S de San Luis del Palmar. Ea. Rodeito.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1489335 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1489335","NL-U1489335",NA,NA,NA,"Southern America",NA,NA,NA,"Poales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"80","2020-02-08 10:17:31-03","NBC","NL-BOTANY","U.1525908","PreservedSpecimen","Plantae","Gramineae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.",NA,"Lindeman JC; Haas JH de",NA,"1966","04","03","Brazil",NA,NA,"Flora Brasiliae Australis. Est. Parana. In outer -floating vegetationbelt of first 'lagoa' near Faz. Lagoa, ca 10 km E of Japura (=25 km N of Cianorte).",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1525908 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1525908","NL-U1525908",NA,NA,NA,"Southern America",NA,NA,NA,"Poales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"81","2020-02-08 10:17:31-03","NBC","NL-BOTANY","U.1525909","PreservedSpecimen","Plantae","Gramineae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.",NA,"Lindeman JC; Haas JH de",NA,"1967","02","23","Brazil",NA,NA,"Flora Brasiliae Australis. Est. Parana. Serra do Mar; road side near Rio do Corvo, near old road to Morretes. Road sides.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1525909 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1525909","NL-U1525909",NA,NA,NA,"Southern America",NA,NA,NA,"Poales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"82","2020-02-08 10:17:31-03","NBC","NL-BOTANY","U.1525910","PreservedSpecimen","Plantae","Gramineae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.",NA,"Düsen P",NA,NA,NA,NA,"Brazil",NA,NA,"Curityba, in campo.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1525910 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1525910","NL-U1525910",NA,NA,NA,"Southern America",NA,NA,NA,"Poales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"83","2020-02-08 10:17:31-03","NBC","NL-BOTANY","U.1525911","PreservedSpecimen","Plantae","Gramineae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.",NA,"Irwin HS; Harley RM; Onishi E",NA,"1971","01","14","Brazil",NA,NA,"The Planalto do Brasil. Estado de Minas Gerais. Serra do Espinhaço. Pastured slopes and riacho margin near base of Serra da Piedade, ca. 35km E. of Belo Horizonte, BR-31.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1525911 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1525911","NL-U1525911",NA,NA,NA,"Southern America",NA,NA,NA,"Poales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"84","2020-02-08 10:17:31-03","NBC","NL-BOTANY","U.1525912","PreservedSpecimen","Plantae","Gramineae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.",NA,"Irwin HS; Harley RM; Onishi E",NA,"1971","01","14","Brazil",NA,NA,"The Planalto do Brasil. Estado de Minas Gerais. Serra do Espinhaço. Pastured slopes and riacho margin near base of Serra da Piedade, ca. 35km E. of Belo Horizonte, BR-31.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1525912 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1525912","NL-U1525912",NA,NA,NA,"Southern America",NA,NA,NA,"Poales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"85","2020-02-08 10:17:31-03","NBC","NL-BOTANY","U.1525914","PreservedSpecimen","Plantae","Gramineae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.",NA,"Petersen TM",NA,"1953","01","14","Argentina",NA,NA,"Estancia,,Santa Teresa'. Dep. Mburucuyá. Prov. Corrientes.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1525914 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1525914","NL-U1525914",NA,NA,NA,"Southern America",NA,NA,NA,"Poales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"86","2020-02-08 10:17:31-03","NBC","NL-BOTANY","U.1525915","PreservedSpecimen","Plantae","Gramineae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.",NA,"Herter WG",NA,"1932","02","14","Uruguay",NA,NA,"Dep. de San José. Loc. Dict. Barra.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1525915 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1525915","NL-U1525915",NA,NA,NA,"Southern America",NA,NA,NA,"Poales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"87","2020-02-08 10:17:31-03","NBC","NL-BOTANY","U.1525916","PreservedSpecimen","Plantae","Gramineae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.",NA,"Meyer T",NA,"1944","02","06","Argentina",NA,NA,"Prov. de Corrientes. Estancia 'El Plata' Dep. Ituzaingó.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1525916 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1525916","NL-U1525916",NA,NA,NA,"Southern America",NA,NA,NA,"Poales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"88","2020-02-08 10:17:31-03","NBC","NL-BOTANY","U.1525917","PreservedSpecimen","Plantae","Gramineae","Erianthus","trinii","Erianthus trinii","(Hack.) Hack.",NA,"Meyer T",NA,"1944","02","06","Argentina",NA,NA,"Prov. de Corrientes. Estancia 'El Plata' Dep. Ituzaingó.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1525917 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1525917","NL-U1525917",NA,NA,NA,"Southern America",NA,NA,NA,"Poales",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
