"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","individualCount","continentOcean","preparationType","previousCatalogNumber","minimumElevationInMeters","maximumElevationInMeters","class","relatedCatalogItem","infraspecificEpithet","relationshipType","fieldNumber","typeStatus","sex"
"770","2008-05-27 22:02:00-03","MO","MOBOT","1878843","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Walter Till","1982","8","10","Peru","Ayacucho","Lucanas","Tal des Rio San Jose, 8 km W von Lucanas.",NA,NA,NA,NA,NA,NA,"Till 169",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"771","2011-02-04 06:30:00-02","MO","MOBOT","1878999","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Hugh H. Iltis|et al.","1962","12","16","Peru","Apurimac",NA,"Valley of Rio Colcachaca at Cotarusi-Colca, ca. 1 km above junction W Rio Chalhuanca ca 15 km (air) S of Chalhuanca, ca. 9900-10100 feet",NA,NA,NA,NA,NA,NA,"Iltis s.n.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"3000.00000000","3100.00000000",NA,NA,NA,NA,NA,NA,NA
"772","2010-01-19 22:38:00-02","MO","MOBOT","1879126","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Abundio Sagástegui A.|José M. Cabanillas S.","1976","9","10","Peru","Piura","Ayabaca","Tondopa, Arreipite-Paimas.",NA,NA,NA,NA,NA,NA,"Sagástegui Alva 8724",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"860.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"773","2011-06-10 23:39:00-03","MO","MOBOT","1879128","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Abundio Sagástegui A.","1978","8","28","Peru","La Libertad","Trujillo","Cerro Campana.","-79.106667","-7.981667",NA,NA,NA,NA,"Sagástegui Alva 9214",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"774","2015-08-22 05:41:00-03","MO","MOBOT","1902529","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.","J. Steyermark (MO)",NA,NA,NA,"Ronald L. Liesner|Ángel C. González|R.C. Wingfield","1979","6","22","Venezuela","Falcón",NA,"Parque Nacional Quebrada de la Cueva El Toro. Trail going to La Piedra. Slope above river.","-69.11666","10.83333",NA,NA,NA,NA,"Liesner 7846",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"600.00000000","900.00000000",NA,NA,NA,NA,"147",NA,NA
"775","2013-10-05 06:35:00-03","MO","MOBOT","1920663","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Gerrit Davidse|Ángel C. González","1982","11","16","Venezuela","Táchira",NA,"Distrito Córdoba: Fila de Paramito just N of Mesa de Tigre, 6 airline km SW of Santa Ana.","-72.31666","7.61666",NA,NA,NA,NA,"Davidse 22448",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1200.00000000","1300.00000000",NA,NA,NA,NA,"1533",NA,NA
"776","2016-04-29 10:51:00-03","MO","MOBOT","1929077","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.","A. Fuentes (USZ)",NA,NA,NA,"Alfredo F. Fuentes","2003","11","16","Bolivia","La Paz","Bautista Saavedra","Área Natural de Manejo Integrado Apolobamba, Charazani, manantial de aguas termales bajando hacia el este, sobre la carretera a Apolo.","-68.9241667","-15.18",NA,NA,NA,NA,"Fuentes Claros 6226",NA,NA,NA,NA,NA,"4","South America",NA,NA,"2640.00000000",NA,NA,NA,NA,NA,"03-27",NA,NA
"777","2013-10-05 06:35:00-03","MO","MOBOT","2112191","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.","B.K. Holst (MO)",NA,NA,NA,"Ronald L. Liesner|Ángel C. González","1978","8","9","Venezuela","Falcón",NA,"22 km SSE of Puerto Cumarebo. 0 to 6 km N and 0 to 6 km W of Pueblo Zazárida.","-69.2666667","11.3166667",NA,NA,NA,NA,"Liesner 6040",NA,NA,NA,NA,NA,"1","South America",NA,NA,"20.00000000","200.00000000",NA,NA,NA,NA,"499",NA,NA
"778","2009-07-31 16:49:00-03","MO","MOBOT","2131596","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.","B.K. Holst",NA,NA,NA,"Clarence D. Johnson","1989","1","18","Ecuador","El Oro","Santa Rosa","18 km SW Santa Rosa.","-80.1","-3.53333",NA,NA,NA,NA,"Johnson 4238A-89",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","2013-12-09 20:41:00-02","MO","MOBOT","2131598","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Bruce F. Hansen|Richard P. Wunderlin|R. Sauleda|Harry E. Luther|M. Ragan|John H. Wiersema|Lawrence J. Davenport","1980","8","7","Ecuador","Manabí","Montecristi","10 km NE of Montecristi; 14 km SW of Portoviejo. Dry coastal hills.","-80.5833333","-0.9833333",NA,NA,NA,NA,"Hansen 7973",NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"780","2010-12-07 21:37:00-02","MO","MOBOT","2131661","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Calaway H. Dodson|Alwyn H. Gentry|F.M. Valverde B.","1980","3","18","Ecuador","Guayas",NA,"Cerro Azul, along ridge line N of Chongon, Km 22 Guayaquil-Salinas road, N 10 km to crest then following crest to Km 16.","-79.983333","-2.15",NA,NA,NA,NA,"Dodson 9681",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"400.00000000",NA,NA,NA,NA,NA,"25",NA,NA
"781","2009-09-02 12:11:00-03","MO","MOBOT","2131663","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.","H.E. Luther (SEL)",NA,NA,NA,"Carlos Játiva|Carl C. Epling","1967","8","8","Ecuador","Esmeraldas",NA,"Hanging from tall mangrove trees along the estuary between San Lorenzo and Limones.","-78.98333","1.23333",NA,NA,NA,NA,"Játiva 2182",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"782","2011-02-28 13:11:00-03","MO","MOBOT","2380346","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"José M. Manzanares","1991","6",NA,"Ecuador","Loja",NA,"Carretera Catamayo - Catacocha, km 30","-79.51666","-3.95",NA,NA,NA,NA,"Manzanares Vilaplana 5953",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"2150.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"783","2018-10-03 04:36:00-03","MO","MOBOT","2383307","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Xavier Cornejo S.|Carmen Bonifaz B.","1994","5","21","Ecuador","Esmeraldas","Atacames","Manglar de Atacames, sendero de la casa Verde. Bosque seco Tropical, intervenido.","-79.85","0.86666",NA,NA,NA,NA,"Cornejo Sotomayor 2604",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"10.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"784","2018-10-03 04:36:00-03","MO","MOBOT","2383337","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.","X. Cornejo (GUAY)",NA,NA,NA,"Xavier Cornejo S.|Carmen Bonifaz B.","1994","2","22","Ecuador","Esmeraldas","Eloy Alfaro","La Tola. Alredores de Olmedo. Bosque primario de Manglar húmedo transicional a seco tropical.","-79.05","1.16666",NA,NA,NA,NA,"Cornejo Sotomayor 1882",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"3.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"785","2018-10-03 04:36:00-03","MO","MOBOT","2383347","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Xavier Cornejo S.|Carmen Bonifaz B.","2000","2","28","Ecuador","Esmeraldas","Eloy Alfaro","La Tola. Alredores de Olmedo. Bosque primario de Manglar húmedo transicional a seco tropical.","-79.01666","1.18333",NA,NA,NA,NA,"Cornejo Sotomayor 6959",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"5.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"786","2018-10-03 04:36:00-03","MO","MOBOT","2383357","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.","X. Cornejo (GUAY)",NA,NA,NA,"Xavier Cornejo S.|Carmen Bonifaz B.","1994","5","24","Ecuador","Esmeraldas",NA,"Isla Sta. Rosa, Estero Los Piñales. Bosque de Manglar húmedo tropical.","-78.93333","1.26666",NA,NA,NA,NA,"Cornejo Sotomayor 2680",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"5.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"787","2018-10-03 04:36:00-03","MO","MOBOT","2383447","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.","X. Cornejo (QCNE)",NA,NA,NA,"Xavier Cornejo S.|Carmen Bonifaz B.","1993","1","26","Ecuador","Manabí",NA,"Casas viejas. Cerro Cabeza de Vaca. Bosque muy seco y seco Tropical.","-80.63333","-1.63333",NA,NA,NA,NA,"Cornejo Sotomayor 788",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"788","2018-10-03 04:36:00-03","MO","MOBOT","2383628","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.","X. Cornejo (GUAY)",NA,NA,NA,"Xavier Cornejo S.|Carmen Bonifaz B.","1994","6","26","Ecuador","Guayas",NA,"Cerro Azul. Bosque transcional seco-húmedo premontano. Secundario.","-79.98333","-2.13333",NA,NA,NA,NA,"Cornejo Sotomayor 2914",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"789","2009-07-20 20:21:00-03","MO","MOBOT","2384141","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"P.M. Jørgensen|Jaime L. Jaramillo|Vlastimil Zak","1986","5","17","Ecuador","Pichincha","Quito","Valley of Guayllabamba. Dry interandean valley dominanted Cactaceae and Acacia.","-78.36666","-0.06666",NA,NA,NA,NA,"Jørgensen 61297",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"2000.00000000","2150.00000000",NA,NA,NA,NA,NA,NA,NA
"790","2013-08-23 04:12:00-03","MO","MOBOT","2384266","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Jaime L. Jaramillo","1980","4","29","Ecuador","Pichincha","Quito","Carretera Mitad del Mundo - San José de Minas, sitio de colección Tanlagua-Culebrillas, zona seca arenosa, con dominancia de plantas epífitas.","-78.42","0.17",NA,NA,NA,NA,"Jaramillo Asanza 2290",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","2008-05-27 22:02:00-03","MO","MOBOT","2384311","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.","W. Till (WU)",NA,NA,NA,"Chacón*","1990","12","8","Ecuador","El Oro",NA,"Via a Huaquillas","-80.23277","-3.48277",NA,NA,NA,NA,"Chacón 29",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"80.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"792","2013-03-08 17:52:00-03","MO","MOBOT","2384355","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Jens E. Madsen|R. Alvarado|Omar Cabrera|C. Rosales","2000","9","20","Ecuador","Loja",NA,"Higuerones. Semi-deciduous dry forest.","-80","-4.2",NA,NA,NA,NA,"Madsen 7375",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"793","2009-08-21 07:12:00-03","MO","MOBOT","2443714","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Santiago Venturi","1920",NA,NA,"Argentina","Tucumán","Tafí","Quebrada de Lules",NA,NA,NA,NA,NA,NA,"Venturi 858",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"794","2014-09-17 05:30:00-03","MO","MOBOT","2453926","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Maria M. Arbo|André M. de Carvalho|M. Silvia Ferrucci|Jomar G. Jardim|Sérgio C. de Sant'Ana","1997","1","29","Brazil","Espírito Santo",NA,"Lagoa Juparana, Praia das Tres pontas, próximo a Linhares","-40.08333","-19.35",NA,NA,NA,NA,"Arbo 7825",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2009-07-21 23:34:00-03","MO","MOBOT","2453943","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Per Dusén",NA,NA,NA,"Brazil","Paraná",NA,"Serrinha","-49.5666667","-25.7",NA,NA,NA,NA,"Dusén 17673",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","2009-09-03 17:14:00-03","MO","MOBOT","2476188","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Carlo L.G. Bertero","1827",NA,NA,"Chile","Valparaiso",NA,"Quillota","-71.26666","-32.88333",NA,NA,NA,NA,"Bertero 1359",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","2015-02-28 15:52:00-03","MO","MOBOT","2476207","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.","Behn, F.",NA,NA,NA,"Franz Behn","1917","3","25","Chile","Valparaiso","Valparaiso","Zapallar",NA,NA,NA,NA,NA,NA,"Behn s.n.5",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","2009-05-15 13:24:00-03","MO","MOBOT","2493085","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.","Castellanos, A.",NA,NA,NA,"Pedro Jörgensen","1928","12","2","Paraguay",NA,NA,"Irupé",NA,NA,NA,NA,NA,NA,"Jörgensen 4483",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","2010-04-14 18:02:00-03","MO","MOBOT","2493096","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Thomas Morong",NA,NA,NA,"Paraguay","Presidente Hayes",NA,"Río Pilcomayo",NA,NA,NA,NA,NA,NA,"Morong 886",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","2011-05-03 17:19:00-03","MO","MOBOT","2518474","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Cornelius Osten",NA,NA,NA,"Uruguay","Artigas",NA,"Arapey",NA,NA,NA,NA,NA,NA,"Osten 3287",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","2020-08-06 10:39:00-03","MO","MOBOT","2518483","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.","Herter, W. G. F., 33",NA,NA,NA,"W.G. Herter","1933","11",NA,"Uruguay","Treinta y Tres",NA,"Tacuarí",NA,NA,NA,NA,NA,NA,"Herter 1350",NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","2009-07-19 20:54:00-03","MO","MOBOT","2668553","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"P.M. Jørgensen|Jaime L. Jaramillo|Vlastimil Zak","1986","5","17","Ecuador","Pichincha",NA,"Valley of Guayallabamba. Dry interandean valley dominated by Cactaceae and Acacia.","-78.36666","-0.06666",NA,NA,NA,NA,"Jørgensen 61297",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"2000.00000000","2150.00000000",NA,NA,NA,NA,NA,NA,NA
"803","2013-11-26 05:40:00-02","MO","MOBOT","2696476","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.","José M. Manzanares (QCNE)",NA,NA,NA,"H. Huaylla|Reinaldo Lozano","2003","10","4","Bolivia","Chuquisaca","Oropeza","Cajamarca 28 km de Sucre a hacia las cabañas de Cajamarca, 25 m de la acienda bajando hacia el río. Frecuente, ladera húmedo. Prepuna presencia de Polylepis tomentella, Alnus acuminata, laderas rocosa en el fondo un río permanente.","-65.34444","-18.96416",NA,NA,NA,NA,"Huaylla 604",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"3215.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"804","2013-06-02 05:38:00-03","MO","MOBOT","2741536","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.","H. Luther (SEL)",NA,NA,NA,"Washington L. Galiano|Efraín Suclli|Percy Núñez V.|A. Rodríguez","2004","9","22","Peru","Cusco","Calca","Dist. Yanatile, Combapata. Bosque Intervenido.","-71.36972","-14.08527",NA,NA,NA,NA,"Galiano 6862",NA,NA,NA,NA,NA,"6","South America",NA,NA,"3595.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"805","2008-05-27 22:02:00-03","MO","MOBOT","2805824","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.","Luther",NA,NA,NA,"M. Kessler|et al.","1995","6","28","Bolivia","Chuquisaca","Hernando Siles","48 km de Monteagudo a Padilla","-64.05","-19.63333",NA,NA,NA,NA,"Kessler 4902",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"806","2009-11-20 17:15:00-02","MO","MOBOT","3012180","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.","B.K. Holst",NA,NA,NA,"George S. Bunting|Ronald L. Liesner|A.J. Rosario T.|Romer León","1982","11","9","Venezuela","Zulia",NA,"Dtto. Mara: cuenca del Río Guasare, alrededores del Destacamento Guasare No 1 (La Yolanda), En la Hacienda Chiquinquirá, en la orilla izquierda del Guasare ca. 3 km. río abajo del Destacamento, al borde de un caño, en bosque húmedo original.","-72.49166","10.86944",NA,NA,NA,NA,"Bunting 12003",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"200.00000000","250.00000000",NA,NA,NA,NA,NA,NA,NA
"807","2012-04-19 15:18:00-03","MO","MOBOT","3012381","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.","M. Mercado",NA,NA,NA,"Magaly Mercado","1999","3","21","Bolivia","Cochabamba","Carrasco","Km. 135 camino hacia Totora, proximidades a Cañda Hornillas. Bosque Altoandinos de kewiña (Polylepis sp.) en laderas de exposición SO, 45 de inclinación .Influencia de niebla. Piso supratropical.","-65.1911","-17.7353",NA,NA,NA,NA,"Mercado U. 2133",NA,NA,NA,NA,NA,"1","South America",NA,NA,"3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"808","2009-06-25 21:30:00-03","MO","MOBOT","3012486","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Anonymous",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anonymous s.n.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","2012-04-20 11:12:00-03","MO","MOBOT","3012531","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"W. Lossen","1925","3",NA,"Argentina","Córdoba",NA,"Sierra. Beschaffenheit Au Berg barhufer aug Fela Bauri airten niedlen haigeal.",NA,NA,NA,NA,NA,NA,"Lossen 428",NA,NA,NA,NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","2009-10-21 21:56:00-02","MO","MOBOT","3012607","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Julian A. Steyermark|Ronald L. Liesner|Basil Stergios","1982","10","29","Venezuela","Portuguesa",NA,"Selva nublasda, 15 kms al Este de Chabasquén, 67 kms al NNO de Guanare,","-69.9","9.43333",NA,NA,NA,NA,"Steyermark 126759",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"1450.00000000","1520.00000000",NA,NA,NA,NA,NA,NA,NA
"811","2015-01-22 07:32:00-02","MO","MOBOT","3012785","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.","B. Rambo",NA,NA,NA,"E. Henz","1946",NA,NA,"Brazil","Rio Grande do Sul",NA,"Santo Inaco In silva Primaeva. 0, gr temp min. 30 max 1,8 m pluv.",NA,NA,NA,NA,NA,NA,"Henz 35665",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","2008-05-27 22:02:00-03","MO","MOBOT","3013035","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Espinosa *","1976",NA,NA,"Chile","Santiago",NA,"Orilla del rio Quino Funda Chufquen. Traigren.",NA,NA,NA,NA,NA,NA,"Espinosa 45",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","2009-10-18 06:39:00-02","MO","MOBOT","3013090","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Elsa M. Zardini|M.L. Pochettino|Julio A. Hurrell|C. Iudica|D. Ramadori","1983","2","10","Argentina","Salta",NA,"Iruya: Iruya.",NA,NA,NA,NA,NA,NA,"Zardini 1976",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","2013-10-05 06:35:00-03","MO","MOBOT","3013138","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Julian A. Steyermark|Ángel C. González","1977","2","13","Venezuela","Falcón",NA,"Deciduous forest, between Rio Chico, and Quebrada Arenas, west of El Guanabano,",NA,NA,NA,NA,NA,NA,"Steyermark 113795",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"815","2008-05-27 22:02:00-03","MO","MOBOT","3013235","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.","J. Utley",NA,NA,NA,"Thomas B. Croat","1973","2","11","Venezuela","Distrito Federal",NA,"Along Rio Las Caracas above town of Las Caracas: Dry forest.","-66.58055","10.625",NA,NA,NA,NA,"Croat 21648",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2010-03-17 06:15:00-03","MO","MOBOT","3013263","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Erik Asplund","1920","10","30","Bolivia","La Paz","Murillo","Obrajes.",NA,NA,NA,NA,NA,NA,"Asplund 644",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"3350.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"817","2014-08-23 05:35:00-03","MO","MOBOT","3013264","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.","L.B. Smith",NA,NA,NA,"Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","1969","2","19","Brazil","Minas Gerais",NA,"Serra do Espinhaço. Locally abundant. Sandy cerrado woods bordering creek, ca. 15 km west of Grão Mogol.",NA,NA,NA,NA,NA,NA,"Irwin 23545",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA
"818","2008-05-27 22:02:00-03","MO","MOBOT","3013287","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Aurelio Schinini","1975",NA,NA,"Argentina","Corrientes","Capital",NA,NA,NA,NA,NA,NA,NA,"Schinini Cacace 13732",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2009-08-21 06:56:00-03","MO","MOBOT","3013430","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Keiichi Mizoguchi","1978","5","17","Brazil","Rio de Janeiro",NA,"Santa Alice, Municipio De Itaguai. On trunk of old tangerine tree in superannuated tangerine plantation,",NA,NA,NA,NA,NA,NA,"Mizoguchi 621",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"10.00000000","20.00000000",NA,NA,NA,NA,NA,NA,NA
"820","2014-10-05 19:05:00-03","MO","MOBOT","3013577","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","usneoides","Tillandsia usneoides","(L.) L.",NA,NA,NA,NA,"Santesson, Rolf","1940",NA,NA,"Chile","Valparaiso","Valparaiso","Alto del Puerto.",NA,NA,NA,NA,NA,NA,"Santesson 919",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
