"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet"
"47","2021-04-08 17:43:06-03","EAO","IAN","XILO5495","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Nivaldo, S",NA,"Nivaldo, S","1983","04","29","Brasil","Pará","Santarém","Aeroporto Velho.","-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,"IANXILO5495",NA,NA,NA,"36","Arbusto de 2m. de altura, fruto verde.","Dicotiledônea",NA,"Southern America",NA,"205258","auto",NA,NA,NA,NA,NA,NA
"48","2019-12-04 15:25:31-03","PUCPR","HUCP","3308","S","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand.","Silva, SM","1988","Silva, SM",NA,NA,NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"HUCP00015760","HUCP00015760","05","27","1289",NA,"Eudicotiledonea",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"49","2019-12-04 15:25:31-03","PUCPR","HUCP","18987","S","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand.","Selusniaki, M",NA,"Selusniaki, M; Hartelt, L","2006","05","06","Brasil","Santa Catarina","São Francisco do Sul",NA,"-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"HUCP00015759","HUCP00015759",NA,NA,"1002",NA,"Eudicotiledonea",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"50","2019-12-04 15:25:31-03","PUCPR","HUCP","18910","S","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand.","Selusniaki, M",NA,"Bonaldi, R","2007","04","03","Brasil","Paraná","Pontal do Paraná","Praia de Leste","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,"HUCP00015655","HUCP00015655",NA,NA,"201",NA,"Eudicotiledonea",NA,NA,NA,"19508","auto",NA,NA,NA,NA,NA,NA
"51","2019-12-04 15:25:31-03","PUCPR","HUCP","3511","S","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand.","Silva, SM","1988","Souza, WS; Silva, SM; Britez, RM",NA,NA,NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Morro Bento Alves.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"HUCP00015660","HUCP00015660","05","27","1287/1555/2929",NA,"Eudicotiledonea",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"52","2019-12-04 15:25:31-03","PUCPR","HUCP","18989","S","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand.","Selusniaki, M",NA,"Selusniaki, M; Hartelt, L","2006","05","06","Brasil","Santa Catarina","São Francisco do Sul",NA,"-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"HUCP00015707","HUCP00015707",NA,NA,"976",NA,"Eudicotiledonea",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"53","2019-10-09 11:21:27-03","UFBA","ALCB","56677","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand",NA,NA,"Soares Filho, AO","2001","12","18","Brasil","Bahia","Barra do Choça","Sudoeste, Faz. Conjunto Esperança","-40.5793991088867","-14.8810997009277",NA,NA,"915","915",NA,NA,NA,NA,"s/n","Casca com fissuras, corte vermelho, folhas novas glabras avermelhadas.","Dicotyledon",NA,"Southern America",NA,"25032","auto",NA,NA,NA,NA,NA,NA
"54","2020-02-08 10:06:54-03","NBC","NL-BOTANY","L.4148202","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.",NA,NA,"Bordenave BG; Molgo I; Troon F van; James J","2006","12","08","Surinam",NA,NA,"Mrs Bakhuis, concession BMS, Zone 22 Centre.","-57.016667","4.5","-57.016667","4.5",NA,NA,"NL-L4148202","NL-L4148202",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4148202 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"55","2020-02-08 10:06:54-03","NBC","NL-BOTANY","U 0285015","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.",NA,NA,"Maguire B","1944","08","28","Surinam",NA,NA,"savanna VIII",NA,NA,NA,NA,NA,NA,"NL-U0285015",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200285015 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw2527",NA,NA,NA,NA
"56","2020-02-08 10:06:54-03","NBC","NL-BOTANY","U.1443942","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.",NA,NA,"Steyermark JA","1964","05","05","Venezuela",NA,NA,"Estado Bolivar. Cumbre de la parte sureste del brazo noroeste (division occidental del cerro): noroeste del 'Drizzly Camp', vecindad de afluente de Rio Churin, oeste del Salto Churun, en bosque humedo.",NA,NA,NA,NA,NA,NA,"NL-U1443942","NL-U1443942",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1443942 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"57","2020-02-08 10:06:54-03","NBC","NL-BOTANY","U.1450204","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.",NA,NA,"Maguire B","1944","08","28","Surinam",NA,NA,"savanna VIII",NA,NA,NA,NA,NA,NA,"NL-U1450204","NL-U1450204",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1450204 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0132258",NA,NA,NA,NA
"58","2020-02-08 10:06:54-03","NBC","NL-BOTANY","U.1450205","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","citrifolia","Myrcia citrifolia","(Aubl.) Urb.","Lindeman JC",NA,"Oldenburger FHF; et al.","1969","01","22","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1450205","NL-U1450205",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1450205 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0132256",NA,NA,NA,NA
"59","2020-02-08 10:07:00-03","NBC","NL-BOTANY","WAG.1116197","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand",NA,NA,"Hatschbach GG","1964","03","21","Brazil",NA,NA,"Morro do Morretes (mun. Guaratuba) Paraná.",NA,NA,NA,NA,NA,NA,"NL-WAG1116197","NL-WAG1116197",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1116197 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"60","2020-02-08 10:07:00-03","NBC","NL-BOTANY","L.2527160","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand",NA,NA,"Hatschbach GG","1968","03","08","Brazil",NA,NA,"Est Parana, Mun: Antonina, Rio de Nuvers.",NA,NA,NA,NA,NA,NA,"NL-L2527160","NL-L2527160",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527160 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"61","2020-02-08 10:07:00-03","NBC","NL-BOTANY","L.2527190","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand",NA,NA,"Hatschbach GG","1964","03","21","Brazil",NA,NA,"Morro do Morretes (mun. Guaratuba) Paraná.",NA,NA,NA,NA,NA,NA,"NL-L2527190","NL-L2527190",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2527190 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"62","2020-02-08 10:07:00-03","NBC","NL-BOTANY","U 0005113","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand","Legrand CMDE",NA,"Sello F",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-U0005113","NL-U0005113",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200005113 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae","101540 B","isotype",NA,NA,NA
"63","2020-02-08 10:07:00-03","NBC","NL-BOTANY","U.1444172","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand","Fernandes Lima D",NA,"Leite JE","1941","03","01","Brazil",NA,NA,"Plants of Brazil, S. Leopoldo, Rio Grande do Sul.",NA,NA,NA,NA,NA,NA,"NL-U1444172","NL-U1444172",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1444172 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"64","2020-02-08 10:07:00-03","NBC","NL-BOTANY","U.1450724","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand","Lima DF",NA,"Reitz R; Klein RM","1953","05","14","Brazil","Santa Catarina",NA,"Campo Masiambú, Palhoça.",NA,NA,NA,NA,NA,NA,"NL-U1450724","NL-U1450724",NA,NA,NA,"Mata.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1450724 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"65","2020-02-08 10:07:00-03","NBC","NL-BOTANY","U.1450725","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand",NA,NA,"Reitz R; Klein RM","1953","03","12","Brazil",NA,NA,"Santa Catarina, Campo do Massiambú, Palhoça, Mata.",NA,NA,NA,NA,NA,NA,"NL-U1450725","NL-U1450725",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1450725 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"66","2020-02-08 10:07:00-03","NBC","NL-BOTANY","U.1450727","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand",NA,NA,"Hatschbach GG","1964","03","21","Brazil",NA,NA,"Morro do Morretes (mun. Guaratuba) Paraná.",NA,NA,NA,NA,NA,NA,"NL-U1450727","NL-U1450727",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1450727 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"67","2020-02-08 10:07:00-03","NBC","NL-BOTANY","U.1450728","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand","Lima DF",NA,"Reitz R; Klein RM","1953","07","16","Brazil","Santa Catarina",NA,"Campo do Massiambú, Palhoça.",NA,NA,NA,NA,NA,NA,"NL-U1450728","NL-U1450728",NA,NA,NA,"Mata.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1450728 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"68","2020-02-08 10:07:00-03","NBC","NL-BOTANY","U.1450729","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand","Lima DF",NA,"Reitz R; Klein RM","1953","07","16","Brazil","Santa Catarina",NA,"Campo do Massiambú, Palhoça.",NA,NA,NA,NA,NA,NA,"NL-U1450729","NL-U1450729",NA,NA,NA,"Mata.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1450729 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"69","2020-02-08 10:07:00-03","NBC","NL-BOTANY","U.1450730","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand",NA,NA,"Klein RM","1955","04","22","Brazil",NA,NA,"Santa Catarina, Morro da Fazenda, Itajaí, Mata.",NA,NA,NA,NA,NA,NA,"NL-U1450730","NL-U1450730",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1450730 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"70","2020-02-08 10:07:00-03","NBC","NL-BOTANY","U.1450731","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand","Lima DF",NA,"Klein RM","1955","04","14","Brazil","Santa Catarina",NA,"Cunhas, Itajaí.",NA,NA,NA,NA,NA,NA,"NL-U1450731","NL-U1450731",NA,NA,NA,"Mata.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1450731 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"71","2020-02-08 10:07:00-03","NBC","NL-BOTANY","U.1450732","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand",NA,NA,"Reitz R; Klein RM","1956","02","06","Brazil",NA,NA,"Santa Catarina, Guaramirim araçá, Horto Florestal, I.N.P., Ibirama, Mata.",NA,NA,NA,NA,NA,NA,"NL-U1450732","NL-U1450732",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1450732 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"72","2020-02-08 10:07:00-03","NBC","NL-BOTANY","U.1450733","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand",NA,NA,"Irgang BE; et al.","1972","03","20","Brazil",NA,NA,"Parque Sant-Hilaire, Viamão.",NA,NA,NA,NA,NA,NA,"NL-U1450733","NL-U1450733",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1450733 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"73","2020-02-08 10:07:00-03","NBC","NL-BOTANY","U.1450734","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O.Berg) D.Legrand",NA,NA,"Lindeman JC; Martins N; Oliveira PB","1973","02","09","Brazil",NA,NA,"Estaçãp fitotécnica de Osório, Maquine, 26 km N de Osório, matinho.",NA,NA,NA,NA,NA,NA,"NL-U1450734","NL-U1450734",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1450734 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"74","2020-11-04 11:14:50-03","ESALQ","ESA","87058","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand","Lima, D.F.","2016","Cunha, G.C.","1998","08","18","Brasil","Rio de Janeiro","Lídice","Fazenda Rio Claro, altitude entre 700 e 1200m.",NA,NA,NA,NA,NA,NA,"ESA087058","ESA087058",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:14:50-03","ESALQ","ESA","4995","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(Berg) Legr.","Jaramillo, C.B.J.","1986","Catharino, E.L.M.","1986","05","22","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"ESA004995","ESA004995","07","25",NA,NA,"Magnoliophyta",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:14:50-03","ESALQ","ESA","104485","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra",NA,"Aguiar, O.T.","2002","Aguiar, O.T.","2002","03","13","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA104485",NA,"03","17","1078.0",NA,"Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"77","2020-11-04 10:56:24-03","ESALQ","ESA","134474","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand","Lima, R.A.F.","2014",NA,"2013","01","31",NA,NA,NA,NA,NA,NA,"23.38.25",NA,NA,NA,"ESA134474",NA,NA,NA,"462.0","Floresta de Restinga Alta, fragmento no Bairro Gaivotas. Árvore da fitossociologia placa no. 17938. Altura: 9m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 10:56:24-03","ESALQ","ESA","139110","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra?","Myrcia glabra?",NA,NA,NA,"Colletta, G.D","2016","03","30","Brasil","SP","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA139110",NA,NA,NA,"2629.0","Árvore, 7m, estéril",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"79","2015-07-02 14:03:18-03","JBP","HPL","5609","S","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(Berg.) D. Legrand.","H. Lorenzi","1994","H. Lorenzi","1994","02","18","Brasil","SP","Eldorado","Coletado na estrada para Sete Barra.","-48.1","-24.52",NA,NA,NA,NA,NA,NA,"02","18","1360",NA,NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA
"80","2015-07-02 14:03:18-03","JBP","HPL","10016","S","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra",NA,"H. Lorenzi","1993","H. Lorenzi","1993","06","03","Brasil","SP","Pariquera-açu","Coletado na estrada para Iguape a cerca de 800m de Pariquera.","-47.88","-24.71",NA,NA,NA,NA,NA,NA,"06","03","218",NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"81","2015-07-02 14:03:18-03","JBP","HPL","9191","S","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand","H. Lorenzi","1993","H. Lorenzi","1993","04","30","Brasil","SP","Pariquera-açu","Coletado na estrada para Iguape a cerca de 800m de Pariquera.","-47.88","-24.71",NA,NA,NA,NA,NA,NA,"04","30","192",NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"82","2015-07-02 14:03:18-03","JBP","HPL","9148","S","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand","M.L. Kawasaki","1995","H. Lorenzi","1993","03","03","Brasil","SP","Pariquera-açu","Coletado na estrada para Iguape, cerca de 800m de Pariquera.","-47.88","-24.71",NA,NA,NA,NA,NA,NA,"05","01","160",NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA
"83","2019-02-15 11:46:24-02","IPA","IPA","44212","S","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand","Sobral, M.","1984","Hatschbach, G.","1983","04","28","Brasil","Paraná","Antonina","Mangue Maior Santo","-48.7118988037109","-25.4286003112793",NA,NA,"20","20","IPA0044212",NA,NA,NA,"46274","Árvore 10m; flor alva.; Mata pluvial encosta de morro.","Plantae",NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA
"84","2019-08-27 13:31:30-03","IAP","PACA-AGP","97088","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand","C. Mondin","2001","Mondin, C.","2001","05","18","Brasil","RS","Arroio do Sal","Rondinha Nova","-49.8889007568359","-29.551399230957",NA,NA,NA,NA,"PACA097088",NA,"05",NA,"2206","HASU 12715 Habitat: Na mata arenosa Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,"15157","auto","Magnoliatae",NA,NA,NA,NA,NA
"85","2019-08-27 13:31:30-03","IAP","PACA-AGP","69461","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","glabra","Myrcia glabra","(O. Berg) D. Legrand","J. A. Jacarenkow","1987","J. A. Jarenkow","1987","04","28","Brasil","RS","Capão do Leão","Horto Botânico Ir. Teodoro Luís","-52.4838981628418","-31.7632999420166",NA,NA,NA,NA,"PACA069461",NA,"11",NA,"710","8m de altura e flor branca. Herb. PEL s. nº. Habitat: mata paludosa Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,"28605","auto","Magnoliatae",NA,NA,NA,NA,NA
"86","2019-08-27 13:31:30-03","IAP","PACA-AGP","41629","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"Rambo, B.","1949","05","18","Brasil","RS","Esteio",NA,"-51.17919921875","-29.861400604248",NA,NA,NA,NA,"PACA041629",NA,NA,NA,NA,"Determ. Flora Catarinense, 1995. Habitat: in silvula subpaludosa Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,"7214","auto","Magnoliatae",NA,NA,NA,NA,NA
"87","2019-08-27 13:31:30-03","IAP","PACA-AGP","41836","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"Rambo, B.","1949","06","03","Brasil","RS","Canoas",NA,"-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,"PACA041836",NA,NA,NA,NA,"Determ. conforme Flora Catarinense de 1995. Habitat: in silvula paludosa Fenofase: fruto submaturo","Magnoliophyta","Myrtales",NA,NA,"8037","auto","Magnoliatae",NA,NA,NA,NA,NA
"88","2019-08-27 13:31:30-03","IAP","PACA-AGP","28670","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"Emrich, K.","1945",NA,NA,"Brasil","RS","Porto Alegre","Ipanema","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA028670",NA,NA,NA,NA,"Determ. Flora Catarinense, 1995. Habitat: in silvula subpaludosa Fenofase: flor nondum aperto","Magnoliophyta","Myrtales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"89","2019-08-27 13:31:30-03","IAP","PACA-AGP","48692","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"Rambo, B.","1950","07","31","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA048692",NA,NA,NA,NA,"Determ. conforme Flora Catarinense de 1995. Habitat: ad rivum in silvula Fenofase: fruto semievoluto","Magnoliophyta","Myrtales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"90","2019-08-27 13:31:30-03","IAP","PACA-AGP","47073","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"Rambo, B.","1950","05","15","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA047073",NA,NA,NA,NA,"Determ. conforme Flora Catarinense de 1995. Habitat: in silvula adaquam Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"91","2019-08-27 13:31:30-03","IAP","PACA-AGP","41552","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. glabra","Myrcia cf. glabra","(O. Berg) D. Legrand",NA,NA,"Rambo, B.","1949","05","14","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA041552",NA,NA,NA,NA,"Determ. conforme Flora Catarinense de 1995. Habitat: in silvula ad rivum Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA
