"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","year","imagecode","identifiedBy","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1013","2018-08-03 22:13:47-03","UFMT","UFMT","18717","S","Plantae","Mimosaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Macedo, M.; Guarim Neto, G.","6567",NA,"Brasil","Minas Gerais",NA,NA,NA,"árvore de 5 metros, frutos imaturos; cerrado, solo argiloso",NA,NA,NA,"Benth.","1998",NA,"Amorim Neto, L.","06","07","Novo Eldorado",NA,NA,NA,NA,"2007","10","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014","2018-08-03 22:13:47-03","UFMT","UFMT","5314","S","Plantae","Mimosaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Oliveira, A.","230",NA,"Brasil","Mato Grosso","KM 14 Rod. Cbá - Chapada dos Guimarães.",NA,NA,"Árvore ca. de 3m.; Cerrado",NA,NA,NA,"Benth.","1984",NA,NA,"11","04","Chapada dos Guimarães","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA
"1015","2019-12-18 18:37:28-03","UFMT","UFMT","33429","S","Plantae","Mimosaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Rozza, A.; et al","491",NA,"Brasil","Mato Grosso","Região de Cocalinho",NA,NA,NA,NA,NA,NA,"Benth.","1997",NA,NA,NA,NA,"Cocalinho","-50.9958000183105","-14.3971996307373",NA,NA,NA,NA,NA,NA,NA,NA,"293587","auto",NA,NA,NA,NA,NA
"1016","2018-12-06 13:43:28-02","UFMT","UFMT","16448","S","Plantae","Mimosaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Macedo, M.; Loureiro, M.; Somavilla, R.; Lopes, I.C.","7082",NA,"Brasil","Mato Grosso","Faz. Paulista",NA,NA,"Árvore ca. de 4m, folhas bicompostas, flores alvas lilás.; solo argiloso arenoso",NA,NA,NA,"Benth.","1997",NA,"Amorim Neto, L.","11","01","Nobres","-56.3274993896484","-14.7202997207642",NA,NA,"1997","12","02",NA,NA,NA,"176011","auto",NA,NA,NA,NA,NA
"1017","2018-08-03 22:13:47-03","UFMT","UFMT","3023","S","Plantae","Mimosaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Bieski, I.G.C.; Amorim Neto, L.","060",NA,"Brasil","Mato Grosso","Comunidade de São Benedito, na MT 370",NA,NA,"Filetes arroxeados. Inflorescência com botões florais verdes; flores amarelas, estames roxos.; árvore ca. de 3m de altura.; cerrado antropizado, solo argiloso-arenoso.",NA,NA,NA,"Benth.","2009",NA,"Silva, R.","12","10","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,"2010","01",NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA
"1018","2018-08-03 22:13:47-03","UFMT","UFMT","17597","S","Plantae","Mimosaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Hatschbach, G.; Silva, J.M.; Deodato, F.","65532",NA,"Brasil","Mato Grosso","Serra de Santa Bárbara",NA,NA,"árvore 5m flor creme.; Campo cerrado.",NA,NA,NA,"Benth.","1996",NA,"Hatschbach, G.","11","12","Porto Esperidião","-58.4603004455566","-15.8528003692627",NA,NA,"1996","12",NA,NA,NA,NA,"113725","auto",NA,NA,NA,NA,NA
"1019","2018-08-03 22:13:47-03","UFMT","UFMT","15576","S","Plantae","Mimosaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Macedo, M.; Ferreira, A.R.","5464",NA,"Brasil","Mato Grosso","BR 070 - km 170, Rod. Campo Verde.",NA,NA,"Árvore de 5m de altura, folíolos poripenados, fruto vagem.; Solo argilo-pedregoso, cerrado.",NA,NA,NA,"Benth.","1997",NA,NA,"06","07","Primavera do Leste","-54.2961006164551","-15.5588998794556",NA,NA,NA,NA,NA,NA,NA,NA,"115561","auto",NA,NA,NA,NA,NA
"1020","2018-08-03 22:13:47-03","UFMT","UFMT","35584","S","Plantae","Mimosaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Amorim Neto, L.","s.n.",NA,"Brasil","Mato Grosso",NA,NA,NA,"Arbusto com 3 metros de altura caule liso avermelhado, folhas bipiras; cerrado",NA,NA,NA,"Benth.","2005",NA,"Tsuji, R.","02","26","Várzea Grande","-56.1324996948242","-15.6466999053955",NA,NA,"2005","03","28",NA,NA,NA,"37223","auto",NA,NA,NA,NA,NA
"1021","2021-03-04 15:43:27-03","IF","SPSF","09377","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","goyazense","Stryphnodendron goyazense",NA,"R.Ladislau",NA,"América do Sul","Brasil","GO",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,"Anapolis","-48.9528007507324","-16.3267002105713",NA,NA,NA,NA,NA,NA,NA,NA,"31830","auto","Magnoliopsida",NA,NA,NA,NA
"1022","2021-03-04 15:43:27-03","IF","SPSF","44006","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"F.A.R.D.P.Arzolla & F.E.S.P.Vilela & I.F.de A.Mattos","1469","América do Sul","Brasil","SP","Estação Ecológica",NA,NA,"COLETA: Árvore com 6 m de altura.&nf;Com botões florais e frutos.; GEOGRAFIA: Vegetação de Cerrado.&nf;Altitude aproximada de 760 m.;",NA,"Magnoliophyta","Fabales","Benth.","2010",NA,"F.A.R.D.P Arzolla","09","23","Angatuba","-48.818333","-23.016667",NA,NA,"2010","04","30",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1023","2021-03-04 15:43:27-03","IF","SPSF","39396","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"R.L.R.Santos & G.Durigan & G. A. D. C. Franco & N. M. Ivanauskas & M. T. Z. Toniato & E.Furlan & R.T. Polisel","1","América do Sul","Brasil","SP","Parque Estadual da Vassununga",NA,NA,"COLETA: 4 m, Frutos imaturos vináceos, Látex branco; GEOGRAFIA: Gleba Brejo - Ponto 01;",NA,"Magnoliophyta","Fabales","Klotzsch ex Mül.Arg","2007",NA,"G. A. D. C. Franco","01","17","Santa Rita do Passa Quatro","-48.7475","-23.520556","541","541","2007","02","20",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1024","2021-03-04 15:43:27-03","IF","SPSF","22105","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"W.Marcondes Ferreira","1681","América do Sul","Brasil","SP","Morro Solteiro",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,"1997",NA,NA,"11","07","Igaçaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1025","2021-03-04 15:43:27-03","IF","SPSF","28549","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"E.E.Macedo","2640","América do Sul","Brasil","SP","Parque Estadual das Furnas do Bom Jesus",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 3m altura; flores.; GEOGRAFIA: Solo arenoso com cascalho.;",NA,"Magnoliophyta","Fabales",NA,"1997",NA,"J.A.Pastore","11","10","Pedregulho","-47.433333","-20.216667",NA,NA,"2001","10","09",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1026","2021-03-04 15:43:27-03","IF","SPSF","39631","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"A.P.Ribeiro & O.T. Aguiar & J.B.Baitello","20","América do Sul","Brasil","SP","Estação Ecológica",NA,NA,"COLETA: Árvore 6 m, fruto verde e ferrugineo.;",NA,"Magnoliophyta","Fabales","Benth.","2008",NA,"J.B.Baitello","02","26","Itapeva","-49.068611","-24.080833","750","750","2008","03","03",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1027","2021-03-04 15:43:27-03","IF","SPSF","39902","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"F.M.Souza & N.M.Ivanauskas & N. Guerin & A.Dário & D.Souza","992","América do Sul","Brasil","SP","Estação Ecológica de Bauru",NA,NA,"COLETA: Árvores, 4 m. Frutos verdes.; GEOGRAFIA: Floresta Estacional Semidecidual. Seguindo pela estrada após o experimento de peroba (sentido leste).;",NA,"Magnoliophyta","Fabales","Benth.","2007",NA,"G.A.D.C. Franco","11","28","Bauru","-49.079444","-22.238889","573","573","2008","01","11",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1028","2021-03-04 15:43:27-03","IF","SPSF","40892","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"C. dos Santos",NA,"América do Sul","Brasil","SP","campus da Unesp",NA,NA,"COLETA: Árvore com frutos.;",NA,"Magnoliophyta","Fabales","Benth.","2008",NA,NA,"08","30","Assis","-50.383333","-22.538889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1029","2021-03-04 15:43:27-03","IF","SPSF","48783","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"R.Cielo-Filho & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello","1409","América do Sul","Brasil","SP","Estação Ecológica de Avaré",NA,NA,"COLETA: Árvore com 4m de altura; fruto imaturo ferrugíneo.; GEOGRAFIA: Serrado stricto sensu.;",NA,"Magnoliophyta","Fabales","Benth.","2014",NA,"J.B.Baitello","04","15","Avaré","-48.814444","-23.003056","792","792","2014","05","01",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1030","2021-03-04 15:43:27-03","IF","SPSF","48784","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"R.Cielo-Filho & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello","1410","América do Sul","Brasil","SP","Estação Ecológica de Avaré",NA,NA,"COLETA: Erva com 50cm de altura; inflorescência na cor vinácea.; GEOGRAFIA: Cerrado stricto sensu.;",NA,"Magnoliophyta","Fabales","Benth.","2014",NA,"J.B.Baitello","04","15","Avaré","-48.814444","-23.003056","792","792","2014","05","01",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1031","2021-03-04 15:43:27-03","IF","SPSF","48785","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"R.Cielo-Filho & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello","1411","América do Sul","Brasil","SP","Estação Ecológica de Avaré",NA,NA,"COLETA: Árvore de 3,5m de altura; flores na cor branca.; GEOGRAFIA: Mosaico de Campo Cerrado, Campo sujo e Campo limpo.;",NA,"Magnoliophyta","Fabales","Benth.","2014",NA,"J.B.Baitello","04","15","Avaré","-48.814722","-23.013889","770","770","2014","05","01",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1032","2021-03-04 15:43:27-03","IF","SPSF","48786","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"R.Cielo-Filho & F. A. R. D. P. Arzolla & F.E.S.P.Vilela & J.B.Baitello","1412","América do Sul","Brasil","SP","Estação Ecológica de Avaré",NA,NA,"COLETA: Árvore de 3,5m de altura, com flores de cor branca.; GEOGRAFIA: Mosaico de Campo Cerrado, Campo sujo e Campo limpo.;",NA,"Magnoliophyta","Fabales","Benth.","2014",NA,"G.A.D.C.Franco","04","15","Avaré","-48.814722","-23.013889","770","770","2014","05","01",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1033","2021-03-04 15:43:27-03","IF","SPSF","49446","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"N.M.Ivanauskas & F.M.Souza & M.I.A.Matos & F.R.da Silva","6732","América do Sul","Brasil","SP","Floresta Estadual de Batatais",NA,NA,"COLETA: Árvore, 3m; Flores.; GEOGRAFIA: Cerrado.;",NA,"Magnoliophyta","Fabales","Benth.","2015",NA,"G.A.D.C.Franco","02","03","Batatais","-47.585","-20.890833","898","898","2015","02","28",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1034","2021-03-04 15:43:27-03","IF","SPSF","09700","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"A.Celso",NA,"América do Sul","Brasil","BA","Estação Experimental Lemos Maia",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,"1985",NA,NA,"12","05","Una","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto","Magnoliopsida",NA,NA,NA,NA
"1035","2021-03-04 15:43:27-03","IF","SPSF","24671","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"O.S.Ribas & L.B.S. Pereira","2503","América do Sul","Brasil","MS","campo cerrado",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,"1998",NA,NA,"02","03","Caracol","-57.0243988037109","-22.0139007568359",NA,NA,NA,NA,NA,NA,NA,NA,"53879","auto","Magnoliopsida",NA,NA,NA,NA
"1036","2021-03-04 15:43:27-03","IF","SPSF","30404","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"J.B.Baitello","1182","América do Sul","Brasil","SP","P.E.Juqueri",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo cerrado&nf;;",NA,"Magnoliophyta","Fabales",NA,"2002",NA,NA,"09","26","Franco da Rocha","-46.7200012207031","-23.3199996948242",NA,NA,NA,NA,NA,NA,NA,NA,"12135","auto","Magnoliopsida",NA,NA,NA,NA
"1037","2021-03-04 15:43:27-03","IF","SPSF","31893","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"J.B.Baitello & F.S.Peres","1572","América do Sul","Brasil","SP","P.E.Juqueri",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cerrado e cerrado&nf;;",NA,"Magnoliophyta","Fabales",NA,"2003",NA,NA,"05","22","Franco da Rocha","-46.7200012207031","-23.3199996948242",NA,NA,NA,NA,NA,NA,NA,NA,"12135","auto","Magnoliopsida",NA,NA,NA,NA
"1038","2021-03-04 15:43:27-03","IF","SPSF","09311","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"G.Durigan",NA,"América do Sul","Brasil","BA","Estação Experimental Lemos Maia",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,"1985",NA,NA,"05","27","Una","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto","Magnoliopsida",NA,NA,NA,NA
"1039","2021-03-04 15:43:27-03","IF","SPSF","02643","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"D.Bento Pickel",NA,"América do Sul","Brasil","SP",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,"1946",NA,NA,"08","05","Bauru","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,NA,NA,NA,"29186","auto","Magnoliopsida",NA,NA,NA,NA
"1040","2021-03-04 15:43:27-03","IF","SPSF","51158","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"J.B.Baitello","2673","América do Sul","Brasil","SP","P.E. do Juqueri",NA,NA,"COLETA: Arvoreta 2,5m com flores;",NA,"Magnoliophyta","Fabales","Benth.","2016",NA,"J.B.Baitello","09","19","Franco da Rocha","-46.7200012207031","-23.3199996948242",NA,NA,"2016","09","19",NA,NA,NA,"12135","auto","Magnoliopsida",NA,NA,NA,NA
"1041","2021-03-04 15:43:27-03","IF","SPSF","21937","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"J.B.Baitello & J.A.Pastore","828","América do Sul","Brasil","SP","P.E.Juqueri",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo cerrado&nf;;",NA,"Magnoliophyta","Fabales",NA,"1997",NA,NA,"10","08","Franco da Rocha","-46.7200012207031","-23.3199996948242",NA,NA,NA,NA,NA,NA,NA,NA,"12135","auto","Magnoliopsida",NA,NA,NA,NA
"1042","2021-03-04 15:43:27-03","IF","SPSF","14410","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"J.A.Pastore","362","América do Sul","Brasil","SP","cerrado Estrela",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,"1991",NA,NA,"07","21","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,NA,NA,NA,"22843","auto","Magnoliopsida",NA,NA,NA,NA
"1043","2021-03-04 15:43:27-03","IF","SPSF","06522","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"M.Koscinski",NA,"América do Sul","Brasil","SP",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,"Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,NA,NA,NA,"17840","auto","Magnoliopsida",NA,NA,NA,NA
"1044","2021-03-04 15:43:27-03","IF","SPSF","18400","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"J.Y.Tamashiro","230","América do Sul","Brasil","SP","cerrado/cerradao",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,"1994",NA,NA,"06","27","Mirassol","-49.5200004577637","-20.8099994659424",NA,NA,NA,NA,NA,NA,NA,NA,"18310","auto","Magnoliopsida",NA,NA,NA,NA
"1045","2021-03-04 15:43:27-03","IF","SPSF","21029","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"V.C.Souza & J.P.Souza","11360","América do Sul","Brasil","SP","cerradão",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Fabales",NA,"1996",NA,NA,"06","07","Novo Horizonte","-49.2200012207031","-21.4599990844727",NA,NA,NA,NA,NA,NA,NA,NA,"32394","auto","Magnoliopsida",NA,NA,NA,NA
"1046","2021-03-04 15:43:27-03","IF","SPSF","10854","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"E.E.Macedo","900","América do Sul","Brasil","SP","Parque Estadual das Furnas do Bom Jesus, Núcleo Santa Luzia",NA,NA,"COLETA: XLS: SPSFAntigo,&nf;Cerrado&nf;Nome popular: barbatimão&nf;Arvoreta 4m altura, frutos imaturos.;",NA,"Magnoliophyta","Fabales",NA,"1995",NA,"J.A.Pastore","05","09","Pedregulho","-47.4700012207031","-20.25",NA,NA,"2003","07","17",NA,NA,NA,"27552","auto","Magnoliopsida",NA,NA,NA,NA
"1047","2014-10-09 13:58:23-03","UHH","HBG","506635","S","Plantae","Leguminosae/Fabaceae","Stryphnodendron","goyazense","Stryphnodendron goyazense","Isotype","Ule, E.","2836","South America","Brazil",NA,"Baum in den Chapadoes bei Meáponte",NA,NA,"Herb. E. Ule NEOTROP","HBG506635",NA,NA,"Taub.","1892","HBG506635","Forero, E.","10",NA,NA,NA,NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048","2017-09-11 17:10:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"?","s.n.","Southern America","Brazil",NA,"inter Natividade",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049","2017-09-11 17:10:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Burchell, WJ","8343","Southern America","Brazil","Goiás","Passatres to Corrego Raiz",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050","2017-09-11 17:10:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Pohl, JBE","s.n.","Southern America","Brazil","Goiás","ad Serra dos Christaes",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051","2017-09-11 17:10:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Weddell, HA","s.n.","Southern America","Brazil","Mato Grosso","in campis prope Villa Maria provinciae Mato Grosso",NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052","2017-09-11 17:10:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Martius, CFP","s.n.","Southern America","Brazil","Piauí","in campis ad Oeiras provinciae Piauhiensis",NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,"Oeiras","-42.1311","-7.02528",NA,NA,NA,NA,NA,NA,NA,NA,"54774","auto",NA,NA,NA,NA,NA
"1053","2017-09-11 17:10:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Gardner, G","1945","Southern America","Brazil",NA,"in Serra de Ararape prope Caldas ejusdem provinciae",NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054","2017-09-11 17:10:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Blanchet, JS","3408","Southern America","Brazil",NA,"ad Igreja Velha provinciae Bahiensis",NA,NA,NA,NA,NA,NA,"Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055","2020-10-26 09:32:36-03","UNEMAT","NX-FANEROGAMAS","2069","PreservedSpecimen","Plantae","Mimosaceae","Stryphnodendron","cf. obovatum","Stryphnodendron cf. obovatum",NA,"Rodrigues R.R., Gandolfi S.","307",NA,"Brasil","São Paulo",NA,NA,NA,"[HABITAT=Isolada em área de pasto.]",NA,NA,NA,"Benth.","1994",NA,"Ratter J.A., Marimon B.S.","10",NA,"Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,"2003","11","04",NA,NA,NA,"29574","auto",NA,NA,NA,NA,NA
"1056","2020-10-26 09:32:36-03","UNEMAT","NX-FANEROGAMAS","676","PreservedSpecimen","Plantae","Mimosaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,NA,"28",NA,"Brasil","Mato Grosso","Assentamento Gleba Piau. Fazenda do Sr. Mathias.",NA,NA,"Casca escamosa, com fissuras longitudinais e transversais formando placas. Frutos.",NA,NA,NA,"Benth.","1999",NA,"Ratter J.A.","09","29","Nova Xavantina","-52.353099822998","-14.6732997894287",NA,NA,"2003","11","04",NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA
"1057","2020-10-26 09:32:36-03","UNEMAT","NX-FANEROGAMAS","2062","PreservedSpecimen","Plantae","Mimosaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,NA,"173",NA,"Brasil","Mato Grosso","Campus Universitário da UNEMAT. Estação Biológica Mário Viana. Trilha para o Bacaba.",NA,NA,"Casca suberosa.[HABITAT=Cerrado]",NA,NA,NA,"Benth.","1999",NA,"Ratter J.A.","05","03","Nova Xavantina","-52.353099822998","-14.6732997894287",NA,NA,"2003","11","04",NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA
"1058","2020-10-26 09:32:36-03","UNEMAT","NX-FANEROGAMAS","2063","PreservedSpecimen","Plantae","Mimosaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,NA,"26",NA,"Brasil","Mato Grosso","Setor Nova Brasília. Bairro Flor de Liz. Rua Viamão.",NA,NA,"Folhas bipinadas[HABITAT=Zona Urbana]",NA,NA,NA,"Benth.","2001",NA,"Ratter J.A.","08","20","Nova Xavantina","-52.353099822998","-14.6732997894287",NA,NA,"2003","11","04",NA,NA,NA,"79739","auto",NA,NA,NA,NA,NA
"1059","2020-03-04 16:04:31-03","UNESP-IS","HISA","6714","PreservedSpecimen","Plantae","Fabaceae","Stryphnodendron","rotundifolium","Stryphnodendron rotundifolium",NA,"Pinheiro, M.H.O.","217",NA,"Brasil","São Paulo","Jardim Botânico Municipal de Bauru",NA,NA,"Cerrado.Flores brancas, ca 3m de altura.",NA,"Magnoliophyta","Fabales","Mart.","1996",NA,"Tamashiro, J.Y.","11","21","Bauru","-49.060278","-22.310556",NA,NA,"1997","10","10","49W03'37","22S18'38",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"1060","2019-11-21 10:06:42-03","IBt","SP","14522","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Ladislau, R","s.n.",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061","2020-11-05 09:51:54-03","IBt","SP","161929","S","Plantae","Fabaceae","Stryphnodendron","obovatum","Stryphnodendron obovatum",NA,"Eiten, G","3371",NA,"Brasil","São Paulo","10,0 km SE of São Carlos (1 3/4 km ENE of RR station Conde do Pinhal, or 7 km south from turnoff to São paulo along the São Carlos",NA,NA,NA,NA,NA,NA,"Benth.","1961",NA,NA,"11","29","São Carlos","-47.816667","-22.083333","800","800",NA,NA,NA,"-47.816667","-22.083333",NA,NA,NA,NA,NA,NA,NA,NA
