"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"1316","2021-02-11 17:20:03-03","UFPR","UPCB","84100","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2009",NA,NA,"Souza, V.C.","1994","04","17","Brasil","São Paulo","Itirapina","Estrada entre Itirapina e São Carlos, a ca. 9 km de Itirapina. Cerrado","-47.883","-22.18","-47.883","-22.180",NA,NA,"UPCB0016121","UPCB0016121","5807","Arbusto a arvoreta, até 3m alt.; frutos maduros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1317","2021-02-11 17:20:03-03","UFPR","UPCB","84601","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2016",NA,NA,"Araújo, E.A.","2015",NA,NA,"Brasil","Espírito Santo","Ibitirama","Santa Marta, PARNA do Caparaó: Fora da parcela 07","-41.765","-20.494","-41.765","-20.494",NA,NA,"UPCB0016045","UPCB0016045","291","Folha discolor e pecíolo alongado..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1318","2021-02-11 17:20:03-03","UFPR","UPCB","86132","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2012",NA,NA,"Sobral, M. et al.","2011","03","12","Brasil","Minas Gerais","São João del Rei","Rio das Mortes","-44.35","-21.166667","-44.350000","-21.166667","945","945","UPCB0028962","UPCB0028962","13816","Arbusto 1m, em beira de mata; frutos imaturos..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1319","2021-02-11 17:20:03-03","UFPR","UPCB","86445","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2009",NA,NA,"Godoy, S.A.P. et al.","1995","02","14","Brasil","São Paulo","São Paulo","Parelheiros, Sítio à esquerda na estrada Eng. Marsilac, sentido Eng. Marsilac. Borda da mata à esquerda da casa do sítio.","-46.727778","-23.896111","-46.727778","-23.896111",NA,NA,"UPCB0016007","UPCB0016007","361","Arvoreta ca. 6m alt., DAP 0,10m. Frutos verdes com a região polar cor de vinho..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1320","2021-02-11 17:20:03-03","UFPR","UPCB","87380","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2016",NA,NA,"Delfini, C. et al.","2012","05","05","Brasil","Minas Gerais","Ouro Branco.","Estrada para Ouro Preto, a cerca de 14km de Ouro Branco, a beira da estrada velha. Campo rupestre antropizado, com predomínio de gramíneas.","-43.59247","-20.47559","-43.59247","-20.47559",NA,NA,"UPCB0016080","UPCB0016080","90","Erva, ca. 50cm alt., frutos verdes..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1321","2021-02-11 17:20:03-03","UFPR","UPCB","90517","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2017",NA,NA,"Monge, M. et al.","2013","11","18","Brasil","Minas Gerais","Cardeal Mota","Serra do Cipó, Parna Serra do Cipó. Sede do parque, caminho para cachoeiras","-43.835833","-19.374167","-43.835833","-19.374167",NA,NA,"UPCB0030677","UPCB0030677","2230","Planta prensada em álcool..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1322","2021-02-11 17:20:03-03","UFPR","UPCB","88942","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2011",NA,NA,"Alencar, S.R.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UPCB0031849","UPCB0031849","6157","Arbusto; botão floral branco. Cerrado..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1323","2021-02-11 17:20:03-03","UFPR","UPCB","88987","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2014",NA,NA,"Araujo, A.O. et al","2003","01","08","Brasil","Minas Gerais","Diamantina","Ca. 8 km de Diamantina na estrada para Mendanha","-43.543333","-18.18","-43.543333","-18.180000","1230","1230","UPCB0031850","UPCB0031850","299","Arbusto 1m; frutos vináceos..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1324","2021-02-11 17:20:03-03","UFPR","UPCB","89544","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2011",NA,NA,"Morais-Mendonça, A.C.A. et al.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UPCB0030542","UPCB0030542","209","Arbusto; folhas opostas; fruto verde. Mata úmida..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1325","2021-02-11 17:20:03-03","UFPR","UPCB","89546","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2011",NA,NA,"Silva M.A.P.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UPCB0030575","UPCB0030575","243",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1326","2021-02-11 17:20:03-03","UFPR","UPCB","89550","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2011",NA,NA,"Oliveira, M.A.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UPCB0030573","UPCB0030573","2285","Arbusto ca. 2,20m; flor branca; solo arene-argiloso. Cerradão..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1327","2021-02-11 17:20:03-03","UFPR","UPCB","89552","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2011",NA,NA,"Silva M.A.P. et al.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UPCB0030997","UPCB0030997","1482","Arbusto ca. 2,5m; brotos florais brancos-esverdeados; solo areno-argiloso. Cerradão..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1328","2021-02-11 17:20:03-03","UFPR","UPCB","90553","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2011",NA,NA,"Silva, M.A.P.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UPCB0030626","UPCB0030626","3875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1329","2021-02-11 17:20:03-03","UFPR","UPCB","90556","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2011",NA,NA,"Clemente, F.A.S.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"UPCB0030622","UPCB0030622","1593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1330","2021-02-11 17:20:03-03","UFPR","UPCB","91233","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2013",NA,NA,"Vasconcelos, L.V.| Santos, I.S. | Seu Adão","2009","01","19","Brasil","Bahia","Caetité","Brejinho da Ametista, Estrada para Brejinho das Ametistas","-42.493056","-14.163333","-42.493056","-14.163333",NA,NA,"UPCB0035988","UPCB0035988","139","Subarbusto ca. 1,5m de altura. Folhas cartáceas, discolores, verde-escuro na face adaxial e verde na face abaxial, glabra. Cálice verde, pétalas brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1331","2021-02-11 17:20:03-03","UFPR","UPCB","97014","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Bacci, L. F.","2015","02",NA,"Bacci, L. F. | Bochorny, T. | Goldenberg, R. | Michelangeli, F.","2015","02","04","Brasil","São Paulo","Itirapina","Sentido represa na borda do cerrado.","-48.7802","-25.2547","-48.7802","-25.2547","800","800","UPCB0046861",NA,"152","Cerrado. Arbusto, ca. 2 m alt. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1332","2021-02-11 17:20:03-03","UFPR","UPCB","95572","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Nandin.","Gondenberg, R.","2018",NA,NA,"Boscolo, D.","2015","12","16","Brasil","São Paulo","Piracaia","Area de pasto não manejado proximo a borda de floresta secundaria em propriedade particular.","-46.220278","-23.882222","-46.220278","-23.882222",NA,NA,"UPCB0039894","UPCB0039894","18","Arvore. Flor com pétalas alvas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1333","2021-02-11 17:20:03-03","UFPR","UPCB","94196","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","R. C. Mota","2009","02","13","Couto, P.A. | Marques, A.R.G. | Santos, E.","2008","10","10","Brasil","Minas Gerais","Contagem","Córrego do Banguelo / Sub-bacia do Córrego Bom Jesus / Bacia da Lagoa da Pampulha","-44.04725","-19.85725","-44.047250","-19.857250",NA,NA,"UPCB0042487","UPCB0042487","(s.n.)","Cerrado. Arbustivo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1334","2021-02-11 17:20:03-03","UFPR","UPCB","94197","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","R. C. Mota","2009","02","13","Couto, P.A.","2008","11","07","Brasil","Minas Gerais","Contagem","Córrego do Banguelo / Sub-bacia do Córrego Bom Jesus / Bacia da Lagoa da Pampulha","-44.04725","-19.85725","-44.047250","-19.857250",NA,NA,"UPCB0042499","UPCB0042499","(s.n.)","Cerrado. Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1335","2021-02-11 17:20:03-03","UFPR","UPCB","94302","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Meyer, P.B.","2014","08","02","Rezende, S.G. | Justo, A.G.","2014","07","02","Brasil","Minas Gerais","Ouro Preto","Distrito de Miguel Burnier, Mina da Gerdau","-43.801944","-20.44","-43.801944","-20.440000",NA,NA,"UPCB0042495","UPCB0042495","4664","Cerrado. Arbustivo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1336","2021-02-11 17:20:03-03","UFPR","UPCB","92328","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2016",NA,NA,"Martinelli, G. et al.","2014","02","12","Brasil","Minas Gerais","Diamantina","Distrito de Milho Verde, área de Proteção Ambiental Águas Vertentes, estrada Milho-Verde-Capivari. Campos rupestres sobre lajeados","-43.464167","-18.461389","-43.464167","-18.461389","1210","1210","UPCB0034870","UPCB0034870","18240","Arbusto, 1,60m, heliófila; folhas de cor verde, discolores; frutos imaturos de cor verde. Habitat: Campo Rupestres, afloramentos rochosos..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1337","2021-02-11 17:20:03-03","UFPR","UPCB","91876","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2018",NA,NA,"Pires, H.H. et al.","2010","06","13","Brasil","Paraná","Jaguaraíva","Parque Estadual do Cerrado: Trilha do parque","-49.65","-24.15","-49.650000","-24.150000",NA,NA,"UPCB0035396","UPCB0035396","9","Arbusto; frutos maduros rosados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1338","2021-02-11 17:20:03-03","UFPR","UPCB","95084","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2019",NA,NA,"Maruyama, A. | Cicco, L.","2016","12","22","Brasil","São Paulo","Cunha","Campo de altitude com predomínio de Eremanthus, a 100 m da SP-171","-44.964444","-23.076944","-44.964444","-23.076944","940","940","UPCB0045406",NA,"671","Árvore ca. 4,0 m alt., com flores de sépalas verdes e estames brancos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1339","2021-02-11 17:20:03-03","UFPR","UPCB","96993","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2019",NA,NA,"Santos, V.M.","2005","01","20","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"UPCB0042384",NA,"s.n.","Cerrado. Hábito arbustivo. Cálice verde. Corola, estames e estilete branco.",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"1340","2021-02-11 17:20:03-03","UFPR","UPCB","97001","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2019",NA,NA,"Exhternacht, L.A.","2005","01","17","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"UPCB0042382",NA,"38","Cerrado. Borda de mata. Hábito arbustivo. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"1341","2021-02-11 17:20:03-03","UFPR","UPCB","20840","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Silva, S.M.","1992","04",NA,"Britez, R.M.","1992","03","10","Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"UPCB0016071","UPCB0016071",NA,"Arbusto, 1m, com fruto. Campo seco..",NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA
"1342","2021-02-11 17:20:03-03","UFPR","UPCB","33806","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","1998","01","01","Cervi, A.C.","1992","12","29","Brasil","Paraná","Jaguariaíva",NA,"-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"UPCB0016012","UPCB0016012","4035","Arvoreta com cerca de 3m de altura. Flores alvas. Cerrado..",NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"1343","2021-02-11 17:20:03-03","UFPR","UPCB","48745","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Santos, A.K.A.","2004","05",NA,"Santos, A.K.A.","2003","04","18","Brasil","Bahia","Rio de Contas","Antiga Fazenda do Sr. Pedrinho, próx. do riacho da Fazendola","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"UPCB0016055","UPCB0016055","75","Árvore ca. 2,5m, folhas semi-crassas, levemente discolores, flores brancas, estames alvos. Coletada em substrato rochoso..",NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA
"1344","2021-02-11 17:20:03-03","UFPR","UPCB","88580","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2011","08",NA,"Ferreira, G.M.P.","2001","11","06","Brasil","São Paulo","Jarinu","Área de Cerrado no entorno da Estrada das Jaqueiras","-46.7200012207031","-23.1000003814697",NA,NA,NA,NA,"UPCB0032004","UPCB0032004","226","Arvoreta, 1 m alt.; flores brancas; frutos verdes a vináceos..",NA,NA,NA,NA,NA,NA,"13582","auto",NA,NA,NA,NA,NA,NA
"1345","2021-02-11 17:20:03-03","UFPR","UPCB","47759","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2004","01","01","Vianna, M.R.","2001","01","01","Brasil","Minas Gerais","Poços de Caldas","Área de recuperação da ALCOA, Retiro Branco","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"UPCB0016035","UPCB0016035",NA,"Árvore até 2m, pecíolo da inflorescência vermelho, pétalas e estames brancos, pequenos..",NA,NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA
"1346","2021-02-11 17:20:03-03","UFPR","UPCB","51475","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2005","01","01","Giulietti, A.M.","1994","01","12","Brasil","Minas Gerais","São Roque de Minas","Arredores do Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"UPCB0016128","UPCB0016128",NA,"Arbusto até 1,3m, cálice com ápice vináceo, pétalas alvas com ápice róseo..",NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"1347","2021-02-11 17:20:03-03","UFPR","UPCB","48807","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin",NA,NA,NA,NA,"Melo, E.de","1999","09","06","Brasil","Bahia","Jacobina","Arredores Tombador","-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,"UPCB0016056","UPCB0016056","2969","Arbusto 1,5m, folhas coriáceas, discolores, fruto imaturo, verde-vináceo. Cerrado antropizado. Alt.: 875m s.n.m..",NA,NA,NA,NA,NA,NA,"62396","auto",NA,NA,NA,NA,NA,NA
"1348","2021-02-11 17:20:03-03","UFPR","UPCB","84164","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2009",NA,NA,"Tamashiro, J.Y.","1995","05","08","Brasil","São Paulo","Pedra Bela","Bairro do Lima","-46.439998626709","-22.7900009155273",NA,NA,NA,NA,"UPCB0016122","UPCB0016122","946","Árvore de 7m., frutos roxos.",NA,NA,NA,NA,NA,NA,"10848","auto",NA,NA,NA,NA,NA,NA
"1349","2021-02-11 17:20:03-03","UFPR","UPCB","86131","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2012",NA,NA,"Sobral, M.","2010","12","26","Brasil","Minas Gerais","Arantina","BR-494","-44.2557983398438","-21.9111003875732","-44233333","-21916667","1097","1097","UPCB0028961","UPCB0028961","13670","Árvore 5m, à beira da estrada; flores brancas..",NA,NA,NA,NA,NA,NA,"12251","auto",NA,NA,NA,NA,NA,NA
"1350","2021-02-11 17:20:03-03","UFPR","UPCB","42780","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2000","01","01","Souza, V.C.","1995","12","19","Brasil","São Paulo","Águas de Santa Bárbara","Ca. 10km de Águas de Santa Bárbara em direção a Lençóis","-49.238899230957","-22.8805999755859",NA,NA,NA,NA,"UPCB0015992","UPCB0015992","9556","Arvoreta, ca. 4m, flores alvas. Prensado em álcool..",NA,NA,NA,NA,NA,NA,"18363","auto",NA,NA,NA,NA,NA,NA
"1351","2021-02-11 17:20:03-03","UFPR","UPCB","51471","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2005","01","01","Sano, P.T.","1994","03","04","Brasil","Bahia","Rio de Contas","Ca. 2km da cidade em direção a Marcolino Moura","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"UPCB0016097","UPCB0016097",NA,"Arbusto ca. 1,8m hipanto e cálice vináceos, corola, estames e estilete alvos. Campo rupestre dominado por arbustos..",NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA
"1352","2021-02-11 17:20:03-03","UFPR","UPCB","51414","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2005","01","01","Sano, P.T.","1994","03","04","Brasil","Bahia","Rio de Contas","Ca. 2km da cidade em direção a Marcolino Moura","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"UPCB0016094","UPCB0016094",NA,"Arbusto ca. 1,5m, corola e filetes alvos, campo rupestre. Alt.: 1100-1200m s.n.m..",NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA
"1353","2021-02-11 17:20:03-03","UFPR","UPCB","40247","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","1999","01","01","Goldenberg, R.","1998","02","12","Brasil","Minas Gerais","Alpinópolis","Caminho para o Morro do Chapéu, Fazenda Zé Nestor","-46.3880996704102","-20.8635997772217",NA,NA,NA,NA,"UPCB0016025","UPCB0016025","453","Arbusto 1m, frutos maduros enegrecidos, campo rupestre e cerrado. (ver UPCB 40248).",NA,NA,NA,NA,NA,NA,"22010","auto",NA,NA,NA,NA,NA,NA
"1354","2021-02-11 17:20:03-03","UFPR","UPCB","40248","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","1999","01","01","Goldenberg, R.","1998","02","12","Brasil","Minas Gerais","Alpinópolis","Caminho para o Morro do Chapéu, Fazenda Zé Nestor","-46.3880996704102","-20.8635997772217",NA,NA,NA,NA,"UPCB0016026","UPCB0016026","454","Arbusto 1m, botões brancos. Planta com folhas verticiladas (raramente opostas) e em botão, vizinha a outras (aparentemente coespecíficas), com folhas sempre opostas, em fruto ( ver UPCB 40247)..",NA,NA,NA,NA,NA,NA,"22010","auto",NA,NA,NA,NA,NA,NA
"1355","2021-02-11 17:20:03-03","UFPR","UPCB","80196","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","Naudin","Chiea, S.C.","1984",NA,NA,"Barreto, M.","1933","01","17","Brasil","Minas Gerais","Belo Horizonte","Carapuça","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"UPCB0016107","UPCB0016107","6650","Cerrado, arbusto 2m..",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"1356","2021-02-11 17:20:03-03","UFPR","UPCB","43828","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2001","01","01","Bernacci, L.C.","2001","02","08","Brasil","São Paulo","Cotia","Caucaia do Alto","-46.9099998474121","-23.6000003814697",NA,NA,NA,NA,"UPCB0016020","UPCB0016020","3034","Árvore ca. 5,0m alt., frutos imaturos, no interior da mata..",NA,NA,NA,NA,NA,NA,"23869","auto",NA,NA,NA,NA,NA,NA
"1357","2021-02-11 17:20:03-03","UFPR","UPCB","91334","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Gomes, V. & Souza, S.S.G.","2008","07","21","Cavalcanti, F.S.","1999","08","05","Brasil","Ceará","Crato","Ch. Araripe","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,"UPCB0027980","UPCB0027980",NA,"Arbusto..",NA,NA,NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA,NA
"1358","2021-02-11 17:20:03-03","UFPR","UPCB","91332","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Gomes, V. & Souza, S.S.G.","2008","07","21","Fernandes, A. | Matos","1989","01","11","Brasil","Ceará","Crato","Ch. Araripe","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,"UPCB0027991","UPCB0027991",NA,"Arvoreta, flor alva..",NA,NA,NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA,NA
"1359","2021-02-11 17:20:03-03","UFPR","UPCB","70994","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Gomes, V. & Souza, S.S.G.","2008","07","21","Cavalcanti, F.S.","1999","03","24","Brasil","Ceará","Crato","Ch. Araripe.","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,"UPCB0016153",NA,NA,"Arbusto, flor branca..",NA,NA,NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA,NA
"1360","2021-02-11 17:20:03-03","UFPR","UPCB","90962","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Gomes, V. & Souza, S.S.G.","2008","07","21","Fernandes, A. | Matos","1982","03","25","Brasil","Ceará","Crato","Ch. Araripe, Cerradão","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,"UPCB0028989","UPCB0028989",NA,"Subarbusto, flor alva..",NA,NA,NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA,NA
"1361","2021-02-11 17:20:03-03","UFPR","UPCB","9992","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Wurdack, J.J.","1975","01","01","Hatschbach, G.","1974","09","21","Brasil","Mato Grosso","Alto Araguaia","Córrego do Sapo","-53.2153015136719","-17.3146991729736",NA,NA,NA,NA,"UPCB0016118","UPCB0016118","35030","Arbusto, 3m, flor alva. Cerrado, solo arenoso, orlando brejo..",NA,NA,NA,NA,NA,NA,"100273","auto",NA,NA,NA,NA,NA,NA
"1362","2021-02-11 17:20:03-03","UFPR","UPCB","87910","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2014",NA,NA,"Ribeiro, A.G.","1996","03","15","Brasil","São Paulo","Porto Ferreira","Cultivado no horto","-47.4700012207031","-21.8500003814697",NA,NA,NA,NA,"UPCB0023552","UPCB0023552","112","Árvore, cultivada, ca. 7,0m de altura. Flores ausentes. Frutos imaturos verdes..",NA,NA,NA,NA,NA,NA,"13859","auto",NA,NA,NA,NA,NA,NA
"1363","2021-02-11 17:20:03-03","UFPR","UPCB","42880","PreservedSpecimen","Plantae","Melastomataceae","Miconia","ligustroides","Miconia ligustroides","(DC.) Naudin","Goldenberg, R.","2000","01","01","Stehmann, J.R.","1998","12","07","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"UPCB0015986","UPCB0015986","2425","Arbusto, em capoeira..",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
