"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"577","2020-03-12 10:29:12-03","UFOP","OUPR","27047","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) G.Don.","Cândido, E.S.","Fortuna-Perez, A.P.; Silva, M.; Karla, F.; Lopes, G. & Alessandro","1435","2012","10","06",NA,"Brasil","Goiás","Floresta Nacional de Silvânia","-48.6","-16.65","900","900",NA,"Mata seca/ cerrado",NA,NA,"Silvânia",NA,NA,NA,"-48.6","-16.65","2014","04","27",NA,NA,NA,NA,NA,NA
"578","2020-03-12 10:29:12-03","UFOP","OUPR","27051","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) G.Don.","Cândido, E.S.; Fortuna-Perez, A.P.","Fortuna-Perez, A.P.; Silva, J.S.; Moura, T.M. & Frugieri, G.","1438","2011","04","09",NA,"Brasil","Goiás","Parque Nacional das Emas","-52.916667","-18.1","750","900",NA,"Cerrado",NA,NA,"Mineiros",NA,NA,NA,"-52.916667","-18.1","2013","03",NA,NA,NA,NA,NA,NA,NA
"579","2020-03-12 10:29:12-03","UFOP","OUPR","27053","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) G.Don.","Cândido, E.S.; Fortuna-Perez, A.P.","Fortuna-Perez, A.P.; Silva, M.; Queiroz, R.T. & Tozzi, A.M.G.A.","1440","2010",NA,NA,NA,"Brasil","Minas Gerais",NA,"-46.983333","-20.916667","973","973",NA,"Cerrado",NA,NA,"São Sebastião do Paraiso",NA,NA,NA,"-46.983333","-20.916667","2013","03",NA,NA,NA,NA,NA,NA,NA
"580","2020-03-12 10:29:12-03","UFOP","OUPR","27206","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) G.Don.","Silva, R.R.","Silva, R.R.; Velásquez, J.S.","1040","2004","07","30",NA,"Brasil","Mato Grosso do Sul","Serra do Jacadigo, Planalto Residual do Urucum, acesso pelo Sítio N.Sra. Auxiliadora","-57.833333","-19.216667","771","771",NA,"Campo cerrado. Erva, 30cm, flores amarelas. Solo com minério de ferro",NA,NA,"Corumbá",NA,NA,NA,"-57.833333","-19.216667","2004","10",NA,NA,NA,NA,NA,NA,NA
"581","2020-03-12 10:29:12-03","UFOP","OUPR","27209","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) G.Don.","Fortuna-Perez, A.P.","Queiroz, R.T.; Marimon, B.S.; Marimon Jr.; B.H.; Oliveira, E.A. & Silva, L.S.","1473","2010","07","27",NA,"Brasil","Mato Grosso","Parque Estadual do Araguaia, Pantanal do Araguaia, campos de murundus próximo a inpuca","-50.733333","-12.3","156","156",NA,"Erva ereta, ca. 40cm, frutos secos",NA,NA,"Novo Santo Antônio",NA,NA,NA,"-50.733333","-12.3","2014",NA,NA,NA,NA,NA,NA,NA,NA
"582","2020-03-12 10:29:12-03","UFOP","OUPR","27401","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) G.Don.","Cândido, E.S.","Cândido, E.S.; Fortuna-Perez, A.P.; Soldevila, A.; Zeferino, L.C. & Vieira, L.G.M.","1002","2013","10","28",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Preto, Trilha do Poço do Veado","-43.333333","-18.133333","799","799",NA,"Herbácea, 60cm, flor amarela. Coletada entre o Poço do Veado e o Rio Lento, em Cerrado",NA,NA,"São Gonçalo do Rio Preto",NA,NA,NA,"-43.333333","-18.133333","2013","10","28",NA,NA,NA,NA,NA,NA
"583","2020-03-12 10:29:12-03","UFOP","OUPR","27871","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) G.Don.","Fortuna-Perez, A.P.","Soldevila, A.; Fortuna-Perez, A.P.; Cândido, E.S.; Vieira, L.G.M.; Mansano, V.F. & Cota, M.","77","2014","03","24",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Preto, Trilha para Cachoeira do Crioulo","-43.333333","-18.116667","721","721",NA,"Coletada na beira da trilha para os banheiros. Fruto maduro castanho. Subarbusto 20cm, solo pedregoso. Cerrado/campo rupestre quartzítico",NA,NA,"São Gonçalo do Rio Preto",NA,NA,NA,"-43.333333","-18.116667","2014","03","24",NA,NA,NA,NA,NA,NA
"584","2020-03-12 10:29:12-03","UFOP","OUPR","27909","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) G.Don.","Cândido, E.S.","Soldevila, A.; Fortuna-Perez, A.P.; Cândido, E.S.; Vieira, L.G.M.; Mansano, V.F. & Cota, M.","115","2014","03","25",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Preto, Trilha para Corredeiras","-43.333333","-18.116667","765","765",NA,"Flores amarelas, subarbusto 30cm, solo pedregoso. Cerrado/Campo rupestre quartzítico",NA,NA,"São Gonçalo do Rio Preto",NA,NA,NA,"-43.333333","-18.116667","2014","03","25",NA,NA,NA,NA,NA,NA
"585","2020-03-12 10:29:12-03","UFOP","OUPR","27914","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) G.Don.","Cândido, E.S.","Cândido, E.S.; Soldevila, A.; Fortuna-Perez, A.P.; Vieira, L.G.M. & Mansano, V.F.","1075","2014","03","25",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Preto, Trilha para Corredeiras","-43.333333","-18.116667","765","765",NA,"Coletada na beira da trilha, flores amarelas, subarbusto 50cm, solo pedregoso. Cerrado/Campo Rupestre Quartzítico",NA,NA,"São Gonçalo do Rio Preto",NA,NA,NA,"-43.333333","-18.116667","2014","03","25",NA,NA,NA,NA,NA,NA
"586","2020-03-12 10:29:12-03","UFOP","OUPR","27915","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) G.Don.","Cândido, E.S.","Cândido, E.S.; Soldevila, A.; Fortuna-Perez, A.P.; Vieira, L.G.M. & Mansano, V.F.","1076","2014","03","25",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Preto, Trilha para Corredeiras","-43.333333","-18.116667","765","765",NA,"Coletada na beira da trilha para Corredeiras. Subarbusto 50cm, flores amarelas, solo pedregoso. Cerrado/Campo Rupestre Quartzítico",NA,NA,"São Gonçalo do Rio Preto",NA,NA,NA,"-43.333333","-18.116667","2014","03","25",NA,NA,NA,NA,NA,NA
"587","2020-03-12 10:29:12-03","UFOP","OUPR","26968","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) G.Don.","Fortuna-Perez, A.P.","Pirani, J.R.; Mello-Silva, R.; Simão-Bianchini, R. & Meguro, M.","s.n.","1988","01","09",NA,"Brasil","Minas Gerais","Próximo ao antigo leito da Estrada de Ferro, Próximo à Guinda","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Erva ca. 20cm alt., cálice verde, corola amarela. Campo limpo",NA,NA,"Diamantina",NA,"101169","auto",NA,NA,"2011","08",NA,NA,NA,NA,NA,NA,NA
"588","2020-03-12 10:29:12-03","UFOP","OUPR","27887","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) G.Don.","Fortuna-Perez, A.P.","Soldevila, A.; Fortuna-Perez, A.P.; Cândido, E.S.; Vieira, L.G.M.; Mansano, V.F. & Cota, M.","93","2014","03","24",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Preto, Trilha para Cachoeira do Criolo","-43.3908004760742","-18.0041999816895",NA,NA,NA,"Coletada na beira da Cachoeira. Flores amarelas, subarbusto 30cm, solo pedregoso. Cerrado/Campo Rupestre Quartzítico",NA,NA,"São Gonçalo do Rio Preto",NA,"26697","auto",NA,NA,"2014","03","24",NA,NA,NA,NA,NA,NA
"589","2020-03-12 10:29:12-03","UFOP","OUPR","28775","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) G.Don.","Cândido, E.S.","Cândido, E.S.; Fortuna-Perez, A.P.; Soldevila, A.; Zeferino, L.C. & Fantini, I.F.","1096","2014","08","26",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Preto, Trilha para Corredeiras.","-43.3908004760742","-18.0041999816895",NA,NA,NA,"Subabusto, flores amarelas. Campo rupestre quartzítico/Cerrado.",NA,NA,"São Gonçalo do Rio Preto",NA,"26697","auto",NA,NA,"2014","08","26",NA,NA,NA,NA,NA,NA
"590","2019-11-06 09:55:30-03","UFOP","OUPR","19768","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","discolor","Eriosema crinitum discolor","Fortunato","Fortunato, RH (LEFB)","Badini, J.","s.n.","1985","01","29",NA,"Brasil","Minas Gerais","Cachoeira do Campo","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Campo. Subarbusto. Flores amarelas",NA,NA,"Ouro Preto",NA,"44599","auto",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA
"591","2019-11-06 09:55:30-03","UFOP","OUPR","17740","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","discolor","Eriosema crinitum discolor","Fortunato","Fortunato, RH (LEFB)","Badini, J.","s.n.","1985","01","30",NA,"Brasil","Minas Gerais","Morro do Cachorro","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Campo na beira de estrada. Subarbusto. Flores amarelas",NA,NA,"Ouro Preto",NA,"44599","auto",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA
"592","2019-11-06 09:55:30-03","UFOP","OUPR","19766","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","discolor","Eriosema crinitum discolor","Fortunato","Fortunato, RH (LEFB)","Badini, J.","s.n.","1985","01","24",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Campo. Subarbusto. Flores amarelas",NA,NA,"Ouro Preto",NA,"44599","auto",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA
"593","2019-11-06 09:55:30-03","UFOP","OUPR","19767","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","discolor","Eriosema crinitum discolor","Fortunato","Fortunato, RH (LEFB)","Badini, J.","s.n.","1979","10","17",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Campo. Erva. Flores amarelas",NA,NA,"Ouro Preto",NA,"44599","auto",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA
"594","2020-03-12 10:29:12-03","UFOP","OUPR","26882","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) G.Don.","Fortuna-Perez, A.P.","Fortuna-Perez, A.P.","1406","2012","03",NA,NA,"Brasil","Minas Gerais","Parque Estadual do Rio Preto, Proximidades da portaria do PERP","-43.333333","-18.1","829","829",NA,"Cerrado",NA,NA,"São Gonçalo do Rio Preto",NA,NA,NA,"-43.333333","-18.1","2012","03",NA,NA,NA,NA,NA,NA,NA
"595","2020-03-12 10:29:12-03","UFOP","OUPR","26980","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) G.Don.","Fortunato, R.H.","Souza, V.C.; Souza, J.P.; Scalon, V.R. & Duarte, A.R.","16917","1997","05","22",NA,"Brasil","Mato Grosso","Fazenda Camargo, Aproximadamente 7km NW (em linha reta) de Diamantino","-56.5","-14.283333",NA,NA,NA,"Savana arborizada (cerrado). Subarbusto ca. 30cm, flores amarelas",NA,NA,"Diamantino",NA,NA,NA,"-56.5","-14.283333","2002","06",NA,NA,NA,NA,NA,NA,NA
"596","2020-03-12 10:29:12-03","UFOP","OUPR","26981","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) G.Don.","Fortunato, R.H.","Souza, V.C.; Miyagi, P.H. & Souza, J.P.","7972","1995","03","08",NA,"Brasil","Minas Gerais","Fazenda do Bom Retiro, Ca. 8km de Lagoa Dourada em direção a Entre Rios de Minas","-44.067222","-20.914444",NA,NA,NA,"Campo rupestre. Subarbusto, flores amarelas",NA,NA,"Lagoa Dourada",NA,NA,NA,"-44.067222","-20.914444","2002","06",NA,NA,NA,NA,NA,NA,NA
"597","2020-03-12 10:29:12-03","UFOP","OUPR","27042","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) G.Don.","Cândido, E.S.; Fortuna-Perez, A.P.","Fortuna-Perez, A.P.; Silva, M.; Karla, F.; Lopes, G. & Alessandro","1430","2012","10","06",NA,"Brasil","Goiás","Floresta Nacional de Silvânia","-48.6","-16.65","900","900",NA,"Mata Seca/Cerrado",NA,NA,"Silvânia",NA,NA,NA,"-48.6","-16.65","2013","03",NA,NA,NA,NA,NA,NA,NA
"598","2020-03-12 10:29:12-03","UFOP","OUPR","27047","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) G.Don.","Cândido, E.S.","Fortuna-Perez, A.P.; Silva, M.; Karla, F.; Lopes, G. & Alessandro","1435","2012","10","06",NA,"Brasil","Goiás","Floresta Nacional de Silvânia","-48.6","-16.65","900","900",NA,"Mata seca/ cerrado",NA,NA,"Silvânia",NA,NA,NA,"-48.6","-16.65","2014","04","27",NA,NA,NA,NA,NA,NA
"599","2020-03-12 10:29:12-03","UFOP","OUPR","27051","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) G.Don.","Cândido, E.S.; Fortuna-Perez, A.P.","Fortuna-Perez, A.P.; Silva, J.S.; Moura, T.M. & Frugieri, G.","1438","2011","04","09",NA,"Brasil","Goiás","Parque Nacional das Emas","-52.916667","-18.1","750","900",NA,"Cerrado",NA,NA,"Mineiros",NA,NA,NA,"-52.916667","-18.1","2013","03",NA,NA,NA,NA,NA,NA,NA
"600","2020-03-12 10:29:12-03","UFOP","OUPR","27053","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) G.Don.","Cândido, E.S.; Fortuna-Perez, A.P.","Fortuna-Perez, A.P.; Silva, M.; Queiroz, R.T. & Tozzi, A.M.G.A.","1440","2010",NA,NA,NA,"Brasil","Minas Gerais",NA,"-46.983333","-20.916667","973","973",NA,"Cerrado",NA,NA,"São Sebastião do Paraiso",NA,NA,NA,"-46.983333","-20.916667","2013","03",NA,NA,NA,NA,NA,NA,NA
"601","2020-03-12 10:29:12-03","UFOP","OUPR","27206","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) G.Don.","Silva, R.R.","Silva, R.R.; Velásquez, J.S.","1040","2004","07","30",NA,"Brasil","Mato Grosso do Sul","Serra do Jacadigo, Planalto Residual do Urucum, acesso pelo Sítio N.Sra. Auxiliadora","-57.833333","-19.216667","771","771",NA,"Campo cerrado. Erva, 30cm, flores amarelas. Solo com minério de ferro",NA,NA,"Corumbá",NA,NA,NA,"-57.833333","-19.216667","2004","10",NA,NA,NA,NA,NA,NA,NA
"602","2020-03-12 10:29:12-03","UFOP","OUPR","27209","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) G.Don.","Fortuna-Perez, A.P.","Queiroz, R.T.; Marimon, B.S.; Marimon Jr.; B.H.; Oliveira, E.A. & Silva, L.S.","1473","2010","07","27",NA,"Brasil","Mato Grosso","Parque Estadual do Araguaia, Pantanal do Araguaia, campos de murundus próximo a inpuca","-50.733333","-12.3","156","156",NA,"Erva ereta, ca. 40cm, frutos secos",NA,NA,"Novo Santo Antônio",NA,NA,NA,"-50.733333","-12.3","2014",NA,NA,NA,NA,NA,NA,NA,NA
"603","2020-03-12 10:29:12-03","UFOP","OUPR","27401","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) G.Don.","Cândido, E.S.","Cândido, E.S.; Fortuna-Perez, A.P.; Soldevila, A.; Zeferino, L.C. & Vieira, L.G.M.","1002","2013","10","28",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Preto, Trilha do Poço do Veado","-43.333333","-18.133333","799","799",NA,"Herbácea, 60cm, flor amarela. Coletada entre o Poço do Veado e o Rio Lento, em Cerrado",NA,NA,"São Gonçalo do Rio Preto",NA,NA,NA,"-43.333333","-18.133333","2013","10","28",NA,NA,NA,NA,NA,NA
"604","2020-03-12 10:29:12-03","UFOP","OUPR","27871","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) G.Don.","Fortuna-Perez, A.P.","Soldevila, A.; Fortuna-Perez, A.P.; Cândido, E.S.; Vieira, L.G.M.; Mansano, V.F. & Cota, M.","77","2014","03","24",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Preto, Trilha para Cachoeira do Crioulo","-43.333333","-18.116667","721","721",NA,"Coletada na beira da trilha para os banheiros. Fruto maduro castanho. Subarbusto 20cm, solo pedregoso. Cerrado/campo rupestre quartzítico",NA,NA,"São Gonçalo do Rio Preto",NA,NA,NA,"-43.333333","-18.116667","2014","03","24",NA,NA,NA,NA,NA,NA
"605","2020-03-12 10:29:12-03","UFOP","OUPR","27909","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) G.Don.","Cândido, E.S.","Soldevila, A.; Fortuna-Perez, A.P.; Cândido, E.S.; Vieira, L.G.M.; Mansano, V.F. & Cota, M.","115","2014","03","25",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Preto, Trilha para Corredeiras","-43.333333","-18.116667","765","765",NA,"Flores amarelas, subarbusto 30cm, solo pedregoso. Cerrado/Campo rupestre quartzítico",NA,NA,"São Gonçalo do Rio Preto",NA,NA,NA,"-43.333333","-18.116667","2014","03","25",NA,NA,NA,NA,NA,NA
"606","2020-03-12 10:29:12-03","UFOP","OUPR","27914","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) G.Don.","Cândido, E.S.","Cândido, E.S.; Soldevila, A.; Fortuna-Perez, A.P.; Vieira, L.G.M. & Mansano, V.F.","1075","2014","03","25",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Preto, Trilha para Corredeiras","-43.333333","-18.116667","765","765",NA,"Coletada na beira da trilha, flores amarelas, subarbusto 50cm, solo pedregoso. Cerrado/Campo Rupestre Quartzítico",NA,NA,"São Gonçalo do Rio Preto",NA,NA,NA,"-43.333333","-18.116667","2014","03","25",NA,NA,NA,NA,NA,NA
"607","2020-03-12 10:29:12-03","UFOP","OUPR","27915","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) G.Don.","Cândido, E.S.","Cândido, E.S.; Soldevila, A.; Fortuna-Perez, A.P.; Vieira, L.G.M. & Mansano, V.F.","1076","2014","03","25",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Preto, Trilha para Corredeiras","-43.333333","-18.116667","765","765",NA,"Coletada na beira da trilha para Corredeiras. Subarbusto 50cm, flores amarelas, solo pedregoso. Cerrado/Campo Rupestre Quartzítico",NA,NA,"São Gonçalo do Rio Preto",NA,NA,NA,"-43.333333","-18.116667","2014","03","25",NA,NA,NA,NA,NA,NA
"608","2020-03-12 10:29:12-03","UFOP","OUPR","26968","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) G.Don.","Fortuna-Perez, A.P.","Pirani, J.R.; Mello-Silva, R.; Simão-Bianchini, R. & Meguro, M.","s.n.","1988","01","09",NA,"Brasil","Minas Gerais","Próximo ao antigo leito da Estrada de Ferro, Próximo à Guinda","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Erva ca. 20cm alt., cálice verde, corola amarela. Campo limpo",NA,NA,"Diamantina",NA,"101169","auto",NA,NA,"2011","08",NA,NA,NA,NA,NA,NA,NA
"609","2020-03-12 10:29:12-03","UFOP","OUPR","27887","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) G.Don.","Fortuna-Perez, A.P.","Soldevila, A.; Fortuna-Perez, A.P.; Cândido, E.S.; Vieira, L.G.M.; Mansano, V.F. & Cota, M.","93","2014","03","24",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Preto, Trilha para Cachoeira do Criolo","-43.3908004760742","-18.0041999816895",NA,NA,NA,"Coletada na beira da Cachoeira. Flores amarelas, subarbusto 30cm, solo pedregoso. Cerrado/Campo Rupestre Quartzítico",NA,NA,"São Gonçalo do Rio Preto",NA,"26697","auto",NA,NA,"2014","03","24",NA,NA,NA,NA,NA,NA
"610","2020-03-12 10:29:12-03","UFOP","OUPR","28775","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum","crinitum","Eriosema crinitum crinitum","(Kunth) G.Don.","Cândido, E.S.","Cândido, E.S.; Fortuna-Perez, A.P.; Soldevila, A.; Zeferino, L.C. & Fantini, I.F.","1096","2014","08","26",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Preto, Trilha para Corredeiras.","-43.3908004760742","-18.0041999816895",NA,NA,NA,"Subabusto, flores amarelas. Campo rupestre quartzítico/Cerrado.",NA,NA,"São Gonçalo do Rio Preto",NA,"26697","auto",NA,NA,"2014","08","26",NA,NA,NA,NA,NA,NA
"611","2021-03-16 17:52:07-03","UCS","HUCS","34004","PreservedSpecimen","Plantae","Angiospermae","Fabales","Fabaceae","Eriosema","crinitum",NA,"Eriosema crinitum","(Kunth) G. Don","Rogalski, L.D.","Rogalski, L.D.","82","2007","01","10",NA,"Brasil","Paraná",NA,"-49.7057991027832","-24.2511005401611",NA,NA,NA,"Herbario ICN 188685; No barranco, zona urbana",NA,NA,"Jaguariaíva",NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2021-03-16 17:52:07-03","UCS","HUCS","34005","PreservedSpecimen","Plantae","Angiospermae","Fabales","Fabaceae","Eriosema","crinitum",NA,"Eriosema crinitum","(Kunth) G. Don","Rogalski, L.D.","Rogalski, L.D.","122","2007","11","07",NA,"Brasil","Santa Catarina","Rodovia BR 116 km 4","-49.8053016662598","-26.111400604248",NA,NA,NA,"Herbario ICN 188681",NA,NA,"Mafra",NA,"66490","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2019-08-16 08:39:24-03","UTFPR","HCF","20598","S","Plantae",NA,NA,"Fabaceae","Eriosema","crinitum",NA,"Eriosema crinitum","(Kunth.) G. Don.",NA,"R.V. Ribeiro","19","2015","02","07",NA,"Brasil","MT","Zona Rural","-50.503101348877","-10.4696998596191",NA,NA,NA,"herbácea.",NA,NA,"Santa Terezinha",NA,"95884","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2021-03-21 19:35:19-03","UFC","EAC","33161","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Eriosema","crinitum",NA,"Eriosema crinitum","(Kunth) G.Don","Oliveira, A.C.S.","Walter, B.M.T.; Cardoso, E.; et al.","3097","2001","12","12","Southern America","Brasil","Bahia","Fazenda Trijunção.","-44.5344009399414","-14.1838998794556",NA,NA,NA,"Subarbusto heliófito ca. 40cm.. Flor Amarela; Campo limpo","EAC0033161","EAC0033161","Cocos",NA,"199742","auto",NA,NA,"2016","04","19",NA,NA,NA,NA,NA,NA
"615","2021-03-21 19:35:19-03","UFC","EAC","20283","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Eriosema","crinitum",NA,"Eriosema crinitum","(Kunth) G.Don","Fernandes, A.","Fernandes, A.; Matos, F.J.A.","EAC20283","1992","07","18","Southern America","Brasil","Ceará","Planalto da Ibiapaba","-40.747501373291","-4.16694021224976",NA,NA,NA,"Cerrado","EAC0020283","EAC0020283","Guaraciaba do Norte",NA,"39588","auto",NA,NA,"1992","07","18",NA,NA,NA,NA,NA,NA
"616","2021-03-21 19:35:19-03","UFC","EAC","46176","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Eriosema","crinitum",NA,"Eriosema crinitum","(Kunth) G.Don","Aparecida da Silva, M.","Aparecida da Silva, M.; Pinheiro, F.C.","6949","2009","02","14","Southern America","Brasil","Distrito Federal","Folha SD-23-Y-C. Reserva Ecológica IBGE, entre a guarita e a sede da reserva","-47.870556","-15.950278","1100","1100",NA,"Subarbusto ca. 0,30 m altura, corola amarela, cálice verde-claro, frutos imaturos verdes, folhas pilosas discolores verdes, raíz amarelada na parte interna.; Campo sujo de cerrado com queima bienal modal.","EAC0046176","EAC0046176","Brasília",NA,NA,NA,"-47.870556","-15.950278","2009","03","05",NA,NA,NA,NA,NA,NA
