"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","individualCount","fieldNumber","typeStatus","sex"
"246","2018-01-08 13:10:07-02","F","FMNH-SEEDPLANTS","V0448026F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii",NA,NA,"T. J. Killeen","1090","1985","8","6","South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0448026F","V0448026F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"247","2018-01-08 13:10:07-02","F","FMNH-SEEDPLANTS","V0448027F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii",NA,NA,"R. Schreiter","5025","1925","9","25","South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"V0448027F","V0448027F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"248","2019-09-04 19:51:19-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu",NA,NA,"C. F. P. von Martius","1582",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]",NA
"249","2019-01-25 15:40:48-02","IAC","IAC","21639","S","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","M.V. Martins","V.R.I. Maruñak","142","1970","10","23",NA,"Argentina","Corrientes","Corrientes",NA,"-58.8176","-27.4868",NA,NA,NA,NA,NA,NA,"-58.8176","-27.4868",NA,NA,"2011","02",NA,NA,"23",NA,NA,NA,NA
"250","2019-01-25 15:40:48-02","IAC","IAC","36416","S","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","M.V. Martins","F.A.L. Moraes","58","1998","08","21",NA,"Brasil","São Paulo","Campinas","IAC, Av. Barão de Itapura, Parque, a pleno sol","-47.065751","-22.9056",NA,NA,NA,NA,NA,NA,"-47.065751","-22.9056",NA,NA,"2011","02",NA,NA,"21",NA,NA,NA,NA
"251","2019-01-25 15:40:48-02","IAC","IAC","44942","S","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","M.V. Martins","F.R.G. Amaral","2","2004","08","17",NA,"Brasil","São Paulo","Campinas","IAC, Av. Barão de Itapura, Parque","-47.065751","-22.9056",NA,NA,NA,NA,NA,NA,"-47.065751","-22.9056",NA,NA,"2011","02",NA,NA,"17",NA,NA,NA,NA
"252","2020-02-17 11:29:35-03","UEG","HUEG","13331","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Faria, J.E.Q.","Faria, J.E.Q.","5105","2015","08","24","Southern America","Brasil","Goiás","Alto Horizonte",NA,"-49.292222","-14.198333",NA,"Árvore ca. 15 m de altura, botões florais e flores laranjas, frutos imaturos verdes.; Região da Sururuca, fazenda Cajás, proprietário senhor Jair Eustáquio. Borda de brejo.","HUEG013331",NA,"404","404","-49.292222","-14.198333",NA,NA,"2015","08",NA,NA,NA,NA,NA,NA,NA
"253","2019-11-01 14:59:37-03","UnB","UB","212078","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Silva, MJ","Projeto Biodiversidade BP; Amaral, AG; Concha, C; Marshall, C; Villaroel, D; Souza, ENF; Hawthorne, W","RE110","2012","09","20","Southern America","Brasil","Goiás","Edéia","Rodovia GO-410, 10km de Edéia (REPL01)","-49.8609","-17.3789",NA,"Mata de galeria com palmeira dominante (Attalea). Solo orgânico, argiloso arenoso, cinza",NA,NA,"473","473","-49.8609","-17.3789",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-11-01 14:59:37-03","UnB","UB","106553","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.","Simon, MF; Lenza, E; Brito, RM","Simon, MF; Lenza, E; Brito, RM","634","2005","07","06","Southern America","Brasil","Tocantins","Filadélfia","Povoado de Bielandia","-47.916667","-7.483333",NA,"Árvore 10m. Flor Flores alaranjadas. Fruto Quase sem folhas.; Floresta decídua na beira da estrada, ao longo da estrada Bielandia Araguaína Km10.",NA,NA,"230","230","-47.916667","-7.483333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-11-01 14:59:37-03","UnB","UB","141879","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.","Martins, MV","Heringer, EP","7698","1960","09","06","Southern America","Brasil","Minas Gerais",NA,"Fazenda do Funil, de Carlos Mascarenhas",NA,NA,NA,"Árvore.",NA,NA,NA,NA,NA,NA,NA,NA,"2018","01",NA,NA,NA,NA,NA,NA,NA
"256","2019-11-01 14:59:37-03","UnB","UB","141903","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.","Martins, MV","Ratter, JA","6799","1993","07","11","Southern America","Brasil","Maranhão",NA,"Ca. 5km from Carolina on the road to Estreito","-47.45","-7.3",NA,"Tree 17m.",NA,NA,NA,NA,"-47.45","-7.3",NA,NA,"2018","01",NA,NA,NA,NA,NA,NA,NA
"257","2019-11-01 14:59:37-03","UnB","UB","190785","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.","Pereira, AMS","Pereira, AMS","s.n.","2007","08","02","Southern America","Brasil","São Paulo","Rifaina",NA,"-47.458639","-20.127889",NA,"8m. de altura; flor alaranjada.; Cerrado.",NA,NA,"858","858","-47.458639","-20.127889",NA,NA,"2008","10",NA,NA,"02",NA,NA,NA,NA
"258","2019-11-01 14:59:37-03","UnB","UB","192187","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.","Pereira, AMS","Pereira, AMS","s.n.","2007","08","02","Southern America","Brasil","São Paulo","Rifaina",NA,"-47.458639","-20.127889",NA,"8m. de altura; flor alaranjada.; Cerrado.",NA,NA,"858","858","-47.458639","-20.127889",NA,NA,"2008","10",NA,NA,"02",NA,NA,NA,NA
"259","2019-11-01 14:59:37-03","UnB","UB","214590","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.","Martins, MV","Faria, JEQ","5105","2015","08","24","Southern America","Brasil","Goiás","Alto Horizonte","Região da Sururuca, fazenda Cajás, proprietário senhor Jair Eustáquio","-49.292222","-14.198333",NA,"Árvore ca. 15 m de altura, botões florais e flores laranjas, frutos imaturos verdes; Borda de brejo",NA,NA,"404","404","-49.292222","-14.198333",NA,NA,"2018","01",NA,NA,NA,NA,NA,NA,NA
"260","2019-11-01 14:59:37-03","UnB","UB","41201","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.","Martins, MV","Heringer, EP","11712","1968",NA,NA,"Southern America","Brasil","Distrito Federal","Samambaia","50 Km de Luziânia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","01",NA,NA,NA,NA,NA,NA,NA
"261","2019-11-01 14:59:37-03","UnB","UB","41202","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.","Martins, MV","Heringer, EP","10509","1965",NA,NA,"Southern America","Brasil","Goiás",NA,"Córrego Santo Antônio do Descoberto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","01",NA,NA,NA,NA,NA,NA,NA
"262","2019-11-01 14:59:37-03","UnB","UB","41203","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.","Martins, MV","Ratter, JA","226","1967","07",NA,"Southern America","Brasil","Mato Grosso",NA,"75 Km N de Aragarças para Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2018","01",NA,NA,NA,NA,NA,NA,NA
"263","2019-11-01 14:59:37-03","UnB","UB","41204","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.","Martins, MV","Fonsêca, SG","193","1967","07","28","Southern America","Brasil","Goiás",NA,"Olaria a 5km de Xavantina",NA,NA,NA,"Árvore com 5 m de altura, cálice amarelado, pétalas vermelhas, sem folha, casca tipo cortiça com espinho",NA,NA,NA,NA,NA,NA,NA,NA,"2018","01",NA,NA,NA,NA,NA,NA,NA
"264","2019-11-01 14:59:37-03","UnB","UB","190781","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart.",NA,"Pereira, AMS","32A","2007","08","02","Southern America","Brasil","Minas Gerais","Araxá ","BR - 262","-47.458639","-20.127889",NA,"20 m. altura.; flor vermelha.; Cerrado.",NA,NA,"858","858","-47.458639","-20.127889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-05-06 11:57:45-03","UFU","HUFU","67944","S","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.",NA,"Damasceno-Junior, G.A.; Ishii, I.H. & Velasques, J.S.","2513","2002","02","19",NA,"Brasil","Mato Grosso do Sul","Ladário","Fazenda São Marcelo, Morro Santa Cruz.","-57.581389","-19.19",NA,"Árvore 8,00 m alt. Flor com cor de tijolo.; Mata decídua de planície. Solo argiloso. Relevo plano.","HUFU00008967","HUFU00008967",NA,NA,"-57.581389","-19.19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-08-04 12:48:08-03","UFU","HUFU","42676","S","Plantae",NA,NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart. ex Benth.","Romero, R.","Romero, R.; Nakajima, J.N.; Arantes, A.A.A.; Rezende, T.M. & Hattori, E.K.O.","7136","2005","09","28",NA,"Brasil","Minas Gerais",NA,"Região da Represa de Furnas, Cachoeira Feixo da Serra, Rio Turvo.",NA,NA,NA,"Árvore ca. de 10 m. Cálice e corola alaranjados, estames creme.; Mata ciliar.","HUFU00040475","HUFU00040475",NA,NA,NA,NA,NA,NA,"2007","12",NA,NA,NA,NA,NA,NA,NA
"267","2019-05-06 11:57:45-03","UFU","HUFU","48804","S","Plantae",NA,NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart. ex Benth.",NA,"Rosa, P.O.; Gusson, A.E. & Araújo, G.M.","806","2007","08","24",NA,"Brasil","Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975",NA,"Árvore, ca. 9 m. Frutos verdes.; Mata ciliar.","HUFU00008977","HUFU00008977",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-05-06 11:57:45-03","UFU","HUFU","48584","S","Plantae",NA,NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart. ex Benth.",NA,"Rosa, P.O.; Araújo, G.M.","712","2007","07","23",NA,"Brasil","Minas Gerais","Uberlândia","Capim Branco I","-48.2771987915039","-18.9186000823975",NA,"Árvore, ca. 5 m. Cálice e corola alaranjados, calcar verde.; Mata ciliar.","HUFU00008976","HUFU00008976",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-05-06 11:57:45-03","UFU","HUFU","37410","S","Plantae",NA,NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart. ex Benth.","Nakajima, J.N.","Barbosa, J.M.","118","2004","08","04",NA,"Brasil","Minas Gerais","Uberlândia","Sobradinho, Quintal.","-48.2771987915039","-18.9186000823975",NA,"Árvore 5m. Corola laranjada.","HUFU00069656","HUFU00069656",NA,NA,NA,NA,"58223","auto","2004","09",NA,NA,"15",NA,NA,NA,NA
"270","2019-05-06 11:57:45-03","UFU","HUFU","13675","S","Plantae",NA,NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart. ex Benth.",NA,"Mota, A.L.P.","1228","1992","07","29",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Mata de Volta Grande.",NA,NA,NA,"Árvore ca. de 8 m. Flores coral.","HUFU00008979","HUFU00008979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-05-06 11:57:45-03","UFU","HUFU","14690","S","Plantae",NA,NA,"Fabaceae","Erythrina","mulungu","Erythrina mulungu","Mart. ex Benth.",NA,"Mota, A.L.P.","1697","1993","07","21",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Nova Ponte.",NA,NA,NA,"Árvore, ca. 12 m. Flores alaranjadas.","HUFU00008978","HUFU00008978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-03-04 15:43:13-03","IF","SPSF","17522","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","L.M.Borges","J.B.Baitello","696","1994","08","06","América do Sul","Brasil","SP","Iperó","Fazenda Ipanema","-47.6800003051758","-23.3500003814697",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"17831","auto","2006","11","Magnoliopsida",NA,"22",NA,NA,NA,NA
"273","2021-03-04 15:43:13-03","IF","SPSF","18455","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","L.M.Borges","J.Y.Tamashiro","589","1994","08","19","América do Sul","Brasil","SP","Monteiro Lobato","Estrada Monteiro Lobato a Santo Antonio do Pinhal","-45.8400001525879","-22.9500007629395",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"18755","auto","2006","11","Magnoliopsida",NA,"22",NA,NA,NA,NA
"274","2021-03-04 15:43:13-03","IF","SPSF","35296","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Erythrina","mulungu","Erythrina mulungu",NA,NA,"J.R.Guillaumon",NA,"2005","08","20","América do Sul","Brasil","SP","Campinas","rodovia D.Pedro I","-47.060001373291","-22.8999996185303",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: margem da estrada, viveiro de mudas&nf;;",NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"275","2019-11-21 10:05:40-03","IBt","SP","35738","S","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Martins, MV","Hoehne, FC; Gehrt, A","s.n.","1936","07","31",NA,"Brasil","São Paulo","Andradina","Ilha Seca, Rio Tietê, Fazenda Guanabara","-51.3699989318848","-20.8899993896484",NA,NA,NA,NA,NA,NA,NA,NA,"31224","auto","2011","03",NA,NA,"15",NA,NA,NA,NA
"276","2019-11-21 10:05:40-03","IBt","SP","254027","S","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Martins, MV","Chiea, SAC; Romaniuc Neto, S; Godoi, JV; Pereira, DL","631","1991","07","18",NA,"Brasil","São Paulo","Bauru",NA,"-49.060001373291","-22.3099994659424",NA,NA,"SP026685","SP026685",NA,NA,NA,NA,"29186","auto","2011","03",NA,NA,"15",NA,NA,NA,NA
"277","2019-11-21 10:05:40-03","IBt","SP","306406","S","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Martins, MV","Pereira Noronha, MR; et al.","1279","1995","08","03",NA,"Brasil","São Paulo","Ilha Solteira","Fazenda Santa Isabel, antiga Fazenda Lagoinha","-51.3400001525879","-20.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"31913","auto","2011","01",NA,NA,NA,NA,NA,NA,NA
"278","2019-11-21 10:05:40-03","IBt","SP","306396","S","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Martins, MV","Pereira Noronha, MR; et al.","1322","1995","08","04",NA,"Brasil","São Paulo","Sud Mennucci","Distrito de Bandeirantes D'Oeste","-50.9199981689453","-20.6900005340576",NA,NA,NA,NA,NA,NA,NA,NA,"22019","auto","2011","03",NA,NA,"15",NA,NA,NA,NA
"279","2019-11-21 10:05:40-03","IBt","SP","45854","S","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassl.","Martins, MV","Gehrt, A","s.n.","1941","08","23",NA,"Brasil","São Paulo","Tanabi","Ilha, Cachoeira dos Indios (estaca trazida para cultura no Jardim Botânico de São Paulo)","-49.6399993896484","-20.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,"33016","auto","2011","01",NA,NA,NA,NA,NA,NA,NA
"280","2010-09-09 14:54:51-03","GH","HU-HERB","GH 00066286","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","dominguezii","Erythrina dominguezii","Hassler",NA,"Peter (Pedro) Jörgensen","3215","1918","9",NA,"South America","Argentina","Formosa",NA,"prope Guayculee",NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3215","Isotype","undetermined"
