"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","recordNumber","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","typeStatus","sex"
"971","2017-10-12 15:11:52-03","MNHN","RECOLNAT_MNHN_P","P00265017","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa asperula","(Nees) Kük.","Guaglianone",NA,NA,NA,"Balansa, B.","1876","3","20","Paraguay",NA,NA,"Caaguazu",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00265017' target='other'> <mi>dwc_moreinfo</mi></a>","P00265017",NA,NA,NA,"P00265017_01",NA,"hb",NA,NA,NA,"asperula",NA,NA,NA,NA,NA,NA,"465",NA,NA,NA,NA
"972","2017-10-12 15:11:52-03","MNHN","RECOLNAT_MNHN_P","P00265018","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa asperula","(Nees) Kük.","Guaglianone",NA,NA,NA,"Pedersen, T.M.","1955","2","3","Paraguay",NA,NA,"estancia la soledad, Santiago, dept. Misiones",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00265018' target='other'> <mi>dwc_moreinfo</mi></a>","P00265018",NA,NA,NA,"P00265018_01",NA,"hb",NA,NA,NA,"asperula",NA,NA,NA,NA,NA,NA,"3251",NA,NA,NA,NA
"973","2017-10-12 15:11:53-03","MNHN","RECOLNAT_MNHN_P","P00265019","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa asperula","(Nees) Kük.","Guaglianone",NA,NA,NA,"Lourteig, A.","1967","10","12","Paraguay",NA,NA,"Dep. Guaira, CoL. Independencia, Tilinski",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00265019' target='other'> <mi>dwc_moreinfo</mi></a>","P00265019",NA,NA,NA,"P00265019_01",NA,"hb",NA,NA,NA,"asperula",NA,NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA
"974","2017-10-12 15:11:52-03","MNHN","RECOLNAT_MNHN_P","P00265022","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa florida","(Nees) Kük.","Kükenthal",NA,NA,NA,"Widgren, J.F.","1845",NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00265022' target='other'> <mi>dwc_moreinfo</mi></a>","P00265022",NA,NA,NA,"P00265022_01",NA,"hb",NA,NA,NA,"florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","2017-10-12 15:11:52-03","MNHN","RECOLNAT_MNHN_P","P00265023","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa florida","(Nees) Kük.",NA,NA,NA,NA,"Glaziou, A.","1868","4","15","Brésil",NA,NA,"Petropolis",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00265023' target='other'> <mi>dwc_moreinfo</mi></a>","P00265023",NA,NA,NA,"P00265023_01",NA,"hb",NA,NA,NA,"florida",NA,NA,NA,NA,NA,NA,"2747",NA,NA,NA,NA
"976","2017-10-12 15:11:56-03","MNHN","RECOLNAT_MNHN_P","P00265024","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa florida","(Nees) Kük.",NA,NA,NA,NA,"Glaziou, A.","1868","4","15","Brésil",NA,NA,"Petropolis",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00265024' target='other'> <mi>dwc_moreinfo</mi></a>","P00265024",NA,NA,NA,"P00265024_01",NA,"hb",NA,NA,NA,"florida",NA,NA,NA,NA,NA,NA,"2747",NA,NA,NA,NA
"977","2016-06-01 16:00:46-03","MNHN","RECOLNAT_MNHN_P","P00265025","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa singularis","Kük.",NA,NA,NA,NA,"Hassler, E.","1905","1",NA,"Paraguay",NA,NA,"Cordillera de Villa Rica",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00265025' target='other'> <mi>dwc_moreinfo</mi></a>","P00265025",NA,NA,NA,"P00265025_01",NA,"hb",NA,NA,NA,"singularis",NA,NA,NA,NA,NA,NA,"8777",NA,NA,"isotype",NA
"978","2015-09-03 21:52:00-03","MNHN","RECOLNAT_MNHN_P","P00267418","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","legrandii","Rhynchospora legrandii","Kük.","Smith",NA,NA,NA,"Hatschbach, G.","1966","10","30","Brésil",NA,NA,"Rio Pereque (mun. Paranagua), Parana",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00267418' target='other'> <mi>dwc_moreinfo</mi></a>","P00267418",NA,NA,NA,"P00267418_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15189",NA,NA,NA,NA
"979","2015-09-03 23:47:09-03","MNHN","RECOLNAT_MNHN_P","P02228735","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","legrandii","Rhynchospora legrandii","Kük.",NA,NA,NA,NA,"Smith, L.B.|Klien, R.M.","1964","12","4","Brasil","Santa Catarina","Água Doce","Campos de Palmas, 15-19 km south of Horizonte (Paraná).","-51.61667","-26.73333",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02228735' target='other'> <mi>dwc_moreinfo</mi></a>","P02228735",NA,NA,NA,"P02228735_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13570",NA,NA,NA,NA
"980","2020-10-01 14:26:30-03","JBB","HEPH","32803","S","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","Chacon, RG","2018","07","13","Chacon, RG; Soares, ACA; Oliveira, JA de; Tinti, BV","2017","07","04","Brasil","Goiás","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, Estrada para a Cidade de Pedra, nascentes 7 e 8, ca. 2,4km da sede do mosteiro","-48.944461","-15.718944","-48.944461","-15.718944",NA,NA,"1134","1134","1515",NA,"Southern America",NA,NA,"Monocotyledon","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","2020-12-11 11:43:51-03","UFMG","BHCB","115300","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,"Viana, PL; Silva, LVC; Garcia, LC; Mota, NFO; Maciel, GM; Silva, DF","2007","12","07","Brasil","Pará","Canaã dos Carajás","S11D, Ambiente úmido","-50.349167","-6.388056","-50.349167","-6.388056",NA,"BHCB017397","666","666","3384",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","2020-12-11 11:43:51-03","UFMG","BHCB","130995","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,"Silva, LVC; Sobral, M; Troncoso, CO; Garcia, L; Maciel, GM","2008","10","11","Brasil","Pará","Canaã dos Carajás","S11D, Ambiente úmido","-50.371944","-6.391944","-50.371944","-6.391944",NA,"BHCB017398","753","753","554",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983","2020-12-11 11:43:51-03","UFMG","BHCB","142601","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,"Silva, LVC; Arruda, AJ; Pivari, MOD; Santos, AO; Silva, DF","2010","05","23","Brasil","Pará","Canaã dos Carajás","S11C, Ambiente úmido","-50.386944","-6.371389","-50.386944","-6.371389",NA,"BHCB017399","700","700","922",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984","2020-12-11 11:43:51-03","UFMG","BHCB","14951","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,"Pedralli, G; Meyer","1987","10","16","Brasil","Minas Gerais",NA,"Rio Galheiro.",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","2020-12-11 11:43:51-03","UFMG","BHCB","183322","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,"2016","11","11","Paucar, JOA; Batista, JAN; Silva, GS; Bragioni, TLS; Lima, LV","2016","09","15","Brasil","Minas Gerais","Espera Feliz","Parque Nacional do Caparaó, Myrante do Lajão, saíndo da trilha da Macieira para a Cachoeira do Aurélio.","-41.820111","-20.468806","-41.820111","-20.468806","Herbácea; aproximadamente 50 cm.; Beira da estrada","BHCB039534","2115","2115","40",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","2020-12-11 11:43:51-03","UFMG","BHCB","155975","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,"Arruda, AJ; Silva, LVC; Pivari, MOD; Jorge, TB; Paula, LFA de; Gontijo, ML; Ranieri, BD","2012","01","26","Brasil","Pará","Canaã dos Carajás","S11D, Interior de floresta","-50.328056","-6.391111","-50.328056","-6.391111",NA,"BHCB017400","610","610","477",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"987","2020-12-11 11:43:51-03","UFMG","BHCB","15746","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,"Rocha, LA; MIR","1987","09","17","Brasil","Minas Gerais",NA,"Ribeirão Mandaquari.",NA,NA,NA,NA,NA,NA,NA,NA,"115",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"988","2020-12-11 11:43:51-03","UFMG","BHCB","185653","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,"Tameirão Neto, E; Campos, RDL","2014","01","24","Brasil","Minas Gerais","Itabira",NA,"-43.305514","-19.708178","-43.305514","-19.708178","Herbáceo; Floração; Lago da Pedreira ao lado da Barragem Itabiruçu, anfíbia.; Lagoa/represa","BHCB185653",NA,NA,"5560",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"989","2020-12-11 11:43:51-03","UFMG","BHCB","43015","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990","2020-12-11 11:43:51-03","UFMG","BHCB","44623","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","2020-12-11 11:43:51-03","UFMG","BHCB","50915","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","2020-12-11 11:43:51-03","UFMG","BHCB","8985","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,"Andrade, R; et al.","1986","12","12","Brasil","Minas Gerais",NA,"Caraça. Cachoeira do Belchior.",NA,NA,NA,NA,"Campo;herbáceo;inflo.marron;",NA,NA,NA,"30",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","2020-12-11 11:43:51-03","UFMG","BHCB","33378","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Araguari",NA,"-48.187198638916","-18.6471996307373",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","2020-12-11 11:43:51-03","UFMG","BHCB","37822","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Januária",NA,"-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"995","2020-12-11 11:43:51-03","UFMG","BHCB","38776","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,"Salino, A","1997","09","27","Brasil","Minas Gerais","Jequeri",NA,"-42.6657981872559","-20.4557991027832",NA,NA,NA,NA,NA,NA,"3454",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,"22280","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"996","2020-12-11 11:43:51-03","UFMG","BHCB","68503","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,"Krieger, L","1960","06","20","Brasil","Minas Gerais","Pimenta",NA,"-45.798900604248","-20.4839000701904",NA,NA,"Plantas do Brasil.; Baixada.",NA,NA,NA,"42",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,"21095","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"997","2020-12-11 11:43:51-03","UFMG","BHCB","15182","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,"Pedralli, G; Meyer","1987","10","17","Brasil","Minas Gerais","Ibiá","Corrego José Nunes.","-46.5388984680176","-19.4783000946045",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,"49820","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"998","2020-12-11 11:43:51-03","UFMG","BHCB","15012","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,"Meyer, ST; Pedralli, G","1987","08","13","Brasil","Minas Gerais","Ibiá","Corrego José Nunes.","-46.5388984680176","-19.4783000946045",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,"49820","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"999","2020-12-11 11:43:51-03","UFMG","BHCB","98943","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,"Tameirão Neto, E","2005","09","10","Brasil","Minas Gerais","Itacambira","Fazenda Tamanduá - Plantar MG 15. Lagoa marginal.","-43.3088989257812","-17.0646991729736",NA,NA,"Coletada na margem de lagoa, herbáceo",NA,NA,NA,"4149",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,"48089","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000","2020-12-11 11:43:51-03","UFMG","BHCB","63933","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,"Mota, RC da; Viana, L","2000","12","05","Brasil","Minas Gerais","Mariana","Mina da Samitri.","-43.4160995483398","-20.377799987793",NA,NA,"Plantas do Brasil.; Herbáceo.; Planta coletada em área brejosa.",NA,NA,NA,"651",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001","2020-12-11 11:43:51-03","UFMG","BHCB","63932","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,"Mota, RC da; Viana, L","2000","11","05","Brasil","Minas Gerais","Mariana","Mina da Samitri.","-43.4160995483398","-20.377799987793",NA,NA,"Plantas do Brasil.; Herbáceo.; Campo rupestre.",NA,NA,NA,"650",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002","2020-12-11 11:43:51-03","UFMG","BHCB","32830","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1003","2020-12-11 11:43:51-03","UFMG","BHCB","479","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,"Rennó, LR","1953",NA,NA,"Brasil","Minas Gerais","Belo Horizonte","Represa da Pampulha.","-43.937801361084","-19.9207992553711",NA,NA,"Campo úmido",NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1004","2020-12-11 11:43:51-03","UFMG","BHCB","5279","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,"Grandi, TSM; et al.","1982","10","01","Brasil","Minas Gerais","Belo Horizonte","Represa da Pampulha.","-43.937801361084","-19.9207992553711",NA,NA,"Paludoso;herbáceo;",NA,NA,NA,"42",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005","2020-12-11 11:43:51-03","UFMG","BHCB","41211","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Miguelópolis","Reservatório de Volta Grande","-48.0299987792969","-20.1700000762939",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,"42124","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1006","2020-12-11 11:43:51-03","UFMG","BHCB","15002","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,"Meyer, ST","1986","10","28","Brasil","Minas Gerais","Indianópolis","Ribeirão das Furnas.","-47.9169006347656","-19.0386009216309",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,"30244","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1007","2020-12-11 11:43:51-03","UFMG","BHCB","15001","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,"Meyer, ST","1986","10","31","Brasil","Minas Gerais","Sacramento","Rio Araguari.","-47.439998626709","-19.8652992248535",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,"69737","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008","2020-12-11 11:43:51-03","UFMG","BHCB","57020","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,"Salino, A; Melo, LCN","2000","11","14","Brasil","Minas Gerais","Santa Rita de Jacutinga","Usina Hidrelétrica Henrique Portugal. Rio Bananal.","-44.0950012207031","-22.1494007110596",NA,NA,"Herbáceo. Inflorescências marrons.",NA,NA,NA,"5898",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,"20148","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","2020-12-11 11:43:51-03","UFMG","BHCB","38915","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Januária","Vale do Peruaçu.","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,"148972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010","2021-02-11 17:18:42-03","UFPR","UPCB","46837","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","asperula","Rhynchospora asperula","(Nees) Steud.","López, M.G.","2002","07",NA,"Krapovickas, A.","1970","11","29","Argentina","Corrientes","Ituzaingó","Corrientes, Dep. Ituzaingó, 11km S de ruta Nac. n 12",NA,NA,NA,NA,"Erecta, en campo anegado..",NA,NA,NA,"16605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","2021-02-11 17:18:42-03","UFPR","UPCB","61957","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","asperula","Rhynchospora asperula","(Nees) Steud.","Araújo, A.C.","2006","01","01","Kozera, C.","2005","11","21","Brasil","Paraná","Balsa Nova","Ponte dos Arcos","-49.6356010437012","-25.5839004516602",NA,NA,"Herbácea cespitosa, em área de várzea..",NA,NA,NA,"2597",NA,NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012","2021-02-11 17:18:42-03","UFPR","UPCB","73923","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","asperula","Rhynchospora asperula","(Nees) Steud.","Cervi, A.C.","2008","01","01","Bona, C.","2008","02","19","Brasil","Paraná","Pinhais","Reservatório Iraí.","-49.1925010681152","-25.4447002410889",NA,NA,"Presente em banco de macrófitas. Hábito de vida Anfíbia..",NA,NA,NA,"410",NA,NA,NA,NA,NA,NA,NA,"10418","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1013","2021-02-11 17:18:42-03","UFPR","UPCB","41279","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","López, M.G.","1999","01","01","Arbo, M.M.","1998","12","04","Argentina","Corrientes","Mercedes","Corrientes, Dep. Mercedes, Estancia Rincon del Diablo, ca. 28°44'S 58°02'W","-58.033333","-28.733333","-58.033333","-28.733333","Creciendo en matas densas, al borde del canal. Escapo trigono con inflorescencias dispuestas en varios verticilos. Borde del estero..",NA,NA,NA,"8279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1014","2021-02-11 17:18:42-03","UFPR","UPCB","92710","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","Araujo, E.S.","2017","11","09","Araujo, E.S. et al.","2017","04","25","Brasil","Paraná","Pontal do Paraná","Rio Guaraguaçu","-48.555","-25.764167","-48.555000","-25.764167","Macrófita aquática anfíbia.","UPCB0033792",NA,NA,"74","UPCB0033792",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015","2021-02-11 17:18:42-03","UFPR","UPCB","92719","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","Araujo, E.S.","2017",NA,NA,"Araujo, E.S. et al.","2017","04","25","Brasil","Paraná","Pontal do Paraná","Rio Guaraguaçu","-48.555","-25.764167","-48.555000","-25.764167","Macrófita aquática anfíbia. Ereta, inflorescência marrom.","UPCB0033774",NA,NA,"75","UPCB0033774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1016","2021-02-11 17:18:42-03","UFPR","UPCB","91067","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","Weber, P.","2017","02",NA,"Forzza, R.C. et al.","2012","10","04","Brasil","Paraná","Piraquara",NA,"-49.033611","-25.511111","-49.033611","-25.511111","Campo úmido com gramíneas.","UPCB0028024","863","863","7316","UPCB0028024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1017","2021-02-11 17:18:42-03","UFPR","UPCB","30320","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","Resende, U.M.","1994","10",NA,"Cervi, A.C.","1986","09","30","Brasil","Paraná","São José dos Pinhais","BR 277","-49.2064018249512","-25.5347003936768",NA,NA,"Erva aquática, 1,5m..",NA,NA,NA,"2374",NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1018","2021-02-11 17:18:42-03","UFPR","UPCB","14624","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton",NA,NA,NA,NA,"Acra, L.A.","1985","12","20","Brasil","Paraná","Curitiba","Centro Politécnico.","-49.2731018066406","-25.4277992248535",NA,NA,"Interior capão..",NA,NA,NA,"68",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1019","2021-02-11 17:18:42-03","UFPR","UPCB","43242","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","corymbosa","Rhynchospora corymbosa","(L.) Britton","Kozera, C.","2000","01","01","Souza, M.K.F.","1999","10","21","Brasil","Paraná","Jaguariaíva","Fazenda Chapada do Restingão","-49.7057991027832","-24.2511005401611",NA,NA,"Herbácea, com ca. 80cm, em ambiente ripário. Floresta ombrófila mista aluvial..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
