"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","recordNumber","imagecode","identifiedBy","locality","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"42","2021-03-15 16:37:00-03","NY","NYBG","821839","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","O. dos S. Ribas","1995","10","27","South America","Brazil","Paraná","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=900719' target='other'> <mi>dwc_moreinfo</mi></a>","NY00821839","Magnoliophyta","Gentianales","(Mart.) T.U.P.Konno & Rapini",NA,"889","NY00821839_01","S. Liede; U. Meve","Buraco do Padre","-50.1618995666504","-25.0949993133545","Ponta Grossa",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-02-18 09:28:40-03","UNESP-IBB","BOTU","26493","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Hatschbach, G.","1995","03","12",NA,"Brasil","Minas Gerais",NA,NA,NA,"BOTU026493",NA,NA,"(Mart) Konno/Rapini",NA,"61799","BOTU026493",NA,NA,NA,NA,"Várzea da Palma",NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"44","2020-06-29 11:28:53-03","UFRJ","RFA","11228","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","P. Occhioni","1971","11","09",NA,"Brasil","Paraná",NA,NA,"Prostrada; flor creme escuro","RFA11007",NA,NA,"Mart.",NA,"4518",NA,"J.Fontella","Estrada Ponta Grossa","-50.1618995666504","-25.0949993133545","Ponta Grossa",NA,NA,"46557","auto",NA,NA,"1978","12","14",NA,NA,NA,NA
"45","2020-06-29 11:28:53-03","UFRJ","RFA","8105","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","P. Occhioni","1966","11","09",NA,"Brasil","Paraná",NA,NA,"Flor creme","RFA27379",NA,NA,"Mart.",NA,"3477",NA,"J.Fontella","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545","Ponta Grossa",NA,NA,"46557","auto",NA,NA,"1978","12","14",NA,NA,NA,NA
"46","2021-03-30 12:34:25-03","EAO","IAN","148748","PreservedSpecimen","Plantae","Asclepiadaceae","Minaria","acerosa","Minaria acerosa","Irwin, HS; Fonsêca, SF","1970","03","09","Southern America","Brasil","Minas Gerais",NA,NA,"Erect subshrub, the stem ends often weakly twining, to ca. 2m long. Corolla cream.","IAN148748","Dicotiledônea",NA,"(Mart.) T.U.P. Konno & Rapini",NA,"27249",NA,"Rapini, A","Cerrado. Steep campo and cerrado slopes, upper slopes, ca. 3km W of Cantoni.",NA,NA,NA,"1000","1000",NA,NA,NA,NA,"2007","05","21",NA,NA,NA,NA
"47","2021-03-30 12:34:25-03","EAO","IAN","148748","PreservedSpecimen","Plantae","Asclepiadaceae","Minaria","acerosa","Minaria acerosa","Irwin, HS; Fonsêca, SF","1970","03","09","Southern America","Brasil","Minas Gerais",NA,NA,"Erect subshrub, the stem ends often weakly twining, to ca. 2m long. Corolla cream.","IAN148748","Dicotiledônea",NA,"(Mart.) T.U.P. Konno & Rapini",NA,"27249",NA,"Rapini, A","Cerrado. Steep campo and cerrado slopes, upper slopes, ca. 3km W of Cantoni.",NA,NA,NA,"1000","1000",NA,NA,NA,NA,"2007","05","21",NA,NA,NA,NA
"48","2021-03-30 12:34:25-03","EAO","IAN","14647","PreservedSpecimen","Plantae","Asclepiadaceae","Minaria","acerosa","Minaria acerosa","Magalhães, MG","1942","05","18","Southern America","Brasil","Minas Gerais",NA,NA,"Subarbusto de 0,60m de altura; flores amarelas.","IAN014647","Dicotiledônea",NA,"(Mart.) T.U.P. Konno & Rapini",NA,"1931","IAN014647 IAN014647_e","Rapini, A","Campo, serra do Curral, muito frequente.","-43.937801361084","-19.9207992553711","Belo Horizonte",NA,NA,"17082","auto",NA,NA,"2007","05","21",NA,NA,NA,NA
"49","2021-03-30 12:34:25-03","EAO","IAN","14647","PreservedSpecimen","Plantae","Asclepiadaceae","Minaria","acerosa","Minaria acerosa","Magalhães, MG","1942","05","18","Southern America","Brasil","Minas Gerais",NA,NA,"Subarbusto de 0,60m de altura; flores amarelas.","IAN014647","Dicotiledônea",NA,"(Mart.) T.U.P. Konno & Rapini",NA,"1931","IAN014647 IAN014647_e","Rapini, A","Campo, serra do Curral, muito frequente.","-43.937801361084","-19.9207992553711","Belo Horizonte",NA,NA,"17082","auto",NA,NA,"2007","05","21",NA,NA,NA,NA
"50","2021-03-30 12:34:25-03","EAO","IAN","106662","PreservedSpecimen","Plantae","Asclepiadaceae","Minaria","acerosa","Minaria acerosa","Magalhães, MG","1960","04","02","Southern America","Brasil","Minas Gerais",NA,NA,"Pequeno cipó rasteito, flor alva.","IAN106662","Dicotiledônea",NA,"(Mart.) T.U.P. Konno & Rapini",NA,"17391",NA,"Rapini, A","Campo arenoso.","-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,"101169","auto",NA,NA,"2007","05","21",NA,NA,NA,NA
"51","2021-03-30 12:34:25-03","EAO","IAN","106662","PreservedSpecimen","Plantae","Asclepiadaceae","Minaria","acerosa","Minaria acerosa","Magalhães, MG","1960","04","02","Southern America","Brasil","Minas Gerais",NA,NA,"Pequeno cipó rasteito, flor alva.","IAN106662","Dicotiledônea",NA,"(Mart.) T.U.P. Konno & Rapini",NA,"17391",NA,"Rapini, A","Campo arenoso.","-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,"101169","auto",NA,NA,"2007","05","21",NA,NA,NA,NA
"52","2021-03-30 12:34:25-03","EAO","IAN","106662","PreservedSpecimen","Plantae","Asclepiadaceae","Minaria","acerosa","Minaria acerosa","Magalhães, MG","1960","04","02","Southern America","Brasil","Minas Gerais",NA,NA,"Pequeno cipó rasteito, flor alva.","IAN106662","Dicotiledônea",NA,"(Mart.) T.U.P. Konno & Rapini",NA,"17391",NA,"Rapini, A","Campo arenoso.","-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,"101169","auto",NA,NA,"2007","05","21",NA,NA,NA,NA
"53","2021-03-30 12:34:25-03","EAO","IAN","107510","PreservedSpecimen","Plantae","Asclepiadaceae","Minaria","acerosa","Minaria acerosa","Magalhães, MG","1944","04","22","Southern America","Brasil","Minas Gerais",NA,NA,"Subarbusto, flro amarela-pálida.","IAN107510","Dicotiledônea",NA,"(Mart.) T.U.P. Konno & Rapini",NA,"4450",NA,"Rapini, A","Campo arenosos, serra do Sacramento.","-47.439998626709","-19.8652992248535","Sacramento",NA,NA,"69737","auto",NA,NA,"2007","05","21",NA,NA,NA,NA
"54","2021-03-30 12:34:25-03","EAO","IAN","107510","PreservedSpecimen","Plantae","Asclepiadaceae","Minaria","acerosa","Minaria acerosa","Magalhães, MG","1944","04","22","Southern America","Brasil","Minas Gerais",NA,NA,"Subarbusto, flro amarela-pálida.","IAN107510","Dicotiledônea",NA,"(Mart.) T.U.P. Konno & Rapini",NA,"4450",NA,"Rapini, A","Campo arenosos, serra do Sacramento.","-47.439998626709","-19.8652992248535","Sacramento",NA,NA,"69737","auto",NA,NA,"2007","05","21",NA,NA,NA,NA
"55","2019-10-09 11:08:52-03","UFBA","ALCB","61940","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Xavier, AB; Anjos, BA dos; Rigueira, D; Oliveira, VF de; Guedes, ML; Roque, N; et al.","2003","04","28","Southern America","Brasil","Bahia",NA,NA,"prostrado, látex branco. Flores creme.",NA,"Dicotyledon",NA,"Mart.",NA,"05",NA,"Guedes, ML","Serra Geral, Estrada para Brejinho das Ametistas, ca. 15Km. da cidade","-42.505278","-14.184444","Caetité",NA,NA,NA,NA,"-42.505278","-14.184444","2003","08",NA,NA,NA,NA,NA
"56","2019-10-09 11:08:52-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Ribas, OS; Cordeiro, J; Barbosa, E","1998","01","17","Southern America","Brasil","Paraná",NA,NA,"procumbente. Flor creme.; seco",NA,"Dicotyledon",NA,"Mart.",NA,"2322",NA,"Farinaccio, MA","Itaiacoca","-42.833333","-25.083333","Ponta Grossa",NA,NA,NA,NA,"-42.833333","-25.083333","2000",NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:09:02-03","UFBA","ALCB","88800","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Guedes, ML; Sanches, FG; Alunos de Botânica III","2009","05","02","Southern America","Brasil","Bahia",NA,NA,"com látex leitoso. Flores com cálice verde, flores cremes.","ALCB035610","Dicotyledon",NA,"(Mart.) Konno & Rapini",NA,"14802","ALCB035610 ALCB035610_1","Santos, RGP","Chapada Diamantina, Caminho para os Três morros. Ponto 04","-41.894167","-13.08","Piatã","1391","1391",NA,NA,"-41.894167","-13.08","2016","12","02",NA,NA,NA,NA
"58","2019-10-09 11:09:02-03","UFBA","ALCB","96138","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Cordeiro, J; Cordeiro, J; Martin, L","2009","11","24","Southern America","Brasil","Paraná",NA,NA,"volúvel. Flor creme.",NA,"Dicotyledon",NA,"(Mart.) Konno & Rapini",NA,"3672",NA,"Cordeiro, J","Fendas de Itaiacoca","-50.1618995666504","-25.0949993133545","Ponta Grossa",NA,NA,"46557","auto",NA,NA,"2010",NA,NA,NA,NA,NA,NA
"59","2020-02-08 09:19:46-03","NBC","NL-BOTANY","L.2727265","PreservedSpecimen","Plantae","Asclepiadaceae","Ditassa","acerosa","Ditassa acerosa","Martius CFP von",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2727265 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2727265",NA,"Gentianales","Mart.",NA,NA,"NL-L2727265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"60","2020-02-08 09:19:46-03","NBC","NL-BOTANY","L.2727264","PreservedSpecimen","Plantae","Asclepiadaceae","Ditassa","acerosa","Ditassa acerosa","Martius CFP von",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2727264 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2727264",NA,"Gentianales","Mart.",NA,NA,"NL-L2727264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"61","2020-02-08 09:19:46-03","NBC","NL-BOTANY","L.3739177","PreservedSpecimen","Plantae","Asclepiadaceae","Ditassa","acerosa","Ditassa acerosa","Hatschbach GG; Schinini A; Silva JM","1996","04","12","Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3739177 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3739177",NA,"Gentianales","Mart.",NA,NA,"NL-L3739177",NA,"Rod. BR-365, 40km S do trevo com a BR-040 (mun. São Gonçalo do Abaeté) Minas Gerais.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"62","2020-02-08 09:19:46-03","NBC","NL-BOTANY","U.1102009","PreservedSpecimen","Plantae","Asclepiadaceae","Ditassa","acerosa","Ditassa acerosa","Harley RM; et al.","1977","03","05","Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1102009 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1102009",NA,"Gentianales","Mart.",NA,NA,"NL-U1102009",NA,"Estado de Bahia. Serra do Curral Feio, 8km N.W. of Lagoinha (5.5km S.W. of Delfino) on the road to Minas do Mimoso.","-41.283333","-10.4",NA,NA,NA,NA,NA,"-41.283333","-10.4",NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"63","2020-02-08 09:19:46-03","NBC","NL-BOTANY","U.1102010","PreservedSpecimen","Plantae","Asclepiadaceae","Ditassa","acerosa","Ditassa acerosa","Harley RM; et al.","1977","03","27","Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1102010 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1102010",NA,"Gentianales","Mart.",NA,NA,"NL-U1102010",NA,"Estado da Bahia, Serra do Rio de Contas, ca. 5 km E. of the Vila do Rio de Contas on the Marcolino Moura road.","-41.8","-13.583333",NA,NA,NA,NA,NA,"-41.8","-13.583333",NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"64","2020-02-08 09:19:46-03","NBC","NL-BOTANY","U.1102031","PreservedSpecimen","Plantae","Asclepiadaceae","Ditassa","ericoides","Ditassa ericoides","Irwin HS; Santos RR dos; Souza R; Fonseca SF da","1969","02","10","Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1102031 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1102031",NA,"Gentianales","Decne.",NA,NA,"NL-U1102031",NA,"Plants of Planalto do Brasil. Estado de Minas Gerais. Serra do Espinhaco, ca. 30km N.E. of Fransico Sá. road to Salinas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"65","2020-02-08 09:19:46-03","NBC","NL-BOTANY","U.1102032","PreservedSpecimen","Plantae","Asclepiadaceae","Ditassa","ericoides","Ditassa ericoides","Irwin HS; Santos RR dos; Souza R; Fonseca SF da","1969","02","25","Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1102032 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1102032",NA,"Gentianales","Decne.",NA,NA,"NL-U1102032",NA,"Plants of Planalto do Brasil. Estado de Minas Gerais. Serra do Espinhaco, Cerrado slopes, ca. 48km west of Montes Claros. road to Agua Boa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"66","2020-02-08 09:19:46-03","NBC","NL-BOTANY","U.1102033","PreservedSpecimen","Plantae","Asclepiadaceae","Ditassa","ericoides","Ditassa ericoides","Irwin HS; Maxwell H; Wasshausen DC","1968","02","18","Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1102033 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1102033",NA,"Gentianales","Decne.",NA,NA,"NL-U1102033",NA,"Plants of the Planalto do Brasil. Serra do Espinhaco. Serra do Cipó, Minas Gerais, ca. km 112 (ca. 135km N. of Belo Horizonte).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"67","2020-11-04 10:59:43-03","ESALQ","ESA","89163","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Farinaccio, M.A. et al.","2003","12","09",NA,"Brasil","São Paulo",NA,NA,NA,"ESA089163","Magnoliophyta",NA,"Mart.",NA,"561.0","ESA089163","Farinaccio, M.A.",NA,"-49.3400001525879","-24.1100006103516","Itararé",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 10:59:43-03","ESALQ","ESA","82637","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Krieger, L.","1977","02","25",NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA082637","Magnoliophyta",NA,"Mart.",NA,"14586.0","ESA082637","Konno, T.","Serra de Ibitipoca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 10:59:43-03","ESALQ","ESA","80013","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Krieger, L.","1969","12","01",NA,"Brasil","Paraná",NA,NA,NA,"ESA080013","Magnoliophyta",NA,"Mart. & Zucc.",NA,"7688.0",NA,"Krieger, L.",NA,NA,NA,"Vila Velha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 10:59:43-03","ESALQ","ESA","24037","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Sakuragui, C.M. et al.","1994","03","19",NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA024037","Magnoliophyta",NA,"Mart. & Zucc.",NA,NA,"ESA024037","Souza, V.C.",NA,"-44.1721992492676","-17.7574996948242","Joaquim Felício",NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 10:59:43-03","ESALQ","ESA","60869","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Hatschbach, G. et al.","1997","03","17",NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA060869","Magnoliophyta",NA,"Mart.",NA,"66369.0","ESA060869","Rapini, A.",NA,"-43.5868988037109","-16.8481006622314","Juramento",NA,NA,"19357","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 10:59:43-03","ESALQ","ESA","98270","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Forzza, R.C.","2004","03","11",NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA098270","Magnoliophyta",NA,NA,NA,"3219.0","ESA098270","Monguilhott, L.",NA,"-43.793098449707","-21.8425006866455","Lima Duarte",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 10:59:43-03","ESALQ","ESA","9196","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Scaramuzza, C.A.M. ; Souza, V.C.","1991","02","08",NA,"Brasil","São Paulo",NA,NA,NA,"ESA009196","Magnoliophyta",NA,"Mart.",NA,"652.0","ESA009196","Farinaccio, M.A.",NA,"-49.3400001525879","-24.1100006103516","Itararé",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 10:59:43-03","ESALQ","ESA","93942","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Souza, V.C.; Camargo, P.C.C.E.; Caliari, C.P.; Garcia, P.B.C.","2005","12","09",NA,"Brasil","São Paulo",NA,NA,"Subarbusto, ca. 20 cm alt.; flores creme.","ESA093942","Magnoliophyta",NA,NA,NA,"31988.0","ESA093942","Rapini, A.","Ventania. Campo de altitude com plantação de Pinus adjacente.","-49.1399993896484","-24.3099994659424","Bom Sucesso de Itararé",NA,NA,"14955","auto",NA,NA,"2008",NA,NA,NA,NA,NA,NA
"75","2020-11-04 10:59:43-03","ESALQ","ESA","68850","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Krieger, L.","1970","05","15",NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA068850","Magnoliophyta",NA,"Mart.",NA,"8626.0","ESA068850","Fontella, P.J.",NA,NA,NA,"Ibitipoca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 10:59:43-03","ESALQ","ESA","69226","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Krieger, L.","1987","04","19",NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA069226","Magnoliophyta",NA,"Mart.",NA,"21438.0","ESA069226","Fontella, P.J.",NA,NA,NA,"Ibitipoca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 10:59:43-03","ESALQ","ESA","24353","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Sano, P.T. et al.","1994","02","23",NA,"Brasil","Bahia",NA,NA,NA,"ESA024353","Magnoliophyta",NA,"Mart. & Zucc.",NA,NA,"ESA024353",NA,NA,"-41.7728004455566","-13.1519002914429","Piatã",NA,NA,"41184","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 10:59:43-03","ESALQ","ESA","81788","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Stehmann, J.R. et al.","2001","02","14",NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA081788","Magnoliophyta",NA,"Mart.",NA,"2903.0","ESA081788","Rapini, A.",NA,"-43.6002998352051","-18.2493991851807","Diamantina",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 10:59:43-03","ESALQ","ESA","69158","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Krieger, L.","1971","06","10",NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA069158","Magnoliophyta",NA,"Mart.",NA,"10666.0","ESA069158","Fontella, P.J.",NA,"-43.801399230957","-20.2532997131348","Itabirito",NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 10:59:43-03","ESALQ","ESA","98803","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Forzza, R.C.","2001","02","09",NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA098803","Magnoliophyta",NA,NA,NA,"1823.0","ESA098803","Fontella, J.",NA,"-43.793098449707","-21.8425006866455","Lima Duarte",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 10:59:43-03","ESALQ","ESA","76361","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Hatschbach, G. et al.","1995","03","12",NA,"Brasil","Minas Gerais",NA,NA,NA,"ESA076361","Magnoliophyta",NA,"Mart.",NA,"61799.0","ESA076361","Rapini, A.",NA,"-44.7308006286621","-17.5981006622314","Várzea da Palma",NA,NA,"60948","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 10:59:43-03","ESALQ","ESA","69157","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Krieger, L.","1970","12","28",NA,"Brasil","Paraná",NA,NA,NA,"ESA069157","Magnoliophyta",NA,"Mart.",NA,"9782.0","ESA069157","Fontella, P.J.",NA,"-50.1618995666504","-25.0949993133545","Ponta Grossa",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 10:59:43-03","ESALQ","ESA","23165","PreservedSpecimen","Plantae","Apocynaceae","Ditassa","acerosa","Ditassa acerosa","Barreto, K.D. et al.","1994","11","24",NA,"Brasil","São Paulo",NA,NA,NA,"ESA023165","Magnoliophyta",NA,"Mart.",NA,"3279.0","ESA023165","Farinaccio, M.A.",NA,"-49.3400001525879","-24.1100006103516","Itararé",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-04 10:59:57-03","ESALQ","ESA","60068","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Souza, V.C. ; Souza, J.P.","1999","03","13",NA,"Brasil","Minas Gerais",NA,NA,"Erva subescandentes; flores creme-amareladas.","ESA060068","Magnoliophyta",NA,"(Mart.) T.U.P. Konno & Rapini",NA,"22069.0","ESA060068","Rapini, A.","Serra do Cabral. Campo rupestre.","-441.025","-174.348","Joaquim Felício",NA,NA,NA,NA,"-441,025","-174,348","2008",NA,NA,NA,NA,NA,NA
"85","2020-11-04 10:59:57-03","ESALQ","ESA","31379","PreservedSpecimen","Plantae","Apocynaceae","Minaria","acerosa","Minaria acerosa","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Campos, F.J.","1996","01","11",NA,"Brasil","Minas Gerais",NA,NA,"Erva latescente; flores creme.","ESA031379","Magnoliophyta",NA,"(Mart.) T.U.P. Konno & Rapini",NA,"10135.0","ESA031379","Rapini, A.","Serra da Piedade. Campo rupestre (canga)","-436.853",NA,"Caeté","1540","1540",NA,NA,"-436,853","-19,823,139","2008",NA,NA,NA,NA,NA,NA
