"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","county","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"406","2020-08-31 09:07:37-03","INPA","INPA","26286","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Prance, GT","9153","1969","01","08","Southern America","Brasil","Roraima","Ilha São Salvador, Ilha de San Salvador near lake Maiú, 40km. NW of Boa Vista.","-60.960081","3.07941",NA,NA,"INPA0026286","INPA0026286 INPA0026286_e","McVaugh, R",NA,NA,"Boa Vista",NA,NA,NA,NA,"1972",NA,NA,"-60.960081","3.07941",NA,NA,NA,NA,NA,NA
"407","2020-08-31 09:07:37-03","INPA","INPA","268302","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Mehlig, U","160","2005","05","07","Southern America","Brasil","Pará","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 1ª ilha de terra firme","-46.675167","-0.913472",NA,NA,"INPA0268302",NA,"Mehlig, U",NA,NA,"Bragança",NA,NA,NA,NA,"2010","09","12","-46.675167","-0.913472",NA,NA,NA,NA,NA,NA
"408","2020-08-31 09:07:37-03","INPA","INPA","268398","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Oliveira, ES de","18","2008","05","22","Southern America","Brasil","Pará","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme","-46.67","-0.923611",NA,NA,"INPA0268398",NA,"Mehlig, U",NA,NA,"Bragança",NA,NA,NA,NA,"2010","09","12","-46.67","-0.923611",NA,NA,NA,NA,NA,NA
"409","2020-08-31 09:07:37-03","INPA","INPA","268423","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Oliveira, JN","5","2008","03","08","Southern America","Brasil","Pará","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme","-46.67","-0.916056",NA,NA,"INPA0268423",NA,"Mehlig, U",NA,NA,"Bragança",NA,NA,NA,NA,"2010","09","12","-46.67","-0.916056",NA,NA,NA,NA,NA,NA
"410","2020-08-31 09:07:37-03","INPA","INPA","268437","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Oliveira, L","60","2008","07","10","Southern America","Brasil","Pará","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme","-46.67","-0.923611",NA,NA,"INPA0268437",NA,"Mehlig, U",NA,NA,"Bragança",NA,NA,NA,NA,"2010","09","12","-46.67","-0.923611",NA,NA,NA,NA,NA,NA
"411","2020-08-31 09:07:37-03","INPA","INPA","268440","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Oliveira, L","66","2008","07","21","Southern America","Brasil","Pará","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme","-46.67","-0.923611",NA,NA,"INPA0268440",NA,"Mehlig, U",NA,NA,"Bragança",NA,NA,NA,NA,"2010","09","12","-46.67","-0.923611",NA,NA,NA,NA,NA,NA
"412","2020-08-31 09:07:37-03","INPA","INPA","268669","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Oliveira, L","42","2008","05","01","Southern America","Brasil","Pará","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 3a. ilha de terra firme, próximo à divisa com o manguezal.","-46.674028","-0.916444",NA,NA,"INPA0268669",NA,"Mehlig, U",NA,NA,"Bragança",NA,NA,NA,NA,"2010","09","12","-46.674028","-0.916444",NA,NA,NA,NA,NA,NA
"413","2020-08-31 09:07:37-03","INPA","INPA","268670","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Costa, AIS","2","2008","01","25","Southern America","Brasil","Pará","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4a. ilha de terra firme.","-46.67","-0.923611",NA,NA,"INPA0268670",NA,"Mehlig, U",NA,NA,"Bragança",NA,NA,NA,NA,"2010","09","12","-46.67","-0.923611",NA,NA,NA,NA,NA,NA
"414","2020-08-31 09:07:37-03","INPA","INPA","268671","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Oliveira, L","46","2008","05","01","Southern America","Brasil","Pará","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 3a. ilha de terra firme.","-46.671972","-0.916222",NA,NA,"INPA0268671",NA,"Mehlig, U",NA,NA,"Bragança",NA,NA,NA,NA,"2010","09","12","-46.671972","-0.916222",NA,NA,NA,NA,NA,NA
"415","2020-08-31 09:07:37-03","INPA","INPA","64476","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Gomes, M","391","1976","11","12","Southern America","Brasil","Mato Grosso","Nucleo de Aripuanã, á 350m, da serraria.","-59.775556","-10.285833",NA,NA,"INPA0064476","INPA0064476 INPA0064476_e","Sobral, MEG",NA,NA,"Aripuanã",NA,NA,NA,NA,"1985","04",NA,"-59.775556","-10.285833",NA,NA,NA,NA,NA,NA
"416","2020-08-31 09:07:37-03","INPA","INPA","80268","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Santos, JL dos","212","1978","10","07","Southern America","Brasil","Acre","Rio Macauã, Seringal Capital, Rio Macanã, Seringal Capital.","-68.5","-9.5",NA,NA,"INPA0080268","INPA0080268 INPA0080268_1 INPA0080268_1e INPA0080268_e","Sobral, MEG",NA,NA,"Sena Madureira",NA,NA,NA,NA,"1985","04",NA,"-68.5","-9.5",NA,NA,NA,NA,NA,NA
"417","2020-08-31 09:07:37-03","INPA","INPA","86037","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Meneces, E","143","1976","08","28","Southern America","Bolivia","Beni","Ladi, rio Matos.",NA,NA,NA,NA,"INPA0086037","INPA0086037 INPA0086037_e",NA,NA,NA,"Ballivián",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2021-01-10 20:46:58-03","INPA","INPA","90149","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Zarucchi, JL","2679","1979","10","11","Southern America","Brasil","Rondônia","Mineração Taboca at Massangana (ca. 35 km WSW of Ariquemes), soil-covered granite slope.","-63.333333","-10.033333",NA,NA,"INPA0090149","INPA0090149 INPA0090149_e INPA0090149_nd","Holst, BK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-63.333333","-10.033333",NA,NA,NA,NA,NA,NA
"419","2020-08-31 09:07:37-03","INPA","INPA","120398","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Plowman, T","9453","1980","03","02","Southern America","Brasil","Pará","Belém-Brasília highway (BR 010) 17 km. south of Ligação do Pará, near kilometer marker 1509","-47.533333","-4.283333",NA,NA,"INPA0120398","INPA0120398 INPA0120398_e INPA0120398_e1 INPA0120398_nd","Holst, BK","250","250","Paragominas",NA,NA,NA,NA,"1988",NA,NA,"-47.533333","-4.283333",NA,NA,NA,NA,NA,NA
"420","2020-08-31 09:07:37-03","INPA","INPA","131649","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Davidse, G","18013","1980","04","08","Southern America","Brasil","Pará","13 km north of Bragança by road","-46.25","-0.983333",NA,NA,"INPA0131649","INPA0131649 INPA0131649_e INPA0131649_e1 INPA0131649_nd","Holst, BK","20","20","Bragança",NA,NA,NA,NA,"1988",NA,NA,"-46.25","-0.983333",NA,NA,NA,NA,NA,NA
"421","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","31791",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","A. M. Amorim; et al","3832","2003","11","25",NA,"Brasil","Bahia","Barragem de Bananeiras","-38.9557991027832","-12.6183004379272",NA,NA,"MBML031791","MBML031791","M. Sobral/2008",NA,NA,"Cachoeira",NA,NA,"26884","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","14278",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","L. Kollmann; et al","3484","2000","12","12",NA,"Brasil","Espírito Santo","Cabeceira Córrego do Engenho","-40.8908004760742","-18.7549991607666",NA,"Arvoreto 4m. Flores velhas amarelas.","MBML014278","MBML014278","M. Sobral/2001",NA,NA,"Barra de São Francisco",NA,NA,"36480","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2021-01-04 11:29:56-03","UEMA","SLUI","2471","PreservedSpecimen","Plantae","Angiospermae",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","F. H. Muniz",NA,"1995","04","07",NA,"Brasil","Maranhão","Reserva Florestal de Buriticupu","-46.670533","-4.546028",NA,NA,"SLUI002471",NA,NA,"200","200","Buriticupu",NA,NA,NA,NA,NA,NA,NA,"46°40'13.92W","4°32'45.70S",NA,NA,NA,NA,NA,NA
"424","2021-03-04 11:05:52-03","UFRB","HURB","23776","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Stadnik, A.; Vasconcelos, T. & Faria, J.","361","2016","07","11",NA,"Brasil","Minas Gerais","Estrada de terra para o Morro do Pilar;","-43.332778","-19.2475",NA,"árvore, ca. 5m, folhas discolores, frutos verdes imaturos, roxos quando maduros.","HURB000023776","HURB000023776","A. Stadnik","533","533","Santana do Riacho",NA,NA,NA,NA,"2016","07",NA,"43º19'58W","19º14'51S",NA,NA,NA,NA,NA,NA
"425","2021-03-04 11:05:52-03","UFRB","HURB","15810","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens parvifolia",NA,"Aona, L.Y.S.; Costa,G.; Vieira, G.; Fonseca, W. & Araujo, R.J.","4521","2017","09","13",NA,"Brasil","Bahia","Capoeiruçu;","-38.989167","-12.575556",NA,NA,"HURB000015810",NA,NA,NA,NA,"Cahoeira","parvifolia",NA,NA,NA,NA,NA,NA,"38º59'21W","12º34'32S",NA,NA,NA,NA,NA,NA
"426","2021-03-04 11:05:52-03","UFRB","HURB","10102","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Simões, S.S.; et al","126","2012","08","03",NA,"Brasil","Bahia","Mata da Cazuzinha;","-39.1018981933594","-12.6700000762939",NA,NA,"HURB000010102",NA,"Stadnik, A.; Melo, J.D.O.; Pereira, J.S.",NA,NA,"Cruz das Almas",NA,NA,"14660","auto","2017","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2021-03-04 11:06:43-03","UFRB","HURB","8555","PreservedSpecimen","Plantae","Anthophyta",NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Simões, S.S.; Reis, L.","63","2011","07","16",NA,"Brasil","Bahia","Mata do Cazuzinha;","-39.1018981933594","-12.6700000762939",NA,NA,"HURB000008555",NA,"Stadnik, A.; Melo, J.D.O.; Pereira, J.S.",NA,NA,"Cruz das Almas",NA,NA,"14660","auto","2017","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2021-03-04 11:05:52-03","UFRB","HURB","15810","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens parvifolia",NA,"Aona, L.Y.S.; Costa,G.; Vieira, G.; Fonseca, W. & Araujo, R.J.","4521","2017","09","13",NA,"Brasil","Bahia","Capoeiruçu;","-38.989167","-12.575556",NA,NA,"HURB000015810",NA,NA,NA,NA,"Cahoeira","parvifolia",NA,NA,NA,NA,NA,NA,"38º59'21W","12º34'32S",NA,NA,NA,NA,NA,NA
"429","2019-12-19 11:19:50-03","UFG","UFG","7136","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Rizzo, J.A.; Barbosa, A.","7136","1971","10","23",NA,"Brasil","Goiás","Serra de Santa Rita, No Distrito de Jeroaquara. Cerrado.","-50.1403007507324","-15.9343996047974",NA,"Árvore de 2m, corola branca.",NA,NA,"Sobral, M.",NA,NA,"Goiás",NA,NA,"63502","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2019-12-19 11:19:50-03","UFG","UFG","10012","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","Rizzo, J.A.","10012","1974","11","02",NA,"Brasil","Tocantins","Atravessando o rio Javaé até a Fazenda São Pedro, às margens do rio Araguaia. à 200 m da sede. Cerrado.","-49.5289001464844","-11.7966995239258",NA,"Árvore 4,0 m. Corola branca.",NA,NA,"Faria-Júnior, J.E.Q.",NA,NA,"Formoso do Araguaia",NA,NA,"161471","auto","2010","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2019-06-10 10:11:15-03","FZB-BH","BHZB","6241","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,"Echternacht, L.A. et al.","472","2004","05","18",NA,"Brasil","MG","Estação Ecológica da Mata do Cedro.","-44.6349983215332","-20.5414009094238",NA,"Doação BHCB 95467. Beira de Floresta. Outros coletores: T. Dornas.",NA,NA,"M. Sobral",NA,NA,"Carmópolis de Minas",NA,NA,"18828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2019-06-10 10:11:15-03","FZB-BH","BHZB","6238","S","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,"Echternacht, L.A.","362","2004","09","26",NA,"Brasil","MG","Estação Ecológica da Mata do Cedro","-44.617389","-20.421722",NA,"Doação BHCB 95466. Lat. 20 25' 18.2 S Long. 044 37' 02.6 W. Alt. 781m. Com duplicata.",NA,NA,"M.Sobral","781","781","Carmópolis de Minas",NA,NA,NA,NA,"2006","01",NA,"44W 37' 02.6","20S 25' 18.2",NA,NA,NA,NA,NA,NA
"433","2021-01-26 13:56:41-03","IMA","MAC","38846","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","R.C.Oliveira; et al.","2195","2008","05","31",NA,"Brasil","Rio Grande do Norte",NA,"-38.6425","-6.701944",NA,"Arbusto ca. de 80cm de altura. Frutos pretos.; Caatinga.","MAC0038846","MAC0038846","M.Sobral",NA,NA,"Luís Gomes",NA,NA,NA,NA,"2017",NA,NA,"-38.6425","-6.701944",NA,NA,NA,NA,NA,NA
"434","2021-01-26 13:56:41-03","IMA","MAC","39087","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","R.C.Oliveira; et al.","2195","2008","05","30",NA,"Brasil","Rio Grande do Norte","Estrada para Cachoeira do Rela.","-38.6425","-6.701944",NA,"Arbusto ca. de 80cm de altura. Frutos verdes.; Mata Atlântica.","MAC0039087","MAC0039087","M.Sobral",NA,NA,"Luís Gomes",NA,NA,NA,NA,"2017",NA,NA,"-38.6425","-6.701944",NA,NA,NA,NA,NA,NA
"435","2021-02-04 10:29:27-03","UFRPE","HST","21693","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","J.E.L.Torres; W.B.Santos (Parcela E59 ind. 4257 )","5","2016","06","03",NA,"Brasil","Pernambuco","Sítio Bandeiras","-40.4982986450195","-7.57610988616943",NA,"Arvoreta ca. 3,5 m alt. e 15 cm CAP; casca morta acinzentada com cicatrizes deixadas pela queda de galhos; folhas membranáceas; frutos imaturos, muito jovens.","HST021693",NA,"M.Sobral","24","24","Araripina",NA,NA,"41571","auto","2016","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2021-02-04 10:29:27-03","UFRPE","HST","21976","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","J.E.L. Torres; W.B.Santos (Parcela C28 ind. 4319)","74","2017","04","20",NA,"Brasil","Pernambuco","Serrolândia","-40.1488990783691","-7.651939868927",NA,"Arbusto ca. 4 m alt. e 15,5 cm CAP; flores em botões.","HST021976",NA,NA,"24","24","Ipubi",NA,NA,"42741","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2021-02-04 10:29:27-03","UFRPE","HST","17629","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","flavescens","Eugenia flavescens","DC.","A.A.Roque","474","2008","03","02",NA,"Brasil","Rio Grande do Norte","RPPN Stoessel de Britto","-37.0203018188477","-6.03388977050781",NA,"Arvoreta; flores brancas.","HST017629",NA,"F.F.Mazine",NA,NA,"Jucurutu",NA,NA,"24072","auto","2008","07","02",NA,NA,NA,NA,NA,NA,NA,NA
"438","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,NA,NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"439","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,NA,NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"440","2020-09-12 05:00:02-03","US","US","USw7600","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,"B. A. Krukoff","6257",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"441","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,NA,NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"442","2020-09-12 05:00:02-03","US","US","USw22349","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,"R. Costa","268",NA,NA,NA,"South America - Neotropics","Brazil",NA,"Boa Vista, Rio Tapajoz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"443","2020-09-12 05:00:02-03","US","US","32372","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,"H. H. Rusby","606","1886","10",NA,"South America - Neotropics","Brazil",NA,"Falls of Madeira",NA,NA,NA,NA,"US01897933","US01897933_01 US01897933_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"444","2020-09-12 05:00:02-03","US","US","2967568","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,"G. Davidse, N. A. Rosa, C. S. Rosario & M. G. Silva","18013","1980","4","8","South America - Neotropics","Brazil","Bragança","13 km north of Bragança by road; Campo de Baixo","-46.25","-0.98",NA,NA,"US01897918","US01897918_01 US01897918_02",NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"445","2020-09-12 05:00:02-03","US","US","3354828","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,"P. Foster & P. Soliz","570","1995","11","1","South America - Neotropics","Bolivia","Santa Cruz","Velasco Province. Parque Nacional Noel Kempff Mercado. Campamento Las Gamas. Zona entre chaparel/ cerrado y bosque alto por el transecto de vegetación y suelos T2 y T4.","-60.3889","-14.8106",NA,NA,"US03054498","US03054498_01",NA,"850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"446","2020-09-12 05:00:02-03","US","US","2932846","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,"N. T. Silva","1461","1968","11","27","South America - Neotropics","Brazil","Pará","Rio Jarí, Bandeira","-52.5816993713379","-1.52332997322083",NA,NA,"US01897929","US01897929_01 US01897929_02",NA,NA,NA,"Almeirim",NA,NA,"564600","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"447","2020-09-12 05:00:02-03","US","US","1660518","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,"B. A. Krukoff","6257","1934","9","14","South America - Neotropics","Brazil","Amazonas","Near Tres Casas","-63.0208015441895","-7.50611019134521",NA,NA,"US01897932","US01897932_01 US01897932_02",NA,NA,NA,"Humaitá",NA,NA,"202650","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"448","2020-09-12 05:00:02-03","US","US","3697676","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,"D. E. Williams","1163","1990","11","7","South America - Neotropics","Bolivia","Beni","Encanada de Susi, 500 m upstream of Rurrenabaque","-67.5","-14.5",NA,NA,"US01910354",NA,"Holst, Bruce K.","227",NA,"General José Ballivián",NA,NA,NA,NA,NA,NA,NA,"67 30 0 W","14 30 0 S","Dicotyledonae",NA,NA,"1",NA,NA
"449","2020-09-12 05:00:02-03","US","US","USw7678","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,"B. A. Krukoff","6380",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"450","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,NA,NA,NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"451","2020-09-12 05:00:02-03","US","US","3205951","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,"C. C. Berg & A. J. Henderson","573","1977","10","16","South America - Neotropics","Brazil","Pará","Serra dos Carajás, Serra Norte, ca.25km E of AMZA Exploratio Camp","-50.25","-6",NA,NA,"US01897923","US01897923_01 US01897923_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"452","2020-09-12 05:00:02-03","US","US","3197362","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,"W. R. Anderson","12289","1978","3","27","South America - Neotropics","Brazil","Rondônia","Along Rio dos Pacaás Novos, just above and below the first cachoeira",NA,NA,NA,NA,"US01897921","US01897921_01 US01897921_02",NA,"220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"453","2020-09-12 05:00:02-03","US","US","2684946","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Eugenia","flavescens","Eugenia flavescens",NA,"P. B. Cavalcante","2363","1970","2","12","South America - Neotropics","Brazil","Pará","Parque Indígena do Tumucumaque, Rio Parú de Oeste, Missão Tiriyo. Arredores da Aldeia","-55.75","2.33",NA,NA,"US01897926","US01897926_01 US01897926_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
