"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"144","2020-02-08 10:23:57-03","NBC","NL-BOTANY","U.1435411","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Revilla J","1976","10","12","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435411 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435411",NA,"Rosales","Vázquez Avila MD",NA,"Loreto",NA,NA,NA,NA,"NL-U1435411","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024540",NA,NA,NA
"145","2020-02-08 10:23:57-03","NBC","NL-BOTANY","U.1435412","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Ellenberg H","1957","07","14","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435412 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435412",NA,"Rosales","Vázquez Avila MD",NA,"Huánuco",NA,NA,NA,NA,"NL-U1435412","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024541",NA,NA,NA
"146","2020-02-08 10:23:57-03","NBC","NL-BOTANY","U.1435413","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Gentry AH","1976","01","03","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435413 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435413",NA,"Rosales","Vázquez Avila MD",NA,"Loreto",NA,NA,NA,NA,"NL-U1435413","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024542",NA,NA,NA
"147","2020-02-08 10:23:57-03","NBC","NL-BOTANY","U.1435414","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Davidse G","1980","06","28","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435414 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435414",NA,"Rosales","Berg CC",NA,"Zulia",NA,NA,NA,NA,"NL-U1435414","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024530",NA,NA,NA
"148","2020-02-08 10:23:57-03","NBC","NL-BOTANY","U.1435415","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Davidse G","1980","06","19","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435415 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435415",NA,"Rosales","Berg CC",NA,"Zulia",NA,NA,NA,NA,"NL-U1435415","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024532",NA,NA,NA
"149","2020-02-08 10:23:57-03","NBC","NL-BOTANY","U.1435416","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Davidse G","1980","06","23","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435416 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435416",NA,"Rosales","Berg CC",NA,"Zulia",NA,NA,NA,NA,"NL-U1435416","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0024534",NA,NA,NA
"150","2020-02-08 10:23:57-03","NBC","NL-BOTANY","WAG.1107482","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Bruijn J de","1966","11","30","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1107482 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1107482",NA,"Rosales",NA,NA,"Zulia",NA,NA,NA,NA,"NL-WAG1107482","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"151","2020-02-08 10:23:57-03","NBC","NL-BOTANY","WAG.1107483","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Bruijn J de","1966","11","30","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1107483 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1107483",NA,"Rosales",NA,NA,"Zulia",NA,NA,NA,NA,"NL-WAG1107483","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"152","2020-02-08 10:23:57-03","NBC","NL-BOTANY","WAG.1107484","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Breteler FJ","1965","12","21","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1107484 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1107484",NA,"Rosales",NA,NA,"Táchira",NA,NA,NA,NA,"NL-WAG1107484","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"153","2020-02-08 10:23:57-03","NBC","NL-BOTANY","WAG.1107485","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Breteler FJ","1965","12","21","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1107485 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1107485",NA,"Rosales",NA,NA,"Táchira",NA,NA,NA,NA,"NL-WAG1107485","Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"154","2020-02-08 10:23:57-03","NBC","NL-BOTANY","U.1435377","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Trujillo B; Pulido J","1979","04","12","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1435377 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1435377",NA,"Rosales","Berg CC",NA,"Bolívar",NA,NA,"-61.733333","8.366667","NL-U1435377","Kunth",NA,NA,NA,NA,NA,"-61.733333","8.366667","1983","04","01","Magnoliopsidae","U 0040116",NA,NA,NA
"155","2020-11-04 11:14:13-03","ESALQ","ESA","51802","PreservedSpecimen","Plantae","Moraceae","Ficus","gardneriana","Ficus gardneriana","Maria, V.R.B.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA051802","Magnoliophyta",NA,"Maria, V.R.B.",NA,"Mato Grosso do Sul","Bonito",NA,"-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-11-04 11:14:13-03","ESALQ","ESA","48315","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Bernacci, L.C. ; Árbocz, G.F.","1997","11","25",NA,"Brasil",NA,NA,NA,"ESA048315","Magnoliophyta",NA,"Pelissari, G.","2607.0","Mato Grosso","Barra do Garças",NA,"-52.2566986083984","-15.8900003433228","ESA048315","Kunth",NA,NA,"123012","auto",NA,NA,NA,"2011","08","02",NA,NA,NA,NA,NA
"157","2020-11-04 11:14:13-03","ESALQ","ESA","85772","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Melo, P. H. A. Versieux, L. M.","2002","11","16",NA,"Brasil",NA,NA,NA,"ESA085772","Magnoliophyta",NA,"Lombardi, J.A.","242.0","Minas Gerais","Iguatama",NA,"-45.7113990783691","-20.1744003295898","ESA085772_1 ESA085772_2","H. B. & K.",NA,NA,"23336","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-11-04 11:14:13-03","ESALQ","ESA","19621","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Barreto, K.D.; Fernandes, G.D.; Gouveia, J.","1994","12","27",NA,"Brasil",NA,NA,NA,"ESA019621","Magnoliophyta",NA,"Pelissari, G.","2751.0","São Paulo","Buritizal",NA,"-47.7000007629395","-20.1900005340576","ESA019621","Kunth",NA,NA,"15008","auto",NA,NA,NA,"2011","08","02",NA,NA,NA,NA,NA
"159","2020-11-04 11:14:13-03","ESALQ","ESA","105401","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Gorenstein, M.R.","2005","06","15",NA,"Brasil",NA,NA,NA,"ESA105401","Magnoliophyta",NA,"Durigan, G. & Franco, G.A.D.C.",NA,"São Paulo","Gália",NA,"-49.5499992370605","-22.2900009155273","ESA105401",NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-11-04 10:56:23-03","ESALQ","ESA","143458","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Souza, V.C.","2017","11","04",NA,"Brasil",NA,NA,"Árvore robusta, ca. 10 m alt.; sicônios verdes. Látex alvo.","ESA143458",NA,NA,"Colletta, G.D.","42393.0","Goiás","Corumbá de Goiás.","7 km de Corumbá de Goiás em direção a Pirenópolis. Km 13 da GO-225. Cerrado.","-48.8086013793945","-15.9236001968384",NA,NA,"1065","1065","41388","auto",NA,"-48,862,917","-15,907,556","2017","11","07",NA,NA,NA,NA,NA
"161","2020-11-04 11:14:13-03","ESALQ","ESA","33896","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Neto, E. T. França, G. S.","1994","07","21",NA,"Brasil",NA,NA,NA,"ESA033896","Magnoliophyta",NA,"Carauta, J.P.P.","887.0","Minas Gerais",NA,"Estação Ecológica UFMG",NA,NA,"ESA033896","H. B. & K.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-11-04 11:14:13-03","ESALQ","ESA","111414","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Caliari, C.P.","2006","09","13",NA,"Brasil",NA,NA,NA,"ESA111414","Magnoliophyta",NA,"Souza, V.C.","324.0","Mato Grosso","Barão de Melgaço",NA,"-55.9674987792969","-16.1944007873535","ESA111414",NA,NA,NA,"145819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-11-04 11:14:13-03","ESALQ","ESA","118800","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Colletta, G.D.","2011","11","01",NA,"Brasil",NA,NA,"Árvore, 8m, frutos imaturos e maduros verdes, lÁtex branco","ESA118800","Magnoliophyta",NA,"Colletta, G.D.","585.0","São Paulo","Piratininga","Estrada Municipal Piratininga- Cabrália Paulista, próximo a Faz.São José","-49.1300010681152","-22.4099998474121",NA,NA,NA,NA,"19389","auto",NA,NA,NA,"2011","11","16",NA,NA,NA,NA,NA
"164","2021-01-17 13:47:18-03","MN","R","198744","PreservedSpecimen","Plantae","Moraceae","Ficus","gardneriana","Ficus gardneriana","Walter, B.M.T. 2545; Xavier, S.C.S.; Nunes, R.; Cordovil, S.P. & Santos, I.","1995","09","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Carauta, J.P.P.",NA,"Goiás","Niquelândia",NA,NA,"-14.216667",NA,"(Miq.) Miq.","480","480",NA,NA,NA,"04°82'7W","14°13'S","2004",NA,NA,NA,NA,NA,NA,NA
"165","2021-01-17 13:47:18-03","MN","R","198743","PreservedSpecimen","Plantae","Moraceae","Ficus","gardneriana","Ficus gardneriana","Walter, B.M.T. 2633; Assis, M.C.; Sampaio, A.B. & Cordovil, S.P.","1995","10","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Carauta, J.P.P.",NA,"Goiás","Campinaçu",NA,NA,"-13.983333",NA,"(Miq.) Miq.","470","470",NA,NA,NA,"04°82'5W","13°59'S","2004",NA,NA,NA,NA,NA,NA,NA
"166","2021-01-14 15:31:56-03","MN","R","203731","PreservedSpecimen","Plantae","Moraceae","Ficus","gardneriana","Ficus gardneriana","Diaz, B.E.","2000","06","26",NA,"Brasil",NA,NA,"visita a Caldas Novas em 26 de Julho de 2000",NA,NA,NA,"Carauta, J.P.P. & Diaz, B.E.","367","Goiás",NA,NA,"-48.584167","-17.691694",NA,"(Miq.) Miq.","800","800",NA,NA,NA,"48°35'03.0W","17°41'30.1S","2004","03",NA,NA,NA,NA,NA,NA
"167","2021-01-14 15:31:56-03","MN","R","203733","PreservedSpecimen","Plantae","Moraceae","Ficus","gardneriana","Ficus gardneriana","Diaz, B.E.","2000","07","26",NA,"Brasil",NA,NA,"visita a Caldas Novas em 26 de Julho de 2000",NA,NA,NA,"Carauta, J.P.P.","361","Goiás",NA,NA,"-49.220333","-17.089028",NA,"(Miq.) Miq.","800","800",NA,NA,NA,"49°13'13.2W","17°05'20.5S","2000","03",NA,NA,NA,NA,NA,NA
"168","2021-01-14 15:31:56-03","MN","R","203735","PreservedSpecimen","Plantae","Moraceae","Ficus","gardneriana","Ficus gardneriana","Diaz, B.E.","2000","05","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Carauta, J.P.P. & Diaz, B.E.","281","Minas Gerais",NA,"Araxá","-46.951389","-19.648333",NA,"(Miq.) Miq.",NA,NA,NA,NA,NA,"46°57'05W","19°38'54S","2004","03",NA,NA,NA,NA,NA,NA
"169","2021-01-14 15:31:56-03","MN","R","203736","PreservedSpecimen","Plantae","Moraceae","Ficus","gardneriana","Ficus gardneriana","Diaz, B.E.","2000","05","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Carauta, J.P.P.","320","Minas Gerais",NA,"Conquista","-47.508861","-19.857917",NA,"(Miq.) Miq.",NA,NA,NA,NA,NA,"047°30'31,9W","19°51'28,5S","2004","03",NA,NA,NA,NA,NA,NA
"170","2021-01-14 15:31:56-03","MN","R","203737","PreservedSpecimen","Plantae","Moraceae","Ficus","gardneriana","Ficus gardneriana","Diaz, B.E.",NA,NA,NA,NA,"Brasil",NA,NA,"visita a Caldas Novas em Julho de 2000",NA,NA,NA,"Carauta, J.P.P.","365","Goiás",NA,NA,"-49.179944","-17.191389",NA,"(Miq.) Miq.","800","800",NA,NA,NA,"49°10'47.8W","17°11'29S","2004",NA,NA,NA,NA,NA,NA,NA
"171","2021-01-14 15:31:56-03","MN","R","203836","PreservedSpecimen","Plantae","Moraceae","Ficus","gardneriana","Ficus gardneriana","Diaz, B.E.","2000","05","12",NA,"Brasil",NA,NA,"excursão a Londrina e Araxá começada em 08 de Maio de 2000",NA,NA,NA,"Carauta, J.P.P. & Diaz, B.E.","273","Minas Gerais",NA,NA,"-47.743889","-19.731944",NA,"(Miq.) Miq.",NA,NA,NA,NA,NA,"47°44'38W","19°43'55S",NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-01-14 15:31:56-03","MN","R","215483","PreservedSpecimen","Plantae","Moraceae","Ficus","gardneriana","Ficus gardneriana","Diaz, B.E.","2002","04","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Diaz, B.E.","563","Goiás",NA,NA,NA,NA,NA,"(Miq.) Miq.",NA,NA,NA,NA,NA,NA,NA,"2002","04","27",NA,NA,NA,NA,NA
"173","2021-02-08 19:35:00-03","MN","R","202202","PreservedSpecimen","Plantae","Moraceae","Ficus","gardneriana","Ficus gardneriana","Hatschbach, G.G.; Hatschback, M. & Ribas, O.S. 73377","2002","05","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Carauta, J.P.P.","s.n.","Mato Grosso do Sul","Bonito",NA,"-56.4818992614746","-21.1210994720459",NA,"(Miq.) Miq.",NA,NA,"71352","auto",NA,NA,NA,"2002","02",NA,NA,NA,NA,NA,NA
"174","2021-01-17 13:47:18-03","MN","R","215484","PreservedSpecimen","Plantae","Moraceae","Ficus","gardneriana","Ficus gardneriana","Walter, B.M.T. 5136; Santos, A.A.","2002","02","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Carauta, J.P.P.","5136","Minas Gerais","Cabeceira Grande",NA,"-47.0905990600586","-16.0296993255615",NA,"(Miq.) Miq.",NA,NA,"31320","auto",NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA
"175","2021-01-14 15:31:56-03","MN","R","202212","PreservedSpecimen","Plantae","Moraceae","Ficus","gardneriana","Ficus gardneriana","Klein, V.L.G.","1995","08","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Carauta, J.P.P.","2865","Goiás","Pirenópolis","Serra dos Pirineus","-48.9592018127441","-15.852499961853",NA,"(Miq.) Miq.",NA,NA,"40887","auto",NA,NA,NA,"2003","05",NA,NA,NA,NA,NA,NA
"176","2021-01-14 15:31:56-03","MN","R","202229","PreservedSpecimen","Plantae","Moraceae","Ficus","gardneriana","Ficus gardneriana","Rizzo, J.A.","1994","03","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Carauta, J.P.P.","11076","Goiás","Mossâmedes","Serra Dourada","-50.2150001525879","-16.1266994476318",NA,"(Miq.) Miq.",NA,NA,"30139","auto",NA,NA,NA,"2003","05",NA,NA,NA,NA,NA,NA
"177","2021-01-14 15:32:01-03","MN","R","203766","PreservedSpecimen","Plantae","Moraceae","Ficus","mattogrossensis","Ficus mattogrossensis","Diaz, B.E.","2000","12","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Carauta, J.P.P.","405","Espírito Santo",NA,NA,"-40.068889","-19.15",NA,"Standl.","20","20",NA,NA,NA,"040°04'08W","19°09'00,0S","2004","03",NA,NA,NA,NA,NA,NA
"178","2021-01-17 13:47:25-03","MN","R","215602","PreservedSpecimen","Plantae","Moraceae","Ficus","mattogrossensis","Ficus mattogrossensis","Santos, A.A. 2390; Sinigaglia, C.; Pereira, J.B.; Pastore, J.F.B. & Barbosa, N.F.","2004","03","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Carauta, J.P.P.",NA,"Goiás","São Domingos",NA,"-46.780556","-13.566111",NA,"Standl.",NA,NA,NA,NA,NA,"46°46'50W","13°33'58S","2007",NA,NA,NA,NA,NA,NA,NA
"179","2021-03-31 13:40:25-03","MN","R","171431","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Zarucchi, J.L.; Vieira, M.G.; Silva, A.S.; Mota, C.D. & Ramos, J.F.","1979","10","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Berg, C.C.",NA,"Rondônia","Porto Velho",NA,"-62.9","-9.116667",NA,"Kunth",NA,NA,NA,NA,NA,"62°54'W","9°7'S","2001","03","26",NA,NA,NA,NA,NA
"180","2021-03-31 13:40:25-03","MN","R","161818","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Mello Filho, L.E.","1986","08","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Carauta, J.P.P.","s.n.","Minas Gerais",NA,"Araxá",NA,NA,NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,"1990","11",NA,NA,NA,NA,NA,NA
"181","2021-03-31 13:40:25-03","MN","R","171432","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Prance, G.T.; Maas, P.J.M.; Atchley, A.A.; Steward, W.C.; Woolcott, D.B.; Coelho, D.F.; Monteiro, O.P.; Pinheiro, W.S. & Ramos, J.F.","1971","07","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Berg, C.C.",NA,"Amazonas",NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,"2001","03","26",NA,NA,NA,NA,NA
"182","2021-03-31 13:40:25-03","MN","R","195775","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Mello Filho, L.E.","1991","09","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Berg, C.C.","5549","Rondonia",NA,NA,NA,NA,NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,"2000","03","26",NA,NA,NA,NA,NA
"183","2021-03-31 13:40:25-03","MN","R","203732","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Diaz, B.E.","2001","04","15",NA,"México",NA,NA,NA,NA,NA,NA,"Carauta, J.P.P.","478","Guadalajara","Amaca",NA,NA,NA,NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,"2004","03",NA,NA,NA,NA,NA,NA
"184","2021-01-14 15:32:01-03","MN","R","203738","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Diaz, B.E.","2000","05","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Berg, C.C.","315","Minas Gerais",NA,NA,"-47.370722","-19.890333",NA,"Kunth",NA,NA,NA,NA,NA,"047°22'14,6W","19°53'25,2S",NA,NA,NA,NA,NA,NA,NA,NA
"185","2021-01-17 13:47:25-03","MN","R","215639","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Sevilha, A.C. 3299; Moreira, G.A. & Silva, J.M.A.","2003","09","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Bringel Jr., J.B.A.",NA,"Goiás",NA,"São Domingos","-46.341111","-13.689444",NA,"Kunth","476","476",NA,NA,NA,"46°20'28W","13°41'22S","2004","04",NA,NA,NA,NA,NA,NA
"186","2021-01-14 15:32:01-03","MN","R","146372","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Mello Filho, L.E.","1983","03","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Carauta, J.P.P.","5109","Maranhão","São Luís",NA,"-44.3027992248535","-2.52972006797791",NA,"Kunth",NA,NA,"33693","auto",NA,NA,NA,"1990","11","14",NA,NA,NA,NA,NA
"187","2021-03-31 13:40:25-03","MN","R","171467","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Hoehne, F.C.","1911","09",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Carauta, J.P.P.","4478","Mato Grosso","Cáceres",NA,"-57.6789016723633","-16.0706005096436",NA,"Kunth",NA,NA,"172193","auto",NA,NA,NA,"1988","09",NA,NA,NA,NA,NA,NA
"188","2021-01-14 15:32:01-03","MN","R","39320","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Hoehne, F.C.","1911","09",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Carauta, J.P.P.","4477","Mato Grosso","Cáceres",NA,"-57.6789016723633","-16.0706005096436",NA,"Kunth",NA,NA,"172193","auto",NA,NA,NA,"1988","09",NA,NA,NA,NA,NA,NA
"189","2021-01-17 13:47:25-03","MN","R","210676","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Echternacht, L.; Stehmann, J.R. 1076","2005","10","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Pelissari, G.",NA,"Minas Gerais","Carmópolis de Minas","Estação ecológica da Mata do Cedro","-44.6349983215332","-20.5414009094238",NA,"Kunth",NA,NA,"18828","auto",NA,NA,NA,"2011","03","24",NA,NA,NA,NA,NA
"190","2021-03-31 13:40:25-03","MN","R","201377","PreservedSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Emmerich, M. 5207; Silva, J.G. 678 & Costa, J.A.F. 181","1984","11","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Carauta, J.P.P.",NA,"Mato Grosso","Cáceres","Porto Esperidião","-57.6789016723633","-16.0706005096436",NA,"Kunth",NA,NA,"172193","auto",NA,NA,NA,"2002","04",NA,NA,NA,NA,NA,NA
"191","2020-11-19 10:24:22-03","CPAP","CPAP","2929","PreserverdSpecimen","Plantae","Moraceae","Ficus","gardneriana","Ficus gardneriana","Pott, A.","1987","02","25",NA,"Brasil",NA,NA,"Árvore ereta com 5m de altura. FLOR: . FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: . AMBIENTE: Murundu Com Bromelia Balansae, Em Area De Cerrado E Campo.. SUBSTRATO: solo arenoso. RELEVO: plano. <ll>dwc_commonname:</ll> Figueira",NA,NA,NA,"A. Pott","2564","MS","Corumbá","Fazenda Santa Rosa; Sub-região do Paiaguás - Leste, Pantanal - junto ao cocho - próximo ao ponto 18","-55.333333","-17.833333",NA,"(Miq.) Miq.","167","167",NA,NA,NA,"55°20' W","17°50' S","1997","03",NA,NA,NA,NA,NA,NA
"192","2020-11-19 10:24:22-03","CPAP","CPAP","11663","PreserverdSpecimen","Plantae","Moraceae","Ficus","obtusifolia","Ficus obtusifolia","Hatschbach, G.","1988","10","24",NA,"Brasil",NA,NA,"Árvore 5m de altura, copada. FLOR: . FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Pantanal, pequeno capão dos terrenos mais elevados de solo enxuto. SUBSTRATO: . RELEVO: .",NA,NA,NA,"C. C. Berg","52594","MS","Miranda","Rodovia BR-262, Porto Esperança","-56.3782997131348","-20.2406005859375",NA,"Kunth",NA,NA,"92112","auto",NA,NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA
"193","2015-07-02 14:03:03-03","JBP","HPL","5222","S","Plantae","Moraceae","Ficus","aff. gardneriana","Ficus aff. gardneriana","E.R. Salviani & H. Lorenzi","2000","06","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"E.R. Salviani & H. Lorenzi","1411","RJ","Rio de Janeiro","Coletado no Sítio R. Burle Marx.","-43.2075","-22.9028",NA,"Miq.",NA,NA,"57442","auto",NA,NA,NA,"2000","06","20",NA,NA,NA,NA,NA
"194","2015-07-02 14:03:04-03","JBP","HPL","5223","S","Plantae","Moraceae","Ficus","gardneriana","Ficus gardneriana","E.R. Salviani & H. Lorenzi","2000","09","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"E.R. Salviani & H. Lorenzi","1591","SP","Holambra","Coletada na estrada municipal para Mogi Mirim-SP.","-47.05","-22.63",NA,"Miq.",NA,NA,"8184","auto",NA,NA,NA,"2000","09","14",NA,NA,NA,NA,NA
"195","2015-07-02 14:03:04-03","JBP","HPL","7581","S","Plantae","Moraceae","Ficus","gardneriana","Ficus gardneriana","R. Tsuji","2007","02","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,"R. Tsuji","1663","SP","Anhumas","Coletado nas proximidades do município de Anhumas, em beira de estrada sentido Marechal Rondon.","-51.38","-22.29",NA,NA,NA,NA,"25929","auto",NA,NA,NA,"2007","02","26",NA,NA,NA,NA,NA
"196","2015-07-02 14:03:04-03","JBP","HPL","8135","S","Plantae","Moraceae","Ficus","gardneriana","Ficus gardneriana","R. Tsuji, H. Lorenzi, A. Campos-Rocha","2007","04","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"R. Tsuji","1906","SP","Paulo de Faria","Coletado nas proximidades da Rodovia SP-323 (km 540; sentido Riolândia), cerca de 1,5km da entrada de Paula Faria.","-49.38","-20.03",NA,NA,NA,NA,"29574","auto",NA,NA,NA,"2007","04","09",NA,NA,NA,NA,NA
