"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"44","2021-03-15 16:37:00-03","NY","NYBG","861100","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","G. M. Barroso","E. P. Heringer","144","1977","09","South America","Brazil","Distrito Federal","Picada M-5.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930933' target='other'> <mi>dwc_moreinfo</mi></a>","NY00861100","NY00861100_01","(DC.) Baker","28","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2016-09-29 20:48:00-03","NY","NYBG","861106","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda crassifolia","G. L. Smith","J. F. Ramos","6705","1966","07","South America","Brazil","Distrito Federal","Planaltina.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=931008' target='other'> <mi>dwc_moreinfo</mi></a>","NY00861106","NY00861106_01","(Baker) G.Lom.Sm.","21","Brasília","-47.66666667","-15.61666667","900","1150",NA,NA,"crassifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2016-09-29 09:43:00-03","NY","NYBG","798038","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda crassifolia","G. L. Smith","F. C. Hoehne","28298","1931","09","South America","Brazil","São Paulo","Jardim Botánico, S. Paulo","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=250669' target='other'> <mi>dwc_moreinfo</mi></a>","NY00798038","NY00798038_01","(Baker) G.Lom.Sm.","28",NA,"-46.618358","-23.646109",NA,NA,NA,NA,"crassifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","861111","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"J. A. Ratter","R.3427","1976","08","South America","Brazil","Distrito Federal","Fazenda Agua Limpa (University of Brasília field station), near Vargem Bonita, c. 18 km. SSW of Brasília TV tower.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=931172' target='other'> <mi>dwc_moreinfo</mi></a>","NY00861111","NY00861111_01","(DC.) Baker","09","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","861115","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda crassifolia","G. L. Smith","H. S. Irwin","5307","1964","08","South America","Brazil","Distrito Federal","Fercal. Chapada da Contagem, ca. 20km E. of Brasília.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=931188' target='other'> <mi>dwc_moreinfo</mi></a>","NY00861115","NY00861115_01","(Baker) G.Lom.Sm.","19","Brasília","-47.88","-15.58","700","1000",NA,NA,"crassifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","861093","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","H. E. Robinson","H. S. Irwin","18326","1966","07","South America","Brazil","Distrito Federal","Planaltina.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930909' target='other'> <mi>dwc_moreinfo</mi></a>","NY00861093","NY00861093_01","(DC.) Baker","22","Brasília","-47.6667","-15.6167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","798036","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda crassifolia","G. L. Smith","A. Löfgren","16176","1888","08","South America","Brazil","São Paulo","S. Carlos do Pinhal","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=250672' target='other'> <mi>dwc_moreinfo</mi></a>","NY00798036","NY00798036_01","(Baker) G.Lom.Sm.","16",NA,NA,NA,NA,NA,NA,NA,"crassifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","798034","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","H. E. Robinson","G. G. Hatschbach","46672","1983","08","South America","Brazil","Minas Gerais","Tealeza, arredores","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=323866' target='other'> <mi>dwc_moreinfo</mi></a>","NY00798034","NY00798034_01","(DC.) Baker","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2016-09-29 20:49:00-03","NY","NYBG","861109","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda crassifolia","G. L. Smith","L. Riedel","s.n.","1823","09","South America","Brazil",NA,"Serra Estrella","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=931165' target='other'> <mi>dwc_moreinfo</mi></a>","NY00861109","NY00861109_01","(Baker) G.Lom.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,"crassifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2016-09-28 15:01:00-03","NY","NYBG","798050","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda macropoda",NA,"H. F. L. Filho","1089","1970","10","South America","Brazil","São Paulo","Rodovia Piedade-Tapirai km. 131","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=133564' target='other'> <mi>dwc_moreinfo</mi></a>","NY00798050","NY00798050_01","(DC.) Baker","27",NA,NA,NA,NA,NA,NA,NA,"macropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","861114","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda crassifolia","G. L. Smith","H. S. Irwin","5307","1964","08","South America","Brazil","Distrito Federal","Fercal. Chapada da Contagem, ca. 20km E. of Brasília.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=931186' target='other'> <mi>dwc_moreinfo</mi></a>","NY00861114","NY00861114_01","(Baker) G.Lom.Sm.","19","Brasília","-47.88","-15.58","700","1000",NA,NA,"crassifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2016-09-30 06:29:00-03","NY","NYBG","1281799","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","S. de V. A. Pessôa","S. de V. A. Pessôa","1193","2001","07","South America","Brazil","Rio de Janeiro","Fazenda Santo Antônio do Marautá, Fragemnto de mata sobre morrote, floresta submontana.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1742576' target='other'> <mi>dwc_moreinfo</mi></a>","NY01281799","NY01281799_01",NA,"27","Silva Jardim","-42.3753","-22.5158",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-09-29 11:05:00-03","NY","NYBG","798022","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"F. C. Hoehne",NA,"1931","09","South America","Brazil","São Paulo","Capital, nativa no Parque do Estado e Jardim Botânico","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=323875' target='other'> <mi>dwc_moreinfo</mi></a>","NY00798022","NY00798022_01",NA,"28",NA,"-46.621883","-23.654505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","861099","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"E. P. Heringer","5364","1980","08","South America","Brazil","Distrito Federal","Taguatinga - Mata vizinha ao Estádio Serejão.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930930' target='other'> <mi>dwc_moreinfo</mi></a>","NY00861099","NY00861099_01","(DC.) Baker","27","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","861094","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","H. E. Robinson","H. S. Irwin","18222","1966","07","South America","Brazil","Distrito Federal","30 km S. of Brasília, D.F., on road to Belo Horizonte.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=930911' target='other'> <mi>dwc_moreinfo</mi></a>","NY00861094","NY00861094_01","(DC.) Baker","15","Brasília","-47.8","-16.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2016-09-29 09:43:00-03","NY","NYBG","798045","PreservedSpecimen","Plantae","Magnoliophyta","Asterales","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda crassifolia","G. L. Smith","G. L. Smith","1082","1980","10","South America","Brazil","Rio de Janeiro","Tijuca National Park. Mt. Corcovado","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=250673' target='other'> <mi>dwc_moreinfo</mi></a>","NY00798045","NY00798045_01","(Baker) G.Lom.Sm.","20",NA,"-43.212076","-22.951842",NA,NA,NA,NA,"crassifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-01-28 13:11:04-03","MCN-PUC-MINAS","HPUC-MG","ANG355","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"M.F.V. Starling; Andrea; Carla; J.A. Figueiredo",NA,"1988","06",NA,"Brasil","Minas Gerais","Mata do Jambreiro - Ville de Montagne",NA,"Capoeira.",NA,NA,NA,"30","Nova Lima","-43.8466987609863","-19.9855995178223",NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-01-28 13:11:04-03","MCN-PUC-MINAS","HPUC-MG","ANG354","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Glória C.","Alves, S.C.; Glória, C.; Figueiredo, J.A.",NA,"1989","09",NA,"Brasil","Minas Gerais","Mata do Tumbá",NA,NA,NA,NA,NA,"20","São Sebastião das Águas Claras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-01-28 13:11:04-03","MCN-PUC-MINAS","HPUC-MG","ANG356","S","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Jacqueline H. Corrêa",NA,"1987","07",NA,"Brasil","Minas Gerais","Mata Anhumas",NA,"Doação: Horta Monte Alegre; sépala branca e pétala escura.",NA,NA,NA,"30","Monte Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-02-18 09:28:53-03","UNESP-IBB","BOTU","20401","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Nordi, J.C.","16:2-11 (4)","1993","07",NA,"Brasil","São Paulo","Fazenda Santa Terezinha (Eucatex Florestal Ltda)",NA,"Arbusto, mais ou menos 1,50 m ; folhas grandes, caule e folhas com pilosidade esbranquiçada; material estéril","BOTU020401",NA,"(DC.) Baker","28","Bofete",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-02-18 09:28:53-03","UNESP-IBB","BOTU","26436","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Sakuragui, C.M.","480","1993","10",NA,"Brasil","São Paulo","Fazenda Ibiti (Ripasa)",NA,"Árvore 5 m alt., invólucro castanho, papus creme","BOTU026436",NA,"(DC.) Baker","02","Otararé",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-06-29 11:29:19-03","UFRJ","RFA","5480","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"E. Pereira","4382","1958","10",NA,"Brasil","Rio de Janeiro","Estrada das Canoas",NA,"Árvore","RFA25734",NA,"(DC.) Baker","09","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-13 09:19:03-03","UFRJ","RFA","24802","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","R. L. Esteves","F. M. de B. Pereira","20/017","2000","06",NA,"Brasil","Minas Gerais","Fazenda Campo Redondo",NA,"Árvore, 14m de altura, DAP 38 cm. Flor branca e lilás. Comum no local.","RFA37134",NA,"(DC.) Baker","26","Itamonte","-44.8699989318848","-22.283899307251","1520","1520","26914","auto",NA,"44º40'85''W","22º15'87''S",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-06-29 11:29:19-03","UFRJ","RFA","29294","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Equipe do Jardim Botânico de Brasília","568","1985","09",NA,"Brasil","Distrito Federal","Jardim Botãnico de Brasília. Ca. de 20 km a SE de Brasília",NA,"Árvore de ca. de 6 m de altura, na margem da mata. flores velhas e frutos","RFA20084",NA,"(DC.) Baker","05","Brasília","-47.9296989440918","-15.7797002792358","1025","1025","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-13 09:19:03-03","UFRJ","RFA","24813","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","R.L. Esteves","F.B. Pereira","31/19","2000","07",NA,"Brasil","Rio de Janeiro","3º Distrito, Fazenda Selo Verde",NA,"Árvore 18 m de altura. 36 cm de DAP. Folha verde; flores roxeadas e brancas, comum no local","RFA37160",NA,"(DC.) Baker","04","Sapucaia","-42.9143981933594","-21.9950008392334","830","830","27567","auto",NA,"42º50'61''W","22º4'61''S","2000","08","17",NA,NA,NA,NA,NA
"69","2020-12-15 11:14:27-03","FUNED","FUNED-POL","3248","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Dora Jacob",NA,"2006","12",NA,"Brasil","MG","BHCB-UFMG-origemPETI-Cemig-S. Gonçalo do Rio Abaixo.",NA,NA,"POL003248","POL003248_p01 POL003248_p02 POL003248_p03 POL003248_p04 POL003248_p05 POL003248_p07",NA,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-15 11:14:27-03","FUNED","FUNED-POL","3249","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Dora Jacob",NA,"2006","12",NA,"Brasil","MG","BHCB-UFMG-origemPETI-Cemig-S. Gonçalo do Rio Abaixo.",NA,NA,"POL003249",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-11-19 15:43:25-03","UNEB","HUNEB","11812","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Almeida, G.S.S.","526","2006","08",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi: Trilha do Pico do Calais.",NA,NA,"HUNEB0011812",NA,"(DC.) Baker","30","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"72","2019-11-19 15:43:23-03","UNEB","HUNEB","11775","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda",NA,"Almeida, G.S.S.","109","2005","09",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi: Trilha do Calais",NA,NA,"HUNEB0011775",NA,"(DC.) Baker","27","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"73","2021-03-30 12:35:02-03","EAO","IAN","110236","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Kuhlmann, JG","Pessoal do Horto Florestal","88235","1927","08","Southern America","Brasil","Rio de Janeiro","Mata do Horto Florestal.",NA,"Árvore de 7-10m de altura.","IAN110236",NA,"(DC.) Baker","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:35:02-03","EAO","IAN","110237","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Kuhlmann, JG","Pessoal do Horto Florestal","88235","1927","08","Southern America","Brasil","Rio de Janeiro","Mata do Horto Florestal.",NA,"Árvore de 7-10m de altura.","IAN110237",NA,"(DC.) Baker","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:35:02-03","EAO","IAN","122768","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Barroso, GM","Irwin, HS; Soderstrom, TR","5307","1964","08","Southern America","Brasil","Distrito Federal","Margin of gallery forest, dry slopes, chapada da Contagem, ca. 20km of Brasília.",NA,"Shrub 3m tall. Flowers gray-green. Occasional.","IAN122768",NA,"(DC.) Baker","19",NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA,"1964",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:35:02-03","EAO","IAN","122781","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Barroso, GM","Irwin, HS; Soderstrom, TR","5885","1964","09","Southern America","Brasil","Distrito Federal","Gallery forest, Parque Municipal do Gama, ca. 20km S of Brasília.",NA,"Small tree ca. 4m tall, the lower branches pendent. Heads silvery. Common.","IAN122781",NA,"(DC.) Baker","03",NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:35:02-03","EAO","IAN","122786","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Barroso, GM","Irwin, HS; Soderstrom, TR","6153","1964","09","Southern America","Brasil","Distrito Federal","Gallery forest at Catetinho, ca. 15km SW of Brasília.",NA,"Tree 15m x 25cm. Heads light gray. Frequent.","IAN122786",NA,"(DC.) Baker","12",NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA,"1964",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:35:02-03","EAO","IAN","122848","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Barroso, GM","Irwin, HS; Souza, R","8463","1965","09","Southern America","Brasil","Distrito Federal","Cerrado slopes, Chapada da Contagem, ca. 30km NE of Brasília.",NA,"Gnarled tree 5m x 10cm. Heads yellowish-gray.","IAN122848",NA,"(DC.) Baker","19",NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:35:02-03","EAO","IAN","157866","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda","Robinson, H","Irwin, HS; Grear Jr., JW; Grear Jr., JW","18255","1966","07","Southern America","Brasil","Distrito Federal","Gallery forest, Fazenda Vargem Bonita, ca. 10km S of Brasília (DF), road to Belo Horizonte.",NA,"Tree ca. 6m x 10cm. Heads in fruit.","IAN157866",NA,"(DC.) Baker","18",NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:35:02-03","EAO","IAN","94008","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda acutifolia",NA,"Glaziou, AFM","12098",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"IAN094008",NA,"(DC.) Baker",NA,NA,NA,NA,NA,NA,NA,NA,"acutifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-04-08 17:37:06-03","EAO","IAN","76419","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda crassifolia",NA,"Glaziou, AFM","1551",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"IAN076419",NA,"(DC.) Baker",NA,NA,NA,NA,NA,NA,NA,NA,"crassifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:35:02-03","EAO","IAN","93652","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda crassifolia",NA,"Glaziou, AFM","1991",NA,NA,"Southern America","Brasil","Rio de Janeiro",NA,NA,NA,"IAN093652",NA,"(DC.) Baker",NA,NA,NA,NA,NA,NA,NA,NA,"crassifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-30 12:35:02-03","EAO","IAN","93982","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda crassifolia",NA,"Glaziou, AFM","1991",NA,NA,"Southern America","Brasil","Rio de Janeiro",NA,NA,NA,"IAN093982",NA,"(DC.) Baker",NA,NA,NA,NA,NA,NA,NA,NA,"crassifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-04-08 17:37:06-03","EAO","IAN","76420","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Asteraceae","Piptocarpha","macropoda","Piptocarpha macropoda glaziovii",NA,"Glaziou, AFM","1615",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"IAN076420",NA,"(DC.) Baker",NA,NA,NA,NA,NA,NA,NA,NA,"glaziovii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
