"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","day","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","infraspecificEpithet","relatedCatalogItem"
"419","2020-09-02 16:34:05-03","Cenargen","CEN","31143","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","herbacea","Myrciaria herbacea",NA,"João Marcelo de Rezende","261","1995","12",NA,"Brasil","Samambaia. Parque Boca da Mata.","Exsicatas","A planta possui xilopódio.","CEN00031143","CEN00031143","O.Berg","J. M. Rezende","10","DF","-47.9296989440918","-15.7797002792358","1150","1150","BRASILIA","1996","11",NA,"70570","auto","-4805000.0","-1586667.0",NA,NA,NA,"3",NA,NA,NA
"420","2020-09-02 16:34:05-03","Cenargen","CEN","41617","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","minensis","Myrciaria minensis",NA,"Lúcia Helena Soares e Silva","968","2001","05",NA,"Brasil","Estrada Rio Nova/Mateiros. Norte.","Exsicatas","Arbusto ramoso. Doação do Sistema Herbário UB (10010-2). Tocantins.","CEN00041617","CEN00041617","O.Berg","L. H. Soares e Silva","09","TO","-46.6","-10.6","469","469","MATEIROS","2001","05",NA,NA,NA,"-46.6","-10.6",NA,NA,NA,"1",NA,NA,NA
"421","2020-10-16 10:36:31-03","UFG","HJ","7231","S","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Souza, L.F.; Andrade-Sousa, E.","5514","2013","01",NA,"Brasil","Remanescente próximo GO 206.",NA,NA,"HJ00007231",NA,"O.Berg","L.F. Souza","19","Goiás","-52.950278","-17.713611",NA,NA,"Mineiros",NA,NA,NA,NA,NA,"52º57'1''W","17º42'49''S",NA,NA,NA,NA,NA,NA,NA
"422","2020-10-16 10:36:31-03","UFG","HJ","6990","S","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Souza, L.F.","5514","2013","01",NA,"Brasil","GO 206, próximo entrada do PARNAEMAS.",NA,NA,"HJ00006990",NA,"O.Berg","M. Sobral","19","Goiás","-52.950278","-17.716389",NA,NA,"Mineiros",NA,NA,NA,NA,NA,"52º57'1''W","17º42'59''S",NA,NA,NA,NA,NA,NA,NA
"423","2020-10-15 09:53:57-03","UFPR","EFC","5407","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hatschbach, G.; Ziller, S.R.; Silva, J.M.","64531","1996","02",NA,"Brasil","Salto Tia Chica",NA,"Árvore 5m na margem do rio. Flores alvas","EFC005407",NA,"O. Berg","Sobral, M.","24","Paraná","-51.6596984863281","-25.6956005096436",NA,NA,"Pinhão","2015","05","08","37408","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2019-11-13 11:27:18-03","USP","SPF","182501","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Sanches, JH","96","2007","04",NA,"Brasil",NA,NA,NA,"SPF00182501",NA,"O.Berg","Santos, MF","06","Santa Catarina","-49.861389","-27.891944","1334","1334","Bocaina do Sul","2007","04",NA,NA,NA,"-49.861389","-27.891944",NA,NA,NA,NA,NA,NA,NA
"425","2019-11-13 11:27:18-03","USP","SPF","198140","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Santos, MF","432","2008","10",NA,"Brasil","APA Parque Nacional da Serra do Cipó",NA,NA,"SPF00198140",NA,"O.Berg","Santos, MF","25","Minas Gerais","-43.419167","-19.409611",NA,NA,"Itambé do Mato Dentro","2008",NA,NA,NA,NA,"-43.419167","-19.409611",NA,NA,NA,NA,NA,NA,NA
"426","2019-11-13 11:27:18-03","USP","SPF","198719","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Borges, LM","381","2009","02",NA,"Brasil",NA,NA,NA,"SPF00198719",NA,"O.Berg","Santos, MF","06","Minas Gerais","-43.557778","-18.039444","670","670","Diamantina","2010","12",NA,NA,NA,"-43.557778","-18.039444",NA,NA,NA,NA,NA,NA,NA
"427","2021-03-15 18:29:03-03","USP","SPF","210651","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Zappi, DC","2445","2009","11",NA,"Brasil","Serra do Cipó, Fazenda Toucan Cipó. Área a Nordeste da fazenda, perto da sede.",NA,"Subarbustos ramificados na base, frutos amarelados passando a vermelhos.; Cerrado baixo em solo arenoso alaranjado.","SPF00210651",NA,"O.Berg","Sobral, M; Zappi, DC","20","Minas Gerais","-43.766342","-18.991068",NA,NA,"Santana de Pirapama","2011","03",NA,NA,NA,"-43.766342","-18.991068",NA,NA,NA,NA,NA,NA,NA
"428","2021-03-15 18:29:03-03","USP","SPF","210694","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Zappi, DC","1616","2009","02",NA,"Brasil","Serra do Cipó, Início da trilha da Senhorinha.",NA,"Subarbusto com sistema subterrâneo desenvolvido, cálice verde, corola e estames alvos.; Cerrado de altitude no primeiro patamar da subida da serra.","SPF00210694",NA,"O.Berg","Araújo, AC; Lucas, EJ","27","Minas Gerais","-43.76945","-18.961001",NA,NA,"Santana de Pirapama","2009","10",NA,NA,NA,"-43.76945","-18.961001",NA,NA,NA,NA,NA,NA,NA
"429","2019-11-13 11:27:18-03","USP","SPF","46600","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Braga, B","s.n.","1969","01",NA,"Brasil","Serra da Cantareira, Pinheirinho.",NA,NA,"SPF00046600",NA,"O.Berg","Stadnik, A","09","São Paulo",NA,NA,NA,NA,NA,"2019","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2019-11-13 11:27:18-03","USP","SPF","63939","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Thomas, WW","5958","1988","02",NA,"Brasil","Serra do Cabral",NA,NA,"SPF00063939",NA,"O.Berg","Faria, JEQ","13","Minas Gerais","-44.2","-17.75",NA,NA,"Joaquim Felício","2012","10",NA,NA,NA,"-44.2","-17.75",NA,NA,NA,NA,NA,NA,NA
"431","2019-11-13 11:27:18-03","USP","SPF","74893","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Arbo, MM","4296","1990","05",NA,"Brasil","Rio Santo Antônio, 8km SW de Conceição do Mato Dentro, caminho a Cardeal Mota.",NA,NA,"SPF00074893",NA,"O.Berg","Stadnik, A","17","Minas Gerais","-43.45","-19.066667","600","600",NA,"2019","07",NA,NA,NA,"-43.45","-19.066667",NA,NA,NA,NA,NA,NA,NA
"432","2019-11-13 11:27:18-03","USP","SPF","81223","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Mattos, J","16216","1965","11",NA,"Brasil","Pontal do Paranapanema",NA,NA,"SPF00081223",NA,"O.Berg","Anônimo","06","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2019-11-13 11:27:18-03","USP","SPF","91866","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Stannard, BL","H51882","1992","03",NA,"Brasil",NA,NA,NA,"SPF00091866",NA,"O.Berg","Nic Lughadha, E","12","Bahia","-41.85","-13.233333","1000","1000","Abaíra","1999",NA,NA,NA,NA,"-41.85","-13.233333",NA,NA,NA,NA,NA,NA,NA
"434","2019-11-13 11:27:18-03","USP","SPF","92570","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Giulietti, AM","CFCR13645","1994","01",NA,"Brasil",NA,NA,NA,"SPF00092570",NA,"O.Berg","Faria, JEQ","16","Minas Gerais","-44.175","-21.087222","1080","1080","Tiradentes","2012","10",NA,NA,NA,"-44.175","-21.087222",NA,NA,NA,NA,NA,NA,NA
"435","2019-11-13 11:27:18-03","USP","SPF","97062","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Sakuragui, CM","CFCR15162","1994","03",NA,"Brasil",NA,NA,NA,"SPF00097062",NA,"O.Berg","Faria, JEQ","17","Minas Gerais","-42.774167","-15.384167","1100","1100","Mato Verde","2012","10",NA,NA,NA,"-42.774167","-15.384167",NA,NA,NA,NA,NA,NA,NA
"436","2019-11-13 11:27:18-03","USP","SPF","40669","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hatschbach, G","28883","1972","01",NA,"Brasil",NA,NA,NA,"SPF00040669",NA,"O.Berg","Sobral, M","18","Minas Gerais","-43.4249992370605","-19.0372009277344",NA,NA,"Conceição do Mato Dentro","1984",NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2019-11-13 11:27:18-03","USP","SPF","179410","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Costa, FN","837","2005","04",NA,"Brasil","Parque Estadual do Rio Preto",NA,NA,"SPF00179410",NA,"O.Berg","Sobral, M","02","Minas Gerais","-43.3908004760742","-18.0041999816895",NA,NA,"São Gonçalo do Rio Preto","2006","05",NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2019-11-13 11:27:18-03","USP","SPF","226455","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Cordeiro, I","3187","2009","11",NA,"Brasil","Serra de São José. Reserva da Biosfera, Caçada de São José, próximo ao topo da serra. Trilha entre a rua ao lado do cruzeiro (atrás da estação rodoviária).",NA,NA,"SPF00226455","SPF00226455","O.Berg","Santos, MF","23","Minas Gerais","-44.1781005859375","-21.1103000640869",NA,NA,"Tiradentes","2015",NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2019-11-13 11:27:18-03","USP","SPF","19405","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Hatschbach, G","18934","1968","03",NA,"Brasil",NA,NA,NA,"SPF00019405",NA,"O.Berg","Legrand, D","23","Paraná","-49.7057991027832","-24.2511005401611",NA,NA,"Jaguariaíva",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","2019-11-13 11:27:18-03","USP","SPF","164719","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Mazine, FF","976","2003","11",NA,"Brasil","Parque Estadual do Guartelá",NA,NA,"SPF00164719",NA,"O.Berg","Sobral, M","03","Paraná","-50.4136009216309","-24.5093994140625",NA,NA,"Tibagi","2003","11",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2019-11-13 11:27:18-03","USP","SPF","37300","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Sobral, M","4594","1985","12",NA,"Brasil",NA,NA,NA,"SPF00037300",NA,"O.Berg","Sobral, M",NA,"Rio Grande do Sul","-54.689998626709","-29.4974994659424",NA,NA,"Jaguari","1985",NA,NA,"27649","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2019-11-13 11:27:18-03","USP","SPF","31623","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Sobral, M","1179","1982","11",NA,"Brasil",NA,NA,NA,"SPF00031623",NA,"O.Berg","Sobral, M",NA,"Rio Grande do Sul","-51.0233001708984","-30.0811004638672",NA,NA,"Viamão",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2019-11-13 11:27:18-03","USP","SPF","97141","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Pastore, JA","560","1994","12",NA,"Brasil","Parque Estadual Morro do Diabo",NA,NA,"SPF00097141",NA,"O.Berg","Kawasaki, ML","06","São Paulo","-52.1599998474121","-22.5300006866455",NA,NA,"Teodoro Sampaio",NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2019-11-13 11:27:18-03","USP","SPF","46583","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Aguiar, OT","s.n.","1984","11",NA,"Brasil","Parque Estadual Morro do Diabo",NA,NA,"SPF00046583",NA,"O.Berg","Kawasaki, ML","29","São Paulo","-52.1599998474121","-22.5300006866455",NA,NA,"Teodoro Sampaio",NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2021-03-04 11:17:39-03","UEFS","HUEFS","86630","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata","Tipo",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0086630",NA,"O.Berg",NA,NA,"Rio Grande do Sul","-51.2299995422363","-30.0331001281738",NA,NA,"Porto Alegre",NA,NA,NA,"29946","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"446","2021-03-04 11:17:39-03","UEFS","HUEFS","89189","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Mazine, F.F.","977","2003","11",NA,"Brasil","Parque Estadual de Guartelá, estrada de acesso ao Canyon.",NA,NA,"HUEFS0089189","HUEFS0089189","O.Berg",NA,"03","Paraná","-50.4136009216309","-24.5093994140625",NA,NA,"Tibagi",NA,NA,NA,"56988","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"447","2021-03-04 11:17:39-03","UEFS","HUEFS","229918","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Stadnik,A.","75","2012","10",NA,"Brasil","Pedra Preta",NA,NA,"HUEFS0229918",NA,"O.Berg",NA,"27","Bahia","-42.533333",NA,"936","936","Licínio de Almeida",NA,NA,NA,NA,NA,"42W32'","14S45'76''","Rosanae",NA,NA,NA,NA,NA,NA
"448","2021-03-04 11:17:39-03","UEFS","HUEFS","10451","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Ganev, W.","8","1992","04",NA,"Brasil","Catolés Estrada Catolés-Ribeirão Mendonça de Daniel Abreu a 3 km de Catolés.",NA,"Solo cascalhado.","HUEFS0010451","HUEFS0010451","O.Berg","E.Nic Lughadha","02","Bahia","-41.883333","-13.266667","1000","1000","Abaíra","1998","11",NA,NA,NA,"41W53'","13S16'","Rosanae",NA,NA,NA,NA,NA,NA
"449","2021-03-04 11:17:39-03","UEFS","HUEFS","107069","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Souza, E.B.","1553","2006","03",NA,"Brasil","Lú Pequeno, ca. de 55 Km W de Pilão Arcado na estrada para Brejo de Zacarias.",NA,"Vegetação de caatinga arbustiva, esparsa, sobre solo arenoso.","HUEFS0107069","HUEFS0107069","O.Berg","F.H.F.Nascimento","19","Bahia","-42.856667","-10.104444","426","426","Pilão Arcado","2010","03",NA,NA,NA,"42W51'24''","10S6'16''","Rosanae",NA,NA,NA,NA,NA,NA
"450","2021-03-04 11:17:39-03","UEFS","HUEFS","107407","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Carneiro-Torres, D.S.","634","2006","03",NA,"Brasil","Pau D'arco e Brejo do Cardoso.",NA,"Caatinga arbórea, solo arenoso.","HUEFS0107407","HUEFS0107407","O.Berg","F.H.F.Nascimento","20","Bahia","-42.953333","-10.167222","461","461","Pilão Arcado","2010","03",NA,NA,NA,"42W57'12''","10S10'2''","Rosanae",NA,NA,NA,NA,NA,NA
"451","2021-03-04 11:17:39-03","UEFS","HUEFS","118473","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Queiroz, L.P.de","12976","2007","04",NA,"Brasil","Morro da Torre.",NA,"Floresta estacional com caatinga na base.","HUEFS0118473","HUEFS0118473","O.Berg","R.M.Santos","13","Bahia","-40.122222","-13.890833","671","671","Jequié","2007","09",NA,NA,NA,"40W7'20''","13S53'27''","Rosanae",NA,NA,NA,NA,NA,NA
"452","2021-03-04 11:17:39-03","UEFS","HUEFS","122314","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Santos, R.M.","1377","2007","06",NA,"Brasil","Dunas.",NA,"Caatinga de areia.","HUEFS0122314","HUEFS0122314","O.Berg","F.H.F.Nascimento","19","Bahia","-42.890833","-10.119722","457","457","Pilão Arcado","2010","03",NA,NA,NA,"42W53'27''","10S7'11''","Rosanae",NA,NA,NA,NA,NA,NA
"453","2021-03-04 11:17:39-03","UEFS","HUEFS","167607","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"França, F.","5696","2008","05",NA,"Brasil","Estrada para Irecê.",NA,"Caatinga arborizada","HUEFS0167607","HUEFS0167607 HUEFS0167607_01 HUEFS0167607_02","O.Berg","P.S.Neves","16","Bahia","-41.278333","-11.516667","1124","1124","Morro do Chapéu","2018","10",NA,NA,NA,"41W16'42''","11S31'0''","Rosanae",NA,NA,NA,NA,NA,NA
"454","2021-03-04 11:17:39-03","UEFS","HUEFS","184129","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Faria, J.E.Q.","1342","2011","07",NA,"Brasil","Parque Nacional da Serra do cipó, próximo ao povoado de Serra dos Alves, fazenda do Lulu.",NA,"Mata de galeria.","HUEFS0184129","HUEFS0184129","O.Berg","A.Stadnik","23","Minas Gerais","-43.460833","-19.496389","785","785","Itabira","2019","07",NA,NA,NA,"43W27'39''","19S29'47''","Rosanae",NA,NA,NA,NA,NA,NA
"455","2021-03-04 11:17:39-03","UEFS","HUEFS","43782","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Queiroz, L.P.de","6033","2000","02",NA,"Brasil","ca. 43 km W de Santa Maria da Vitória na estrada para Correntina.",NA,"Cerrado com estrato arbóreo denso sobre solo arneoso.","HUEFS0043782","HUEFS0043782","O.Berg","M.Sobral","15","Bahia","-44.581667","-13.386667","610","610","Correntina","2004","05",NA,NA,NA,"44W34'54''","13S23'12''","Rosanae",NA,NA,NA,NA,NA,NA
"456","2021-03-04 11:17:39-03","UEFS","HUEFS","49565","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Stannard, B.","H51723","1992","03",NA,"Brasil","Riacho da Cruz.",NA,"Carrasco.","HUEFS0049565","HUEFS0049565","O.Berg",NA,"03","Bahia","-41.85","-13.3","1100","1300","Abaíra",NA,NA,NA,NA,NA,"41W51'","13S18'","Rosanae",NA,NA,NA,NA,NA,NA
"457","2021-03-04 11:17:39-03","UEFS","HUEFS","49566","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Stannard, B.","H51617","1992","02",NA,"Brasil","Garimpo do Engenho.",NA,"Carrasco pertubado.","HUEFS0049566","HUEFS0049566","O.Berg",NA,"26","Bahia","-41.816667","-13.3","1000","1000","Abaíra",NA,NA,NA,NA,NA,"41W49'","13S18'","Rosanae",NA,NA,NA,NA,NA,NA
"458","2021-03-04 11:17:39-03","UEFS","HUEFS","49567","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"NicLughadha, E.","H53361","1992","03",NA,"Brasil","Brejo do Engenho.",NA,"Beira da trilha, em solo arenoso, local pertubado.","HUEFS0049567","HUEFS0049567","O.Berg",NA,"30","Bahia","-41.8","-13.3","1000","1000","Abaíra",NA,NA,NA,NA,NA,"41W48'","13S18'","Rosanae",NA,NA,NA,NA,NA,NA
"459","2021-03-04 11:17:39-03","UEFS","HUEFS","49568","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"NicLughadha, E.","H50570","1991","12",NA,"Brasil","Brejo do Engenho.",NA,"Beira da trilha.","HUEFS0049568","HUEFS0049568","O.Berg",NA,"30","Bahia","-41.8","-13.3","950","1000","Abaíra",NA,NA,NA,NA,NA,"41W48'","13S18'","Rosanae",NA,NA,NA,NA,NA,NA
"460","2021-03-04 11:17:39-03","UEFS","HUEFS","49609","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Stannard, B.","H51882","1992","03",NA,"Brasil","Cafundó.",NA,"Carrasco.","HUEFS0049609","HUEFS0049609","O.Berg",NA,"12","Bahia","-41.85","-13.233333","1000","1000","Abaíra",NA,NA,NA,NA,NA,"41W51'","13S14'","Rosanae",NA,NA,NA,NA,NA,NA
"461","2021-03-04 11:17:39-03","UEFS","HUEFS","54673","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"França, F.","3647","2001","05",NA,"Brasil","ca. 35-37km W de Cocos. Proximidades de Jacaré.",NA,"Cerrado em Solo arenoso.","HUEFS0054673","HUEFS0054673","O.Berg","M.Sobral","17","Bahia","-44.758611","-14.245833","580","580",NA,"2004","05",NA,NA,NA,"44W45'31''","14S14'45''","Rosanae",NA,NA,NA,NA,NA,NA
"462","2021-03-04 11:17:39-03","UEFS","HUEFS","54678","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"França, F.","3652","2001","05",NA,"Brasil","ca. 35-37km W de Cocos. Proximidades de Jacaré.",NA,"Cerrado em Solo arenoso.","HUEFS0054678","HUEFS0054678","O.Berg",NA,"17","Bahia","-44.758611","-14.245833","580","580",NA,NA,NA,NA,NA,NA,"44W45'31''","14S14'45''","Rosanae",NA,NA,NA,NA,NA,NA
"463","2021-03-04 11:17:39-03","UEFS","HUEFS","69920","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"França, F.","4307","2003","02",NA,"Brasil","Estrada entre Brejo de Cima e a rodovia Mucugê-Barra da Estiva, c. 5-10km de Brejo de Cima.",NA,"Vegetação herbáceo-arbustiva baixa, antropizada.","HUEFS0069920","HUEFS0069920","O.Berg","M.Sobral","05","Bahia","-41.544444","-13.301389","1155","1247","Ibicoara","2003","09",NA,NA,NA,"41W32'40''","13S18'5''","Rosanae",NA,NA,NA,NA,NA,NA
"464","2021-03-04 11:17:39-03","UEFS","HUEFS","62329","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Carvalho, A.M.de","6943","2001","08",NA,"Brasil","Ca. 26 km na estrada para Divisópolis.",NA,"Campos de cerrado conhecidos por cocais.","HUEFS0062329","HUEFS0062329","O.Berg","M.Sobral","15","Bahia","-41.027222","-15.686667",NA,NA,"Encruzilhada","2004","05",NA,NA,NA,"41W1'38''","15S41'12''","Rosanae",NA,NA,NA,NA,NA,NA
"465","2021-03-04 11:17:39-03","UEFS","HUEFS","62425","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Jardim, J.G.","3564","2001","04",NA,"Brasil","Rod. para Cocos, 13 km W da cidade.",NA,"Cerrado. Solo arenoso.","HUEFS0062425","HUEFS0062425","O.Berg","M.Sobral","16","Bahia","-43.866944","-14.229167","480","480","Carinhanha","2004","05",NA,NA,NA,"43W52'1''","14S13'45''","Rosanae",NA,NA,NA,NA,NA,NA
"466","2021-03-04 11:17:39-03","UEFS","HUEFS","66222","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Ribeiro, T.","243","2002","03",NA,"Brasil","Brejinho das Ametistas, 20 km de Caetité para Brejinho das Ametistas.",NA,"Campos Gerais.","HUEFS0066222",NA,"O.Berg","A.Stadnik","13","Bahia","-42.509444","-14.226389","900","900","Caetité","2019","07",NA,NA,NA,"42W30'34''","14S13'35''","Rosanae",NA,NA,NA,NA,NA,NA
"467","2021-03-04 11:17:39-03","UEFS","HUEFS","81855","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata",NA,"Barros, S.","13","2004","04",NA,"Brasil",NA,NA,"Complexo de Campo Maior.","HUEFS0081855","HUEFS0081855","O.Berg",NA,"04","Piauí","-42.211944","-4.944167","130","130","Campo Maior",NA,NA,NA,NA,NA,"42W12'43''","4S56'39''","Rosanae",NA,NA,NA,NA,NA,NA
"468","2021-03-04 11:17:39-03","UEFS","HUEFS","86631","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrciaria","cuspidata","Myrciaria cuspidata","Tipo",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0086631",NA,"O.Berg",NA,NA,"Rio Grande do Sul","-51.2299995422363","-30.0331001281738",NA,NA,"Porto Alegre",NA,NA,NA,"29946","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
