"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"162","2020-06-29 09:31:49-03","UFRRJ","RBR","10823","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","Howard",NA,"L.F.T. Menezes","716","2000","12","24",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Barra de Guaratiba, Duna da linha IV.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00010823",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-06-29 09:31:49-03","UFRRJ","RBR","10825","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","Howard",NA,"L.F.T. Menezes","584","2000","06","12",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Praia da Gaeta.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00010825",NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-06-29 09:31:49-03","UFRRJ","RBR","43671","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","T.P.P. Alverga","T.P.P. Alverga",NA,"2013","11","05",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Santa Tereza. F57/37.","-43.206944","-22.938611",NA,NA,NA,NA,"RBR00043671",NA,NA,NA,NA,NA,NA,"43º12'25''W","22º56'19''S",NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:41:24-03","MBM","MBM","255263","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","Howard","Amorim, A.M.","Jardim, J.G.; et al.; et al.","95",NA,NA,NA,"Southern America","Brazil","Bahia","Una","Estação Experimental Lemos Maia","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"MBM255263","MBM255263",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:41:24-03","MBM","MBM","213336","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","Howard","Melo França, E. de","Hage, J.L.; et al.; et al.","2370",NA,NA,NA,"Southern America","Brazil","Bahia","Una","Reserva Biológica do Mico-leão, IBAMA","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"MBM213336","MBM213336",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:41:24-03","MBM","MBM","243240","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","Howard","Souza, M.A.D.","Costa, M.A.S.; et al.; et al.","453",NA,NA,NA,"Southern America","Brazil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus - Itacoatiara, km 26","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"MBM243240","MBM243240",NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:41:24-03","MBM","MBM","126653","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","Howard","Melo França, E. de","Mattos Silva, L.A.; et al.; et al.","2464",NA,NA,NA,"Southern America","Brazil","Bahia","Santa Cruz Cabrália","Estação Ecológica do Pau-brasil","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,"MBM126653","MBM126653",NA,NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:41:24-03","MBM","MBM","94929","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","Howard","Melo França, E. de","Callejas, R.; et al.; et al.","1679",NA,NA,NA,"Southern America","Brazil","Bahia","Santa Cruz Cabrália","Km 15 da estrada para Porto Seguro","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,"MBM094929","MBM094929",NA,NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:41:24-03","MBM","MBM","228473","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","Howard","Rizzini, C.M.","Duarte, A.P.","5501",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Palácio das Laranjeiras","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"MBM228473","MBM228473",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:41:24-03","MBM","MBM","262523","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","Howard","Amorim, A.M.","Santana, S.C.; et al.; et al.","583",NA,NA,NA,"Southern America","Brazil","Bahia","Una","Reserva Biológica do Mico-leão","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"MBM262523","MBM262523",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:41:24-03","MBM","MBM","213332","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","Howard","Howard, R.A.","Amorim, A.; et al.; et al.","1296",NA,NA,NA,"Southern America","Brazil","Bahia","Una","Reserva Biológica do Mico-leão, IBAMA","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"MBM213332","MBM213332",NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:41:24-03","MBM","MBM","194125","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","Howard","Melo França, E. de","Andrade, P.M.; et al.; et al.","476",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"MBM194125","MBM194125",NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:41:24-03","MBM","MBM","170408","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","Howard","Melo França, E. de","Sobral, M.; et al.; et al.","7597",NA,NA,NA,"Southern America","Brazil","São Paulo","Peruíbe","Estação Ecolóica da Juréia","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"MBM170408","MBM170408",NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2016-11-09 10:46:28-02","MNHN","RECOLNAT_MNHN_P","P01167759","PreservedSpecimen",NA,NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","Melo","França, F.|Melo, E.|Andrade, M.J.G.",NA,"2004","2","22",NA,"Brésil",NA,NA,"Bahia, Lagedo do Tabocal: estrada Maracás-rodovia BR116","-40.28194","-13.47917",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01167759' target='other'> <mi>dwc_moreinfo</mi></a>","P01167759","P01167759_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4924",NA,NA,NA
"176","2015-09-29 18:45:12-03","MNHN","RECOLNAT_MNHN_P","P00734638","PreservedSpecimen",NA,NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,"Martius",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00734638' target='other'> <mi>dwc_moreinfo</mi></a>","P00734638","P00734638_01",NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"66",NA,NA,NA
"177","2020-12-11 11:40:25-03","UFMG","BHCB","7747","PreservedSpecimen","Plantae","Dicotyledon",NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.",NA,"Andrade, PM de; et al.","476","1984","11","17","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,NA,NA,"Mata Atlântica. Arbusto;frutos verdes;",NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-02-11 17:21:22-03","UFPR","UPCB","29042","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","Mart.","Guimarães, O.A.","Barbola, I.F.",NA,"1994","12","15",NA,"Brasil","Paraná","Morretes","IAPAR: Estação Experimental Morretes II","-48.834400177002","-25.476900100708",NA,NA,NA,"Árvore.",NA,NA,NA,NA,"1996","30514","auto",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"179","2021-02-11 17:21:22-03","UFPR","UPCB","12672","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","Mart.","Hatschbach, G.","Hatschbach, G.","47125","1983","11","24",NA,"Brasil","Paraná","Morretes","América de Cima","-48.834400177002","-25.476900100708",NA,NA,NA,"Árvore, 6m, flor alva. Mata pluvial, margem de rio..",NA,NA,NA,NA,"1983","30514","auto",NA,NA,"01","01",NA,NA,NA,NA,NA,NA
"180","2021-02-11 17:21:22-03","UFPR","UPCB","12852","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","Mart.",NA,"Hatschbach, G.","8629","1961","11","12",NA,"Brasil","Paraná","Campina Grande do Sul","BR2, Ribeirão do Cedro","-49.0553016662598","-25.3055992126465",NA,NA,NA,"Arvoreta, flor alva. Mata..",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-02-11 17:21:22-03","UFPR","UPCB","29043","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","Mart.","Guimarães, O.A.","Barbola, I.F.",NA,"1995","10","21",NA,"Brasil","Paraná","Morretes","IAPAR: Estação Experimental Morretes II","-48.834400177002","-25.476900100708",NA,NA,NA,"Inflorescência com flor miúda branca..",NA,NA,NA,NA,"1996","30514","auto",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"182","2021-02-11 17:21:22-03","UFPR","UPCB","13109","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","Mart.","Hatschbach, G.","Cardoso da Silva, F.",NA,"1984","11","30",NA,"Brasil","Paraná","Morretes","Parque Estadual do Marumbi, ca. 800m da estação ferroviária, Serra do Mar, ca. 50km L de Curitiba, Floresta Atlântica.","-48.834400177002","-25.476900100708",NA,NA,NA,"Árvore, 5,5m..",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2018-06-26 05:23:00-03","MO","MOBOT","100454443","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A. Howard","d. Atha","Pedro Fiaschi|André M. Amorim|J. Lima da Paixão","Fiaschi 2164","2004","3","28","South America","Brazil","Bahia","Valença","Estrada de Valenca para Guaibium, ca. 2 km. entrada a esquerda, 8krm, ramal vicinal a esquereda, ca. 1 km RPPN Agua Branca.","-39.0902777","-13.3288889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"184","2013-01-30 09:50:00-02","MO","MOBOT","100563881","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A. Howard",NA,"Ghillean T. Prance|William A. Rodrigues|José F. Ramos|L.G. Farias","Prance 8412","1968","11","14","South America","Bolivia","Pando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"185","2008-05-27 22:02:00-03","MO","MOBOT","3208449","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A. Howard","Richard A. Howard","James Bowie|Allan Cunningham","Bowie 58","1814",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-02-19 04:30:00-03","MO","MOBOT","3208450","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A. Howard","R.L. Liesner","C.F.P. Martius","Martius s.n.","1817",NA,NA,"South America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2014-04-05 06:07:00-03","MO","MOBOT","3208451","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A. Howard","M.A.D. Souza & J.M. Brito","M.A.S. Costa|C. Fernandes da Silva","Costa 453","1995","12","19","South America","Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Estrada torre-acará. Floresta de Vertente. Liana lenhosa. Indivíduo caído na estrada para o Acará. Ao corte, casca morta fina castanho-claro, cheiro forte não agradável","-59.96666","-2.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2008-05-27 22:02:00-03","MO","MOBOT","3208448","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A. Howard","J.M. Brito & M.A.D. Souza","Cynthia A. Sothers","Sothers 227","1994","10","7","South America","Brazil","Amazonas",NA,"Reserva Florestal Ducke, Manaus-Itacoatiara, km 26. Próx. à entrada da reserva","-59.96666","-2.88333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2011-10-24 04:58:00-02","MO","MOBOT","3208445","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A. Howard","R.A. Howard","L.O. Adão Teixeira|Allan J. Fife|Kenneth D. McFarland|C.D.A. da Mota|J. Lima dos Santos|S.P. Gomes|Bruce W. Nelson","Teixeira 251","1982","5","5","South America","Brazil","Amazonas",NA,"Município de Humaitá, estrada Humaitá-Porto. Velho km 70. Mata virgem, Cipó","-63","-8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2009-08-17 12:00:00-03","MO","MOBOT","731431","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A. Howard","M. Nee (NY)","David N. Smith|Valentín García|Edgar García","Smith 13941","1990","2","16","South America","Bolivia","Beni","Gral. Ballivian","Carretera Caranavi-San Borja, lado este de la Serranía del Pilón Lajas. Bosque tropical intervenido, pisos inferiores de cordillera subandina.","-67.5166667","-15.15","255.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91","9",NA,NA
"191","2015-08-09 08:00:00-03","MO","MOBOT","100461832","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","D. Atha (NY)","Jomar G. Jardim|S. Heiduck|G. Maria de Souza","Jardim 672","1995","7","29","South America","Brazil","Bahia",NA,"Municipio de Una. Estação Experimental Lemos Maia (ESMAI/CEPLAC). Área de Primatas, próximo da cidade lado N. Mata Higrófila Sul Baiana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"192","2018-06-26 05:23:00-03","MO","MOBOT","101042509","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","E. Melo","Pedro Fiaschi|J. Lima da Paixão|Sérgio C. de Sant'Ana|R.N. Querino","Fiaschi 1414","2003","3","8","South America","Brazil","Bahia","Boa Nova","Fazenda Cotermaia (proprietário Alipe Maia), entrada à esq., ca. 1.2 km E de Boa Nova, na estrada para Dario Meira.","-40.1875","-14.3736111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"193","2013-10-05 06:33:00-03","MO","MOBOT","1823556","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","R. Liesner","Gerrit Davidse|Ángel C. González","Davidse 13660","1977","6","6","South America","Venezuela","Miranda",NA,"Distrito Páez; Fila de Guayas between Río Guayas and Río Guapo, ca. 15 km directly SW of El Guapo (straight line); forested hills.","-66.06666","10.06666","400.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1280",NA,NA,NA
"194","2019-02-19 04:30:00-03","MO","MOBOT","3209267","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","R.L. Liesner","C.F.P. Martius","Martius s.n.","1818","9",NA,"South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2008-05-27 22:02:00-03","MO","MOBOT","3209268","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","R.L. Liesner","Julian A. Steyermark|Ronald L. Liesner","Steyermark 120929","1979","12","1","South America","Venezuela","Sucre",NA,"Peninsula de Paria: virgin cloud forest, above Las Melenas, north of Río Grande Arriba, SE of Cerro de Humo","-62.61666","10.7","730.00000000","1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2008-05-27 22:02:00-03","MO","MOBOT","3209269","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","R.A. Howard","F.H.F. Oldenburger|R. Norde|J.P. Schulz","Oldenburger 1355","1970","2",NA,"South America","Suriname","Sipaliwini",NA,"Sipaliwini savanna area on Brazilian frontier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2013-08-23 04:12:00-03","MO","MOBOT","3209270","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","R.L. Liesner","Ricardo S. Secco|O. Cardoso","Secco 633","1985","10","26","South America","Brazil","Amazonas",NA,"Plantas da Amazônia. Jardim Botânico (Viveiro), estrada do aeroporto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2008-05-27 22:02:00-03","MO","MOBOT","3209271","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","G. Aymard","Jorge Velazco","Velazco 1791","1991","4",NA,"South America","Venezuela","Amazonas",NA,"Dpto. Río Negro. Río Varía. Plancie residual con drenaje deficiente.","-66.4","1.41666","90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2008-05-27 22:02:00-03","MO","MOBOT","3209272","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","R. Liesner","Paul E. Berry","Berry 963","1975","7","26","South America","Venezuela","Miranda",NA,"1 km E of mouth of Río Aricagua, W of Chirimena.",NA,NA,"20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2008-05-27 22:02:00-03","MO","MOBOT","3209273","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","R. Liesner","Paul E. Berry","Berry 958","1975","7","26","South America","Venezuela","Miranda",NA,"1 km E of the mouth of the Río Aricagua, W of Chirimena.",NA,NA,"15.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2008-05-27 22:02:00-03","MO","MOBOT","3209274","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","R.L. Liesner","Leandro Aristeguieta","Aristeguieta 6036","1966","3",NA,"South America","Venezuela","Guárico",NA,"Entrada de Orituco Tamanaco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-10-30 04:39:00-03","MO","MOBOT","3209275","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","R.A. Howard","R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 16472","1974","2","21","South America","Brazil","Bahia",NA,"20 km E of Camelâo, on the Itiuba-Cancanção road. In flooded ground with standing trees, and grazed grassland near river.","-39.55","-10.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2018-06-26 05:23:00-03","MO","MOBOT","3116351","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","J. Kallunki","André M. Amorim|Sérgio C. de Sant'Ana|J. Lima da Paixão","Amorim 2709","1998","11","21","South America","Brazil","Bahia",NA,"Mpio. de Jussari. Rod. Jussari-Palmira. Entrada ca. 7.5 km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso. Mata Mesófila.","-39.52861","-15.15805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2008-05-27 22:02:00-03","MO","MOBOT","3209276","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","R.L. Liesner","Julian A. Steyermark|Ronald L. Liesner|Victor Carreño E.","Steyermark 121631","1980","2","23","South America","Venezuela","Sucre",NA,"Distr. Arismendi: Peninsula de Paria: between Tacarigua and headwaters of Río Tacarigua, E of Cerro Humo. North of Río Grande Arriba.","-62.6","10.68333","700.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2008-05-27 22:02:00-03","MO","MOBOT","3298413","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","C.M. Rizzini","Apparicio P. Duarte","Duarte 5501","1961","3","7","South America","Brazil","Rio de Janeiro",NA,"Mun. do Rio de Janeiro, (antiga Guanabara). Fundos do Palácio das Laranjeiras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-11-10 04:40:00-03","MO","MOBOT","3321658","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","G. Hatschbach","Gert G. Hatschbach|H. C. de Lima|Simon J. Mayo","Hatschbach 46092","1983","2","5","South America","Brazil","Paraná",NA,"Rio Bromado (mun. Morretes).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2014-10-29 05:36:00-02","MO","MOBOT","731304","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","declinata","Coccoloba declinata","(Vell.) Mart.","R.L. Liesner","William Milliken|et al.","Milliken 35","1984","8","27","South America","Venezuela",NA,NA,"Peninsula de Paria: South Ridge of Cerro Patao. Evergreen forest. 62º03'W, 10º41'N. Elev. 1400 feet.","-62.05","10.68333","427.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-7","1",NA,NA
"208","2020-08-31 09:18:00-03","INPA","INPA","19519","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","Howard, RA","Prance, GT","3896","1967","01","04","Southern America","Brasil","Amazonas","Iranduba","Manaus - Manacupuru km 17, Road Manus (Cacau-Pireira) to Manacapuru, track from km 17. Forest on terra firme.","-60.374883","-3.293681",NA,NA,NA,NA,"INPA0019519","INPA0019519 INPA0019519_e INPA0019519_e1",NA,NA,"1971",NA,NA,"-60.374883","-3.293681",NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-01-10 20:51:01-03","INPA","INPA","186118","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Polygonaceae","Coccoloba","confusa","Coccoloba confusa","R.A.Howard","Brito, JM de; Souza, MAD de","Sothers, CA","227","1994","10","07","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Próx. à entrada da reserva.","-59.966667","-2.883333",NA,NA,NA,NA,"INPA0186118","INPA0186118 INPA0186118_e",NA,NA,"1998",NA,NA,"-59.966667","-2.883333","06",NA,NA,NA,NA,NA,NA,NA
