"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","sex"
"1978","2020-09-02 16:28:10-03","Cenargen","CEN","31243","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","João Marcelo de Rezende","1996","03","31",NA,"Brasil","DF","Exsicatas",NA,"O centro do vexilo é branco.","CEN00031243","377",NA,NA,"(Vell.) Taub.","J. M. Rezende","BRASILIA","Parque Boca da Mata.","-47.9296989440918","-15.7797002792358","1150","1150","CEN00031243","70570","auto",NA,"-4848333.0","-1586667.0","1997","05",NA,NA,NA,"6",NA,NA
"1979","2020-09-02 16:28:10-03","Cenargen","CEN","54985","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Juliene Roveratti Santos","2003","10","23",NA,"Brasil","DF","Unicata",NA,NA,"CEN00054985","113",NA,NA,"(Vell.) Taub.","B. M. T. Walter","BRASILIA","Parque Ecológico Norte Burle Marx","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00054985","70570","auto",NA,NA,NA,"2018","11",NA,NA,NA,"1",NA,NA
"1980","2020-09-02 16:28:10-03","Cenargen","CEN","7235","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Cilúlia Maria Maury","1983","04","06",NA,"Brasil","DF","Exsicatas",NA,"Doação da Fundação Zoobotânica do Distrito Federal. Herbário Ezechias Paulo Henriger. Flora do Brasil.","CEN00007235","423",NA,NA,"(Vell.) Taub.",NA,"BRASILIA","Reserva Biológica de Águas Emendadas. Ca. de 40 km a NE de Brasília. Entre 15º32#?#s - 15º38#?#s e 47º33#?#w e 47º37w. Alt. entre 1000 m - 1150 m.","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00007235","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"1981","2020-09-02 16:28:10-03","Cenargen","CEN","7211","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Cilúlia Maria Maury","1983","01","19",NA,"Brasil","DF","Exsicatas",NA,"Flores vistosas e folhas coriáceas. Doação Fundação Zoobotânica do Distrito Federal - Herbário Ezechias Paulo Heringer - Flora do Brasil.","CEN00007211","370",NA,NA,"(Vell.) Taub.","B. M. T. Walter","BRASILIA","Reserva Biológica de Águas Emendadas. Cerca de 40 km à NE de Brasília. Entre 15 32' S - 15 38' S e 47 33' O - 47 37' O. Altitude entre 1000 - 1150 m.","-47.9296989440918","-15.7797002792358",NA,NA,"CEN00007211","70570","auto",NA,NA,NA,"2018","11",NA,NA,NA,"1",NA,NA
"1982","2020-09-02 16:28:10-03","Cenargen","CEN","101996","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Desirée Marques Ramos","2009","06","09",NA,"Brasil","DF","Exsicatas",NA,NA,"CEN00101996","39",NA,NA,"(Vell.) Taub.","B. M. T. Walter","BRASILIA","Reserva do CPAC.","-47.9296989440918","-15.7797002792358","1110","1110","CEN00101996","70570","auto",NA,NA,NA,"2018","11",NA,NA,NA,"2",NA,NA
"1983","2020-09-02 16:28:10-03","Cenargen","CEN","31572","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Rafaela Campostrini Forzza","1998","05","28",NA,"Brasil","GO","Exsicatas",NA,"Flores com cálice verde e corola roxa.Doação da Universidade de São Paulo - Herbário SPF.","CEN00031572","894",NA,NA,"(Vell.) Taub.","J. F. B. Pastore","COCALZINHO DE GOIAS","Estrada Cocalzinho - Pirenópolis, Serra dos Pirineus.","-48.7757987976074","-15.7944002151489",NA,NA,"CEN00031572","56114","auto",NA,NA,NA,"2003","07",NA,NA,NA,"1",NA,NA
"1984","2020-09-02 16:28:10-03","Cenargen","CEN","63567","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Glocimar Pereira-Silva","1999","03","20",NA,"Brasil","MA","Exsicatas",NA,NA,"CEN00063567","4113",NA,NA,"(Vell.) Taub.","G. Pereira-Silva","BALSAS","Condomínio Kissy lote 23.","-46.0355987548828","-7.53249979019165",NA,NA,"CEN00063567","222094","auto",NA,NA,NA,"1999","03",NA,NA,NA,"1",NA,NA
"1985","2020-09-02 16:28:10-03","Cenargen","CEN","70645","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","José Francisco Montenegro Valls","1991","05","20",NA,"Brasil","MA","Exsicatas",NA,"Ramos encurvados. Ramificado à meia altura. Ocorre de modo esparso desde este local de coleta até as cercanias de Tasso Fragoso.","CEN00070645","13041",NA,NA,"(Vell.) Taub.","B. M. T. Walter","TASSO FRAGOSO","90 Km de Balsas (rio Balsas) e 60 Km de Tasso Fragoso na estrada de Balsas a Alto Parnaíba.","-45.7428016662598","-8.47527980804443","420","420","CEN00070645","76991","auto",NA,NA,NA,"2018","11",NA,NA,NA,"5",NA,NA
"1986","2020-09-02 16:28:10-03","Cenargen","CEN","28793","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Aldicir Osni Scariot","1989","02","02",NA,"Brasil","MG","Exsicatas",NA,"Flor com marcas branca no estandarte.","CEN00028793","280",NA,NA,"(Vell.) Taub.","B. M. T. Walter","PATROCINIO","Morro das Pedras.","-46.9925003051758","-18.9438991546631","1280","1280","CEN00028793","44638","auto",NA,"-4688333.0","-1873333.0","2018","11",NA,NA,NA,"5",NA,NA
"1987","2020-09-02 16:28:10-03","Cenargen","CEN","59874","PreservedSpecimen","Plantae","Fabaceae Faboideae","Periandra","mediterranea","Periandra mediterranea","Anderson Cássio Sevilha","2002","08","17",NA,"Brasil","PB","Exsicatas",NA,NA,"CEN00059874","2172",NA,NA,"(Vell.) Taub.","B. M. T. Walter","MAMANGUAPE","Reserva biológica Guaribas, Área II - Palmeiral.","-35.1260986328125","-6.83861017227173","68","68","CEN00059874","36853","auto",NA,"-3518278.0","-670306.0","2018","11",NA,NA,NA,"4",NA,NA
"1988","2020-10-15 09:53:51-03","UFPR","EFC","11719","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Völtz, R.R.","2013","07","06",NA,"Brasil","Paraná",NA,NA,"Subarbusto 50 cm alt. crescendo sobre solo de rápida drenagem em ambiente campestre; flores de pétalas lilases com máculas alvas na porção central do vexilo. __COMMOM_NAME__: Alcaçuz da terra; alcaçuz","EFC011719","225",NA,NA,"(Vell.) Taub.","Völtz, R.R.","Tibagi","PE do Guartelá","-50.2444","-24.5745",NA,NA,NA,NA,NA,NA,"-50.2444","-24.5745","2013","07","06",NA,NA,NA,NA,NA
"1989","2020-10-15 09:53:51-03","UFPR","EFC","6178","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Gatti, G.; Schütz, A.L.","1996","09","24",NA,"Brasil","Paraná",NA,NA,"Subarbusto com 30cm, rupícola, flores roxas, com frutos.","EFC006178","36",NA,NA,"(Vell.) Taub.","Andrade, A.L.P.","Tibagi","Guartelá","-50.2388","-24.574",NA,NA,NA,NA,NA,NA,"-50.2388","-24.5740","2007","06","05",NA,NA,NA,NA,NA
"1990","2020-10-15 09:53:51-03","UFPR","EFC","4183","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Kuniyoshi, Y.S.; Galvão, F.","1994","06","02",NA,"Brasil","Paraná",NA,NA,"Árvore comum em campos de cerrado, próximo ao canyon. Flores roxas.","EFC004183","5550",NA,NA,"(Vell.) Taub.","Andrade, A.L.P.","Jaguariaíva","P.E. do Cerrado","-49.6599","-24.1714",NA,NA,NA,NA,NA,NA,"-49.6599","-24.1714","2007","06","05",NA,NA,NA,NA,NA
"1991","2020-10-15 09:53:51-03","UFPR","EFC","12764","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Vieira, R.S.","2014","04","20",NA,"Brasil","Minas Gerais",NA,NA,"Arvoreta com 2m. Com flores azuladas.","EFC012764","373",NA,NA,"(Vell.) Taub.","Vieira, R.S.","Passa Quatro","Serra da Mantiqueira - Morro Pedra da Mina","-44.8515","-22.4273",NA,NA,NA,NA,NA,NA,"-44.8515","-22.4273","2014","06","03",NA,NA,NA,NA,NA
"1992","2020-10-15 09:53:51-03","UFPR","EFC","15001","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Kuniyoshi, Y.S.","2016","06","02",NA,"Brasil","Paraná",NA,NA,"Subarbusto comum na beira do cânion, em solo encharcado. Flores roxas.","EFC015001","6476",NA,NA,"(Vell.) Taub.","Völtz, R.R.","Jaguariaíva","Parque Estadual do Cerrado","-49.6599","-24.1714",NA,NA,NA,NA,NA,NA,"-49.6599","-24.1714","2016","10","26",NA,NA,NA,NA,NA
"1993","2020-10-15 09:53:51-03","UFPR","EFC","10056","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Ziller, S.R.","1991","03","17",NA,"Brasil","Paraná",NA,NA,"Arbustiva.","EFC010056","183",NA,NA,"(Vell.) Taub.",NA,"Tibagi","Canyon do Guartelá","-50.2388","-24.574",NA,NA,NA,NA,NA,NA,"-50.2388","-24.5740",NA,NA,NA,NA,NA,NA,NA,NA
"1994","2020-10-15 09:53:51-03","UFPR","EFC","2380","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Ziller, S.R.","1991","03","17",NA,"Brasil","Paraná",NA,NA,"Arbusto","EFC002380","183",NA,NA,"(Vell.) Taub.","Hatschbach, G.","Tibagi","Canyon do Guartelá","-50.2388","-24.574",NA,NA,NA,NA,NA,NA,"-50.2388","-24.5740","1994","01","06",NA,NA,NA,NA,NA
"1995","2020-10-15 09:53:51-03","UFPR","EFC","1250","PreservedSpecimen","Plantae","Fabaceae","Periandra","mediterranea","Periandra mediterranea","Kuniyoshi, Y.S.; Roderjan, C.V.","1987","04","16",NA,"Brasil","Paraná",NA,NA,NA,"EFC001250","5184",NA,NA,"(Vell.) Taub.","Hatschbach, G.","Piraí do Sul","Fazenda das Almas","-49.948600769043","-24.5261001586914",NA,NA,NA,"37171","auto",NA,NA,NA,"1987","07","08",NA,NA,NA,NA,NA
"1996","2019-11-13 11:22:58-03","USP","SPF","83877","PreservedSpecimen","Plantae","Leguminosae","Periandra","dulcis","Periandra dulcis","Joly, AB","1949","07","20",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00083877","724",NA,NA,"Mart. ex Benth.","Joly, AB","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1997","2019-11-13 11:22:58-03","USP","SPF","103640","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Carvalho, AMV","1994","10","25",NA,"Brasil","Bahia",NA,NA,NA,"SPF00103640","PCD949",NA,NA,"(Vell.) Taub.","Queiroz, LP","Palmeiras","Morro do Pai Inácio","-41.470833","-12.455556","1080","1080",NA,NA,NA,NA,"-41.470833","-12.455556","1995","10",NA,NA,NA,NA,NA,NA
"1998","2019-11-13 11:22:58-03","USP","SPF","104808","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Melo, E","1994","11","21",NA,"Brasil","Bahia",NA,NA,NA,"SPF00104808","PCD1182",NA,NA,"(Vell.) Taub.","Queiroz, LP","Palmeiras","Pai Inácio.","-41.471389","-12.458611","1150","1150",NA,NA,NA,NA,"-41.471389","-12.458611","1995","10",NA,NA,NA,NA,NA,NA
"1999","2019-11-13 11:22:58-03","USP","SPF","104912","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Freire-Fierro, A","1990","10","01",NA,"Brasil","Bahia",NA,NA,NA,"SPF00104912","1648",NA,NA,"(Vell.) Taub.","Harley, RM","Mucugê",NA,"-41.383333","-13.033333","850","850",NA,NA,NA,NA,"-41.383333","-13.033333","1992",NA,NA,NA,NA,NA,NA,NA
"2000","2019-11-13 11:22:58-03","USP","SPF","106279","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Freire-Fierro, A","1990","10","23",NA,"Brasil","Bahia",NA,NA,NA,"SPF00106279","2069",NA,NA,"(Vell.) Taub.","Pirani, JR","Jacobina","Hotel Serra do Ouro.","-40.083333","-10.083333","600","600",NA,NA,NA,NA,"-40.083333","-10.083333","1994",NA,NA,NA,NA,NA,NA,NA
"2001","2019-11-13 11:22:58-03","USP","SPF","106401","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Braga, MMN","1988","10","07",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00106401","237",NA,NA,"(Vell.) Taub.","Mendonça Filho, CV",NA,"Serra do Caraça",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA
"2002","2019-11-13 11:22:58-03","USP","SPF","112011","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Ganev, W","1993","12","15",NA,"Brasil","Bahia",NA,NA,NA,"SPF00112011","2677",NA,NA,"(Vell.) Taub.","Queiroz, LP","Abaíra","Bicota, entre garimpo novo e Bicota.","-41.85","-13.333333","1300","1420",NA,NA,NA,NA,"-41.85","-13.333333","1994",NA,NA,NA,NA,NA,NA,NA
"2003","2019-11-13 11:22:58-03","USP","SPF","112063","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Ganev, W","1993","09","15",NA,"Brasil","Bahia",NA,NA,NA,"SPF00112063","2247",NA,NA,"(Vell.) Taub.","Pirani, JR","Abaíra","Guarda Mor","-41.85","-13.333333","1250","1250",NA,NA,NA,NA,"-41.85","-13.333333","1996",NA,NA,NA,NA,NA,NA,NA
"2004","2019-11-13 11:22:58-03","USP","SPF","34829","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Lewis, GP","1981","12","21",NA,"Brasil","Bahia",NA,NA,NA,"SPF00034829","943",NA,NA,"(Vell.) Taub.","Lewis, GP","Lençóis",NA,"-41.433333","-12.466667","720","740",NA,NA,NA,NA,"-41.433333","-12.466667","1983","03",NA,NA,NA,NA,NA,NA
"2005","2019-11-13 11:22:58-03","USP","SPF","170068","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Gomes, BM","2000","05","19",NA,"Brasil","Distrito Federal",NA,NA,NA,"SPF00170068","26",NA,NA,"(Vell.) Taub.","Gomes, BM","Gama","Parque Recreativo e Reserva Ecológica do Gama","-48.0945","-16.076",NA,NA,NA,NA,NA,NA,"-48.0945","-16.076","2001","10",NA,NA,NA,NA,NA,NA
"2006","2019-11-13 11:22:58-03","USP","SPF","131587","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Batalha, MA","1996","05","02",NA,"Brasil","São Paulo",NA,NA,NA,"SPF00131587","1317",NA,NA,"(Vell.) Taub.","Batalha, MA","Santa Rita do Passa Quatro","ARIE Cerrado Pé-de-Gigante","-47.566667","-21.6",NA,NA,NA,NA,NA,NA,"-47.566667","-21.6",NA,NA,NA,NA,NA,NA,NA,NA
"2007","2019-11-13 11:22:58-03","USP","SPF","164448","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Gomes, BM","2000","03","24",NA,"Brasil","Distrito Federal",NA,NA,NA,"SPF00164448","6",NA,NA,"(Vell.) Taub.","Proença, C","Gama","Parque Recreativo do Gama","-48.05","-16.033333",NA,NA,NA,NA,NA,NA,"-48.05","-16.033333","2000","03",NA,NA,NA,NA,NA,NA
"2008","2019-11-13 11:22:58-03","USP","SPF","142308","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Kameyama, C","2000","07","31",NA,"Brasil","Goiás",NA,NA,NA,"SPF00142308","145",NA,NA,"(Vell.) Taub.","Fiaschi, P","Teresina de Goiás",NA,"-47.359722","-13.901389","1330","1330",NA,NA,NA,NA,"-47.359722","-13.901389","2000",NA,NA,NA,NA,NA,NA,NA
"2009","2019-11-13 11:22:58-03","USP","SPF","134332","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Sano, PT","1997","12","07",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00134332","661",NA,NA,"(Vell.) Taub.","Pirani, JR",NA,"Margem esquerda da estrada Gouveia-Diamantina. km 605.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"2010","2019-11-13 11:22:58-03","USP","SPF","135903","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Forzza, RC","1999","04","10",NA,"Brasil","Bahia",NA,NA,NA,"SPF00135903","1109",NA,NA,"(Vell.) Taub.","Queiroz, LP",NA,"Estrada Livramento - Rio de Contas, a 3 km de Rio de Contas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999","05",NA,NA,NA,NA,NA,NA
"2011","2019-11-13 11:22:58-03","USP","SPF","142352","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Taxonomy class of Universidade de Brasilia","1999","11","30",NA,"Brasil","Distrito Federal",NA,NA,NA,"SPF00142352","1421",NA,NA,"(Vell.) Taub.","Silva, MC","Gama","Parque Ecológico do Gama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA
"2012","2019-11-13 11:22:58-03","USP","SPF","147347","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Costa, FN","2001","07","07",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00147347","287",NA,NA,"(Vell.) Taub.","Pirani, JR","Botumirim",NA,"-43.0125","-16.8575","950","950",NA,NA,NA,NA,"-43.0125","-16.8575","2001",NA,NA,NA,NA,NA,NA,NA
"2013","2019-11-13 11:22:58-03","USP","SPF","151086","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Groppo, M","2002","02","03",NA,"Brasil","Bahia",NA,NA,NA,"SPF00151086","1034",NA,NA,"(Vell.) Taub.","Groppo, M","Esplanada",NA,"-37.875833","-11.758889","155","155",NA,NA,NA,NA,"-37.875833","-11.758889","2002","04",NA,NA,NA,NA,NA,NA
"2014","2019-11-13 11:22:58-03","USP","SPF","164076","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Calió, MF","2004","01","23",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00164076","47",NA,NA,"(Vell.) Taub.","Anônimo","Diamantina",NA,"-43.522778","-18.185","1191","1191",NA,NA,NA,NA,"-43.522778","-18.185",NA,NA,NA,NA,NA,NA,NA,NA
"2015","2019-11-13 11:22:58-03","USP","SPF","167979","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Forzza, RC","2004","12","21",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00167979","3797",NA,NA,"(Vell.) Taub.","Anônimo","Botumirim","Serra da Canastra","-43.032778","-16.853611","1219","1332",NA,NA,NA,NA,"-43.032778","-16.853611",NA,NA,NA,NA,NA,NA,NA,NA
"2016","2019-11-13 11:22:58-03","USP","SPF","169558","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Araújo-Nóbrega, M","2000","04","05",NA,"Brasil","Bahia",NA,NA,NA,"SPF00169558","24",NA,NA,"(Vell.) Taub.","Pirani, JR","Ibicoara","Chapada Diamantina","-41.5","-13.433333","1225","1225",NA,NA,NA,NA,"-41.5","-13.433333","2000",NA,NA,NA,NA,NA,NA,NA
"2017","2019-11-13 11:22:58-03","USP","SPF","174283","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Lovo, J","2005","10","13",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00174283","110",NA,NA,"(Vell.) Taub.","Pirani, JR","Diamantina",NA,"-43.620056","-18.186639","1097","1097",NA,NA,NA,NA,"-43.620056","-18.186639","2006",NA,NA,NA,NA,NA,NA,NA
"2018","2021-03-15 18:27:58-03","USP","SPF","218624","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Pena, MA","2008","03","12",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto. Folhas levemente discolores. Cálice verde. Corola rosa com a parte interna branca.","SPF00218624","808",NA,NA,"(Vell.) Taub.","Pena, MA","Santana do Riacho","Serra do Cipó, Km 113 da rodovia MG 010, lado direito, sentido Morro do Pilar. Próximo à Pedra do Elefante.","-43.560833","-19.456389","1226","1226",NA,NA,NA,NA,"-43.560833","-19.456389","2009",NA,NA,NA,NA,NA,NA,NA
"2019","2019-11-13 11:22:58-03","USP","SPF","181823","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Silva, BR","2004","02","04",NA,"Brasil","Minas Gerais",NA,NA,NA,"SPF00181823","1264",NA,NA,"(Vell.) Taub.","Lima, HC","Lima Duarte","Parque Estadual do Ibitipoca","-43.895278","-21.712222","1255","1255",NA,NA,NA,NA,"-43.895278","-21.712222","2007",NA,NA,NA,NA,NA,NA,NA
"2020","2019-11-13 11:22:58-03","USP","SPF","201012","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Borges, LM","2006","07","09",NA,"Brasil","Bahia",NA,NA,NA,"SPF00201012","129",NA,NA,"(Vell.) Taub.","Siniscalchi, CM",NA,"Betânia.","-39.198056","-19.510361","116","116",NA,NA,NA,NA,"-39.198056","-19.510361","2011","05",NA,NA,NA,NA,NA,NA
"2021","2021-03-15 18:27:58-03","USP","SPF","208290","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Kavalciuki, Y; Mello-Silva, R; Alcantara, SF; Paula-Lima, FB","2011","10","31",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto, 1,5 m alt. Folha discolor, face adaxial mais escura. Tépalas roxas com manchas brancas e rosas no centro.","SPF00208290","7",NA,NA,"(Vell.) Taub.","Mello-Silva, R","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento, 1,5 km além do Centro de Visitantes.","-46.425028","-20.259444","1400","1400",NA,NA,NA,NA,"-46.425028","-20.259444","2011",NA,NA,NA,NA,NA,NA,NA
"2022","2021-03-15 18:27:58-03","USP","SPF","208862","PreservedSpecimen","Plantae","Leguminosae","Periandra","mediterranea","Periandra mediterranea","Borges, LM; Santos, MF; Watanabe, MTC","2010","11","20",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto ca. 60 cm. Ramos marrons. Folhas discolores cartáceas. Face adaxial verde-escura, abaxial verde-amarelada. Cálice verde-vináceo. Corola lilás, creme-arroxeada nos botões. Abundante na localidade.; Campo rupestre logo após tra","SPF00208862","469",NA,NA,"(Vell.) Taub.","Borges, LM","Rio Vermelho","Pedra Menina, Platô Pedra Menina.","-43.142556","-18.104056","1477","1477",NA,NA,NA,NA,"-43.142556","-18.104056","2010",NA,NA,NA,NA,NA,NA,NA
