"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","county","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","01529362","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby",NA,"O. Buchtien","778","1917","12",NA,"South America","Bolivia",NA,"Miluhuaya in Nord-Yungas",NA,NA,"900","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1804023' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","01529432","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby","R. C. Barneby","A. Charpin","AC13411","1976","11","15","South America","Venezuela","Táchira","Paramo Zumbador",NA,NA,"2700","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1807288' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01529450","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","rapidarum","Chamaecrista glandulosa rapidarum","H.S.Irwin & Barneby","R. C. Barneby","J. A. Steyermark","131361","1985","09","05","South America","Venezuela","Bolívar","130 km SW of Caicara del Orinoco","-66.67","6.83","80","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1807444' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529450","NY01529450_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01529386","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby",NA,"F. W. Pennell","5477","1922","05","12","South America","Colombia","Valle del Cauca","North of Pavas",NA,NA,"1400","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1804687' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529386","NY01529386_01",NA,NA,"1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01529415","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby",NA,"J. Mostacero León","1618","1986","11","14","South America","Peru","Cajamarca","La Pucarilla (Sécota- San Andrés)",NA,NA,"2450","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1806846' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529415",NA,NA,"Cutervo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-09-27 19:52:00-03","NY","NYBG","01529459","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","rapidarum","Chamaecrista glandulosa rapidarum","H.S.Irwin & Barneby","R. C. Barneby","F. J. Guánchez","2670","1983","10","12","South America","Venezuela","Amazonas","Atures, en transecto desde orillas del río Siparo hasta la cumbre del Cerro Pelota, aguas abajo de la boca del río Autana","-67.72","4.77","90","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1807450' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529459",NA,NA,"Atures","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01529364","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby","R. C. Barneby","R. Seidel","873","1987","04","05","South America","Bolivia","La Paz","Yanacachi, abajo del Hogar Fe y Alegria",NA,NA,"1950","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1804033' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529364",NA,NA,"Sud Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","633995","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis","(Vogel) H.S.Irwin & Barneby",NA,"J. Schuch",NA,NA,NA,NA,"South America","Brazil",NA,"Brasil, Toiaia",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732969' target='other'> <mi>dwc_moreinfo</mi></a>","NY00633995","NY00633995_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","633998","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis","(Vogel) H.S.Irwin & Barneby",NA,"B. D. Sucre","1279","1966","11","01","South America","Brazil","Rio de Janeiro","Lagoa de Jacarepaguá",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732966' target='other'> <mi>dwc_moreinfo</mi></a>","NY00633998","NY00633998_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01529433","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby","R. C. Barneby","A. Charpin","AC13594","1976","11","20","South America","Venezuela","Mérida","A. de Merida ad Mucuchies",NA,NA,"1600","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1807289' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529433",NA,NA,NA,"2900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01529399","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby","R. C. Barneby","J. Mostacero León","1618","1986","11","24","South America","Peru","Cajamarca","La Pucarilla (Sócota San Andrés)",NA,NA,"2450","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1805667' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529399",NA,NA,"Cutervo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01529366","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby","R. C. Barneby","R. Seidel","849","1987","04","04","South America","Bolivia","La Paz","Yanacachi, Florida, abajo de la carretera a Chulumani, cerca de la escuela de Florida, al lado del huerto",NA,NA,"1650","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1804213' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529366",NA,NA,"Sud Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01529380","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby",NA,"R. A.Toro","783","1927","11","01","South America","Colombia","Antioquia","Armenia, vicinity of Medellín",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1804675' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-09-27 19:52:00-03","NY","NYBG","01529350","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","andicola","Chamaecrista glandulosa andicola","H.S.Irwin & Barneby","R. C. Barneby","H. Ellenberg","7136","1977",NA,NA,"South America","Peru",NA,NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1803529' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01529420","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby",NA,"E. P. Killip","23223","1929","05","05","South America","Peru","Ayacucho","Ccarrapa, between Huanta and Río Apurimac",NA,NA,"1200","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1806865' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01529418","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby",NA,"E. P. Killip","23181","1929","05","07","South America","Peru","Ayacucho","Aina, between Huanta and Río Apurimac","-73.860914","-12.664916","750","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1806863' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529418",NA,NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01529394","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby",NA,"F. Woytkowski","s.n.","1946","02","10","South America","Peru","Huánuco","Acomayo",NA,NA,"2100","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1804786' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01529424","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby",NA,"R. A. Ferreyra","11023","1953","05","23","South America","Peru","Junín","Entre Carpapata y Huacapistana, carretera Tarma a San Ramón",NA,NA,"2300","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1806870' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529424",NA,NA,"Tarma","2400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01529405","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby",NA,"E. Carrillo F.","97","1967","08","22","South America","Peru","Lima","Santa Eulalia",NA,NA,"800","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1806823' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529405",NA,NA,"Huarochiri","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01529376","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby","R. C. Barneby","J. L. Luteyn","7531","1979","04","27","South America","Colombia","Cauca","km 47 along Popayan- El Tambo road",NA,NA,"1890","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1804546' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01529404","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","flavicoma","Chamaecrista glandulosa flavicoma","(Kunth) H.S.Irwin & Barneby",NA,"L. Goytizolo","s.n.","1943","10","18","South America","Peru","Lima","Chancay. Huaura, Hda. Desagravio",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1806819' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2016-09-30 07:24:00-03","NY","NYBG","01529342","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa",NA,"Chamaecrista glandulosa",NA,NA,"M. de L. Rico-Arce","1425","2003","02","27","South America","Bolivia","Santa Cruz","Nuflo de Chavez, near San Javier, on the way to Concepcion.","-62.50697","-16.400092","477","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1803367' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529342","NY01529342_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-09-30 07:24:00-03","NY","NYBG","01529341","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa",NA,"Chamaecrista glandulosa",NA,"P. Duchen","P. Duchen","173","2006","02","03","South America","Bolivia","La Paz","Ladera al este de Sandillani",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1803364' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529341","NY01529341_01",NA,"Nor Yungas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01529456","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","andicola","Chamaecrista glandulosa andicola","H.S.Irwin & Barneby",NA,"G. Mandon","752","1858","02",NA,"South America","Bolivia","La Paz","Viciniis Soroata",NA,NA,"2700","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1803588' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529456",NA,NA,"Larecaja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","01529346","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","andicola","Chamaecrista glandulosa andicola","H.S.Irwin & Barneby",NA,"V. A. Funk","3595","1982","04","22","South America","Peru","Apurímac","Road from Abancay to Cuzco. 63 km NE of Abancay",NA,NA,"2820","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1803484' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529346",NA,NA,"Abancay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01529451","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","andicola","Chamaecrista glandulosa andicola","H.S.Irwin & Barneby",NA,"S. G. Beck","19716","1991","02","03","South America","Bolivia","La Paz","Valle de Zongo. Bajando 34 km de la cumbre hacia Kamsiqui",NA,NA,"1900","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1803530' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529451","NY01529451_01",NA,"Pedro Domingo Murillo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01529452","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","andicola","Chamaecrista glandulosa andicola","H.S.Irwin & Barneby",NA,"G. Mandon","752","1861","03",NA,"South America","Bolivia","La Paz","Vicinis Sorata",NA,NA,"2690","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1803559' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529452",NA,NA,"Larecaja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01529347","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","andicola","Chamaecrista glandulosa andicola","H.S.Irwin & Barneby","R. C. Barneby","E. Alayo B.","203","1990","02","26","South America","Peru","La Libertad","Quebrada Aserradora-Pataz",NA,NA,"2500","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1803522' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529347",NA,NA,"Patáz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2016-09-30 07:24:00-03","NY","NYBG","01529345","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","andicola","Chamaecrista glandulosa andicola","H.S.Irwin & Barneby","G. P. Lewis","G. P. Lewis","2989","1997","02","23","South America","Ecuador","Loja","Catamayo-Chinchas; 48 km W of Loja, 13 km W of Catamayo, 1 km past military checkpoint at San Pedro de la Bendita","-79.45","-3.97","1850","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1803382' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","4175","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","balsasana","Chamaecrista glandulosa balsasana","H.S.Irwin & Barneby",NA,"P. C. Hutchison","5428","1964","05","29","South America","Peru","Cajamarca","Balsas on the Río Marañon, opposite the town, border of Departamento Amazonas, Prov. Chachapayas. Alt. 800 m.",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=657862' target='other'> <mi>dwc_moreinfo</mi></a>","NY00004175","NY00004175_01","holotype","Celendín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01529458","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis","(Vogel) H.S.Irwin & Barneby",NA,"L. H. Bailey","781","1924","03","08","South America","Brazil","Rio de Janeiro","Morro da Viuva",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1803599' target='other'> <mi>dwc_moreinfo</mi></a>","NY01529458","NY01529458_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","1018289","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis","(Vogel) H.S.Irwin & Barneby",NA,"J. M. A. Braga","7205","2003","05","27","South America","Brazil","Rio de Janeiro","Parque Municipal Ecológico da Prainha, cume do Morro da Boa Vista.","-43.2075","-22.9031","350","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1253823' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018289","NY01018289_01",NA,"Rio de Janeiro","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","633992","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis","(Vogel) H.S.Irwin & Barneby","R. C. Barneby","A. M. V. de Carvalho","3801","1992","02","19","South America","Brazil","Bahia","Ramal a 15 km na estrada de Vitória da Conquista a Ilhéus","-40.8392","-14.8661",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732964' target='other'> <mi>dwc_moreinfo</mi></a>","NY00633992","NY00633992_01",NA,"Vitória da Conquista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","634000","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis","(Vogel) H.S.Irwin & Barneby","R. C. Barneby","G. P. Lewis","758","1981","12","05","South America","Brazil","Bahia","Fazenda Pau Brasil","-39.53","-17.05","500","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732963' target='other'> <mi>dwc_moreinfo</mi></a>","NY00634000","NY00634000_01",NA,"Itamarajú","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","633991","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis","(Vogel) H.S.Irwin & Barneby",NA,"Wilkes Expedition",NA,"1838",NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732971' target='other'> <mi>dwc_moreinfo</mi></a>","NY00633991","NY00633991_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","633989","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis","(Vogel) H.S.Irwin & Barneby",NA,"L. Riedel","113","1831",NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=732974' target='other'> <mi>dwc_moreinfo</mi></a>","NY00633989","NY00633989_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","720696","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Chamaecrista","glandulosa","brasiliensis","Chamaecrista glandulosa brasiliensis","(Vogel) H.S.Irwin & Barneby",NA,"J. M. A. Braga","3569","1996","10","09","South America","Brazil","Rio de Janeiro","Recreio dos Bandeirantes. Prainha, Morro da Boa Vista (Área de Porteção Ambiental)",NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2520324' target='other'> <mi>dwc_moreinfo</mi></a>","NY00720696","NY00720696_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
