"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount","previousCatalogNumber"
"46","2020-10-27 11:22:09-03","PUCPR","HUCP","9","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hackel","Parodi, LR","1945",NA,NA,"Parodi, LR","1945",NA,NA,"Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637","24916",NA,NA,"auto","Monocotiledonea",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2019-12-04 15:26:40-03","PUCPR","HUCP","3431","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hackel","Silva, SM","1985","09","21","Silva, SM",NA,NA,NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Caminho do Belo.","-48.5092010498047","-25.5200004577637","24916",NA,NA,"auto","Monocotiledonea",NA,"132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-12-04 15:26:40-03","PUCPR","HUCP","3415","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hackel","Souza, WS","1985","08","17","Silva, SM; Britez, RM",NA,NA,NA,"Brasil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio.","-48.5092010498047","-25.5200004577637","24916",NA,NA,"auto","Monocotiledonea",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-10-09 11:28:50-03","UFBA","ALCB","042930","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hackel","Mota, AC da","2009","02","12","Sendulsky, T","1974","05","14","Brasil","São Paulo","São Paulo","Reserva Biológica, Parque Estadual das Fontes do Ipiranga","-46.633333","-23.533333",NA,NA,"ALCB020896",NA,"Monocotyledon",NA,"1402","Southern America",NA,"ALCB020896",NA,NA,"-46.633333","-23.533333",NA,NA,NA,NA,NA,NA,NA
"50","2019-10-09 11:28:50-03","UFBA","ALCB","114713","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hackel","Pianissola, EM","2017","06","12","Borges, RL","2011","10",NA,"Brasil","Bahia","Ilhéus",NA,"-39.1","-14.736111",NA,"Folhas discolores. Espiguetas marrons.; Floresta ombrófila densa","ALCB018037",NA,"Monocotyledon",NA,"031","Southern America",NA,"ALCB018037",NA,NA,"-39.1","-14.736111",NA,NA,NA,NA,NA,NA,NA
"51","2019-10-09 11:28:50-03","UFBA","ALCB","60586","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hackel","Xavier, AB","2003","02",NA,"Xavier, AB; Guedes, ML; Anjos, BA dos","2003","02","08","Brasil","Bahia","Eunápolis","Extremo Sul, Projeto Parajú II, parcela nº 1","-39.566667","-16.366667",NA,"de caule lenhoso, rizomatosas em touceiras. Material estéril; #?#Plantio de Eucalyptus , antigamente área de plantio de mamão.",NA,NA,"Monocotyledon",NA,"30","Southern America",NA,NA,NA,NA,"-39.566667","-16.366667",NA,NA,NA,NA,NA,NA,NA
"52","2020-02-08 10:16:50-03","NBC","NL-BOTANY","L.1233852","PreservedSpecimen","Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Soderstrom TR; Sucre Benjamin D","1972","03","14","Brazil",NA,NA,"ESPIRITO SANTO. Mun. Linhares: Reserva Biologca de Sooretama: Mata do Cupido.","-40.133333","-19.05",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1233852 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1233852",NA,NA,"Poales",NA,"Southern America",NA,"NL-L1233852",NA,NA,"-40.133333","-19.05","Magnoliopsidae",NA,NA,NA,NA,NA,NA
"53","2020-02-08 10:16:50-03","NBC","NL-BOTANY","L.1233853","PreservedSpecimen","Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Soderstrom TR; Sucre Benjamin D","1972","04","12","Brazil",NA,NA,"Guanabara. Rio de Janeiro: Estrada da Vista Chinesa.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1233853 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1233853",NA,NA,"Poales",NA,"Southern America",NA,"NL-L1233853",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"54","2020-02-08 10:16:50-03","NBC","NL-BOTANY","U.1497854","PreservedSpecimen","Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Clark LG",NA,NA,NA,"Maas PJM",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1497854 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1497854",NA,NA,"Poales",NA,"Southern America",NA,"NL-U1497854",NA,NA,NA,NA,"Magnoliopsidae","U 0025267 | 83296",NA,NA,NA,NA,NA
"55","2020-02-08 10:16:50-03","NBC","NL-BOTANY","WAG.1295920","PreservedSpecimen","Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Calderón CE","1967","12","08","Brazil",NA,NA,"Santa Catarina: Brusque; Azambuja.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1295920 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1295920",NA,NA,"Poales",NA,"Southern America",NA,"NL-WAG1295920",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"56","2020-02-08 10:16:50-03","NBC","NL-BOTANY","L.1233854","PreservedSpecimen","Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides bambusoides",NA,NA,NA,NA,NA,"Reitz R","1968","05","24","Brazil",NA,NA,"SANTA CATARINA. Parque Botanico de Morro Baú, Ilhota.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1233854 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1233854",NA,NA,"Poales",NA,"Southern America",NA,"NL-L1233854",NA,NA,NA,NA,"Magnoliopsidae",NA,"bambusoides",NA,NA,NA,NA
"57","2020-02-08 10:16:50-03","NBC","NL-BOTANY","L.1233855","PreservedSpecimen","Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides minor","McClure & L.B.Sm.",NA,NA,NA,NA,"Reitz R; Klein RM","1954","08","05","Brazil",NA,NA,"Cunhas, Itajaí, Santa Catarina.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1233855 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1233855",NA,NA,"Poales",NA,"Southern America",NA,"NL-L1233855",NA,NA,NA,NA,"Magnoliopsidae",NA,"minor",NA,NA,NA,NA
"58","2020-02-08 10:16:50-03","NBC","NL-BOTANY","L.1233855","PreservedSpecimen","Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides minor","McClure & L.B.Sm.",NA,NA,NA,NA,"Reitz R; Klein RM","1954","08","05","Brazil",NA,NA,"Cunhas, Itajaí, Santa Catarina.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1233855 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1233855",NA,NA,"Poales",NA,"Southern America",NA,"NL-L1233855",NA,NA,NA,NA,"Magnoliopsidae",NA,"minor",NA,NA,NA,NA
"59","2020-11-04 12:18:36-03","ESALQ","ESA","62260","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides",NA,"Shirasuna, R.T.","2011",NA,NA,"Batista, E.R. et al.","1999","01","07","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395","55628",NA,"ESA062260","auto","Magnoliophyta",NA,"56.0",NA,NA,"ESA062260",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 12:18:36-03","ESALQ","ESA","62261","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides",NA,"Shirasuna, R.T.","2011",NA,NA,"Batista, E.R. et al.","1999","01","10","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395","55628",NA,"ESA062261","auto","Magnoliophyta",NA,"104.0",NA,NA,"ESA062261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 12:18:36-03","ESALQ","ESA","76159","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides",NA,"Shirasuna, R.T.","2011",NA,NA,"Sztutman, M. et al.","1999","01","13","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727","17990",NA,"ESA076159","auto","Magnoliophyta",NA,"275.0",NA,NA,"ESA076159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 12:18:36-03","ESALQ","ESA","62343","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hackel","Souza, V.C.",NA,NA,NA,"Sztutman, M. et al.","1999","01","06","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395","55628",NA,"ESA062343","auto","Magnoliophyta",NA,"123.0",NA,NA,"ESA062343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 12:18:36-03","ESALQ","ESA","10641","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Shirasuna, R.T.","2011",NA,NA,"Scomitsu, C.","1985","12","14","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395","55628",NA,"ESA010641","auto","Magnoliophyta",NA,"58.0",NA,NA,"ESA010641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 12:18:36-03","ESALQ","ESA","62755","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hackel","Souza, V.C.",NA,NA,NA,"Kozera, C. et al.","1999","01","07","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395","55628",NA,"ESA062755","auto","Magnoliophyta",NA,"765.0",NA,NA,"ESA062755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 12:18:36-03","ESALQ","ESA","62262","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Batista, E.R.","1999","01","10","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395","55628",NA,"ESA062262","auto","Magnoliophyta",NA,"113.0",NA,NA,"ESA062262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 12:18:36-03","ESALQ","ESA","65197","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Shirasuna, R.T.","2011",NA,NA,"Sampaio, D. et al.","1999","01","13","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727","17990",NA,"ESA065197","auto","Magnoliophyta",NA,"182.0",NA,NA,"ESA065197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-01-14 15:33:00-03","MN","R","171347","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Pianissola, E.M.","2017","12","12","Andrade, A.G.","1959","03","15","Brasil","Rio de Janeiro","Pedra Bonita",NA,NA,NA,NA,NA,"R010065400",NA,NA,NA,"215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2015-07-02 14:42:51-03","JBP","HPL","3212","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","V.C. Souza","2001","12","10","H. Lorenzi","2001","11","27","Brasil","PR","Guaraqueçaba","Coletada na Restinga arbórea.","-48.3289","-25.3067","37295",NA,NA,"auto",NA,NA,"2958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-02-15 11:47:34-02","IPA","IPA","15191","S","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","Mota, A.C.","2012","06","12","Duarte, A.P.","1950","11","29","Brasil","Santa Catarina",NA,"Reserva Florestal dos Pilões a 240m. sm.",NA,NA,NA,"Bastante frequente. Jardim Botânico do Rio de Janeiro nº 73390.","IPA0015191",NA,"Plantae",NA,"3168","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-08-27 13:25:49-03","IAP","PACA-AGP","69653","PreservedSpecimen","Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","S. A. Renvoize","1987",NA,NA,"Hatschbach, G.","1984","10","25","Brasil","PR","Guaratuba","Boa Vista","-48.5746994018555","-25.8827991485596","41937","caespitosa - ate 2m. Habitat: interior sombrio da mata pluvial Hábito: cespitosa","PACA069653","auto","Magnoliophyta","Cyperales","48556",NA,NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA
"71","2019-08-27 13:25:49-03","IAP","PACA-AGP","109811","PreservedSpecimen","Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","W.S. Souza","1988",NA,NA,"R.M. Britez","1985","08","17","Brasil","PR","Paranaguá","Ilha do Mel, Morro do Meio.","-48.5092010498047","-25.5200004577637","24916","erva escandente; freqüente&nf;FUEL 9483&nf;Revisado por Longui-Wagner em 16.10.2008 Habitat: interior de floresta","PACA109811","auto","Magnoliophyta","Cyperales",NA,NA,NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA
"72","2019-08-27 13:25:49-03","IAP","PACA-AGP","55626","PreservedSpecimen","Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","J. R. Swallen","1953",NA,NA,"Reitz, R.","1952","03","10","Brasil","SC","Brusque","Azambuja","-48.9174995422363","-27.0981006622314","19684","Habitat: in silva","PACA055626","auto","Magnoliophyta","Cyperales","4528",NA,NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA
"73","2019-08-27 13:25:49-03","IAP","PACA-AGP","55675","PreservedSpecimen","Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","J. R. Swallen","1953",NA,NA,"Reitz, R.","1951",NA,NA,"Brasil","SC",NA,NA,NA,NA,NA,"Habitat: in silva","PACA055675",NA,"Magnoliophyta","Cyperales","4793",NA,NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA
"74","2019-08-27 13:25:49-03","IAP","PACA-AGP","32075","PreservedSpecimen","Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","J.R. Swallen",NA,NA,NA,"Rambo, B.","1946","02","13","Brasil","SC","Araranguá","Praia Grande","-49.4858016967773","-28.934700012207","19353","Habitat: in silva primaeva Fenofase: fruto","PACA032075","auto","Magnoliophyta","Cyperales",NA,NA,NA,NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA
"75","2019-08-27 13:25:49-03","IAP","PACA-AGP","55431","PreservedSpecimen","Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","J. R. Swallen","1954",NA,NA,"Reitz, R.","1953","04","23","Brasil","SC","Blumenau","Spitzkopf","-49.0661010742188","-26.9193992614746","34291","Habitat: in silva","PACA055431","auto","Magnoliophyta","Cyperales","549",NA,NA,NA,"350","350",NA,NA,"Liliatae",NA,NA,NA,NA,NA,NA
"76","2019-08-27 13:25:52-03","IAP","PACA-AGP","66877","PreservedSpecimen","Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides var. bambusoides","(Raddi) Hack.","L. B. Smith","1973",NA,NA,"Reitz, R.","1968","05","24","Brasil","SC",NA,"Parque Botanico do Morro do Bau - Ilhota",NA,NA,NA,"Habitat: beira da mata","PACA066877",NA,"Magnoliophyta","Cyperales","7056",NA,NA,NA,"300","300",NA,NA,"Liliatae",NA,"var. bambusoides",NA,NA,NA,NA
"77","2019-08-27 13:25:52-03","IAP","PACA-AGP","66891","PreservedSpecimen","Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides var. minor","McClure & Smith","F. A. McClure","1966",NA,NA,"Reitz, R.","1954","06","21","Brasil","SC","Itajaí","Cunhas.","-48.6618995666504","-26.9078006744385","27253","Conforme Flora Ilustrada catarinense, I pate, fasc.: GARM - supl. p. 25. Habitat: orla da mata","PACA066891","auto","Magnoliophyta","Cyperales","1887",NA,NA,"PACA066891","10","10",NA,NA,"Liliatae",NA,"var. minor","Paratipo",NA,NA,NA
"78","2019-08-27 13:25:52-03","IAP","PACA-AGP","66891","PreservedSpecimen","Plantae","Gramineae","Chusquea","bambusoides","Chusquea bambusoides var. minor","McClure & Smith","F. A. McClure","1966",NA,NA,"Reitz, R.","1954","06","21","Brasil","SC","Itajaí","Cunhas.","-48.6618995666504","-26.9078006744385","27253","Conforme Flora Ilustrada catarinense, I pate, fasc.: GARM - supl. p. 25. Habitat: orla da mata","PACA066891","auto","Magnoliophyta","Cyperales","1887",NA,NA,"PACA066891","10","10",NA,NA,"Liliatae",NA,"var. minor","Paratipo",NA,NA,NA
"79","2020-12-20 21:18:55-03","UFV","VIC","50743","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Pianissola, E. .M.; Colodetti, C.","2016","01","02","Brasil","Espírito Santo","Castelo","Lembrança, Cabrito","-41.184700012207","-20.6035995483398","23588","Apoiante na vegetação.","VIC050743","auto",NA,NA,"119",NA,NA,"VIC050743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-20 21:18:55-03","UFV","VIC","50745","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Pianissola, E. .M.","2015","08","14","Brasil","Minas Gerais","Caparaó","Parque Nacional do Caparaó, Vale Verde","-41","-20",NA,"Planta inicialmente ereta e posteriormente com hábito escalador. Ocorrendo na borda do rio de interior de mata. 4-6 metros de altura, entrenós com 42 centímetros de comprimento. Folhas do colmo persistentes.","VIC050745",NA,NA,NA,"et. al.",NA,NA,"VIC050745 VIC050745_1","1310","1310","-41","-20",NA,NA,NA,NA,NA,NA,NA
"81","2020-12-20 21:18:55-03","UFV","VIC","50753","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Pianissola, E. .M.; Pianissola, C. .M.","2014","07","22","Brasil","Espírito Santo","Castelo","Estrela do Norte, São Gabriel de Lima","-41","-20",NA,"Floresta degradada, vegetação parcialmente aberta.","VIC050753",NA,NA,NA,"53",NA,NA,"VIC050753","708","708","-41","-20",NA,NA,NA,NA,NA,NA,NA
"82","2020-12-20 21:18:55-03","UFV","VIC","50747","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Pianissola, E. .M.; Pianissola, C. .M.","2014","07","22","Brasil","Espírito Santo","Castelo","Estrela do Norte, São Gabriel de Lima","-41","-20",NA,"Planta aparentemente jovem, com poucos colmos. 2,5 metros de altura.","VIC050747",NA,NA,NA,"55",NA,NA,"VIC050747","697","697","-41","-20",NA,NA,NA,NA,NA,NA,NA
"83","2020-12-20 21:18:55-03","UFV","VIC","51282","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Costa, C.J.","2016","04","23","Brasil","Espírito Santo","Santa Teresa","Estação Ecológica Santa Lúcia","-40","-19",NA,"Escandente, cerca de 3,5m de comp. entrenós com cerca de 20-25cm de comp.","VIC051282",NA,NA,NA,"et al.",NA,NA,"VIC051282","666","666","-40","-19",NA,NA,NA,NA,NA,NA,NA
"84","2020-12-20 21:18:55-03","UFV","VIC","052274","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Costa, C.J.; et al.","2016","06","30",NA,NA,NA,"Canteiro central, abaixo do prédio da administração.",NA,NA,NA,"Escandente de cerca de 3 m de altura.","VIC052274",NA,NA,NA,"121",NA,NA,"VIC052274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-20 21:18:55-03","UFV","VIC","045030","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Silva, A.P.","2015","07","08","Brasil","Minas Gerais","Araponga","PESB, Trilha Canta Galo.","-42.5208015441895","-20.6667003631592","16385","Colmo incialemnete ereto a apoiante. Entrenós de 31,31,32 cm de comprimento.","VIC045030","auto",NA,NA,"252",NA,NA,"VIC045030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-20 21:18:55-03","UFV","VIC","044658","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Silva, A.P.","2015","03","05","Brasil","Minas Gerais","Araponga","PESB, Trilha do Murici.","-42.5208015441895","-20.6667003631592","16385",NA,"VIC044658","auto",NA,NA,"146",NA,NA,"VIC044658 VIC044658_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-20 21:18:55-03","UFV","VIC","045000","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Silva, A.P.; Parma, D.","2015","06","24","Brasil","Minas Gerais","Araponga","PESB, Trilha Tabuleiro.","-42.5208015441895","-20.6667003631592","16385","Colmo apoiante.","VIC045000","auto",NA,NA,"222",NA,NA,"VIC045000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-20 21:18:55-03","UFV","VIC","051170","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.",NA,NA,NA,NA,"Sendulsky, T.","1974","05","14","Brasil","São Paulo","São Paulo","parque estadual de fontes do Ipiranga.","-46.6300010681152","-23.5400009155273","53584",NA,"VIC051170","auto",NA,NA,"1402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-20 21:18:55-03","UFV","VIC","45832","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","(Raddi) Hack.","S.Honda (!R.Shirasuna)","2009","06","04","S.Honda; et al.","2008","04","01","Brasil","São Paulo","São Paulo","Sítio Roda D'Água., Mata.","-46.6300010681152","-23.5400009155273","53584","Planta bambusóide; frutos pardos.; Frutos pardos.; Planta bambusóide.","VIC045832","auto",NA,NA,"515",NA,NA,"VIC045832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0011001","PreservedSpecimen","Plantae","Poaceae","Chusquea","bambusoides","Chusquea bambusoides","Hackel","J.G. Clark",NA,NA,NA,"G. Hatschbach;","1982","12","29","Brazil","Parana",NA,"Serrinha (mun. Antonina) Parana","-48.7167","-25.45",NA,NA,NA,NA,"Magnoliophyta","Poales","45970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
