"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","stateProvince","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"249","2019-11-08 08:52:50-03","FURB","FURB","6920","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Sobral, M","2008","04","01","Godoy, M.B.; Verdi, M. & Dreveck, S.","2","2007","11","06","Brasil","Canoinhas","Sereia/Anta Gorda.","-50.4891666","-26.1008333","-50.4891666","-26.1008333","796","796","Fito IFFSC 1055/3/3","FURB27573","FURB27573","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-10-14 10:02:17-03","FURB","FURB","7060","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Quinet, A","2010","09","17","Sevegnani, L.",NA,"2007","12","13","Brasil","Blumenau","Parque Nacional da Serra do Itajaí - Área Virgem.","-49.0877777","-27.0566667","-49.0877777","-27.0566667",NA,NA,NA,"FURB27571","FURB27571","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-10-14 10:02:17-03","FURB","FURB","7063","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Quinet, A","2010","09","17","Sevegnani, L.",NA,"2007","12","14","Brasil","Blumenau","Parque Nacional da Serra do Itajaí - Área Virgem.","-49.0877777","-27.0566667","-49.0877777","-27.0566667",NA,NA,NA,"FURB27572","FURB27572","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-10-14 10:02:17-03","FURB","FURB","7664","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Verdi, M; Dreveck, S; Godoy, MB","2008","11","28","Verdi, M.; Dreveck, S. & Godoy, M.B.","61","2008","11","28","Brasil","Mafra",NA,"-49.77","-26.19","-49.7700000","-26.1900000","846","846","Florística IFFSC 1042 Habitat: Floresta Ombrófila Mista; Habito: Fruto verde;","FURB27567","FURB27567","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-10-14 10:02:17-03","FURB","FURB","7712","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Verdi, M; Dreveck, S; Godoy, MB","2007","11","12","Verdi, M.; Dreveck, S. & Godoy, M.B.","4","2007","11","12","Brasil","Mafra","Saltinho do Canivete.","-50.1330556","-26.1030556","-50.1330556","-26.1030556","792","792","Florística IFFSC 1059 Habitat: Floresta Ombrófila Mista; Habito: flor branca","FURB27568","FURB27568","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-10-14 10:02:17-03","FURB","FURB","7734","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Verdi, M; Dreveck, S; Godoy, MB","2008","03","13","Dreveck, S.; Verdi, M. & Godoy, M.B.","310","2008","03","13","Brasil","Vargem","Lagoa dos Patos / Marundim.","-50.9408333","-27.4497222","-50.9408333","-27.4497222","941","941","Florística IFFSC 365 Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: Fruto verde;","FURB27569","FURB27569","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-10-14 10:02:17-03","FURB","FURB","8738","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Sobral, M","2008","04","01","Gasper, A.L. de; Brogni, E. & Santos, E.M.","1160","2007","12","15","Brasil","Lebon Régis","Serra da Esperança.","-50.6744445","-26.8197223","-50.6744445","-26.8197223","1194","1194","IFFSC 732/N/30.","FURB27565","FURB27565","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-10-14 10:02:17-03","FURB","FURB","8899","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Verdi, M","2008","03","11","Verdi, M.; Dreveck, S.","393","2008","03","11","Brasil","Curitibanos","Guarda - Mor.","-50.6713889","-27.0886111","-50.6713889","-27.0886111","869","869","IFFSC 561/S/29. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: Fruto preto;","FURB27570","FURB27570","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-10-14 10:02:17-03","FURB","FURB","9369","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Verdi, M","2008","03","14","Verdi, M.; Dreveck, S.","428","2008","03","14","Brasil","Ponte Alta do Norte",NA,"-50.58","-27.1847222","-50.5800000","-27.1847222",NA,NA,"Florística IFFSC 503. Habitat: Floresta Ombrófila Mista; Habito: Fruto verde;","FURB27560","FURB27560","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-10-14 10:02:17-03","FURB","FURB","9495","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Sobral, M","2008","04","01","Gasper, A.L. de; Brogni, E. & Santos, E.M.","1088","2007","12","11","Brasil","Monte Castelo","Campo do Areião.","-50.3091667","-26.8222223","-50.3091667","-26.8222223","1287","1287","IFFSC 736/N/75, 736/N/24 e 736/O/74.","FURB27566","FURB27566","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-10-14 10:02:17-03","FURB","FURB","9571","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Sobral, M","2008","04","01","Gasper, A.L. de; Brogni, E. & Santos, E.M.","1303","2007","12","15","Brasil","Lebon Régis","Serra da Esperança.","-50.6744445","-26.8197223","-50.6744445","-26.8197223",NA,NA,"Florística IFFSC 726 (ponto descartado). Habitat: Floresta Ombrófila Mista; Estágio Médio a avançado Habito: arbórea; Fruto verde;","FURB27564","FURB27564","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-10-14 10:02:17-03","FURB","FURB","9634","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Gasper, AL de","2008","12","01","Sevegnani, L.",NA,"2008","10","24","Brasil","Itaiópolis","BR-116, entre Itaiópolis e Santa Cecília.","-49.9936111","-26.3294445","-49.9936111","-26.3294445","867","867",NA,"FURB27559","FURB27559","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-11-08 08:52:50-03","FURB","FURB","9664","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Verdi, M","2008","02","22","Verdi, M.; Dreveck, S.","339","2008","02","22","Brasil","Curitibanos","Fazenda Maciel.","-50.6794445","-27.0819445","-50.6794445","-27.0819445","886","886","Coleta Extra IFFSC.","FURB27561","FURB27561","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-10-14 10:02:17-03","FURB","FURB","9728","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Sevegnani, L","2008","11","10","Sevegnani, L.",NA,"2008","11","10","Brasil","São Bento do Sul","Trevo da Neumann.","-49.3455555","-26.215","-49.3455555","-26.2150000",NA,NA,NA,"FURB02038","FURB02038","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-10-14 10:02:17-03","FURB","FURB","37992","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Lopes, GL","2010","10","15","Martins, E.; Lopes, G.L.; Zakrzevski, G.; Jarema, L. & Rosseto, V.M.","26","2009","10","15","Brasil","Imbituva","Fazenda Lageado.","-50.6044006347656","-25.2299995422363",NA,NA,NA,NA,NA,"FURB27557","FURB27557","Paraná",NA,NA,NA,NA,NA,"24222","auto",NA,NA,NA,NA,NA
"264","2020-10-14 10:02:17-03","FURB","FURB","38130","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Souza, MKF","2008","04",NA,"Souza, M.K.F.",NA,"2005","10","04","Brasil","Irati","UNICENTRO.","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,"FURB27558","FURB27558","Paraná",NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA
"265","2019-11-08 08:52:50-03","FURB","FURB","2827","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","Ghoddosi, SM","2006","02","16","Ghoddosi, S.M.",NA,"2006","02","16","Brasil","Imbuia","Centro.","-49.423900604248","-27.4927997589111",NA,NA,NA,NA,NA,"FURB27554","FURB27554","Santa Catarina",NA,NA,NA,NA,NA,"16577","auto",NA,NA,NA,NA,NA
"266","2021-03-16 17:53:08-03","UCS","HUCS","39233","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) G.M. Barroso","Moraes, P.L.R. de","2014","08","30","Schmitt, J.L.","3239","2011","12","08","Brasil","Corupá",NA,"-49.379192","-26.421953","-49.379192","-26.421953","741","741","Herbário FURB 37210.",NA,NA,"Santa Catarina","Angiospermae","Lauraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2021-03-16 17:53:08-03","UCS","HUCS","41914","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) G.M. Barroso","Maçaneiro, J.P.","2013","10",NA,"Maçaneiro, J.P.","54","2013","10","09","Brasil","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí","-49.213072","-27.112936","-49.213072","-27.112936","630","630","FURB:44456; Ecótono FOD Montana",NA,NA,"Santa Catarina","Angiospermae","Lauraceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-03-16 17:53:08-03","UCS","HUCS","30883","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) G.M. Barroso","Sobral, M.","2007","05","18","Satori, M.","116","2006","11","04","Brasil","São João do Triunfo",NA,"-50.2971992492676","-25.6833000183105",NA,NA,NA,NA,"em beira da estrada",NA,NA,"Paraná","Angiospermae","Lauraceae",NA,NA,NA,"20512","auto",NA,NA,NA,NA,NA
"269","2021-03-16 17:53:08-03","UCS","HUCS","39584","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) G.M. Barroso","Quinet, A.","2010","09","17","Korte, A.","1029","2009","09","25","Brasil","Alfredo Wagner","Alto Limeirinha","-49.3335990905762","-27.7003002166748",NA,NA,NA,NA,"Herbário FURB 17873; Floresta Ombrófila Densa - interior do fragmento",NA,NA,"Santa Catarina","Angiospermae","Lauraceae",NA,NA,NA,"19935","auto",NA,NA,NA,NA,NA
"270","2021-03-16 17:53:08-03","UCS","HUCS","39486","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) G.M. Barroso","Quinet, A.","2010","09","15","Martins, E.M.","20",NA,NA,NA,"Brasil","Ponta Grossa","Arenitos - Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"arbórea - Herbário FURB 30693; Floresta Ombrófila Mista",NA,NA,"Paraná","Angiospermae","Lauraceae",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"271","2021-03-16 17:53:08-03","UCS","HUCS","2354","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) G.M. Barroso","Werff, H.","1985",NA,NA,"Hatschbach, G.","22386","1969","10","08","Brasil","Ivai","Bom Jardim","-50.8588981628418","-25.010799407959",NA,NA,NA,NA,"árvore de 10 m - tronco de 50 cm - flor creme",NA,NA,"Paraná","Angiospermae","Lauraceae",NA,NA,NA,"21096","auto",NA,NA,NA,NA,NA
"272","2021-03-16 17:53:08-03","UCS","HUCS","40019","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) G.M. Barroso","Brotto, M.L.","2013","01","22","Brotto, M.L.","922","2013","01","18","Brasil","Ponta Grossa","Cachoeira da Mariquinha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"árvore 14 m, fruto imaturo verde e maduro preto - Herbário MBM; Floresta Ombrófila Mista Monatana",NA,NA,"Paraná","Angiospermae","Lauraceae",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"273","2021-03-16 17:53:08-03","UCS","HUCS","26932","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) G.M. Barroso","Moraes, P.L.R. de","2014","08","30","Imaguire, N.","3006","1971","10","13","Brasil","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"orla do capão-mata secundária",NA,NA,"Paraná","Angiospermae","Lauraceae",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"274","2021-03-16 17:53:08-03","UCS","HUCS","27530","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) G.M. Barroso","Imaguire, N.",NA,NA,NA,"Imaguire, N.","3475",NA,NA,NA,"Brasil","Piraquara","Faz. Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"árvore - Herbário MBM",NA,NA,"Paraná","Angiospermae","Lauraceae",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"275","2021-03-16 17:53:08-03","UCS","HUCS","40535","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) G.M. Barroso","Quinet, A.","2011","06",NA,"Seger, G.D.S.","540","2007","12","15","Brasil","São Francisco de Paula","Floresta Nacional IBAMA - interior da mata nativa","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"árvore com 15 m de altura - Herbário ICN 189607",NA,NA,"Rio Grande do Sul","Angiospermae","Lauraceae",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"276","2021-03-16 17:53:08-03","UCS","HUCS","16827","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) G.M. Barroso","Werff, H.",NA,NA,NA,"Hatschbach, G.","67516","1998","01","21","Brasil","Inácio Martins","Guarapuavinha","-51.0788993835449","-25.5711002349854",NA,NA,NA,NA,"árvore, 4 m, araucarieto - Herbário MBM",NA,NA,"Paraná","Angiospermae","Lauraceae",NA,NA,NA,"35964","auto",NA,NA,NA,NA,NA
"277","2021-03-16 17:53:08-03","UCS","HUCS","39573","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) G.M. Barroso","Quinet, A.","2010","09","15","Verdi, M.","5536","2010","08","26","Brasil","Colombo","Hotel Estância Betânia","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"Herbário FURB 30684; Floresta Ombrófila Mista",NA,NA,"Paraná","Angiospermae","Lauraceae",NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"278","2021-03-16 17:53:08-03","UCS","HUCS","28953","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) G.M. Barroso",NA,NA,NA,NA,"Nascimento, D.S.","21","2004","09","27","Brasil","Curitiba","Jardim Botânico Municipal","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"árvore 7 m - flor creme - Herbário MBM",NA,NA,"Paraná","Angiospermae","Lauraceae",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"279","2021-03-16 17:53:08-03","UCS","HUCS","33206","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) G.M. Barroso","Brotto, M.L.","2007","11","06","Caxambu, M.G.","1706","2007","09","27","Brasil","Campo Mourão","Parque Esyadual do Lago Azul","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"árvore com cerca de 8 m - Herbário MBM; relevo suave",NA,NA,"Paraná","Angiospermae","Lauraceae",NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA
"280","2021-03-16 17:53:08-03","UCS","HUCS","39414","PreservedSpecimen","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) G.M. Barroso","Quinet, A.","2010","09","17","Korte, A.","1107","2009","09","28","Brasil","Alfredo Wagner","Soldadinho","-49.3335990905762","-27.7003002166748",NA,NA,NA,NA,"arbórea - Herbário FURB 17871; Floresta Ombrófila Mista - estágio médio de regeneração",NA,NA,"Santa Catarina","Angiospermae","Lauraceae",NA,NA,NA,"19935","auto",NA,NA,NA,NA,NA
"281","2019-08-16 08:39:44-03","UTFPR","HCF","26850","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","M.G. Caxambu","2018","12","11","M.G. Caxambu","8683","2018","11","22","Brasil","Pitanga","Parque Natural Municipal Recanto das","-51.748556","-24.778139","51°44'54,8 W","24°46'41,3 S","873","873","árvore ca. 12 m, emergente. Botões florais amarelo-esverdeados.",NA,NA,"PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-08-16 08:39:44-03","UTFPR","HCF","20397","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","M.L. Brotto","2017","08","15","R.C. Seubert","87","2014","03","28","Brasil","Indaial","Faxinal do Bepe, Parque Nacional da","-49.196667","-27.101944","49°11'48 W","27°06'07 S","726","726","Encosta; arbórea.",NA,NA,"SC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-12-13 18:23:39-03","UTFPR","HCF","30104","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","M.L. Brotto","2018","10","09","R.R. Völtz","1873","2018","10","09","Brasil","Tibagi","Rio Tibagi","-50.384722","-24.581944","50°23'05 W","24°34'55 S","725","725","árvore 15 m. Flores esverdeadas. Dossel de floresta.",NA,NA,"PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-08-16 08:39:44-03","UTFPR","HCF","19626","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","M.L. Brotto","2013","01","22","M.L. Brotto","922","2013","01","18","Brasil","Ponta Grossa","Cachoeira da Mariquinha","-49.947861","-25.201611","49°56'52,3 W","25°12'05,8 S","956","956","árvore 14 m, fruto imaturo verde e maduro preto.",NA,NA,"PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-08-16 08:39:44-03","UTFPR","HCF","26453","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","M.G. Caxambu","2018","09","13","M.G. Caxambu","8499","2018","09","13","Brasil","Reserva do Iguaçu","Estação Ecológica Municipal Francisco","-51.850194","-25.922056","51°51'00,7 W","25°55'19,4 S","1094","1094","árvore ca. 12 m. Flores amarelas.",NA,NA,"PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-08-16 08:39:44-03","UTFPR","HCF","18601","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","M.L. Brotto","2013","10","25","M.L. Brotto","1410","2013","10","25","Brasil","Curitiba","Jardim Botânico Municipal","-49.236944","-25.442222","49°14'13 W","25°26'32 S","930","930","árvore 15 m; flores creme-esverdeadas.",NA,NA,"PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-08-16 08:39:44-03","UTFPR","HCF","22370","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","M.L. Brotto","2016","11","22","J.M. Silva","9519","2016","10","28","Brasil","Castro","PCH Rio Iapó, Fazenda do Pulo","-50.142222","-24.716111","50°08'32 W","24°42'58 S","975","975","árvore com 5 m de altura; flores de cor creme. Floresta Ombrófila Mista, na margem de rio encachoeirado.",NA,NA,"PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-08-16 08:39:44-03","UTFPR","HCF","22364","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","M.L. Brotto","2016","11","22","J.M. Silva","9142","2015","11","23","Brasil","Castro","PCH Rio Iapó, Fazenda do Pulo","-50.142222","-24.716111","50°08'32 W","24°42'58 S","975","975","árvore com 8 m de altura; frutos imaturos. Floresta Ombrófila Mista.",NA,NA,"PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-08-16 08:39:43-03","UTFPR","HCF","5914","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","M.L. Brotto","2007",NA,NA,"M.G. Caxambu","1706","2007","09","27","Brasil","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.315417","-24.109028","52°18'55,5 W","24°06'32,5 S","621","621","árvore ca. 8 m. Flores amarelas.",NA,NA,"PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-08-16 08:39:44-03","UTFPR","HCF","19609","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","M.L. Brotto","2014","05","14","J.M. Silva","8493","2014","03","27","Brasil","Balsa Nova","Serra São Luis do Purunã","-49.640833","-25.471667","49°38'27 W","25°28'18 S","1190","1190","árvore de 4 m; frutos imaturos. Encosta, paredão de arenito.",NA,NA,"PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-08-16 08:39:44-03","UTFPR","HCF","15363","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","M.L. Brotto","2012","01","07","M.L. Brotto","783","2012","01","07","Brasil","Guaratuba","Pico Araraquara, Serra de Araraquara","-48.879336","-25.937483","48°52'45,61 W","25°56'14,94 S","1100","1100","árvore de 4 m de alt., flores esverdeadas.",NA,NA,"PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2019-08-16 08:39:44-03","UTFPR","HCF","23680","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","E. Barboza","2017","03","31","J.M. Silva","9734","2017","02","05","Brasil","Castro","PCH Rio Iapó, Fazenda do Pulo","-50.142222","-24.716111","50°08'32 W","24°42'58 S","975","975","árvore com 8 m de altura; fruto imaturo. Floresta Ombrófila Mista.",NA,NA,"PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-08-16 08:39:44-03","UTFPR","HCF","27403","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","F. Marinero","2017","02","17","A.A. de Oliveira","3469","2016","10","05","Brasil","Campo Largo",NA,"-49.499722","-25.38","49°29'59 W","25°22'48 S",NA,NA,"árvore 15 m. Conglomerado: 410 Subunidade: 3 Subparcela: 9 Árvore: 9.",NA,NA,"PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2019-08-16 08:39:44-03","UTFPR","HCF","7439","S","Plantae","Lauraceae","Ocotea","porosa","Ocotea porosa","(Nees & Mart.) Barroso","M.G. Caxambu","2008","12","18","M.G. Caxambu","2434","2008","12","08","Brasil","Turvo","Propriedade da família Rickli","-51.550667","-25.040861","51°33'02,4 W","25°02'27,1 S","1053","1053","árvore ca. 10 m. Flores amareladas. Frutos imaturos verdes.",NA,NA,"PR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
