"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus"
"175","2008-05-27 22:02:00-03","MO","MOBOT","1014649","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","W. Wayt Thomas|et al.","Thomas 5600","1987","12","3","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Santa Cruz","Velasco","Serranía de Huanchaca, Parque Nacional Prof. Noel Kempff Mercado","-60.71666","-13.98333",NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2011-03-01 13:02:00-03","MO","MOBOT","1040175","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Nagib Saddi","Saddi 1224","1974","11","24","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Mato Grosso",NA,"Jacaira, BR-364, Caminho para c gruta de Sao Vicente.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2008-05-27 22:02:00-03","MO","MOBOT","1040180","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","SADDI","SADDI 3320","1983","10","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Mato Grosso",NA,"Chapada dos Guimaraes, para a Torre da Embratel.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2008-05-27 22:02:00-03","MO","MOBOT","1040185","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","SADDI","SADDI 2354","1982","11","9","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Mato Grosso",NA,"Tangara da Serra, entre Barra do Bugres e Acidade de Tangara, depois da Subida da Serra de Tupirapua (Serra do Mamao).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2011-03-01 13:02:00-03","MO","MOBOT","1040197","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Nagib Saddi","Saddi 3523","1984","2","22","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Mato Grosso",NA,"Chapada dos Guimaraes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2011-03-01 13:02:00-03","MO","MOBOT","1040198","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Nagib Saddi","Saddi 3542","1984","2","22","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Mato Grosso",NA,"Chapada dos Guimaraes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2011-03-01 13:02:00-03","MO","MOBOT","1040199","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Nagib Saddi","Saddi 4717","1984","12","22","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Mato Grosso",NA,"Cuiaba, Sao Vicente, caminho para a gruta, depois do posto da policia rodoviaria na BR-364, c. 5 km na estrada do Sao Lourenco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2011-03-01 13:02:00-03","MO","MOBOT","1040200","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Nagib Saddi","Saddi 4715","1984","12","22","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Mato Grosso",NA,"Cuiaba, Sao Vicente, caminho para a gruta, depois do posto da policia rodoviaria na BR-364, c. 5 km na estrada de Sao Lourenco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2008-05-27 22:02:00-03","MO","MOBOT","1040205","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","C.N. da Cunha|et al.","Cunha 711","1983","3","1","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Mato Grosso",NA,"Chapada dos Guimaraes, Marco do Geodesia e Topografia do Ibge.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2008-05-27 22:02:00-03","MO","MOBOT","1040218","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Ghillean T. Prance|et al.","Prance 18896","1973","10","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Mato Grosso",NA,"Cuiaba, Atras do Colegio Buriti.",NA,NA,NA,"720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2014-01-01 12:32:00-02","MO","MOBOT","1040229","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","M.R. dos Santos|Carlos S. Rosário","Santos 443","1982","11","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Mato Grosso",NA,"Chapada dos Guimaraes, Rodovia entre Cuiaba e Chapada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2014-04-08 05:36:00-03","MO","MOBOT","1041772","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Ieda L. do Amaral|et al.","Amaral 1040","1983","4","29","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Pará",NA,"Itaituba, Santarem, Inst. Nacional de Pesquisas da Amazonia","-54.9","-9.36666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2008-05-27 22:02:00-03","MO","MOBOT","1041783","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","George A. Black","Black 51-11185","1951","6","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"São Paulo",NA,"Itirapina.","-47.81666","-22.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-07-21 13:42:00-03","MO","MOBOT","1041794","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Gerhard K. Gottsberger","Gottsberger 37R-6472","1972","4",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso","A. Gentry (MO)","São Paulo",NA,"18 km N of Botucatu, 14 km E of Sao Manuel.","-48.4166667","-22.75",NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"189","2009-07-09 17:05:00-03","MO","MOBOT","1041802","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Gert G. Hatschbach","Hatschbach 37459","1975","11",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Minas Gerais",NA,"Rod. MT-364, Mpio. Dom Aquino.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2009-07-09 17:05:00-03","MO","MOBOT","1041816","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Gert G. Hatschbach","Hatschbach 33319","1973","11",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Goiás",NA,"Rio Babilonia, Sta. Rita do Araguaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2009-06-26 21:21:00-03","MO","MOBOT","1041827","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Ezechias P. Heringer","Heringer 8862","1962","2","1","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Distrito Federal",NA,"Vargem Bonita, Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2009-06-26 21:21:00-03","MO","MOBOT","1041833","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Ezechias P. Heringer","Heringer 15446","1976","3","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Goiás",NA,"Luziahia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2009-06-26 21:21:00-03","MO","MOBOT","1041853","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Ezechias P. Heringer","Heringer 17573","1980","1","5","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Distrito Federal",NA,"Est. de Biologia, Lago Paranoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2008-05-27 22:02:00-03","MO","MOBOT","1041873","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Ezechias P. Heringer|et al.","Heringer 2861","1979","12","4","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Distrito Federal",NA,"Brasilia, Bacia do Rio Sao Bartolomeu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2009-06-26 21:21:00-03","MO","MOBOT","1041877","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Ezechias P. Heringer","Heringer 18002","1980","12","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Goiás",NA,"Luziania, 15 km S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2008-05-27 22:02:00-03","MO","MOBOT","1041891","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Howard S. Irwin|et al.","Irwin 11224","1965","12","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Distrito Federal",NA,"E of Lagoa Paranoa.",NA,NA,NA,"975.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2008-05-27 22:02:00-03","MO","MOBOT","1041897","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Howard S. Irwin|et al.","Irwin 11811","1966","1","19","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Goiás",NA,"Serra Dourada, 20 km SE of Goias Velho",NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2008-05-27 22:02:00-03","MO","MOBOT","1041905","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Howard S. Irwin|et al.","Irwin 34670","1972","1","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Goiás",NA,"15 km S of Niquelandia",NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2008-05-27 22:02:00-03","MO","MOBOT","1041917","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Howard S. Irwin|et al.","Irwin 16722","1966","6","7","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Mato Grosso",NA,"Rio Araguaia, 2 km NE of Xavantina",NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2015-08-10 05:49:00-03","MO","MOBOT","1041943","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Amaro Macedo","Macedo 53","1945",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Minas Gerais",NA,"Campina Verdi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2012-04-16 13:56:00-03","MO","MOBOT","1041954","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Geraldo M. Magalhães","Magalhães 19242","1963","5","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Minas Gerais",NA,"Monte Alegre, 8 km N.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2014-11-06 22:08:00-02","MO","MOBOT","1041963","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Wilfried Morawetz","Morawetz 11-231075","1975","10","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"São Paulo",NA,"Botucatu, 18 km N","-48.41666","-22.75",NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2014-11-06 22:08:00-02","MO","MOBOT","1041969","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Wilfried Morawetz","Morawetz 11-4175","1975","1","1","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"São Paulo",NA,"18 km N of Botucatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2014-11-06 22:08:00-02","MO","MOBOT","1041977","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Wilfried Morawetz","Morawetz 13-121075","1975","10","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"São Paulo",NA,"Botucatu, 18 km N","-48.41666","-22.75",NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2008-05-27 22:02:00-03","MO","MOBOT","1041986","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Oliveira","Oliveira 61","1979","9","14","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Mato Grosso",NA,"Chapada dos Guimaraes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2008-05-27 22:02:00-03","MO","MOBOT","1041998","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","D. Philcox|et al.","Philcox 3072","1967","11","16","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Mato Grosso",NA,"Km 272 Xavantina-Cachimbo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2015-10-25 20:37:00-02","MO","MOBOT","1042005","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","R. Pilger","Pilger 800",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2008-05-27 22:02:00-03","MO","MOBOT","1042019","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Ghillean T. Prance|et al.","Prance 25003","1977","11","7","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Pará",NA,"Serra do Cachimbo, BR 163, km 823",NA,NA,NA,"570.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2008-05-27 22:02:00-03","MO","MOBOT","1041922","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Howard S. Irwin|Thomas R. Soderstrom","Irwin 7464","1964","10","27","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Goiás",NA,"Serra do Caiapo, 40 km S of Caiaponia on road to Jatai","-51.78333","-17.2",NA,"800.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2012-04-06 17:22:00-03","MO","MOBOT","1042057","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","M.G. Silva|Carlos S. Rosário","Silva 5029","1979","6","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Mato Grosso",NA,"Km 165 Rod. Cuiaba-Santarem, Porto Velho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2008-05-27 22:02:00-03","MO","MOBOT","1042066","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Milton G. da Silva|A. Pinheiro","Silva 4072","1979","1","2","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Rondônia",NA,"Vilhena.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2008-05-27 22:02:00-03","MO","MOBOT","1042076","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Souza","Souza 10418","1968","10","2","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Mato Grosso",NA,"12 km S of Base Camp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2014-03-01 17:46:00-03","MO","MOBOT","1042352","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","D.A. Lima","Lima 58-3110","1958","4","26","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Mato Grosso",NA,"Xavantina - Garapu, Rio da Morte.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2008-05-27 22:02:00-03","MO","MOBOT","1044739","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Charles M. Evrard","Evrard 8314","1977","10","25","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Santa Cruz",NA,"San Jose-San Ignacio, km 152, pres de San Biguel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2008-05-27 22:02:00-03","MO","MOBOT","1044752","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","D. Bourke-Borrows","Bourke-Borrows 96","1928",NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,NA,NA,"Santiago Hill.",NA,NA,NA,"600.00000000","1166.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2014-03-14 05:46:00-03","MO","MOBOT","1044762","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","A.C.V.D. d'Orbigny","Orbigny 1086","1826",NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Santa Cruz","Chiquitos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2008-05-27 22:02:00-03","MO","MOBOT","1045929","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","SETZ","SETZ 10523","1979","9","26","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Mato Grosso",NA,"Mpio. Air Puana, Reverra Nambiquera.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2008-05-27 22:02:00-03","MO","MOBOT","1045941","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Peter E. Gibbs|H.F. Leitao Filho","Gibbs 3404",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"São Paulo",NA,"25 km NW de Magi-Guacu, Fazenda Campininha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2008-05-27 22:02:00-03","MO","MOBOT","1046007","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Auguste F.M. Glaziou","Glaziou 21852","1895","2","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Goiás",NA,"Rajadinha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2012-04-13 13:52:00-03","MO","MOBOT","1048438","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Bruce W. Nelson","Nelson 384","1979","11","7","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso","A. Gentry (MO)","Rondônia",NA,"Cerrado 40 km N of Vilhena, BR-364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2009-11-25 21:19:00-02","MO","MOBOT","1049113","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Paul C. Hutchison|et al.","Hutchison 8617","1983","10","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Rondônia",NA,"N of Vilhena, S of Pimenta Bueno along BR 364.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2008-05-27 22:02:00-03","MO","MOBOT","1049854","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","C.A. Cid Ferreira|et al.","Cid Ferreira 4467","1984","6","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Rondônia",NA,"Mpio. de Vilhena.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2008-05-27 22:02:00-03","MO","MOBOT","1051890","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Douglas C. Daly|et al.","Daly 6325","1989","11","22","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Silva Manso",NA,"Santa Cruz",NA,"Serranía de Santiago, near Santiago de Chiquitos. 1-3 km of Santiago, trail to Cachuela.","-59.63333","-18.35",NA,"700.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2012-04-06 14:36:00-03","MO","MOBOT","1117462","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Timothy J. Killeen|Luzmila Arroyo P.|S.N. Panfil|K. Kiel","Killeen 5081","1996","4","13","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Silva Manso","E. Gutiérrez","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Pista Las Gamas. Parcela permanente. Campo cerrado, con cobertura graminoide, arbustiva y arbórea, todo denso; árboles de 10 m de altura. Cerrado # 1.","-60.7666667","-14.35",NA,"815.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"225","2009-02-05 03:32:00-02","MO","MOBOT","1117467","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Luzmila Arroyo P.|E. Guzmán","Arroyo Padilla 1309","1996","7","20","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Silva Manso","A. Fuentes","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado, campamento Huanchaca II; arriba de la mezeta. Campo Rupestre.","-60.75","-14.55",NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"226","2013-01-28 05:13:00-02","MO","MOBOT","1117502","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","René Guillén V.|T. Ruiz de Centurión","Guillén Villarroel 992","1993","11","9","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Silva Manso","E. Gutiérrez","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Transecto # 2; a 15 minutos del campamento en dirección Nor Oeste.","-60.5594444","-14.7197223",NA,"815.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"227","2015-09-26 06:12:00-03","MO","MOBOT","1151091","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Ademar Soto|S.N. Panfil|Moore|Soliz","Soto 489","1997","1","5","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Silva Manso","A. Fuentes","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado colectas generales de Huanchaca I","-60.81277","-13.89472",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2008-05-27 22:02:00-03","MO","MOBOT","1151654","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Lupita Sánchez A.|E. Gutiérrez|Juan Surubí","Sánchez Acebo 307","1997","3","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Silva Manso","A. Fuentes","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Los Fierros. Bosque de Cerrado.","-60.93083","-14.55777",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"229","2012-03-18 05:12:00-03","MO","MOBOT","1153507","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Antony Jardim|Fabiana Mamani M.","Jardim 3639","1996","11","11","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Silva Manso","A. Fuentes","Santa Cruz","Chiquitos","33 km al Este de Taperas yendo hacia Robore. Cerrado; con Qualea, Xilopia, Palicourea Himatanthus obovatus, Dipteryx alata, Brosimum gaudichaudii; recien quemada; suelos arenosos, colorados.",NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"230","2008-05-27 22:02:00-03","MO","MOBOT","1153844","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Bonifacio Mostacedo C.|S. Cabrera","Mostacedo C. 1900","1994","5","22","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Silva Manso","E. Gutiérrez","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Huanchaca I; Cerrado denso. Parcela permanente de estudio a 500 m de la pista de aterrizaje. Muestra testigo. Linea de intersección","-60.81444","-13.90611",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2012-03-18 05:12:00-03","MO","MOBOT","1154267","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","Fabiana Mamani M.|A. Mamani","Mamani M. 1236","1997","11","12","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Silva Manso","F. Mamani (USZ)","Santa Cruz","Chiquitos","Santiago de Chiquitos. Serranía de Santiago. Campo rupestre con elementos de vellozia tubiflora. Suelo arenoso.","-59.25","-18.66666",NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2008-05-27 22:02:00-03","MO","MOBOT","1155479","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","rufa","Jacaranda rufa","C. Guardia|Y. Uslar|Juan Surubí","Guardia 219","1997","2","17","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Silva Manso","A. Fuentes","Santa Cruz","Velasco","Parque Noel Kempff Mercado, campamento Las Gamas, con ecotonos de cerrado, pampa y bosque de galería.","-60.38722","-14.80472",NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
