"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","year","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"206","2021-03-04 15:42:50-03","IF","SPSF","07289","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"F.C.Hoehne","311","América do Sul","Brasil","RJ",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Ebenales","Brand","1915","09","01","Tijuca",NA,NA,NA,NA,NA,NA,"J.L.M.Aranha Filho","2008","09","17",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"207","2021-03-04 15:42:50-03","IF","SPSF","15802","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"A.Amaral Junior","21","América do Sul","Brasil","MG",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Ebenales","Brand","1982","02","16","São Tomé das Letras","campo rupestre","-44.5","-21.751389","2000","2000",NA,"J.L.M.Aranha Filho","2008","09","17",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"208","2021-03-04 15:42:50-03","IF","SPSF","37772","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"R.T. Polisel & N.M.Ivanauskas & M.C.Assis","314","América do Sul","Brasil","SP",NA,NA,"COLETA: Arvoreta de 4m. Botões Florais.; GEOGRAFIA: Trilha da cachoeira, área de fitossociologia.;",NA,"Magnoliophyta","Ebenales","Brand","2007","08","23","Campos do Jordão","P.E.Campos do Jordão","-45.241111","-22.691667","1501","1501",NA,"J.L.M.Aranha Filho","2010","04","13",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"209","2021-03-04 15:42:50-03","IF","SPSF","37844","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"E.E.Macedo",NA,"América do Sul","Brasil","SP",NA,NA,"COLETA: nome popular: feijão do campo&nf;Cipó de flores azuis.; GEOGRAFIA: Núcleo de Santa Luzia;",NA,"Magnoliophyta","Ebenales","Lam.","2005","05","05","Pedregulho","P.E.Furnas do Bom Jesus","-47.433333","-20.216667",NA,NA,NA,"J. A. Pastore","2007","07","20",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"210","2021-03-04 15:42:50-03","IF","SPSF","49497","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"M.G.K.Cornia & N.M.Ivanauskas & M.C.Assis","91","América do Sul","Brasil","MG",NA,NA,"COLETA: Árvore de 8 m. Flores brancas.; GEOGRAFIA: Floresta Ombrófila Mista, beria de rio. (WGS84, Zona 23K);",NA,"Magnoliophyta","Ebenales","Brand","2014","10","07","Delfim Moreira","Fazenda de São Francisco dos Campos do Jordão","-45.28","-22.509167","1623","1623",NA,"N.M.Ivanauskas","2014","10","07",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"211","2021-03-04 15:42:50-03","IF","SPSF","51395","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"A. Maruyama & L. Cicco","332","América do Sul","Brasil","SP",NA,NA,"COLETA: Árvore ca. 4,0 m alt. Frutos de coloração verde.; GEOGRAFIA: Floresta Aluvial;",NA,"Magnoliophyta","Ebenales","Brand","2016","02","24","Campos do Jordão",NA,"-45.549167","-22.668889","1322","1322",NA,"O.T.Aguiar & J.B.Baitello",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"212","2021-03-04 15:42:50-03","IF","SPSF","47864","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"T.E.Barreto","182","América do Sul","Brasil","SP",NA,NA,"COLETA: Árvore. &nf;1 duplicata.; GEOGRAFIA: FOD - Canhambora.;",NA,"Magnoliophyta","Ebenales","Brand","2013","02","17","Campos do Jordão","PECJ","-45.816667","-23.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"213","2021-03-04 15:42:50-03","IF","SPSF","07991","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"R.A.A.Barreto","255","América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Ebenales",NA,"1981","04","27","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA
"214","2021-03-04 15:42:50-03","IF","SPSF","07477","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"M.J.Robim & A.D.Pereira","212","América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Ebenales",NA,"1985","01","07","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA
"215","2021-03-04 15:42:50-03","IF","SPSF","08021","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"J.C.C.Ururahy","21","América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Ebenales",NA,"1980","08","17","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA
"216","2021-03-04 15:42:50-03","IF","SPSF","08028","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"J.E.R.Collares","64","América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Ebenales",NA,"1980","09","27","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA
"217","2021-03-04 15:42:50-03","IF","SPSF","08030","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"M.M.Santos","48","América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Ebenales",NA,"1981","02","16","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA
"218","2021-03-04 15:42:50-03","IF","SPSF","08377","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"R.A.A.Barreto","198","América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Ebenales",NA,"1980","11","21","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA
"219","2021-03-04 15:42:50-03","IF","SPSF","08398","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"M.J.Robim & J.P.M. Carvalho",NA,"América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Ebenales",NA,"1984","02","22","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA
"220","2021-03-04 15:42:50-03","IF","SPSF","08756","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"J.P.M. Carvalho & M.J.Robim",NA,"América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Ebenales",NA,"1984","10","16","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA
"221","2021-03-04 15:42:50-03","IF","SPSF","08759","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"M.J.Robim & J.P.M. Carvalho",NA,"América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Ebenales",NA,"1984","10","16","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"21048","auto","Magnoliopsida",NA,NA,NA,NA
"222","2021-03-04 15:42:50-03","IF","SPSF","35647","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"S. M. Carmello & T. F. Fumes & M. C. Gragnani & G. P. P. Lima","53","América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: mata&nf;;",NA,"Magnoliophyta","Ebenales","Brand","1987","11","06","Campos do Jordão","Pico do Itapeva","-45.5900001525879","-22.7299995422363",NA,NA,NA,"J.L.M.Aranha Filho","2008","09","17","21048","auto","Magnoliopsida",NA,NA,NA,NA
"223","2021-03-04 15:42:50-03","IF","SPSF","17742","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"G.A.D.C. Franco & M.L.Kawazaki","1252","América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 4m, flores brancas; GEOGRAFIA: Pedreira;",NA,"Magnoliophyta","Ebenales","Brand","1994","08","18","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,"J.L.M.Aranha Filho","2008","09","17","38855","auto","Magnoliopsida",NA,NA,NA,NA
"224","2021-03-04 15:42:50-03","IF","SPSF","17723","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"M.L.Kawazaki & G.A.D.C. Franco","571","América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Ebenales","Brand","1994","08","17","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,"J.L.M.Aranha Filho","2008","09","17","38855","auto","Magnoliopsida",NA,NA,NA,NA
"225","2021-03-04 15:42:50-03","IF","SPSF","13252","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"J.B.Baitello","329","América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 8m; GEOGRAFIA: Bacia D, linha E&nf;Avulsa;",NA,"Magnoliophyta","Ebenales","Brand","1989","12","13","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,"J.L.M.Aranha Filho","2008","09","17","38855","auto","Magnoliopsida",NA,NA,NA,NA
"226","2021-03-04 15:42:50-03","IF","SPSF","47632","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"N.M. Ivanauskas et al.","6499","América do Sul","Brasil","MG",NA,NA,"COLETA: Áqrvore 6 m, flores em botão; GEOGRAFIA: Floresta Ombrofila Densa&nf;WGS84, Zona 23K&nf;7507284S&nf;476379W;",NA,"Magnoliophyta","Ebenales","Brand","2013","08","27","Delfim Moreira","Margem da estrada do Saiqui","-45.2799987792969","-22.5091991424561","1344","1344",NA,NA,NA,NA,NA,"20219","auto","Magnoliopsida",NA,NA,NA,NA
"227","2021-03-04 15:42:50-03","IF","SPSF","47619","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"L.N.Gonçalves et al.","101","América do Sul","Brasil","MG",NA,NA,"COLETA: Áqrvore 5 m, flores em botão; GEOGRAFIA: Floresta Ombrófila Mista&nf;WGS84, Zona 23K&nf;7515683S&nf;492131W;",NA,"Magnoliophyta","Ebenales","Brand","2013","08","28","Passa Quatro","Acampamento Base Itaguaré","-44.9667015075684","-22.3903007507324","1526","1526",NA,NA,NA,NA,NA,"17293","auto","Magnoliopsida",NA,NA,NA,NA
"228","2021-03-04 15:42:50-03","IF","SPSF","02294","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"J.M. Vasconcelos","500","América do Sul","Brasil","PB",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Ebenales",NA,"1945","10","10","Areia","Escola de Agronomia do Nordeste","-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,NA,NA,NA,"15425","auto","Magnoliopsida",NA,NA,NA,NA
"229","2021-03-04 15:42:50-03","IF","SPSF","34338","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes","5069","América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 25m de altura e 112cm de perímetro à altura do peito. Matriz 2472; GEOGRAFIA: UTM: X=497404 Y=7428842 ZONA=23;",NA,"Magnoliophyta","Ebenales",NA,"2004","01","28","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha-Indaiá, Trilha do Rio Bonito, Floresta Ombrófila Densa.","-44.9599990844727","-23.0699996948242",NA,NA,NA,"N.M.Ivanauskas","2005","05","01","38855","auto","Magnoliopsida",NA,NA,NA,NA
"230","2021-03-04 15:42:50-03","IF","SPSF","32990","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"F.A.R.D.P.Arzolla","425","América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: margens do rio Paraibuna&nf;;",NA,"Magnoliophyta","Ebenales",NA,"2004","01","28","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA
"231","2021-03-04 15:42:50-03","IF","SPSF","33071","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"F.T.Rocha & O.T. Aguiar","130","América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 12 m; GEOGRAFIA: trilha da Água Branca&nf;;",NA,"Magnoliophyta","Ebenales",NA,"2000","10","18","Ilhabela","Parque Estadual","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,NA,NA,NA,"23719","auto","Magnoliopsida",NA,NA,NA,NA
"232","2021-03-04 15:42:50-03","IF","SPSF","01525","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"D.Amaro van Emelen",NA,"América do Sul","Brasil","SP",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"Magnoliophyta","Ebenales",NA,NA,NA,NA,"São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"233","2014-04-01 09:39:22-03","CAS","CAS-BOT","335516","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Almeda, Frank; Fritsch, Peter Warren; Filho, J. L. M. Aranha; Belinello, R.","8788","South America","Brazil","Minas Gerais",NA,NA,"Tree 3-4 m tall. Young fruits green.",NA,"Magnoliophyta","Ebenales","Brand","2004","11",NA,NA,"Municipio of Camanducaia. Distrito Monte Verde. Serra da Mantiqueira. Vicinity entrance of road to the community of Monte Verde.","-46.0429153442","-22.8624668121","1410",NA,NA,"J. L. M. Aranha Filho",NA,NA,NA,NA,NA,"Magnoliopsida","46°2.575'W","22°51.748'S",NA,NA
"234","2014-04-01 09:42:28-03","CAS","CAS-BOT","335517","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Almeda, Frank; Fritsch, Peter Warren; Filho, J. L. M. Aranha; Belinello, R.","8790","South America","Brazil","Minas Gerais",NA,NA,"Tree 10 m tall. Young fruits green with some fruits forming enlarged galls.",NA,"Magnoliophyta","Ebenales","Brand","2004","11",NA,NA,"Municipio of Camanducaia. Distrito Monte Verde. Serra da Mantiqueira. Vicinity entrance of road to the community of Monte Verde.","-46.0429153442","-22.8624668121","1410",NA,NA,"J. L. M. Aranha Filho",NA,NA,NA,NA,NA,"Magnoliopsida","46°2.575'W","22°51.748'S",NA,NA
"235","2018-07-31 11:43:23-03","CAS","CAS-BOT","590456","PreservedSpecimen","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Almeda, F.; Fritsch, P. W.; Filho, J. L. M. Aranha; Belinello, R.","8782","South America","Brazil","Minas Gerais",NA,NA,"Tree 4 m tall. Corolla stamens, style white. Fruit green. Fruits 2-locular. Uncommon.",NA,"Magnoliophyta","Ebenales","Brand","2004","11",NA,NA,"Municipio of Camanducaia. Distrito Monte Verde. Serra da Mantiqueira. 8 km from Monte Verde on the trail to Pedra Partida and Pedra Redonda.","-46.024","-22.8835555556","1700",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","46° 1' 26.4 W","22° 53' .8 S",NA,NA
"236","2020-06-04 11:03:57-03","IBt","SP","272336","S","Plantae","Symplocaceae","Symplocos","aegrota","Symplocos aegrota",NA,"Nicolau, SA","540",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Brand","1992","10","08","Pindamonhangaba",NA,"-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,NA,NA,NA,"24176","auto",NA,NA,NA,NA,NA
"237","2020-11-26 10:01:03-03","IBt","SP","384575","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Souza, VC","12147",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Brand","1996","09","02","Alto Caparaó","Parque Nacional do Caparaó","-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA
"238","2020-10-22 10:13:53-03","IBt","SP","352663","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Pirani, JR","4896",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Brand","2001","10","19","Campos do Jordão","Parque Estadual de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"239","2020-08-27 12:20:24-03","IBt","SP","310331","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Ferretti, AR","140",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Brand","1996",NA,NA,"Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA
"240","2020-08-27 12:20:24-03","IBt","SP","310333","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Bertani, DF","1",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Brand","1996","12","13","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA
"241","2020-07-16 10:06:10-03","IBt","SP","289531","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Baitello, JB","594",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Brand","1994","03","30","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA
"242","2020-07-16 10:06:10-03","IBt","SP","289535","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Kawasaki, ML","571",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Brand","1994","08","17","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA
"243","2020-07-16 10:06:10-03","IBt","SP","289538","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Franco, GADC","1252",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Brand","1994","08","18","Cunha","Parque Estadual da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA
"244","2019-11-21 10:19:35-03","IBt","SP","28310","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Hoehne, FC","s.n.",NA,"Brasil","São Paulo",NA,NA,"Árvore grande, flores alvas",NA,NA,NA,"Brand","1931","10","02","Santo André","Alto da Serra, Estação Biológica","-46.5299987792969","-23.6599998474121",NA,NA,NA,"Aranha Filho, JLM","2009","05",NA,"27258","auto",NA,NA,NA,NA,NA
"245","2019-11-21 10:19:35-03","IBt","SP","249797","S","Plantae","Symplocaceae","Symplocos","falcata","Symplocos falcata",NA,"Kirizawa, M; Sobral, M; Lopes, EA","2568",NA,"Brasil","São Paulo",NA,NA,"Árvore ca 3m de altura. Frutos verdes",NA,NA,NA,"Brand","1991","11","06","Santo André","Reserva Biológica do Alto da Serra de Paranapiacaba. Mata de encosta atlântica","-46.5299987792969","-23.6599998474121",NA,NA,NA,"Aranha Filho, JLM","2009","05",NA,"27258","auto",NA,NA,NA,NA,NA
"246","2013-10-25 12:24:02-02","UM","RECOLNAT_UM_MPU","MPU022718","PreservedSpecimen",NA,"Symplocaceae","Symplocos","densiflora","Symplocos densiflora","isosyntype","Glaziou, A.",NA,NA,"Brésil",NA,"hb",NA,"Double de P00648427 et P00648428. M. Glaziou 1874 <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu022718' target='other'> <mi>dwc_moreinfo</mi></a>","MPU022718",NA,NA,"Brand","1873","1","24",NA,"Haut Itatiaia, prov. de Rio de Janeiro (environs)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6695",NA
