"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","typeStatus","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"146","2020-12-21 16:37:43-03","MBM","MBM","410177","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Scarponi, T.M.","Scarponi, T.M.; Nascimento, L.S.; Ammon, R.A.; Hottz, D.; Nascimento, L.S.; Ammon, R.A.; Hottz, D.","38","2014","07","09","Southern America","Brazil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual do Desengano. Conglomerado 193-Ex 9. UTM do Ponto Central: E (196157m) N (7578656m). Fuso do GPS (24K).","-42.0080986022949","-21.9552993774414","800","800",NA,"Árvore, com 5,0 m de altura. Casca interna avermelhada e externa marrom escuro, grossa, reticulada, apresentando odor forte ao ser cortada e cheiroso nas folhas. Com resquícios de flor branca.; Floresta Ombrófila Densa Montana, ao lo","MBM410177","MBM410177",NA,"30526","auto","2014",NA,NA,NA,"07","09",NA,NA,NA,NA,NA
"147","2020-12-21 16:37:43-03","MBM","MBM","213196","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Kawasaki, M.L.","Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.","66991","1997","08","18","Southern America","Brazil","Mato Grosso","Vila Bela da SS. Trindade","Córrego da Cascata",NA,NA,NA,NA,NA,NA,"MBM213196","MBM213196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:37:43-03","MBM","MBM","264423","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg",NA,"Equipe do JBB","718","1986","08","14","Southern America","Brazil","Distrito Federal",NA,"Jardim Botânico, Brasília",NA,NA,NA,NA,NA,NA,"MBM264423","MBM264423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:37:43-03","MBM","MBM","297293","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Mazine, F.F.","Mazine, F.F.; et al.; et al.","1050","2003","11","23","Southern America","Brazil","Minas Gerais","Belo Horizonte","Retiro das Pedras","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"MBM297293","MBM297293",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:37:43-03","MBM","MBM","102633","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora cipoensis","Proença","Prance, G.T.","Hatschbach, G.; et al.; et al.","49780","1985","09","17","Southern America","Brazil","Minas Gerais","Diamantina","Diamantina, rodovia para Couto Magalhães","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"MBM102633","MBM102633","cipoensis","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-01 15:28:29-03","PUC-RIO","FCAB","4198","PreservedSpecimen","Plantae",NA,"Angiospermae","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","M.C. Souza","J.C. Siqueira; Sobral","s.n.","1987","09","15",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Cascatinha, reserva da EMHSA","-42.5311012268066","-22.2819004058838",NA,NA,NA,"Arbusto próximo ao riacho.","004198",NA,NA,"33190","auto","2016",NA,NA,NA,"05","25",NA,NA,NA,NA,NA
"152","2015-11-07 06:18:02-02","MNHN","RECOLNAT_MNHN_P","P01902262","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","chnoosepala","Eugenia chnoosepala angustifolia","Kiaersk.","Mazine-Capelo","Glaziou, A.",NA,"1868","4","2",NA,"Brésil",NA,NA,"(Rio Jan.) Tijuca, sommet du Morro da Fazenda",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902262' target='other'> <mi>dwc_moreinfo</mi></a>","P01902262","P01902262_01","angustifolia",NA,NA,NA,"isosyntype",NA,NA,NA,NA,NA,NA,"2592",NA,NA
"153","2015-09-04 21:51:11-03","MNHN","RECOLNAT_MNHN_P","P05237651","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","chnoosepala","Eugenia chnoosepala","Kiaersk.",NA,"Glaziou",NA,"1893","6","20",NA,"Brasil","Rio de Janeiro",NA,"Alto Macaé.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05237651' target='other'> <mi>dwc_moreinfo</mi></a>","P05237651","P05237651_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20319",NA,NA
"154","2015-09-04 21:51:11-03","MNHN","RECOLNAT_MNHN_P","P05237653","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","chnoosepala","Eugenia chnoosepala","Kiaersk.",NA,"Glaziou",NA,"1895","10","22",NA,"Brasil","Minas Gerais",NA,"Paiol, a Lagoa do Cercado .",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05237653' target='other'> <mi>dwc_moreinfo</mi></a>","P05237653","P05237653_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21183",NA,NA
"155","2015-09-04 21:51:12-03","MNHN","RECOLNAT_MNHN_P","P05237654","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","chnoosepala","Eugenia chnoosepala","Kiaersk.",NA,"Regnell",NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05237654' target='other'> <mi>dwc_moreinfo</mi></a>","P05237654","P05237654_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2015-09-04 21:51:12-03","MNHN","RECOLNAT_MNHN_P","P05237658","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","chnoosepala","Eugenia chnoosepala","Kiaersk.",NA,"Regnell",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05237658' target='other'> <mi>dwc_moreinfo</mi></a>","P05237658","P05237658_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2015-11-07 06:17:53-02","MNHN","RECOLNAT_MNHN_P","P01902263","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","chnoosepala","Eugenia chnoosepala angustifolia","Kiaersk.","Mazine-Capelo","Glaziou, A.",NA,"1868","4","2",NA,"Brésil",NA,NA,"(Rio Jan.) Tijuca, sommet du Morro da Fazenda",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902263' target='other'> <mi>dwc_moreinfo</mi></a>","P01902263","P01902263_01","angustifolia",NA,NA,NA,"isosyntype",NA,NA,NA,NA,NA,NA,"2592",NA,NA
"158","2015-11-07 06:18:09-02","MNHN","RECOLNAT_MNHN_P","P01902264","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","chnoosepala","Eugenia chnoosepala angustifolia","Kiaersk.","Mazine-Capelo","Glaziou, A.",NA,"1868","4","2",NA,"Brésil",NA,NA,"(Rio Jan.) Tijuca, sommet du Morro da Fazenda",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902264' target='other'> <mi>dwc_moreinfo</mi></a>","P01902264","P01902264_01","angustifolia",NA,NA,NA,"isosyntype",NA,NA,NA,NA,NA,NA,"2592",NA,NA
"159","2015-11-07 06:18:12-02","MNHN","RECOLNAT_MNHN_P","P01902265","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","chnoosepala","Eugenia chnoosepala angustifolia","Kiaersk.","Mazine-Capelo","Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902265' target='other'> <mi>dwc_moreinfo</mi></a>","P01902265","P01902265_01","angustifolia",NA,NA,NA,"isosyntype",NA,NA,NA,NA,NA,NA,"19351",NA,NA
"160","2015-11-07 06:18:19-02","MNHN","RECOLNAT_MNHN_P","P01902266","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","chnoosepala","Eugenia chnoosepala angustifolia","Kiaersk.","Mazine-Capelo","Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902266' target='other'> <mi>dwc_moreinfo</mi></a>","P01902266","P01902266_01","angustifolia",NA,NA,NA,"isosyntype",NA,NA,NA,NA,NA,NA,"19351",NA,NA
"161","2015-11-07 06:18:29-02","MNHN","RECOLNAT_MNHN_P","P01902268","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","chnoosepala","Eugenia chnoosepala elliptica","Kiaersk.","Mazine-Capelo","Glaziou, A.",NA,"1891","3","10",NA,"Brésil",NA,NA,"(Rio Jan.) Alto Macahé",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902268' target='other'> <mi>dwc_moreinfo</mi></a>","P01902268","P01902268_01","elliptica",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,"18246",NA,NA
"162","2015-11-07 06:18:23-02","MNHN","RECOLNAT_MNHN_P","P01902267","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","chnoosepala","Eugenia chnoosepala regnelliana","Kiaersk.","Mazine-Capelo","Regnell, A.",NA,"1864",NA,NA,NA,"Brésil",NA,NA,"Caldas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902267' target='other'> <mi>dwc_moreinfo</mi></a>","P01902267","P01902267_01","regnelliana",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,"III 580",NA,NA
"163","2015-09-04 21:51:12-03","MNHN","RECOLNAT_MNHN_P","P05237659","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","chnoosepala","Eugenia chnoosepala","Kiaersk.",NA,"Glaziou",NA,"1893","6","20",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Alto Macahé.","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05237659' target='other'> <mi>dwc_moreinfo</mi></a>","P05237659","P05237659_01",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"20319",NA,NA
"164","2015-09-04 21:51:11-03","MNHN","RECOLNAT_MNHN_P","P05237652","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","chnoosepala","Eugenia chnoosepala","Kiaersk.",NA,"Mosén",NA,"1875","1","1",NA,"Brasil","Minas Gerais","Caldas","Serra de Caldas.","-46.386100769043","-21.9235992431641",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05237652' target='other'> <mi>dwc_moreinfo</mi></a>","P05237652","P05237652_01",NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,"4127",NA,NA
"165","2015-11-07 06:18:23-02","MNHN","RECOLNAT_MNHN_P","P01902267","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","chnoosepala","Eugenia chnoosepala regnelliana","Kiaersk.","Mazine-Capelo","Regnell, A.",NA,"1864",NA,NA,NA,"Brésil",NA,NA,"Caldas",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902267' target='other'> <mi>dwc_moreinfo</mi></a>","P01902267","P01902267_01","regnelliana",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,"III 580",NA,NA
"166","2015-09-04 19:45:07-03","MNHN","RECOLNAT_MNHN_P","P06668840","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg",NA,"Glaziou",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Floresta da Tijuca","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06668840' target='other'> <mi>dwc_moreinfo</mi></a>","P06668840","P06668840_01",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,"2592",NA,NA
"167","2020-10-01 14:24:23-03","JBB","HEPH","10122","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Ramos, AE","Lima, IV; Jesus, FPR de","459","1994","08","04","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília Córrego Cabeça de Veado","-47.85","-15.866667","1020","1020",NA,"CAP. 45,0cm. T3-29-468. Muitos botões esverdeados.",NA,NA,NA,NA,NA,"1994",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA
"168","2020-10-01 14:24:23-03","JBB","HEPH","11590","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Azevedo, V","Azevedo, V","80","1995","12","14","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília Trilha da Entrada","-47.85","-15.866667","1020","1020",NA,NA,NA,NA,NA,NA,NA,"1995",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA
"169","2020-10-01 14:24:23-03","JBB","HEPH","11652","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Monteiro, PP","Monteiro, PPM","56","1995","10","31","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica Jardim Botânico de Brasília próximo a área de lazer","-47.85","-15.866667","102","102",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA
"170","2020-10-01 14:24:23-03","JBB","HEPH","12288","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Martins, RC","Martins, RC","190","1996","10","15","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília Trilha da Entrada","-47.85","-15.866667","1020","1020",NA,"Fruto na Carpoteca n° 87",NA,NA,NA,NA,NA,"1996",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA
"171","2020-10-01 14:24:23-03","JBB","HEPH","13102","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Proença, CEB","Nóbrega, MGG","795","1997","09","19","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília próximo a portaria principal","-47.85","-15.866667","1020","1020",NA,NA,NA,NA,NA,NA,NA,"1997",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA
"172","2020-10-01 14:24:23-03","JBB","HEPH","15723","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Nóbrega, MGG","Nóbrega, MGG","1184","2000","06","30","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília próximo a portaria Principal","-47.85","-15.866667","1020","1020",NA,NA,NA,NA,NA,NA,NA,"2000",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA
"173","2020-10-01 14:24:23-03","JBB","HEPH","20169","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Proença, CEB","Proença, CEB","s.n.","2003","07","13","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília Trilha da Entrada","-47.833333","-15.866667","1020","1020",NA,"Com inflorescencias jovens",NA,NA,NA,NA,NA,"2003",NA,"-47.833333","-15.866667",NA,NA,NA,NA,NA,NA,NA
"174","2020-10-01 14:24:23-03","JBB","HEPH","24658","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Haidar, RF","Haidar, RF","756","2008","05","17","Southern America","Brasil","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas - Estação Ecológica Águas Emendadas",NA,NA,"976","976",NA,"Levantamento feito para o Plano de Manejo.",NA,NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-10-01 14:24:23-03","JBB","HEPH","27984","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Oliveira, MS","Queiroz-Silva, L; Oliveira, MS","37","2011","06","20","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília - pista principal.","-47.833333","-15.866667","1053","1053",NA,NA,NA,NA,NA,NA,NA,"2011",NA,"-47.833333","-15.866667",NA,NA,NA,NA,NA,NA,NA
"176","2020-10-01 14:24:23-03","JBB","HEPH","34672","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Faria, JEQ","Faria, JEQ","8642","2018","06","29","Southern America","Brasil","Goiás","Niquelândia","Rodovia subindo de Niquelândia para a mineração","-48.434444","-14.4025","870","870",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"-48.434444","-14.4025","06",NA,NA,NA,NA,NA,NA
"177","2020-10-01 14:24:23-03","JBB","HEPH","3822","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Proença, CEB","Proença, CEB","390","1984","07","17","Southern America","Brasil","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-10-01 14:24:23-03","JBB","HEPH","4180","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Ramos, AE","Ramos, AE","s.n.","1984","01","02","Southern America","Brasil","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas",NA,NA,NA,NA,NA,"Transecto cerrado-mata -cerrado.Exemplar testemunha",NA,NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-10-01 14:24:23-03","JBB","HEPH","4372","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Equipe do Jardim Botânico de Brasília","Equipe do Jardim Botânico de Brasília","541","1985","08","20","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.833333","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1985",NA,"-47.833333","-15.866667",NA,NA,NA,NA,NA,NA,NA
"180","2020-10-01 14:24:23-03","JBB","HEPH","5335","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Equipe do Jardim Botânico de Brasília","Equipe do Jardim Botânico de Brasília","718","1986","08","14","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.833333","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1986",NA,"-47.833333","-15.866667",NA,NA,NA,NA,NA,NA,NA
"181","2020-10-01 14:24:23-03","JBB","HEPH","5552","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Gates, B; M.; S.","Gates, B; M.; S.","165","1984","09","30","Southern America","Brasil","Minas Gerais","Parapitinga","Estação Ecologica de Paratinga- Minas Gerais.",NA,NA,NA,NA,NA,"Tronco preto",NA,NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-10-01 14:24:23-03","JBB","HEPH","35964","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Faria, JEQ","Fonseca, ML; Oliveira, FCA; Cardoso, E","5013","2003","10","23","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual da Serra dos Pirineus. Próximo ao Mirante do Pico dos Pirineus","-48.823306","-15.803833","1285","1285",NA,NA,NA,NA,NA,NA,NA,"2020",NA,"-48.823306","-15.803833","01",NA,NA,NA,NA,NA,NA
"183","2020-10-01 14:24:23-03","JBB","HEPH","6142","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Proença, CEB","Proença, CEB","699","1988","10","27","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.833333","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1988",NA,"-47.833333","-15.866667",NA,NA,NA,NA,NA,NA,NA
"184","2020-10-01 14:24:23-03","JBB","HEPH","6146","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Proença, CEB","Proença, CEB","s.n.","1984","06","01","Southern America","Brasil","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas",NA,NA,NA,NA,NA,"Com botões florais",NA,NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-10-01 14:24:23-03","JBB","HEPH","6147","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","França, J","França, J","s.n.","1984","07","25","Southern America","Brasil","Distrito Federal","Brasília","FAL Fazenda Água Limpa","-47.833333","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1984",NA,"-47.833333","-15.866667",NA,NA,NA,NA,NA,NA,NA
"186","2020-10-01 14:24:23-03","JBB","HEPH","35502","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Faria, JEQ","Quaresma, AS","630","2017","08","09","Southern America","Brasil","Minas Gerais","Mariana",NA,"-43.391944","-19.002778","839","839",NA,"BHCB189733",NA,NA,NA,NA,NA,"2019",NA,"-43.391944","-19.002778","07",NA,NA,NA,NA,NA,NA
"187","2020-10-01 14:24:23-03","JBB","HEPH","8110","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Proença, CEB","Ramos, AE","5","1993","05","13","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília-Corrego Cabeca de Veado.1§ Braco a esquerda do riacho","-47.85","-15.866667","1024","1024",NA,"Transecto 1-1-8.",NA,NA,NA,NA,NA,"1993",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA
"188","2020-10-01 14:24:23-03","JBB","HEPH","8206","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Proença, CEB","Gripp, A","79","1993","09","08","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília Córrego Cabeça de Veado","-47.85","-15.866667","1020","1020",NA,"T3= 183.",NA,NA,NA,NA,NA,"1993",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA
"189","2020-10-01 14:24:23-03","JBB","HEPH","8353","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Proença, CEB","Alves, J","154","1993","10","06","Southern America","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília Córrego Cabeça de Veado","-47.85","-15.866667","1020","1020",NA,"T3= 280.",NA,NA,NA,NA,NA,"1998",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA
"190","2020-10-01 14:24:23-03","JBB","HEPH","8377","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Anônimo","Caetano, VJ","17","1993","10","01","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.833333","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1993",NA,"-47.833333","-15.866667",NA,NA,NA,NA,NA,NA,NA
"191","2020-10-01 14:24:23-03","JBB","HEPH","8555","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Siphoneugena","densiflora","Siphoneugena densiflora","O.Berg","Proença, CEB","Boaventura, M","64","1993","11","17","Southern America","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.833333","-15.866667",NA,NA,NA,"Mata ciliar,",NA,NA,NA,NA,NA,"1994",NA,"-47.833333","-15.866667",NA,NA,NA,NA,NA,NA,NA
