"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1651","2020-12-11 11:35:13-03","UFMG","BHCB","50907","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1652","2020-12-11 11:35:13-03","UFMG","BHCB","50958","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653","2020-12-11 11:35:13-03","UFMG","BHCB","149087","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,"2011","03",NA,"Tameirão Neto, E; Mansur, T","2011","01","13","Brasil","Minas Gerais","Santa Bárbara","-49.689478","-20.050928","-49.689478","-20.050928","1596","1596",NA,NA,"Serra Gandarela, Projeto Mina Apolo","4929","Floresta estacional semidecidual, arbóreo (4,00m)","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1654","2020-12-11 11:35:13-03","UFMG","BHCB","120987","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,NA,NA,NA,"Almeida, TE; Souza, DT; Echternacht, LA; Viana, MM","2008","06","21","Brasil","Minas Gerais","Diamantina","-43.632361","-17.774667","-43.632361","-17.774667","643","643",NA,NA,"Parque Nacional das Sempre Vivas, Região do rio e da Cachoeira Inhá-Cica. Campos limpos, Cerrados rupestre e Campos rupestres","1418","Árvore, 3m de altura, no campo limpo. Flores brancas","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1655","2020-12-11 11:35:13-03","UFMG","BHCB","140005","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,"2011","09",NA,"Carmo, FF","2008","12","06","Brasil","Minas Gerais","Catas Altas","-43.405278","-20.137236","-43.405278","-20.137236","910","910","BHCB015055",NA,"Chapada de Canga","3806","Coletado em capão. Afloramento de canga.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1656","2020-12-11 11:35:13-03","UFMG","BHCB","163207","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,"2013","02",NA,"Tameirão Neto, E; Vidal, CV","2012","08","17","Brasil","Minas Gerais","Conceição do Mato Dentro","-43.384444","-19.503056","-43.384444","-19.503056",NA,NA,NA,NA,NA,"5166","Floresta semidecidual; Arbustivo","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1657","2020-12-11 11:35:13-03","UFMG","BHCB","53772","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,NA,NA,NA,"França, GS; Stehmann, JR","2000","10","14","Brasil","Minas Gerais","São Sebastião do Paraíso","-45.970833","-22.686944","-45.970833","-22.686944","1660","1660",NA,NA,NA,"154","Arbóreo","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658","2020-12-11 11:35:13-03","UFMG","BHCB","172146","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,"2012","12",NA,"Guarçoni, EAE; Scatigna, AV","2012","12","07","Brasil","Minas Gerais","Joaquim Felício","-45.802778","-18.308333","-45.802778","-18.308333",NA,NA,"BHCB016873",NA,"Parque Estadual da Serra do Cabral, Córrego da Água Fria.","2066","Árvore ca. 5m. Flores esverdeadas.; Cerrado antropizado","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1659","2020-12-11 11:35:13-03","UFMG","BHCB","196911","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,NA,NA,NA,"Rezende, SG; Justo, AG","2018","02","01","Brasil","Minas Gerais","Rio Acima","-43.6875","-20.076389","-43.6875","-20.076389","1632","1632","BHCB196911",NA,"Serra do Gandarela","6612","Arbóreo; Floresta Estacional Semidecidual em Estágio Avançado de Regeneração","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660","2020-12-11 11:35:13-03","UFMG","BHCB","24015","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661","2020-12-11 11:35:13-03","UFMG","BHCB","32424","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1662","2020-12-11 11:35:13-03","UFMG","BHCB","40972","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Amazonas","Gonçalves",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1663","2020-12-11 11:35:13-03","UFMG","BHCB","53793","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,NA,NA,NA,"Lombardi, JA","2000","10","18","Brasil","Minas Gerais","São Gonçalo do Rio Preto","-43.340833","-18.0125","-43.340833","-18.0125",NA,NA,NA,NA,"Parque Estadual do Rio Preto.","4075","Vegetação ripária. Arbusto, ca. 1.5 m, folhas cartáceas, remanescente dos estiletes vermelhos, frutos imaturos verdes","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1664","2020-12-11 11:35:13-03","UFMG","BHCB","57053","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,NA,NA,NA,"Salino, A; Melo, LCN","2000","11","15","Brasil","Minas Gerais","Passa-Vinte",NA,NA,NA,NA,NA,NA,NA,NA,"Usina Hidrelétrica de Paes Leme.","5931","Árvore com 6m de altura, folhas cartáceas e frutos imatros verdes.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1665","2020-12-11 11:35:13-03","UFMG","BHCB","60517","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1666","2020-12-11 11:35:13-03","UFMG","BHCB","7982","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,NA,NA,NA,"Grandi, TSM; et al.","1986","10","07","Brasil","Minas Gerais","Caeté","-43.666667","-19.816667","-43.666667","-19.816667","1350","1350",NA,NA,"Serra da Piedade","93","Mata;arbusto;","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667","2020-12-11 11:35:13-03","UFMG","BHCB","35401","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,NA,NA,NA,"Brina, AE","1996","08",NA,"Brasil","Goiás","Cocalzinho de Goiás","-48.7757987976074","-15.7944002151489",NA,NA,NA,NA,NA,NA,NA,"s.n.","Mata ciliar. Arbóreo.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"56114","auto",NA,NA,NA,NA,NA,NA
"1668","2020-12-11 11:35:13-03","UFMG","BHCB","70419","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,NA,NA,NA,"Groppo, M",NA,NA,NA,"Brasil","Minas Gerais","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,NA,NA,NA,"791",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA
"1669","2020-12-11 11:35:13-03","UFMG","BHCB","137412","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,NA,NA,NA,"Borges, LM; Santos, MF","2007","12","17","Brasil","Minas Gerais","Itambé do Mato Dentro","-43.3210983276367","-19.414400100708",NA,NA,NA,NA,NA,NA,"APA do Parque Nacional da Serra do Cipó, Distrito de Santana do Rio Preto (Cabeça de Boi) .Serra do Cipó. Trilha para o alto da serra a partir da casa de José Fernandes, subindo à direita do córrego Cipó.","272","Arbusto ca. 1m. Flores amarelas. Folhas discolores. Pecíolo avermelhado. Sobre rochas.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"22479","auto",NA,NA,NA,NA,NA,NA
"1670","2020-12-11 11:35:13-03","UFMG","BHCB","57340","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,NA,NA,NA,"Stehmann, JR; Melo, LCN; Gonçalves, M; Oliveira, PG; Moura, MZD","2001","02","14","Brasil","Minas Gerais","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,"Biribiri. Gruta do Salitre.","2797","Afloramento rochoso.Arvoreta ca. 4m.Frutos imaturos verdes.Frutos maduros vermelhos.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"1671","2020-12-11 11:35:13-03","UFMG","BHCB","57100","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,NA,NA,NA,"Salino, A; Morais, PO","2001","01","21","Brasil","Minas Gerais","Fervedouro","-42.2789001464844","-20.7255992889404",NA,NA,NA,NA,NA,NA,"Córrego Rio Preto.","5978","Árvore com 7m de altura, folhas cartáceas e frutos imaturos verdes.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"20038","auto",NA,NA,NA,NA,NA,NA
"1672","2020-12-11 11:35:13-03","UFMG","BHCB","98475","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,NA,NA,NA,"Echternacht, LA; Dornas, T; Mota, C; Almeida, TE","2004","12","10","Brasil","Minas Gerais","Carmópolis de Minas","-44.6349983215332","-20.5414009094238",NA,NA,NA,NA,NA,NA,"Estação Ecológica Estadual da Mata do Cedro.","740","Arbórea (ca. 5m) decumbente na beira do rio Pará. Em botões e flores, esbranquiçadas.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"18828","auto",NA,NA,NA,NA,NA,NA
"1673","2020-12-11 11:35:13-03","UFMG","BHCB","98842","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,NA,NA,NA,"Tameirão Neto, E","2005","09","10","Brasil","Minas Gerais","Itacambira","-43.3088989257812","-17.0646991729736",NA,NA,NA,NA,NA,NA,"Fazenda Tamanduá - Plantar MG 15. Rio Congonhas.","4048","Floresta ciliar, arbóreo","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"48089","auto",NA,NA,NA,NA,NA,NA
"1674","2020-12-11 11:35:13-03","UFMG","BHCB","174225","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,"2002","03",NA,"Torres, RB; Paula, JB de; Pereira, CA","2000","11","20","Brasil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"BHCB019205",NA,"Mata da Dona Mariana","1365","Árvore, ca. 9,5m de altura, inflorescências esverdeadas.; Mata de encosta. Dossel.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"1675","2020-12-11 11:35:13-03","UFMG","BHCB","63226","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,"1935",NA,NA,"Barreto, HLM","1935","12","25","Brasil","Minas Gerais","Cambuquira","-45.2957992553711","-21.8521995544434",NA,NA,NA,NA,"BHCB044971",NA,"Mata da Empresa","8130","Árvore 10,00 metros; frequência regular; Mata","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"15166","auto",NA,NA,NA,NA,NA,NA
"1676","2020-12-11 11:35:13-03","UFMG","BHCB","174223","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,"2002","03",NA,"Torres, RB; Paula, JB de; Pereira, CA","2000","12","22","Brasil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,"1395","1395","BHCB019207",NA,"Mata do Chico Rei","1406","Árvore, ca. 18m de altura. Frutos imtauros verdes; Dossel","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"1677","2020-12-11 11:35:13-03","UFMG","BHCB","174224","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,"2002","03",NA,"Torres, RB; et al.","2000","02","28","Brasil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"BHCB019206",NA,"Mata Montana, Borda da Mata","1106","Árvore ca. 15m de altura, frutos imaturos, sementes com arilo vermelho","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"1678","2020-12-11 11:35:13-03","UFMG","BHCB","63091","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,NA,NA,NA,"Mota, RC da; Viana, L","2000","09","07","Brasil","Minas Gerais","Mariana","-43.4160995483398","-20.377799987793",NA,NA,NA,NA,NA,NA,"Mina da Samitri.","501","Planta coletada em mata semidecídua; árvore.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA
"1679","2020-12-11 11:35:13-03","UFMG","BHCB","27275","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"Parque do Rio Doce","s.n.",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA
"1680","2020-12-11 11:35:13-03","UFMG","BHCB","16027","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,NA,NA,NA,"Andrade, PM de","1986","11","20","Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,"Parque Estadual do Ibitipoca","834",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"1681","2020-12-11 11:35:13-03","UFMG","BHCB","16130","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,NA,NA,NA,"Andrade, PM de; Renato, Milde","1987","02","17","Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,"Parque Estadual do Ibitipoca","903",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"1682","2020-12-11 11:35:13-03","UFMG","BHCB","16131","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,NA,NA,NA,"Andrade, PM de","1988","01","12","Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,"Parque Estadual do Ibitipoca","1084",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"1683","2020-12-11 11:35:13-03","UFMG","BHCB","16698","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,NA,NA,NA,"Souza, HC","1986","12","17","Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,"Parque Estadual do Ibitipoca","s.n.",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"1684","2020-12-11 11:35:13-03","UFMG","BHCB","16110","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,NA,NA,NA,"Oliveira, PP de","1999","04","26","Brasil","Rio de Janeiro","Rio das Ostras","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,NA,NA,"Reserva Biológica União. Trilha 7","860","Brejo","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"17620","auto",NA,NA,NA,NA,NA,NA
"1685","2020-12-11 11:35:13-03","UFMG","BHCB","56461","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,NA,NA,NA,"Mota, RC da; Marques, A","2000","12","27","Brasil","Minas Gerais","Caeté","-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,NA,NA,"Serra da Piedade","283","Arvore. Flores esverdeadas.","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA
"1686","2020-12-11 11:35:13-03","UFMG","BHCB","78254","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.",NA,NA,NA,NA,"Stehmann, JR; França, GS; Barros, AM","2003","02","15","Brasil","Minas Gerais","Santa Bárbara","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,NA,"Serra do Caraça, Taboões","3414","Árvore de pequeno porte; frutos verdes com sementes vermelhas","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA
"1687","2021-02-11 17:18:50-03","UFPR","UPCB","20172","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.","Cordeiro, I.","1989","01","01","Soares e Silva, L.H.","1988","11","25","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"Parque Estadual Mata dos Godoy","148","Árvore, 8m, inflorescência masculina creme. Frequente..",NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"1688","2021-02-11 17:18:50-03","UFPR","UPCB","5209","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.","Hatschbach, G.","1966","02",NA,"Hatschbach, G.","1965","11","03","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Pontal do Sul","13086","Árvore, 10m, flor verde. Mata pluvial da planicie litorânea..",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"1689","2021-02-11 17:18:50-03","UFPR","UPCB","6658","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","cf. triplinervia","Alchornea cf. triplinervia","(Spreng.) Müll.Arg.","Hatschbach, G.","1967","12",NA,"Hatschbach, G.","1967","10","10","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"Passo do Pupo","17367","Arvoreta. Da matinha junto com afloramento de arenito..",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"1690","2021-02-11 17:18:50-03","UFPR","UPCB","28443","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.","Athayde, S.F.","1995","01",NA,"Athayde, S.F.","1995","01","18","Brasil","Paraná","Guaraqueçaba","-48.333333","-25.283333","-48.333333","-25.283333",NA,NA,NA,NA,"Morro do Quitumbê ou do Costão","252","Árvore, 7m, com fruto. Local alterado. Áreas de capoeirão..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1691","2021-02-11 17:18:50-03","UFPR","UPCB","37316","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.","Liesner, R.L.","1992","01","01","Zardini, E.M.","1991","06","10","Paraguai",NA,NA,"-57.116667","-25.2","-57.116667","-25.2",NA,NA,NA,NA,"Cordillera, Tobatí, Ybytú Silla mesa, northern area","27468","Tree 6m, inundated savanna. Alt. 297m..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1692","2021-02-11 17:18:50-03","UFPR","UPCB","37317","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.","Liesner, R.L.","1992","01","01","Zardini, E.M.","1991","03","09","Paraguai",NA,NA,"-57.116667","-25.2","-57.116667","-25.2",NA,NA,NA,NA,"Cordillera, Tobatí, Ybytú Silla mesa, central area","27103","Tree 8m, forest on slopes facing east. Alt. 297m..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1693","2021-02-11 17:18:50-03","UFPR","UPCB","37318","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.","Liesner, R.L.","1992","01","01","Zardini, E.M.","1991","03","09","Paraguai",NA,NA,"-57.116667","-25.2","-57.116667","-25.2",NA,NA,NA,NA,"Cordillera, Tobatí, Ybytú Silla mesa, northern area","27195","Tree 8m, forest at base. Alt. 297m..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1694","2021-02-11 17:18:50-03","UFPR","UPCB","37319","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.","Liesner, R.L.","1992","01","01","Zardini, E.M.","1991","06","22","Paraguai",NA,NA,"-56.766667","-26.05","-56.766667","-26.05",NA,NA,NA,NA,"Paraguari, National Park Ybycu, 3km S of northwestern corner of park","27744","Tree 8m, tall forest..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1695","2021-02-11 17:18:50-03","UFPR","UPCB","37320","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.","Liesner, R.L.","1992","01","01","Zardini, E.M.","1991","11","25","Paraguai",NA,NA,"-56.766667","-26.066667","-56.766667","-26.066667",NA,NA,NA,NA,"Paraguari, National Park Ybycu'i, 6km S of NW corner of park","29075","Treelet 4m, cerrado forest..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1696","2021-02-11 17:18:50-03","UFPR","UPCB","37321","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.","Liesner, R.L.","1992","01","01","Zardini, E.M.","1991","03","09","Paraguai",NA,NA,"-57.116667","-25.2","-57.116667","-25.2",NA,NA,NA,NA,"Cordillera, Tobatí, Ybytú Silla mesa, northern area","27234","Tree 12m, forest at base. Alt. 297m..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697","2021-02-11 17:18:50-03","UFPR","UPCB","37322","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.","Liesner, R.L.","1992","01","01","Zardini, E.M.","1991","11","25","Paraguai",NA,NA,"-56.766667","-26.066667","-56.766667","-26.066667",NA,NA,NA,NA,"Paraguari, National Park Ybycu'i, 6km S of NW corner of park","29065","Tree 6m, cerrado forest..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1698","2021-02-11 17:18:50-03","UFPR","UPCB","37323","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.","Liesner, R.L.","1992","01","01","Zardini, E.M.","1991","06","22","Paraguai",NA,NA,"-56.766667","-26.066667","-56.766667","-26.066667",NA,NA,NA,NA,"Paraguari, National Park Ybycu'i, 6km of S of NW corner of park","27827","Tree 10m, cerrado..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1699","2021-02-11 17:18:50-03","UFPR","UPCB","37324","PreservedSpecimen","Plantae","Euphorbiaceae","Alchornea","triplinervia","Alchornea triplinervia","(Spreng.) Müll.Arg.","Liesner, R.L.","1992","01","01","Zardini, E.M.","1991","08","20","Paraguai",NA,NA,"-56.766667","-26.066667","-56.766667","-26.066667",NA,NA,NA,NA,"Paraguari, National Park Ybycu'i, 6km S of NW corner of park","28414","Tree 6m, cerrado forest..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
