"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","locality","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","typeStatus","relatedCatalogItem","previousCatalogNumber","individualCount","fieldNumber"
"173","2020-12-21 16:18:23-03","MBM","MBM","388161","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Bonaldi, R.A.","Bonaldi, R.A.","2011","12","08","Brazil","Paraná","Ortigueira","-50.723333","-24.111389","-50.723333","-24.111389",NA,NA,"Árvore, 6m de altura, flores roxas.; Floresta Ombrófila Mista.","MBM388161",NA,"466","UHE Mauá","2011",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:18:23-03","MBM","MBM","389660","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Adenesky-Filho, E.","Bochorny, T.","2012","01","27","Brazil","Paraná","Telêmaco Borba","-50.706944","-24.100556","-50.706944","-24.100556","520","750",NA,"MBM389660",NA,"28","UHE Mauá, PCH Getúlio Vargas","2012","01","27",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:18:23-03","MBM","MBM","389685","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Lima, M.R.","Lima, M.R.; Carneiro, J.; Carneiro, J.","2012","09","29","Brazil","Paraná","Ortigueira","-50.723333","-24.111389","-50.723333","-24.111389","520","750","Árvore, aprox. 6m, flores roxas.","MBM389685",NA,"44","UHE Mauá, margem do Rio Barra Grande","2012","09","29",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:18:23-03","MBM","MBM","405154","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Gaui, T.D.","Gaui, T.D.","2015","10","01","Brazil","Rio de Janeiro","Paracambi","-43.65","-22.59","-43.65","-22.59",NA,NA,"Árvore com 12 m de altura. Base reta. Casca interna creme e externa marrom, fina, lisa. Fruto maduro com 5 cm, de forma circular, internamente creme e externamente marrom, seco.; Floresta Ombrófila Densa, vegetação secundária, em enc","MBM405154","MBM405154","360","Conglomerado 20-3-1-1","2015","10","01",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:18:23-03","MBM","MBM","405301","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Lozano, E.D.","Lozano, E.D.; Engels, M.E.; Engels, M.E.","2013","11","02","Brazil","Paraná","Carambeí","-50.126333","-24.896861","-50.126333","-24.896861",NA,NA,"Arvore, 3 m, flores liláses, margem do rio.; Floresta Ombrófila Mista Aluvial.","MBM405301","MBM405301","1674","Rio São João, na margem","2016",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:18:23-03","MBM","MBM","408065","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Cielo-Filho, R.","Cielo-Filho, R.; Periotto, F.; Periotto, F.","2014","11","07","Brazil","Paraná","Matelândia","-53.963889","-25.283889","-53.963889","-25.283889","376","376","Árvore, 4 m, flor roxa.","MBM408065","MBM408065","1560","Estrada Matelândia-Marquezita, beira da estrada","2014","11","11",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:18:23-03","MBM","MBM","409189","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Barboza, E.","Siqueira, E.L.","2014","11","13","Brasil","Paraná","Fênix","-51.965611","-23.862583","-51.965611","-23.862583","330","330","Árvore ca. 10 m, heliófita. Flores roxas.; Relevo: suave-ondulado. Vegetação: Floresta Estacional Semidecidual Submontana. Solo: Latossolo vermelho.","MBM409189","MBM409189","1285","RPPN Vila Rica, Propriedade de Bernard Philippe Marie Philibert de Laguiche","2016","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-12-21 16:18:23-03","MBM","MBM","411950","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Brotto, M.L.","Roher, D.; Dutra, M.M.; Dutra, M.M.","2018","03","27","Brazil","Paraná","Tibagi","-50.408028","-24.536889","-50.408028","-24.536889","718","718","Árvore 3,5m de altura, frutos passados.; Floresta Ombrófila Mista.","MBM411950",NA,"273","UHE Tibagi Montante, margem esquerda","2018","04","06",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"181","2020-12-21 16:18:23-03","MBM","MBM","418477","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Meyer, F.S.","Meyer, F.S.; Zampier, M.A.; Zampier, M.A.","2018","12",NA,"Brazil","Santa Catarina","Santa Cecília","-50.370978","-26.880533","-50.370978","-26.880533",NA,NA,"Arvoreta ca. 3,5 metros de altura. Flores com pétalas roxas.; Floresta Ombrófila Mista Aluvial, estágio inicial de regeneração.","MBM418477",NA,"2527","FSC - Fazenda Santa Cecília","2018","12",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"182","2020-12-21 16:18:23-03","MBM","MBM","430378","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Ariati, V.","Ariati, V.; Preilipper, E.; Nascimento-Junior, M.; Roher, D.A.; Preilipper, E.; Nascimento-Junior, M.; Roher, D.A.","2020","06","29","Brazil","Paraná","Verê","-52.900833","-25.807222","-52.900833","-25.807222","440","440","Árvore com 10 m de altura, frutos pretos.; Ecótono entre Floresta Ombrófila Mista e Floresta Estacional Semidecidual.","MBM430378",NA,"1967","PCH Bela Vista","2020","07",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"183","2020-12-21 16:18:23-03","MBM","MBM","70976","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Tressens, S.G.","1980","12","06","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM070976",NA,"1219",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:18:23-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Barboza, E.","Dalmaso, C.A.","2013","05","20","Brazil","Paraná","Candói","-51.840006","-25.379997","-51.840006","-25.379997",NA,NA,"Árvore.","IFN000519",NA,"286",NA,"2013","06","24",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:18:23-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Barboza, E.","Bonazza, M.","2013","04","24","Brazil","Paraná","Foz do Jordão","-52.200003","-25.740006","-52.200003","-25.740006",NA,NA,"Árvore.","IFN000074",NA,"57",NA,"2013","06","10",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:18:23-03","MBM","MBM","57466","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Gentry, A.","Cezio","1977","07","27","Brazil","Minas Gerais","Felixlândia","-44.8988990783691","-18.7581005096436",NA,NA,NA,NA,NA,"MBM057466","MBM057466","702A","Felixlândia",NA,NA,NA,"38053","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:18:23-03","MBM","MBM","34966","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Gentry, A.","Hatschbach, G.","1975","05","27","Brazil","Minas Gerais","Prata","-48.9241981506348","-19.3071994781494",NA,NA,NA,NA,NA,"MBM034966","MBM034966","36665","Prata, arredores",NA,NA,NA,"56565","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:18:23-03","MBM","MBM","189157","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Hatschbach, G.","Ferrari Tomé, M.V.","1995","11","20","Brazil","Paraná","Bandeirantes","-50.3675003051758","-23.1100006103516",NA,NA,NA,NA,NA,"MBM189157",NA,"608","Mata do Laranjinha",NA,NA,NA,"19645","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:18:23-03","MBM","MBM","273340","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Kaehler, M.","Ribas, O.S.; Costa, E.F.; Costa, E.F.","2001","11","28","Brazil","Paraná","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"Árvore 8m, fruto imaturo verde.; Mata de galeria.","MBM273340","MBM273340","3938","Rio Mourão, Represa da Copel","2019",NA,NA,"28572","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:18:23-03","MBM","MBM","268603","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Kaehler, M.","Ribas, O.S.; Costa, E.F.; Costa, E.F.","2001","11","28","Brazil","Paraná","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"Árvore 8m, flor lilás.; Mata de galeria.","MBM268603","MBM268603","3940","Rio Mourão, Represa da Copel","2019",NA,NA,"28572","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:18:23-03","MBM","MBM","189141","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Hatschbach, G.","Ferrari Tomé, M.V.","1995","11","28","Brazil","Paraná","Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,"MBM189141",NA,"631","Bosque Cornélio",NA,NA,NA,"23842","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:18:23-03","MBM","MBM","15501","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Gentry, A.","Koczicki, C.","1970","01","26","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM015501",NA,"s.n.","Horto Barreirinha",NA,NA,NA,"25180","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:18:23-03","MBM","MBM","243618","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Hatschbach, G.","Hatschbach, G.; Goldenberg, R.; Barboza, E.; Goldenberg, R.; Barboza, E.","1999","12","02","Brazil","Paraná","Doutor Ulysses","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,NA,"MBM243618",NA,"69816","Rio Turvo",NA,NA,NA,"32237","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:18:23-03","MBM","MBM","150116","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Hatschbach, G.","Hatschbach, G.; Barboza, E.; Barboza, E.","1991","11","06","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM150116",NA,"56139","Batuva",NA,NA,NA,"41937","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:18:23-03","MBM","MBM","252048","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Dusén, P.","Dusén, P.","1915","01","01","Brazil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"MBM252048",NA,"16243","Jaguariaíva",NA,NA,NA,"44368","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:18:23-03","MBM","MBM","180270","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Ribas, O.S.","Lima, J.M.","1976","11","20","Brazil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"MBM180270",NA,"7","IAPAR",NA,NA,NA,"63728","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:18:23-03","MBM","MBM","111528","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Hatschbach, G.","Hatschbach, G.; et al.; et al.","1986","12","16","Brazil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,"MBM111528",NA,"50841","São Vicente",NA,NA,NA,"37352","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:18:23-03","MBM","MBM","257302","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Smith, S.F.","Kegler, A.","1999","11","29","Brazil","Rio Grande do Sul","Vale Real","-51.2536010742188","-29.3983001708984",NA,NA,NA,NA,NA,"MBM257302",NA,"383","Vale Real",NA,NA,NA,"11877","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:18:23-03","MBM","MBM","36098","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Gentry, A.","Pereira, E.; et al.; et al.","1964","09","13","Brazil","Minas Gerais","Moeda","-44.0527992248535","-20.3330993652344",NA,NA,NA,NA,NA,"MBM036098","MBM036098","9171","Serra da Moeda, Rod. BR-3",NA,NA,NA,"14750","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:18:23-03","MBM","MBM","83288","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Gentry, A.","Landrum, L.R.","1982","01","06","Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM083288",NA,"4094","Cerro Azul",NA,NA,NA,"32006","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:18:23-03","MBM","MBM","195691","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Hatschbach, G.","Ferrari Tomé, M.V.","1996","03","22","Brazil","Paraná","Cornélio Procópio","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,"MBM195691",NA,"726","Bosque Cornélio",NA,NA,NA,"23842","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:18:23-03","MBM","MBM","194210","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Rodrigues, R.R.","Antonio, L.; et al.; et al.","1983","12","21","Brazil","Paraná","Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,NA,"MBM194210",NA,"146","Rua Nóbrega, Bosque 2",NA,NA,NA,"19250","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:18:23-03","MBM","MBM","119634","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Hatschbach, G.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","1987","11","26","Brazil","Paraná","Tomazina","-49.9496994018555","-23.778299331665",NA,NA,NA,NA,NA,"MBM119634",NA,"51909","Rio das Cinzas, Salto Cavalcante",NA,NA,NA,"29630","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:18:23-03","MBM","MBM","119967","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Klein, R.M.","Coura Neto, A.B.; et al.; et al.","1981","09","04","Brazil","Rio Grande do Sul","Nova Palma","-53.4688987731934","-29.471700668335",NA,NA,NA,NA,NA,"MBM119967",NA,"11","Nova Palma",NA,NA,NA,"23222","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:18:23-03","MBM","MBM","348903","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Gasper, A.L. de","Gasper, A.L. de; et al.; et al.","2008","04","30","Brazil","Santa Catarina","Bom Retiro","-49.489200592041","-27.7971992492676",NA,NA,"1015","1015","Arbórea. FOM. Classe da floresta estágio inicial a avançado de regeneração.","MBM348903",NA,"1739","Bom Retiro","2008","04","30","35974","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:18:23-03","MBM","MBM","400326","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Cordeiro, J.","Servat, N.M.","2011","11","26","Brazil","São Paulo","Assis","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,"Arvoreta heliófita. Flores roxas.","MBM400326","MBM400326","s.n.","arredores","2013",NA,NA,"23972","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"207","2016-11-14 16:41:33-02","MNHN","RECOLNAT_MNHN_P","P03960934","PreservedSpecimen",NA,"Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Balansa, B.","1876","3","1","Paraguai",NA,NA,"-56.4507","-25.78447",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03960934' target='other'> <mi>dwc_moreinfo</mi></a>","P03960934","P03960934_01",NA,"Mbocaiati; près de Villa-Rica.",NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"511"
"208","2015-09-05 08:58:45-03","MNHN","RECOLNAT_MNHN_P","P05478613","PreservedSpecimen",NA,"Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Dusén, P.","1915","1","1","Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05478613' target='other'> <mi>dwc_moreinfo</mi></a>","P05478613","P05478613_01",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,"hb",NA,NA,NA,NA,NA,"16243"
"209","2020-10-01 14:21:35-03","JBB","HEPH","17522","S","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Hatschbach, G","Cordeiro, J","1996","11","05","Brasil","Paraná","Jundiaí do Sul","-50.247501373291","-23.4367008209229",NA,NA,NA,NA,NA,NA,NA,"241","Fazenda Monte Verde","1997",NA,NA,"17300","auto","Dicotyledon","Lamiales","Southern America",NA,NA,NA,NA,NA,NA,NA
"210","2020-12-11 11:34:01-03","UFMG","BHCB","147742","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Giacomin, LL; Massensini Júnior, A; A.; Assis, FC; Paixão, LC; Kamino, LHY","2011","03","19","Brasil","Minas Gerais","Delfim Moreira","-45.318889","-22.580778","-45.318889","-22.580778","1510","1510","Árvore, 9m., em fragmento de floresta ombrófila mista em regeneração. Frutos verdes a amarronzados.",NA,NA,"1496","Fazenda Boa Esperança, Trilha dos romeiros.",NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"211","2020-12-11 11:34:01-03","UFMG","BHCB","174430","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Kamino, LHY; Campos, IC","2014","03","27","Brasil","Minas Gerais","Jequitinhonha","-41.175833","-16.474722","-41.175833","-16.474722","700","700","PROJETO DESENVOLVIDO PELO INSTITUTO PRÍSTINO; Vegetação sobre chapada, Floresta Estacional Semidecidual.","BHCB036126",NA,"1827",NA,"2014","05","10",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"212","2020-12-11 11:34:01-03","UFMG","BHCB","44939","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-12-11 11:34:01-03","UFMG","BHCB","177904","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Gontijo, FD; Barros, AM; Braga, IF","2014","12","17","Brasil","Minas Gerais","Santa Bárbara","-20.013889","-43.669722","-20.013889","-43.669722","1513","1513","Flores roxas; 1,30 de altura.; Arbustivo. Floresta estacional semidecidual","BHCB030381","BHCB030381 BHCB030381_v1","593",NA,"2015","05","06",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"214","2020-12-11 11:34:01-03","UFMG","BHCB","7265","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.",NA,"Andrade, PM de; et al.","1984","05","21","Brasil","Minas Gerais","Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Mata atlântica;escandente-sarmentoso;flores roxas;",NA,NA,"157","Estação Biológica de Caratinga.",NA,NA,NA,"49886","auto","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"215","2021-02-11 17:18:17-03","UFPR","UPCB","15709","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Schimmelpfeng, L.C.","Pauli, A.C.de","1988","10","10","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"ca. 3m, flor lilás, sem fruto..",NA,NA,NA,"Estrada velha das praias, sentido Curitiba-litoral","1988","11","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-02-11 17:18:17-03","UFPR","UPCB","10103","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Gentry, A.H.","Hatschbach, G.","1975","05","27","Brasil","Minas Gerais","Prata","-48.9241981506348","-19.3071994781494",NA,NA,NA,NA,"Arbusto ereto, não ramificado, flor violeta. Cerrado..",NA,NA,"36665",NA,"1975","01","01","56565","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-02-11 17:18:17-03","UFPR","UPCB","29867","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Guimarães, O.A.","Cervi, A.C.","1991","12","17","Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Árvore, 5m altura, flor roxa. Cerrado..",NA,NA,"3535",NA,"1997","03",NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-02-11 17:18:17-03","UFPR","UPCB","85584","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Bonaldi, R.","Bonaldi, R.","2011","12","08","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,NA,"466",NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-02-11 17:18:17-03","UFPR","UPCB","15721","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Troiano, M.V.","Troiano, M.V.","1988","10","08","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore, 5m altura..",NA,NA,NA,"Cidade Industrial","1988","10","09","25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-02-11 17:18:17-03","UFPR","UPCB","42428","PreservedSpecimen","Plantae","Bignoniaceae","Jacaranda","micrantha","Jacaranda micrantha","Cham.","Schwarz, E.A. & Gaertner, P.","Schwarz, E.A.","1998","06","12","Brasil","Paraná","Cruzeiro do Iguaçu","-53.127799987793","-25.6156005859375",NA,NA,NA,NA,"Árvore 10m, córtex claro, flores róseas..",NA,NA,"629","Fazenda Odete Rotawa",NA,NA,NA,"12520","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
