"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","typeStatus"
"314","2020-11-04 11:03:28-03","ESALQ","ESA","119137","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Merlin, B.L.","109.0","2007","09","23",NA,"Brasil",NA,NA,NA,"ESA119137","Magnoliophyta",NA,NA,"Moral, R.A.","Minas Gerais","São Roque de Minas","Cerrado pedregoso ao redor da Serra da Canastra.","-46.3657989501953","-20.2453002929688","ESA119137",NA,NA,"57119","auto",NA,NA,"2007","11","10",NA,NA,NA,NA,NA
"315","2020-11-04 11:03:28-03","ESALQ","ESA","129200","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Colletta, G.D.","1616.0","2014","05","22",NA,"Brasil",NA,NA,"Árvoreta, 2m, flores amarelas","ESA129200","Magnoliophyta",NA,NA,"Colletta, G.D. & Flores, T.B.","São Paulo","Assis","Estação ecológica, estrada que dá acesso a parcela permanente","-50.4099998474121","-22.6599998474121",NA,NA,NA,"23972","auto",NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"316","2020-11-04 11:03:28-03","ESALQ","ESA","26322","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Souza, V.C.; Sakuragui, C.M.; Souza, J.P.; Sanches, C.D.; Wongtschowski, M.; Scalon, V.R.; Farah, F.T.","8783.0","1995","08","18",NA,"Brasil",NA,NA,"Subarbusto, ca. 1, 8m alt.; frutos creme. Cerrado.","ESA026322","Magnoliophyta",NA,"Mart.",NA,"São Paulo","Itararé","Estrada Itararé - Itapeva, próximo à ponte do Rio Verde. Área de brejo com transição para cerrado nos pontos mais altos.","-49.3400001525879","-24.1100006103516","ESA026322",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-11-04 11:03:28-03","ESALQ","ESA","33687","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Souza, V.C.; Souza, J.P.; Capellari Jr., L.; Scalon, V.R.","11874.0","1996","07","06",NA,"Brasil",NA,NA,"Arbusto, até 2 m alt.; corola creme externamente, amarelo-alaranjada internamente; frutos castanho-claros.","ESA033687","Magnoliophyta",NA,NA,"Lohmann, L.G.","Minas Gerais","Diamantina","Estrada para Biribiri, 3,5km da Rodovia em direção a Biribir. Campo rupestre.","-43.6002998352051","-18.2493991851807","ESA033687",NA,NA,"101169","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"318","2020-11-04 10:55:09-03","ESALQ","ESA","137301","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Colletta, G. D","2480.0","2016","01","07",NA,"Brasil",NA,NA,"Arvoreta, 2m, corola amarela (foto e sílica)","ESA137301",NA,NA,"Mart.",NA,"São Paulo","Baurú","Mata Próxima ao IPMet","-49.060001373291","-22.3099994659424",NA,NA,NA,"29186","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-11-04 11:03:28-03","ESALQ","ESA","121850","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Queiroz, R.T. ; Savassi-Coutinho, A.P.","1196.0","2008","03","01",NA,"Brasil",NA,NA,NA,"ESA121850","Magnoliophyta",NA,NA,"Queiroz, R.T. & Savassi-Coutinho, A.P.","Goiás","Caldas Novas","Parque Estadual de Caldas Novas. Estrada de acesso a parte de cima do parque.","-48.625","-17.74169921875","ESA121850",NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-11-04 10:55:09-03","ESALQ","ESA","132814","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Colletta, G.D.; Coelho, R. L. G; Calliari, C. P; Barroso, R","852.0","2013","02","10",NA,"Brasil",NA,NA,"Arvoreta, 2m, flores amarelas.","ESA132814",NA,NA,"Mart.",NA,"São Paulo","Campinas","Próximo ao aeroporto de viracopos, frag 2 (TAV)","-47.060001373291","-22.8999996185303",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-11-04 11:03:28-03","ESALQ","ESA","129721","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Souza, V.C.; Randle, C; Morawetz, J.; Gissi, D.S.","38272.0","2014","03","30",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5 m alt.; cálice creme; corola externamente creme, lobos amarelos.","ESA129721","Magnoliophyta",NA,NA,"Souza, V.C.","Distrito Federal","Brasília","Reserva Ecológica do IBGE. Próximo à divisa oeste. Campo com murunduns.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,"2014","03","30",NA,NA,NA,NA,NA
"322","2020-11-04 10:55:09-03","ESALQ","ESA","135186","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Coelho, R.","606.0",NA,NA,NA,NA,"Brasil",NA,NA,"Arvoreta de ca. 2m alt. Flores com sépalas crème, tubo da corola branco e lobos amarelos.","ESA135186",NA,NA,NA,"Souza, V.C.","São Paulo","Itaberá","Rodovia SP-258 sentido Itararé, após entrada para Bom Sucesso de Itararé, fragmento do lado esquerdo, próximo ao Rio Verde.","-49.1300010681152","-23.8600006103516",NA,NA,NA,"29370","auto",NA,NA,"2016","01","13",NA,NA,NA,NA,NA
"323","2021-01-14 15:25:19-03","MN","R","12365","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Glaziou, A.F.M.","12966","1881","04","23",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000012365",NA,NA,"Mart.",NA,"São Paulo",NA,NA,NA,NA,"R000012365_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-06-12 12:03:17-03","UFPI","TEPB","18553","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","digitalis","Zeyheria digitalis","A . Carvalho","629","2003","04","25",NA,"Brasil",NA,NA,"Árvore, flores amarelas, boa frequência, substrato latossolo amarelo Ambiente: Cerradão",NA,NA,NA,"(Vell.) L. B. Smith & Sandwith",NA,"Maranhão","Caxias","Propriedade Simplicia - área de levantamento","-43.3560981750488","-4.85889005661011",NA,NA,NA,"72086","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2021-03-22 17:44:52-03","UFPI","TEPB","3925","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","digitalis","Zeyheria digitalis","A. Castro",NA,NA,NA,NA,NA,"Brasil",NA,NA,"arvoreta Ambiente: cerrado <ll>dwc_commonname:</ll> Pau-de-brinco",NA,NA,NA,"(Vell.)L.B.Smith & Sandwith",NA,"São Paulo","Itirapina","florestal","-47.8199996948242","-22.25",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2021-03-31 16:50:35-03","UFPI","TEPB","26889","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Farias, R. R. S.","18","2008","03","07",NA,"Brasil",NA,NA,"árvore pouco frequente, fruto seco, solo latossolo Ambiente: Cerrado",NA,NA,NA,"Vell.",NA,"Piauí","Uruçuí","Condomínio União(Sr. Althair)","-44.493611","-7.686667",NA,"401","401",NA,NA,"44°29'37W","07°41'12S",NA,NA,NA,NA,NA,NA,NA,NA
"327","2021-04-02 02:00:07-03","UFPI","TEPB","5910","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","P. Martins","5897","1979","04","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","FERNANDES, A. et P. Bezerra","Maranhão",NA,"BR-226 entre Grajau ePorto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1980","03","12",NA,NA,NA,NA,NA
"328","2021-04-02 02:00:07-03","UFPI","TEPB","5902","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","FERNANDES, A.","3866","1978","05","01",NA,"Brasil",NA,NA,"Arvoreta",NA,NA,NA,"Mart.","FERNANDES, A. e P. Bezerra","Maranhão","São João dos Patos","Perto Serra Dois Irmãos","-43.7022018432617","-6.49499988555908",NA,NA,NA,"47367","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-06-12 12:03:17-03","UFPI","TEPB","27611","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","A. M. Miranda","6017","2009","05","15",NA,"Brasil",NA,NA,"Arvoreta ca. 3m de alt.; caule jovem verde; adulto amarronzado; folhas levemente coriáceas, discolores, abaxialmente verde-claro; flores com cálice verde, corola amarela, frutos imaturos verdes Ambiente: Cerrado",NA,NA,NA,"Mart.","A. M. Miranda","Piauí","Floriano","Margem da estrada","-43.0224990844727","-6.76694011688232",NA,NA,NA,"78338","auto",NA,NA,"2009","05","15",NA,NA,NA,NA,NA
"330","2021-03-03 11:03:57-03","UFPI","TEPB","21230","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","L. P. Félix","7892","1997","05","20",NA,"Brasil",NA,NA,"Arvoreta, folhas bocolores, flores amarela-palha, frutos marrons",NA,NA,NA,"Mart.","A. M. Miranda","Piauí","Gilbués","Serra Guariba","-45.3438987731934","-9.83166980743408",NA,NA,NA,"69776","auto",NA,NA,"1997","06","19",NA,NA,NA,NA,NA
"331","2020-06-12 12:03:17-03","UFPI","TEPB","27398","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Miranda, A. M.","588","2009","05","12",NA,"Brasil",NA,NA,"arbusto de cerca de 1,5 metros de altura, folhas papiráceas, discolores, adaxialmente verde-claro; flores com cálice verde-amarronzado, corola externamente amarronzada, internamente amarela, frutos imaturos verdes Ambiente: Cerrado",NA,NA,NA,"Mart.","Miranda, A. M.","Piauí","Uruçuí",NA,"-44.5560989379883","-7.22944021224976",NA,NA,NA,"137737","auto",NA,NA,"2009","05","12",NA,NA,NA,NA,NA
"332","2021-03-26 15:10:34-03","UFPI","TEPB","28477","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","R. BARROS","2092","2005","04","19",NA,"Brasil",NA,NA,"Arbusto com aproximadamente 2 metros. Flores amarelas. Muito frequente.",NA,NA,NA,NA,"Fernandes, R.S","Piauí","Uruçuí","Descida da serra em direção à Pratinha","-44.5560989379883","-7.22944021224976",NA,NA,NA,"137737","auto",NA,NA,"2013","04","16",NA,NA,NA,NA,NA
"333","2020-11-19 10:22:59-03","CPAP","CPAP","23829","PreserverdSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Pott, A.","11373","2003","08","19",NA,"Brasil",NA,NA,"Subarbusto 1-2m de altura, multicaule (rebrota). Flor ausente. Invasora.. Frequente.. Vegetação secundária de cerrado em pastagem (Brachiaria dec.). Solo: argiloso. vermelho. Relevo: plano",NA,NA,NA,"Mart.","A. Pott; V. J. Pott","MS","Terenos","Fazenda Paraíso, 500 m da BR-262 na saída para Cachoeirão","-55.256389","-20.4475",NA,"225","225",NA,NA,"55°15'23 W","20°26'51 S","2003",NA,NA,NA,NA,NA,NA,NA
"334","2020-11-19 10:22:59-03","CPAP","CPAP","23885","PreserverdSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Pott, A.","11497","2004","03","17",NA,"Brasil",NA,NA,"Arbusto 2m de altura, em terceira. Flor amarela. Fruto ausente..invasora.. Frequente..Vegetação secundária (regeneração) de cerrado. Solo: argiloso. latos.Solo: vermelho. Relevo: Planalto",NA,NA,NA,"Mart.","A. Pott","MS","Terenos","BR - 262, entre InduBrasil e Terrenos","-55.256389","-20.4475",NA,"225","225",NA,NA,"55°15'23 W","20°26'51 S","2004","03",NA,NA,NA,NA,NA,NA
"335","2020-11-19 10:22:59-03","CPAP","CPAP","24145","PreserverdSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Pott, A.","12819","2005","04","23",NA,"Brasil",NA,NA,"Arbusto 1-2 m de altura. (rebrota).Folha discolor, hipofilo esbranquiçado..invasora de pastagem.Manchas Esparsa.s.Regeneração de cerradão (invasoras) em pastagem cultivada degradada. Solo: arenoso avermelhado. Relevo: meia encosta de ondulado.",NA,NA,NA,"Mart.","A. Pott; V. J. Pott","MS","Água Clara","Fazenda Rio Verde, 3,5 Km W da rodovia de Água Clara a Inocência, acesso a 22 Km N de Água Clara","-52.791722","-20.3055",NA,"420","420",NA,NA,"52°47'30,2 W","20°18'19,8 S","2005",NA,NA,NA,NA,NA,NA,NA
"336","2020-11-19 10:22:59-03","CPAP","CPAP","24292","PreserverdSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Pott, A.","13192","2005","08","24",NA,"Brasil",NA,NA,"Arbusto, 2m de altura. FLOR: amarela. FRUTO: castanho. INTERESSE: Invasora de pastagem. FREQUÊNCIA: Esparsa. AMBIENTE: Vegetação secundária de cerrado. SUBSTRATO: Solo cascalhento.. RELEVO: topo de ondulado.",NA,NA,NA,"Mart.","A.Pott & V.J.Pott","MS","Corguinho","Rodovia de Taboco.","-55.291944","-19.885278",NA,"210","210",NA,NA,"55°17'31W","19°53'07S","2005",NA,NA,NA,NA,NA,NA,NA
"337","2020-11-19 10:22:59-03","CPAP","CPAP","15124","PreserverdSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Hatschbach, G.","92198","1995","05","03",NA,"Brasil",NA,NA,"Arbusto do cerrado. FLOR: amarela. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: . RELEVO: .",NA,NA,NA,"Mart.","G. Hastchbach","MT","Rondonópolis","Rodovia BR-163, próximo a Ponte de Pedra","-54.6356010437012","-16.4708003997803",NA,NA,NA,"69781","auto",NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"338","2015-07-02 14:01:14-03","JBP","HPL","7974","S","Plantae","Bignoniaceae","Zeyheria","cf. montana","Zeyheria cf. montana","R. Tsuji, A. Campos-Rocha & H. Lorenzi","1860","2007","03","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"MG","Andradas","Coletado em beira de estrada de terra - a partir da rodovia Andradas-Poços de Caldas; entrada do Pico do Gavião, à esquerda.","-46.5692","-22.0681",NA,NA,NA,"16593","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2015-07-02 14:55:22-03","JBP","HPL","10192","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. Lorenzi","323","1993","08","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","H. Lorenzi","SP","Avaré","Coletado nas proximidades do município de Avaré (Rodovia Castelo Branco); em área de cerrado.","-48.92","-23.09",NA,NA,NA,"29856","auto",NA,NA,"1993","08","08",NA,NA,NA,NA,NA
"340","2015-07-02 14:55:22-03","JBP","HPL","12000","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","E. Franco","38","2007","10","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","E. Franco","SP","Martinho Prado","Coletado em meio a área de plantio de Eucalyptus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","10","23",NA,NA,NA,NA,NA
"341","2015-07-02 14:55:22-03","JBP","HPL","12483","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","T.B. Flores; H. Lorenzi & K. Soares","447","2010","01","31",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart.","V.C. Souza","MG","Chapada Gaúcha","Serra das Ararras - Estrada que liga o município de Januária até Chapada Gaúcha. Material coletado em álcool 70%.","-45.571472","-15.379556",NA,NA,NA,NA,NA,"45° 34' 17,3 W","15° 22' 46,4 S","2011","03","30",NA,NA,NA,NA,NA
"342","2015-07-02 14:55:22-03","JBP","HPL","1865","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","H. Lorenzi","4842","2004","05","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Mart","H. Lorenzi","MG","Couto de Magalhães de Minas","a 4km da cidade rumo a Diamantina MG.","-43.485","-18.101944",NA,"800","800",NA,NA,"43° 29' 06 W","18° 06' 07 S","2004","05","06",NA,NA,NA,NA,NA
"343","2014-10-27 19:15:11-02","UNICAP","HUCPE","346","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Lima, D. .P.","13347","1975","05","09",NA,"Brasil",NA,NA,"Árvore com mais ou menos 7m de altura por 10cm de diâmetro. Flores amarelas pouco perfumandas.",NA,NA,NA,"Mart.","E. Tavares","Maranhão","Colinas","Fazenda Cachimbo.","-44.262167","-6.044389",NA,NA,NA,NA,NA,"-44.262167","-6.044389","1975","06",NA,NA,NA,NA,NA,NA
"344","2014-09-04 12:55:51-03","UNICAP","HUCPE","824","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Ramalho, F. .B.","362","1975","01","31",NA,"Brasil",NA,NA,"Árvore com mais ou menos 5m de altura, flores amarelas, perfume leve, agradável. Madeira mole.",NA,NA,NA,"Mart.","E. Tavares","Piauí","Uruçuí","Fazenda Catinga de Porco.","-44.560985","-7.251364",NA,NA,NA,NA,NA,"-44.560985","-7.251364","1975","03",NA,NA,NA,NA,NA,NA
"345","2014-10-27 19:15:11-02","UNICAP","HUCPE","851","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Silva, A. .E. da","04","1975","06","09",NA,"Brasil",NA,NA,"Árvore com mais ou menos 5m de altura. Flores amarelas e sem perfume.",NA,NA,NA,"Mart.","M. Haluli","Maranhão","Colinas","Fazenda Almeida","-44.262167","-6.044389",NA,NA,NA,NA,NA,"-44.262167","-6.044389","1975","08",NA,NA,NA,NA,NA,NA
"346","2014-10-27 19:15:11-02","UNICAP","HUCPE","973","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Silva, A. .E. da","82","1976","04","19",NA,"Brasil",NA,NA,"Árvore com mais ou menos 4m de altura, flores amarelas, perfume leve, agradável. Madeira mole, casca fendida.",NA,NA,NA,"Mart.","E. Tavares","Maranhão","Grajaú","Fazenda Bom Sossego.","-46.157788","-5.873846",NA,NA,NA,NA,NA,"-46.157788","-5.873846","1976","05","25",NA,NA,NA,NA,NA
"347","2019-02-15 11:35:09-02","IPA","IPA","83206","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Miranda, A.M.; Costa, R.; Silva, V.F.; Costa, R.; Silva, V.F.","5953","2009","05","14","Southern America","Brasil",NA,NA,"Arbusto ca. 1,50m de altura; caule creme-amarronzado; folhas membranáceas, discolores, abaxialmente verde-amarelado; flores com cálice creme e corola amarela.; Cerrado.","IPA0083206","Plantae",NA,"Mart.","Miranda, A.M.","Maranhão","Tasso Fragoso",NA,"-45.7428016662598","-8.47527980804443",NA,NA,NA,"76991","auto",NA,NA,"2009","05","14",NA,NA,NA,NA,NA
"348","2019-07-26 11:39:33-03","IPA","IPA","10268","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Koscinski, M.","10268","1936","03",NA,"Southern America","Brasil",NA,NA,"Flores amarelas; frutos em junho. Herb. Mus. Flor. 244.","IPA0010268","Plantae",NA,"Mart.",NA,"São Paulo","Itu",NA,"-47.2900009155273","-23.2600002288818",NA,NA,NA,"22309","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2019-02-15 11:35:09-02","IPA","IPA","61386","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Ribeiro, T.; Jost, T.; Tourinho, R.; Jost, T.; Tourinho, R.","425","2002","04","10","Southern America","Brasil",NA,NA,"Arbusto ca. 3m de altura. Folhas discolores, face abaxial dourada, face adaxial verde-oliva, papiráceas. Inflorescência com botões amarelo-esverdeado; flor amarelo esverdeado com a parte interna amarela; estames alvos e anteras marrom","IPA0061386","Plantae",NA,"Mart.","Espírito-Santo, F.S.","Bahia","Urandi","estrada Urandi-Licinio de Almeida, 15 km depois de Urandi, a 19 km de Urandi.","-42.542222","-14.743056",NA,"770","770",NA,NA,"-42.542222","-14.743056","2011","04","26",NA,NA,NA,NA,NA
"350","2019-02-15 11:35:09-02","IPA","IPA","11498","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Andrade-Lima","58-2934","1958","03","28","Southern America","Brasil",NA,NA,"Arbusto ca. 2,5m. Folhas com dorso bege claro. Flores amarelas.; Cerrado.","IPA0011498","Plantae",NA,"Mart.",NA,"São Paulo",NA,"Fazenda Pacatuba, entre São Joaquim da Barra e Uberaba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2019-02-15 11:35:09-02","IPA","IPA","23849","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Harley, R.M.; Renvoize, S.A.; Erskine, C.M.; Brighton, C.A.; Pinheiro, R.; Renvoize, S.A.; Erskine, C.M.; Brighton, C.A.; Pinheiro, R.","15374","1974","01","21","Southern America","Brasil",NA,NA,"Tree to 3m. Young stems rusty brown. Leaves dark green, rugose above, rusty brown beneath. Flower buds rusty brown.; Cut-over woodland by river.","IPA0023849","Plantae",NA,"Mart.","Espírito-Santo, F.S.","Bahia",NA,"Serra do Rio de Contas, about 3km of the town of Rio de Contas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","04","26",NA,NA,NA,NA,NA
"352","2019-02-15 11:35:09-02","IPA","IPA","47100","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Silva, M.R. da; Nonato, F.R.; Siqueira, C.R.; Nonato, F.R.; Siqueira, C.R.","3981","1997","05","06","Southern America","Brasil",NA,NA,"Herbácea ca. 1m de altura. Flor amarela.","IPA0047100","Plantae",NA,"Mart.","Silva-Castro, M.M.","São Paulo","José Bonifácio","Fazenda Santa Clara, entre córregos Jacaré-Fortuna, proxima divisa entre Jaci-Nova Aliança.","-49.7","-21.083333",NA,"300","400",NA,NA,"-49.7","-21.083333","2008","05","08",NA,NA,NA,NA,NA
"353","2019-02-15 11:35:09-02","IPA","IPA","48004","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Harley, R.M.","19593","1977","02","17","Southern America","Brasil",NA,NA,"Shrub to 1,5m. Young stems with khahi-felted indumentum. Leaves with leaflets slightly rugose, dark dull green above, beneath. Calyces pale yellow-brown. Corolla dull creamy-yellow on outer surface, inner surface of corolla lobes bri","IPA0048004","Plantae",NA,"Mart.","Espírito-Santo, F.S.","Bahia",NA,"Serra das Almas, lower NE slopes of the Pico das Almas, ca. 25km WNW of the Vila do Rio de Contas.","-41.95","-13.55",NA,"1500","1500",NA,NA,"-41.95","-13.55","2011","04","26",NA,NA,NA,NA,NA
"354","2019-02-15 11:35:09-02","IPA","IPA","60902","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Ribeiro, T.; Bautista, H.P.; Roque, N.; Bautista, H.P.; Roque, N.","250","2002","03","13","Southern America","Brasil",NA,NA,"Arbusto com até 1m de altura; folhas fortemente discolores. Flores com cálice e corola externamente cremes, lacíneas internamente e tubos amarelos.; Campos Gerais.","IPA0060902","Plantae",NA,"Mart.","Bautista, H.P.; Iris, V.; Teles, A.M.","Bahia","Caetité","Brejinho das Ametistas, 20 km de Caetité para Brejinhos das Ametistas.","-42.509444","-14.226389",NA,"900","900",NA,NA,"-42.509444","-14.226389","2002","04",NA,NA,NA,NA,NA,NA
"355","2019-02-15 11:35:09-02","IPA","IPA","76955","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Silva, A.E. da","32","1975",NA,NA,"Southern America","Brasil",NA,NA,NA,"IPA0076955","Plantae",NA,"Mart.",NA,"Maranhão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-02-15 11:35:09-02","IPA","IPA","76824","S","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Ramalho, F.B.","362","1975","01","31","Southern America","Brasil",NA,NA,"Árvore ca. 5m de altura, flores amarelas, perfume leve, agradável. Madeira mole.","IPA0076824","Plantae",NA,"Mart.","Tavares, E.","Piauí","Uruçuí","Fazenda Catinga de Porco","-44.5560989379883","-7.22944021224976",NA,NA,NA,"137737","auto",NA,NA,"1975","03",NA,NA,NA,NA,NA,NA
"357","2019-08-27 13:33:05-03","IAP","PACA-AGP","69333","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","Hatschbach, G.","51769","1988","01","22",NA,"Brasil",NA,NA,"arb. 1m, flor amarela; solo rochoso Habitat: campo cerrado","PACA069333","Magnoliophyta","Scrophulariales","Mart.","L. G. Lohmann","GO","Catalão","Rod. BR-050 - Corrego Cap. DAntas","-47.9463996887207","-18.1658000946045",NA,NA,NA,"94621","auto",NA,NA,"1994","01","25","Magnoliatae",NA,NA,NA,NA
"358","2019-08-27 13:33:05-03","IAP","PACA-AGP","67400","PreservedSpecimen","Plantae","Bignoniaceae","Zeyheria","montana","Zeyheria montana","M. B. Vasconcellos",NA,"1982","05","25",NA,"Brasil",NA,NA,"Herb. Univ. Est. Campinas 13549","PACA067400","Magnoliophyta","Scrophulariales","Mart.",NA,"MT",NA,"Rod. Cuiaba Mimoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
