"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"660","2013-04-01 09:19:05-03","IPT","BCTW","19439","S","Plantae",NA,"Peltophorum","dubium","Peltophorum dubium","(Spreng) Taub.","Haroldo C. Lima",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Iguaba Grande",NA,"-42.2289","-22.8392",NA,NA,NA,NA,NA,NA,"Coleta: árvore com 6 metros de altura, flores amarelas.",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"5839","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"661","2013-04-01 09:19:05-03","IPT","BCTW","107","S","Plantae",NA,"Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.",NA,"Lima, I. L.",NA,NA,NA,NA,"Brasil","São Paulo","Luiz Antonio","Estação Experimental do IF - alt 550m","-47.816667","-21.666667","47W49'","21S40'",NA,NA,NA,NA,"plantio 1982 em latossolo roxo",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"662","2013-04-01 09:19:05-03","IPT","BCTW","8390","S","Plantae",NA,"Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,"Rancharia",NA,NA,NA,NA,NA,NA,NA,NA,"sinonimia: P. vogelianum; Campo de Apodrecimento",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"663","2013-04-01 09:19:05-03","IPT","BCTW","13051","S","Plantae",NA,"Peltophorum","dubium","Peltophorum dubium","(Spreng) Taub.",NA,NA,NA,NA,NA,NA,"Paraguai","Asunción","Assunção","Jardim Botânico de Assunção",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"664","2013-04-01 09:19:05-03","IPT","BCTW","15169","S","Plantae",NA,"Peltophorum","dubium","Peltophorum dubium","(Spreng) Taub.",NA,NA,NA,NA,NA,NA,"Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"665","2013-04-01 09:19:05-03","IPT","BCTW","9883","S","Plantae",NA,"Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,NA,NA,NA,NA,NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P. vogelianum: sinonimia; P. dubium: nome aceito",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"666","2013-04-01 09:19:05-03","IPT","BCTW","12153","S","Plantae",NA,"Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P. vogelianum: sinonimia; P. dubium: nome aceito",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"667","2013-04-01 09:19:05-03","IPT","BCTW","5922","S","Plantae",NA,"Peltophorum","vogelianum","Peltophorum vogelianum","Benth.","IPT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P. vogelianum: sinonimia; P. dubium: nome aceito",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"668","2013-04-01 09:19:05-03","IPT","BCTW","5685","S","Plantae",NA,"Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P. vogelianum: sinonimia; P. dubium: nome aceito",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"669","2013-04-01 09:19:05-03","IPT","BCTW","2777","S","Plantae",NA,"Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P. vogelianum: sinonimia; P. dubium: nome aceito",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"670","2013-04-01 09:19:05-03","IPT","BCTW","9535","S","Plantae",NA,"Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P. vogelianum: sinonimia; P. dubium: nome aceito",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"671","2013-04-01 09:19:05-03","IPT","BCTW","9587","S","Plantae",NA,"Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,NA,NA,NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P. vogelianum: sinonimia; P. dubium: nome aceito",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"672","2013-04-01 09:19:05-03","IPT","BCTW","10936","S","Plantae",NA,"Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Batayporã e Bataguassú",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P. vogelianum: sinonimia; P. dubium: nome aceito - Relatório no. 3970",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"673","2013-04-01 09:19:05-03","IPT","BCTW","3008","S","Plantae",NA,"Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,NA,NA,NA,NA,NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estante: 77",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"674","2013-04-01 09:19:05-03","IPT","BCTW","7335","S","Plantae",NA,"Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P. vogelianum: sinonimia; P. dubium: nome aceito",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"675","2013-04-01 09:19:05-03","IPT","BCTW","12237","S","Plantae",NA,"Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,"Morro do Diabo",NA,NA,NA,NA,NA,NA,NA,NA,"P. vogelianum: sinonimia; P. dubium: nome aceito",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"676","2013-04-01 09:19:05-03","IPT","BCTW","10950","S","Plantae",NA,"Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,NA,NA,NA,NA,NA,"Brasil","Mato Grosso do Sul","Batayporã e Bataguassú",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P. vogelianum: sinonimia; P. dubium: nome aceito - Relatório no. 3970",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"677","2013-04-01 09:19:05-03","IPT","BCTW","8594","S","Plantae",NA,"Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Classificação original: Pterogyne nitens Tul.",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"678","2013-04-01 09:19:05-03","IPT","BCTW","6055","S","Plantae",NA,"Peltophorum","vogelianum","Peltophorum vogelianum","Benth.","IPT",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Parque Nacional de Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,"P. vogelianum: sinonimia; P. dubium: nome aceito",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"679","2013-04-01 09:19:05-03","IPT","BCTW","3442","S","Plantae",NA,"Peltophorum","vogelianum","Peltophorum vogelianum","Benth.",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,"Palmital",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"680","2021-03-21 19:35:44-03","UFC","EAC","14515","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Lima, H.C.","Grupo Pedra do Cavalo","1054","1981","02",NA,"Brasil","Bahia","Cachoeira","Vale dos rios Paraguaçu e Jacuípe","-39.083333","-12.533333","-39.083333","-12.533333","40","120","EAC0014515","EAC0014515","Arbórea, 12m, folhas bifurcadas, flores em cachos terminais, flor amarela","2002","04","10","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2021-03-21 19:35:44-03","UFC","EAC","11396","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Fernandes, A.; Bezerra, P.","Fernandes, A.; Matos, F.J.A.","EAC11396","1982","05","18","Brasil","Bahia",NA,"Arredores de Seabra, em direção a Tanquinhos",NA,NA,NA,NA,NA,NA,"EAC0011396","EAC0011396","Caatinga atípica","1982","06","02","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2021-03-21 19:35:44-03","UFC","EAC","14732","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Hatschbach, G.","Hatschbach, G.","47561","1984","01","19","Brasil","Minas Gerais",NA,"Rod. Br-116; 10 Km N de Itaobim",NA,NA,NA,NA,NA,NA,"EAC0014732","EAC0014732","Árvore 8 m, flor amarela; Mata","1984","04",NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2021-03-21 19:35:44-03","UFC","EAC","3710","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Fernandes, A.; Matos, F.J.A.","Fernandes, A.; Matos, F.J.A.","EAC3710","1978","01","31","Brasil","Bahia","Cristópolis",NA,"-44.4207992553711","-12.2335996627808",NA,NA,NA,NA,"EAC0003710","EAC0003710","Árvore alta (15 m)",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"44260","auto",NA,NA,NA,NA,NA,NA,NA,NA
"684","2021-03-21 19:35:44-03","UFC","EAC","14096","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.",NA,"Fernandes, A.; Matos, F.J.A.","EAC14096","1986","02","17","Brasil","Bahia","Jacobina","Estrada para Morro Velho","-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,"EAC0014096","EAC0014096","Árvore, flor amarela",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"62396","auto",NA,NA,NA,NA,NA,NA,NA,NA
"685","2021-03-21 19:35:44-03","UFC","EAC","29174","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Fernandes, A.","Fernandes, A.; Cavada, B.S.","EAC29174","2000","02","23","Brasil","Bahia","Jequié","Campus da UNESB","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,"EAC0029174","EAC0029174","Árvore, flor amarela","2000","04","07","Southern America",NA,NA,"Dicotyledon",NA,"49443","auto",NA,NA,NA,NA,NA,NA,NA,NA
"686","2021-03-21 19:35:44-03","UFC","EAC","51730","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Miranda, A.M.","Miranda, A.M.; Ferraz, J.","6466","2011","11","30","Brasil","Bahia","Wanderley","Fazenda Terra Nova","-43.8875007629395","-12.1199998855591",NA,NA,NA,NA,"EAC0051730","EAC0051730","Árvore ca. 8m alt.; frondosa; caule amarronzado; flores com cálice marrom, corola amarela; frutos muito jovens verdes.; Mata estacional decídua","2011","11","30","Southern America",NA,NA,"Dicotyledon",NA,"85323","auto",NA,NA,NA,NA,NA,NA,NA,NA
"687","2021-03-21 19:35:44-03","UFC","EAC","29429","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Castro, A.S.F.","Castro, A.S.F.","815","2000","04","07","Brasil","Ceará","Fortaleza","Parque São João - Siqueira","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"EAC0029429","EAC0029429_1 EAC0029429_2","Árvore, flor amarela","2000","04","07","Southern America",NA,NA,"Dicotyledon",NA,"19924","auto",NA,NA,NA,NA,NA,NA,NA,NA
"688","2021-03-21 19:35:44-03","UFC","EAC","26804","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Fernandes, A.; Nunes, E.","S/C","s.n.","1998","04","08","Brasil","Bahia","Itaberaba","Antes de Lençois","-40.3069000244141","-12.5275001525879",NA,NA,NA,NA,"EAC0026804","EAC0026804","Árvore",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"39857","auto",NA,NA,NA,NA,NA,NA,NA,NA
"689","2021-03-21 19:35:44-03","UFC","EAC","48892","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Castro, A.S.F.","Castro, A.S.F.","2444","2011","01","31","Brasil","Bahia","Itaju do Colônia","16 km da cidade, estrada p/ Pau Brasil","-39.7243995666504","-15.1424999237061",NA,NA,NA,NA,"EAC0048892","EAC0048892","Árvore, flor amarela; Floresta Estacional","2011","01","31","Southern America",NA,NA,"Dicotyledon",NA,"26963","auto",NA,NA,NA,NA,NA,NA,NA,NA
"690","2021-03-21 19:35:44-03","UFC","EAC","48124","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Nunes, E.","Siqueira-Filho, J.A.; Santo, F.S.E.; Dultilh, J.H.A.","1961","2008","02","19","Brasil","Bahia","Jaguarari","BR 407, área nº 40, Senhor do Bonfim, Área de importância estremamente alta","-40.19580078125","-10.2638998031616",NA,NA,NA,NA,"EAC0048124","EAC0048124","Árvore, ca. 8m, folha paripinada, infloresc. terminal, flor bissexuada vistosa amarela, com antera com deiscência longitudinal.","2010","11","18","Southern America",NA,NA,"Dicotyledon",NA,"60045","auto",NA,NA,NA,NA,NA,NA,NA,NA
"691","2021-03-21 19:35:44-03","UFC","EAC","29124","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Fernandes, A.; Nunes, E.","Fernandes, A.; Alves, A.","EAC29124","2000","02","21","Brasil","Bahia","Seabra",NA,"-41.7703018188477","-12.4186000823975",NA,NA,NA,NA,"EAC0029124","EAC0029124","Árvore","2000","03","15","Southern America",NA,NA,"Dicotyledon",NA,"57155","auto",NA,NA,NA,NA,NA,NA,NA,NA
"692","2021-03-21 19:35:44-03","UFC","EAC","3634","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Fernandes, A.; Bezerra, P.","Fernandes, A.","EAC3634","1978","01","22","Brasil","Distrito Federal","Brasília","Campus Universitário","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"EAC0003634","EAC0003634","Árvore mediana",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"693","2021-03-21 19:35:44-03","UFC","EAC","14714","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Hatschbach, G.","Hatschbach, G.; Zelma, F.J.","50420","1986","06","15","Brasil","Minas Gerais","Jequitinhonha","Arredores de Jequitinhonha, Vale do rio Jequitinho","-41.0032997131348","-16.4339008331299",NA,NA,NA,NA,"EAC0014714","EAC0014714","Árvore 8 m, flor amarela","1986","07",NA,"Southern America",NA,NA,"Dicotyledon",NA,"48921","auto",NA,NA,NA,NA,NA,NA,NA,NA
"694","2020-03-03 15:59:03-03","UFSM","SMDB","5900","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng) Taubert",NA,"Echart","s.n.","1993","03","22","Brasil","RS","Santa Maria","Campus UFSM","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB005900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"695","2019-11-25 12:12:00-03","UFSM","SMDB","4733","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng) Taubert","Camargo, R","Melo; et al.","s.n.","1993","03","22","Brasil","Rio Grande do Sul","Santa Maria",NA,"-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB004733",NA,NA,"2001","08","25",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"696","2019-11-25 12:12:00-03","UFSM","SMDB","2109","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng) Taubert","Ralf.","Ralf.","s.n.","1981","08","28","Brasil","Rio Grande do Sul","Santa Maria","Bairro Camobi - Campus da UFSM/ Parque das Nações","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB002109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"697","2019-11-25 12:12:00-03","UFSM","SMDB","1601","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng) Taubert","Alvarez, A.F.","Assunção, A.F.","s.n.","1979","05","07","Brasil","Rio Grande do Sul","Santa Maria","DNER Gaspar Martins","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB001601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"698","2019-11-25 12:12:00-03","UFSM","SMDB","9304","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng) Taubert","Dambros, VS","Dambros, VS","s.n.","2003","01","14","Brasil","Rio Grande do Sul","Santa Maria","UFSM, Prédio 17 e 18","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB009304",NA,"Árvore com muitos pêlos na inserção das pétalas com o cálice",NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"699","2020-03-03 15:59:03-03","UFSM","SMDB","5748","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng) Taubert","Silva, EMA","Silva, EMA","s.n.","1994","06","14","Brasil","RS","Santa Maria","Campus UFSM","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB005748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"700","2020-03-03 15:59:03-03","UFSM","SMDB","5781","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng) Taubert","Silva, EMA","Silva, EMA","s.n.","1993","05","10","Brasil","RS","Santa Maria","Campus UFSM","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB005781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"701","2019-11-25 12:12:00-03","UFSM","SMDB","4741","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng) Taubert","Giacomini.","Giacomini.; et al.","s.n.","1993","03","22","Brasil","Rio Grande do Sul","Santa Maria",NA,"-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB004741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"702","2020-07-30 15:33:33-03","UFSM","SMDB","15152","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng) Taubert","Cabreira, CTN","Cabreira, TN","137","2012","06","12","Brasil","Rio Grande do Sul","Santa Maria","bairro Camobi - Campus da UFSM/ em frente ao prédi","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB015152",NA,"Florística dos Componenetes arbóreo e arbustivo do Campus da Universidade Federal de Santa Maria, Santa Maria -RS. Orientadora: Thais,S. Canto-Dorow","2012","07","27",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"703","2019-11-25 12:12:00-03","UFSM","SMDB","1891","S","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng) Taubert","Amado, T","Amado, T","s.n.","1980","04","18","Brasil","Rio Grande do Sul","Santa Maria","Campus da UFSM - Biblioteca Central","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB001891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"704","2020-12-21 16:27:43-03","MBM","MBM","112966","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Bautista, H.P.; Pinto, G.C.P.","Oliveira Filho, L.C. de; Lima, J.C.A. de; Lima, J.C.A. de","110",NA,NA,NA,"Brazil","Bahia","Paramirim","Próximo à Caraíbas","-42.238899230957","-13.4425001144409",NA,NA,NA,NA,"MBM112966","MBM112966 MBM112966_1",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"34572","auto",NA,NA,NA,NA,NA,NA,NA,NA
"705","2020-12-21 16:27:43-03","MBM","MBM","106370","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.",NA,"Bernardi, M.","19160",NA,NA,NA,"Brazil","Mato Grosso do Sul","Amambai","Cerro Corá","-55.2257995605469","-23.1042003631592",NA,NA,NA,NA,"MBM106370","MBM106370",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"73676","auto",NA,NA,NA,NA,NA,NA,NA,NA
"706","2020-12-21 16:27:43-03","MBM","MBM","156853","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Hatschbach, G.","Hatschbach, G.; Schinini, A.; Silva, J.M.; Schinini, A.; Silva, J.M.","58894",NA,NA,NA,"Brazil","Mato Grosso do Sul","Bela Vista","Rod. BR-060, 40km N de Bela Vista","-56.5210990905762","-22.1089000701904",NA,NA,NA,NA,"MBM156853","MBM156853",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"66197","auto",NA,NA,NA,NA,NA,NA,NA,NA
"707","2020-12-21 16:27:43-03","MBM","MBM","265024","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Silva, S.Y.B.","Silva, S.Y.B.; et al.; et al.","5","2000","10","26","Brazil","Mato Grosso do Sul","Corumbá","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"MBM265024","MBM265024",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA
"708","2020-12-21 16:27:43-03","MBM","MBM","78262","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Hatschbach, G.","Hatschbach, G.","45954",NA,NA,NA,"Brazil","Mato Grosso do Sul","Rio Brilhante","Arrozeira","-54.5463981628418","-21.8019008636475",NA,NA,NA,NA,"MBM078262","MBM078262",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"65544","auto",NA,NA,NA,NA,NA,NA,NA,NA
"709","2020-12-21 16:27:43-03","MBM","MBM","87756","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Hatschbach, G.","Hatschbach, G.","47561",NA,NA,NA,"Brazil","Minas Gerais","Itaobim","Rod. BR-116, 10km N de Itaobim","-41.5032997131348","-16.5617008209229",NA,NA,NA,NA,"MBM087756","MBM087756",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"19493","auto",NA,NA,NA,NA,NA,NA,NA,NA
"710","2020-12-21 16:27:43-03","MBM","MBM","205030","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Hatschbach, G.","Hatschbach, G.; Ribas, O.S.; Deodato, F.; Ribas, O.S.; Deodato, F.","65700",NA,NA,NA,"Brazil","Minas Gerais","Monte Azul","Serra do Espinhaço, subida via Montividiu","-42.874698638916","-15.1549997329712",NA,NA,NA,NA,"MBM205030","MBM205030",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"41110","auto",NA,NA,NA,NA,NA,NA,NA,NA
"711","2020-12-21 16:27:43-03","MBM","MBM","124648","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.",NA,"Goetzke, S.","275",NA,NA,NA,"Brazil","Paraná","Amaporã","Amaporã","-52.7874984741211","-23.0958003997803",NA,NA,NA,NA,"MBM124648","MBM124648",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"23154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"712","2020-12-21 16:27:43-03","MBM","MBM","113618","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Hatschbach, G.","Cordeiro, J.; Souza, A.; Souza, A.","414",NA,NA,NA,"Brazil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM113618","MBM113618",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"713","2020-12-21 16:27:43-03","MBM","MBM","9939","PreservedSpecimen","Plantae","Fabaceae","Peltophorum","dubium","Peltophorum dubium","(Spreng.) Taub.","Burkart, A.","Hatschbach, G.","21061",NA,NA,NA,"Brazil","Paraná","Cascavel","Santa Teresa","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"MBM009939","MBM009939",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA
