"","family","species","threat"
"1590","CACTACEAE","Rhipsalis pilocarpa","NT"
"1591","CACTACEAE","Rhipsalis russellii","LC"
"1592","CACTACEAE","Rhipsalis sulcata","DD"
"1593","CACTACEAE","Schlumbergera kautskyi","EN"
"1594","CACTACEAE","Schlumbergera microsphaerica","VU"
"1595","CACTACEAE","Schlumbergera opuntioides","VU"
"1596","CACTACEAE","Schlumbergera truncata","LC"
"1597","CACTACEAE","Tacinga braunii","VU"
"1598","CACTACEAE","Tacinga funalis","DD"
"1599","CACTACEAE","Tacinga inamoena","DD"
"1600","CACTACEAE","Tacinga palmadora","LC"
"1601","CACTACEAE","Tacinga saxatilis","LC"
"1602","CACTACEAE","Tacinga saxatilis subsp. estevesii","DD"
"1603","CACTACEAE","Tacinga werneri","DD"
"1604","CACTACEAE","Uebelmannia buiningii","CR"
"1605","CACTACEAE","Uebelmannia gummifera","VU"
"1606","CACTACEAE","Uebelmannia pectinifera","EN"
"1607","CALOPHYLLACEAE","Kielmeyera anisosepala","DD"
"1608","CALOPHYLLACEAE","Kielmeyera juruensis","DD"
"1609","CALOPHYLLACEAE","Kielmeyera similis","CR"
"1610","CALOPHYLLACEAE","Kielmeyera trichophora","CR"
"1611","CALYCERACEAE","Acicarpha tribuloides","LC"
"1612","CALYCERACEAE","Boopis bupleuroides","EN"
"1613","CALYCERACEAE","Boopis itatiaiae","EN"
"1614","CAMPANULACEAE","Lobelia anceps","EN"
"1615","CAMPANULACEAE","Lobelia brasiliensis","EN"
"1616","CAMPANULACEAE","Lobelia hederacea","NT"
"1617","CAMPANULACEAE","Lobelia hilaireana","EN"
"1618","CAMPANULACEAE","Lobelia langeana","EN"
"1619","CAMPANULACEAE","Lobelia nummularioides","LC"
"1620","CAMPANULACEAE","Lobelia santos-limae","CR"
"1621","CAMPANULACEAE","Lobelia xalapensis","LC"
"1622","CAMPANULACEAE","Siphocampylus corymbiferus","NT"
"1623","CAMPANULACEAE","Siphocampylus lycioides","NT"
"1624","CAMPANULACEAE","Siphocampylus verticillatus","LC"
"1625","CANNABACEAE","Celtis ehrenbergiana","LC"
"1626","CARICACEAE","Jacaratia spinosa","LC"
"1627","CARYOCARACEAE","Caryocar brasiliense","LC"
"1628","CARYOCARACEAE","Caryocar coriaceum","LC"
"1629","CARYOCARACEAE","Caryocar edule","LC"
"1630","CARYOPHYLLACEAE","Paronychia fasciculata","CR"
"1631","CELASTRACEAE","Elachyptera coriacea","DD"
"1632","CELASTRACEAE","Elachyptera festiva","LC"
"1633","CELASTRACEAE","Elachyptera micrantha","LC"
"1634","CELASTRACEAE","Maytenus acanthophylla","VU"
"1635","CELASTRACEAE","Maytenus aquifolia","LC"
"1636","CELASTRACEAE","Maytenus basidentata","CR"
"1637","CELASTRACEAE","Maytenus boaria","NT"
"1638","CELASTRACEAE","Maytenus brasiliensis","LC"
"1639","CELASTRACEAE","Maytenus comocladiaeformis","DD"
"1640","CELASTRACEAE","Maytenus floribunda","LC"
"1641","CELASTRACEAE","Maytenus glaucescens","LC"
"1642","CELASTRACEAE","Maytenus ilicifolia","LC"
"1643","CELASTRACEAE","Maytenus opaca","NT"
"1644","CELASTRACEAE","Maytenus quadrangulata","EN"
"1645","CELASTRACEAE","Maytenus radlkoferiana","DD"
"1646","CELASTRACEAE","Maytenus robusta","LC"
"1647","CELASTRACEAE","Maytenus rupestris","VU"
"1648","CELASTRACEAE","Peritassa longifolia","VU"
"1649","CELASTRACEAE","Peritassa sadleri","CR"
"1650","CELASTRACEAE","Salacia arborea","LC"
"1651","CELASTRACEAE","Salacia mosenii","CR"
"1652","CELASTRACEAE","Tontelea lanceolata","EN"
"1653","CELASTRACEAE","Tontelea leptophylla","LC"
"1654","CELASTRACEAE","Tontelea martiana","EN"
"1655","CEPHALOZIACEAE","Cephalozia crassifolia","LC"
"1656","CEPHALOZIELLACEAE","Cylindrocolea rhizantha","LC"
"1657","CERATOPHYLLACEAE","Ceratophyllum submersum","NT"
"1658","CHRYSOBALANACEAE","Couepia belemii","VU"
"1659","CHRYSOBALANACEAE","Couepia carautae","EN"
"1660","CHRYSOBALANACEAE","Couepia joaquinae","CR"
"1661","CHRYSOBALANACEAE","Couepia leitaofilhoi","VU"
"1662","CHRYSOBALANACEAE","Couepia meridionalis","CR"
"1663","CHRYSOBALANACEAE","Couepia monteclarensis","LC"
"1664","CHRYSOBALANACEAE","Couepia schottii","EN"
"1665","CHRYSOBALANACEAE","Exellodendron gardneri","LC"
"1666","CHRYSOBALANACEAE","Exellodendron gracile","EN"
"1667","CHRYSOBALANACEAE","Hirtella insignis","EN"
"1668","CHRYSOBALANACEAE","Hirtella juruensis","EN"
"1669","CHRYSOBALANACEAE","Hirtella parviunguis","CR"
"1670","CHRYSOBALANACEAE","Hirtella racemosa","LC"
"1671","CHRYSOBALANACEAE","Hirtella santosii","EN"
"1672","CHRYSOBALANACEAE","Licania anneae","DD"
"1673","CHRYSOBALANACEAE","Licania aracaensis","LC"
"1674","CHRYSOBALANACEAE","Licania arianeae","EN"
"1675","CHRYSOBALANACEAE","Licania belemii","EN"
"1676","CHRYSOBALANACEAE","Licania bellingtonii","DD"
"1677","CHRYSOBALANACEAE","Licania conferruminata","CR"
"1678","CHRYSOBALANACEAE","Licania gardneri","LC"
"1679","CHRYSOBALANACEAE","Licania indurata","EN"
"1680","CHRYSOBALANACEAE","Licania maguirei","EN"
"1681","CHRYSOBALANACEAE","Parinari brasiliensis","EN"
"1682","CISTACEAE","Helianthemum brasiliense","EN"
"1683","CLETHRACEAE","Clethra scabra","LC"
"1684","CLETHRACEAE","Clethra uleana","LC"
"1685","CLUSIACEAE","Clusia aemygdioi","EN"
"1686","CLUSIACEAE","Clusia criuva","LC"
"1687","CLUSIACEAE","Clusia organensis","LC"
"1688","CLUSIACEAE","Kielmeyera occhioniana","EN"
"1689","CLUSIACEAE","Kielmeyera rufotomentosa","CR"
"1690","CLUSIACEAE","Kielmeyera rupestris","CR"
"1691","CLUSIACEAE","Kielmeyera sigillata","CR"
"1692","COMBRETACEAE","Buchenavia hoehneana","NT"
"1693","COMBRETACEAE","Buchenavia iguaratensis","LC"
"1694","COMBRETACEAE","Buchenavia kleinii","LC"
"1695","COMBRETACEAE","Buchenavia pabstii","VU"
"1696","COMBRETACEAE","Buchenavia rabelloana","VU"
"1697","COMBRETACEAE","Combretum rupicola","CR"
"1698","COMBRETACEAE","Terminalia acuminata","EN"
"1699","COMBRETACEAE","Terminalia argentea","LC"
"1700","COMBRETACEAE","Terminalia januariensis","LC"
"1701","COMBRETACEAE","Terminalia kuhlmannii","NT"
"1702","COMBRETACEAE","Terminalia reitzii","DD"
"1703","COMMELINACEAE","Callisia monandra","LC"
"1704","COMMELINACEAE","Dichorisandra acaulis","EN"
"1705","COMMELINACEAE","Dichorisandra glaziovii","VU"
"1706","COMMELINACEAE","Dichorisandra leucophthalmos","VU"
"1707","COMMELINACEAE","Dichorisandra neglecta","CR"
"1708","COMMELINACEAE","Dichorisandra perforans","LC"
"1709","COMMELINACEAE","Siderasis fuscata","EN"
"1710","COMMELINACEAE","Tinantia erecta","LC"
"1711","COMMELINACEAE","Tripogandra elata","EN"
"1712","COMMELINACEAE","Tripogandra warmingiana","VU"
"1713","CONNARACEAE","Connarus rostratus","LC"
"1714","CONNARACEAE","Rourea chrysomalla","EN"
"1715","CONNARACEAE","Rourea cnestidifolia","EN"
"1716","CONNARACEAE","Rourea gracilis","NT"
"1717","CONNARACEAE","Rourea prancei","DD"
"1718","CONNARACEAE","Rourea psammophila","LC"
"1719","CONNARACEAE","Rourea pseudospadicea","EN"
"1720","CONNARACEAE","Rourea tenuis","DD"
"1721","CONVOLVULACEAE","Aniseia martinicensis var. ambigua","DD"
"1722","CONVOLVULACEAE","Bonamia burchellii","LC"
"1723","CONVOLVULACEAE","Bonamia kuhlmannii","CR"
"1724","CONVOLVULACEAE","Convolvulus hasslerianus","DD"
"1725","CONVOLVULACEAE","Cuscuta obtusiflora","NT"
"1726","CONVOLVULACEAE","Evolvulus aurigenius","LC"
"1727","CONVOLVULACEAE","Evolvulus barbatus","DD"
"1728","CONVOLVULACEAE","Evolvulus chapadensis","EN"
"1729","CONVOLVULACEAE","Evolvulus chrysotrichos","EN"
"1730","CONVOLVULACEAE","Evolvulus cressoides","NT"
"1731","CONVOLVULACEAE","Evolvulus ericifolius","LC"
"1732","CONVOLVULACEAE","Evolvulus filipes","LC"
"1733","CONVOLVULACEAE","Evolvulus fuscus","NT"
"1734","CONVOLVULACEAE","Evolvulus glaziovii","VU"
"1735","CONVOLVULACEAE","Evolvulus gnaphalioides","EN"
"1736","CONVOLVULACEAE","Evolvulus kramerioides","VU"
"1737","CONVOLVULACEAE","Evolvulus rariflorus","VU"
"1738","CONVOLVULACEAE","Evolvulus riedelii","EN"
"1739","CONVOLVULACEAE","Evolvulus stellariifolius","EN"
"1740","CONVOLVULACEAE","Ipomoea acutisepala","LC"
"1741","CONVOLVULACEAE","Ipomoea argentea","DD"
"1742","CONVOLVULACEAE","Ipomoea calyptrata","DD"
"1743","CONVOLVULACEAE","Ipomoea campestris","DD"
"1744","CONVOLVULACEAE","Ipomoea carajasensis","VU"
"1745","CONVOLVULACEAE","Ipomoea cavalcantei","EN"
"1746","CONVOLVULACEAE","Ipomoea cynanchifolia","DD"
"1747","CONVOLVULACEAE","Ipomoea daturiflora","VU"
"1748","CONVOLVULACEAE","Ipomoea fimbriosepala","LC"
"1749","CONVOLVULACEAE","Ipomoea hirsutissima","DD"
"1750","CONVOLVULACEAE","Ipomoea macedoi","CR"
"1751","CONVOLVULACEAE","Ipomoea sericophylla","LC"
"1752","CONVOLVULACEAE","Ipomoea subrevoluta","VU"
"1753","CONVOLVULACEAE","Iseia luxurians","LC"
"1754","CONVOLVULACEAE","Jacquemontia hallieriana","VU"
"1755","CONVOLVULACEAE","Jacquemontia revoluta","EN"
"1756","CONVOLVULACEAE","Merremia aturensis","LC"
"1757","CONVOLVULACEAE","Merremia repens","EN"
"1758","CONVOLVULACEAE","Operculina alata","LC"
"1759","CONVOLVULACEAE","Operculina macrocarpa","LC"
"1760","CRASSULACEAE","Crassula peduncularis","CR"
"1761","CUCURBITACEAE","Apodanthera villosa","VU"
"1762","CUCURBITACEAE","Cayaponia bonariensis","LC"
"1763","CUCURBITACEAE","Cayaponia espelina","LC"
"1764","CUCURBITACEAE","Cayaponia pedata","DD"
"1765","CUCURBITACEAE","Cayaponia rugosa","DD"
"1766","CUCURBITACEAE","Cayaponia trilobata","LC"
"1767","CUCURBITACEAE","Ceratosanthes hilariana","LC"
"1768","CULCITACEAE","Culcita coniifolia","NT"
"1769","CUNONIACEAE","Lamanonia brasiliensis","EN"
"1770","CUNONIACEAE","Lamanonia cuneata","LC"
"1771","CUNONIACEAE","Weinmannia discolor","LC"
"1772","CUNONIACEAE","Weinmannia organensis","NT"
"1773","CUNONIACEAE","Weinmannia paulliniifolia","NT"
"1774","CYATHEACEAE","Alsophila capensis","LC"
"1775","CYATHEACEAE","Alsophila capensis subsp. polypodioides","LC"
"1776","CYATHEACEAE","Cnemidaria uleana","LC"
"1777","CYATHEACEAE","Cyathea corcovadensis","LC"
"1778","CYATHEACEAE","Cyathea glaziovii","LC"
"1779","CYATHEACEAE","Cyathea poeppigii","DD"
"1780","CYATHEACEAE","Cyathea pungens","LC"
"1781","CYCLANTHACEAE","Asplundia polymera","LC"
"1782","CYCLANTHACEAE","Asplundia polymera subsp. reitzii","VU"
"1783","CYMODOCEACEAE","Halodule emarginata","DD"
"1784","CYMODOCEACEAE","Halodule wrightii","LC"
"1785","CYPERACEAE","Abildgaardia papillosa","CR"
"1786","CYPERACEAE","Bulbostylis distichoides","VU"
"1787","CYPERACEAE","Bulbostylis fendleri","LC"
"1788","CYPERACEAE","Bulbostylis latifolia","NT"
"1789","CYPERACEAE","Bulbostylis loefgrenii","LC"
"1790","CYPERACEAE","Bulbostylis lombardii","NT"
"1791","CYPERACEAE","Bulbostylis nesiotis","VU"
"1792","CYPERACEAE","Bulbostylis smithii","EN"
"1793","CYPERACEAE","Cryptangium claussenii","LC"
"1794","CYPERACEAE","Cryptangium humile","EN"
"1795","CYPERACEAE","Cryptangium polyphyllum","EN"
"1796","CYPERACEAE","Cyperus almensis","EN"
"1797","CYPERACEAE","Cyperus atlanticus","VU"
"1798","CYPERACEAE","Cyperus giganteus","LC"
"1799","CYPERACEAE","Cyperus rotundus","LC"
"1800","CYPERACEAE","Eleocharis barrosii","LC"
"1801","CYPERACEAE","Eleocharis bonariensis","LC"
"1802","CYPERACEAE","Eleocharis loefgreniana","LC"
"1803","CYPERACEAE","Eleocharis morroi","EN"
"1804","CYPERACEAE","Eleocharis olivaceonux","EN"
"1805","CYPERACEAE","Eleocharis plicarhachis","LC"
"1806","CYPERACEAE","Eleocharis stenocarpa","DD"
"1807","CYPERACEAE","Eleocharis urceolata","DD"
"1808","CYPERACEAE","Hypolytrum amorimii","CR"
"1809","CYPERACEAE","Hypolytrum bahiense","EN"
"1810","CYPERACEAE","Hypolytrum lucennoi","VU"
"1811","CYPERACEAE","Hypolytrum paraense","EN"
"1812","CYPERACEAE","Lagenocarpus adamantinus","VU"
"1813","CYPERACEAE","Lagenocarpus bracteosus","EN"
"1814","CYPERACEAE","Machaerina ensifolia","NT"
"1815","CYPERACEAE","Pleurostachys angustifolia","CR"
"1816","CYPERACEAE","Pycreus flavescens","LC"
"1817","CYPERACEAE","Rhynchospora biflora","LC"
"1818","CYPERACEAE","Rhynchospora enmanuelis","EN"
"1819","CYPERACEAE","Rhynchospora filiformis","LC"
"1820","CYPERACEAE","Rhynchospora nardifolia","LC"
"1821","CYPERACEAE","Rhynchospora paranaensis","DD"
"1822","CYPERACEAE","Rhynchospora tenuis","LC"
"1823","CYPERACEAE","Rhynchospora warmingii","LC"
"1824","CYPERACEAE","Scleria balansae","VU"
"1825","CYPERACEAE","Scleria cuyabensis","NT"
"1826","CYPERACEAE","Trilepis tenuis","CR"
"1827","DENNSTAEDTIACEAE","Blotiella lindeniana","LC"
"1828","DICHAPETALACEAE","Stephanopodium engleri","EN"
"1829","DICHAPETALACEAE","Stephanopodium magnifolium","CR"
"1830","DICKSONIACEAE","Dicksonia sellowiana","EN"
"1831","DICRANACEAE","Atractylocarpus brasiliensis","EN"
"1832","DICRANACEAE","Atractylocarpus longisetus","EN"
"1833","DICRANACEAE","Campylopus densicoma","EN"
"1834","DILLENIACEAE","Davilla glaziovii","CR"
"1835","DILLENIACEAE","Davilla macrocarpa","VU"
"1836","DILLENIACEAE","Davilla nitida","LC"
"1837","DILLENIACEAE","Doliocarpus glomeratus","LC"
"1838","DILLENIACEAE","Doliocarpus lancifolius","EN"
"1839","DIOSCOREACEAE","Dioscorea aesculifolia","DD"
"1840","DIOSCOREACEAE","Dioscorea asperula","VU"
"1841","DIOSCOREACEAE","Dioscorea campestris","LC"
"1842","DIOSCOREACEAE","Dioscorea grandiflora","LC"
"1843","DIOSCOREACEAE","Dioscorea kunthiana","LC"
"1844","DIOSCOREACEAE","Dioscorea loefgrenii","VU"
"1845","DIOSCOREACEAE","Dioscorea mantiqueirensis","CR"
"1846","DIOSCOREACEAE","Dioscorea mollis","LC"
"1847","DIOSCOREACEAE","Dioscorea orthogoneura","LC"
"1848","DIOSCOREACEAE","Dioscorea pseudomacrocapsa","EN"
"1849","DIOSCOREACEAE","Dioscorea rumicoides","LC"
"1850","DIOSCOREACEAE","Dioscorea sanpaulensis","EN"
"1851","DIOSCOREACEAE","Dioscorea stegelmanniana","LC"
"1852","DIOSCOREACEAE","Dioscorea trifida","LC"
"1853","DIOSCOREACEAE","Dioscorea trilinguis","EN"
"1854","DITRICHACEAE","Chrysoblastella chilensis","EN"
"1855","DROSERACEAE","Drosera graomogolensis","EN"
"1856","DRYOPTERIDACEAE","Ctenitis anniesii","LC"
"1857","DRYOPTERIDACEAE","Ctenitis eriocaulis","LC"
"1858","DRYOPTERIDACEAE","Ctenitis fenestralis","DD"
"1859","DRYOPTERIDACEAE","Elaphoglossum acrocarpum","VU"
"1860","DRYOPTERIDACEAE","Elaphoglossum amplissimum","EN"
"1861","DRYOPTERIDACEAE","Elaphoglossum beckeri","CR"
"1862","DRYOPTERIDACEAE","Elaphoglossum edwallii","LC"
"1863","DRYOPTERIDACEAE","Elaphoglossum gayanum","LC"
"1864","DRYOPTERIDACEAE","Elaphoglossum herminieri","DD"
"1865","DRYOPTERIDACEAE","Elaphoglossum iguapense","LC"
"1866","DRYOPTERIDACEAE","Elaphoglossum insigne","LC"
"1867","DRYOPTERIDACEAE","Elaphoglossum itatiayense","NT"
"1868","DRYOPTERIDACEAE","Elaphoglossum jamesonii","DD"
"1869","DRYOPTERIDACEAE","Elaphoglossum langsdorffii","LC"
"1870","DRYOPTERIDACEAE","Elaphoglossum macahense","LC"
"1871","DRYOPTERIDACEAE","Elaphoglossum nigrescens","LC"
"1872","DRYOPTERIDACEAE","Elaphoglossum pteropus","LC"
"1873","DRYOPTERIDACEAE","Elaphoglossum strictum","LC"
"1874","DRYOPTERIDACEAE","Elaphoglossum tamandarei","NT"
"1875","DRYOPTERIDACEAE","Elaphoglossum tectum","LC"
"1876","DRYOPTERIDACEAE","Elaphoglossum wettsteinii","NT"
"1877","DRYOPTERIDACEAE","Megalastrum wacketii","EN"
"1878","DRYOPTERIDACEAE","Polybotrya speciosa","LC"
"1879","DRYOPTERIDACEAE","Polystichum bradei","EN"
"1880","EBENACEAE","Diospyros duartei","NT"
"1881","EBENACEAE","Diospyros hispida","LC"
"1882","EBENACEAE","Diospyros inconstans","LC"
"1883","EBENACEAE","Diospyros mexiae","EN"
"1884","ELAEOCARPACEAE","Sloanea garckeana","LC"
"1885","ELAEOCARPACEAE","Sloanea hirsuta","LC"
"1886","ELAEOCARPACEAE","Sloanea obtusifolia","EN"
"1887","ERICACEAE","Agarista chlorantha","LC"
"1888","ERICACEAE","Agarista niederleinii","LC"
"1889","ERICACEAE","Agarista nummularia","LC"
"1890","ERICACEAE","Agarista pulchra","NT"
"1891","ERICACEAE","Gaultheria sleumeriana","CR"
"1892","ERICACEAE","Gaylussacia angulata","EN"
"1893","ERICACEAE","Gaylussacia caparoensis","EN"
"1894","ERICACEAE","Gaylussacia centunculifolia","EN"
"1895","ERICACEAE","Gaylussacia decipiens","NT"
"1896","ERICACEAE","Gaylussacia harleyi","VU"
"1897","ERICACEAE","Gaylussacia montana","LC"
"1898","ERICACEAE","Gaylussacia oleifolia","EN"
"1899","ERICACEAE","Gaylussacia pruinosa","CR"
"1900","ERICACEAE","Gaylussacia retivenia","CR"
"1901","ERICACEAE","Gaylussacia retusa","NT"
"1902","ERICACEAE","Gaylussacia rhododendron","LC"
"1903","ERICACEAE","Gaylussacia setosa","CR"
"1904","ERICACEAE","Gaylussacia vitis-idaea","NT"
"1905","ERIOCAULACEAE","Actinocephalus aggregatus","DD"
"1906","ERIOCAULACEAE","Actinocephalus cabralensis","DD"
"1907","ERIOCAULACEAE","Actinocephalus callophyllus","DD"
"1908","ERIOCAULACEAE","Actinocephalus ciliatus","DD"
"1909","ERIOCAULACEAE","Actinocephalus cipoensis","CR"
"1910","ERIOCAULACEAE","Actinocephalus claussenianus","VU"
"1911","ERIOCAULACEAE","Actinocephalus compactus","DD"
"1912","ERIOCAULACEAE","Actinocephalus coutoensis","DD"
"1913","ERIOCAULACEAE","Actinocephalus deflexus","EN"
"1914","ERIOCAULACEAE","Actinocephalus diffusus","DD"
"1915","ERIOCAULACEAE","Actinocephalus falcifolius","EN"
"1916","ERIOCAULACEAE","Actinocephalus fimbriatus","DD"
"1917","ERIOCAULACEAE","Actinocephalus glabrescens","DD"
"1918","ERIOCAULACEAE","Actinocephalus graminifolius","DD"
"1919","ERIOCAULACEAE","Actinocephalus herzogii","EN"
"1920","ERIOCAULACEAE","Actinocephalus heterotrichus","DD"
"1921","ERIOCAULACEAE","Actinocephalus nodifer","DD"
"1922","ERIOCAULACEAE","Actinocephalus robustus","EN"
"1923","ERIOCAULACEAE","Actinocephalus stereophyllus","EN"
"1924","ERIOCAULACEAE","Comanthera bahiensis","EN"
"1925","ERIOCAULACEAE","Comanthera brasiliana","CR"
"1926","ERIOCAULACEAE","Comanthera chrysolepis","DD"
"1927","ERIOCAULACEAE","Comanthera cipoensis","NT"
"1928","ERIOCAULACEAE","Comanthera circinnata","VU"
"1929","ERIOCAULACEAE","Comanthera curralensis","VU"
"1930","ERIOCAULACEAE","Comanthera elegans","EN"
"1931","ERIOCAULACEAE","Comanthera floccosa","EN"
"1932","ERIOCAULACEAE","Comanthera harleyi","VU"
"1933","ERIOCAULACEAE","Comanthera hatschbachii","VU"
"1934","ERIOCAULACEAE","Comanthera magnifica","DD"
"1935","ERIOCAULACEAE","Comanthera mucugensis","EN"
"1936","ERIOCAULACEAE","Comanthera pignalii","CR"
"1937","ERIOCAULACEAE","Comanthera suberosa","DD"
"1938","ERIOCAULACEAE","Comanthera vernonioides","DD"
"1939","ERIOCAULACEAE","Comanthera vernonioides var. melanolepis","DD"
"1940","ERIOCAULACEAE","Eriocaulon aquatile","LC"
"1941","ERIOCAULACEAE","Eriocaulon burchellii","EN"
"1942","ERIOCAULACEAE","Eriocaulon cipoense","CR"
"1943","ERIOCAULACEAE","Eriocaulon griseum","DD"
"1944","ERIOCAULACEAE","Eriocaulon melanolepis","DD"
"1945","ERIOCAULACEAE","Eriocaulon papillosum","DD"
"1946","ERIOCAULACEAE","Leiothrix cipoensis","DD"
"1947","ERIOCAULACEAE","Leiothrix crassifolia","LC"
"1948","ERIOCAULACEAE","Leiothrix distichoclada","LC"
"1949","ERIOCAULACEAE","Leiothrix echinocephala","VU"
"1950","ERIOCAULACEAE","Leiothrix fulgida var. milho-verdensis","EN"
"1951","ERIOCAULACEAE","Leiothrix gomesii","DD"
"1952","ERIOCAULACEAE","Leiothrix linearis","DD"
"1953","ERIOCAULACEAE","Leiothrix luxurians","EN"
"1954","ERIOCAULACEAE","Leiothrix rupestris","CR"
"1955","ERIOCAULACEAE","Leiothrix schlechtendalii","DD"
"1956","ERIOCAULACEAE","Leiothrix sclerophylla","VU"
"1957","ERIOCAULACEAE","Leiothrix sinuosa","VU"
"1958","ERIOCAULACEAE","Leiothrix spiralis","VU"
"1959","ERIOCAULACEAE","Paepalanthus albidus","VU"
"1960","ERIOCAULACEAE","Paepalanthus albo-tomentosus","VU"
"1961","ERIOCAULACEAE","Paepalanthus almasensis","EN"
"1962","ERIOCAULACEAE","Paepalanthus anamariae","DD"
"1963","ERIOCAULACEAE","Paepalanthus argenteus","LC"
"1964","ERIOCAULACEAE","Paepalanthus argenteus var. elatus","DD"
"1965","ERIOCAULACEAE","Paepalanthus ater","CR"
"1966","ERIOCAULACEAE","Paepalanthus aureus","VU"
"1967","ERIOCAULACEAE","Paepalanthus barbiger","VU"
"1968","ERIOCAULACEAE","Paepalanthus barbulatus","VU"
"1969","ERIOCAULACEAE","Paepalanthus bellus","DD"
"1970","ERIOCAULACEAE","Paepalanthus capixaba","CR"
"1971","ERIOCAULACEAE","Paepalanthus catharinae var. hatschbachii","DD"
"1972","ERIOCAULACEAE","Paepalanthus cinereus","EN"
"1973","ERIOCAULACEAE","Paepalanthus complanatus","VU"
"1974","ERIOCAULACEAE","Paepalanthus contasensis","EN"
"1975","ERIOCAULACEAE","Paepalanthus cordatus","CR"
"1976","ERIOCAULACEAE","Paepalanthus crinitus","DD"
"1977","ERIOCAULACEAE","Paepalanthus digitiformis","DD"
"1978","ERIOCAULACEAE","Paepalanthus echinoides","EN"
"1979","ERIOCAULACEAE","Paepalanthus erigeron","VU"
"1980","ERIOCAULACEAE","Paepalanthus extremensis","DD"
"1981","ERIOCAULACEAE","Paepalanthus garimpensis","DD"
"1982","ERIOCAULACEAE","Paepalanthus globulifer","EN"
"1983","ERIOCAULACEAE","Paepalanthus grao-mogolensis","DD"
"1984","ERIOCAULACEAE","Paepalanthus harleyi","EN"
"1985","ERIOCAULACEAE","Paepalanthus homomallus","EN"
"1986","ERIOCAULACEAE","Paepalanthus hydra","EN"
"1987","ERIOCAULACEAE","Paepalanthus inopinatus","EN"
"1988","ERIOCAULACEAE","Paepalanthus langsdorffii","DD"
"1989","ERIOCAULACEAE","Paepalanthus lepidus","DD"
"1990","ERIOCAULACEAE","Paepalanthus luetzelburgii","EN"
"1991","ERIOCAULACEAE","Paepalanthus macaheesis","EN"
"1992","ERIOCAULACEAE","Paepalanthus obtusifolius","LC"
"1993","ERIOCAULACEAE","Paepalanthus pulvinatus","VU"
"1994","ERIOCAULACEAE","Paepalanthus revolutus","EN"
"1995","ERIOCAULACEAE","Paepalanthus rhizomatosus","DD"
"1996","ERIOCAULACEAE","Paepalanthus rupestris","EN"
"1997","ERIOCAULACEAE","Paepalanthus scytophyllus","DD"
"1998","ERIOCAULACEAE","Paepalanthus senaeanus","VU"
"1999","ERIOCAULACEAE","Paepalanthus stannardii","VU"
"2000","ERIOCAULACEAE","Paepalanthus stuetzelii","EN"
"2001","ERIOCAULACEAE","Paepalanthus superbus","EN"
"2002","ERIOCAULACEAE","Paepalanthus uncinatus","DD"
