Família,Espécies,Espécie sem autor,Categoria,Critério,Territórios GEF,CR Lacuna,Fluxo,Ano,Tipo de avaliação,OBS
Asteraceae,Lychnophora pinaster Mart.,Lychnophora pinaster,NT,,TER10 - TER29,,P.A.,2019,Reavaliação,
Asteraceae,Lychnophora pohlii Sch.Bip.,Lychnophora pohlii,VU,"B1b(i,ii,iii,iv)+2ab(i,ii,iii,iv)",TER10,,P.A.,2019,Reavaliação,
Asteraceae,Lychnophora reticulata Gardner,Lychnophora reticulata,EN,"B2ab(i,ii,iii,iv)",TER10,,P.A.,2019,Reavaliação,
Asteraceae,Lychnophora rosmarinifolia Mart.,Lychnophora rosmarinifolia,VU,"B2ab(i,ii,iii,iv)",TER10 - TER39,,P.A.,2019,Reavaliação,
Asteraceae,Lychnophora rupestris Semir,Lychnophora rupestris,EN,"B1ab(i,ii,iii)",TER10,,P.A.,2019,Nova avaliação,
Asteraceae,Lychnophora santosii H.Rob.,Lychnophora santosii,EN,"B1ab(i,ii,iii)+2ab(i,ii,iii)",TER39,,P.A.,2019,Reavaliação,
Asteraceae,Lychnophora souzae H.Rob.,Lychnophora souzae,CR,"B1ab(i,ii,iii)",TER10,,P.A.,2019,Reavaliação,
Asteraceae,Lychnophora staavioides Mart.,Lychnophora staavioides,EN,"B1ab(i,ii,iii)",TER10,,P.A.,2019,Nova avaliação,
Asteraceae,Lychnophora syncephala (Sch.Bip.) Sch.Bip.,Lychnophora syncephala,EN,"B2ab(i,ii,iii,iv)",TER10 - TER29,,P.A.,2019,Reavaliação,
Asteraceae,Lychnophora villosissima Mart.,Lychnophora villosissima,VU,"B2ab(i,ii,iii,iv)",TER10,,P.A.,2019,Reavaliação,
Asteraceae,Lychnophoriopsis damazioi (Beauverd) H.Rob.,Lychnophoriopsis damazioi,EN,"B1ab(i,ii,iii)+2ab(i,ii,iii)",TER10,,P.A.,2019,Reavaliação,
Asteraceae,Lychnophoriopsis hatschbachii H.Rob.,Lychnophoriopsis hatschbachii,EN,"B1ab(i,ii,iii)+2ab(i,ii,iii)",TER10,,P.A.,2019,Reavaliação,
Asteraceae,Maschalostachys markgrafii (G.M. Barroso) Loeuille & Roque,Maschalostachys markgrafii,EN,B2ab(iii),TER10,,P.A.,2019,Reavaliação,
Asteraceae,Paralychnophora atkinsiae D.J.N.Hind,Paralychnophora atkinsiae,CR,"B1ab(i,ii,iii)",TER39,,P.A.,2019,Reavaliação,
Asteraceae,Paralychnophora bicolor (DC.) MacLeish,Paralychnophora bicolor,VU,"B2ab(i,ii,iii)",TER35 - TER39,,P.A.,2019,Reavaliação,
Asteraceae,Paralychnophora glaziouana Loeuille,Paralychnophora glaziouana,LC,,TER10 - TER9,,P.A.,2018,Nova avaliação,
Asteraceae,Paralychnophora harleyi (H.Rob.) D.J.N.Hind,Paralychnophora harleyi,VU,"B2ab(i,ii,iii,iv)",TER39,,P.A.,2019,Reavaliação,
Asteraceae,Paralychnophora patriciana D.J.N.Hind,Paralychnophora patriciana,EN,B1ab(iii)+2ab(iii),TER39,,P.A.,2020,Reavaliação,
Asteraceae,Paralychnophora reflexoauriculata (G.M.Barroso) MacLeish,Paralychnophora reflexoauriculata,NT,,,,P.A.,2019,Reavaliação,
Asteraceae,Piptocarpha axillaris (Less.) Baker,Piptocarpha axillaris,LC,,TER10 - TER11 - TER15 - TER18 - TER19 - TER20 - TER22 - TER24 - TER26 - TER29 - TER32 - TER33 - TER35,,P.N.A.,2019,Nova avaliação,
Asteraceae,Piptocarpha densifolia Dusén ex G. Lom. Sm.,Piptocarpha densifolia,LC,,TER19 - TER20,,P.N.A.,2019,Nova avaliação,
Asteraceae,Piptocarpha longipedunculata Volet,Piptocarpha longipedunculata,EN,"B1ab(i,ii,iii)+2ab(i,ii,iii)",TER20,,P.A.,2020,Nova avaliação,
Asteraceae,Piptocarpha organensis Cabrera,Piptocarpha organensis,LC,,TER19 - TER20 - TER30 - TER32,,P.N.A.,2019,Nova avaliação,
Asteraceae,Piptocarpha regnellii (Sch.Bip.) Cabrera,Piptocarpha regnellii,LC,,TER10 - TER18 - TER19 - TER20 - TER24 - TER33,,P.N.A.,2018,Nova avaliação,
Asteraceae,Piptocarpha robusta G.M.Barroso,Piptocarpha robusta,EN,"B2ab(i,ii,iii)",TER33 - TER35,,P.A.,2019,Reavaliação,
Asteraceae,Symphyopappus lymansmithii B.L.Rob.,Symphyopappus lymansmithii,NT,,TER10 - TER19 - TER20 - TER24 - TER33,,P.A.,2019,Reavaliação,
Asteraceae,Trixis pruskii D.J.N.Hind,Trixis pruskii,NT,,TER39,,P.A.,2019,Reavaliação,
Asteraceae,Verbesina floribunda Gardner,Verbesina floribunda,NT,,TER10 - TER29 - TER33,,P.A.,2019,Reavaliação,
Asteraceae,Wunderlichia azulensis Maguire & G.M.Barroso,Wunderlichia azulensis,VU,"B2ab(i,ii,iii,iv)",TER33,,P.A.,2019,Reavaliação,
Bignoniaceae,Digomphia densicoma (Mart. ex A.DC) Pilg.,Digomphia densicoma,LC,,,,P.A.,2020,Reavaliação,
Bignoniaceae,Handroanthus arianeae (A.H.Gentry) S.Grose,Handroanthus arianeae,EN,"B1ab(i,iii,iv)+2ab(ii,iii,iv)",TER33,,P.A.,2019,Reavaliação,
Bignoniaceae,Handroanthus botelhensis (A.H.Gentry) S.Grose,Handroanthus botelhensis,EN,"B2ab(i,ii,iii,iv,v)",TER20,,P.A.,2019,Reavaliação,
Bignoniaceae,Handroanthus bureavii (Sandwith) S.Grose,Handroanthus bureavii,LC,,TER10 - TER32 - TER33,,P.A.,2018,Nova avaliação,
Bignoniaceae,Handroanthus cristatus (A.H.Gentry) S.Grose,Handroanthus cristatus,EN,"B2ab(i,ii,iii,iv,v)",TER33,,P.A.,2019,Reavaliação,
Bignoniaceae,Handroanthus diamantinensis Espírito-Santo & M.M. Silva-Castro,Handroanthus diamantinensis,DD,,,,P.A.,2018,Nova avaliação,
Bignoniaceae,Handroanthus grandiflorus Espirito-Santo & M.M. Silva,Handroanthus grandiflorus,CR,"B1ab(i,iii,iv)+2ab(ii,iii,iv)",,CR Lacuna,P.A.,2018,Nova avaliação,
Bignoniaceae,Handroanthus parviflorus Espírito-Santo & M.M. Silva-Castro,Handroanthus parviflorus,DD,,TER35,,P.A.,2018,Nova avaliação,
Bignoniaceae,Handroanthus pedicellatus (Bureau & K.Schum.) Mattos,Handroanthus pedicellatus,LC,,TER10 - TER32 - TER33 - TER39,,P.A.,2018,Nova avaliação,
Bignoniaceae,Handroanthus riodocensis (A.H.Gentry) S.Grose,Handroanthus riodocensis,EN,"B2ab(ii,iii,iv,v)",TER33 - TER35,,P.A.,2019,Reavaliação,
Bignoniaceae,Handroanthus selachidentatus (A.H.Gentry) S.Grose,Handroanthus selachidentatus,NT,,TER39,,P.A.,2019,Reavaliação,
Bignoniaceae,Handroanthus spongiosus (Rizzini) S.Grose,Handroanthus spongiosus,EN,"B2ab(i,ii,iii,iv,v)",TER35 - TER39,,P.A.,2019,Reavaliação,
Bignoniaceae,Handroanthus umbellatus (Sond.) Mattos,Handroanthus umbellatus,LC,,TER10 - TER18 - TER19 - TER20 - TER22 - TER24 - TER26 - TER32 - TER33 - TER35,,P.N.A.,2018,Nova avaliação,
Bignoniaceae,Handroanthus vellosoi (Toledo) Mattos,Handroanthus vellosoi,LC,,TER10 - TER18 - TER19 - TER29 - TER32 - TER33,,P.A.,2018,Nova avaliação,
Bignoniaceae,Jacaranda bracteata Bureau & K.Schum.,Jacaranda bracteata,LC,,TER32 - TER33 - TER35,,P.A.,2018,Nova avaliação,
Bignoniaceae,Jacaranda brasiliana (Lam.) Pers.,Jacaranda brasiliana,LC,,TER10 - TER11 - TER12 - TER29 - TER39 - TER9,,P.N.A.,2018,Nova avaliação,
Bignoniaceae,Jacaranda carajasensis A.H.Gentry,Jacaranda carajasensis,DD,,TER1,,P.A.,2019,Reavaliação,
Bignoniaceae,Jacaranda grandifoliolata A.H.Gentry,Jacaranda grandifoliolata,EN,B2ab(iii),TER35 - TER39,,P.A.,2019,Reavaliação,
Bignoniaceae,Jacaranda intricata A.H.Gentry & Morawetz,Jacaranda intricata,DD,,TER9,,P.A.,2019,Reavaliação,
Bignoniaceae,Jacaranda irwinii A.H.Gentry,Jacaranda irwinii,LC,,TER33 - TER35 - TER39,,P.N.A.,2018,Nova avaliação,
Bignoniaceae,Jacaranda jasminoides (Thunb.) Sandwith,Jacaranda jasminoides,LC,,TER32 - TER33 - TER35 - TER39,,P.N.A.,2018,Nova avaliação,
Bignoniaceae,Jacaranda microcalyx A.H.Gentry,Jacaranda microcalyx,EN,"A2c;B2ab(i,ii,iii,iv)",TER33,,P.A.,2019,Reavaliação,
Bignoniaceae,Jacaranda montana Morawetz,Jacaranda montana,LC,,TER20 - TER30 - TER32,,P.A.,2018,Nova avaliação,
Bignoniaceae,Jacaranda obovata Cham.,Jacaranda obovata,LC,,TER32 - TER33 - TER35 - TER39,,P.N.A.,2018,Nova avaliação,
Bignoniaceae,Jacaranda praetermissa Sandwith,Jacaranda praetermissa,LC,,TER12 - TER39,,P.N.A.,2018,Nova avaliação,
Bignoniaceae,Jacaranda pulcherrima Morawetz,Jacaranda pulcherrima,LC,,TER10,,P.A.,2018,Nova avaliação,
Bignoniaceae,Jacaranda rugosa A.H.Gentry,Jacaranda rugosa,EN,B2ab(iii),TER39,,P.A.,2019,Reavaliação,
Bignoniaceae,Jacaranda simplicifolia K.Schum. ex Bureau & K.Schum.,Jacaranda simplicifolia,LC,,TER12 - TER9,,P.N.A.,2018,Nova avaliação,
Bignoniaceae,Paratecoma peroba (Record) Kuhlm.,Paratecoma peroba,EN,"B2ab(i,ii,iii,iv,v)",TER10 - TER33,,P.A.,2019,Reavaliação,
Bignoniaceae,Sparattosperma catingae A.H.Gentry,Sparattosperma catingae,EN,"B2ab(ii,iii,iv)",,,P.A.,2019,Reavaliação,
Bignoniaceae,Tabebuia cassinoides (Lam.) DC.,Tabebuia cassinoides,VU,"B2ab(i,ii,iii,iv,v)",TER20 - TER32 - TER33,,P.A.,2019,Reavaliação,
Bignoniaceae,Tabebuia elliptica (DC.) Sandwith,Tabebuia elliptica,LC,,TER33 - TER35 - TER39,,P.N.A.,2018,Nova avaliação,
Bignoniaceae,Tabebuia reticulata A.H.Gentry,Tabebuia reticulata,LC,,TER30 - TER33 - TER39,,P.A.,2018,Nova avaliação,
Bignoniaceae,Zeyheria tuberculosa (Vell.) Bureau ex Verl.,Zeyheria tuberculosa,NT,,TER1 - TER10 - TER18 - TER19 - TER30 - TER33 - TER35 - TER39 - TER9,,P.A.,2020,Reavaliação,
Boraginaceae,Cordia aberrans I.M.Johnst.,Cordia aberrans,LC,,TER20 - TER32 - TER33 - TER35,,P.N.A.,2019,Nova avaliação,
Boraginaceae,Cordia acutifolia Fresen.,Cordia acutifolia,LC,,TER33,,P.A.,2018,Nova avaliação,
Boraginaceae,Cordia anabaptista Cham.,Cordia anabaptista,LC,,TER10 - TER33 - TER35 - TER39,,P.A.,2019,Nova avaliação,
Boraginaceae,Cordia brasiliensis (I.M.Johnst.) Gottschling & J.S.Mill.,Cordia brasiliensis,LC,,TER33,,P.A.,2018,Nova avaliação,
Boraginaceae,Cordia decipiens I.M.Johnst.,Cordia decipiens,LC,,TER1,,P.A.,2018,Nova avaliação,
Boraginaceae,Cordia fusca M.Stapf,Cordia fusca,EN,"B1ab(i,iii)+2ab(ii,iii)",TER10,,P.A.,2018,Nova avaliação,
Boraginaceae,Cordia gardneri I.M.Johnst.,Cordia gardneri,EN,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",TER10,,P.A.,2020,Nova avaliação,
Boraginaceae,Cordia glabrifolia M.Stapf,Cordia glabrifolia,LC,,TER33 - TER35,,P.N.A.,2018,Nova avaliação,
Boraginaceae,Cordia hatschbachii J.S.Mill.,Cordia hatschbachii,VU,"B2ab(ii,iii)",TER33,,P.A.,2019,Nova avaliação,
Boraginaceae,Cordia incognita Gottschling & J.S.Mill.,Cordia incognita,LC,,TER11 - TER39,,P.N.A.,2018,Nova avaliação,
Boraginaceae,Cordia latiloba I.M.Johnst.,Cordia latiloba,EN,"B2ab(ii,iii)",TER32 - TER33,,P.A.,2019,Nova avaliação,
Boraginaceae,Cordia magnoliifolia Cham.,Cordia magnoliifolia,LC,,TER10 - TER18 - TER19 - TER20 - TER29 - TER32 - TER33 - TER35,,P.N.A.,2018,Nova avaliação,
Boraginaceae,Cordia ochnacea DC.,Cordia ochnacea,EN,"B1ab(i,iii)+2ab(ii,iii)",TER32,,P.A.,2018,Nova avaliação,
Boraginaceae,Cordia oncocalyx Allemão,Cordia oncocalyx,LC,,,,P.N.A.,2018,Nova avaliação,
Boraginaceae,Cordia restingae M.Stapf,Cordia restingae,EN,"B1ab(i,iii)+2ab(ii,iii)",TER33 - TER35,,P.A.,2018,Nova avaliação,
Boraginaceae,Cordia tarodae M.Stapf,Cordia tarodae,EN,"B1ab(i,iii)+2ab(ii,iii)",TER19,,P.A.,2018,Nova avaliação,
Burseraceae,Bursera pereirae Daly,Bursera pereirae,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2018,Nova avaliação,
Burseraceae,Dacryodes edilsonii Daly,Dacryodes edilsonii,EN,"B1ab(ii,iii)+2ab(ii,iii)",,,P.A.,2020,Reavaliação,
Burseraceae,Protium bahianum Daly,Protium bahianum,EN,"B2ab(iii,v)",TER35,,P.A.,2019,Reavaliação,
Burseraceae,Protium glaziovii Swart,Protium glaziovii,EN,"B2ab(ii,iii)",TER19 - TER32 - TER33,,P.A.,2019,Nova avaliação,
Burseraceae,Protium pilosellum Swart,Protium pilosellum,DD,,,,P.A.,2020,Nova avaliação,
Burseraceae,Protium widgrenii Engl.,Protium widgrenii,LC,,TER10 - TER18 - TER19 - TER20 - TER29 - TER32 - TER33,,P.N.A.,2019,Nova avaliação,
Burseraceae,Tetragastris catuaba Soares da Cunha,Tetragastris catuaba,EN,"B1ab(i,iii)+2ab(ii,iii)",TER35,,P.A.,2018,Nova avaliação,
Burseraceae,Trattinnickia ferruginea Kuhlm.,Trattinnickia ferruginea,EN,"B2b(ii,iii)",TER10,,P.A.,2019,Reavaliação,
Burseraceae,Trattinnickia mensalis Daly,Trattinnickia mensalis,EN,"B2ab(ii,iii)",TER33 - TER35,,P.A.,2019,Reavaliação,
Cactaceae,Facheiroa cephaliomelana Buining & Brederoo,Facheiroa cephaliomelana,EN,"B2ab(ii,iii,iv,v)",,,P.A.,2020,Reavaliação,
Cactaceae,Pilosocereus azulensis N.P.Taylor & Zappi,Pilosocereus azulensis,CR,"A2cd;B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v);C2a(i);D",,CR Lacuna,P.A.,2020,Reavaliação,
Cactaceae,Pilosocereus glaucochrous (Werderm.) Byles & G.D.Rowley,Pilosocereus glaucochrous,VU,"B1ab(i,iii)",TER39,,P.A.,2020,Reavaliação,
Calophyllaceae,Caraipa balbinensis F.N. Cabral,Caraipa balbinensis,CR,"B2ab(i,ii,iii,iv,v)",,,P.A.,2020,Nova avaliação,
Calophyllaceae,Caraipa glabra F.N. Cabral,Caraipa glabra,DD,,,,P.A.,2020,Nova avaliação,
Calophyllaceae,Caraipa minor Huber,Caraipa minor,NT,,TER2,,P.A.,2018,Nova avaliação,
Calophyllaceae,Caraipa multinervia Kubitzki,Caraipa multinervia,DD,,,,P.A.,2020,Nova avaliação,
Calophyllaceae,Caraipa odorata Ducke,Caraipa odorata,DD,,,,P.A.,2018,Nova avaliação,
Calophyllaceae,Caraipa rodriguesii Paula,Caraipa rodriguesii,VU,"B2ab(i,ii,iii)",,,P.A.,2018,Nova avaliação,
Calophyllaceae,Haploclathra grandiflora Aspl.,Haploclathra grandiflora,DD,,,,P.A.,2020,Nova avaliação,
Calophyllaceae,Kielmeyera albopunctata Saddi,Kielmeyera albopunctata,VU,"B2ab(i,ii,iii)",TER33,,P.A.,2018,Nova avaliação,
Calophyllaceae,Kielmeyera altissima Saddi,Kielmeyera altissima,DD,,,,P.A.,2018,Nova avaliação,
Calophyllaceae,Kielmeyera bifaria Saddi,Kielmeyera bifaria,EN,"B2ab(ii,iii)",TER10 - TER39,,P.A.,2019,Nova avaliação,
Calophyllaceae,Kielmeyera decipiens Saddi,Kielmeyera decipiens,CR,"B1ab(i,iii,iv)+2ab(ii,iii,iv)",,,P.A.,2018,Nova avaliação,
Calophyllaceae,Kielmeyera elata Saddi,Kielmeyera elata,EN,"B1ab(i,iii)+2ab(ii,iii)",TER35,,P.A.,2018,Nova avaliação,
Calophyllaceae,Kielmeyera ferruginosa A.B.Santos & R.J.Trad,Kielmeyera ferruginosa,CR,"B1ab(i,ii,iii)+2ab(ii,iii)",TER35,,P.A.,2019,Nova avaliação,
Calophyllaceae,Kielmeyera marauensis Saddi,Kielmeyera marauensis,EN,"B1ab(i,iii)+2ab(ii,iii)",TER35,,P.A.,2018,Nova avaliação,
Calophyllaceae,Kielmeyera membranacea Casar.,Kielmeyera membranacea,LC,,TER30 - TER32 - TER33,,P.N.A.,2018,Nova avaliação,
Calophyllaceae,Kielmeyera neglecta Saddi,Kielmeyera neglecta,LC,,TER35 - TER39,,P.N.A.,2018,Nova avaliação,
Calophyllaceae,Kielmeyera occhioniana Saddi,Kielmeyera occhioniana,EN,"B1ab(i,iii)+2ab(ii,iii)",TER33,,P.A.,2019,Reavaliação,
Calophyllaceae,Kielmeyera rizziniana Saddi,Kielmeyera rizziniana,EN,"B1ab(i,iii)+2ab(ii,iii)",TER32,,P.A.,2018,Nova avaliação,
Calophyllaceae,Kielmeyera rufotomentosa Saddi,Kielmeyera rufotomentosa,EN,"B1ab(i,ii,iii)+2ab(i,ii,iii)",TER33,,P.A.,2019,Reavaliação,
Calophyllaceae,Kielmeyera rupestris Duarte,Kielmeyera rupestris,CR,"B1ab(i,ii,iii,iv)",TER33,,P.A.,2019,Reavaliação,
Calophyllaceae,Kielmeyera sigillata Saddi,Kielmeyera sigillata,CR,"B2ab(ii,iii)",TER33,CR Lacuna,P.A.,2019,Reavaliação,
Canellaceae,Cinnamodendron axillare Endl. ex Walp.,Cinnamodendron axillare,EN,B1ab(iii)+2ab(iii),TER32,,P.A.,2019,Nova avaliação,
Canellaceae,Cinnamodendron dinisii Schwacke,Cinnamodendron dinisii,LC,,TER19 - TER20 - TER22 - TER24 - TER29 - TER32,,P.A.,2018,Nova avaliação,
Canellaceae,Cinnamodendron occhionianum F.Barros & J.Salazar,Cinnamodendron occhionianum,CR,"B1ab(i,iii,iv)+2ab(ii,iii,iv)",TER20,,P.A.,2018,Nova avaliação,
Cannabaceae,Celtis orthacanthos Planch.,Celtis orthacanthos,EN,"B1ab(i,iii)+2ab(ii,iii)",TER32,,P.A.,2018,Nova avaliação,
Capparaceae,Colicodendron bahianum Cornejo & Iltis,Colicodendron bahianum,VU,"B2ab(ii,iii)",TER33 - TER35,,P.A.,2019,Nova avaliação,
Caryocaraceae,Caryocar cuneatum Wittm.,Caryocar cuneatum,LC,,TER1,,P.A.,2018,Nova avaliação,
Celastraceae,Goniodiscus elaeospermus Kuhlm.,Goniodiscus elaeospermus,NT,,,,P.A.,2018,Nova avaliação,
Celastraceae,Monteverdia ardisiifolia (Reissek) Biral,Monteverdia ardisiifolia,LC,,TER20 - TER30 - TER32 - TER33 - TER35,,P.N.A.,2019,Nova avaliação,
Celastraceae,Monteverdia cestrifolia (Reissek) Biral,Monteverdia cestrifolia,LC,,TER18 - TER20 - TER30 - TER32 - TER33,,P.N.A.,2019,Nova avaliação,
Celastraceae,Monteverdia glaucescens (Reissek) Biral,Monteverdia glaucescens,LC,,TER19 - TER20 - TER24,,P.N.A.,2019,Nova avaliação,
Celastraceae,Monteverdia littoralis (R.M. Carvalho-Okano) Biral,Monteverdia littoralis,LC,,TER18 - TER32 - TER33,,P.N.A.,2019,Nova avaliação,
Celastraceae,Monteverdia macrophylla (Mart.) Biral,Monteverdia macrophylla,LC,,TER32 - TER33 - TER35,,P.N.A.,2019,Nova avaliação,
Celastraceae,Monteverdia megalocarpa (Groppo & Lombardi) Biral,Monteverdia megalocarpa,EN,"B1ab(i,iii)+2ab(ii,iii)",TER35,,P.A.,2018,Nova avaliação,
Celastraceae,Monteverdia psammophila (Biral & Lombardi) Biral,Monteverdia psammophila,EN,"B2ab(ii,iii)",,,P.A.,2019,Nova avaliação,
Celastraceae,Monteverdia quadrangulata (Schrad.) Biral,Monteverdia quadrangulata,LC,,TER10 - TER33 - TER39,,P.A.,2019,Reavaliação,
Celastraceae,Monteverdia rigida (Mart.) Biral,Monteverdia rigida,LC,,TER11 - TER18 - TER39 - TER9,,P.N.A.,2019,Nova avaliação,
Chrysobalanaceae,Acioa edulis Prance,Acioa edulis,LC,,,,P.A.,2018,Nova avaliação,
Chrysobalanaceae,Acioa longipendula (Pilg.) Sothers & Prance,Acioa longipendula,LC,,,,P.N.A.,2018,Nova avaliação,
Chrysobalanaceae,Couepia belemii Prance,Couepia belemii,EN,"B2ab(i,ii,iii)",TER33 - TER35,,P.A.,2019,Reavaliação,
Chrysobalanaceae,Couepia bondarii Prance,Couepia bondarii,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2018,Nova avaliação,
Chrysobalanaceae,Couepia carautae Prance,Couepia carautae,CR,"B2ab(i,ii,iii,iv,v)",TER33,CR Lacuna,P.A.,2019,Reavaliação,
Chrysobalanaceae,Couepia cidiana Prance,Couepia cidiana,DD,,,,P.A.,2018,Nova avaliação,
Chrysobalanaceae,Couepia coarctata Prance,Couepia coarctata,CR,"B1ab(i,iii,iv)+2ab(ii,iii,iv)",,,P.A.,2018,Nova avaliação,
Chrysobalanaceae,Couepia eriantha Spruce ex Hook.f.,Couepia eriantha,VU,"B2ab(ii,iii,v)",,,P.A.,2019,Nova avaliação,
Chrysobalanaceae,Couepia froesii Prance,Couepia froesii,DD,,,,P.A.,2020,Nova avaliação,
Chrysobalanaceae,Couepia insignis Fritsch,Couepia insignis,EN,"B1ab(i,iii)+2ab(ii,iii)",,,P.A.,2018,Nova avaliação,
Chrysobalanaceae,Couepia joaquinae Prance,Couepia joaquinae,CR,B1ab(iii)+B2ab(iii),,CR Lacuna,P.A.,2020,Reavaliação,
Chrysobalanaceae,Couepia leitaofilhoi Prance,Couepia leitaofilhoi,EN,B1ab(iii)+2ab(iii),,,P.A.,2020,Reavaliação,
Chrysobalanaceae,Couepia longipetiolata Prance,Couepia longipetiolata,EN,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",,,P.A.,2020,Nova avaliação,
Chrysobalanaceae,Couepia marleneae Prance,Couepia marleneae,DD,,,,P.A.,2018,Nova avaliação,
Chrysobalanaceae,Couepia meridionalis Prance,Couepia meridionalis,CR,"B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)",,,P.A.,2020,Reavaliação,
Chrysobalanaceae,Couepia morii Prance,Couepia morii,DD,,,,P.A.,2018,Nova avaliação,
Chrysobalanaceae,Couepia pernambucensis Prance,Couepia pernambucensis,DD,,,,P.A.,2018,Nova avaliação,
Chrysobalanaceae,Couepia reflexa Ducke,Couepia reflexa,DD,,,,P.A.,2018,Nova avaliação,
Chrysobalanaceae,Couepia robusta Huber,Couepia robusta,LC,,TER2,,P.N.A.,2018,Nova avaliação,
Chrysobalanaceae,Couepia rufa Ducke,Couepia rufa,LC,,TER32 - TER35,,P.A.,2018,Nova avaliação,
Chrysobalanaceae,Couepia schottii Fritsch,Couepia schottii,EN,B2ab(iii),TER32 - TER33 - TER35,,P.A.,2019,Reavaliação,
Chrysobalanaceae,Couepia stipularis Ducke,Couepia stipularis,DD,,,,P.A.,2018,Nova avaliação,
Chrysobalanaceae,Couepia venosa Prance,Couepia venosa,LC,,TER20 - TER30 - TER32 - TER33,,P.N.A.,2019,Nova avaliação,
Chrysobalanaceae,Exellodendron gracile (Kuhlm.) Prance,Exellodendron gracile,EN,"B2ab(ii,iii)",TER33 - TER35,,P.A.,2019,Reavaliação,
Chrysobalanaceae,Hirtella angustifolia Schott ex Spreng.,Hirtella angustifolia,VU,"B2ab(ii,iii)",TER10 - TER32 - TER33 - TER35,,P.A.,2019,Nova avaliação,
Chrysobalanaceae,Hirtella bahiensis Prance,Hirtella bahiensis,LC,,TER33,,P.A.,2018,Nova avaliação,
Chrysobalanaceae,Hirtella barrosoi Prance,Hirtella barrosoi,DD,,TER32 - TER33,,P.A.,2018,Nova avaliação,
Chrysobalanaceae,Hirtella ciliata Mart. & Zucc.,Hirtella ciliata,LC,,TER11 - TER12 - TER33,,P.N.A.,2020,Nova avaliação,
Chrysobalanaceae,Hirtella conduplicata Prance,Hirtella conduplicata,CR,B2ab(iii),,CR Lacuna,P.A.,2020,Nova avaliação,
Chrysobalanaceae,Hirtella couepiiflora Prance,Hirtella couepiiflora,DD,,,,P.A.,2020,Nova avaliação,
Chrysobalanaceae,Hirtella eriandra Benth.,Hirtella eriandra,LC,,TER2,,P.N.A.,2020,Nova avaliação,
Chrysobalanaceae,Hirtella excelsa Standl. ex Prance,Hirtella excelsa,LC,,TER1 - TER2,,P.N.A.,2020,Nova avaliação,
Chrysobalanaceae,Hirtella fasciculata Prance,Hirtella fasciculata,LC,,,,P.A.,2018,Nova avaliação,
Chrysobalanaceae,Hirtella floribunda Cham. & Schltdl.,Hirtella floribunda,EN,B2ab(iii),TER10 - TER29,,P.A.,2019,Nova avaliação,
Chrysobalanaceae,Hirtella glandulosa Spreng.,Hirtella glandulosa,LC,,TER1 - TER10 - TER12 - TER15 - TER29 - TER35 - TER39 - TER9,,P.N.A.,2020,Nova avaliação,
Chrysobalanaceae,Hirtella glaziovii Taub.,Hirtella glaziovii,EN,"B1ab(i,iii)+2ab(ii,iii)",TER20 - TER32,,P.A.,2018,Nova avaliação,
Chrysobalanaceae,Hirtella hebeclada Moric. ex DC.,Hirtella hebeclada,LC,,TER15 - TER18 - TER19 - TER20 - TER22 - TER26 - TER32 - TER33 - TER35 - TER39,,P.N.A.,2018,Nova avaliação,
Chrysobalanaceae,Hirtella insignis Briq. ex Prance,Hirtella insignis,NT,,TER33 - TER35,,P.A.,2019,Reavaliação,
Chrysobalanaceae,Hirtella juruensis Pilg.,Hirtella juruensis,EN,"B2ab(ii,iii)",,,P.A.,2019,Reavaliação,
Chrysobalanaceae,Hirtella kuhlmannii Pilg.,Hirtella kuhlmannii,EN,"B2ab(i,ii,iii)",,,P.A.,2020,Nova avaliação,
Chrysobalanaceae,Hirtella longifolia Benth. ex Hook.f.,Hirtella longifolia,DD,,,,P.A.,2020,Nova avaliação,
Chrysobalanaceae,Hirtella magnifolia Prance,Hirtella magnifolia,DD,,,,P.A.,2020,Nova avaliação,
Chrysobalanaceae,Hirtella martiana Hook.f.,Hirtella martiana,LC,,TER10 - TER11 - TER39 - TER9,,P.N.A.,2018,Nova avaliação,
Chrysobalanaceae,Hirtella parviunguis Prance,Hirtella parviunguis,EN,"B1ab(i,iii,iv)+2ab(ii,iii)",TER33,,P.A.,2019,Reavaliação,
Chrysobalanaceae,Hirtella piresii Prance,Hirtella piresii,LC,,TER1,,P.N.A.,2020,Nova avaliação,
Chrysobalanaceae,Hirtella prancei Asprino & Amorim,Hirtella prancei,EN,"B1ab(i,iii)+2ab(ii,iii)",TER35,,P.A.,2018,Nova avaliação,
Chrysobalanaceae,Hirtella santosii Prance,Hirtella santosii,EN,B2ab(iii),TER35,,P.A.,2019,Reavaliação,
Chrysobalanaceae,Hirtella scaberula Spruce ex Hook.f.,Hirtella scaberula,DD,,,,P.A.,2020,Nova avaliação,
Chrysobalanaceae,Hirtella subglanduligera Pilg.,Hirtella subglanduligera,DD,,,,P.A.,2020,Nova avaliação,
