"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","infraspecificEpithet","fieldNumber","individualCount"
"45","2021-02-08 11:07:37-03","UNESP-IBB","BOTU","14411","PreservedSpecimen","Plantae","Bignoniaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Bicudo, L.R.H.","1986","03","18",NA,"Brasil",NA,NA,"Planta de 2 m de altura, frutos verdes","BOTU014411","787",NA,NA,"(Mart.) B. Walln.",NA,"São Paulo","Botucatu",NA,"-48.284722","-22.8",NA,NA,NA,"48°17'5w","22°48's",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-02-08 11:08:04-03","UNESP-IBB","BOTU","10716","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Gottsberger, I.S.","1970","03","11",NA,"Brasil",NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.; Coleção: Cerrado Estação 13 de Maio","BOTU010716","24",NA,NA,"(Mart.) B. Walln.","Gottsberger, I.S.","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio","-48.416667","-22.75",NA,NA,NA,"48°25'w","22°45's","1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-02-08 11:08:04-03","UNESP-IBB","BOTU","23486","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Campos, C.J.","2002","07","17",NA,"Brasil",NA,NA,"Cerrado. Arbusto, 0,7m de altura; flores verdes; Coleção: Biota - Cerrado Pratânia","BOTU023486","77",NA,NA,"(Mart.) B. Walln.","Campos, C.J.","São Paulo","Pratânia","Reserva Particular Fazenda Palmeira da Serra","-48.743278","-22.813944",NA,NA,NA,"48°44'35,8w","22° 48' 50,2s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-02-08 11:08:04-03","UNESP-IBB","BOTU","10715","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Gottsberger, I.S.","1972","10","05",NA,"Brasil",NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.; Coleção: Cerrado Estação 13 de Maio","BOTU010715","51072",NA,NA,"(Mart.) B. Walln.","Gottsberger, I.S.","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio","-48.416667","-22.75",NA,NA,NA,"48°25'w","22°45's","1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-01-06 11:42:09-03","UFPI-MRV","HDELTA","3425","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","lasiocalyx","Diospyros lasiocalyx","Lopes, M. S.","2013","02","03",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Olho de boi","HDELTA003425","1169",NA,NA,"Mart.) B.Walln.","Lopes, M.S.","Piauí","Baixa grande do ribeiro","Estação ecológica de Uruçuí","-45.2136001586914","-7.85027980804443",NA,NA,NA,NA,NA,NA,NA,NA,"157537","auto",NA,NA,NA,NA,NA,NA
"50","2020-11-13 09:19:35-03","UFRJ","RFA","14429","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","G.G. Hatschbach","1971","10","07",NA,"Brasil",NA,NA,"Árvore típica de cerrado, flor verde","RFA40059","27146",NA,NA,"A.DC.","L.B. Smith","Paraná","Sengés","Rio do Funil","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,NA,"1973",NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA
"51","2019-09-10 21:42:49-03","UNEMAT","TANG","3099","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Batistti, JP","2015","05","26",NA,"Brasil",NA,NA,NA,"TANG000003099","s.n.",NA,NA,"A.DC.","Silva, AB","Mato Grosso","Colider","Lote A de Supressão, Resgate da flora UHE Colider.","-55.663889","-10.963889",NA,"269","269","-55.663889","-10.963889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:37:48-03","EAO","IAN","140339","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Pires, JM","1973","09","15","Southern America","Brasil",NA,NA,NA,"IAN140339","13395","Dicotiledônea",NA,"A.DC.",NA,"Pará","Marabá","Estudo ecológico entre o estreto de Marabá.","-49.1178016662598","-5.36860990524292",NA,NA,NA,NA,NA,NA,NA,NA,"262883","auto",NA,NA,NA,NA,NA,NA
"53","2020-01-20 14:40:23-03","UPM","MACK","1940","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","D. G. Rodrigues-Silva; J. D. Rosário","2004","02","10",NA,"Brasil",NA,NA,NA,NA,"291",NA,NA,"A.DC.","R. J. I. Garcia","MG","Matozinho","Cerrado império. Fazenda império, próximo a porteira de acesso.",NA,NA,NA,NA,NA,NA,NA,"2011","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-12-12 15:31:41-03","UFABC","HUFABC","000521","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Pereira-Silva, E F L; Hardt, E","2002","03","15",NA,"Brasil",NA,NA,NA,"HUFABC000521","EP0035EEJ-80","Angiospermas",NA,"A. DC.",NA,"São Paulo","Luiz Antonio","Estação Ecológica de Jataí - Oitocentos Alqueires, Expedito das parcelas permanentes (10x25m) de 2002. Remanescente Leste da EEJ, porção Norte - 1º Levantamento",NA,NA,"HUFABC000521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-12-04 15:25:06-03","PUCPR","HUCP","11005","S","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Pott, VL; Bueno, NC; Cervi, AC","1993","12","09",NA,"Brasil",NA,NA,NA,"HUCP00010910","4223","Eudicotiledonea",NA,"A. DC.","Cervi, AC; Pott, VL","Mato Grosso do Sul","Corumbá","Fazenda Santa Luzia","-57.6533012390137","-19.0091991424561","HUCP00010910",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA
"56","2020-11-26 18:07:49-03","CPAN-UFMS","COR","6170","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Equipe de Cabeceira","1998","08","31",NA,"Brasil",NA,NA,"Habito: arboreo + ou - 4m",NA,"1540",NA,NA,"A.DC.",NA,"Mato Grosso do Sul","Costa Rica","Fazenda Morro Alto. cerrado; ;.","-53.369722","-18.295833",NA,NA,NA,"53º22'11''W","18º17'45''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:13:41-03","UFBA","ALCB","63558","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Guedes, ML; Xavier, AB; Anjos, BA dos","2003","09","20","Southern America","Brasil",NA,NA,"3 m de altura. Folhas jovens membranáceas. Botões e flores esverdeados. Frequente.",NA,"10920","Dicotyledon",NA,"DC.","Guedes, ML","Bahia","Luis Eduardo Magalhães","Oeste, Fragmento de mata próximo à área residencial","-45.769444","-12.099167",NA,"406","406","-45.769444","-12.099167","2003","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-02-08 09:00:41-03","NBC","NL-BOTANY","U 0018849","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Fonseca ML; et al.","2001","04","24","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200018849 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0018849",NA,NA,"Ericales","A.DC.",NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"59","2020-02-08 09:00:41-03","NBC","NL-BOTANY","U.1275414","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Irwin HS; Maxwell H; Wasshausen DC","1968","03","19","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1275414 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1275414",NA,NA,"Ericales","A.DC.",NA,NA,NA,"Plants of the Penalto do Brasil, Northern Goias, ca 2km S. of Guara.",NA,NA,"NL-U1275414",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"60","2020-02-08 09:00:41-03","NBC","NL-BOTANY","U.1275416","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Irwin HS; et al.","1970","01","29","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1275416 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1275416",NA,NA,"Ericales","A.DC.",NA,NA,NA,"Estado de Minas Gerais, Morro das Pedras, ca. 30km N.E. of Patrocinio.",NA,NA,"NL-U1275416",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"61","2020-02-08 09:00:41-03","NBC","NL-BOTANY","U.1275418","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Prance GT; Lleras E; Coelho DF","1973","10","12","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1275418 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1275418",NA,NA,"Ericales","A.DC.",NA,NA,NA,"State of Mato Grosso, Chapada dos Guimaraes, cerrado behind Colegio de Buriti.",NA,NA,"NL-U1275418",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"62","2020-02-08 09:00:41-03","NBC","NL-BOTANY","U.1275415","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Harley RM","1980","04","13","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1275415 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1275415",NA,NA,"Ericales","A.DC.","Wallnöfer B","Bahia",NA,NA,"-42.6","-14.233333","NL-U1275415",NA,NA,"-42.6","-14.233333",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0156034",NA,NA,NA,NA
"63","2020-02-08 09:00:41-03","NBC","NL-BOTANY","U.1275417","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Gottsberger IS; Gottsberger GK","1990","09","27","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1275417 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1275417",NA,NA,"Ericales","A.DC.","Gottsberger IS","Minas Gerais",NA,NA,"-47.95","-19.05","NL-U1275417",NA,NA,"-47.95","-19.05",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100492",NA,NA,NA,NA
"64","2020-11-04 11:06:13-03","ESALQ","ESA","80988","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","burchellii","Diospyros burchellii","Soares e Silva, L.H. ; Chagas e Silva, F.","1999","10","11",NA,"Brasil",NA,NA,NA,"ESA080988","771.0","Magnoliophyta",NA,"Hiern.","Soares e Silva, L.H.","Distrito Federal","Brasília","Fazenda Água Limpa","-47.9296989440918","-15.7797002792358","ESA080988",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:06:13-03","ESALQ","ESA","80986","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","burchellii","Diospyros burchellii","Soares e Silva, L.H. ; Chagas e Silva, F.","1999","10","11",NA,"Brasil",NA,NA,NA,"ESA080986","773.0","Magnoliophyta",NA,"Hiern.","Soares e Silva, L.H.","Distrito Federal","Brasília","Fazenda Água Limpa","-47.9296989440918","-15.7797002792358","ESA080986",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:06:13-03","ESALQ","ESA","80985","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","burchellii","Diospyros burchellii","Soares e Silva, L.H. ; Chagas e Silva, F.","1999","10","11",NA,"Brasil",NA,NA,NA,"ESA080985","772.0","Magnoliophyta",NA,"Hiern.","Soares e Silva, L.H.","Distrito Federal","Brasília","Fazenda Água Limpa","-47.9296989440918","-15.7797002792358","ESA080985",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:06:13-03","ESALQ","ESA","40848","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Nave, A.G.","1997","02","26",NA,"Brasil",NA,NA,NA,"ESA040848","1262.0","Magnoliophyta",NA,"A.D.C.","Souza, V.C.","Goiás","Chapada dos Guimarães",NA,NA,NA,"ESA040848",NA,NA,NA,NA,"1997","12","25",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:06:13-03","ESALQ","ESA","68871","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Krieger, L. et al.","1988","10","10",NA,"Brasil",NA,NA,NA,"ESA068871",NA,"Magnoliophyta",NA,"A.DC.","Wallnöfer, B.","Minas Gerais","Bom Jardim",NA,NA,NA,"ESA068871",NA,NA,NA,NA,"2005","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:06:13-03","ESALQ","ESA","40845","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","1997","10","07",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m alt.; frutos imaturos verdes.","ESA040845","20296.0","Magnoliophyta",NA,NA,NA,"Mato Grosso","Rosário Oeste","ca. 29km de Marzagão em direção a Planalto da Serra. Savana arborizada (cerrado) sobre solo pedregoso","-55.27","-14.41","ESA040845",NA,NA,"-55.27","-14.41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:06:13-03","ESALQ","ESA","91287","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Souza, V.C.; Ferrucci, M.S.; Paula-Souza, J.; Rando, J.G.; Duarte, A.R.","2005","01","14",NA,"Brasil",NA,NA,"Arvoreta, ca. 4 m alt.; frutos imaturos verdes.","ESA091287","30401.0","Magnoliophyta",NA,NA,"Souza, V.C.","Minas Gerais","Prata","BR 153, 9 km de Prata em direção a Comendador Gomes. Cerrado em beira de estrada.",NA,"-193.825","ESA091287","800","800","-48,897,778","-193,825","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:06:13-03","ESALQ","ESA","48862","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Souza, V.C.; Capellari Jr., L.; Souza, J.P.; Mazine, F.F.","1998","09","08",NA,"Brasil",NA,NA,NA,"ESA048862","21259.0","Magnoliophyta",NA,"A.DC.","Wallnöfer, B.","Goiás","Catalão",NA,"-47.9463996887207","-18.1658000946045","ESA048862_1 ESA048862_2",NA,NA,NA,NA,"2005","01","01","94621","auto",NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:06:13-03","ESALQ","ESA","115681","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Caliari, C.P.","2006","07","01",NA,"Brasil",NA,NA,NA,"ESA115681","68.0","Magnoliophyta",NA,NA,"Kuntz, J.","Mato Grosso","Barão de Melgaço",NA,"-55.9674987792969","-16.1944007873535","ESA115681",NA,NA,NA,NA,NA,NA,NA,"145819","auto",NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:06:13-03","ESALQ","ESA","111224","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Caliari, C.P.","2007","07","01",NA,"Brasil",NA,NA,NA,"ESA111224","228.0","Magnoliophyta",NA,NA,"Caliari, C.P.","Mato Grosso","Barão de Melgaço",NA,"-55.9674987792969","-16.1944007873535","ESA111224",NA,NA,NA,NA,"2007","10","13","145819","auto",NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:06:13-03","ESALQ","ESA","65429","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Árbocz, G.F. et al.","1997","02","19",NA,"Brasil",NA,NA,NA,"ESA065429","3260.0","Magnoliophyta",NA,"A.DC.","Wallnöfer, B.","Mato Grosso","Campinápolis",NA,"-52.8946990966797","-14.5156002044678","ESA065429",NA,NA,NA,NA,"2005","01","01","100133","auto",NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:06:13-03","ESALQ","ESA","34838","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Nave, A.G.","1997","02","24",NA,"Brasil",NA,NA,NA,"ESA034838","1218.0","Magnoliophyta",NA,"A.D.C.","Souza, V.C.","Mato Grosso","Chapada dos Guimarães",NA,"-55.749698638916","-15.460599899292","ESA034838",NA,NA,NA,NA,"1997","12","25","107042","auto",NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:06:13-03","ESALQ","ESA","82764","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Rozza, A.F. et al.","1997","01","01",NA,"Brasil",NA,NA,NA,"ESA082764","483.0","Magnoliophyta",NA,"A.DC.","Wallnöfer, B.","Mato Grosso","Cocalinho",NA,"-50.9958000183105","-14.3971996307373","ESA082764",NA,NA,NA,NA,"2005","01","01","293587","auto",NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:06:13-03","ESALQ","ESA","40847","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Dário, F.R. et al.","1997","03","28",NA,"Brasil",NA,NA,NA,"ESA040847","1104.0","Magnoliophyta",NA,"A.D.C.","Souza, V.C.","Mato Grosso","Gaúcha do Norte",NA,"-53.0797004699707","-13.2421998977661","ESA040847",NA,NA,NA,NA,"1997","12","25","152955","auto",NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:06:13-03","ESALQ","ESA","88966","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Viani, R.A.G. et al.","2007","06","26",NA,"Brasil",NA,NA,NA,"ESA088966","307.0","Magnoliophyta",NA,"DC.",NA,"São Paulo","Icém",NA,"-49.189998626709","-20.3400001525879","ESA088966",NA,NA,NA,NA,NA,NA,NA,"14956","auto",NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:06:13-03","ESALQ","ESA","8991","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Scaramuzza, C.A.M. ; Souza, V.C.","1989","04","08",NA,"Brasil",NA,NA,NA,"ESA008991","43.0","Magnoliophyta",NA,NA,NA,"São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516","ESA008991",NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:06:13-03","ESALQ","ESA","129849","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Souza, V.C.","2014","05","24",NA,"Brasil",NA,NA,"Árvore, ca. 4 m alt. Frutos imaturos verdes.","ESA129849","38400.0","Magnoliophyta",NA,NA,"Souza, V.C.","São Paulo","Itararé","Cerca de 12 km de Itararé em direção a Itapeva, ca. 500 m após o pedágio. Cerrado.","-49.3400001525879","-24.1100006103516","ESA129849",NA,NA,"-24,087,552","-49,219,133","2014","05","26","27729","auto",NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:06:13-03","ESALQ","ESA","129075","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Colletta, G.D.","2014","05","01",NA,"Brasil",NA,NA,"Árvore","ESA129075","1491.0","Magnoliophyta",NA,NA,"Colletta, G.D. et al.","São Paulo","São Carlos","Cerrado beira da pista km 221, próximo ao graal","-47.8899993896484","-22.0100002288818",NA,NA,NA,NA,NA,"2014",NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA
"82","2020-11-04 10:55:25-03","ESALQ","ESA","139023","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Colletta, G.D","2016","03","22",NA,"Brasil",NA,NA,"Árvore, 5m, estéril","ESA139023","2535.0",NA,NA,"A.DC.",NA,"SP","Assis","Estação Ecológica de Assis. Cerrado.","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:06:13-03","ESALQ","ESA","23247","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Barreto, K.D.; Fernandes, G.D.; Fernandes, R.D.","1994","12","15",NA,"Brasil",NA,NA,"Arvoreta, 3m alt.; frutos imaturos verdes.","ESA023247","3429.0","Magnoliophyta",NA,"A.DC.","Wallnöfer, B.","São Paulo","Anhembi","Fazenda Santa Ângela. 22*42'24, 8S, 48*18'16, 7W. Cerrado.","-48.1199989318848","-22.7800006866455","ESA023247",NA,NA,NA,NA,NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA
"84","2020-11-04 11:06:13-03","ESALQ","ESA","79467","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Farah, F.T.","2000","01","01",NA,"Brasil",NA,NA,NA,"ESA079467","1632.0","Magnoliophyta",NA,NA,NA,"São Paulo","Orlândia","Faz. Vale do Rosário","-47.8800010681152","-20.7199993133545","ESA079467",NA,NA,NA,NA,NA,NA,NA,"16147","auto",NA,NA,NA,NA,NA,NA
"85","2020-11-04 10:55:25-03","ESALQ","ESA","134920","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Colletta, G. D","2015","10","04",NA,"Brasil",NA,NA,"Árvore, 5m, frutos imaturos verdes (foto e sílica)","ESA134920","2257.0",NA,NA,"A.DC.",NA,"São Paulo","Itirapina","Fragmento ao lado da rodovia, São Pedro/Itirapina. Cerrado.","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"86","2020-11-04 10:55:25-03","ESALQ","ESA","134865","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Colletta, G. D","2015","10","16",NA,"Brasil",NA,NA,"Árvore, 1.5m, cálice verdes com indumento ferrugíneo, corola verde, caule suberoso (foto e sílica)","ESA134865","2202.0",NA,NA,"A.DC.","Colletta, G. D","São Paulo","Itirapina","Fragmento ao lado da rodovia, São Pedro/Itirapina. Cerrado.","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:06:13-03","ESALQ","ESA","120062","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Oliveira, J.T.","2007","10","01",NA,"Brasil",NA,NA,NA,"ESA120062","11.0","Magnoliophyta",NA,NA,"Bovo, A.A.A.","São Paulo","Itirapina","Rodovia Ulisses Guimarães proximo a Rodovia Washignton Luís.","-47.8199996948242","-22.25","ESA120062",NA,NA,NA,NA,"2007","12","01","22843","auto",NA,NA,NA,NA,NA,NA
"88","2020-11-04 11:06:13-03","ESALQ","ESA","28457","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","1993","09","28",NA,"Brasil",NA,NA,"Arbusto, 1, 5 m alt.; flores verdes. Tronco rugoso.","ESA028457","1302.0","Magnoliophyta",NA,"A.DC.","Santos, M.F.","São Paulo","Itirapina","Rodovia Washington Luís. 22*10'09, 3S, 47*47'01, 4W. Cerrado.","-47.8199996948242","-22.25","ESA028457",NA,NA,NA,NA,"2004","04","23","22843","auto",NA,NA,NA,NA,NA,NA
"89","2020-11-04 11:06:13-03","ESALQ","ESA","49440","PreservedSpecimen","Plantae","Ebenaceae","Diospyros","hispida","Diospyros hispida","Bernacci, L.C. ; Árbocz, G.F.","1997","11","24",NA,"Brasil",NA,NA,NA,"ESA049440","2587.0","Magnoliophyta",NA,"A.DC.","Wallnöfer, B.","Mato Grosso","Barra do Garças","Serra do Taquaral","-52.2566986083984","-15.8900003433228","ESA049440",NA,NA,NA,NA,"2005","01","01","123012","auto",NA,NA,NA,NA,NA,NA
