"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","typeStatus"
"252","2020-08-20 15:00:31-03","UFSC","FLOR","8149","PreservedSpecimen","Plantae","Simaroubaceae","Aeschrion","crenata","Aeschrion crenata","Vell.",NA,"Lima, O.S.; Campos, J.M. & Klein, R.M.","8","1978","10","14","Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"FLOR0008149",NA,NA,NA,NA,"Capão do Menino.",NA,NA,"arvoreta, flor amarela, 7m altura",NA,"Sapindales",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-08-20 15:00:31-03","UFSC","FLOR","42214","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Mello, A.S.","Nuernberg, A.; Mello, A.S.","282","2011","09","02","Brasil","Santa Catarina","Porto Belo","-48.508333","-27.112222","48º30'30''W","27º6'44''S","FLOR0042214",NA,"2011","09","02","Área de Proteção Ambiental Ponta do Araçá.",NA,NA,"arbórea, flor botão verde, 6m altura. folhas somente nos ramos novos.",NA,"Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-08-20 15:00:31-03","UFSC","FLOR","50800","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Sobral, M.","Funez, L.A.","846","2012","09","04","Brasil","Santa Catarina","Penha","-48.599167","-26.773611","48º35'57''W","26º46'25''S","FLOR0050800","FLOR0050800","2013","10",NA,"Praia da Paciência.","15","15","árvore, flor verde, Fruto Imaturo, , 6m altura. Floresta Ombrófila. Habitat: mata litorânia",NA,"Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-08-20 15:00:31-03","UFSC","FLOR","54782","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Mello, A.S.","Nuernberg, A.","973","2013","02","21","Brasil","Santa Catarina","Porto Belo","-48.518333",NA,"48º31'6''W","27º73'48''S","FLOR0054782",NA,"2013","02","23","APA (Área de Proteção Ambiental) da Ponta do Araçá.","2","2","arbóreo. Coordenadas aproximadas.",NA,"Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-08-20 15:00:31-03","UFSC","FLOR","64431","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Mondin, C.","Mondin, C.","3714","2016","09","22","Brasil","Santa Catarina","Florianópolis","-48.485278","-27.444722","48º29'7''W","27º26'41''S","FLOR0064431","FLOR0064431","2016","09",NA,"Local: Jurerê.",NA,NA,"Arvoreta com cerca de 5m de altura",NA,"Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-08-20 20:42:11-03","UFSC","FLOR","28669","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Jarenkow, J.A.","Jarenkow, J.A.","3354","1996","12","26","Brasil","Rio Grande do Sul","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,"FLOR0028669",NA,"1997",NA,NA,"Coxilha Seca.",NA,NA,"arvoreta, Fruto Imaturo, verde a semimaduro marrom-escuro, 5m altura",NA,"Sapindales",NA,NA,"18635","auto",NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-08-20 15:00:31-03","UFSC","FLOR","37209","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.",NA,"Falkenberg, D.B.; Oliveira, C.P.L. de","11060","2008","09","07","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0037209",NA,NA,NA,NA,"Lagoa da Conceição, Ilha de Santa Catarina.","5","5","arbusto, flor em botão, 3m altura",NA,"Sapindales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-08-20 20:42:11-03","UFSC","FLOR","9618","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Falkenberg, D.B.","Falkenberg, D.B.","3062","1985","11","09","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0009618",NA,"2004",NA,NA,"Morro da Caixa d#?#água, junto ao câmpus da UFSC, Ilha de Santa Catarina.","70","70","arbusto, 2m altura",NA,"Sapindales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-08-20 20:42:11-03","UFSC","FLOR","9335","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Falkenberg, D.B.","Falkenberg, D.B.; Jarenkow, J.A.","2884","1985","10","19","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0009335",NA,"2004",NA,NA,"Naufragados, Ilha de Santa Catarina.",NA,NA,"arbusto, flor verde, 3m altura. Fruto unilocular",NA,"Sapindales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-08-20 20:42:11-03","UFSC","FLOR","15984","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Falkenberg, D.B.","Falkenberg, D.B.","3511","1986","10","04","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0015984",NA,"2004",NA,NA,"Próximoda cascata do Morro do Poção, Córrego Grande, Ilha de Santa Catarina.","60","60","arbusto, Fruto Imaturo, verde, 3m altura",NA,"Sapindales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-08-20 20:42:11-03","UFSC","FLOR","20223","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Pirani, J.R.","Bresolin, A.","827","1973","09","19","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0020223",NA,"1989",NA,NA,"Rio Tavares, Ilha de Santa Catarina.","2","2","arvoreta (arbusto), flor verde, 2m altura",NA,"Sapindales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-08-20 20:42:11-03","UFSC","FLOR","25735","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Pirani, J.R.","Falkenberg, D.B.; Silva Filho, F.A. da","6766","1994","05","01","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0025735",NA,"1994",NA,NA,"Rio Vermelho, Ilha de Santa Catarina.","15","15","arvoreta, flor semsem, 4m altura",NA,"Sapindales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-08-20 20:42:11-03","UFSC","FLOR","20224","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Pirani, J.R.","Klein, R.M.; Bresolin, A.","5374","1964","06","12","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0020224",NA,"1989",NA,NA,"Sambaqui, Ilha de Santa Catarina.","2","2","arvoreta, Fruto Maduro, roxo-escuro, 4m altura",NA,"Sapindales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-08-20 20:42:11-03","UFSC","FLOR","28223","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Falkenberg, D.B.","Silva Filho, F.A. da; Zanin, A.","1007","1992",NA,NA,"Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0028223",NA,"2004",NA,NA,"Trilha na margem sul da lagoa, Lagoa do Peri, Ilha de Santa Catarina.",NA,NA,"arvoreta, flor esverdeada, 4m altura",NA,"Sapindales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-08-20 20:42:11-03","UFSC","FLOR","28245","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Falkenberg, D.B.","Silva Filho, F.A. da; Zanin, A.","979","1992",NA,NA,"Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0028245",NA,"2004",NA,NA,"Trilha na margem sul da lagoa, Lagoa do Peri, Ilha de Santa Catarina.",NA,NA,"arvoreta, 5m altura",NA,"Sapindales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-08-20 20:42:11-03","UFSC","FLOR","20226","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Pirani, J.R.","Klein, R.M.; Bresolin, A.","8854","1970","10","21","Brasil","Santa Catarina","Garopaba","-48.6133003234863","-28.0233001708984",NA,NA,"FLOR0020226",NA,"1989",NA,NA,NA,"5","5","arbusto, flor verde, 3m altura",NA,"Sapindales",NA,NA,"11115","auto",NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-08-20 15:00:31-03","UFSC","FLOR","53124","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Mello, A.S.","Mello, A.S.; Daltrini, C. & Aguiar, T.","445","2009","09","22","Brasil","Santa Catarina","Itapema","-48.611400604248","-27.0902996063232",NA,NA,"FLOR0053124",NA,NA,NA,NA,"São Paulinho.","60","60","arbóreo, flor verde",NA,"Sapindales",NA,NA,"9090","auto",NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-01-31 10:39:40-03","IFAM","EAFM","12138","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl. In. Engl. & Prantl","Zank, S.","Zank, S.","1207","2009","10","24","Brasil","Santa Catarina","Imbituba","-48.6702995300293","-28.2399997711182",NA,NA,NA,NA,"2009","10","24","Arroio, quintal",NA,NA,"; DESC: medicinal",NA,NA,NA,NA,"18719","auto",NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-03-04 15:46:37-03","IF","SPSF","33662","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl. in Engl. & Plantl",NA,"O.C.Pavao",NA,"2000","09","27","Brasil","PR","Santo Antonio do Paraiso","-50.6455993652344","-23.4936008453369",NA,NA,NA,NA,NA,NA,NA,"fazenda Santa Cecilia do Bom Jesus",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Sapindales","América do Sul",NA,"24994","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"271","2021-03-04 15:46:37-03","IF","SPSF","05152","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata",NA,NA,"L.Assis",NA,"1953","12","19","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"Serra da Cantereira",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Sapindales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"272","2021-03-04 15:46:37-03","IF","SPSF","02529","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata",NA,NA,"M.Koscinski",NA,"1950","01","01","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"Serra da Cantereira",NA,NA,"COLETA: XLS: SPSFAntigo;","Magnoliophyta","Sapindales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"273","2021-03-04 15:46:37-03","IF","SPSF","52056","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.",NA,"M.G.K. Cornia et al.","515","2014","05","07","Brasil","MG","Delfim Moreira","-45.266389","-22.526667",NA,NA,NA,NA,NA,NA,NA,"Fazenda Bartira","1307","1307","COLETA: Árvore 11 m, indivíduo 9185, estéril; GEOGRAFIA: Unidade Alegria, Floresta Ombrófila mista;","Magnoliophyta","Sapindales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"274","2017-09-11 17:14:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Simaroubaceae","Picraena","vellozii","Picraena vellozii","(Planch.) Engl.",NA,"Glaziou, AFM","1592",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2017-09-11 17:14:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Simaroubaceae","Picraena","vellozii","Picraena vellozii","(Planch.) Engl.",NA,"Tweedie, J","s.n",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasiliae meridionales in insula S. Catharina.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-02-08 12:45:27-03","UFRGS","ICN","195287","S","Plantae","Simaroubaceae","Aeschrion","crenata","Aeschrion crenata","Vell.",NA,"Sobral, M","T346",NA,NA,NA,"Brasil","RS","Derrubadas","-53.8608016967773","-27.2646999359131",NA,NA,NA,NA,NA,NA,NA,"Parque Estadual do Turvo.",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"18158","auto",NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-02-08 12:45:27-03","UFRGS","ICN","195288","S","Plantae","Simaroubaceae","Aeschrion","crenata","Aeschrion crenata","Vell.",NA,"Sobral, M","T373","1981","10","15","Brasil","RS","Derrubadas","-53.8608016967773","-27.2646999359131",NA,NA,NA,NA,NA,NA,NA,"Parque Estadual do Turvo.",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"18158","auto",NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-02-08 12:45:27-03","UFRGS","ICN","035702","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Waechter, JL","Waechter, JL","650","1977","11","14","Brasil","RS","Frederico Westphalen","-53.394401550293","-27.3591995239258",NA,NA,NA,NA,"1977","12","26",NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Árvore de +- 6m de altura; frutos pardo amarelados.","Dicotyledon",NA,"América do Sul",NA,"16988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"279","2021-02-08 12:45:27-03","UFRGS","ICN","009108","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Pirani, JR","Lindeman, JC; Porto, ML","s.n.","1971","11","15","Brasil","SC","Araranguá","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,NA,NA,NA,"Morro do Conventos, E de Araranguá",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Arvoreta, 9cm, 3,5m; flor amarelada, folhas jovens rosadas.; Resto de matinho baixo (ca. 4m de altura), na margem E da chapada.","Dicotyledon",NA,"América do Sul",NA,"19353","auto",NA,NA,NA,NA,NA,NA,NA,NA
"280","2021-02-08 12:45:27-03","UFRGS","ICN","174338","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Falkenberg, DB","F. A. Silva F.; Zanin, A","1007",NA,NA,NA,"Brasil","SC","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,NA,"Ilha, Lagoa do Peri, trilha na margem sul da lagoa","200","200","Doação Herbário FLOR 28223; arvoreta, 4m, esverdeada","Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"281","2021-02-08 12:45:27-03","UFRGS","ICN","174313","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Falkenberg, DB","F. A. Silva F.; Zanin, A","979",NA,NA,NA,"Brasil","SC","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,NA,NA,"Ilha, Lagoa do Peri, trilha na margem sul da lagoa","200","200","Doação Herbário FLOR 28245; arvoreta, 5m; interior de mata","Dicotyledon",NA,"América do Sul",NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"282","2021-02-08 12:45:27-03","UFRGS","ICN","126070","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Cotarelli, VM","Francisco, EM","992","2005","12","12","Brasil","PR","Santa Cecília do Pavão","-50.7835998535156","-23.5172004699707",NA,NA,NA,NA,"2007","08","14",NA,NA,NA,"Doação FUEL (42033).; Árvore 9m, fruto maduro. CAP 0,48m. Projeção 6x5.; Interior de mata.","Dicotyledon",NA,"América do Sul",NA,"10947","auto",NA,NA,NA,NA,NA,NA,NA,NA
"283","2021-02-08 12:45:27-03","UFRGS","ICN","002658","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.",NA,"D'Arigo, L","s.n.",NA,NA,NA,"Brasil","RS","Bento Gonçalves","-51.5191993713379","-29.1714000701904",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).","Dicotyledon",NA,"América do Sul",NA,"21248","auto",NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-02-08 12:45:27-03","UFRGS","ICN","000846","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Schultz","?","s.n.","1950","11","28","Brasil","RS","Cachoeira do Sul","-52.8939018249512","-30.0391998291016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Vulnerável).","Dicotyledon",NA,"América do Sul",NA,"71201","auto",NA,NA,NA,NA,NA,NA,NA,NA
"285","2021-02-08 12:45:27-03","UFRGS","ICN","000985","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Schultz, AR","Schultz, AR","s.n.","1951","12","14","Brasil","RS","Iraí","-53.2505989074707","-27.1935997009277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Espécie ameaçada de extinção (Criticamente em perigo).","Dicotyledon",NA,"América do Sul",NA,"18820","auto",NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-02-08 12:45:27-03","UFRGS","ICN","001442","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.",NA,"?","s.n.","1957","05","18","Brasil","RS","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,NA,NA,NA,"Max Almeida",NA,NA,"Espécie ameaçada de extinção (Vulnerável).","Dicotyledon",NA,"América do Sul",NA,"18635","auto",NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-02-08 12:45:27-03","UFRGS","ICN","184284","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Grings, M","Grings, M","281","2014","12","12","Brasil","RS","Nova Petrópolis","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,NA,NA,NA,"Linha Brasil, Escola Bom Pastor",NA,NA,"árvore com 11 m de altura densamente frutificada em borda de mata com araucária; frutos vináceos a negros&nf;; em borda de mata com araucária","Dicotyledon",NA,"América do Sul",NA,"14669","auto",NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-02-08 12:45:27-03","UFRGS","ICN","096994","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Pirani, JR","Klein, RM; Bresolin, A","8854","1970","10","21","Brasil","SC","Garopaba","-48.6133003234863","-28.0233001708984",NA,NA,NA,NA,NA,NA,NA,NA,"5","5","Espécie ameaçada de extinção (Vulnerável).; Arbusto, 3m de altura. Flor verde.; Na restinga.","Dicotyledon",NA,"América do Sul",NA,"11115","auto",NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-02-08 12:45:27-03","UFRGS","ICN","189341","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","de Gasper, AL","Dreveck, S; Carneiro, FE","451","2008","12","01","Brasil","SC","Ipira","-51.7731018066406","-27.403600692749",NA,NA,NA,NA,NA,NA,NA,"Linhas dos Pintos Lat. 421275 N Long. 6973438 O","653","653","estádio médio de regeneração; Floresta Estacional Decidual","Dicotyledon",NA,"América do Sul",NA,"13621","auto",NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-02-08 12:45:27-03","UFRGS","ICN","002758","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Smith, LB","Reitz, R; Klein, RM","7064","1958","09","11","Brasil","SC","Rio do Sul","-49.6431007385254","-27.2141990661621",NA,NA,NA,NA,NA,NA,NA,"Serra do Matador","550","550","Espécie ameaçada de extinção (Vulnerável).; Arvoreta, 6m de altura; flor esverdeada.; Mata.","Dicotyledon",NA,"América do Sul",NA,"15163","auto",NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-08-26 10:50:55-03","MCN-FZBRS","HAS","86057","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl. in Engl. & Prantl",NA,"Mattos, J.","8807","1941","05",NA,"Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"HAS0086057",NA,NA,NA,NA,"Bairro Mont Serrat,",NA,NA,"quina;","Magnoliophyta",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-08-26 10:50:55-03","MCN-FZBRS","HAS","20410","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl. in Engl. & Prantl",NA,"Sehnem, A.","s.n.","1949","10",NA,"Brasil","Rio Grande do Sul","Montenegro (Salvador do Sul - RS)",NA,NA,NA,NA,"HAS0020410",NA,NA,NA,NA,"Linha Bonita",NA,NA,"quina;","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-08-26 10:50:55-03","MCN-FZBRS","HAS","101801","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl. in Engl. & Prantl",NA,"Nilson, A.D.","774","2000","10",NA,"Brasil","Santa Catarina","Piratuba","-51.771900177002","-27.4197006225586",NA,NA,"HAS0101801",NA,NA,NA,NA,"Piratuba,",NA,NA,"quina;","Magnoliophyta",NA,NA,NA,"13675","auto",NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-08-26 10:50:55-03","MCN-FZBRS","HAS","86056","PreservedSpecimen","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl. in Engl. & Prantl",NA,"Mattos, J.","22165","1962",NA,NA,"Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"HAS0086056",NA,NA,NA,NA,"Horto Florestal, na Cantareira",NA,NA,"quina","Magnoliophyta",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"295","2018-08-31 21:32:34-03","UNIR","RON","13886","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Oliveira, EC","Jacobsen, RHF","221","2015","03","05","Brasil","Rondônia","Colorado do Oeste","-60.48","-13.14","-60.48","-13.14","RON00013886",NA,"2015","07","06","RO_591, Inventário Florestal Nacional - Rondônia (IFN - RO). Conglomerado RO_591. Subunidade 2. Subparcela 9, árvore n° 1/F6. Plantio doméstico.",NA,NA,"Árvore ca. 9,8m. Base reta. Casca externa cinza e interna branca. Casca externa grossa, fissurada, com desprendimento em placas lenhosas. Sem odor no corte.","Angiosperma","Sapindales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-11-21 10:19:18-03","IBt","SP","31647","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl.","Pirani, JR","Koscinsky, M","231",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"SP050320","SP050320","1995",NA,NA,"Cultivada de sementes provenientes do Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-11-21 10:19:18-03","IBt","SP","40150","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl.","Pirani, JR","Koscinsky, M","s.n.","1950","01",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"SP050317","SP050317","1990","01",NA,"Serra da Cantareira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-11-21 10:19:18-03","IBt","SP","76962","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl.","Pirani, JR","Mattos, J; Bicalho, H","11093","1962","12","12","Brasil","Bahia","Taquara",NA,NA,NA,NA,"SP050316","SP050316","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-11-21 10:19:18-03","IBt","SP","29947","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl.","Pirani, JR","Torrend, C","s.n.","1932","12","15","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"SP050318","SP050318","1990","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"300","2019-11-21 10:19:18-03","IBt","SP","38736","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","Engl.","Pirani, JR","Pimentel, T","s.n.","1937","09","25","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"SP050319","SP050319","1990","01",NA,"Cultivada",NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"301","2014-09-23 10:59:44-03","G","G","G00087770","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Pirani, J. R.","Gaudichaud-Beaupré, C.","817","1834",NA,"00","Brazil","Rio de Janeiro",NA,"-42.9125","-22.48222222","-42.9125","-22.48222222","G00087770",NA,"2013","01","01",NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2014-09-23 10:59:44-03","G","G","G00087706","S","Plantae","Simaroubaceae","Picrasma","crenata","Picrasma crenata","(Vell.) Engl.","Pirani, J. R.","Glaziou, A. F. M.",NA,"1890","10","18","Brazil",NA,NA,"-53.08972222","-10.77305556","-53.08972222","-10.77305556","G00087706",NA,"2013","01","01",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site",NA,NA,"AMERIQUE DU SUD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
