"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","identifiedBy","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","885462","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","P. Fiaschi","1301","2003","02","14","Brazil","Bahia","Arataca","BR 101, entre Jussari e Camacã. Entrada à direita, ca. 17.2 km da saída para Jussari, após km 574 da BR 101. Ca. 5 km da estrada para a Torre Serra Boa.","-39.48","-15.23",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995055' target='other'> <mi>dwc_moreinfo</mi></a>","NY00885462","670","670","NY00885462_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","C. M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","1033942","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","B. M. T. Walter","2092","1994","05","06","Brazil","Distrito Federal","Brasília","Fazenda Água Limpa/UnB. Mata de Galeria do Córrego da Onça, a 750 m da cabeceira.","-47.92","-15.95",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1228528' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033942","1060","1060","NY01033942_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","P. G. Delprete",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","01108108","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","M. G. da Silva","3403",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1270996' target='other'> <mi>dwc_moreinfo</mi></a>","NY01108108",NA,NA,"NY01108108_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1005348","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","W. R. Anderson","35343","1972","02","04","Brazil","Minas Gerais",NA,"Serra do Espinhaço, ca. 8 km N of Gouveia on road to Diamantina","-43.6836","-18.41575",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084006' target='other'> <mi>dwc_moreinfo</mi></a>","NY01005348","1220","1220","NY01005348_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","C. W. Hamilton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1033935","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","J. A. Rizzo","3736","1969","02","05","Brazil","Goiás","Goiânia","junto ao morro Sto. Antonio.","-49.2539","-16.6786",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1228513' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033935",NA,NA,"NY01033935_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","P. G. Delprete",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","1017416","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","J. Spada","33/78","1978","01","24","Brazil","Espírito Santo","Linhares","Reserva Florestal da CVRD. Est. Orelha da Onça. Ant. 161-A6, km 3040, T 601.","-40.0719","-19.3911",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1206928' target='other'> <mi>dwc_moreinfo</mi></a>","NY01017416",NA,NA,"NY01017416_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","C. M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1005349","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","W. W. Thomas","5868","1988","02","11","Brazil","Minas Gerais","Paracatú","17 km E of Rio Paracatú","-46.72","-17.4",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084011' target='other'> <mi>dwc_moreinfo</mi></a>","NY01005349","850","850","NY01005349_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","C. M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1015320","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","P. Fiaschi","1862","2003","11","07","Brazil","Bahia","Jussari","Estrada de Jussari para Palmira, entrada à esq. C.a 7.5 km após Jussari. Fazenda Teimoso. RPPN Serra do Teimoso.","-39.5361","-15.1603",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1021185' target='other'> <mi>dwc_moreinfo</mi></a>","NY01015320",NA,NA,"NY01015320_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","C. M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","887195","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","L. Rossi","522","1989","06","20","Brazil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro do Marujá, trilha rumo a praia de Lajes","-47.9197","-25.0103",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1086214' target='other'> <mi>dwc_moreinfo</mi></a>","NY00887195",NA,NA,"NY00887195_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","S. L. Jung-Mendaçolli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","755240","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","C. Ehringhaus","836","1999","01","04","Brazil","Acre","Xapuri","Reserva Extrativista Chico Mendes, Seringal Dois Irmãos, Colocação Já Começa","-68.3030556","-10.5644444",NA,NA,NA,"#arvore: T275 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=899552' target='other'> <mi>dwc_moreinfo</mi></a>","NY00755240",NA,NA,"NY00755240_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","P. G. Delprete",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","502026","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","R. Reitz","4626","1957","07","27","Brazil","Santa Catarina","Garuva","Mina Velha, Garuva, Sao Francisco do Sul","-48.8547","-26.0269",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=126760' target='other'> <mi>dwc_moreinfo</mi></a>","NY00502026","10","10","NY00502026_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","C. W. Hamilton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","502046","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","A. M. Amorim","1170","1993","04","13","Brazil","Bahia","Una","Estrada para o Distrito de Pedras. Ca. de 7,0 km a partir de BA-001 que liga Ilhéus/Una","-39.0753","-15.2933",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=126704' target='other'> <mi>dwc_moreinfo</mi></a>","NY00502046",NA,NA,"NY00502046_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","C. M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1033940","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","M. L. M. Azevedo","361","1989","10","02","Brazil","Distrito Federal","Brasília","Reserva Ecológica do IBGE; do córrego Pitoco.","-47.8789","-15.9628",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1228523' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033940",NA,NA,"NY01033940_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","S. F. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","502028","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","R. M. Klein","1828","1956","01","24","Brazil","Santa Catarina","Itajaí","Morro da Ressacada","-48.6617","-26.9081",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=126746' target='other'> <mi>dwc_moreinfo</mi></a>","NY00502028","250","250","NY00502028_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","C. W. Hamilton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","754337","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","C. A. Cid Ferreira","10112A","1991","05","25","Brazil","Acre","Brasiléia","Reserva Extrativista Chico Mendes, ramal para o Seringal Porongaba, colocaçao Santo Antonio a 30 Km de Brasiléia.","-68.7481","-11.0161",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=367427' target='other'> <mi>dwc_moreinfo</mi></a>","NY00754337",NA,NA,"NY00754337_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","C. M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","502022","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","M. Sobral","5552","1987","03",NA,"Brazil","Bahia","Ilhéus","Ramal da BR-415 a Japu","-39.0492","-14.7892",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=126753' target='other'> <mi>dwc_moreinfo</mi></a>","NY00502022",NA,NA,"NY00502022_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","M. Sobral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01108119","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","B. V. Rabelo","1499",NA,NA,NA,"Brazil","Amapá",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1271028' target='other'> <mi>dwc_moreinfo</mi></a>","NY01108119",NA,NA,"NY01108119_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","1033948","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","J. H. Kirkbride Jr.","4420","1981","09","11","Brazil","Distrito Federal","Brasília","Córrego da Onça. Fazenda Agua Limpa, campo experimental da Universidade de Brasília.","-47.9","-15.95",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1228754' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033948","1070","1070","NY01033948_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","J. H. Kirkbride Jr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","502021","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","M. Sobral","5791","1988","01",NA,"Brazil","Bahia","Ilhéus","Estrada Ilhéus-Una","-38.9991769","-15.0484657",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=126684' target='other'> <mi>dwc_moreinfo</mi></a>","NY00502021",NA,NA,"NY00502021_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","M. Sobral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","1146134","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","P. G. Delprete","10397","2007","11","17","Brazil","Goiás","Pirenópolis","Serrra dos Pireneus. Córrego do Inferno. Entre a Cachoeira do Coqueiro e a Cachoeira do Inferno.","-48.9056","-15.7922",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1331911' target='other'> <mi>dwc_moreinfo</mi></a>","NY01146134","1100","1100","NY01146134_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","P. G. Delprete",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","502024","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","A. M. V. de Carvalho","4418","1994","03","16","Brazil","Bahia","Una","Ca. 46 km na Rodovia BA 001, Ilhéus/Una","-39.0753","-15.2933",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=126703' target='other'> <mi>dwc_moreinfo</mi></a>","NY00502024",NA,NA,"NY00502024_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","C. M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01108106","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","W. R. Anderson","10633",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1271025' target='other'> <mi>dwc_moreinfo</mi></a>","NY01108106",NA,NA,"NY01108106_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01108110","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","J. Jangoux","1539","1981","07",NA,"Brazil","Pará",NA,"Rio Maicuru, proximidade da pista de pouso do Lageiro, a ca. 1 hr de caminhada ao E da pista do Lageiro","-54.5","-1",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1270998' target='other'> <mi>dwc_moreinfo</mi></a>","NY01108110",NA,NA,"NY01108110_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","1033933","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","J. A. Rizzo","10494","1985","07","25","Brazil","Goiás","Jataí","Lagoa Sucuri.","-51.7142","-17.8817",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1228491' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033933",NA,NA,"NY01033933_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","1033939","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","F. C. da Silva","276","1980","03","15","Brazil","Distrito Federal","Brasília","QNL Taguatinga Norte.","-47.9294","-15.7797",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1228522' target='other'> <mi>dwc_moreinfo</mi></a>","NY01033939",NA,NA,"NY01033939_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","P. G. Delprete",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","501714","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","F. S. Juchum","22","2000","06","25","Brazil","Bahia","Cairu","Ilha de Boi Peba. Mirante, no sentido NE da Ilha","-38.9439583","-13.6189611",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=126763' target='other'> <mi>dwc_moreinfo</mi></a>","NY00501714",NA,NA,"NY00501714_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","C. M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","502014","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","W. W. Thomas","6116","1988","02","24","Brazil","Espírito Santo","Guarapari","6 km N of Guarapari, 6 km N of Guarapari","-40.48","-20.62",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=126710' target='other'> <mi>dwc_moreinfo</mi></a>","NY00502014",NA,NA,"NY00502014_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","C. M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01108111","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","J. Jangoux","1439","1981","07","17","Brazil","Pará",NA,"Rio Maicuru, proximidades da pista de pouso do Lageiro","-54.5","-1",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1270999' target='other'> <mi>dwc_moreinfo</mi></a>","NY01108111",NA,NA,"NY01108111_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","687303","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","W. W. Thomas","9052","1992","05","01","Brazil","Bahia","Ilhéus","Road from Olivença to Maruim, 6.1 km W of Olivença. Forest on N side of road","-39.05","-14.98",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=411738' target='other'> <mi>dwc_moreinfo</mi></a>","NY00687303",NA,NA,"NY00687303_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","J. H. Kirkbride Jr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","1262213","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","J. G. Jardim","4438","2005","02","13","Brazil","Bahia","Camacan","RPPN Serra Bonita, 9,7 km W de Camacan na estrada para Jacareci, entrada para a RPPN e Torre de transmissão, ca. 6 km da entrada","-39.5653","-15.3917",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1502208' target='other'> <mi>dwc_moreinfo</mi></a>","NY01262213","835","835","NY01262213_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","502063","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides chionantha","(DC.) Steyerm.","J. S. Blanchet","s.n.","1831",NA,NA,"Brazil","Bahia",NA,"Convalhibus",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=648351' target='other'> <mi>dwc_moreinfo</mi></a>","NY00502063",NA,NA,"NY00502063_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","J. A. Steyermark","chionantha",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01108104","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","C. A. Cid Ferreira","6697","1986","03","10","Brazil","Amazonas","Presidente Figueiredo","Canteiro de Obras da Hidrelétrica de Balbina. Estrada para Ilha do Passarinho. Mata de terra firme, solo argilo-arenoso.","-59.4734144","-1.9155557",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1268254' target='other'> <mi>dwc_moreinfo</mi></a>","NY01108104",NA,NA,"NY01108104_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","C. M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","502030","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","R. M. Klein","1030","1955","01","07","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6617","-26.9081",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=126744' target='other'> <mi>dwc_moreinfo</mi></a>","NY00502030","50","50","NY00502030_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","C. W. Hamilton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","01310691","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","S. A. Mori","10131","1978","06","06","Brazil","Bahia","Itacaré","Ramal da Torre da Embratel, com entrada no km 15 da Rod. Ubaitaba/Itacaré (BR 654). A 5.8 km da entrada. Região de Mata Higrófila Sul Baiana. Folha SD-24 (14-39c)","-39.2713273","-14.4201153",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=484503' target='other'> <mi>dwc_moreinfo</mi></a>","NY01310691",NA,NA,"NY01310691_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","C. M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","1005351","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides","DC.","M. F. F. da Silva","1110","1983","04","15","Brazil","Maranhão","Carolina","BR 010, Transamazônica à 35 km da cidade de Carolina, lugarejo Pedra Caida.","-47.4692","-7.3331",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1084018' target='other'> <mi>dwc_moreinfo</mi></a>","NY01005351",NA,NA,"NY01005351_01",NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","C. M. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2016-09-27 03:42:00-03","NY","NYBG","502068","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","mapourioides","Psychotria mapourioides mapourioides","DC.","C. H. Dodson","15531","1985","02","02","Ecuador","Pichincha",NA,"Centinela, 12 km oeste de Patricia Pilar que queda en km 45 Santo Domingo a Quevedo. Plantas colectadas en la cima de las montañas de Ila",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=315454' target='other'> <mi>dwc_moreinfo</mi></a>","NY00502068","600","600",NA,NA,"South America","sheet",NA,"Magnoliophyta","Gentianales","J. D. Dwyer","mapourioides",NA,NA,NA,NA,NA,NA,NA,NA,NA
