"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"411","2020-09-12 05:00:02-03","US","US","3282840","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","G. T. Prance, E. Lleras & D. F. Coêlho","18961","1973","10","14","South America - Neotropics","Brazil",NA,NA,NA,"US02884226",NA,"Lamiales","Benth.",NA,"Mato Grosso",NA,"Brazilian Amazonia. Vicinity of Veu de Noiva; Chapada dos Guimarães.",NA,NA,"US02884226_01","720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"412","2020-09-12 05:00:02-03","US","US","2666048","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","W. Archer & A. Gehrt","157","1936","9","10","South America - Neotropics","Brazil",NA,NA,NA,"US02884234",NA,"Lamiales","Benth.",NA,"Mato Grosso",NA,"Estaca, Campo Grande, Matto Grosso.",NA,NA,"US02884234_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"413","2020-09-12 05:00:02-03","US","US","1321240","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","A. Regnell","I318","1864","9","28","South America - Neotropics","Brazil",NA,NA,NA,"US02884236",NA,"Lamiales","Benth.",NA,"Minas Gerais",NA,"Prov. Minas Geraes: Caldas.",NA,NA,"US02884236_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"414","2020-09-12 05:00:02-03","US","US","2678569","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","G. Eiten & L. T. Eiten","8790","1968","9","15","South America - Neotropics","Brazil",NA,NA,NA,"US02884293",NA,"Lamiales","Benth.",NA,"Mato Grosso",NA,"Serra do Roncador. Município de Barra do Garças: 250 km along new road NNE of village of Xavantina. (Ca. 10 km due SW of Royal Society-Royal Geographic Society Base Camp. Base Camp). 1-2 km west of road on path R-10. (Area of 10 km radius around Base Camp is situated on","-51.75","-12.85","US02884293_01","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"415","2020-09-12 05:00:02-03","US","US","2592932","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","F. J. Hermann","11039","1944","1","21","South America - Neotropics","Colombia",NA,NA,NA,"US02884301",NA,"Lamiales","Benth.",NA,"Vichada",NA,"Comisaria del Vichada. Bordering the Rio Vichada. Ca. 24 km. NE. San José de Ocuné.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"416","2020-09-12 05:00:02-03","US","US","1693812","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","H. García B.","5112","1937","1",NA,"South America - Neotropics","Colombia",NA,NA,NA,"US02884304",NA,"Lamiales","Benth.",NA,"Meta",NA,"Río Cabuyanto [interpreted] - sabanas del sosano [interpreted]; Int. Meta.",NA,NA,"US02884304_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"417","2020-09-12 05:00:02-03","US","US","2059748","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","A. Macedo","3606","1952","7","22","South America - Neotropics","Brazil",NA,NA,NA,"US02884231",NA,"Lamiales","Benth.",NA,"Goiás",NA,"Municipio Pirenópolis.",NA,NA,"US02884231_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"418","2020-09-12 05:00:02-03","US","US","2248267","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","L. Smith & A. Macedo","4756","1956","10","17","South America - Neotropics","Brazil",NA,NA,NA,"US02884230",NA,"Lamiales","Benth.",NA,"Goiás",NA,"Est. Experim. Mun. Anápolis.",NA,NA,"US02884230_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"419","2020-09-12 05:00:02-03","US","US","2027317","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","C. Sandeman","5869","1948","3",NA,"South America - Neotropics","Colombia",NA,NA,NA,"US02884300",NA,"Lamiales","Benth.",NA,"Meta",NA,"Llanos.",NA,NA,NA,"457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"420","2020-09-12 05:00:02-03","US","US","1273605","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","L. Riedel & -- Lund","2447","1833",NA,NA,"South America","Brazil",NA,NA,NA,"US02884238",NA,"Lamiales","Benth.",NA,NA,NA,"It. [interpreted] S. Paulo, Minas Geraes et Goyaz. Iter Brasiliense.",NA,NA,"US02884238_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"421","2020-09-12 05:00:02-03","US","US","1833864","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","J. T. Baldwin","3057","1943","9","26","South America - Neotropics","Brazil",NA,NA,NA,"US02884233",NA,"Lamiales","Benth.",NA,"Mato Grosso",NA,"Matto Grosso: Braco, Rio Arinos.",NA,NA,"US02884233_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"422","2020-09-12 05:00:02-03","US","US","2678720","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","G. Eiten & L. T. Eiten","9154","1968","10","6","South America - Neotropics","Brazil",NA,NA,NA,"US02884292",NA,"Lamiales","Benth.",NA,"Mato Grosso",NA,"Serra do Roncador. Município de Barra do Garças: 250 km along new road NNE of village Xavantina. (Ca. 10 km due SW of Royal Society-Royal Geographic Society Base Camp. Base Camp). 12.8 km along main road S of turnoff road to Base Camp. 250 m W of main road. (Area of 10 km","-51.75","-12.85","US02884292_01","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"423","2020-09-12 05:00:02-03","US","US","3502925","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","C. A. Cid Ferreira","9403",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02884285",NA,"Lamiales","Benth.",NA,"Pará",NA,"Mun. Alenquer. Estrada Cuamba (ramal a direita da Estr. Lauro Sodré), 12 km de Alenquer, a caminho da Faz. Capintuba.","-54.65","-1.88","US02884285_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"424","2020-09-12 05:00:02-03","US","US","2851596","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","E. P. Heringer & G. Eiten","14081","1974","12","19","South America - Neotropics","Brazil",NA,NA,NA,"US02884288",NA,"Lamiales","Benth.",NA,"Goiás",NA,"Município de Caldas Novas: at headwaters of the creek, Rio Quinte, at the hotel, Pousada do Rio Quinte, at the foot of west side of the Serra de Caldas (a flat-topped batholithic dome), 13 km due WSW oc city of Caldas Novas.","-48.75","-17.8","US02884288_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"425","2020-09-12 05:00:02-03","US","US","2369513","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","S. Machado","135","1959","11","25","South America - Neotropics","Brazil",NA,NA,NA,"US02884228",NA,"Lamiales","Benth.",NA,"São Paulo",NA,"Mun. Itapetininga. Faz. Bom Retiro; SW da cid. de ITAPE-TININGA, próximo ao rio Paranapanema.",NA,NA,"US02884228_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"426","2020-09-12 05:00:02-03","US","US","2555449","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","I. Mimura","531","1962","8","29","South America - Neotropics","Brazil",NA,NA,NA,"US02884306",NA,"Lamiales","Benth.",NA,"São Paulo",NA,"Município de São José dos Campos. Ca. 8,8km SSE em linha reta da praça de São José dos Campos.",NA,NA,"US02884306_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"427","2020-09-12 05:00:02-03","US","US","3229724","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","D. C. Daly, M. Nee, M. Saldia, I. Hinojosa & et al.","6320","1989","11","22","South America - Neotropics","Bolivia",NA,NA,NA,"US02884297",NA,"Lamiales","Benth.",NA,"Santa Cruz",NA,"Dpto. Santa Cruz, Prov. Chiquitos. Serranía de Santiago, near Santiago de Chiquitos. 1-3 km SW of Santiago, trail to Cachuela.","-59.63","-18.35",NA,"700","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"428","2020-09-12 05:00:02-03","US","US","201036","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","A. Regnell","318","1843",NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US02884237",NA,"Lamiales","Benth.",NA,"Minas Gerais",NA,"Prov. Minas Geraes.",NA,NA,"US02884237_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"429","2020-09-12 05:00:02-03","US","US","2851599","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","G. Eiten & L. T. Eiten","8604","1968","9","7","South America - Neotropics","Brazil",NA,NA,NA,"US02884295",NA,"Lamiales","Benth.",NA,"Mato Grosso",NA,"Serra do Roncador. Município de Barra do Garças: 250 km along new road NNE of village of Xavantina. (Ca. 8 km due SSW of Royal Society-Royal Geographic Society Base Camp. Base Camp). Along path R-2. (Area of 10 km radius around Base Camp is situated on crest of the Serra","-51.75","-12.85","US02884295_01","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"430","2020-09-12 05:00:02-03","US","US","1340125","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","P. K. Dusén","10480","1910","10","25","South America","Brazil",NA,NA,NA,"US02884235",NA,"Lamiales","Benth.",NA,"Paraná",NA,NA,NA,NA,"US02884235_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"431","2020-09-12 05:00:02-03","US","US","2523094","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","J. R. de Mattos & N. Mattos","8543","1960","11","18","South America - Neotropics","Brazil",NA,NA,NA,"US02884225",NA,"Lamiales","Benth.",NA,"São Paulo",NA,"Município de Moji-Guaçu: Fazenda Campininha, 10 km NNW de Padua Sales.",NA,NA,"US02884225_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"432","2020-09-12 05:00:02-03","US","US","2404953","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","G. M. Felippe","82","1962","9","13","South America - Neotropics","Brazil",NA,NA,NA,"US02884307",NA,"Lamiales","Benth.",NA,"São Paulo",NA,"Ititapina, 5km da rodovia Washington Luiz, na estrada Itirapina-Rio Clarol.",NA,NA,"US02884307_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"433","2020-09-12 05:00:02-03","US","US","2536578","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","G. Hatschbach","18951","1968","3","24","South America","Brazil",NA,NA,NA,"US02884287",NA,"Lamiales","Benth.",NA,"Paraná",NA,"Mun. Jaguariaiva. Barra Rio das Mortes.",NA,NA,"US02884287_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"434","2020-09-12 05:00:02-03","US","US","2851595","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","G. Eiten & L. T. Eiten","8753","1968","9","15","South America - Neotropics","Brazil",NA,NA,NA,"US02884294",NA,"Lamiales","Benth.",NA,"Mato Grosso",NA,"Serra do Roncador. Município de Barra do Garças: 250 km along new road NNE of village of Xavantina. (11.7 km due SW of Royal Society-Royal Geographic Society Base Camp. Base Camp). 3.0 km west of road on path R-10. (Area of 10 km radius around Base Camp is situated on","-51.75","-12.85","US02884294_01","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"435","2020-09-12 05:00:02-03","US","US","1707224","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","O. L. Haught","2655",NA,NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,"US02884303",NA,"Lamiales","Benth.",NA,"Boyacá",NA,"Los Llanos. Departamento Boyacá. Boyaca (Eastern). Rio Guanapalo.",NA,NA,NA,"160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"436","2020-09-12 05:00:02-03","US","US","1833867","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","J. T. Baldwin","3080","1943","9","26","South America - Neotropics","Brazil",NA,NA,NA,"US02884232",NA,"Lamiales","Benth.",NA,"Mato Grosso",NA,"Matto Grosso: Braco, Rio Arinos.",NA,NA,"US02884232_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"437","2020-09-12 05:00:02-03","US","US","2970214","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","R. Jaramillo M., J. Hernández-Camacho & T. Van der Hammen","1167","1958","9","13","South America - Neotropics","Colombia",NA,NA,NA,"US02884299",NA,"Lamiales","Benth.",NA,"Meta",NA,"Intendencia del Meta: Llanos de San Martín: al SE. de San Martín, Mata Redonda.",NA,NA,"US02884299_01","320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"438","2020-09-12 05:00:02-03","US","US","2483325","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","G. Eiten & J. M. F. Campos","3404","1961","11","30","South America - Neotropics","Brazil",NA,NA,NA,"US02884308",NA,"Lamiales","Benth.",NA,"São Paulo",NA,"Município de Itirapina: 3.1 km along road east from the RR at Itirapina.","-47.7867","-22.255","US02884308_01","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"439","2020-09-12 05:00:02-03","US","US","1851598","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","H. García Barriga","10583","1942","1","15","South America - Neotropics","Colombia",NA,NA,NA,"US02884302",NA,"Lamiales","Benth.",NA,"Cundinamarca",NA,"Depart. Cundinamarca. Nocaima - Hacienda Tobia.",NA,NA,"US02884302_01","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"440","2020-09-12 05:00:02-03","US","US","2705942","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","G. Hatschbach","27319","1971","9","6","South America - Neotropics","Brazil",NA,NA,NA,"US02884289",NA,"Lamiales","Benth.",NA,"Minas Gerais",NA,"Serra do Espinhaco (mun. Gouveis).",NA,NA,"US02884289_01","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"441","2020-09-12 05:00:02-03","US","US","2055218","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes trichopoda","E. Hassler","6994",NA,NA,NA,"South America","Paraguay",NA,NA,NA,"US02884283",NA,"Lamiales","(Briq.) Harley",NA,NA,NA,"Paraguarienses.",NA,NA,"US02884283_01",NA,NA,"trichopoda",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"442","2020-09-02 16:29:59-03","Cenargen","CEN","17525","PreservedSpecimen","Plantae","Lamiaceae","Eriope","aff. crassipes","Eriope aff. crassipes","Bruno Machado Teles Walter","1909","1992","08","05",NA,"Brasil","Exsicatas",NA,"Pétalas mais destacadas, com o centro alvo. Botões florais verde, folhas discolores. Bacia de inundação da UHE Serra da Mesa.","CEN00017525",NA,NA,"Benth.","R. M. Harley","GO","NIQUELANDIA","Fazenda Córrego (Corgo) d'Anta. Após escola Divino Pai Eterno, cerca de 5 km seguindo sempre à direita pelas estradinhas.","-48.4597015380859","-14.4738998413086","CEN00017525","470","470",NA,NA,"-4896667.0","-1443333.0","1996","06",NA,"74171","auto",NA,NA,NA,"3"
"443","2020-09-02 16:29:59-03","Cenargen","CEN","101053","PreservedSpecimen","Plantae","Lamiaceae","Eriope","cf. crassipes","Eriope cf. crassipes","Bárbara Pachêco","45","2017","05","03",NA,"Brasil","Exsicatas",NA,"Embrapa Cerrados.","CEN00101053",NA,NA,"Benth.","B. M. T. Walter","BA","BARRO ALTO","Área da mineradora Anglo American Brasil.","-49.031944","-15.104444","CEN00101053",NA,NA,NA,NA,"-49.031944","-15.104444","2019","07",NA,NA,NA,NA,NA,NA,"1"
"444","2020-09-02 16:29:59-03","Cenargen","CEN","40065","PreservedSpecimen","Plantae","Lamiaceae","Eriope","cf. crassipes","Eriope cf. crassipes","Glocimar Pereira-Silva","4385","2000","11","09",NA,"Brasil","Exsicatas",NA,"Área de influência da futura Hidrelétrica de Cana Brava.","CEN00040065",NA,NA,"Benth.","A. F. Alves","GO","CAVALCANTE","Estrada Balsa Porto dos Paulistas (rio Tocantins) para Buracão, HU e Curral de Pedra, cerca de 5,8 km do rio.","-47.4583015441895","-13.7974996566772","CEN00040065","410","410",NA,NA,"-4812111.0","-1346194.0","2002","01",NA,"92497","auto",NA,NA,NA,"3"
"445","2020-09-02 16:29:59-03","Cenargen","CEN","38916","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Glocimar Pereira-Silva","3324","1995","11","12",NA,"Brasil","Unicata",NA,NA,"CEN00038916",NA,NA,"Benth.","R. M. Harley","BA","RIACHAO DAS NEVES",NA,"-44.9099998474121","-11.7461004257202","CEN00038916","800","800",NA,NA,NA,NA,"2007","03",NA,"123228","auto",NA,NA,NA,"1"
"446","2020-09-02 16:29:59-03","Cenargen","CEN","3891","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Lídio Coradin","1152","1978","09","27",NA,"Brasil","Exsicatas",NA,"Planta com 30 cm.","CEN00003891",NA,NA,"Benth.","R. M. Harley","BA","CORRENTINA","BR-020, km 332, Brasília - Fortaleza, beira de estrada.","-44.6366996765137","-13.3432998657227","CEN00003891","1000","1000",NA,NA,NA,NA,"1983","06",NA,"182507","auto",NA,NA,NA,"2"
"447","2020-09-02 16:29:59-03","Cenargen","CEN","39568","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Ernestino de S. Gomes Guarino","469","2000","10","05",NA,"Brasil","Exsicatas",NA,"Estames brancos, anteras amarelas.","CEN00039568",NA,NA,"Benth.","B. M. T. Walter","DF","BRASILIA","Área ao lado da antiga sede do clube da EMBRAPA, à direita da entrada, na FAZ pelo Riacho Fundo.","-47.9296989440918","-15.7797002792358","CEN00039568","1100","1100",NA,NA,"-4800000.0","-1586667.0","2001","01",NA,"70570","auto",NA,NA,NA,"2"
"448","2020-09-02 16:29:59-03","Cenargen","CEN","43774","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Glocimar Pereira-Silva","5485","2001","09","29",NA,"Brasil","Exsicatas",NA,NA,"CEN00043774",NA,NA,"Benth.","R. M. Harley","DF","BRASILIA","Condomínio Belo Horizonte, entrada para a Ermida Dom Bosco, ao lado da QL 28.","-47.9296989440918","-15.7797002792358","CEN00043774","1030","1030",NA,NA,"-4780722.0","-1580306.0","2002","05",NA,"70570","auto",NA,NA,NA,"3"
"449","2020-09-02 16:29:59-03","Cenargen","CEN","54886","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","João Bernardo de Azevedo Bringel Jr.","40","2003","09","07",NA,"Brasil","Exsicatas",NA,NA,"CEN00054886",NA,NA,"Benth.","J. B. Bringel","DF","BRASILIA","Lago Norte (MI 3-4).","-47.9296989440918","-15.7797002792358","CEN00054886",NA,NA,NA,NA,NA,NA,"2003","09",NA,"70570","auto",NA,NA,NA,"2"
"450","2020-09-02 16:29:59-03","Cenargen","CEN","30994","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","João Marcelo de Rezende","88","1995","08","30",NA,"Brasil","Exsicatas",NA,"Flor zigomorfa com anteras amarelas e estigma roxo, folhas membranáceas; xilopodial.","CEN00030994",NA,NA,"Benth.","J. M. Rezende","DF","BRASILIA","Parque Boca da Mata, na porção oeste do Parque.","-47.9296989440918","-15.7797002792358","CEN00030994","1150","1150",NA,NA,NA,NA,"1996","03",NA,"70570","auto",NA,NA,NA,"5"
"451","2020-09-02 16:29:59-03","Cenargen","CEN","36576","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Kátia Calago","304","1999","09","29",NA,"Brasil","Exsicatas",NA,"Espécie ereta, com cerca de 0,30 m de altura, folha subcoriácea.","CEN00036576",NA,NA,"Benth.","R. M. Harley","DF","BRASILIA","Próximo à entrada para oRiacho Fundo.","-47.9296989440918","-15.7797002792358","CEN00036576",NA,NA,NA,NA,"0.0","0.0","2002","05",NA,"70570","auto",NA,NA,NA,"2"
"452","2020-09-02 16:29:59-03","Cenargen","CEN","20051","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Glocimar Pereira-Silva","1846","1993","09","11",NA,"Brasil","Exsicatas",NA,NA,"CEN00020051",NA,NA,"Benth.","R. M. Harley","DF","BRASILIA","RESERVA ECOLOGICA DO GUARA","-47.9296989440918","-15.7797002792358","CEN00020051","1035","1035",NA,NA,"-4796667.0","-1580000.0","1996","06",NA,"70570","auto",NA,NA,NA,"3"
"453","2020-09-02 16:29:59-03","Cenargen","CEN","74632","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Eduarda Barreto Andrade Dias","119","2006","10","04",NA,"Brasil","Unicata",NA,NA,"CEN00074632",NA,NA,"Benth.","L. M. G. Nogueira","DF","BRASILIA","Parque Nacional de Brasília.","-47.966388","-15.662222","CEN00074632","1096","1096",NA,NA,"-47.966388","-15.662222","2006","12",NA,NA,NA,NA,NA,NA,"1"
"454","2020-09-02 16:29:59-03","Cenargen","CEN","74643","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Eduarda Barreto Andrade Dias","130","2006","10","04",NA,"Brasil","Unicata",NA,"Possui odor forte.","CEN00074643",NA,NA,"Benth.","A. M. Silveira","DF","BRASILIA","Parque Nacional de Brasília.","-47.9775","-15.658888","CEN00074643","1113","1113",NA,NA,"-47.9775","-15.658888",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"455","2020-09-02 16:29:59-03","Cenargen","CEN","101540","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Bárbara Pachêco","71","2017","07","26",NA,"Brasil","Exsicatas",NA,"Doação.","CEN00101540",NA,NA,"Benth.","B. M. T. Walter","GO","BARRO ALTO","Área da mineradora Anglo American Brasil.","-49.030277","-15.101944","CEN00101540",NA,NA,NA,NA,"-49.030277","-15.101944","2019","07",NA,NA,NA,NA,NA,NA,"1"
"456","2020-09-02 16:29:59-03","Cenargen","CEN","101551","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","Rosa de Belem das Neves Alves","186","2017","05","24",NA,"Brasil","Exsicatas",NA,NA,"CEN00101551",NA,NA,"Benth.","M. A. Schliewe","TO","MATEIROS","Parque Estadual do Jalapão, cerrado disturbado após queimada localizado próximo à mata ciliar da Cachoeira da Formiga.","-46.468888","-10.3325","CEN00101551","465","465",NA,NA,"-46.468888","-10.3325","2017","05",NA,NA,NA,NA,NA,NA,"3"
"457","2020-09-02 16:29:59-03","Cenargen","CEN","104295","PreservedSpecimen","Plantae","Lamiaceae","Eriope","crassipes","Eriope crassipes","João Bernardo de Azevedo Bringel Jr.","1106","2014","12","01",NA,"Brasil","Unicata",NA,NA,"CEN00104295",NA,NA,"Benth.","R. M. Harley","MG","DELFINOPOLIS","Sul do PARNA da Serra da Canastra. Campo 17, ponto 21.","-46.769722","-20.361666","CEN00104295","950","950",NA,NA,"-46.769722","-20.361666","2017","12",NA,NA,NA,NA,NA,NA,"1"
