"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber","sex"
"217","2019-06-27 10:25:43-03","UFES","VIES","33250","S","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Moreira, L.N.","2007","05","14","Brasil","Espírito Santo","Cachoeiro de Itapemirim","Floresta Nacional Pacotuba.","-41.1128005981445","-20.8488998413086",NA,NA,NA,NA,NA,"VIES033250","VIES033250","12",NA,NA,NA,"35694","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-04-27 16:10:38-03","UFES","VIES","16208","S","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Flores, T.B.","Pereira, O.J.; Espindula, E.","2001","01","11","Brasil","Espírito Santo","Domingos Martins",NA,"-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,NA,"VIES016208","VIES016208","6723","2016","12",NA,"48150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-06-27 10:25:43-03","UFES","VIES","30820","S","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Lage, C.; Castro, K.C.","2012","03",NA,"Brasil","Espírito Santo","Guaçuí","Floresta do Rosal.","-41.6794013977051","-20.7756004333496",NA,NA,"650","650",NA,"VIES030820","VIES030820","127",NA,NA,NA,"17884","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-04-27 16:10:38-03","UFES","VIES","15595","S","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Flores, T.B.","Dan, M.L.","2004","08","12","Brasil","Espírito Santo","Vitória","Parque Municipal da Fonte Grande.","-40.3377990722656","-20.3194007873535",NA,NA,NA,NA,NA,"VIES015595","VIES015595","78","2016","12",NA,"15291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-06-27 10:25:43-03","UFES","VIES","31210","S","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota richilia","(Harms) T.D. Penn.",NA,"Curto, R.A.; Martins, L.T. & Silva, A.E.","2010","10","17","Brasil","Espírito Santo","Guaçuí","Floresta do Rosal.","-41.6794013977051","-20.7756004333496",NA,NA,"650","650",NA,"VIES031210","VIES031210","184",NA,NA,NA,"17884","auto",NA,NA,NA,NA,"richilia",NA,NA,NA,NA,NA,NA,NA
"222","2020-04-27 16:10:38-03","UFES","VIES","22697","S","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota richilia","(Harms) T.D. Penn.","Gomes, J.M.L.","Gomes, J.M.L.","2011","04","23","Brasil","Espírito Santo","Linhares","Flona de Goytacazes.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"VIES022697","VIES022697","3746","2011","04","23","48094","auto",NA,NA,NA,NA,"richilia",NA,NA,NA,NA,NA,NA,NA
"223","2020-06-29 09:31:10-03","UFRRJ","RBR","43284","S","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","T.P.P. Alverga","G.P.R. Gonçalves","2013","06","30","Brasil","Rio de Janeiro","Rio de Janeiro","PNM Grumari. R32/08.","-43.527222","-23.044167","43º31'38''W","23º2'39''S",NA,NA,NA,"RBR00043284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-06-29 09:31:10-03","UFRRJ","RBR","43298","S","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","G.P.R. Gonçalves","L.H. Soares","2014","06","24","Brasil","Rio de Janeiro","Rio de Janeiro","PEPB. F33/62.","-43.455833","-22.938333","43º27'21''W","22º56'18''S",NA,NA,NA,"RBR00043298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-06-29 09:31:10-03","UFRRJ","RBR","15291","S","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"D.C. Carvalho","2005","06","25","Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Descida da trilha da senzala.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"RBR00015291",NA,"34",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-06-29 09:31:10-03","UFRRJ","RBR","26068","S","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"H.C. Rodrigues","1994","05","21","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Linha 2. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00026068",NA,"s.n.",NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-06-29 09:31:10-03","UFRRJ","RBR","23052","S","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","P.R.C. Farág","P.R.C. Farag","1995","12","07","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Represa Reunião/Barrelão. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00023052",NA,"200","1995","12",NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-06-29 09:31:10-03","UFRRJ","RBR","26078","S","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"H.C. Rodrigues","1994","09","24","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00026078",NA,"s.n.",NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-06-29 09:31:10-03","UFRRJ","RBR","23053","S","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","P.R.C. Farág","P.R.C. Farag","1996","04","10","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Barrelão, Área da Reunião, estrada para Serrinha. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00023053",NA,"225","1996","04",NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-06-29 09:31:10-03","UFRRJ","RBR","23061","S","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","H.C. Lima","I.M. Silva","2002","02","20","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Barrelão. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00023061",NA,"491","2015","10",NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-06-29 09:31:10-03","UFRRJ","RBR","26076","S","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"H.C. Rodrigues","1994","05","21","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Linha 2. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00026076",NA,"s.n.",NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-06-29 09:31:10-03","UFRRJ","RBR","26073","S","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"H.C. Rodrigues","1994","05","21","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Linha 2. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00026073",NA,"s.n.",NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-06-29 09:31:10-03","UFRRJ","RBR","26074","S","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"H.C. Rodrigues","1994","06","11","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Linha 3 Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00026074",NA,"s.n.",NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-06-29 09:31:10-03","UFRRJ","RBR","26075","S","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"H.C. Rodrigues","1994","08","13","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro Linha 6. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00026075",NA,"s.n.",NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-06-29 09:31:10-03","UFRRJ","RBR","26069","S","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"H.C. Rodrigues","1994","12","03","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Linha 9. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00026069",NA,"s.n.",NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-06-29 09:31:10-03","UFRRJ","RBR","26102","S","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"H.C. Rodrigues","1994","06","17","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00026102",NA,"s.n.",NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2020-12-21 16:35:31-03","MBM","MBM","384328","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Pirani, J.R.","Jardim, J.G.; Aguiar, C.; Sant'Ana, S.C.; Juchum, F.; Paixão, J.; Aguiar, C.; Sant'Ana, S.C.; Juchum, F.; Paixão, J.","2000","02","21","Brazil","Bahia","Camamu","Fazenda Exílio, entrada no Km 10,7 da BA 650 CAmamú-Travessão, ca. 2 km L. da sede da fazenda.","-39.166667","-14.116667","-39.166667","-14.116667",NA,NA,"Árvore ca. 25mn alt. Foliolos verde-escuros na face superior e a face inferior mais clara. Frutos imaturos verdes.; Mata Higrófila.","MBM384328","MBM384328","2720","2004","07",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-12-21 16:35:31-03","MBM","MBM","397490","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Barboza, E.","Ariati, V.; Detzel, L.; Detzel, L.","2012","08","23","Brazil","Santa Catarina","Garuva","Resgate de flora LT 230 kv Joinville Norte - Curitiba C2","-48.897239","-26.183739","-48.897239","-26.183739",NA,NA,"Floresta Ombrófila Densa. Vale em beira de córrego.","MBM397490","MBM397490","810",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-12-21 16:35:31-03","MBM","MBM","178300","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Jarenkow, J.A.","Jarenkow, J.A.",NA,NA,NA,"Brazil","Goiás","Morrinhos do Sul","Morrinhos do Sul",NA,NA,NA,NA,NA,NA,NA,"MBM178300","MBM178300","2264",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-12-21 16:35:31-03","MBM","MBM","397576","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Augusto-Silva, M.; Daniel, V.; Daniel, V.","2012","09","24","Brazil","Santa Catarina","Garuva","Resgate de flora LT 230 kv Joinville Norte - Curitiba C2","-48.865842","-26.065769","-48.865842","-26.065769",NA,NA,"Floresta Ombrófila Densa Aluvial.","MBM397576","MBM397576","s.n.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-12-21 16:35:31-03","MBM","MBM","410186","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Flores, T.B.","Forzza, R.C.; Assis, L.C.S.; Jardim, J.G.; Lima, L.R.; Lucas, E.; Silva, B.R.; E; Assis, L.C.S.; Jardim, J.G.; Lima, L.R.; Lucas, E.; Silva, B.R.; Edwards, S.","2004","03","01","Brazil","Rio de Janeiro","Nova Friburgo","Rio Bonito de Lumiar, Pousada dos Cristais.","-42.436667","-22.406944","-42.436667","-22.406944","721","721","Árvore 7 m, folhas discolores, frutos ocre.","MBM410186","MBM410186","2754","2016",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-12-21 16:35:31-03","MBM","MBM","425596","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.",NA,"Cardoso, L.J.T.; Farag, P.R.C.; Samor, O.J.; Lima, H.C.; Farag, P.R.C.; Samor, O.J.; Lima, H.C.","2017","12","27","Brazil","Rio de Janeiro","Macaé","Macaé, Região rural entre a RJ-106, a Estrada do Imburo, a Avenida industrial, e as localidades Balacó e Lotamento Paradiso. Projeto - Terminal Portuário de Macaé","-41.752778","-22.299722","-41.752778","-22.299722","45","45","Árvore. Tronco com CAP 29 cm; folíolos membranáceos e discolores; botões florais creme. Altura: 7 m; Fragmento de F.O.D./F.E.S. de terras baixas.","MBM425596",NA,"1801",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-12-21 16:35:31-03","MBM","MBM","358309","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Teixeira, S.R.","Roque, N.; et al.; et al.","2009","12","09","Brazil","Bahia","Entre Rios","Litoral Norte. Fazenda Experimental Escola de Medicina Veterinária (UFBA). Reserva Florestal do Povoado de Aguazinha.","-38.084400177002","-11.9419002532959",NA,NA,NA,NA,"Mata Atlântoca. Árvore ca. 10,0m de alt.","MBM358309","MBM358309","2580","2010","04",NA,"52418","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-12-21 16:35:31-03","MBM","MBM","216565","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Pennington, T.D.","Amorim, A.M.A.; et al.; et al.",NA,NA,NA,"Brazil","Bahia","Itacaré","Estrada Itacaré - Taboquinhas","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,"MBM216565","MBM216565","890",NA,NA,NA,"41230","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-12-21 16:35:31-03","MBM","MBM","172218","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Hatschbach, G.","Hatschbach, G.; Silva, J.M.; Silva, J.M.",NA,NA,NA,"Brazil","Paraná","Doutor Ulysses","Cabeceiras do Ribeirão do Tigre","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,NA,"MBM172218","MBM172218","46462",NA,NA,NA,"32237","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-12-21 16:35:31-03","MBM","MBM","215752","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Pirani, J.R.","Kuhlmann, M.",NA,NA,NA,"Brazil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM215752","MBM215752","2541",NA,NA,NA,"53584","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-12-21 16:35:31-03","MBM","MBM","345488","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Piroui, I.R.","Landim, M.","1995","10","10","Brazil","Sergipe","Santa Luzia do Itanhi","Mata do Crasto.","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,"Árvore, 4m. Botões florais e flores com pétalas creme. Borda da mata. Mata.","MBM345488","MBM345488","710","1999","06",NA,"26417","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-12-21 16:35:31-03","MBM","MBM","425011","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota schumanniana","(Harms) Pennington","Brotto, M.L.","Brotto, M.L.","2019","09","15","Brazil","Paraná","Morretes","Serra do Marumbi, encosta voltada para América de Cima","-48.885278","-25.476667","-48.885278","-25.476667","300","300","Árvore com 20 m de altura; fruto maduros marrons, deiscentes, liberando sementes pretas.; Floresta Ombrófila Densa Submontana.","MBM425011",NA,"3758","2019","10","05",NA,NA,NA,NA,"Southern America",NA,"schumanniana",NA,NA,NA,NA,NA,NA,NA
"249","2020-12-21 16:35:31-03","MBM","MBM","429883","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota schumanniana","(Harms) Pennington","Brotto, M.L.","Brotto, M.L.; Antoniuk-Bonato, R.G.; Antoniuk-Bonato, R.G.","2020","05","17","Brazil","Paraná","Antonina","morro próximo ao porto","-48.687222","-25.475833","-48.687222","-25.475833","80","80","Árvore com 34 m de altura; frutos marrons.; Floresta Ombrófila Densa Submontana.","MBM429883",NA,"3856","2020","05","17",NA,NA,NA,NA,"Southern America",NA,"schumanniana",NA,NA,NA,NA,NA,NA,NA
"250","2020-12-21 16:35:31-03","MBM","MBM","172217","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota schumanniana","(Harms) Penn.","Pennington, T.D.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.",NA,NA,NA,"Brazil","Espírito Santo","Venda Nova do Imigrante","Alto Bananal","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,NA,"MBM172217",NA,"61547",NA,NA,NA,"15909","auto",NA,NA,"Southern America",NA,"schumanniana",NA,NA,NA,NA,NA,NA,NA
"251","2020-12-21 16:35:31-03","MBM","MBM","83237","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota schumanniana","(Harms) Penn.","Hatschbach, G.","Hatschbach, G.","1983","04","28","Brazil","Paraná","Antonina","Mangue Maior Santo","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM083237","MBM083237","46270",NA,NA,NA,"38300","auto",NA,NA,"Southern America",NA,"schumanniana",NA,NA,NA,NA,NA,NA,NA
"252","2020-12-21 16:35:31-03","MBM","MBM","64005","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota schumanniana","(Harms) Penn.",NA,"Hatschbach, G.","1979","02","15","Brazil","Paraná","Antonina","Turvo","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM064005","MBM064005","41980",NA,NA,NA,"38300","auto",NA,NA,"Southern America",NA,"schumanniana",NA,NA,NA,NA,NA,NA,NA
"253","2020-12-21 16:35:31-03","MBM","MBM","172919","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota schumanniana","(Harms) Penn.","Hatschbach, G.","Ziller, S.R.","1993","12","13","Brazil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM172919","MBM172919","656",NA,NA,NA,"37295","auto",NA,NA,"Southern America",NA,"schumanniana",NA,NA,NA,NA,NA,NA,NA
"254","2020-12-21 16:35:31-03","MBM","MBM","8298","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota schumanniana","(Harms) Penn.",NA,"Hatschbach, G.","1967","10","14","Brazil","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM008298","MBM008298","17501",NA,NA,NA,"37295","auto",NA,NA,"Southern America",NA,"schumanniana",NA,NA,NA,NA,NA,NA,NA
"255","2020-12-21 16:35:31-03","MBM","MBM","8297","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota schumanniana","(Harms) Penn.",NA,"Hatschbach, G.; Koczicki, C.; Koczicki, C.","1967","07","06","Brazil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM008297","MBM008297","16692",NA,NA,NA,"37295","auto",NA,NA,"Southern America",NA,"schumanniana",NA,NA,NA,NA,NA,NA,NA
"256","2020-12-21 16:35:31-03","MBM","MBM","37516","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota schumanniana","(Harms) Penn.","Pennington, T.D.","Hatschbach, G.","1962","12","11","Brazil","Paraná","Guaratuba","Pedra Branca de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM037516","MBM037516","9492",NA,NA,NA,"41937","auto",NA,NA,"Southern America",NA,"schumanniana",NA,NA,NA,NA,NA,NA,NA
"257","2020-12-21 16:35:31-03","MBM","MBM","76762","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota schumanniana","(Harms) Penn.","Hatschbach, G.","Hatschbach, G.","1982","09","24","Brazil","Paraná","Morretes","Morro do Arrastão","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM076762","MBM076762","45428",NA,NA,NA,"30514","auto",NA,NA,"Southern America",NA,"schumanniana",NA,NA,NA,NA,NA,NA,NA
"258","2020-12-21 16:35:31-03","MBM","MBM","20908","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota schumanniana","(Harms) Penn.",NA,"Hatschbach, G.","1972","03","09","Brazil","Paraná","Guaratuba","Rio Tupitinga","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM020908","MBM020908","29291",NA,NA,NA,"41937","auto",NA,NA,"Southern America",NA,"schumanniana",NA,NA,NA,NA,NA,NA,NA
"259","2020-12-21 16:35:31-03","MBM","MBM","274790","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Guedes, M.L.","Guedes, M.L.; et al.; et al.","2001","11","12","Brazil","Bahia","Entre Rios","Fazenda Buri","-38.084400177002","-11.9419002532959",NA,NA,NA,NA,NA,"MBM274790","MBM274790","9280",NA,NA,NA,"52418","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-12-21 16:35:31-03","MBM","MBM","216561","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota","Mart.","Pennington, T.D.","Thomas, W.W.; et al.; et al.",NA,NA,NA,"Brazil","Bahia","Ilhéus","Ca. 2km NNE de Banco da Vitória","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"MBM216561","MBM216561","10722",NA,NA,NA,"61245","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-12-21 16:35:31-03","MBM","MBM","37513","PreservedSpecimen","Plantae","Meliaceae","Trichilia","lepidota","Trichilia lepidota schumanniana","(Harms) Penn.",NA,"Hatschbach, G.","1963","12","30","Brazil","Paraná","Guaratuba","Serra de Araraquara, Morro do Cauvi","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM037513","MBM037513","10904",NA,NA,NA,"41937","auto",NA,NA,"Southern America",NA,"schumanniana",NA,NA,NA,NA,NA,NA,NA
