"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","typeStatus","fieldNumber","sex"
"154","2019-08-27 13:30:48-03","IAP","PACA-AGP","71195","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Sobral",NA,NA,NA,"S. Diesel",NA,"1987","06","10","Brasil","RS","Parobé","Santa Cristina do Pinhal","-50.8347015380859","-29.6285991668701",NA,NA,NA,NA,"PACA071195",NA,"Levantamento fitossociológico do Rio dos Sinos.&nf;Confirmado por Silveira, D. & R. Farias-Singer em 11.2012. Habitat: mata nativa","Magnoliophyta","Magnoliales",NA,NA,"11610","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"155","2019-08-27 13:30:48-03","IAP","PACA-AGP","94238","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.",NA,NA,NA,NA,"V. Nunes & J. Larocca",NA,"1988","10","21","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA094238",NA,"HEDU 719 Habitat: Interior do mato Fenofase: flores brancas Hábito: arbusto","Magnoliophyta","Magnoliales",NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"156","2019-08-27 13:30:48-03","IAP","PACA-AGP","97463","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","A. C. Araújo",NA,NA,NA,"Ohlweiler, A. A.","497","1999","11","25","Brasil","RS","Santa Maria do Herval",NA,"-50.9928016662598","-29.4981002807617",NA,NA,NA,NA,"PACA097463",NA,"HASU 7614","Magnoliophyta","Magnoliales",NA,NA,"10918","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"157","2019-08-27 13:30:48-03","IAP","PACA-AGP","46242","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Emrich-Rambo","1954","08","24","Rambo, B.",NA,"1950","03","13","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA046242",NA,"sem material Habitat: in araucarieto Fenofase: fruto submaturo","Magnoliophyta","Magnoliales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"158","2019-08-27 13:30:48-03","IAP","PACA-AGP","44915","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Emrich-Rambo","1954","08","24","Rambo, B.",NA,"1949","12","18","Brasil","RS","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA044915",NA,"Confirmado por Silveira, D. & R. Farias-Singer em 11.2012. Habitat: in araucarieto Fenofase: flor","Magnoliophyta","Magnoliales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"159","2019-08-27 13:30:48-03","IAP","PACA-AGP","54625","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","B. Rambo SJ","1954","08","24","Rambo, B.",NA,"1954","08","24","Brasil","RS","São Francisco de Paula","Faz.Englert","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA054625",NA,"Confirmado por Silveira, D. & R. Farias-Singer em 11.2012. Habitat: in araucarieto Fenofase: estéril","Magnoliophyta","Magnoliales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"160","2019-08-27 13:30:48-03","IAP","PACA-AGP","100269","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.",NA,NA,NA,NA,"Mauhs, J.",NA,"1994","10","27","Brasil","RS","São Francisco de Paula","FLONA","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA100269",NA,"Plantas do Sul do Brasil - 14146 Habitat: mata com araucária Hábito: arbusto","Magnoliophyta","Magnoliales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"161","2019-08-27 13:30:48-03","IAP","PACA-AGP","100276","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","J. Mauhs",NA,NA,NA,"Mauhs, J.",NA,"2003","07","02","Brasil","RS","São Francisco de Paula","FLONA","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA100276",NA,"HASU 14146 Habitat: no subosque Hábito: arbusto","Magnoliophyta","Magnoliales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"162","2019-08-27 13:30:48-03","IAP","PACA-AGP","100279","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","J. Mauhs",NA,NA,NA,"Mauhs, J.",NA,"1994","09","28","Brasil","RS","São Francisco de Paula","FLONA","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA100279",NA,"HEDU 14157 Habitat: na mata de araucária Hábito: arbusto","Magnoliophyta","Magnoliales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"163","2019-10-18 16:49:48-03","IAP","PACA-AGP","108054","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","R. Zaremba",NA,NA,NA,"R. Zaremba","155","1998","04","15","Brasil","RS","São Francisco de Paula","Flona A3","-50.5835990905762","-29.4480991363525",NA,NA,"912","912","PACA108054",NA,"Apro. 1,60m. . Nas caixas do HASU Habitat: Interior de mata Fenofase: fruto verde Hábito: arbusto","Magnoliophyta","Magnoliales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"164","2019-08-27 13:30:48-03","IAP","PACA-AGP","87449","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","J. Mauhs",NA,NA,NA,"Mauhs, J.",NA,"1994","10","27","Brasil","RS","São Francisco de Paula","Floresta Nacional","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA087449",NA,"HASU 14146&nf;Confirmado por Silveira, D. & R. Farias-Singer em 11.2012. Habitat: orla de mata com araucária","Magnoliophyta","Magnoliales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"165","2019-08-27 13:30:48-03","IAP","PACA-AGP","94237","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Stephen F. Smith","1995","09",NA,"R. Wasum et al.",NA,"1995","07","12","Brasil","RS","São Francisco de Paula","Floresta Nacional I","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA094237",NA,"HASU 6589 Habitat: interior de mata","Magnoliophyta","Magnoliales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"166","2019-08-27 13:30:48-03","IAP","PACA-AGP","85291","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","R. Zaremba",NA,NA,NA,"R. Zaremba","100","1998","02","17","Brasil","RS","São Francisco de Paula","Proximidade dos Pinheirais Centenários","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA085291",NA,"árvore 6m alt. Folhas opostas, frutos verdes&nf;Confirmado por Silveira, D. & R. Farias-Singer em 11.2012. Habitat: na borda da mata","Magnoliophyta","Magnoliales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"167","2019-08-27 13:30:48-03","IAP","PACA-AGP","4361","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Emrich-Rambo","1954","08","24","Rambo, B.",NA,"1941","02","07","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"PACA004361",NA,"Confirmado por Silveira, D. & R. Farias-Singer em 11.2012. Habitat: in araucarieto Fenofase: fruto submaturo","Magnoliophyta","Magnoliales",NA,NA,"76715","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"168","2019-08-27 13:30:48-03","IAP","PACA-AGP","25315","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Emrich-Rambo","1954","08","24","F. TheiBen SJ",NA,"1907",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA025315",NA,"Confirmado por Silveira, D. & R. Farias-Singer em 11.2012. Habitat: in silva campestri Fenofase: flor","Magnoliophyta","Magnoliales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"169","2019-08-27 13:30:48-03","IAP","PACA-AGP","2097","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","B. Rambo SJ","1954","08","24","Rambo, B.",NA,"1935","10","27","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA002097",NA,"Confirmado por Silveira, D. & R. Farias-Singer em 11.2012. Habitat: in silva campestri Fenofase: flor feminina","Magnoliophyta","Magnoliales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"170","2019-08-27 13:30:48-03","IAP","PACA-AGP","7668.1","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Emerich-Rambo","1954","08","24","Rambo, B.",NA,"1907",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA007668-1",NA,"Confirmado por Silveira, D. & R. Farias-Singer em 11.2012. Habitat: in silva campestri Fenofase: flor","Magnoliophyta","Magnoliales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"171","2019-08-27 13:30:48-03","IAP","PACA-AGP","38903","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Emrich-Rambo","1954","08","24","Rambo, B.",NA,"1948","12","17","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA038903",NA,"Confirmado por Silveira, D. & R. Farias-Singer em 11.2012. Habitat: in silva campestri Fenofase: fruto submaturo","Magnoliophyta","Magnoliales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"172","2019-08-27 13:30:48-03","IAP","PACA-AGP","37042","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Emrich-Rambo","1954","08","24","A. Spies",NA,"1947","09",NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA037042",NA,"Confirmado por Silveira, D. & R. Farias-Singer em 11.2012. Habitat: in silva campestri Fenofase: flor","Magnoliophyta","Magnoliales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"173","2019-08-27 13:30:48-03","IAP","PACA-AGP","43961","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Emrich-Rambo","1954","08","24","Rambo, B.",NA,"1949","10","17","Brasil","RS","São Leopoldo","ad montemSapucaia","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA043961",NA,"Confirmado por Silveira, D. & R. Farias-Singer em 11.2012. Habitat: in silva primaeva Fenofase: estéril","Magnoliophyta","Magnoliales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"174","2019-08-27 13:30:48-03","IAP","PACA-AGP","57034","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Emrich-Rambo","1957","05","15","Rambo, B.",NA,"1955","10","11","Brasil","RS","São Leopoldo","ad montem Sapucaia","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA057034",NA,"sem material Habitat: in silva Fenofase: flor","Magnoliophyta","Magnoliales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"175","2019-08-27 13:30:48-03","IAP","PACA-AGP","48726","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Emrich-Rambo","1954","08","24","Rambo, B.",NA,"1950","09","07","Brasil","RS","São Leopoldo","ad montem Sapucaia","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA048726",NA,"Confirmado por Silveira, D. & R. Farias-Singer em 11.2012. Habitat: in silva primaeva Fenofase: flor","Magnoliophyta","Magnoliales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"176","2019-08-27 13:30:48-03","IAP","PACA-AGP","43967","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Emrich-Rambo","1954","08","24","Rambo, B.",NA,"1949","10","17","Brasil","RS","São Leopoldo","ad montem Sapucaia","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA043967",NA,"Confirmado por Silveira, D. & R. Farias-Singer em 11.2012. Habitat: in silva Fenofase: estéril","Magnoliophyta","Magnoliales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"177","2019-08-27 13:30:48-03","IAP","PACA-AGP","37936","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Emrich-Rambo","1954","08","24","Rambo, B.",NA,"1948","11","10","Brasil","RS","São Leopoldo","ad montem Sapucaia","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA037936",NA,"Confirmado por Silveira, D. & R. Farias-Singer em 11.2012. Habitat: inn silva campestri Fenofase: fruto novo","Magnoliophyta","Magnoliales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"178","2019-08-27 13:30:48-03","IAP","PACA-AGP","41963","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","Emrich-Rambo","1954","08","24","Rambo, B.",NA,"1949","06","13","Brasil","RS","São Sebastião do Caí","Nova Petrópolis","-51.3755989074707","-29.5867004394531",NA,NA,NA,NA,"PACA041963",NA,"Confirmado por Silveira, D. & R. Farias-Singer em 11.2012. Habitat: in silva primaeva Fenofase: fruto maturo","Magnoliophyta","Magnoliales",NA,NA,"12036","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"179","2019-08-27 13:30:48-03","IAP","PACA-AGP","94233","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","L. Amaral & J. Larocca",NA,NA,NA,"L. Amaral",NA,"2000","09","23","Brasil","RS","Sapiranga","Alto Ferrabraz","-51.0069007873535","-29.6380996704102",NA,NA,NA,NA,"PACA094233",NA,"HASU 16078 Habitat: área 3","Magnoliophyta","Magnoliales",NA,NA,"11711","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"180","2019-08-27 13:30:48-03","IAP","PACA-AGP","94235","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","L. Amaral & J. Larocca",NA,NA,NA,"L. Amaral",NA,"2001","01","07","Brasil","RS","Sapiranga","Alto Ferrabraz","-51.0069007873535","-29.6380996704102",NA,NA,NA,NA,"PACA094235",NA,"HASU 16079","Magnoliophyta","Magnoliales",NA,NA,"11711","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"181","2019-08-27 13:30:48-03","IAP","PACA-AGP","65188","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","P. R. Reitz","1960",NA,NA,"Reitz, R.",NA,"1957","08","23","Brasil","SC","Joinville","Estrada Dona Francisca","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"PACA065188",NA,"HBR 24491&nf;Confirmado por Silveira, D. & R. Farias-Singer em 11.2012. Habitat: mata","Magnoliophyta","Magnoliales",NA,NA,"37150","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"182","2019-08-27 13:30:48-03","IAP","PACA-AGP","1236","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","micrantha","Mollinedia micrantha","Perkins","Ariane L. Peixoto","1982","08","09","Rambo, B.",NA,"1935","10","17","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA001236",NA,"Confirmado por Silveira, D. & R. farias-Singer em 11.2012 Habitat: in silva campestri Fenofase: flor","Magnoliophyta","Magnoliales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"183","2020-12-20 21:18:29-03","UFV","VIC","12032","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.",NA,NA,NA,NA,"Bernacci, L.C.; et al.","21242","1987","08","15","Brasil","São Paulo","Atibaia","Fazenda Grota Funda","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"VIC012032","VIC012032","Arvoreta com 4m, flores estaminadas amareladas.",NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA,NA
"184","2020-12-20 21:18:29-03","UFV","VIC","12044","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.",NA,NA,NA,NA,"Meira, Neto J A; et al.","21330","1987","11","16","Brasil","São Paulo","Atibaia","Fazenda Grota Funda, Interior da mata","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,"VIC012044","VIC012044","Arbusto com 1m, frutos verdes",NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA,NA
"185","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0044981","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.","A. Schinini",NA,NA,NA,"G. Caballero Marmori","1116","2008","1","1","Paraguay","Alto Parana",NA,"Reserva Biológica Itaipú.","-54.08","-25.083",NA,NA,NA,NA,NA,NA,"No date on label","Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-10-15 08:12:57-03","ASU","ASU-PLANTS","ASU0044984","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","A.L.Peixoto","A. L. Peixoto",NA,NA,NA,"J. M. Silva; O. S. Ribas & F. Deodato","1730","1996","9","7","Brazil","Parana",NA,"Sítio do Belizário (Mun. Campina Grande do Sul)","-49.0833","-25.3",NA,NA,NA,NA,NA,NA,"Arbusto, 2.20m, flor creme-esverdeada.","Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-10-15 08:12:57-03","ASU","ASU-PLANTS","ASU0044985","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","A.L.Peixoto","A. L. Peixoto",NA,NA,NA,"J. M. Silva; O. S. Ribas & F. Deodato","1722","1996","9","7","Brazil","Parana",NA,"Sítio do Belizário (Mun. Campina Grande do Sul)","-49.0833","-25.3",NA,NA,NA,NA,NA,NA,"Arbusto, 2m, flor creme-esverdeada.","Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-10-15 08:12:57-03","ASU","ASU-PLANTS","ASU0044983","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","A.L.Peixoto","A. L. Peixoto",NA,NA,NA,"J. M. Silva; O. S. Ribas & F. Deodato","1722","1996","9","7","Brazil","Parana",NA,"Sítio do Belizário (Mun. Campina Grande do Sul)","-49.0833","-25.3",NA,NA,NA,NA,NA,NA,"Arbusto, 2m, flor creme-esverdeada.","Magnoliophyta","Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-21 14:39:54-03","UFJF","CESJ","52728","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","fruticulosa","Mollinedia fruticulosa","Perkins","E.J. Lírio","2015",NA,NA,"D. Monteiro; M.G. Rezende; T.M. Machado","491","2009","01","16","Brasil","Minas Gerais","Caldas","Pocinhos do Rio Verde, Serra da Pedra Branca.","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"CESJ052728",NA,"Arbusto ca. 1m, interior de mata semi-ombrófila. Lâmina dicolor papirácea, frutos verdes.","Angiosperma",NA,"América do Sul",NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA
"190","2019-11-21 14:39:54-03","UFJF","CESJ","335","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","fruticulosa","Mollinedia fruticulosa","Perkins","E.S. Lírio",NA,NA,NA,"L. Krieger","CESJ335","1941",NA,NA,"Brasil","São Paulo","São Paulo","Santo Amaro","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"CESJ000335",NA,"Arbusto na mata, flores esverdeadas. Dioica.","Angiosperma",NA,"América do Sul",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"191","2019-11-21 14:39:54-03","UFJF","CESJ","52149","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","fruticulosa","Mollinedia fruticulosa","Perkins","E.J. Lírio","2015",NA,NA,"A.S.M. Valente; F.S. Souza; T.M. Machado; M.G. Rezende; P.O. Garcia; R.C.L. Elias","496","2008","09","13","Brasil","Minas Gerais","Caldas","Pocinhos do Rio Verde, Serra da Pedra Branca","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"CESJ052149",NA,"Arvoreta ca. 4m alt. na borda da nanofloresta nebular. Folhas fortemente discolores, face abaxial cinerea.","Angiosperma",NA,"América do Sul",NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA
"192","2020-06-30 18:32:37-03","UFJF","CESJ","44892","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","fruticulosa","Mollinedia fruticulosa","Perkins","E.J. Lírio","2015",NA,NA,"M.A. Manhães; et al.","CESJ44892","2004","03","07","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Mata Grande.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"CESJ044892",NA,"Árvore no interior de mata.","Angiosperma",NA,"América do Sul",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"193","2020-06-30 18:32:37-03","UFJF","CESJ","44890","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","fruticulosa","Mollinedia fruticulosa","Perkins","E.J. Lírio","2015",NA,NA,"M.A. Manhães; et al.","s.n.","2004","06",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Mata Grande.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"CESJ044890",NA,"Árvore, ca. 3,2m. Frutos maduros pretos. Interior de mata.","Angiosperma",NA,"América do Sul",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"194","2019-11-21 14:39:54-03","UFJF","CESJ","44174","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","Peixoto","A.L. Peixoto","2004",NA,NA,"O.S. Ribas; J.M. Silva; E. Barbosa","1485","1996","08","17","Brasil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"CESJ044174",NA,"Arbusto, 2,2m, flor creme-esverdeada. Beira do rio. Mata Atlântica.","Angiosperma",NA,"América do Sul",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"195","2019-11-21 14:39:54-03","UFJF","CESJ","45866","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","hatschbachii","Mollinedia hatschbachii","Peixoto","A.L. Peixoto","2004",NA,NA,"J.M. Silva; O.S. Ribas; F. Deodato","1722","1996","09","07","Brasil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"CESJ045866",NA,"Arbusto, 2m, flor creme-esverdeada. Beira do rio.","Angiosperma",NA,"América do Sul",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"196","2021-04-07 11:46:17-03","UFMS","CGMS","50723","PreservedSpecimen","Plantae","Monimiaceae","Mollinedia","elegans","Mollinedia elegans","Tul.",NA,"2020",NA,NA,"J.M. Silva; O.S. Ribas; F. Deodato","1707","1996","09","07","Brasil","Paraná","Campina Grande do Sul","Sítio do Belizário.","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"CGMS1080710",NA,"Flor creme-esverdeada. Habitat: Beira do rio. Habito: Arbusto. 2m de altura.",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
