"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","infraspecificEpithet","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"374","2021-02-12 10:03:52-03","UNICAMP","UEC","48458","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Costa, FN","Silva, AF; et al.","1985","11","07","Brazil","São Paulo","Pereira Barreto","Fazenda Lagoinha II","-51.0999984741211","-20.6299991607666",NA,NA,NA,NA,NA,NA,NA,"171",NA,NA,NA,"Magnoliopsida",NA,"36734","auto","1997","09","16",NA,NA,NA,NA,NA,NA
"375","2020-04-22 16:22:04-03","UFPB","JPB","53068","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Porto, NM","Miranda, AM; Silva, FV","2002","10","15","Brasil","Pernambuco","Caruaru","Parque Ecológico Professor Vasconcelos Sobrinho, Orla da mata.","-35.9761009216309","-8.28332996368408",NA,NA,NA,NA,"; DESC: Liana; caule verde-amarronzado; folhas membranáceas, localizadas no ápice dos ramos; flores esverdeadas.","JPB0053068",NA,"4033","Southern America",NA,NA,"Angiosperma","Dicotyledon","35136","auto","2012","03","29",NA,NA,NA,NA,NA,NA
"376","2019-11-06 09:56:36-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"s.col.",NA,NA,NA,"Indisponível",NA,NA,"Terreno úmido",NA,NA,NA,NA,NA,NA,"Trepadeira, flor pálida",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2019-11-06 09:56:36-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Badini, J.","1943","09","19","Brasil","Minas Gerais","Ouro Preto","Morro do Cruzeiro, Capoeira","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Trepadeira, flor pálida",NA,NA,"s.n.",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-11-06 09:56:36-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Kassis, A.","Kassis, A.","1986","12","12","Brasil","Minas Gerais","Ouro Preto","Rodrigo Silva","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Cultivada, trepadeira, flores em cachos, frutos negros",NA,NA,"s.n.",NA,NA,NA,NA,NA,"44599","auto","1986","12",NA,NA,NA,NA,NA,NA,NA
"379","2019-11-06 09:56:36-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Badini, J.","Badini, J.","1977","02","08","Brasil","Minas Gerais","Ouro Preto","Rodrigo Silva, Campo","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Subarbusto sub-escandente, flores amareladas",NA,NA,"s.n.",NA,NA,NA,NA,NA,"44599","auto","1977","08","03",NA,NA,NA,NA,NA,NA
"380","2019-11-06 09:56:36-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Badini, J.","Badini, J.","1975","12","20","Brasil","Minas Gerais","Ouro Preto","Rodrigo Silva, Campo","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Sub-escandente, flores amareladas",NA,NA,"s.n.",NA,NA,NA,NA,NA,"44599","auto","1976","01","23",NA,NA,NA,NA,NA,NA
"381","2019-11-06 09:56:36-03","UFOP","OUPR","11320","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Schwacke, C.A.W.",NA,NA,NA,"Brasil","Minas Gerais","Rio Novo",NA,"-43.125301361084","-21.4575004577637",NA,NA,NA,NA,"Trepadeira, flor pálida",NA,NA,"s.n.",NA,NA,NA,NA,NA,"14119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2019-01-17 11:26:55-02","PUCRS","MPUC","17551","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","G.D.S. Seger",NA,"2008","10","26","Brasil","RS","Viamão","Entorno do lago de Tarumã","-51.0155556","-30.2766667","-51.0155556000","-30.2766667000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Ranunculales",NA,NA,"2011","01","01",NA,"Magnoliopsida",NA,NA,"1155","1"
"383","2019-01-17 11:26:55-02","PUCRS","MPUC","9768","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","N.I. Matzenbacher",NA,NA,NA,NA,"Brasil","SC","Concórdia","Engenho Velho, rio Jacutinga","-52.0277778","-27.2344444","-52.0277778000","-27.2344444000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Ranunculales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"1"
"384","2019-01-17 11:26:55-02","PUCRS","MPUC","149","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Ir. Augusto",NA,"1943","11","16","Brasil","RS","Porto Alegre","Morro Santana","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Ranunculales",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,"1"
"385","2019-01-17 11:26:55-02","PUCRS","MPUC","18164","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","P.J.S. Silva Filho",NA,"2009","01","01","Brasil","RS","Viamão","Entorno do lago de Tarumã","-51.0155556","-30.2766667","-51.0155556000","-30.2766667000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Ranunculales",NA,NA,"2011","01","01",NA,"Magnoliopsida",NA,NA,"1621","1"
"386","2019-01-17 11:26:55-02","PUCRS","MPUC","11038","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","N.I. Matzenbacher","S.M. Nunes","1996","11","16","Brasil","SC","Piratuba","junto ao rio Uruguai","-51.771900177002","-27.4197006225586",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Ranunculales","13675","auto","1996","11","16",NA,"Magnoliopsida",NA,NA,NA,"1"
"387","2019-11-08 08:53:37-03","FURB","FURB","10567","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Porto, NM","Gasper, A.L. de; Dreveck, S. & Carneiro, F.E.","2009","02","13","Brasil","Santa Catarina","Ipumirim",NA,"-52.1930555","-26.9847222","-52.1930555","-26.9847222",NA,NA,"Coleta Extra IFFSC (Liana) Habitat: beira da estrada Habito: liana; Fruto vermelho;","FURB19021","FURB19021","2020",NA,NA,NA,NA,NA,NA,NA,"2012","05","21",NA,NA,NA,NA,NA,NA
"388","2020-10-14 10:03:12-03","FURB","FURB","10862","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Porto, NM","Verdi, M.; Grosch, B. & Klemz, G.","2008","12","11","Brasil","Santa Catarina","Capão Alto","Fazenda Pessegueirinho.","-50.7605556","-28.17","-50.7605556","-28.1700000","762","762","Florística IFFSC 529(Liana) Habitat: Ecótono Floresta Ombrófila Mista e Floresta Estacional Decidual; Habito: liana;","FURB19020","FURB19020","1156",NA,NA,NA,NA,NA,NA,NA,"2012","05","21",NA,NA,NA,NA,NA,NA
"389","2020-10-14 10:03:12-03","FURB","FURB","47031","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Santos, TF","Schwirkowski, P.","2013","11","24","Brasil","Santa Catarina","São Bento do Sul","Parque Vinte e Três de Setembro.","-49.3836111","-26.2755556","-49.3836111","-26.2755556",NA,NA,NA,"FURB19024","FURB19024","91",NA,NA,NA,NA,NA,NA,NA,"2014","08","20",NA,NA,NA,NA,NA,NA
"390","2020-10-14 10:03:12-03","FURB","FURB","62048","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2018","11","01","Brasil","Santa Catarina","Guatambú","Linha Feliz.","-52.83","-27.09","-52.8300000","-27.0900000","480","480",NA,"FURB62048","FURB62048","3823",NA,NA,NA,NA,NA,NA,NA,"2018","11","01",NA,NA,NA,NA,NA,NA
"391","2020-02-27 12:51:42-03","FURB","FURB","66128","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Gonzatti, F.","Gonzatti, F.","2018","11","25","Brasil","Rio Grande do Sul","Monte Belo do Sul","Linha 70 da Leopoldina, Propriedade Gonzatti.","-51.6255556","-29.1722223","-51.6255556","-29.1722223","490","490","Erva lianescente em bordo de estrada e mata.","FURB66128","FURB66128","4690",NA,NA,NA,NA,NA,NA,NA,"2018","11",NA,NA,NA,NA,NA,NA,NA
"392","2020-10-14 10:03:12-03","FURB","FURB","7691","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Sobral, M","Gasper, A.L. de; Brogni, E.","2008","01","15","Brasil","Santa Catarina","Porto União","Cabeceira Barra Grande.","-50.9408333","-26.4616667","-50.9408333","-26.4616667","1143","1143","Florística IFFSC 934 Habitat: Floresta Ombrófila Mista; Habito: flor amarela esverdeada","FURB19027","FURB19027","1250",NA,NA,NA,NA,NA,NA,NA,"2008","04","01",NA,NA,NA,NA,NA,NA
"393","2020-10-14 10:03:12-03","FURB","FURB","8834","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Sobral, M","Dreveck, S.; Verdi, M. & Godoy, M.B.","2008","01","13","Brasil","Santa Catarina","Campo Alegre","Bateias de Baixo.","-49.2286111","-26.0988889","-49.2286111","-26.0988889","861","861","Florística IFFSC 1063. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: liana; Fruto vermelho;","FURB19025","FURB19025","142",NA,NA,NA,NA,NA,NA,NA,"2008","04","01",NA,NA,NA,NA,NA,NA
"394","2020-10-14 10:03:12-03","FURB","FURB","9724","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Sevegnani, L.","2008","10","24","Brasil","Santa Catarina","Itaiópolis","BR-116, entre Itaiópolis e Santa Cecília.","-49.9936111","-26.3294445","-49.9936111","-26.3294445","867","867",NA,"FURB19026","FURB19026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2020-10-14 10:03:12-03","FURB","FURB","902","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Sobral, M","Sobral, M.","1996","01","01","Brasil","Rio Grande do Sul","São Francisco de Paula","Estrada Canela.","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"FURB02349","FURB02349",NA,NA,NA,NA,NA,NA,"76715","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA
"396","2021-03-16 17:54:44-03","UCS","HUCS","27250","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Smith, S.F.","Wasum, R.A.","2005","11","08","Brasil","Paraná","São Mateus do Sul","Minas de Xisto","-50.411389","-25.859167","-50.411389","-25.859167","778","778","sobre arbustos; interior da mata",NA,NA,"3226",NA,NA,NA,"Angiospermae","Ranunculales",NA,NA,"2006","02",NA,NA,NA,NA,NA,NA,NA
"397","2021-03-16 17:54:44-03","UCS","HUCS","31908","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Sobral, M.","Wasum, R.A.","2007","10","03","Brasil","Paraná","Antonio Olinto",NA,"-50.208333","-25.998611","-50.208333","-25.998611","890","890","sobre arbustos; orla da mata",NA,NA,"4260",NA,NA,NA,"Angiospermae","Ranunculales",NA,NA,"2010","08","05",NA,NA,NA,NA,NA,NA
"398","2021-03-16 17:54:44-03","UCS","HUCS","48911","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Gonzatti, F.","Gonzatti, F.","2018","11","25","Brasil","Rio Grande do Sul","Monte Belo do Sul","Linha 70 da Leopoldina, Propriedade Gonzatti","-51.625556","-29.172222","-51.625556","-29.172222","490","490","Erva lianescente em bordo de estrada e mata.",NA,NA,"4690",NA,NA,NA,"Angiospermae","Ranunculales",NA,NA,"2018","11",NA,NA,NA,NA,NA,NA,NA
"399","2021-03-16 17:54:44-03","UCS","HUCS","44209","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.",NA,"Sobral, M.","1995","11",NA,"Brasil","Santa Catarina","Urubici",NA,"-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"Doação ICN 120668; Região de Mata ombrófila",NA,NA,"8104",NA,NA,NA,"Angiospermae","Ranunculales","30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2021-03-16 17:54:44-03","UCS","HUCS","11458","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Smith, S.F.","Butzke, A.","1995","10","21","Brasil","Rio Grande do Sul","Marcelino Ramos","Cel. Teixeira","-51.9063987731934","-27.4617004394531",NA,NA,"460","460","Herbara - 7774; beira da mata",NA,NA,"s.n.",NA,NA,NA,"Angiospermae","Ranunculales","18635","auto","1996","06",NA,NA,NA,NA,NA,NA,NA
"401","2021-03-16 17:54:44-03","UCS","HUCS","32046","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Sobral, M.","Wasum, R.A.","2007","10","01","Brasil","Paraná","Lapa","Estrada para Butia","-49.7158012390137","-25.7696990966797",NA,NA,"850","850","sobre arbustos; orla da mata",NA,NA,"4214",NA,NA,NA,"Angiospermae","Ranunculales","49965","auto","2008","01","02",NA,NA,NA,NA,NA,NA
"402","2021-03-16 17:54:44-03","UCS","HUCS","26897","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Smith, S.F.","Wasum, R.A.","2005","11","05","Brasil","Paraná","São Mateus do Sul","estrada para Ponta Grossa","-50.3828010559082","-25.8742008209229",NA,NA,"830","830","sobre arbustos; borda da mata",NA,NA,"3078",NA,NA,NA,"Angiospermae","Ranunculales","31353","auto","2006","02",NA,NA,NA,NA,NA,NA,NA
"403","2021-03-16 17:54:44-03","UCS","HUCS","24332","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Cordeiro, J.; Ribas, O.S.","Cervi, A.C.","1990","10","21","Brasil","Paraná","Cantagalo","Lagoa Seca","-52.1263999938965","-25.3743991851807",NA,NA,NA,NA,"trepadeira, flores esverdeadas; mata alterada",NA,NA,"3142",NA,NA,NA,"Angiospermae","Ranunculales","29583","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA
"404","2021-03-16 17:54:44-03","UCS","HUCS","36817","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Ribas, O.S.","Wasum, R.A.","2011","02","19","Brasil","Rio Grande do Sul","São Marcos","Linha zambecari","-51.0680999755859","-28.9710998535156",NA,NA,"840","840","sobre árvores; borda da mata",NA,NA,"4813",NA,NA,NA,"Angiospermae","Ranunculales","15120","auto","2011","04","18",NA,NA,NA,NA,NA,NA
"405","2021-03-16 17:54:44-03","UCS","HUCS","27211","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Smith, S.F.","Marchett, F.","2005","12","14","Brasil","Rio Grande do Sul","Canguçu","Passo da Areia","-52.6755981445312","-31.3950004577637",NA,NA,"150","150","liana em orla da mata",NA,NA,"475",NA,NA,NA,"Angiospermae","Ranunculales","68702","auto","2006","04",NA,NA,NA,NA,NA,NA,NA
"406","2021-03-16 17:54:44-03","UCS","HUCS","25342","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Hatschbach, G.","Carneiro, J.","2003","10","05","Brasil","Paraná","Jundiaí do Sul","Rio das Cinzas","-50.247501373291","-23.4367008209229",NA,NA,NA,NA,"trepadeira delgada, flor esverdeada; orla da floresta",NA,NA,"1484",NA,NA,NA,"Angiospermae","Ranunculales","17300","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA
"407","2021-03-16 17:54:44-03","UCS","HUCS","15163","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Sobral, M.","Scur, L.","1999","11","27","Brasil","Rio Grande do Sul","Caxias do Sul","Santa Justina","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","orla da mata",NA,NA,"189",NA,NA,NA,"Angiospermae","Ranunculales","49662","auto","2004","03",NA,NA,NA,NA,NA,NA,NA
"408","2021-03-16 17:54:44-03","UCS","HUCS","12972","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Smith, S.F.","Kegler, A.","1999","01","26","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,"780","780","orla da mata",NA,NA,"147",NA,NA,NA,"Angiospermae","Ranunculales","49662","auto","1999","04",NA,NA,NA,NA,NA,NA,NA
"409","2019-09-27 18:05:26-03","UFES","VIES","38883","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Pena, N.T.L.","Pena, N.T.L.; Alves-Araújo, A.; Schwartsburd, P.B.; Luber, J. & Miranda, C.V.","2015","09","18","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante.","-40.4006004333496","-18.710599899292",NA,NA,NA,NA,NA,"VIES038883","VIES038883","417",NA,NA,NA,NA,NA,"42400","auto","2016","11","11",NA,NA,NA,NA,NA,NA
"410","2019-09-27 18:05:26-03","UFES","VIES","38963","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Pena, N.T.L.","Pena, N.T.L.; Alves-Araújo, A.","2016","03","07","Brasil","Espírito Santo","Nova Venécia","APA Pedra do Elefante.","-40.4006004333496","-18.710599899292",NA,NA,NA,NA,NA,"VIES038963","VIES038963","609",NA,NA,NA,NA,NA,"42400","auto","2016","10","10",NA,NA,NA,NA,NA,NA
"411","2019-08-16 08:40:09-03","UTFPR","HCF","27707","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","J. Cordeiro","G. Felitto","2016","10","10","Brasil","PR","Morretes","Linha Férrea RUMO-ALL, trecho Engenheiro","-48.909444","-25.429444","48°54'34 W","25°25'46 S","348","348","liana lenhosa, flores alvas-creme. Floresta Ombrófila Densa.",NA,NA,"1055",NA,NA,NA,NA,NA,NA,NA,"2016","11",NA,NA,NA,NA,NA,NA,NA
"412","2019-08-16 08:40:09-03","UTFPR","HCF","7446","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","J. Cordeiro & V.C. Martin","M.G. Caxambu","2008","12","08","Brasil","PR","Turvo","Propriedade da família Rickli","-51.564139","-25.044444","51°33'50,9 W","25°02'40,0 S","1078","1078","trepadeira volúvel, a cerca de 1,20 m do solo, heliófita. Flores verdes.",NA,NA,"2441",NA,NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-09-29 11:51:10-03","UTFPR","HCF","15079","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","E. Barboza","M.G. Caxambu","2014","10","02","Brasil","PR","São Jorge do Patrocínio","PARNA- Parque Nacional de Ilha Grande","-53.944167","-23.651","53°56'39 W","23°39'03,6 S","227","227","trepadeira volúvel, ripária, heliófita. Flores esverdeadas.",NA,NA,"5544",NA,NA,NA,NA,NA,NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA
"414","2019-08-16 08:40:09-03","UTFPR","HCF","5542","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","M.G. Caxambu","A.R. Silva","2007","07","29","Brasil","MS","Corumbá","Passo do Lontra - Fazenda São Bento","-57.0045","-19.564056","57°00'16,2 W","19°33'50,6 S","94","94","trepadeira volúvel, heliófita, com flores esverdeadas. Solo: arenoso.",NA,NA,"378",NA,NA,NA,NA,NA,NA,NA,"2007","08","10",NA,NA,NA,NA,NA,NA
"415","2019-08-16 08:40:09-03","UTFPR","HCF","6320","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","M.G. Caxambu","M.G. Caxambu","2007","11","03","Brasil","PR","Ponta Grossa","Buraco do Padre","-49.969583","-25.17475","49°58'10,5 W","25°10'29,1 S","883","883","trepadeira volúvel, heliófita, com flores esverdeadas.",NA,NA,"1847",NA,NA,NA,NA,NA,NA,NA,"2007","12","18",NA,NA,NA,NA,NA,NA
"416","2019-08-16 08:40:09-03","UTFPR","HCF","18336","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","G.A. Dettke","M.G. Caxambu","2015","10","30","Brasil","PR","Capanema","Parque Nacional do Iguaçu, Rio Iguaçu","-53.816667","-25.598028","53°49'00 W","25°35'52,9 S","217","217","trepadeira volúvel, heliófita. Flores verdes, diminutas.",NA,NA,"7098",NA,NA,NA,NA,NA,NA,NA,"2018","06","26",NA,NA,NA,NA,NA,NA
"417","2019-08-16 08:40:09-03","UTFPR","HCF","18146","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","G.A. Dettke","M.G. Caxambu","2015","10","16","Brasil","PR","Foz do Iguaçu","Parque Nacional do Iguaçu - Ilha da","-54.360806","-25.584583","54°21'38,9 W","25°35'04,5 S","183","183","trepadeira volúvel, heliófita, ripária. Flores diminutas amarelo-esverdeadas.",NA,NA,"7013",NA,NA,NA,NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA
"418","2019-08-16 08:40:09-03","UTFPR","HCF","4325","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","J. Cordeiro & F. Marinero","A.R. Silva","2006","07","30","Brasil","MG","Boa Esperança","Fazenda Rancharia, BR 265, Km 2","-45.5657997131348","-21.0900001525879",NA,NA,"887","887","arbusto heliófito, com folhas diminutas, pilosas. Flores amarelas axilares.",NA,NA,"51",NA,NA,NA,NA,NA,"37175","auto","2006","12",NA,NA,NA,NA,NA,NA,NA
"419","2019-11-25 12:12:49-03","UFSM","SMDB","469","S","Plantae","Vitaceae","Cissampelos","pareira","Cissampelos pareira","L.","Rau, G; Rambo, B","Rau, G","1946","10","30","Brasil","Rio Grande do Sul","Santa Maria",NA,"-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"SMDB000469",NA,"s.n.",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2020-03-05 15:08:51-03","UFSM","SMDB","10631","S","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","Vell.","Durigon, J","Durigon, J; Canto-Dorow, T","2006","12","15","Brasil","Rio Grande do Sul","Santa Maria","Rodovia RST 287, entre Santa Maria e Restinga Seca","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Planta trepadeira, coleta em beira de rodovia","SMDB010631",NA,"119",NA,NA,NA,NA,NA,"37819","auto","2007","01","18",NA,NA,NA,NA,NA,NA
"421","2020-12-21 16:35:37-03","MBM","MBM","296821","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Hatschbach, G.","Carneiro, J.","2003","10","05","Brazil","Paraná","Jundiaí do Sul","Rio das Cinzas","-50.247501373291","-23.4367008209229",NA,NA,NA,NA,NA,"MBM296821","MBM296821","1484","Southern America",NA,NA,NA,NA,"17300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2020-12-21 16:35:37-03","MBM","MBM","74695","PreservedSpecimen","Plantae","Menispermaceae","Cissampelos","pareira","Cissampelos pareira","L.","Rambo, B.","Hatschbach, G.",NA,NA,NA,"Brazil","Paraná","Piraquara","Florestal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM074695","MBM074695","898","Southern America",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
