"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","infraspecificEpithet","typeStatus","recordNumber","continentOcean","preparationType","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","eventTime","fieldNumber","sex"
"512","2020-08-31 09:08:09-03","INPA","INPA","224394","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Rosário, AS","2006","08",NA,"Freitas, MA de","2004","03","08","Brasil","Pará","Melgaço","Estação Cientifica Ferreira Penna, Caxiuanã, capoeira da ECFPn. Capoeira.","-51.763889","-2.235833","-51.763889","-2.235833","INPA0224394","INPA0224394 INPA0224394_e","Dicotyledon Com-Clade","Myrtales",NA,NA,"1044","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2020-08-31 09:08:09-03","INPA","INPA","112907","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Hatschbach, GG","1982","05",NA,"Hatschbach, GG","1982","03","02","Brasil","Paraná","Lapa","Volta Grande","-49.7158012390137","-25.7696990966797",NA,NA,"INPA0112907","INPA0112907 INPA0112907_e","Dicotyledon Com-Clade","Myrtales",NA,NA,"44607","Southern America",NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA
"514","2020-08-31 09:08:09-03","INPA","INPA","124704","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Sobral, MEG","1984",NA,NA,"Kummrow, R","1982","02","26","Brasil","Paraná","Palmas","Santa Barbara","-51.9906005859375","-26.4841995239258",NA,NA,"INPA0124704","INPA0124704 INPA0124704_e","Dicotyledon Com-Clade","Myrtales",NA,NA,"1831","Southern America",NA,NA,NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA,NA
"515","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","38340",NA,"Plantae","Myrtaceae","Myrciaria","cf. tenella","Myrciaria cf. tenella","(DC.) O.Berg","M. Sobral/Março-2016",NA,NA,NA,"A. P. Fontana; et al","2009","01","14","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.4475","-18.77","40W26'51","18S46'12","MBML038340",NA,NA,NA,NA,NA,"5771",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","10510",NA,"Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","M. Sobral/2001",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1999","03","31","Brasil","Espírito Santo","Santa Teresa","Vale do Canaã","-40.601944","-19.906111","40W36'7","19S54'22","MBML010510",NA,NA,NA,NA,NA,"2335",NA,NA,"Rupicula. Arbusto 3m. Frutos avermelhados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","16074",NA,"Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","M. Sobral/Dez.2002",NA,NA,NA,"L. Kollmann; et al","2002","01","10","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27","MBML016074",NA,NA,NA,NA,NA,"5289",NA,NA,"Arvoreto 6m. Botões brancos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","16192",NA,"Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","M. Sobral/Dez.2002",NA,NA,NA,"L. Kollmann; et al","2002","01","29","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075","40W33'11","19S54'27","MBML016192",NA,NA,NA,NA,NA,"5386",NA,NA,"Arvoreto 4m. Flores secas. Botões verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","22400",NA,"Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","M. Sobral/2005",NA,NA,NA,"A. M. Assis; et al","2003","06","26","Brasil","Espírito Santo","Santa Teresa","Pedra da Onça","-40.814722","-19.897778","40W48'53","19S53'52","MBML022400",NA,NA,NA,NA,NA,"893",NA,NA,"Arbusto, 2,0m alt. Flores secas, botões esverdeados. Crescendo em local com acúmulo de sedimento formando aglomerado de vegetação arbustiva no topo da pedra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","25749",NA,"Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","M. C. Souza/Fev.2006",NA,NA,NA,"L. Kollmann; et al","2005","04","29","Brasil","Espírito Santo","Santa Teresa","25 de Julho, Bela Vista","-40.604167","-19.780556","40W36'15","19S46'50","MBML025749",NA,NA,NA,NA,NA,"7705",NA,NA,"Arbusto 1,5m, no sol, flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","27454",NA,"Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","M. Sobral/Março-2007",NA,NA,NA,"V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen","2006","08","23","Brasil","Espírito Santo","Governador Lindenberg","Pedra de Santa Luzia, prop.: Firmino Sottele","-40.463333","-19.275833","40W27'48","19S16'33","MBML027454","MBML027454",NA,NA,NA,NA,"2725",NA,NA,"Arbusto 2m, botões florais, frutos vináceos. Vegetação secundária.","350","350",NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","29659",NA,"Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","M. C. Souza/08-06-2007",NA,NA,NA,"V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","2007","04","19","Brasil","Espírito Santo","Santa Leopoldina","Bragança, Mata do Tyrol, propr.: Elcio Tomazini","-40.549444","-20.136944","40W32'58","20S8'13","MBML029659","MBML029659",NA,NA,NA,NA,"3713",NA,NA,"Arbusto 2m botões florais verdes. Afloramento rochoso com boa camada de solo.","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","34026",NA,"Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","M.C.Souza/15-6-2009",NA,NA,NA,"P. Labiak; et al","2008","02","18","Brasil","Espírito Santo","Nova Venécia","Área de Proteção Ambiental da Pedra do Elefante","-40.446389","-18.782778","40W26'47","18S46'58","MBML034026",NA,NA,NA,NA,NA,"4684",NA,NA,"Arvoreta ca. 2m altura. Frutos maduros vináceos. Sobre rochas. Material prensado em álcool.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","35628",NA,"Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","M. Sobral/Março-2016",NA,NA,NA,"A. P. Fontana; L. Kollmann & K. A. Brahim","2008","04","14","Brasil","Espírito Santo","Santa Leopoldina","Rio das Farinhas, beira da estrada próximo do mata burro, afloramento rochoso granítico.","-40.603111","-20.089444","40W36'11,2","20S5'22","MBML035628",NA,NA,NA,NA,NA,"4909",NA,NA,"Arbusto 2m, rupestre no sol. Flores brancas.","478","478",NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","47483",NA,"Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","M. Sobral/Março-2016",NA,NA,NA,"L. Kollmann; A.P. Fontana & K. Brahim","2012","03","14","Brasil","Rio de Janeiro","Campos dos Goytacazes","Farol de São Thomé","-41.048333","-22.041389","41W2'54","22S2'29","MBML047483",NA,NA,NA,NA,NA,"12376",NA,NA,"Restinga. Arbusto 2m ao sol, frutos vermelhos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","50559",NA,"Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","A. Giaretta/20-09-2017",NA,NA,NA,"L. Kollmann; C. N. Fraga, R.Goldenberg, L. e D. Goldenberg","2016","07","14","Brasil","Espírito Santo","Santa Maria de Jetibá","Garrafão, Pedra do Garrafão","-40.919722","-20.1775","40W55'11","20S10'39","MBML050559","MBML050559",NA,NA,NA,NA,"13176",NA,NA,"Arvoreto 4m ao sol, frutos amarelos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","50570",NA,"Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","A. Giaretta/20-09-2017",NA,NA,NA,"L. Kollmann; C. N. Fraga, R.Goldenberg, L. e D. Goldenberg","2016","07","14","Brasil","Espírito Santo","Santa Maria de Jetibá","Garrafão, Pedra do Garrafão","-40.919722","-20.1775","40W55'11","20S10'39","MBML050570","MBML050570",NA,NA,NA,NA,"13161",NA,NA,"Arvoreto 4m. Rupícola ao sol, flores brancas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","48455",NA,"Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","M. Sobral/Março-2016",NA,NA,NA,"L. Kollmann; A.P. Fontana & K. Brahim","2012","03","14","Brasil","Rio de Janeiro","Campos dos Goytacazes","Farol de São Thomé","-41.048333","-22.041389","41W2'54","22S2'29","MBML048455",NA,NA,NA,NA,NA,"12376",NA,NA,"Restinga. Arbusto 2m ao sol, frutos vermelhos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2020-07-10 09:48:00-03","MBML","MBML-HERBARIO","25757",NA,"Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","M. C. Souza/Fev.2006",NA,NA,NA,"L. Kollmann; et al","2005","05","06","Brasil","Espírito Santo","Ibiraçu","Lombardia, divisa Sta. Teresa/Ibiraçu","-40.369701385498","-19.8318996429443",NA,NA,"MBML025757",NA,NA,NA,NA,NA,"7750",NA,NA,"Arbusto 1,5m no sol. Flores secas.",NA,NA,"13709","auto",NA,NA,NA,NA,NA,NA,NA
"530","2021-01-04 11:29:56-03","UEMA","SLUI","4295","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"B. O. J. Lima","2014",NA,NA,"Brasil","Maranhão","São Luís","Reserva Florestal Rosa Mochel - UEMA","-44.209467","-2.5747","44°12'34.08W","2°34'28.92S","SLUI004295",NA,"Angiospermae",NA,NA,NA,"24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2021-01-04 11:29:56-03","UEMA","SLUI","145","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"R. Nina","1988","01","06","Brasil","Maranhão","São Luís","Base do cabral","-44.214833","-2.475094","44°12'53.40W","2°28'30.34S","SLUI000145","SLUI000145","Angiospermae",NA,NA,NA,"39",NA,NA,NA,"9","9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2021-01-09 21:48:44-03","UNICENTRO","HUCO","1445","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Mario Takao Inoue",NA,NA,NA,"Takinoue; OPPJR; PSCHRAIER; OPPJR; PSCHRAIER","2003","07","01","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO001445",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"533","2021-01-09 21:48:44-03","UNICENTRO","HUCO","1446","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Mario Takao Inoue",NA,NA,NA,"Takinoue; OPPJR; PSCHRAIER; OPPJR; PSCHRAIER","2003","07","01","Brasil","Paraná","Irati","Flona","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO001446",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"534","2021-01-09 21:48:44-03","UNICENTRO","HUCO","3094","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Lopes, G.L.","2011",NA,NA,"Martins, E.; et al.; et al.","2011","05","06","Brasil","Paraná","Irati","Guamirim","-50.6511001586914","-25.4671993255615",NA,NA,"HUCO003094",NA,NA,NA,NA,NA,"551",NA,NA,"Emilio Gomes, Parcela 14",NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"535","2021-01-09 21:48:44-03","UNICENTRO","HUCO","0193","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg","Sobral, M.","2000","09",NA,"Souza, M.K.F.","2000","05","17","Brasil","Paraná","Jaguariaíva","Fazenda Restingão","-49.7057991027832","-24.2511005401611",NA,NA,"HUCO000193",NA,NA,NA,NA,NA,"s.n.",NA,NA,"Vegetação Floresta Ombrófila Mista; HABITAT: Vegetação Floresta Ombrófila Mista",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"536","2020-12-28 10:31:31-03","ICAUFMG","MCCA","2311","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"MUNHOZ, E.J.M.; TERRA, L.C.M.; SOUZA, C.L.L.; SILVA, H.I.R.; FONSECA, R.S.","2016","12","08","Brasil","Minas Gerais","Montes Claros","Fazenda Pequi Porteirinha","-43.8616981506348","-16.7350006103516",NA,NA,"MCCA02395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA
"537","2021-03-04 11:05:54-03","UFRB","HURB","7161","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg.",NA,NA,NA,NA,"Verdi, M.; J.A. Jarenkow","2013","04","01","Brasil","Rio Grande do Sul","Encruzilhada do Sul",NA,"-52.790556","-30.593056","52°47'26W","30°35'35S","HURB000007161",NA,NA,NA,NA,NA,"6316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2017-11-24 14:11:48-02","UFLA","ESAL","16122","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Ary T.O.Filho",NA,NA,NA,"Vilela, EA; Carvalho, DA",NA,NA,NA,"Brasil","Minas Gerais","São Vicente de Minas","Margem do Rio Aiuruoca","-44.4441986083984","-21.7124996185303",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"arvoreta; 2.50m; creme;",NA,NA,"21563","auto",NA,NA,NA,NA,NA,NA,NA
"539","2017-11-24 14:11:48-02","UFLA","ESAL","12687","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Oliveira Filho, AT",NA,NA,NA,"Brasil","Minas Gerais","Itutinga",NA,"-44.6577987670898","-21.2980995178223",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"arbusto; 1,2 m; ;; floresta",NA,NA,"24458","auto",NA,NA,NA,NA,NA,NA,NA
"540","2018-10-09 16:31:55-03","UFLA","ESAL","8548","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Ponte do Funil","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,"3009",NA,NA,"arbusto; 1 m; branca;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2018-08-31 12:41:50-03","UFLA","ESAL","9535","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Marcos Peron",NA,NA,NA,"Van den Berg, E",NA,NA,NA,"Brasil","Minas Gerais","Carrancas","Represa de Camargos","-44.642778","-21.488056","-44.642778","-21.488056",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"arbusto; 0,60; branca;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2017-11-24 14:11:48-02","UFLA","ESAL","17340","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Carvalho, DA",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas",NA,"-44.3946990966797","-22.1674995422363",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"arvoreta; 3,0m; ;; floresta","1","1","35110","auto",NA,NA,NA,NA,NA,NA,NA
"543","2017-11-24 14:11:48-02","UFLA","ESAL","20000","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Ary T. Oliveira Filha; Eduardo Van den B",NA,NA,NA,"Pereira, IM",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas","Maciço do Itatiaia, floresta ambrofila Densa","-44.3946990966797","-22.1674995422363",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"; ; ;",NA,NA,"35110","auto",NA,NA,NA,NA,NA,NA,NA
"544","2017-11-24 14:11:48-02","UFLA","ESAL","12245","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Oliveira Filho, AT",NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Estrada da Ponte do Funil -Pedra Negra","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"arbusto; 2,0; ; verde, preto e vinho; floresta",NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA
"545","2017-11-24 14:11:48-02","UFLA","ESAL","12686","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Oliveira Filho, AT",NA,NA,NA,"Brasil","Minas Gerais","Itutinga",NA,"-44.6577987670898","-21.2980995178223",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"arbusto; 1,5; ;; floresta",NA,NA,"24458","auto",NA,NA,NA,NA,NA,NA,NA
"546","2017-11-24 14:11:48-02","UFLA","ESAL","20385","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Loures, L",NA,NA,NA,"Brasil","Minas Gerais","Santa Rita de Caldas","Peão","-46.3367004394531","-22.028600692749",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"árvore; 8 m; ;","1","1","29392","auto",NA,NA,NA,NA,NA,NA,NA
"547","2017-11-24 14:11:48-02","UFLA","ESAL","20306","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Laércio Loures",NA,NA,NA,"Juliane D. Nunes",NA,NA,NA,"Brasil","Minas Gerais","Santa Rita de Caldas","Pião","-46.3367004394531","-22.028600692749",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"arbusto; 1,2 m; branca;; floresta","1","1","29392","auto",NA,NA,NA,NA,NA,NA,NA
"548","2017-11-24 14:11:48-02","UFLA","ESAL","20605","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Marcos E. G. Sobral",NA,NA,NA,"Silva, AC da",NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista",NA,"-45.7541999816895","-22.159200668335",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"arvoreta; ; ;; floresta",NA,NA,"13705","auto",NA,NA,NA,NA,NA,NA,NA
"549","2017-11-24 14:11:48-02","UFLA","ESAL","20604","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Marcos E. G. Sobral",NA,NA,NA,"Silva, AC da",NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista",NA,"-45.7541999816895","-22.159200668335",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"arvoreta; ; ;; floresta",NA,NA,"13705","auto",NA,NA,NA,NA,NA,NA,NA
"550","2017-11-24 14:11:48-02","UFLA","ESAL","20603","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Marcos E. G. Sobral",NA,NA,NA,"Silva, AC da",NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista",NA,"-45.7541999816895","-22.159200668335",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"arvoreta; ; ;; floresta",NA,NA,"13705","auto",NA,NA,NA,NA,NA,NA,NA
"551","2017-11-24 14:11:48-02","UFLA","ESAL","12252","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Carvalho, DA; et al.",NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Estrada da Ponte do Funil -Pedra Negra","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"arbusto; 2,50; branca;",NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA
"552","2017-11-24 14:11:48-02","UFLA","ESAL","16894","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Botrel, RT",NA,NA,NA,"Brasil","Minas Gerais","Ingaí",NA,"-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"árvore; ; ;; floresta",NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA
"553","2018-10-05 13:28:15-03","UFLA","ESAL","15353","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Fontes, MAL",NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,NA,"89",NA,NA,"árvore; 2m; ;; floresta","1450","1450","30417","auto",NA,NA,NA,NA,NA,NA,NA
"554","2017-11-24 14:11:48-02","UFLA","ESAL","20451","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","Laércio Loures",NA,NA,NA,"Laércio Neves",NA,NA,NA,"Brasil","Minas Gerais","Santa Rita de Caldas","Pião","-46.3367004394531","-22.028600692749",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"; ; branca; preto, vermelho","1","1","29392","auto",NA,NA,NA,NA,NA,NA,NA
"555","2020-09-08 14:21:43-03","FUVATES","HVAT","5861","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","E. Freitas; F. Bruxel; L.J. de Vargas","2020","03","07","F. Bruxel","2020","03","07","Brasil","Rio Grande do Sul","Arvorezinha","Linha Gramado. Borda de capão de floresta, mata com araucária.","-52.198889","-28.881111","52º11'56''W","28º52'52''S","HVAT00005861",NA,NA,NA,NA,NA,NA,NA,NA,"Arbórea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2020-06-25 16:06:21-03","FUVATES","HVAT","2099","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","J. P. Maçaneiro","2013","08","22","J. P. Maçaneiro; R. C. Seubert","2013","02","12","Brasil","Santa Catarina","Brusque","RPPN Chácara Edit.","-49.519444","-27.173056","-49º31'10''W","-27º10'23''S","HVAT00002099",NA,NA,NA,NA,NA,"52",NA,NA,"Arbórea, 13m de altura. -Doação do Herbário FURB, registro FURB 42036.; Floresta Ombrófila Densa Submontana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2020-06-25 16:06:21-03","FUVATES","HVAT","3391","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","M. Grings","2007","11","10","M. Grings","2007","11","10","Brasil","Rio Grande do Sul","Canguçu","Projeto de Assentamento da Costa.","-52.675556","-31.395","-52º40'32''W","-31º23'42''S","HVAT00003391",NA,NA,NA,NA,NA,"1004",NA,NA,"Doação do Herbário ICN, registro ICN 163261; Arvoreta de 5 metros de altura, com frutos vermelhos; Dominando sub-bosque de floresta da galeria do rio Camaquã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2020-12-16 11:32:59-03","UFG","UFG","16929","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg",NA,NA,NA,NA,"Flávio","1995","07","28","Brasil","Goiás","Mineiros","Parque Nacional das Emas, Campo sujo. Local 1B.","-52.5511016845703","-17.5694007873535",NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Herbáceo, cerca de 10 cm de altura com frutos amarelos alaranjados.",NA,NA,"100343","auto",NA,NA,NA,NA,NA,NA,NA
"559","2021-03-03 13:56:23-03","UFF","NIT","NIT10158","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","T. Fernandes",NA,NA,NA,"V. Souza; B. Barberino","2017","04","29","Brasil","Rio de Janeiro","Lumiar","Brasil, Rio de Janeiro, Nova Friburgo, Lumiar, Zona rural de Galdinópolis, estrada para oficina das ervas, Km 2 a partir da ponte de Galdinópolis.",NA,NA,NA,NA,"NIT00001392",NA,NA,NA,NA,NA,"11",NA,NA,"Folhas verdes, lisas, discolores, cartáceas. Flores brancas Habito: Árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2021-03-03 13:56:23-03","UFF","NIT","NIT10283","PreservedSpecimen","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O.Berg","T. Fernandes",NA,NA,NA,"T. Fernandes","2017","04","08","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha suspensa.","-42.9655990600586","-22.4122009277344",NA,NA,"NIT00001517",NA,NA,NA,NA,NA,"114",NA,NA,"Árvore, 10 m. Frutos verdes. Caule avermelhado.",NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA
"561","2014-12-12 19:29:29-02","UFPB","EAN","8027","S","Plantae","Myrtaceae","Myrciaria","tenella","Myrciaria tenella","(DC.) O. Berg.","B. S. Amorim","2012","03","15","L. P. Félix; C. A. B. Miranda & M. A. Sousa","1991","06","12","Brasil","Paraíba","Mamanguape","Tarama, Sema II","-35.1261","-6.83861",NA,NA,NA,NA,NA,NA,NA,NA,"3938",NA,NA,"Arbusto delicado, flores brancas.",NA,NA,"36853","auto",NA,NA,NA,NA,NA,NA,NA
