"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"475","2015-09-30 02:37:25-03","MNHN","RECOLNAT_MNHN_P","P00156795","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach","Romaniuc-Neto","Sagot, P.A.",NA,"1854","12",NA,NA,"Guyane française",NA,NA,"Acarouany",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00156795' target='other'> <mi>dwc_moreinfo</mi></a>","P00156795","P00156795_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"530",NA,NA
"476","2015-09-30 02:37:38-03","MNHN","RECOLNAT_MNHN_P","P00156796","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach","Romaniuc-Neto","Sagot, P.A.",NA,"1854","12",NA,NA,"Guyane française",NA,NA,"Acarouany",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00156796' target='other'> <mi>dwc_moreinfo</mi></a>","P00156796","P00156796_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"530",NA,NA
"477","2015-09-04 01:23:00-03","MNHN","RECOLNAT_MNHN_P","P00156797","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach","Romaniuc-Neto","Sagot, P.A.",NA,"1854","12",NA,NA,"Guyane française",NA,NA,"Acarouany",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00156797' target='other'> <mi>dwc_moreinfo</mi></a>","P00156797","P00156797_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"530",NA,NA
"478","2015-09-04 01:23:00-03","MNHN","RECOLNAT_MNHN_P","P00156798","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach","Romaniuc-Neto","Sagot, P.A.",NA,"1859",NA,NA,NA,"Guyane française",NA,NA,"Acarouany",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00156798' target='other'> <mi>dwc_moreinfo</mi></a>","P00156798","P00156798_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"530",NA,NA
"479","2015-09-30 02:38:17-03","MNHN","RECOLNAT_MNHN_P","P00156799","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach","Romaniuc-Neto","Sagot, P.A.",NA,"1855",NA,NA,NA,"Guyane française",NA,NA,"Acarouany",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00156799' target='other'> <mi>dwc_moreinfo</mi></a>","P00156799","P00156799_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"530",NA,NA
"480","2015-09-04 01:23:00-03","MNHN","RECOLNAT_MNHN_P","P00156800","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach","Romaniuc-Neto","Sagot, P.A.",NA,"1859",NA,NA,NA,"Guyane française",NA,NA,"Acarouany",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00156800' target='other'> <mi>dwc_moreinfo</mi></a>","P00156800","P00156800_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"530",NA,NA
"481","2015-09-04 01:23:00-03","MNHN","RECOLNAT_MNHN_P","P00156801","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach","Romaniuc-Neto","Sagot, P.A.",NA,"1859",NA,NA,NA,"Guyane française",NA,NA,"Acarouany",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00156801' target='other'> <mi>dwc_moreinfo</mi></a>","P00156801","P00156801_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"530",NA,NA
"482","2015-09-05 11:11:23-03","MNHN","RECOLNAT_MNHN_P","P06777408","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach",NA,"Granville, J.-J. de",NA,"1984","11","22",NA,"Guyane française",NA,NA,"Haut Camopi : Mont Belvédère. Guiana Francesa",NA,NA,NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777408' target='other'> <mi>dwc_moreinfo</mi></a>","P06777408","P06777408_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6960",NA,NA
"483","2015-09-05 11:11:23-03","MNHN","RECOLNAT_MNHN_P","P06777409","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach",NA,"Hallé, F.",NA,NA,NA,NA,NA,"Guyane française",NA,NA,"Mont Mahury. Guiana Francesa",NA,NA,NA,NA,"hb",". s.d. 16 fev 1965 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777409' target='other'> <mi>dwc_moreinfo</mi></a>","P06777409","P06777409_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1092",NA,NA
"484","2015-09-05 11:11:23-03","MNHN","RECOLNAT_MNHN_P","P06777410","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach",NA,"Feuillet, C.",NA,"1982","12","2",NA,"Guyane française",NA,NA,"Cayenne. Saul, chemin de Galbao au Pk 5. Guiana Francesa",NA,NA,NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777410' target='other'> <mi>dwc_moreinfo</mi></a>","P06777410","P06777410_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"477",NA,NA
"485","2015-09-05 11:11:23-03","MNHN","RECOLNAT_MNHN_P","P06777412","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach",NA,"Benoist",NA,"1914","4","26",NA,"Guyane française",NA,NA,"St. Jean. Guiana Francesa",NA,NA,NA,NA,"hb","Mission R. Benoist 1913-14. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777412' target='other'> <mi>dwc_moreinfo</mi></a>","P06777412","P06777412_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1128",NA,NA
"486","2015-09-05 11:11:23-03","MNHN","RECOLNAT_MNHN_P","P06777413","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach",NA,"Feuillet, C.",NA,"1983","2","11",NA,"Guyane française",NA,NA,"Cayenne. Région de Paul Isnard. Environs de Citron. Guiana Francesa",NA,NA,NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777413' target='other'> <mi>dwc_moreinfo</mi></a>","P06777413","P06777413_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11567",NA,NA
"487","2015-09-05 11:11:23-03","MNHN","RECOLNAT_MNHN_P","P06777414","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach",NA,"Benoist, R.",NA,"1914","4","26",NA,"Guyane française",NA,NA,"Guyane Française. St. Jean. Guiana Francesa",NA,NA,NA,NA,"hb","Mission R. Benoist 1913-1914. . Reçu 20 Nov. 1914 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777414' target='other'> <mi>dwc_moreinfo</mi></a>","P06777414","P06777414_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1128",NA,NA
"488","2015-09-05 11:11:23-03","MNHN","RECOLNAT_MNHN_P","P06777416","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach",NA,"Fournet, A.",NA,"1981","2","10",NA,"Guiana",NA,NA,"Saul. Guiana , América do Sul",NA,NA,NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777416' target='other'> <mi>dwc_moreinfo</mi></a>","P06777416","P06777416_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89",NA,NA
"489","2015-09-05 11:11:23-03","MNHN","RECOLNAT_MNHN_P","P06777417","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach",NA,"Granville, J.-J. de",NA,"1974","3","17",NA,"Guyane française",NA,NA,"Cayenne. Guiana Francesa",NA,NA,NA,NA,"hb","Référence couleurs: Exótica Horticultural Color Guide. . Collection de Granville. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777417' target='other'> <mi>dwc_moreinfo</mi></a>","P06777417","P06777417_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8132",NA,NA
"490","2015-09-05 11:11:23-03","MNHN","RECOLNAT_MNHN_P","P06777418","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach",NA,"Granville",NA,"1983","6","16",NA,"Guiana",NA,NA,"Saul route de Belizon. Guiana , América do Sul",NA,NA,NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777418' target='other'> <mi>dwc_moreinfo</mi></a>","P06777418","P06777418_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5599",NA,NA
"491","2015-09-05 11:11:23-03","MNHN","RECOLNAT_MNHN_P","P06777419","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach",NA,"Oldeman",NA,"1971","10","29",NA,"Guyane française",NA,NA,"Cayenne. saul Grand circuit Boeuf Mort, au Km 7.000, ( Crête montagne Boeuf Mort). Guiana Francesa",NA,NA,NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777419' target='other'> <mi>dwc_moreinfo</mi></a>","P06777419","P06777419_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B 4177",NA,NA
"492","2015-09-05 11:11:23-03","MNHN","RECOLNAT_MNHN_P","P06777420","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach",NA,"Granville, J.J.",NA,NA,NA,NA,NA,"Guyane française",NA,NA,"Saul= Petit circuit OSRTOM Montagne Boeuf Mort Pk. 1.2. Guiana Francesa",NA,NA,NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777420' target='other'> <mi>dwc_moreinfo</mi></a>","P06777420","P06777420_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B 4622",NA,NA
"493","2015-09-05 11:11:23-03","MNHN","RECOLNAT_MNHN_P","P06777421","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach",NA,"Granville, J.-J. de",NA,"1973","3","29",NA,"Guyane française",NA,NA,"Saul = Circuit Orston Montagne Grand Fossé . Guiana Francesa",NA,NA,NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777421' target='other'> <mi>dwc_moreinfo</mi></a>","P06777421","P06777421_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B 4768",NA,NA
"494","2015-09-05 11:11:23-03","MNHN","RECOLNAT_MNHN_P","P06777422","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach",NA,"Granville",NA,"1973","3","17",NA,"Guiana",NA,NA,"Mohts Galbao à 10km W-SW de Saül. Guiana , América do Sul",NA,NA,"400",NA,"hb",". . Herbier du Centre Orstom <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777422' target='other'> <mi>dwc_moreinfo</mi></a>","P06777422","P06777422_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1553",NA,NA
"495","2015-09-05 11:11:23-03","MNHN","RECOLNAT_MNHN_P","P06777423","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach",NA,"Granville, J.-J. de",NA,"1980","9","25",NA,"Guyane française",NA,NA,"Cayenne. Guiana Francesa",NA,NA,NA,NA,"hb",". . Exotica Horticultural Color Guide. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777423' target='other'> <mi>dwc_moreinfo</mi></a>","P06777423","P06777423_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3977",NA,NA
"496","2015-09-05 11:11:23-03","MNHN","RECOLNAT_MNHN_P","P06777424","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach",NA,"Prevost, M.F.",NA,"1979","2","9",NA,"Guyane française",NA,NA,"Chemin ferme Vidal, Ile de Cayenne. Guiana Francesa",NA,NA,NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777424' target='other'> <mi>dwc_moreinfo</mi></a>","P06777424","P06777424_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"435",NA,NA
"497","2015-09-05 11:11:23-03","MNHN","RECOLNAT_MNHN_P","P06777425","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach",NA,"Granville, J.-J. de",NA,"1976","12","14",NA,"Guyane française",NA,NA,"Saül: Ouest des Monts Galbao. Guiana Francesa",NA,NA,NA,NA,"hb",". . Référence couleurs: Exotica Horticultural Color Guide <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777425' target='other'> <mi>dwc_moreinfo</mi></a>","P06777425","P06777425_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B 5406",NA,NA
"498","2015-09-05 11:11:23-03","MNHN","RECOLNAT_MNHN_P","P06777426","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach",NA,"Granville, J.-J. de",NA,"1977","2","17",NA,"Guyane française",NA,NA,"Cayenne. Guiana Francesa",NA,NA,NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777426' target='other'> <mi>dwc_moreinfo</mi></a>","P06777426","P06777426_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B 5434",NA,NA
"499","2015-09-05 11:11:23-03","MNHN","RECOLNAT_MNHN_P","P06777427","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach",NA,"Cremers, G.",NA,"1976","12","11",NA,"Guyane française",NA,NA,"Cayenne. Saul: Tracé Limonade. Guiana Francesa",NA,NA,NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777427' target='other'> <mi>dwc_moreinfo</mi></a>","P06777427","P06777427_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3935",NA,NA
"500","2015-09-05 11:11:23-03","MNHN","RECOLNAT_MNHN_P","P06777428","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach",NA,"Veiret, Y.",NA,"1977","2","11",NA,"Guiana",NA,NA,"Forêt sur la rive droite de la crique Acarouany à 12km environ à vol d´oiseau de Mana. Guiana , América do Sul",NA,NA,NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777428' target='other'> <mi>dwc_moreinfo</mi></a>","P06777428","P06777428_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1552",NA,NA
"501","2015-09-05 11:11:23-03","MNHN","RECOLNAT_MNHN_P","P06777429","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach",NA,"Oldeman",NA,"1970","5","9",NA,"Guyane française",NA,NA,"Forêt sur la rive gauche de L´Oyapock, un peu en amont du Saut Kouamantapéré. Guiana Francesa",NA,NA,NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777429' target='other'> <mi>dwc_moreinfo</mi></a>","P06777429","P06777429_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502","2015-09-05 11:11:23-03","MNHN","RECOLNAT_MNHN_P","P06777430","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach",NA,"Oldeman",NA,"1970","5","9",NA,"Guyane française",NA,NA,"Haut Oyapock, Saut Couyari. Guiana Francesa",NA,NA,NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777430' target='other'> <mi>dwc_moreinfo</mi></a>","P06777430","P06777430_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B 3173",NA,NA
"503","2015-09-05 11:11:23-03","MNHN","RECOLNAT_MNHN_P","P06777434","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach",NA,"Oldeman",NA,"1970","4","29",NA,"Guiana",NA,NA,"Foret sur la rive gauche du Yaroupi, Pied du Saut Couéki. Guiana , América do Sul",NA,NA,NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777434' target='other'> <mi>dwc_moreinfo</mi></a>","P06777434","P06777434_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"T 618",NA,NA
"504","2015-09-05 11:11:23-03","MNHN","RECOLNAT_MNHN_P","P06777435","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach",NA,"Oldeman",NA,"1966","2","16",NA,"Guyane française",NA,NA,"Cayenne. Crique Bon Accord. N. de Saul; collines; roches vertes. Guiana Francesa",NA,NA,NA,NA,"hb","office de la Recherche Scientifique et Technique Outre-Mer. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777435' target='other'> <mi>dwc_moreinfo</mi></a>","P06777435","P06777435_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2048",NA,NA
"505","2015-09-05 11:11:24-03","MNHN","RECOLNAT_MNHN_P","P06777440","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach","Santos & Romaniuc Neto","Ruber",NA,"1905","1","1",NA,"Brasil","Pará",NA,". Pará, Norte, Brasil, América do Sul",NA,NA,NA,NA,"hb",". . Reçu le 27 Juillet 1908 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777440' target='other'> <mi>dwc_moreinfo</mi></a>","P06777440","P06777440_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6965",NA,NA
"506","2015-09-05 11:11:24-03","MNHN","RECOLNAT_MNHN_P","P06777441","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach",NA,"Oldeman, R.A.A.",NA,"1965","2","16",NA,"Guyane française",NA,NA,"Mt. Mahury; ile de Cayenne. Guiana Francesa",NA,NA,"225",NA,"hb","Plantae Exsiccatae Guyanense. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777441' target='other'> <mi>dwc_moreinfo</mi></a>","P06777441","P06777441_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1132",NA,NA
"507","2015-09-05 11:11:24-03","MNHN","RECOLNAT_MNHN_P","P06777445","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach",NA,"Perroter",NA,"1820","1","1",NA,"Guiana",NA,NA,". Guiana , América do Sul",NA,NA,NA,NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777445' target='other'> <mi>dwc_moreinfo</mi></a>","P06777445","P06777445_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"508","2015-09-05 11:11:24-03","MNHN","RECOLNAT_MNHN_P","P06777446","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach",NA,"Lindeman, J.C.",NA,"1953","12","9",NA,"Suriname",NA,NA,"Jodensavanne-Mapane Kreek area . Suriname",NA,NA,NA,NA,"hb","? phytosociologiacae1953-1955. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777446' target='other'> <mi>dwc_moreinfo</mi></a>","P06777446","P06777446_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5178",NA,NA
"509","2015-09-05 11:04:52-03","MNHN","RECOLNAT_MNHN_P","P06777875","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach",NA,"Burchell, W.J.",NA,NA,NA,NA,NA,"Brasil",NA,NA,". Brasil, América do Sul",NA,NA,NA,NA,"hb","Catalogus Geographicus Plantarum Brasiliae Tropicae. s.d. Donné par la Direction du Jardim Royal de Kew. 187 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777875' target='other'> <mi>dwc_moreinfo</mi></a>","P06777875","P06777875_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10002",NA,NA
"510","2015-09-05 11:09:40-03","MNHN","RECOLNAT_MNHN_P","P06777881","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach",NA,"Granville, J.J. de|Cremers, G.",NA,"1995","5","20",NA,"Guyane française",NA,NA,"Roche Touatou bassin de L´Oyapock. Guiana Francesa",NA,NA,"140",NA,"hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777881' target='other'> <mi>dwc_moreinfo</mi></a>","P06777881","P06777881_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13003",NA,NA
"511","2015-09-05 11:09:40-03","MNHN","RECOLNAT_MNHN_P","P06777882","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach",NA,"Jacobs, M.J.|Welle, B.J.H.|Gustafsson, C.|James, V.|Andrew, R.",NA,"1995","7","3",NA,"Guiana",NA,NA,"Kanuku Mts, Rupununi R., Crabwood Cr. Guiana , América do Sul","-59.4","3.16667","100",NA,"hb","Flora of Guyana. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777882' target='other'> <mi>dwc_moreinfo</mi></a>","P06777882","P06777882_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4317",NA,NA
"512","2015-09-05 11:09:40-03","MNHN","RECOLNAT_MNHN_P","P06777888","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach","Santos & Romaniuc Neto","Prance, G.T.|Pennington, T.D.",NA,"1965","10","29",NA,"Brasil","Pará",NA,"Road BR 22, Capanema to Maranhão. Vicinity of Cachoeira, km 96. . Pará, Norte, Brasil, América do Sul",NA,NA,NA,NA,"hb","Plants of Brazilian Amazonia . . Field work carried out in collaboration with the Instituto Agronomico do Norte, Belem, and supported in greater part by the United States Army Edgewood Arsenal <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777888' target='other'> <mi>dwc_moreinfo</mi></a>","P06777888","P06777888_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1780",NA,NA
"513","2015-09-05 11:09:40-03","MNHN","RECOLNAT_MNHN_P","P06777889","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach","Santos & Romaniuc Neto","Prance, G.T.|Ramos, J.F.",NA,"1968","8","17",NA,"Brasil","Rondônia",NA,"Porto Velho to Cuiabá. Vicinity of Santa Barbara. Rondônia, Norte, Brasil, América do Sul",NA,NA,NA,NA,"hb",". . Ledru MP Palynologie 29/10/1986. Institut de Pal. Hum. Field work carried out in collaboration with the Instituto de Pesquisas e Experimentação Agropecuaria do Norte, Belém, and financed in greater part by National Science Foundation. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777889' target='other'> <mi>dwc_moreinfo</mi></a>","P06777889","P06777889_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7180",NA,NA
"514","2015-09-05 11:09:40-03","MNHN","RECOLNAT_MNHN_P","P06777891","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach","Santos & Romaniuc Neto","Pires, J.M.|Silva, N.T.",NA,"1953","12",NA,NA,"Brasil","Pará",NA,"Rio Mojú. Pará, Norte, Brasil, América do Sul",NA,NA,NA,NA,"hb","Plantas da Amazônia. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777891' target='other'> <mi>dwc_moreinfo</mi></a>","P06777891","P06777891_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4569",NA,NA
"515","2015-09-05 11:10:10-03","MNHN","RECOLNAT_MNHN_P","P06777893","PreservedSpecimen",NA,NA,NA,"Moraceae","Clarisia","ilicifolia","Clarisia ilicifolia","(Spreng.) Lanj. & Rossbach","Santos & Romaniuc Neto","Ducke, A.",NA,"1926","9","13",NA,"Brasil","Pará",NA,"Obidas. Pará, Norte, Brasil, América do Sul",NA,NA,NA,NA,"hb",". . Reçu le 17 agosto 1938 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06777893' target='other'> <mi>dwc_moreinfo</mi></a>","P06777893","P06777893_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19473",NA,NA
