"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","class","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","sex"
"152","2021-04-07 11:49:07-03","UFMS","CGMS","50676","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,"2020",NA,NA,"S.S. Moura; C.G. de Souza","2014","03","10","Brasil","Mato Grosso do Sul","Porto Murtinho","Bairro Salim Cafurê.","-57.8827778","-21.715","-57,8827778","-21,715","Flores roxas. Habitat: Chaco. Solo arenoso-argiloso. Relevo plano. Ampla ocorrência. Habito: Subarbusto. 1,70 m de altura.","CGMS1080672",NA,NA,NA,"180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-04-07 11:49:07-03","UFMS","CGMS","75478","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,"2020",NA,NA,"Caroline M. Costa; Boaretto, A.","2018","11","05","Brasil","Mato Grosso do Sul","Campo Grande","Lagoa Itatiaia, esquina das ruas Maria Scatena e Heitor Laburu.","-54.5752778","-20.4822223","-54,5752778","-20,4822223","Flores azuis e frutos verdes a amarelados. Parasitada por Cuscuta Habitat: Planta da arborização urbana utilizada como cerca viva Habito: Arbusto de 1m","CGMS1108402",NA,NA,NA,"10",NA,NA,"618","618",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-04-07 11:49:07-03","UFMS","CGMS","32767","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,"2020",NA,NA,"I.G.C. Bieski; Sr. Libério Amorim Neto, Aline Bispo Santos Januário","2011","04","05","Brasil","Mato Grosso","Poconé","Distrito do Chumbo.","-56.6227989196777","-16.2567005157471",NA,NA,"Flor arroxeada. Fruto imaturo esverdeado, maduro amarelado. Habitat: Quintal. Solo remexido. Habito: Arbusto, 2,20 m de altura.","CGMS1062207",NA,NA,NA,"268",NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-04-07 11:49:07-03","UFMS","CGMS","53191","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,"2020",NA,NA,"J.B. Pereira","2015","05","24","Brasil","Mato Grosso do Sul","Campo Grande","Bairro Cabreúva.","-54.6464004516602","-20.4428005218506",NA,NA,"Inflorescência roxa. Fruto amarelo. Coordenadas 7737257 S 747942 E Habitat: Ambiente antropizado, área urbana. Habito: Arbusto.","CGMS1083158",NA,NA,NA,"109",NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-04-07 11:49:07-03","UFMS","CGMS","9979","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,"2020",NA,NA,"L.A.P. Fonseca; et al.",NA,NA,NA,"Brasil","Mato Grosso do Sul","Campo Grande","Bairro Piratininga.","-54.6464004516602","-20.4428005218506",NA,NA,"Flor branca. Fruto amarelo. Habitat: Cerrado. Habito: Arbusto. 5,00m de altura.","CGMS1016940",NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-04-07 11:49:07-03","UFMS","CGMS","8116","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,"2020",NA,NA,"Equipe Herbário","1999",NA,NA,"Brasil","Mato Grosso do Sul","Campo Grande","Ruas arborizadas de Campo Grande.","-54.6464004516602","-20.4428005218506",NA,NA,"Flor amarela. Frutos amarelos, grandes maduros. Habitat: Cultivada. Habito: Arbusto.","CGMS1016941",NA,NA,NA,NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-04-07 11:49:07-03","UFMS","CGMS","29522","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,"2020",NA,NA,"Delgado; et al","1998","08","15","Brasil","Mato Grosso do Sul","Sidrolândia","Fazenda São Jorge.","-54.9613990783691","-20.9319000244141",NA,NA,"Flor azul. Coleta próximo da cerca do lado esquerdo do portão principal. Habitat: Terrestre. Habito: Subarbustivo.","CGMS1058906",NA,NA,NA,NA,NA,NA,NA,NA,"73119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-27 13:53:14-03","UFS","ASE","28062","PreservedSpecimen","Plantae","Verbenaceae","Duranta","plumieri","Duranta plumieri","Jacq.",NA,NA,NA,NA,"Joly, CA; Shepherd, GJ; Yamamoto, K; Joly, CA","1982","11","30","Brasil","Minas Gerais","Poços de Caldas","Campo do Saco","-43.937778","-19.921111","-43.937778","-19.921111","arbusto 2m, flores lilazes. População em agregados densos. Coordenadas em UTM 21.50.20 E, 46.33.53 N.","ASE0032340","ASE0032340","Magnoliophyta",NA,"1722","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-11-27 13:53:14-03","UFS","ASE","17200","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","Pinheiro, K","2009",NA,NA,"Pinheiro, K","2009","02","11","Brasil","Pernambuco","Mirandiba","Solo de areia quartzosa, ausência de drenagem (Rio)., Chacal. (Parcela 2)","-38.703056","-8.138889","-38.703056","-8.138889","Arbusto ca. 1m; flor lilás.; Arbusto ca. 1m; flor lilás.; Caatinga.","ASE0023491","ASE0023491","Magnoliophyta",NA,"1307 A","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-11-27 13:53:14-03","UFS","ASE","8252","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","França, MR",NA,NA,NA,"França, MR","2002","04","29","Brasil","Sergipe","Aracaju","UNIT - Campus II","-37.05","-10.916667","-37.05","-10.916667","Planta ornamental com hábito arbustivo, flor lilás, fruto amarelo.; Planta ornamental com hábito arbustivo, flor lilás, fruto amarelo.; Jardim aberto.","ASE0020972","ASE0020972","Magnoliophyta",NA,"39B","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-11-27 13:53:14-03","UFS","ASE","8256","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","França, MR",NA,NA,NA,"França, MR","2002","05","07","Brasil","Sergipe","Aracaju","UNIT - Campus II","-37.05","-10.916667","-37.05","-10.916667","Planta ornamental com hábito arbustivo, flor lilás, fruto amarelo.; Planta ornamental com hábito arbustivo, flor lilás, fruto amarelo.; Jardim aberto.","ASE0020970","ASE0020970","Magnoliophyta",NA,"A39","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-27 13:53:14-03","UFS","ASE","41607","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","Santos, LAS","2019","10","11","Santana, JP; Santos, LAS","2019","09","04","Brasil","Sergipe","Carmópolis","Povoado Siririzinho","-37.083308","-10.678651","-37.083308","-10.678651","Arbusto com frutos imaturos verdes e maduros amarelos.; Mata Atlântica.","ASE0043121",NA,"Magnoliophyta",NA,"239","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-27 13:53:14-03","UFS","ASE","8269","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","França, MR",NA,NA,NA,"França, MR","2002","04","29","Brasil","Sergipe","Aracaju","UNIT - Campus II","-37.05","-10.916667","-37.05","-10.916667","Apresenta hábito herbáceo, flor lilás e fruto amarelo. Planta ornamental.; Apresenta hábito herbáceo, flor lilás e fruto amarelo. Planta ornamental.; Jardim aberto.","ASE0020963","ASE0020963","Magnoliophyta",NA,"39","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-27 13:53:15-03","UFS","ASE","8276","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","Rosetto, ES",NA,NA,NA,"França, MR","2002","05","07","Brasil","Sergipe","Aracaju","UNIT - Campus II","-37.05","-10.916667","-37.05","-10.916667","Ornamental. Erva com flor lilás. Hábito: Arbustivo.; Ornamental. Erva com flor lilás. Hábito: Arbustivo.; Jardim aberto.","ASE0020328","ASE0020328","Magnoliophyta",NA,"39","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-06-07 20:20:22-03","UFCG","CSTR","6111","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,NA,NA,NA,"Fernandes, S.P.S.; Nóbrega, H.W.L.","2013","04","05","Brasil","Paraíba","Patos","Caatinga","-37.2799987792969","-7.02443981170654",NA,NA,"Apresenta flor de cor violeta.; Viveiro",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"26419","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-07-24 11:01:15-03","UFCG","CSTR","6147","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","Lucena, M.F.A.","2016","04","11","Oliveira, W.S.","2013","04","06","Brasil","Paraíba","Patos","Caatinga arbustiva.","-37.2799987792969","-7.02443981170654",NA,NA,"Arbusto lenhoso de ramagem densa, de cor amarelo-esverdeada, produz pequenos frutos amarelos, pode alcançar até 3m de altura.",NA,NA,NA,NA,"s.n.",NA,NA,"250","250","26419","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-06-07 20:20:22-03","UFCG","CSTR","6752","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","Lopes, R.","2017","02","13","Lopes, R.; Rodrigues, J.","2017","02","13","Brasil","Pernambuco","Tuparetama","Ambiente urbano (arborização).","-37.3114013671875","-7.60222005844116",NA,NA,"Arbusto ca. 1 m alt., ramos superiores flexuosos, flores azuis.; Praça do Posto Médico.",NA,NA,NA,NA,"163",NA,NA,NA,NA,"26810","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-06-07 20:20:22-03","UFCG","CSTR","6110","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,NA,NA,NA,"Garrido, F.J.; Nóbrega, M.S.","2013","04","05","Brasil","Paraíba","Patos","Caatinga","-37.2799987792969","-7.02443981170654",NA,NA,"Apresenta flor de cor violeta.; Viveiro",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"26419","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-06-07 20:20:22-03","UFCG","CSTR","6126","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.",NA,NA,NA,NA,"?",NA,NA,NA,"Brasil","Paraíba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-06-07 20:20:22-03","UFCG","CSTR","3618","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","Guedes, C.S.","2011","11","03","Guedes, C.S.","2011","11","03","Brasil","Paraíba","Patos",NA,"-37.28125","-7.097889","-37.28125","-7.097889","Arbusto ca 50cm alt., flores lilás; Conjunto Nova Conquista, EMEF João Rodrigues Amorim",NA,NA,NA,NA,"23",NA,NA,"272","272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-06-07 20:20:22-03","UFCG","CSTR","6124","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","Marinho, M.G.V.","2013","04","05","Araujo, A.N.; Martins, E.G.","2013","04","05","Brasil","Paraíba","Patos",NA,"-37.2799987792969","-7.02443981170654",NA,NA,"Planta arbustiva lenhosa, espinheta,flor de cor lilás,altura em torno de 1,50m; Viveiro florestal, Campus de Patos",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"26419","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-06-07 20:20:22-03","UFCG","CSTR","2558","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","Lucena, M.F.A.","2011","09","21","Araújo, M.F.","2011","09","21","Brasil","Paraíba","Patos","Caatinga antropizada, solo arenoso","-37.2799987792969","-7.02443981170654",NA,NA,"Arbusto ca 2m de alt., frutos amarelos e flores de cor lilás; Campus UFCG/CSTR, próximo ao Herbário",NA,NA,NA,NA,"01",NA,NA,NA,NA,"26419","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-06-07 20:20:22-03","UFCG","CSTR","5089","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","Lucena, M.F.","2014","07","24","Costa, V.F.; Fernando, M.","2014","08","08","Brasil","Paraíba","Patos","Caatinga arbustiva aberta, solo arenoso pedregoso","-37.2799987792969","-7.02443981170654",NA,NA,"Subarbusto ca 60cm alt., flor lilás, frutos alaranjados; Campus UFCG, Viveiro florestal",NA,NA,NA,NA,"63",NA,NA,NA,NA,"26419","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-06-07 20:20:22-03","UFCG","CSTR","2668","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","Lucena, M.F.A.","2011","09","21","Júnior, R.M.","2011","09","21","Brasil","Paraíba","Patos","Vegetação arbustiva, solo arenoso","-37.2799987792969","-7.02443981170654",NA,NA,"UFCG/Viveiro florestal",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"26419","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-03-01 16:42:39-03","UNICAMP","UEC","199239","S","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.",NA,NA,NA,NA,"Braga, JO","2017","10","22","Brazil","São Paulo","Amparo","Jardim Botânico Araribá RPPN, Sítio Duas Cachoeiras, Jardim Botânico Araribá, RPPN.","-46.808333","-22.7575","-46.808333","-22.7575","Arbusto, flores roxas, frutos laranjas","UEC160291","UEC160291","Magnoliopsida",NA,"54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-08-20 10:27:36-03","UNICAMP","UEC","22607","S","Plantae","Verbenaceae","Duranta","plumieri","Duranta plumieri","Jacq.",NA,NA,NA,NA,"Stubblebine, WH","1980","11","19","Brazil","Minas Gerais","Poços de Caldas",NA,"-46.564722","-21.838889","-46.564722","-21.838889","flor, Arvoreta escandente, 4m alt, flores azuladas, com guias roxo-escuras.",NA,NA,"Magnoliopsida",NA,"528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-08-20 10:27:36-03","UNICAMP","UEC","23757","S","Plantae","Verbenaceae","Duranta","plumieri","Duranta plumieri","Jacq.",NA,NA,NA,NA,"Pereira, SC","1981","02","04","Brazil","Minas Gerais","Poços de Caldas",NA,"-46.564722","-21.838889","-46.564722","-21.838889","fruto, Arbusto até 1,5m, frutos amarelos. Nome vulgar: espinho-de-jacú.",NA,NA,"Magnoliopsida",NA,"813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-08-20 10:27:39-03","UNICAMP","UEC","30939","S","Plantae","Verbenaceae","Duranta","plumieri","Duranta plumieri","Jacq.",NA,NA,NA,NA,"Leitão Filho, HF; Shepherd, GJ; Yamamoto, K; Joly, CA","1982","11","30","Brazil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.5614013671875","-21.7877998352051",NA,NA,"flor, Arbusto 2m, flores lilazes. População em agregados densos.",NA,NA,"Magnoliopsida",NA,"1722",NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-08-20 10:27:39-03","UNICAMP","UEC","61258","S","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.",NA,NA,NA,NA,"Stranghetti, V; Martins, AL; Barbosa, AR; Guimarães, PJF","1990","10","11","Brazil","São Paulo","Campinas","Bosque dos Alemães","-47.060001373291","-22.8999996185303",NA,NA,"flor e fruto, Arbusto ca. 2m, flores roxas pequenas, fruto cor de laranja. Dentro do bosque junto a cerca na esquina da rua Rocha Camargo com Albano A. de Lima.",NA,NA,"Magnoliopsida",NA,"23575",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-08-20 10:27:39-03","UNICAMP","UEC","144822","S","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.",NA,NA,NA,NA,"Ikemoto, E","2005","09","30","Brazil","São Paulo","Campinas","Parque Portugal, Em torno da lagoa principal.","-47.060001373291","-22.8999996185303",NA,NA,"Arbusto (podado) de 0,5 m.",NA,NA,"Magnoliopsida",NA,"05124",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-04-22 16:25:44-03","UFPB","JPB","17196","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.",NA,NA,NA,NA,"Moura, OT","1989","09","28","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115",NA,NA,NA,"Angiosperma","Dicotyledon","455","Southern America",NA,"47","47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-04-22 16:25:44-03","UFPB","JPB","17646","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.",NA,NA,NA,NA,"Moura, OT","1900","01","01","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115",NA,NA,NA,"Angiosperma","Dicotyledon","JPB17646","Southern America",NA,"47","47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-05-19 17:48:26-03","UFPB","JPB","2960","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.",NA,NA,NA,NA,"Xavier, LP","1968","11","28","Brasil","Paraíba","João Pessoa","Trincheiras, 203","-34.863056","-7.115","-34.863056","-7.115",NA,NA,NA,"Angiosperma","Dicotyledon","JPB2960","Southern America",NA,"47","47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-05-27 09:25:25-03","UFPB","JPB","4450","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","Rocha, EA","1993","09","29","Moura, OT","1980","06","09","Brasil","Paraíba","João Pessoa","Conj. Castelo Branco","-34.863056","-7.115","-34.863056","-7.115","; DESC: Arbustivo, flor rosa",NA,NA,"Angiosperma","Dicotyledon","1","Southern America",NA,"47","47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-04-22 16:25:44-03","UFPB","JPB","659","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.",NA,NA,NA,NA,"Espínola, MC","1942","07","06","Brasil","Paraíba","João Pessoa",NA,"-34.863056","-7.115","-34.863056","-7.115",NA,NA,NA,"Angiosperma","Dicotyledon","JPB659","Southern America",NA,"47","47",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-06-03 21:52:09-03","UFPB","JPB","5227-A","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.",NA,NA,NA,NA,"Moura, OT","1988","05","26","Brasil","Paraíba","Guarabira","Guarabira - João Pessoa, Guarabira - João Pessoa.","-35.4900016784668","-6.85472011566162",NA,NA,"; DESC: Arbusto",NA,NA,"Angiosperma","Dicotyledon","383","Southern America",NA,NA,NA,"13473","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-04-22 16:25:44-03","UFPB","JPB","28774","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.",NA,NA,NA,NA,"Lourenço, CEL; Carneiro, MC","2001","04","01","Brasil","Paraíba","Lagoa Seca","Fazenda Ipuarana","-35.8535995483398","-7.17082977294922",NA,NA,"; DESC: Arbusto ca. 2m de alt. Flor lilás.",NA,NA,"Angiosperma","Dicotyledon","145","Southern America",NA,NA,NA,"10323","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-06 09:57:51-03","UFOP","OUPR","4596","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","Mulgura, M.; Thode, V.; Salimena-Pires, F.R.G.","2012",NA,NA,"Badini, J.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Cultivado. Trepadeira. Flor lilás",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-06 09:57:51-03","UFOP","OUPR","25881","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","Mulgura, M.; Thode, V.; Salimena-Pires, F.R.G.","2012",NA,NA,"Macedo, A.","1962",NA,NA,"Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736",NA,NA,"Terreno cultivado. Arbusto. Flores roseas",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-11-06 09:57:51-03","UFOP","OUPR","23703","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","Mulgura, M.; Thode, V.; Salimena-Pires, F.R.G.","2012",NA,NA,"Badini, J.","1976","12","20","Brasil","Minas Gerais","Mariana",NA,"-43.4160995483398","-20.377799987793",NA,NA,"Terreno cultivado. Arbusto. Flores alvas",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-11-06 09:57:51-03","UFOP","OUPR","9572","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","Mulgura, M.; Thode, V.; Salimena-Pires, F.R.G.","2012",NA,NA,"Silveira, A.L.","1999","10","17","Brasil","Minas Gerais","Ouro Preto","APA Estadual Cachoeira das Andorinhas, Curso da água após o Véu da Noiva","-43.5080986022949","-20.2875003814697",NA,NA,"Matac ciliar. Trepadeira. Umb#?#rofila. Flores roxas. Folhas verdes",NA,NA,NA,NA,"008",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-11-06 09:57:51-03","UFOP","OUPR","21889","PreservedSpecimen","Plantae","Verbenaceae","Duranta","erecta","Duranta erecta","L.","Mulgura, M.; Thode, V.; Salimena-Pires, F.R.G.","2012",NA,NA,"Badini, J.","1974","09","28","Brasil","Minas Gerais","Ouro Preto","Clube da Chapada","-43.5080986022949","-20.2875003814697",NA,NA,"Cultivada. Arbusto. Flores azuis",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-12-04 13:19:47-03","UDESC","LUSC","9667","PreservedSpecimen","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","Equipe LUSC","2015","06","13","Equipe LUSC","2015","04","01","Brasil","Santa Catarina","Capão Alto","Avenida Duque de Caxias, esquina com Rua Amércia do Sul.","-50.530833","-27.983611","50º31'51''W","27º59'1''S","Habito: Arbusto","LUSC009232",NA,NA,NA,"32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-01-17 11:26:02-02","PUCRS","MPUC","15343","S","Plantae","Verbenaceae","Duranta","plumieri","Duranta plumieri","Jacq.","M.L. Dieteriab","1974","01","01",NA,"1974","04","14","Brasil","RS","Porto Alegre","colégio Americano","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,"Lamiales",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"2",NA,NA,NA,NA
"196","2019-01-17 11:26:02-02","PUCRS","MPUC","15419","S","Plantae","Verbenaceae","Duranta","plumieri","Duranta plumieri","Jacq.","R.C. Didaner","1974","01","01",NA,"1974","04","28","Brasil","RS","Viamão","Parque Saint#?#Hilaire","-51.0155556","-30.2766667","-51.0155556000","-30.2766667000",NA,NA,NA,NA,"Lamiales",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"2",NA,NA,NA,NA
"197","2019-01-17 11:26:02-02","PUCRS","MPUC","14272","S","Plantae","Verbenaceae","Duranta","repens","Duranta repens","L.","M. Sobral",NA,NA,NA,NA,"1989","12","03","Brasil","RS","Guaíba","BR 116, km 307, Fazenda São Maximiano.","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000","Mato ciliar, capoeiras, pastagens, vegetação rochosa (F: 16)",NA,NA,NA,"Lamiales",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"1","50","200",NA,NA
