"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","phylum","order","coordinatePrecision","individualCount","geoFlag","recordNumber","continentOcean","preparationType","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","fieldNumber","previousCatalogNumber","sex"
"164","2015-07-02 14:42:12-03","JBP","HPL","1254","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Willd","H. Lorenzi","1997","09","11","H. Lorenzi","1997","09","11","Brasil","SP","Campinas","IAC, fazenda Santa Eliza, setor de plantas medicinais.","-47.06","-22.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23900",NA,"auto","1132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2015-07-02 14:42:12-03","JBP","HPL","9949","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","A. Campos-Rocha","2007","11","01","A. Campos-Rocha","2007","11","01","Brasil","SP","Nova Odessa","Coletado e cultivado no Instituto Plantarum.","-47.29","-22.77",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8440",NA,"auto","82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2016-02-02 14:37:57-02","BGBM","B","B 10 0002045","S","Plantae","Compositae","Mikania","glomerata","Mikania glomerata",NA,NA,NA,NA,NA,"Sehnem",NA,NA,NA,"Brazil",NA,NA,"Montenegro.",NA,NA,NA,NA,NA,NA,"B100002045","B100002045","<a href=http://herbarium.bgbm.org/object/B100002045 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,NA,NA,NA,"3890","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2016-02-02 14:37:57-02","BGBM","B","B 10 0002047","S","Plantae","Compositae","Mikania","glomerata","Mikania glomerata",NA,NA,NA,NA,NA,"Reitz & Klein",NA,NA,NA,"Brazil",NA,NA,"Rio do Sul.",NA,NA,NA,NA,NA,NA,"B100002047","B100002047","<a href=http://herbarium.bgbm.org/object/B100002047 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,NA,NA,NA,"6.954","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2016-02-02 14:37:57-02","BGBM","B","B 10 0002049","S","Plantae","Compositae","Mikania","glomerata","Mikania glomerata",NA,NA,NA,NA,NA,"Rambo",NA,NA,NA,"Brazil",NA,NA,"RGS, Kappesberg p. Montenegro.",NA,NA,NA,NA,NA,NA,"B100002049","B100002049","<a href=http://herbarium.bgbm.org/object/B100002049 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,NA,NA,NA,"43401","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2016-02-02 14:37:57-02","BGBM","B","B 10 0002046","S","Plantae","Compositae","Mikania","glomerata","Mikania glomerata",NA,NA,NA,NA,NA,"Rambo",NA,NA,NA,"Brazil",NA,NA,"RGS, Vila Manresa.",NA,NA,NA,NA,NA,NA,"B100002046","B100002046","<a href=http://herbarium.bgbm.org/object/B100002046 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,NA,NA,NA,"54424","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2016-02-02 14:37:57-02","BGBM","B","B 10 0002048","S","Plantae","Compositae","Mikania","glomerata","Mikania glomerata",NA,NA,NA,NA,NA,"Rambo",NA,NA,NA,"Brazil",NA,NA,"RGS, ad montem Ferrabraz.",NA,NA,NA,NA,NA,NA,"B100002048","B100002048","<a href=http://herbarium.bgbm.org/object/B100002048 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,NA,NA,NA,"43235","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2016-02-02 14:37:57-02","BGBM","B","B 10 0002050","S","Plantae","Compositae","Mikania","glomerata","Mikania glomerata",NA,NA,NA,NA,NA,"Rambo",NA,NA,NA,"Brazil",NA,NA,"RGS, Vila Manresa.",NA,NA,NA,NA,NA,NA,"B100002050","B100002050","<a href=http://herbarium.bgbm.org/object/B100002050 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,NA,NA,NA,"48811","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2016-02-02 14:37:57-02","BGBM","B","B 10 0002051","S","Plantae","Compositae","Mikania","hatschbachii","Mikania hatschbachii",NA,NA,NA,NA,NA,"Hatschbach",NA,NA,NA,"Brazil",NA,NA,"Paraná.",NA,NA,NA,NA,NA,NA,"B100002051","B100002051","<a href=http://herbarium.bgbm.org/object/B100002051 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>",NA,NA,NA,NA,NA,"16320","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-12-19 08:15:10-03","FPS","FPS","1349","MachineObservation","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Schwirkowski, P.","2013","07","27","Schwirkowski, P.","2013","07","27","Brasil","Santa Catarina","São Bento do Sul","Rio Vermelho - Trilhos atrás da URVE","-49.315392","-26.305479","-49.315392","-26.305479",NA,NA,"FPS01349","FPS01349_v01 FPS01349_v02 FPS01349_v03 FPS01349_v04 FPS01349_v05 FPS01349_v06 FPS01349_v07","<ll>dwc_commonname:</ll> Guaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-12-19 08:15:10-03","FPS","FPS","3596","MachineObservation","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Schwirkowski, P.","2018","08","26","Schwirkowski, P.","2018","08","26","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Próximo à estação de trem","-49.286735","-26.352701","-49.286735","-26.352701",NA,NA,"FPS03596,FURB61117","FPS03596_v01 FPS03596_v02 FPS03596_v03 FPS03596_v04 FPS03596_v05 FPS03596_v06 FPS03596_v07 FURB61117","<ll>dwc_commonname:</ll> Guaco",NA,NA,NA,NA,NA,"3023",NA,NA,NA,NA,NA,"FURB 61117","voucher",NA,NA,NA
"175","2019-02-15 11:34:23-02","IPA","IPA","90060","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Rita Pereira","2014","12",NA,"Abreu, D.B.O.","2014","07",NA,"Brasil","Bahia","Palmeiras","Chapada Diamantina, Comunidade Vale do Capão.","-41.5588989257812","-12.5289001464844",NA,NA,NA,NA,"IPA0090060",NA,"Material em estudo para Dissertação de Mestrado - Universidade Federal do Oeste da Bahia, campus Barreiras.; Mata úmida / Cerrado /Caatinga","Plantae",NA,"20767",NA,"auto","75","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2019-02-15 11:34:23-02","IPA","IPA","42362","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Silva, O.A. da","1953","10","27","Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"IPA0042362",NA,NA,"Plantae",NA,"57442",NA,"auto","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-02-15 11:34:23-02","IPA","IPA","42363","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Duarte, A.P.","1965","08","16","Brasil","Espírito Santo",NA,"Entre Linhares e São Mateus.",NA,NA,NA,NA,NA,NA,"IPA0042363",NA,NA,"Plantae",NA,NA,NA,NA,"8874","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-02-15 11:34:23-02","IPA","IPA","42364","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Hoehne, W.","1964","10","12","Hoehne, W.","1951","09","06","Brasil","São Paulo",NA,"Horto Faculdade de Farmácia",NA,NA,NA,NA,NA,NA,"IPA0042364",NA,"Volúvel, cultivado, medicinal.","Plantae",NA,NA,NA,NA,"3629","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-02-15 11:34:23-02","IPA","IPA","60023","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Staviski, M.N.R.; Esteves, G.L.; Esteves, G.L.","1986","03","21","Brasil","Alagoas","Messias","Serra do Ouro","-35.8417015075684","-9.38333034515381",NA,NA,NA,NA,"IPA0060023",NA,"Arbusto escandente; pétalas brancas; frequênte.; Mata Pluvial Tropical.","Plantae",NA,"13570",NA,"auto","504","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-02-15 11:34:23-02","IPA","IPA","10532","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Gehrt",NA,NA,NA,"Pickel, B.","1937","10",NA,"Brasil","São Paulo","Santos",NA,"-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"IPA0010532",NA,"Cultivada.","Plantae",NA,"26836",NA,"auto","4383","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-02-15 11:34:23-02","IPA","IPA","21287","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Rita Pereira","1984","05","28","Andrade-Lima","1970","09","06","Brasil","Pernambuco","Gravatá","Fazenda Harmonia.","-35.5647010803223","-8.20110988616943",NA,NA,NA,NA,"IPA0021287",NA,"Capoeira.","Plantae",NA,"19146",NA,"auto","70-5996","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-02-15 11:34:23-02","IPA","IPA","12191","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Soares Nunes","1980","02","15","Andrade-Lima","1960","05","20","Brasil","Pernambuco","Igarassu","Usina São José.","-34.9063987731934","-7.83416986465454",NA,NA,NA,NA,"IPA0012191","IPA0012191","Cipó sobre pequena árvore; flores alvas.","Plantae",NA,"24709",NA,"auto","60-3452","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-02-15 11:34:23-02","IPA","IPA","42365","S","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Hoehne, W.","1964","07","11","Brasil","Rio de Janeiro","Rio de Janeiro","Próximo ao Recreio dos Bandeirantes.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"IPA0042365",NA,"Escandente de flores alvas. Muito abundante.; Restinga.","Plantae",NA,"57442",NA,"auto","5743","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-08-27 13:27:41-03","IAP","PACA-AGP","53505","PreservedSpecimen","Plantae","Compositae","Mikania","glomerata","Mikania glomerata","Spreng.","M. R. Ritter","1995","01","11","Rambo, B.","1953","01","10","Brasil","PR","Cascavel",NA,"-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"PACA053505",NA,"folia Habitat: in silva primaeva Fenofase: estéril","Magnoliophyta","Asterales","47841",NA,"auto",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"185","2019-08-27 13:27:41-03","IAP","PACA-AGP","70187","PreservedSpecimen","Plantae","Compositae","Mikania","glomerata","Mikania glomerata","Spreng.","M. R. Ritter","1989",NA,NA,"D. B. Falkenberg","1985","09","27","Brasil","RS","Agudo","Morro Agudo","-53.2400016784668","-29.645299911499",NA,NA,NA,NA,"PACA070187",NA,"Habitat: em beira de capoeira Hábito: trepadeira","Magnoliophyta","Asterales","22416",NA,"auto","3371",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"186","2019-08-27 13:27:41-03","IAP","PACA-AGP","85897","PreservedSpecimen","Plantae","Compositae","Mikania","glomerata","Mikania glomerata","Spreng.","M.R. Ritter","2000",NA,NA,"Hatschbach, G.","1999","08","18","Brasil","PR","Paranavaí","Bosque da Cidade","-52.4653015136719","-23.0730991363525",NA,NA,NA,NA,"PACA085897",NA,"volúvel, capítulo creme; Habitat: na orla da floresta","Magnoliophyta","Asterales","51763",NA,"auto","69272",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"187","2019-08-27 13:27:41-03","IAP","PACA-AGP","117679","PreservedSpecimen","Plantae","Compositae","Mikania","glomerata","Mikania glomerata","Spreng.","Ramos, A.J.K.",NA,NA,NA,"Lourenço, D.","2007","06",NA,"Brasil","RS","Canela","FLONA de Canela","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,"PACA117679",NA,NA,"Magnoliophyta","Asterales","16452",NA,"auto",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"188","2019-08-27 13:27:41-03","IAP","PACA-AGP","55695","PreservedSpecimen","Plantae","Compositae","Mikania","glomerata","Mikania glomerata","Spreng.","Emrich-Rambo","1955","04","07","J. Pivetta","1953","08","20","Brasil","RS","Ijuí","Dr. Pestana","-53.9146995544434","-28.3878002166748",NA,NA,NA,NA,"PACA055695",NA,"det. (Malagarriga): Mikania involucrata Spr. Habitat: in silva scandens","Magnoliophyta","Asterales","36807",NA,"auto","413",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"189","2019-08-27 13:27:41-03","IAP","PACA-AGP","50567","PreservedSpecimen","Plantae","Compositae","Mikania","glomerata","Mikania glomerata","Spreng.","Emrich-Rambo","1954","07","04","Sehnem, A.","1949","09","28","Brasil","RS","Montenegro",NA,"-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA050567",NA,"Habitat: ad silvam scandens Fenofase: flor","Magnoliophyta","Asterales","21601",NA,"auto",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"190","2019-08-27 13:27:41-03","IAP","PACA-AGP","62364","PreservedSpecimen","Plantae","Compositae","Mikania","glomerata","Mikania glomerata","Spreng.","Emrich-Rambo","1958","09","27","Camargo, O. R.","1957","09","19","Brasil","RS","Montenegro",NA,"-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA062364",NA,"Habitat: in silva Fenofase: flor","Magnoliophyta","Asterales","21601",NA,"auto","1738",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"191","2019-08-27 13:27:41-03","IAP","PACA-AGP","62384","PreservedSpecimen","Plantae","Compositae","Mikania","glomerata","Mikania glomerata","Spreng.","Emrich-Rambo","1958","09","27","Camargo, O. R.","1957","09","19","Brasil","RS","Montenegro",NA,"-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA062384",NA,"Habitat: in silva Fenofase: flor","Magnoliophyta","Asterales","21601",NA,"auto","1792",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"192","2019-08-27 13:27:41-03","IAP","PACA-AGP","50657","PreservedSpecimen","Plantae","Compositae","Mikania","glomerata","Mikania glomerata","Spreng.","b. ra50",NA,NA,NA,"Sehnem, A.","1949","09","28","Brasil","RS","Montenegro","Prope urbem.","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA050657",NA,"Habitat: in dumeto","Magnoliophyta","Asterales","21601",NA,"auto","3890",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"193","2019-08-27 13:27:41-03","IAP","PACA-AGP","29885","PreservedSpecimen","Plantae","Compositae","Mikania","glomerata","Mikania glomerata","Spreng.","Emrich-Rambo","1954","07","04","Friderichs","1941",NA,NA,"Brasil","RS","Novo Hamburgo",NA,"-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,"PACA029885",NA,"Habitat: in silva scandens Fenofase: flor","Magnoliophyta","Asterales","20722",NA,"auto",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"194","2019-08-27 13:27:41-03","IAP","PACA-AGP","91784","PreservedSpecimen","Plantae","Compositae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"M. S. Schönardie","2001","09","11","Brasil","RS","Novo Hamburgo","Lomba Grande, Fazenda Turiscampo.","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,"PACA091784",NA,"Foram retirados estames para a confecção de lâminas de pólen.&nf;HASU 15903. Habitat: Trepadeira em galho caído. Fenofase: flor","Magnoliophyta","Asterales","20722",NA,"auto",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"195","2019-08-27 13:27:41-03","IAP","PACA-AGP","27170","PreservedSpecimen","Plantae","Compositae","Mikania","glomerata","Mikania glomerata","Spreng.","Emrich-Rambo","1954","07","04","Rambo, B.","1944","10",NA,"Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA027170",NA,"Habitat: in silva scandens Fenofase: flor","Magnoliophyta","Asterales","29946",NA,"auto",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"196","2019-08-27 13:27:41-03","IAP","PACA-AGP","48811","PreservedSpecimen","Plantae","Compositae","Mikania","glomerata","Mikania glomerata","Spreng.","Emrich-Rambo","1954","07","04","Rambo, B.","1950","09","22","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA048811",NA,"SEM MATERIAL Habitat: in silva scandens Fenofase: flor","Magnoliophyta","Asterales","29946",NA,"auto",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"197","2019-08-27 13:27:41-03","IAP","PACA-AGP","51116","PreservedSpecimen","Plantae","Compositae","Mikania","glomerata","Mikania glomerata","Spreng.","Emrich-Rambo","1954","07","04","Sehnem, A.","1950","10","11","Brasil","RS","Montenegro","Kappesberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA051116",NA,"Habitat: in silva scandens Fenofase: flor","Magnoliophyta","Asterales","21601",NA,"auto","4987",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"198","2019-08-27 13:27:41-03","IAP","PACA-AGP","43235","PreservedSpecimen","Plantae","Compositae","Mikania","glomerata","Mikania glomerata","Spreng.","Emrich-Rambo","1954","07","04","Rambo, B.","1949","09","02","Brasil","RS","Novo Hamburgo","ad montem Ferrabraz","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,"PACA043235",NA,"SEM MATERIAL Habitat: in silva secundaria scandens Fenofase: flor","Magnoliophyta","Asterales","20722",NA,"auto",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"199","2019-08-27 13:27:41-03","IAP","PACA-AGP","42907","PreservedSpecimen","Plantae","Compositae","Mikania","glomerata","Mikania glomerata","Spreng.","Emrich-Rambo","1954","07","04","Rambo, B.","1949","08","12","Brasil","RS","Novo Hamburgo","Schwabenschneis","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,"PACA042907",NA,"Habitat: in silva primaeva scandens Fenofase: na","Magnoliophyta","Asterales","20722",NA,"auto",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"200","2019-08-27 13:27:41-03","IAP","PACA-AGP","8005","PreservedSpecimen","Plantae","Compositae","Mikania","glomerata","Mikania glomerata","Spreng.","Emrich-Rambo","1954","07","04","F. Theissen","1907",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA008005",NA,"Habitat: in silvula campestri scandens Fenofase: estéril","Magnoliophyta","Asterales","10287",NA,"auto",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"201","2019-08-27 13:27:41-03","IAP","PACA-AGP","1128","PreservedSpecimen","Plantae","Compositae","Mikania","glomerata","Mikania glomerata","Spreng.","Emrich-Rambo","1954","07","04","Rambo, B.","1934","09","07","Brasil","RS","São Leopoldo","ad Montem Steinkopf","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA001128",NA,"Habitat: in silva scandens Fenofase: flor","Magnoliophyta","Asterales","10287",NA,"auto",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"202","2019-08-27 13:27:41-03","IAP","PACA-AGP","105635","PreservedSpecimen","Plantae","Compositae","Mikania","glomerata","Mikania glomerata","Spreng.","Marchioretto & Schnorr","2009","10","23","Schnorr, D.M.","2009","10","21","Brasil","RS","São Leopoldo","Câmpus Unisinos, jardim de plantas medicinais.","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA105635",NA,"Cultivada.","Magnoliophyta","Asterales","10287",NA,"auto",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"203","2019-08-27 13:27:41-03","IAP","PACA-AGP","107825","PreservedSpecimen","Plantae","Compositae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Sehnem, A.","1934","09",NA,"Brasil","RS","São Leopoldo","Steinkopf","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA107825",NA,NA,"Magnoliophyta","Asterales","10287",NA,"auto","1128",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"204","2020-12-20 21:15:56-03","UFV","VIC","8402","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Grandi, T.S.M.","1983","10",NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"VIC008402","VIC008402","Subarbusto escandente medicinal: partes usadas: flores. Formas farmacêuticas: infuso, decocto, extrato fluido, elixir, vinho e xarope. Indicações medicinais: tônico, depurativo, febrífugo e peitoral. Planta proveniente do Curso de Plan",NA,NA,"17082",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-12-20 21:15:56-03","UFV","VIC","21229","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Nakajima, J.N.",NA,NA,NA,"Ferreira, S.C.; Godinho, M.","2005","07","22","Brasil","Minas Gerais","Viçosa","EPTEA Mata do Paraíso, Mata do Paraíso. Trilha principal.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC021229","VIC021229","Trepadeira em botão.",NA,NA,"13937",NA,"auto","148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-12-20 21:15:56-03","UFV","VIC","615","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Robinson, H.",NA,NA,NA,"Mexia, Y.","1930","09","09","Brasil","Minas Gerais","Viçosa","Fazenda da Faziuma, Floresta de encosta, parcialmente em sombra.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC000615","VIC000615","Subarbusto escandente, c.a. de 8,0 metros de altura; escalando árvores pequenas; flores brancas.",NA,NA,"13937",NA,"auto","4941",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-12-20 21:15:56-03","UFV","VIC","11655","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Eiterer, M.","2004","03","16","Vieira, M.F.","1992","10","23","Brasil","Minas Gerais","Viçosa","Mata do Paraíso. Próximo à Cabana.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC011655","VIC011655","Trepadeira em frutificação.",NA,NA,"13937",NA,"auto","722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-20 21:15:56-03","UFV","VIC","29530","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Ferreira, S.C.","2005","08","25","Souza, P.B.; et al.","2002","09","20","Brasil","Minas Gerais","Viçosa","Campus da UFV, Reserva Florestal Mata do Paraíso.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC029530","VIC029530","Trepadeira, flores com botões verdes esbranquiçadas.",NA,NA,"13937",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-12-20 21:15:56-03","UFV","VIC","18246","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Carvalho, A.F.","1997","09","03","Brasil","Minas Gerais","Viçosa","Campus da UFV, Vila Gianetti, Grupo Entre Folhas","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC018246","VIC018246","Cipó aromático, medicinal.",NA,NA,"13937",NA,"auto","426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-12-20 21:15:56-03","UFV","VIC","31962","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Barroso, G.M.",NA,NA,NA,"Krieger, L.","1970","09","03","Brasil","Minas Gerais","Juiz de Fora","Beira de mata.","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"VIC031962","VIC031962","Cipó; flores esverdeadas.",NA,NA,"36144",NA,"auto","9061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-12-20 21:15:56-03","UFV","VIC","15070","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.","Esteves, R.L.","2004","07","21","Carvalho-Okano, R.M. de","1995","09","27","Brasil","Minas Gerais","Viçosa","Campus da UFV, Mata da Prefeitura.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC015070","VIC015070","Trepadeira; capítulos amarelos.",NA,NA,"13937",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-12-20 21:15:56-03","UFV","VIC","28817","PreservedSpecimen","Plantae","Asteraceae","Mikania","glomerata","Mikania glomerata","Spreng.",NA,NA,NA,NA,"Eiterer, M.; Giuslan","2003","09","03","Brasil","Minas Gerais","Viçosa","Campus da UFV, Mata do Paraíso. Trilha depois da casa principal.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"VIC028817","VIC028817","Flores brancas, ápice dos tubos vinhos. Visitantes: abelhas.",NA,NA,"13937",NA,"auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
