"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"894","2017-11-24 14:10:54-02","UFLA","ESAL","21005","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Ary T. Oliveira Filho",NA,NA,NA,"Hargreaves, P","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Prados","Sítio do Angá","-44.0797004699707","-21.0575008392334",NA,NA,NA,NA,"árvore; 9, M; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,"21382","auto",NA,NA,NA,NA,NA
"895","2017-11-24 14:10:54-02","UFLA","ESAL","20531","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","E. Van den Berg; Ary T. O . Filho",NA,NA,NA,"Silva, AC da","s.n.",NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista",NA,"-45.7541999816895","-22.159200668335",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,"13705","auto",NA,NA,NA,NA,NA
"896","2017-11-24 14:10:54-02","UFLA","ESAL","20530","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","E. Van den Berg; Ary T. O . Filho",NA,NA,NA,"Silva, AC da","s.n.",NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista",NA,"-45.7541999816895","-22.159200668335",NA,NA,NA,NA,"arvoreta; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,"13705","auto",NA,NA,NA,NA,NA
"897","2017-11-24 14:10:54-02","UFLA","ESAL","23707","S","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Domingos, DQ","2013","06",NA,"Domingos, DQ","729","2011","01",NA,"Brasil","Minas Gerais","Vazante","Prox. Área de mineração da Votorantim","-46.9077987670898","-17.9869003295898",NA,NA,NA,NA,"Árvore 8m; frutos imaturos verdes.; cerrado",NA,NA,NA,NA,NA,NA,NA,NA,"62440","auto",NA,NA,NA,NA,NA
"898","2021-01-26 13:54:52-03","IMA","MAC","8117","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","S.G.Tressens","1992",NA,NA,"M. de Pompert","43","1992","08","27","Argentina","Corrientes","Dep. Santo Tomé",NA,NA,NA,NA,NA,NA,NA,NA,"MAC0008117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","2021-01-26 13:54:52-03","IMA","MAC","8162","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","S.G.Tressens","1992",NA,NA,"G.L.Tressens; et al.","4018","1992","04","08","Argentina","Corrientes","Dep. Santo Tomé",NA,NA,NA,NA,NA,NA,NA,"Árvore com ca. de 30cm de altura. Flores perfumadas, visitadas por abelhas.; Mata Atlântica.","MAC0008162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","2021-03-03 13:56:18-03","UFF","NIT","NIT975","PreservedSpecimen","Plantae","Leguminosae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","Davi Machado","2016","08","09","C. Marques","88","2015","08","22","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"NIT00000990",NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"901","2021-02-04 10:28:57-03","UFRPE","HST","3937","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F.Filardi","2008","08",NA,"F.B.Ramalho","102","1972","04","27","Brasil","Bahia","Ibipeba","Fazenda São Vicente","-42.011100769043","-11.6408004760742",NA,NA,NA,NA,"Árvore, mais ou menos 8m alt., espinhos na madeira, resina de cor avermelhada. Flores marrons, perfumadas.","HST003937",NA,NA,NA,NA,NA,NA,NA,"51532","auto",NA,NA,NA,NA,NA
"902","2021-02-04 10:28:57-03","UFRPE","HST","15809","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","M.C.Dias","2000",NA,NA,"D.A.Estevan","83","2000","04","04","Brasil","Paraná","Ibiporã","Estrada do Bairro da jacutinga","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"Árvore 5m, pétalas arrouxeadas.","HST015809",NA,NA,NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA
"903","2021-02-04 10:28:57-03","UFRPE","HST","5355","PreservedSpecimen","Plantae","Leguminosae Papilionoideae","Machaerium","sericiflorum","Machaerium sericiflorum","Vogel","F.Filardi","2008","08",NA,"L.P.Félix","s.n.","1995","01","17","Brasil","Bahia","Ibicoara",NA,"-41.2846984863281","-13.4105997085571",NA,NA,NA,NA,"Escandente; flores liláses.","HST005355",NA,NA,NA,NA,NA,NA,NA,"34188","auto",NA,NA,NA,NA,NA
"904","2021-02-09 10:13:16-03","UENF","HUENF","6940","PreservedSpecimen","Plantae","Leguminosae","Machaerium","nictitans","Machaerium nictitans",NA,NA,NA,NA,NA,"Dan, M.L.; Ribeiro, A.C.C.","401","2007","05","31","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santo Antônio","-41.090278","-21.296944","41º5'25''W","21º17'49''S","61","61",NA,"HUENF00006943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","2021-02-09 10:13:16-03","UENF","HUENF","6179","PreservedSpecimen","Plantae","Leguminosae","Machaerium","nictitans","Machaerium nictitans",NA,NA,NA,NA,NA,"Rabelo, G.R.; Nascimento, M.T.","529","2003","10","06","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Mergulhão","-41.2575","-21.778333","41º15'27''W","21º46'42''S","18","18",NA,"HUENF00006182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","2021-04-07 16:08:49-03","UENF","HUENF","3379","PreservedSpecimen","Plantae","Leguminosae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F.L.R. Filardi",NA,NA,NA,"Nascimento, M.T.; Dan, M.L.; Souza, T.P.","1040","2008","08","14","Brasil","Rio de Janeiro","São José de Ubá","Sítio Cambiocó","-41.925","-21.391944","41º55'30''W","21º23'31''S","357","357",NA,"HUENF00003382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907","2021-02-09 10:13:16-03","UENF","HUENF","3364","PreservedSpecimen","Plantae","Leguminosae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"Nascimento, M.T.; Dan, M.L.; Souza, T.P.","860","2007","11","29","Brasil","Rio de Janeiro","São José de Ubá","Fazenda Prosperidade","-42.033056","-21.411667","42º1'59''W","21º24'42''S","256","256",NA,"HUENF00003367",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908","2021-04-07 16:08:49-03","UENF","HUENF","3132","PreservedSpecimen","Plantae","Leguminosae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F.L.R. Filardi",NA,NA,NA,"Dan, M.L.; Ribeiro, A.C.C.; Nascimento, M.T.","845","2007","11","29","Brasil","Rio de Janeiro","São José de Ubá","Fazenda Prosperidade","-42.033056","-21.411667","42º1'59''W","21º24'42''S","256","256",NA,"HUENF00003134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909","2021-02-09 10:13:16-03","UENF","HUENF","5989","PreservedSpecimen","Plantae","Leguminosae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"Rabelo, G.R.; Nascimento, M.T.","12","2003","06","05","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Mergulhão","-41.2575","-21.778333","41º15'27''W","21º46'42''S","18","18",NA,"HUENF00005992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","2021-02-09 10:13:16-03","UENF","HUENF","3046","PreservedSpecimen","Plantae","Leguminosae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"Rabelo, G.R.; Nascimento, M.T.","261","2003","07","10","Brasil","Rio de Janeiro","Campos dos Goytacazes","Mata do Mergulhão","-41.2575","-21.778333","41º15'27''W","21º46'42''S","18","18","P3 ; com espinho","HUENF00003048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911","2021-02-09 10:13:16-03","UENF","HUENF","1141","PreservedSpecimen","Plantae","Leguminosae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","E.A. Fortes","2019","10","09","Nascimento, M.T.","16","1992","09","29","Brasil","Rio de Janeiro","Campos dos Goytacazes","Mata do Mergulhão","-41.2575","-21.778333","41º15'27''W","21º46'42''S","6","6",NA,"HUENF00001143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","2021-02-09 10:13:16-03","UENF","HUENF","277","PreservedSpecimen","Plantae","Leguminosae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"Nascimento, M.T.; et al.","82","1996","03","15","Brasil","Rio de Janeiro","Campos dos Goytacazes","Mata do Mergulhão","-41.2575","-21.778333","41º15'27''W","21º46'42''S","18","18","G3; NL 02","HUENF00000279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","2021-02-09 10:13:16-03","UENF","HUENF","5855","PreservedSpecimen","Plantae","Leguminosae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"Ribeiro, A.C.C.","177","2004","07","13","Brasil","Rio de Janeiro","Campos dos Goytacazes","Lagoa de Cima","-41.507222","-21.765833","41º30'26''W","21º45'57''S","5","5",NA,"HUENF00005858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","2021-02-09 10:13:16-03","UENF","HUENF","6127","PreservedSpecimen","Plantae","Leguminosae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"Nascimento, M.T.","404","2003","07","23","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Mata do Mergulhão","-41.2575","-21.778333","41º15'27''W","21º46'42''S","18","18","P3","HUENF00006130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","2021-04-07 16:08:49-03","UENF","HUENF","11117","PreservedSpecimen","Plantae","Leguminosae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","E.A. Fortes",NA,NA,NA,"Elenice, A. Fortes; Haroldo C. de Lima","28","2018","06","09","Brasil","Rio de Janeiro","São Francisco do Itabapoana","E.E.E.G. Na borda da mata, depois da entrada da Trilha da Abelha (vindo da sede da EEEG). Floresta estacional.","-41.080833","-21.4125","41º4'51''W","21º24'45''S","15","15","Árvore ca. 6 m alt. Tronco bifurcando a ca. de 1.5 m alt. em um ramo jovem com espinhos, DAP 16 cm. Flores passadas ferrugíneas. Frutos imaturos pilosos. Fotos HCL e EAF.","HUENF00011949",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","2021-02-09 10:13:16-03","UENF","HUENF","11760","PreservedSpecimen","Plantae","Leguminosae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","E.A. Fortes","2019","07","30","Haroldo C. de Lima; Marcelo T. Nascimento, Davi N.S. Machado, Herick B.M. Viana, Patrícia M. Santos","8878","2019","07","17","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Santa Luzia, Mata do Mico. Fragmento de Floresta Estacional Semidecidual de Tabuleiro. Santa Luzia, Mata do Mico. Fragmento de Floresta Estacional Semidecidual de Tabuleiro. Estação Ecológica Estadual de Guaxindiba","-41.231111","-21.340278","41º13'52''W","21º20'25''S","73","73","Árvore com 17 m alt. Tronco com casca escamosa, pardacenta, DAP ca. 30 cm. Estéril. Ocasional.","HUENF00012597",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","2021-02-09 10:13:16-03","UENF","HUENF","10499","PreservedSpecimen","Plantae","Leguminosae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"Souza, T.P.","1211","2012","09","03","Brasil","Rio de Janeiro","Campos dos Goytacazes","Maciço do Itaoca.","-41.3244018554688","-21.7541999816895",NA,NA,NA,NA,"Parcela 14","HUENF00011153",NA,NA,NA,NA,NA,NA,NA,"62761","auto",NA,NA,NA,NA,NA
"918","2021-02-09 10:13:16-03","UENF","HUENF","8818","PreservedSpecimen","Plantae","Leguminosae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"Souza, T.P.; Ingrid. D; Vinicius & Marcio",NA,"2012","02","05","Brasil","Rio de Janeiro","Miracema","Fazenda Santa Inês (MAV)","-42.1967010498047","-21.4122009277344",NA,NA,NA,NA,NA,"HUENF00008822",NA,NA,NA,NA,NA,NA,NA,"17806","auto",NA,NA,NA,NA,NA
"919","2021-02-09 10:13:16-03","UENF","HUENF","10973","PreservedSpecimen","Plantae","Leguminosae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"Archanjo, K.M.P.A.; Ferreira, E.T.","3535","2010","01","21","Brasil","Rio de Janeiro","Natividade","Monte Alegre.","-41.9733009338379","-21.042200088501",NA,NA,NA,NA,"Parcela 3535","HUENF00011622",NA,NA,NA,NA,NA,NA,NA,"18409","auto",NA,NA,NA,NA,NA
"920","2021-04-07 16:08:49-03","UENF","HUENF","3395","PreservedSpecimen","Plantae","Leguminosae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.","F.L.R. Filardi",NA,NA,NA,"Nascimento, M.T.; Dan, M.L.; Souza, T.P.","1992","2008","09","19","Brasil","Rio de Janeiro","São José de Ubá","Mata de Emboque","-41.9425010681152","-21.3575000762939",NA,NA,NA,NA,NA,"HUENF00003398",NA,NA,NA,NA,NA,NA,NA,"15393","auto",NA,NA,NA,NA,NA
"921","2021-02-25 10:12:07-03","CVRD","CVRD","13119","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nictitans","Machaerium nictitans","(Vell.) Benth.","Domingos A. Folli","2010","08","27","Folli, D.A.","6682","2010","08","27","BRASIL","ES","Guaçuí",NA,"-41.709618","-20.892169","-41,709618","-20,892169","596","596","<ll>dwc_commonname:</ll> Tira filho","CVRD013119",NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"922","2021-02-25 10:12:07-03","CVRD","CVRD","13059","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nictitans","Machaerium nictitans","(Vell.) Benth.","Geovane S. Siqueira","2012","10","19","Terra, G.","665","2010","05","20","BRASIL","ES","Alegre",NA,"-41.5331001281738","-20.763599395752",NA,NA,NA,NA,"beira da estrada P.E. Cachoeira da Fumaça <ll>dwc_commonname:</ll> Tira filho","CVRD013059",NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"26101","auto","Magnoliopsida",NA,NA,NA,NA
"923","2021-02-25 10:12:07-03","CVRD","CVRD","7082","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nictitans","Machaerium nictitans","(Vell.) Benth.","Domingos A. Folli","2001","09","19","Luz, A.A. da","25","2001","09","19","BRASIL","ES","Baixo Guandu",NA,"-41.0158004760742","-19.5188999176025",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Tira filho","CVRD007082",NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"34474","auto","Magnoliopsida",NA,NA,NA,NA
"924","2021-02-25 10:12:07-03","CVRD","CVRD","15355","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nictitans","Machaerium nictitans","(Vell.) Benth.","Domingos A. Folli","2015","09","08","Folli, D.A.","7404","2015","09","08","BRASIL","ES","Fundão",NA,"-40.4067001342773","-19.9325008392334",NA,NA,"310","310","<ll>dwc_commonname:</ll> Tira filho","CVRD015355",NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"27186","auto","Magnoliopsida",NA,NA,NA,NA
"925","2021-02-25 10:12:07-03","CVRD","CVRD","4520","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nictitans","Machaerium nictitans","(Vell.) Benth.","Carlos Victor Mendonça Filho","2000","09","20","Folli, D.A.","1951","1993","07","21","BRASIL","ES","Pancas","À beira de Vila Verde. Pancas - ES.","-40.8513984680176","-19.2250003814697",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Tira filho","CVRD004520",NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"32475","auto","Magnoliopsida",NA,NA,NA,NA
"926","2021-02-25 10:12:07-03","CVRD","CVRD","2862","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nictitans","Machaerium nictitans","(Vell.) Benth.","Haroldo C. de Lima","1990","07","29","Menandro, M.S.","243","1990","07","29","BRASIL","MG","Rio Vermelho","Árvore 131 da Parcela do Ensaio de Manejo Florestal.","-43.0092010498047","-18.2936000823975",NA,NA,NA,NA,"Folíolos discolores com face inferior mais clara; apêndice alado avermelhados. <ll>dwc_commonname:</ll> Tira filho","CVRD002862",NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales",NA,"26996","auto","Magnoliopsida",NA,NA,NA,NA
"927","2021-02-25 10:12:07-03","CVRD","CVRD","7009","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans var. gardneri","(Benth). Rudd","Carlos Victor Mendonça Filho","2001","09","22","Folli, D.A.","4001","2001","08","14","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Bico redondo","CVRD007009",NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","var. gardneri","48094","auto","Magnoliopsida",NA,NA,NA,NA
"928","2021-02-25 10:12:07-03","CVRD","CVRD","7009","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans var. gardneri","(Benth). Rudd","Carlos Victor Mendonça Filho","2001","09","22","Folli, D.A.","4001","2001","08","14","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Bico redondo","CVRD007009",NA,"América do Sul",NA,NA,"Magnoliophyta","Fabales","var. gardneri","48094","auto","Magnoliopsida",NA,NA,NA,NA
"929","2019-07-31 14:32:43-03","CPATSA","HTSA","3936","PreservedSpecimen","Plantae","Fabaceae","Machaerium","nyctitans","Machaerium nyctitans","(Vell.) Benth.",NA,NA,NA,NA,"E.M. Francisco","109","2000","05","18","Brasil","Paraná","Bela Vista do Paraíso","Fazenda Santa Tereza Borda da mata.","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,"Árvore, 5m; fruto verde.",NA,NA,NA,NA,NA,NA,NA,NA,"15605","auto",NA,NA,NA,NA,NA
"930","2020-09-12 05:00:02-03","US","US","2646761","PreservedSpecimen","Plantae","Fabaceae","Machaerium","gardneri","Machaerium gardneri","Benth.",NA,NA,NA,NA,"O. Handro","1021","1962","3","22","Brazil","Minas Gerais",NA,"Camanducaia",NA,NA,NA,NA,NA,NA,NA,"US02149392","US02149392_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"931","2020-09-12 05:00:02-03","US","US","2646760","PreservedSpecimen","Plantae","Fabaceae","Machaerium","gardneri","Machaerium gardneri","Benth.",NA,NA,NA,NA,"F. C. Hoehne","s.n.","1931","11","13","Brazil","São Paulo",NA,"Sao Paulo, nativa no Jardim Botanico (Parque do Estado)",NA,NA,NA,NA,NA,NA,NA,"US02149398","US02149398_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"932","2020-09-12 05:00:02-03","US","US","2856552","PreservedSpecimen","Plantae","Fabaceae","Machaerium","gardneri","Machaerium gardneri","Benth.",NA,NA,NA,NA,"R. Belém","1364",NA,NA,NA,"Brazil","Bahia",NA,"Rodovia Ilheus/Urucuca. P. amtacao de caco",NA,NA,NA,NA,NA,NA,NA,"US02149385","US02149385_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"933","2020-09-12 05:00:02-03","US","US","1543132","PreservedSpecimen","Plantae","Fabaceae","Machaerium","gardneri","Machaerium gardneri","Benth.",NA,NA,NA,NA,"F. C. Hoehne","20040","1927","4","14","Brazil","Minas Gerais",NA,"Paraisopolis",NA,NA,NA,NA,NA,NA,NA,"US02149401","US02149401_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"934","2020-09-12 05:00:02-03","US","US","2667034","PreservedSpecimen","Plantae","Fabaceae","Machaerium","gardneri","Machaerium gardneri","Benth.",NA,NA,NA,NA,"R. Belém","1364","1965","7","22","Brazil","Bahia",NA,"Rodovia Ilheus - Urucuca. Plantacao de cacau",NA,NA,NA,NA,NA,NA,NA,"US02149390","US02149390_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"935","2020-09-12 05:00:02-03","US","US","2790581","PreservedSpecimen","Plantae","Fabaceae","Machaerium","gardneri","Machaerium gardneri","Benth.",NA,NA,NA,NA,"O. Handro","1021","1962","3","22","Brazil","Minas Gerais",NA,"Camanducaia",NA,NA,NA,NA,NA,NA,NA,"US02149391","US02149391_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"936","2020-09-12 05:00:02-03","US","US","2790638","PreservedSpecimen","Plantae","Fabaceae","Machaerium","gardneri","Machaerium gardneri","Benth.",NA,NA,NA,NA,"A. Gehrt","s.n.","1932","2","17","Brazil","São Paulo",NA,"Sao Paulo. Pinheiros",NA,NA,NA,NA,NA,NA,NA,"US02149396","US02149396_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"937","2020-09-12 05:00:02-03","US","US","1337414","PreservedSpecimen","Plantae","Fabaceae","Machaerium","gardneri","Machaerium gardneri","Benth.",NA,NA,NA,NA,"A. Regnell","1757","1874","3","2","Brazil","Minas Gerais",NA,"Brasilia, Calons [interpreted]",NA,NA,NA,NA,NA,NA,NA,"US02149404","US02149404_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"938","2020-09-12 05:00:02-03","US","US","2839372","PreservedSpecimen","Plantae","Fabaceae","Machaerium","gardneri","Machaerium gardneri","Benth.",NA,NA,NA,NA,"G. Hatschbach","21208","1969","3","5","Brazil","Paraná",NA,"Jaguatirica, rio Capivari (Mun. Campina Grande do Sul)",NA,NA,NA,NA,NA,NA,NA,"US02149387","US02149387_01","South America",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"939","2020-09-12 05:00:02-03","US","US","1604296","PreservedSpecimen","Plantae","Fabaceae","Machaerium","gardneri","Machaerium gardneri","Benth.",NA,NA,NA,NA,"A. Gehrt","28800","1932","2","17","Brazil","São Paulo",NA,"Pinheiros",NA,NA,NA,NA,NA,NA,NA,"US02149397","US02149397_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"940","2020-09-12 05:00:02-03","US","US","2124089","PreservedSpecimen","Plantae","Fabaceae","Machaerium","gardneri","Machaerium gardneri","Benth.",NA,NA,NA,NA,"-. Mendes-Magalhaes","377","1940","8","26","Brazil","Minas Gerais",NA,"Restos de mata - Santo Antonio - municipio de Belo Horizonte",NA,NA,NA,NA,NA,NA,NA,"US02149393","US02149393_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"941","2020-09-12 05:00:02-03","US","US","2536625","PreservedSpecimen","Plantae","Fabaceae","Machaerium","gardneri","Machaerium gardneri","Benth.",NA,NA,NA,NA,"G. Hatschbach","16144","1967","3","12","Brazil","Paraná",NA,"Mun. Curiola. Rio Branco do Sul",NA,NA,NA,NA,NA,NA,NA,"US02149389","US02149389_01","South America",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"942","2020-09-12 05:00:02-03","US","US","1571178","PreservedSpecimen","Plantae","Fabaceae","Machaerium","gardneri","Machaerium gardneri","Benth.",NA,NA,NA,NA,"Y. Mexia","4741","1930","5","26","Brazil","Minas Gerais",NA,"Vicosa, Road to Sao Miguel; near bridge over Corriga Tusba",NA,NA,NA,NA,"700",NA,NA,"US02149400","US02149400_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"943","2020-09-12 05:00:02-03","US","US","2790631","PreservedSpecimen","Plantae","Fabaceae","Machaerium","gardneri","Machaerium gardneri","Benth.",NA,NA,NA,NA,"F. C. Hoehne","s.n.","1931","11","13","Brazil","São Paulo",NA,"Sao Paulo, nativa no Jardim Botanico (Parque do Estado)",NA,NA,NA,NA,NA,NA,NA,"US02149399","US02149399_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"944","2020-09-12 05:00:02-03","US","US","2427669","PreservedSpecimen","Plantae","Fabaceae","Machaerium","gardneri","Machaerium gardneri","Benth.",NA,NA,NA,NA,"F. C. Hoehne","30867","1933","8","1","Brazil","São Paulo",NA,"Pirapora",NA,NA,NA,NA,NA,NA,NA,"US02149395","US02149395_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
