"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"953","2019-11-01 15:04:43-03","UnB","UB","101535","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Sato, ES","21","1979","04","26","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"DC.","Martins, E","Distrito Federal","9.4km ao WSW de Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954","2019-11-01 15:04:43-03","UnB","UB","101536","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Kirkbride Junior, JH","3622","1980","10","01","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"DC.","Martins, E","Distrito Federal","Fazenda Água Limpa da Universidade de Brasília","-47.9","-15.933333",NA,NA,NA,"Brasília",NA,NA,NA,NA,NA,"-47.9","-15.933333",NA,NA,NA,NA,NA
"955","2019-11-01 15:04:43-03","UnB","UB","101538","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Bernd, RB","2","1980","09","03","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"DC.","Martins, E","Distrito Federal","Fazenda Água Limpa da Universidade de Brasília","-47.9","-15.95",NA,NA,NA,"Brasília",NA,NA,NA,NA,NA,"-47.9","-15.95",NA,NA,NA,NA,NA
"956","2019-11-01 15:04:43-03","UnB","UB","101543","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Santos, AM","s.n.","1985","06","24","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"DC.","Incógnito","Distrito Federal","Chacará do Tororó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","2019-11-01 15:04:43-03","UnB","UB","101544","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Kirkbride, MCG","1353","1980","07","24","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"DC.","Chiea, SC","Distrito Federal","Fazenda Água Limpa da Universidade de Brasília","-47.9","-15.95",NA,NA,NA,"Brasília",NA,NA,NA,NA,NA,"-47.9","-15.95",NA,NA,NA,NA,NA
"958","2019-11-01 15:04:43-03","UnB","UB","101545","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Marcondes, IS","2","1983","08","30","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"DC.","Woodgyer, EM","Distrito Federal","Córrego Vicente Pires","-48.016667","-15.783333",NA,NA,NA,"Brasília",NA,NA,NA,NA,NA,"-48.016667","-15.783333",NA,NA,NA,NA,NA
"959","2019-11-01 15:04:43-03","UnB","UB","101546","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Ribeiro, R","10","2004","11","25","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"DC.","Proença, CEB","Distrito Federal","Estação Ecológica de Águas Emendadas","-47.613333","-15.545778",NA,NA,NA,"Brasília",NA,NA,NA,NA,NA,"-47.613333","-15.545778",NA,NA,NA,NA,NA
"960","2019-11-01 15:04:43-03","UnB","UB","101573","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Mendonça, RC","4955","2002","09","09","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"DC.","Munhoz, CBR","Distrito Federal","Fazenda Água Limpa da Universidade de Brasília","-47.915917","-15.931556",NA,NA,NA,"Brasília",NA,NA,"2019","09",NA,"-47.915917","-15.931556",NA,NA,NA,NA,NA
"961","2019-11-01 15:04:43-03","UnB","UB","107314","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Amaral, AG; Eugênio, CUO; Corrêa, ACG","1778","2007","07","07","Southern America","Brasil",NA,NA,"Folhas novas e maduras. Flores abertas, murchas e botões. Pétalas amarelas com estrias róseas. Estames brancos. Frutos novos. Dispersão autocórica.; Arbusto 1,55m; Campo sujo.",NA,"Dicotyledoneae",NA,NA,"DC.","Fonseca, ML","Distrito Federal","Fazenda Água Limpa, borda de mata de galeria","-47.905556","-15.926389","1050","1050",NA,"Brasília",NA,NA,NA,NA,NA,"-47.905556","-15.926389",NA,NA,NA,NA,NA
"962","2019-11-01 15:04:43-03","UnB","UB","107439","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Amaral, AG; Eugênio, CUO","1734","2007","07","06","Southern America","Brasil",NA,NA,"Flores abertas e botões. Pétalas brancas e róseas. Estames brancos. Frutos novos. Dispersão autocórica.; Subarbusto 0,5m; Campo limpo.",NA,"Dicotyledoneae",NA,NA,"DC.","Fonseca, ML","Distrito Federal","Fazenda Água Limpa, borda de mata de galeria","-47.905556","-15.926389","1050","1050",NA,"Brasília",NA,NA,NA,NA,NA,"-47.905556","-15.926389",NA,NA,NA,NA,NA
"963","2019-11-01 15:04:43-03","UnB","UB","108347","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Fernandes, CR; Souza, ENF","29","2008","06","17","Southern America","Brasil",NA,NA,"Arbusto. Flor branca; Cerrado sensu stricto.",NA,"Dicotyledoneae",NA,NA,"DC.","Souza, ENF","Distrito Federal","C.O da UnB","-47.851667","-15.764167",NA,NA,NA,"Brasília",NA,NA,NA,NA,NA,"-47.851667","-15.764167",NA,NA,NA,NA,NA
"964","2019-11-01 15:04:43-03","UnB","UB","108881","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Proença, CEB; Harris, SA","3534","2008","07","24","Southern America","Brasil",NA,NA,"Hipanto e cálice verde claro, pétalas brancas; Subarbusto 0,5m. Flor branca; Cerrado sensu stricto beirando campo.",NA,"Dicotyledoneae",NA,NA,"DC.","Versiane, AFA","Goiás","Parque Estadual da Serra dos Pirineus. RPPN Vargem Grande","-48.916667","-15.8",NA,NA,NA,"Pirenópolis",NA,NA,"2013","06","11","-48.916667","-15.8",NA,NA,NA,NA,NA
"965","2019-11-01 15:04:43-03","UnB","UB","113090","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Faria, CA; et al.","254","2006","12","07","Southern America","Brasil",NA,NA,"Flores hexâmeras, com pétalas liláses, antera e conectivo rosa e apêndice amarelo. Fruto marrom.; Subarbusto. Flor lilás; Campo de murundum. Topologia: Levemente acidentado.",NA,"Dicotyledoneae",NA,NA,"DC.","Neiva, CAF","Distrito Federal","Parque Nacional de Brasília","-48.080556","-15.657778","1066","1066",NA,"Brasília",NA,NA,NA,NA,NA,"-48.080556","-15.657778",NA,NA,NA,NA,NA
"966","2019-11-01 15:04:43-03","UnB","UB","13093","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Leite, G; Alencastro, A","8","2003","09","29","Southern America","Brasil",NA,NA,"Fruto seco, cápsula tricoca.; Arbusto 1,2m; Cerrado de encosta, local alagado.",NA,"Dicotyledoneae",NA,NA,"DC.","Proença, CEB","Distrito Federal","Região de Saia Velha. Clube Águas Correntes. Rodovia DF-495","-47.933333","-16.05","950","950",NA,NA,NA,NA,NA,NA,NA,"-47.933333","-16.05",NA,NA,NA,NA,NA
"967","2019-11-01 15:04:43-03","UnB","UB","134385","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Fonseca, ML","5516","2004","05","27","Southern America","Brasil",NA,NA,"Botões e flores róseos.; Subarbusto pegajoso.; Cerrado",NA,"Dicotyledoneae",NA,NA,"DC.","Diniz-Neres, DO","Minas Gerais","RPPN Veredas do Pacari","-45.815278","-15.437222",NA,NA,NA,"Arinos",NA,NA,"2016","03","31","-45.815278","-15.437222",NA,NA,NA,NA,NA
"968","2019-11-01 15:04:43-03","UnB","UB","134818","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Heringer, EP","7004","1959","01","25","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"DC.","Martins, E","Minas Gerais",NA,NA,NA,NA,NA,NA,"Imbiruçu",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","2019-11-01 15:04:43-03","UnB","UB","134819","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Irwin, HS","29439","1971","01","30","Southern America","Brasil",NA,NA,"Corolla rose.; Viscous herb 0,5m.; Campo",NA,"Dicotyledoneae",NA,NA,"DC.","Martins, E","Minas Gerais","Ca. 3km S of Ouro Preto",NA,NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","2019-11-01 15:04:43-03","UnB","UB","134820","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Irwin, HS","29292","1971","01","28","Southern America","Brasil",NA,NA,"Corolla pale pinkish lavender.; Viscous subshrub 0,75m.; Campo and gallery margin",NA,"Dicotyledoneae",NA,NA,"DC.","Martins, E","Minas Gerais","Ca. 12km W of Barão de Cocais",NA,NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","2019-11-01 15:04:43-03","UnB","UB","134822","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Irwin, HS","19723","1968","02","10","Southern America","Brasil",NA,NA,"Corolla rose-pink.; Viscous herb 0,3m.; Campo and adjacent gallery",NA,"Dicotyledoneae",NA,NA,"DC.","Martins, E","Minas Gerais","Ca. 50km SE of Belo Horizonte",NA,NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"972","2019-11-01 15:04:43-03","UnB","UB","134823","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Kirkbride Junior, JH","1743","1972","04","27","Southern America","Brasil",NA,NA,"Fruit dark brown.; Herb 0,3m.",NA,"Dicotyledoneae",NA,NA,"DC.","Martins, E",NA,"Serra da Bocaina",NA,NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"973","2019-11-01 15:04:43-03","UnB","UB","155697","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Proença, CEB; Silva, AP; Barbosa Rodrigues, S","1624","1996","11","30","Southern America","Brasil",NA,NA,"Arvoreta. Fruto castanho escuro. Ocasional; Campo úmido",NA,"Dicotyledoneae",NA,NA,"DC.","Simon, MF","Distrito Federal","Santuário Ecológico do Riacho Fundo","-47.95","-15.85",NA,NA,NA,"Riacho Fundo",NA,NA,"1996","11","30","-47.95","-15.85",NA,NA,NA,NA,NA
"974","2019-11-01 15:04:43-03","UnB","UB","134825","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Anderson, WR","8999","1973","04","15","Southern America","Brasil",NA,NA,"Fruits dark red.; Shrublet 0,3m.; Shrubby cerrado and brejo",NA,"Dicotyledoneae",NA,NA,"DC.","Wurdack, JJ","Minas Gerais","13km by road SW of Rio Jequiti and Mendanha on road to Diamantina",NA,NA,NA,NA,NA,NA,NA,NA,"1974",NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","2019-11-01 15:04:43-03","UnB","UB","134826","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Anderson, WR","8958","1973","04","15","Southern America","Brasil",NA,NA,"Petals lavender.; Shrub 0,4m.; Cerrado",NA,"Dicotyledoneae",NA,NA,"DC.","Martins, E","Minas Gerais","10km by road SW of Rio Jequiti & Mendanha on road to Diamantina",NA,NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"976","2019-11-01 15:04:43-03","UnB","UB","134830","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Irwin, HS","27729","1970","03","17","Southern America","Brasil",NA,NA,"Corolla lavender-pink.; Viscous subshrub 1m.; Gallery margin",NA,"Dicotyledoneae",NA,NA,"DC.","Versiane, AFA","Minas Gerais","Ca. 23km E Diamantina",NA,NA,NA,NA,NA,NA,NA,NA,"2012","05","08",NA,NA,NA,NA,NA,NA,NA
"977","2019-11-01 15:04:43-03","UnB","UB","139540","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Munhoz, CBR","41","1993","06","03","Southern America","Brasil",NA,NA,"Caule quadrangular, folhas pilosas, viscosas. Hipanto verde, piloso, lacíneos verde claro com manchas vináceas. 5 pétalas brancas com manchas rosas. Estames 10 dimórficos, maiores com anteras vermelhas e menores com anteras amarelas, todos com prolon",NA,"Dicotyledoneae",NA,NA,"DC.","Munhoz, CBR","Distrito Federal","Reserva Biológica de Águas Emendadas","-47.55","-15.533333","1000","1150",NA,"Brasília",NA,NA,NA,NA,NA,"-47.55","-15.533333",NA,NA,NA,NA,NA
"978","2019-11-01 15:04:43-03","UnB","UB","142997","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Somavilla, NSD; Ribeiro, DG","25","2007","05","08","Southern America","Brasil",NA,NA,"Subarbusto viscoso 0,8m. Flores pardo-amareladas.; Vereda. Solo encharcado",NA,"Dicotyledoneae",NA,NA,"DC.","Somavilla, NSD","Distrito Federal","Reserva Ecológica do IBGE. Área do Córrego Taquara","-47.901944","-15.930833","1050","1050",NA,"Brasília",NA,NA,"2007","05",NA,"-47.901944","-15.930833",NA,NA,NA,NA,NA
"979","2019-11-01 15:04:43-03","UnB","UB","182657","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Munhoz, CBR; et al.","3382A","2008","03","06","Southern America","Brasil",NA,NA,"Arbusto 0,6m. Flor com sápalas verdes, pétalas rosas e estames amarelos.; Vereda",NA,"Dicotyledoneae",NA,NA,"DC.","Munhoz, CBR","Distrito Federal","Reserva Ecológica do IBGE (RECOR)","-47.9","-15.930833","1100","1100",NA,"Brasília",NA,NA,"2008","10",NA,"-47.9","-15.930833",NA,NA,NA,NA,NA
"980","2019-11-01 15:04:43-03","UnB","UB","208656","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Versiane, AFA; Pacheco, RA","434","2012","12","11","Southern America","Brasil",NA,NA,"Arbusto, ca. 0,8m alt. Frutos marrons; Campo graminoso",NA,"Dicotyledoneae",NA,NA,"DC.",NA,"Goiás","Mosteiro Budista Zen Eish Ji, trilha para cachoeira dos Dragões","-48.963917","-15.729","1029","1029",NA,"Cocalzinho de Goiás",NA,NA,NA,NA,NA,"-48.963917","-15.729",NA,NA,NA,NA,NA
"981","2019-11-01 15:04:43-03","UnB","UB","184403","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Munhoz, CBR; Corrêa, ACG; Emmert, P","4300B","2008","06","18","Southern America","Brasil",NA,NA,"Arbusto. Flores róseas; Campo limpo úmido",NA,"Dicotyledoneae",NA,NA,"DC.","Munhoz, CBR","Distrito Federal","Região Administrativa de Taguatinga. Floresta Nacional de Brasília - FLONA","-48.069444","-15.762222",NA,NA,NA,"Brasília",NA,NA,"2008","08",NA,"-48.069444","-15.762222",NA,NA,NA,NA,NA
"982","2019-11-01 15:04:43-03","UnB","UB","186389","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Munhoz, CBR; Corrêa, ACG; Emmert, P","4371","2008","07","03","Southern America","Brasil",NA,NA,"Arbusto 0,90 m.; flores e frutos.; Vegetação: Vereda.",NA,"Dicotyledoneae",NA,NA,"DC.","Munhoz, CBR","Distrito Federal","Reserva Ecológica do IBGE (RECOR).","-47.9","-15.930833","1100","1100",NA,"Brasília",NA,NA,"2008","07",NA,"-47.9","-15.930833",NA,NA,NA,NA,NA
"983","2019-11-01 15:04:43-03","UnB","UB","186397","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Munhoz, CBR; Corrêa, ACG; Emmert, P","4389","2008","07","03","Southern America","Brasil",NA,NA,"Arbusto 0,90 m.; frutos.; Vegetação: Vereda.",NA,"Dicotyledoneae",NA,NA,"DC.","Munhoz, CBR","Distrito Federal","Reserva Ecológica do IBGE (RECOR).","-47.9","-15.930833","1100","1100",NA,"Brasília",NA,NA,"2008","10",NA,"-47.9","-15.930833",NA,NA,NA,NA,NA
"984","2019-11-01 15:04:43-03","UnB","UB","187281","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Munhoz, CBR; et al.","3609a","2008","04","09","Southern America","Brasil",NA,NA,"Arbusto 0,6m. Flor com sépalas verdes, pétalas lilases, anteras amarelas e filetes lilases.; Vereda",NA,"Dicotyledoneae",NA,NA,"DC.","Munhoz, CBR","Distrito Federal","Reserva Ecológica do IBGE","-47.9","-15.930833","1100","1100",NA,"Brasília",NA,NA,"2008","10",NA,"-47.9","-15.930833",NA,NA,NA,NA,NA
"985","2019-11-01 15:04:43-03","UnB","UB","194745","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Fontes, CG; et al.","174","2007","05","02","Southern America","Brasil",NA,NA,"Arbusto 0,5m. Flor alva; Cerrado antropizado. Relevo ondulado. Latossolo vermelho amarelo",NA,"Dicotyledoneae",NA,NA,"DC.","Vale, GD","Distrito Federal","Fazenda Sucupira","-48.003056","-15.911111","1110","1110",NA,"Brasília",NA,NA,NA,NA,NA,"-48.003056","-15.911111",NA,NA,NA,NA,NA
"986","2019-11-01 15:04:43-03","UnB","UB","195279","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Munhoz, CBR; Eugênio, CUO; Melo, TRB; Emmert, P","7930","2010","05","24","Southern America","Brasil",NA,NA,"Vereda",NA,"Dicotyledoneae",NA,NA,"DC.",NA,"Goiás","Reserva Particular do Patrimônio Natural Linda Serra de Topázios","-47.699056","-16.738278",NA,NA,NA,"Cristalina",NA,NA,NA,NA,NA,"-47.699056","-16.738278",NA,NA,NA,NA,NA
"987","2019-11-01 15:04:43-03","UnB","UB","208290","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Nakajima, JN; Versiane, AFA; Pacheco, RA; Contro, FL","5085","2012","04","26","Southern America","Brasil",NA,NA,"Arbusto, ca. 0,5m alt. Cálice verde, corola alva, estames menores amarelos, maiores com anteras róseas; Campo litólico, campo hidromórfico em borda de vereda",NA,"Dicotyledoneae",NA,NA,"DC.","Versiane, AFA","Goiás","Serra dos Pireneus, Estrada de plantação de Eucalypto, final da estrada","-48.771944","-15.786111",NA,NA,NA,"Cocalzinho de Goiás",NA,NA,"2014","11",NA,"-48.771944","-15.786111",NA,NA,NA,NA,NA
"988","2019-11-01 15:04:43-03","UnB","UB","3354","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Munhoz, CBR; Proença, CEB; Walter, BMT","94","1994","05","21","Southern America","Brasil",NA,NA,"Planta viscosa, estames dimórficos, maiores com antera vinácea, conectivo amarelo, menores com anteras amarelas.; Flor branca; Área alterada beira da rodovia caixa de empréstimo. Solo: Arenoso.",NA,"Dicotyledoneae",NA,NA,"DC.","Munhoz, CBR","Goiás","48 Km de Alto Paraíso para Teresina de Goiás","-47.5","-13.766667",NA,NA,NA,"Teresina de Goiás",NA,NA,NA,NA,NA,"-47.5","-13.766667",NA,NA,NA,NA,NA
"989","2019-11-01 15:04:43-03","UnB","UB","37092","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Faria, JG","40","1999","04","30","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"DC.","Walter, BMT","Distrito Federal","Fazenda Sucupira","-48.016667","-15.916667",NA,NA,NA,"Brasília",NA,NA,NA,NA,NA,"-48.016667","-15.916667",NA,NA,NA,NA,NA
"990","2019-11-01 15:04:43-03","UnB","UB","37102","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Guarino, ESG","308","2000","07","12","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"DC.","Walter, BMT","Distrito Federal","Fazenda Sucupira","-48","-15.866667",NA,NA,NA,"Brasília",NA,NA,NA,NA,NA,"-48","-15.866667",NA,NA,NA,NA,NA
"991","2019-11-01 15:04:43-03","UnB","UB","3989","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Ramos, PCM","316","1990","11","06","Southern America","Brasil",NA,NA,"Arbusto 0,4m. Flor branca; Campo úmido.",NA,"Dicotyledoneae",NA,NA,"DC.","Ramos, PCM","Distrito Federal","Parque Nacional de Brasília, Córrego Santa Maria","-47.933333","-15.883333","1020","1250",NA,"Brasília",NA,NA,NA,NA,NA,"-47.933333","-15.883333",NA,NA,NA,NA,NA
"992","2019-11-01 15:04:43-03","UnB","UB","4538","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Ianhez, M","3","1994","03","07","Southern America","Brasil",NA,NA,"Pétalas lilás, anteras 5 lilás e 5 amarelas; folhas jovens com pelos glandulares viscosos.; Arbusto ereto 0,4m. Flor lilás; Borda da mata de galeria. Topologia: Declive. Solo: Solo úmido.",NA,"Dicotyledoneae",NA,NA,"DC.","Munhoz, CBR","Distrito Federal","FAL. Córrego Capetinga, ca. 1 km da ponte","-47.933333","-15.966667","1120","1120",NA,"Brasília",NA,NA,NA,NA,NA,"-47.933333","-15.966667",NA,NA,NA,NA,NA
"993","2019-11-01 15:04:43-03","UnB","UB","7125","PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Proença, CEB; Silva, AP; Barbosa Rodrigues, S","1624","1996","11","30","Southern America","Brasil",NA,NA,"Arvoreta. Fruto castanho escuro.; Campo úmido.",NA,"Dicotyledoneae",NA,NA,"DC.","Simon, MF","Distrito Federal","Santuário Ecológico do Riacho Fundo","-47.95","-15.85",NA,NA,NA,"Brasília",NA,NA,NA,NA,NA,"-47.95","-15.85",NA,NA,NA,NA,NA
"994","2019-11-01 15:04:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Munhoz, CBR; Eugênio, CUO; Aguiar, P; Emmert, P","5230","2008","10","24","Southern America","Brasil",NA,NA,"Subarbusto ca. 0,70m. Frutos; Vereda",NA,"Dicotyledoneae",NA,NA,"DC.","Munhoz, CBR","Distrito Federal","Reserva Ecológica do IBGE (RECOR)","-47.9","-15.930833","1100","1100",NA,"Brasília",NA,NA,"2008","12",NA,"-47.9","-15.930833",NA,NA,NA,NA,NA
"995","2019-11-01 15:04:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Trembleya","phlogiformis","Trembleya phlogiformis","Góes, BTPM; Fonsêca, ML; Guimarães, LL; Bergamini, LL; Pinheiro, MAM; Ribeiro, MCLB; Drambó","476","2019","05","14","Southern America","Brasil",NA,NA,"Arbusto ca. 40cm altura. Folhas membranáceas, pegajosas. Corola branca. Cálice avinozado. Botões róseos. Presença de glândulas oleaginosas; Relevo plano. Campo com murundu",NA,"Dicotyledoneae",NA,NA,"DC.","Fonsêca, ML","Distrito Federal","Apa Gama e Cabeça de Veado.Fazenda Água Limpa, UnB","-47.914444","-15.930556","1071","1071",NA,"Brasília",NA,NA,"2019","05","15","-47.914444","-15.930556",NA,NA,NA,NA,NA
