"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","order","recordNumber","year","month","day","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"389","2019-08-20 10:13:21-03","UNICAMP","UEC","169715","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Monge, M","Brazil","São Paulo","Presidente Venceslau","-51.8400001525879","-21.8700008392334",NA,NA,NA,"UEC042459","Magnoliopsida",NA,"943","2011","05","22",NA,"Estância da Matinha. Estrada para pesqueiro Vencesleu, antes do pesqueiro Pantanal na borda do trilho de trem.",NA,NA,NA,"UEC042459",NA,"32901","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2021-03-01 16:30:30-03","UNICAMP","UEC","151914","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Kotchetkoff-Henriques, O","Brazil","São Paulo","Ribeirão Preto","-47.810001373291","-21.1700000762939",NA,NA,"Altura ca. 6m.","UEC147445","Magnoliopsida",NA,"482","2001","02","14",NA,"Reserva da Coonai",NA,NA,NA,NA,NA,"24390","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2021-03-01 16:30:30-03","UNICAMP","UEC","92311","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Mattos, NF","Mattos, J","Brazil","São Paulo","São Simão","-47.5499992370605","-21.4699993133545",NA,NA,"No cerradão 5m. Cana fistula. Flores amarelas.","UEC026618","Magnoliopsida",NA,"8638","1960","11","29",NA,"Fazenda Bocaina.",NA,NA,NA,"UEC026618",NA,"27881","auto","1960",NA,NA,NA,NA,NA,NA,NA,NA
"392","2019-08-20 10:13:21-03","UNICAMP","UEC","78970","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Bernacci, LC; Belinello, R; Moreira, JLA; Sciamarelli, A; Andrade, PRP","Brazil","São Paulo","Votuporanga","-49.9700012207031","-20.4200000762939",NA,NA,"Árvore ca. 5m alt., frutos imaturos com resina amarelo esverdeada.","UEC147440","Magnoliopsida",NA,"1682","1995","05","16",NA,"Estação Experimental do IAC, cerrado.",NA,NA,NA,NA,NA,"20562","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2019-08-20 10:13:21-03","UNICAMP","UEC","146456","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Bernacci, LC; Belinello, R; Andrade, PRP; Camargo, O","Brazil","São Paulo","Votuporanga","-49.9700012207031","-20.4200000762939",NA,NA,"Árvore ca. 7 m altura, caule com ritidoma descamante em placas grandes, flores amarelas estames ferrugíneos.","UEC147450","Magnoliopsida",NA,"798","1994","11","29",NA,"Mata mesófila semidecídua com elementos de cerrado. (ex: pau-terra, qualea grandiflora).",NA,NA,NA,NA,NA,"20562","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2019-11-06 09:55:30-03","UFOP","OUPR","26727","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Queiroz, R.T.","Antônio-Silva, L.; Antônio-Silva, G.","Brasil","Minas Gerais","Bom Despacho","-45.2522010803223","-19.736400604248",NA,NA,"Arvoreta, 2,8m de altura. Flores caramelo",NA,NA,NA,"243","2011","06","15",NA,"Engenho do Ribeiro, Acima do Campo Ipiranga. Cerrado","623","623",NA,NA,NA,"30831","auto","2013","01","29",NA,NA,NA,NA,NA,NA
"395","2019-11-06 09:55:30-03","UFOP","OUPR","16412","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Roschel, M.B.","Roschel, M.B.; Silva, J.L.","Brasil","Minas Gerais","Uberaba","-47.9319000244141","-19.7483005523682",NA,NA,"Sobre murudu em área de cerrado. Arvoreta com 4m de altura. Frutos verdes imaturos, glabros, planta frequente nos muruduns",NA,NA,NA,"995","2002","03","14",NA,"Barreira do Eli",NA,NA,NA,NA,NA,"73879","auto","2003","07","02",NA,NA,NA,NA,NA,NA
"396","2021-03-26 10:43:28-03","UDESC","LUSC","7022","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"S. Mendes; et al.","Brasil","Minas Gerais","Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,NA,"LUSC008340",NA,NA,"63","2002","05","18",NA,"Estrada para Amacelga, Estação Ambiental Galheiro.",NA,NA,NA,"LUSC008340",NA,"45889","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA
"397","2020-12-04 13:19:12-03","UDESC","LUSC","7329","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Neto, J.A.A.M.","Brasil","São Paulo","Águas de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,NA,NA,"LUSC008342",NA,NA,"418","1989","05","31",NA,"Estado Ecológico de Santa Bárbara - cerrado.",NA,NA,NA,"LUSC008342",NA,"18363","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2020-12-04 13:19:12-03","UDESC","LUSC","7394","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"H.F.Leitão Filho; et al.","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,"LUSC008341",NA,NA,"32278","1994","11","26",NA,"Cerrado próximo ao Aeroporto Viracopos.",NA,NA,NA,"LUSC008341",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2020-12-04 13:19:12-03","UDESC","LUSC","7261","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Koch, I.; et al.","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,"LUSC008339",NA,NA,"32242","1994","11","26",NA,"Cerrado próximo do Aeroporto Viracopos.",NA,NA,NA,"LUSC008339",NA,"23900","auto","2008","05","09",NA,NA,NA,NA,NA,NA
"400","2021-03-16 17:52:07-03","UCS","HUCS","24913","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Ribas, O.S.","Hatschbach, G.","Brasil","Mato Grosso do Sul","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,"árvore típica do cerrado, flor creme com cheiro desagradável.; Cerrado",NA,"Angiospermae","Fabales","77293","2004","03","19",NA,"Anastácio",NA,NA,NA,NA,NA,"71352","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA
"401","2019-02-21 19:34:10-03","UNEMAT","HERBAM","3632","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Lobato, LC; Soares, CRA; Silva, CA","Soares, C.R.A.; Piva, J.H.; Rodrigues, L. & Nishi, I.","Brasil","Mato Grosso",NA,"-55.740833","-11.725","-55.740833","-11.725",NA,"HERBAM003632",NA,NA,"674","2008","01","19",NA,"UHE Sinop",NA,NA,NA,NA,NA,NA,NA,"2008","07",NA,NA,NA,NA,NA,NA,NA
"402","2019-06-27 10:25:03-03","UFES","VIES","1246","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Nascimento, E.A.; Catharina, B.","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"VIES001246",NA,NA,"79","1986","02","24",NA,NA,NA,NA,NA,"VIES001246",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2021-04-05 11:06:03-03","UNESP-IBB","BOTUW","1517","PreservedSpecimen","Plantae","Leguminosae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Clemente","Brasil","São Paulo","Pratânia","-48.733333","-22.8","48°44'W","22°48'S","Área de cerrado.","BOTUW001517",NA,NA,NA,"2006","07","21",NA,"Fazenda Palmeira da Serra, Pratânia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2021-04-05 11:06:03-03","UNESP-IBB","BOTUW","1516","PreservedSpecimen","Plantae","Leguminosae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Clemente","Brasil","São Paulo","Pratânia","-48.733333","-22.8","48°44'W","22°48'S","Área de cerrado.","BOTUW001516",NA,NA,NA,"2006","07","21",NA,"Fazenda Palmeira da Serra, Pratânia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2021-04-05 11:06:03-03","UNESP-IBB","BOTUW","1656","PreservedSpecimen","Plantae","Leguminosae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Campos, J.C","Sonsin, J.O & Campos J.C","Brasil","São Paulo","Pratânia","-48.733333","-22.8","48°44' W","22°48' S","Cerrado","BOTUW001656",NA,NA,NA,"2006","07","21",NA,"Fazenda Palmeira da Serra, Pratânia",NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA
"406","2021-04-05 11:06:03-03","UNESP-IBB","BOTUW","1351","PreservedSpecimen","Plantae","Leguminosae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arvore pequena","BOTUW001351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2021-04-05 11:06:00-03","UNESP-IBB","BOTUW","2043","PreservedSpecimen","Plantae","Fabaceae-Caesalpinioideae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Campos, J.C","Sonsin, J.O & Campos J.C","Brasil","S.Paulo","Pratânia","-48.523917","-23.04875","48° 31'26,1 W","23° 02' 55,5 S","Cerrado, altura da arvore 3,5 m, Circunferência altura do peito 38 cm. (2)","BOTUW002043",NA,NA,NA,"2008","07","03",NA,"Fazenda Palmeira da Serra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2021-04-05 11:06:03-03","UNESP-IBB","BOTUW","1990","PreservedSpecimen","Plantae","Leguminosae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Campos, J.C","Sonsin, J.O & Campos J.C","Brasil","S.Paulo","Pratânia","-48.523917","-23.04875","48° 31'26,1 W","23° 02' 55,5 S","Mata ciliar, altura da arvore 4,5 m, Circunferência altura do peito 25 cm. Arvore pequena.","BOTUW001990",NA,NA,NA,"2006","03","15",NA,"Fazenda Palmeira da Serra",NA,NA,NA,"BOTUW001990_w1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2019-08-16 08:39:24-03","UTFPR","HCF","11998","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","M.G. Caxambu","A.R. Sozzo","Brasil","MS","Maracaju","-54.952833","-21.783639","54°57'10,2 W","21°47'01,1 S","árvore ca. 7 m, heliófita. Frutos imaturos verdes.",NA,NA,NA,NA,"2013","03","28",NA,"MS-157, Km 25","329","329",NA,NA,NA,NA,NA,"2013","05","20",NA,NA,NA,NA,NA,NA
"410","2019-08-16 08:39:24-03","UTFPR","HCF","12604","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","J. Cordeiro","M.G. Caxambu","Brasil","MG","São José da Barra","-46.224583","-20.713472","46°13'28,5 W","20°42'48,5 S","arvoreta ca. 3 m, heliófita. Frutos maduros escuros (vagens).",NA,NA,NA,"4744","2013","08","16",NA,"Fazenda Nova","866","866",NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA
"411","2019-08-16 08:39:24-03","UTFPR","HCF","1700","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","M.G. Caxambu","M.L. Fonseca","Brasil","GO","Colinas do Sul","-48.059944","-13.952222","48°03'35,8 W","13°57'08 S","árvore heliófita ca. 5,0 m altura e 0,13 m DAP; casca gretada; frutos imaturos cor verde. Comum. Solo: argilo/areno/pedregoso; Vegetação: Cerrado.",NA,NA,NA,"5192","2004","04","17",NA,"Estrada p/ Minaçú, próx. Vila Borba.","484","484",NA,NA,NA,NA,NA,"2012","05","22",NA,NA,NA,NA,NA,NA
"412","2019-08-16 08:39:24-03","UTFPR","HCF","23504","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","G.P. Lewis","G. Hatschbach","Brasil","MS","Amambai","-55.2257995605469","-23.1042003631592",NA,NA,"árvore tortuosa, flor creme de mau cheiro. Campo cerrado.",NA,NA,NA,"47301","1983","12","16",NA,"30 Km Leste de Amambai",NA,NA,NA,NA,NA,"73676","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-06-29 09:30:25-03","UFRRJ","RBR","27965","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"E.L. Jacques","Brasil","Mato Grosso do Sul","Três Lagoas","-51.6782989501953","-20.7511005401611",NA,NA,NA,"RBR00027965",NA,NA,"1135","2004","03","26",NA,"Colônia de férias do SESI, 20 39#?# 40' S - 51 43#?# 46' W.",NA,NA,NA,NA,NA,"150618","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2020-06-29 09:30:25-03","UFRRJ","RBR","29697","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"E.L. Jacques","Brasil","Mato Grosso do Sul","Três Lagoas","-51.6782989501953","-20.7511005401611",NA,NA,NA,"RBR00029697",NA,NA,"905","2003","04","23",NA,"Garcias, Fazenda Serrinha, Cerrado Rupestre 20°36#?# 50' S, 52°15#?# 22' W.",NA,NA,NA,NA,NA,"150618","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-06-29 09:30:25-03","UFRRJ","RBR","97","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","F.C. Hoehne","S. Brito","Brasil","Minas Gerais","Minas Gerais",NA,NA,NA,NA,NA,"RBR00000097",NA,NA,"s.n.","1916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1916",NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-06-29 09:30:25-03","UFRRJ","RBR","17974","S","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","C.R. Campêlo","C.R. Campêlo","Brasil","Goiás","Goiás","-50.1403007507324","-15.9343996047974",NA,NA,NA,"RBR00017974",NA,NA,"s.n.","1969","01","22",NA,"Estrada Goiânia - Goiás.",NA,NA,NA,NA,NA,"63502","auto","1969","01","22",NA,NA,NA,NA,NA,NA
"417","2013-04-01 09:16:42-03","IPT","BCTW","15962","S","Plantae",NA,"Dimorphandra","mollis","Dimorphandra mollis","Benth.","Botânicos da Reserva Ecológica",NA,"Brasil","Distrito Federal",NA,"-47.885278","-15.944722","47W53'07","15S56'41","árvores finas, indivíduos adultos. Discos obtidos à 30 cm. do solo.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"Reserva Ecológica do Instituto Brasileiro de Geografia e Estatística (IBGE)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"418","2021-03-21 19:35:15-03","UFC","EAC","25872","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Fernandes, A.; Nunes, E.","Fonseca, M.L.; Oliveira, F.A.C.; Azevedo, M.L.M.; Barros, B.S.","Brasil","Goiás","Niquelândia","-48.45","-14.496111","-48.45","-14.496111","Árvore heliófita, cerca de 4m; casca gretada, esfoliante; folíolos verdes; inflorescência amarela.; Cerrado, solo pedregoso/argiloso, relevo ondulado.","EAC0025872","Dicotyledon",NA,"1410","1996","11","30","Southern America","estrada de chão em direção ao DNPM, cerca de 5 km de Niquelândia.","645","645",NA,"EAC0025872",NA,NA,NA,"1997","10","14",NA,NA,NA,NA,NA,NA
"419","2021-03-21 19:35:15-03","UFC","EAC","3002","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Fernandes, A.; Bezerra, P.","Fernandes, A.; Matos, F.J.A.","Brasil","Piauí","Sete Cidades",NA,NA,NA,NA,"Árvore rica em Rutina..","EAC0003002","Dicotyledon",NA,"EAC3002","1976","10","27","Southern America","Saída de Sete cidades para Piripiri (Est. Carros).",NA,NA,NA,"EAC0003002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2021-03-21 19:35:15-03","UFC","EAC","7365","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Silva, M.F.","Nunes, E.; Martins, P.","Brasil","Maranhão","Barra do Corda","-45.2433013916016","-5.50555992126465",NA,NA,"Arbóreo, 4-6m.. Flor Amarela.; Cerrado","EAC0007365","Dicotyledon",NA,"EAC7365","1979","11","12","Southern America","Estrada para escondido.",NA,NA,NA,"EAC0007365",NA,"116584","auto","1980","07","02",NA,NA,NA,NA,NA,NA
"421","2021-03-21 19:35:15-03","UFC","EAC","7491","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Silva, M.F.","Nunes, E.; Martins, P.","Brasil","Piauí","Floriano","-43.0224990844727","-6.76694011688232",NA,NA,"Árvore de 4 a 6m.. Flor Amarela.; Cerrado","EAC0007491","Dicotyledon",NA,"EAC7491","1979","11","19","Southern America","Entre Itaueiras e Floriano.",NA,NA,NA,"EAC0007491",NA,"78338","auto","1980","07","02",NA,NA,NA,NA,NA,NA
"422","2021-03-21 19:35:15-03","UFC","EAC","15536","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Fernandes, A.","Castro, A.J.","Brasil","Piauí","Oeiras","-42.1310997009277","-7.0252799987793",NA,NA,"Flor amarela, fruto preto.; Cerrado.","EAC0015536","Dicotyledon",NA,"CGPI136FP","1987","06","01","Southern America","Chapada Grande, Fazenda Piloto, PI 230, Km 67/68, Missão Alemã/ DNOCS",NA,NA,NA,"EAC0015536",NA,"54774","auto","1988","10","01",NA,NA,NA,NA,NA,NA
"423","2021-03-21 19:35:15-03","UFC","EAC","20567","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Araújo, F.S.","Araújo, F.S.","Brasil","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,"Cerrado","EAC0020567","Dicotyledon",NA,"s.n.","1994","02","05","Southern America","Cerrado Valério.",NA,NA,NA,"EAC0020567",NA,"22843","auto","1994","02","01",NA,NA,NA,NA,NA,NA
"424","2020-12-21 16:26:23-03","MBM","MBM","146536","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Hatschbach, G.","Hatschbach, G.; Hatschbach, M.; Guimarães, D.; Hatschbach, M.; Guimarães, D.","Brazil","Goiás","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,"Árvore típica do cerrado, flor creme com cheiro desagradável","MBM146536",NA,NA,"55931",NA,NA,NA,"Southern America","Córrego Piçarrão",NA,NA,NA,"MBM146536",NA,"44724","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA
"425","2020-12-21 16:26:23-03","MBM","MBM","69094","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Mattos, N.F.","Mattos, J.","Brazil","São Paulo","São Simão","-47.5499992370605","-21.4699993133545",NA,NA,"No cerradão 5m, flores amarelas.","MBM069094",NA,NA,"8638",NA,NA,NA,"Southern America","Fazenda Bocaina",NA,NA,NA,"MBM069094",NA,"27881","auto","1960",NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-12-21 16:26:23-03","MBM","MBM","69620","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Hatschbach, G.","Hatschbach, G.","Brazil","Goiás","Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,"Árvore tortiosa, flor creme. Campo cerrado","MBM069620",NA,NA,"43766",NA,NA,NA,"Southern America","Rio Imbira",NA,NA,NA,"MBM069620",NA,"85457","auto","1981",NA,NA,NA,NA,NA,NA,NA,NA
"427","2020-12-21 16:26:23-03","MBM","MBM","124654","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Hatschbach, G.","Hatschbach, G.; Hatschbach, M.; Cervi, A.C.; Hatschbach, M.; Cervi, A.C.","Brazil","Mato Grosso do Sul","Nioaque","-55.8300018310547","-21.1352996826172",NA,NA,"Árvore tortuosa do cerrado, 6m, flor creme de cheiro desagradável. Capão cerrado","MBM124654",NA,NA,"52423",NA,NA,NA,"Southern America","Rod. BR-060",NA,NA,NA,"MBM124654",NA,"49299","auto","1988",NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-12-21 16:26:23-03","MBM","MBM","115691","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Lima, H.C. de","Wegland Vieira, H.C.","Brazil","Minas Gerais","Alpinópolis","-46.3880996704102","-20.8635997772217",NA,NA,"Arvoreta isolada na beira de pasto. Vagens verdes","MBM115691",NA,NA,"1152",NA,NA,NA,"Southern America","Fazenda Ponte da Serra",NA,NA,NA,"MBM115691",NA,"22010","auto","2009","06","17",NA,NA,NA,NA,NA,NA
"429","2020-12-21 16:26:23-03","MBM","MBM","331097","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.",NA,"Amorim, E.H.; et al.; et al.","Brazil","Minas Gerais","Perdizes","-47.2928009033203","-19.3528003692627",NA,NA,"Cerrado rupestre, árvore 4,5 m. Frutos verdes","MBM331097",NA,NA,"601","2003","03","07","Southern America","EPDA, Galheiro, Macega, Estação Ambiental Galgeiro.",NA,NA,NA,"MBM331097",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2020-12-21 16:26:23-03","MBM","MBM","16734","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Hatschbach, G.","Hatschbach, G.","Brazil","São Paulo","Rancharia","-50.8899993896484","-22.2199993133545",NA,NA,"Árvore típica do cerrado, flor creme","MBM016734",NA,NA,"26017",NA,NA,NA,"Southern America","Rodovia Raposo Tavares",NA,NA,NA,"MBM016734",NA,"50606","auto","1971","03",NA,NA,NA,NA,NA,NA,NA
"431","2020-12-21 16:26:23-03","MBM","MBM","223196","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Lima, H.C.","Hoehne, W.","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"Árvore do Cerrado","MBM223196",NA,NA,"s.n.",NA,NA,NA,"Southern America","Bairro do Arrial",NA,NA,NA,"MBM223196",NA,"53584","auto","2009","06","17",NA,NA,NA,NA,NA,NA
"432","2020-12-21 16:26:23-03","MBM","MBM","337667","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Guedes, M.L.","Guedes, M.L.; et al.; et al.","Brazil","Bahia","São Francisco",NA,NA,NA,NA,"Árvore de 6m de alt. PAP de 46,5 cm. Folhas com folíolos coriáceos, concolores, vilosos em ambas as faces. Cerrado","MBM337667",NA,NA,"13416","2007","05","07","Southern America","Fera da Mata. Médio. P#?#roximo ao Rio Carinhanha",NA,NA,NA,"MBM337667",NA,NA,NA,"2007","05",NA,NA,NA,NA,NA,NA,NA
"433","2020-12-21 16:26:23-03","MBM","MBM","386514","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Oliveira, E.A.","Felitto, G.; Lozano, E.D.; Roher, D.; Oliveira, E.A.; Lozano, E.D.; Roher, D.; Oliveira, E.A.","Brazil","Bahia","Correntina","-45.852903","-13.48525","-45.852903","-13.48525","Arvoreta, 3,5m, frutos maduros marrons.; Cerrado.","MBM386514",NA,NA,"679","2013","08","11","Southern America","Cerca de 30 km (leste) da BR-020","707","707",NA,"MBM386514",NA,NA,NA,"2013","10","01",NA,NA,NA,NA,NA,NA
"434","2020-12-21 16:26:23-03","MBM","MBM","386514","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Oliveira, E.A.","Felitto, G.; Lozano, E.D.; Roher, D.; Oliveira, E.A.; Lozano, E.D.; Roher, D.; Oliveira, E.A.","Brazil","Bahia","Correntina","-45.852903","-13.48525","-45.852903","-13.48525","Arvoreta, 3,5m, frutos maduros marrons.; Cerrado.","MBM386514",NA,NA,"679","2013","08","11","Southern America","Cerca de 30 km (leste) da BR-020","707","707",NA,"MBM386514",NA,NA,NA,"2013","10","01",NA,NA,NA,NA,NA,NA
"435","2020-12-21 16:26:23-03","MBM","MBM","52551","PreservedSpecimen","Plantae","Fabaceae","Dimorphandra","mollis","Dimorphandra mollis","Benth.","Lima, H.C. de","Shepherd, G.J.; et al.; et al.","Brazil","Goiás","Alto Paraíso",NA,NA,NA,NA,"Arbórea até 4m, flores amarelas","MBM052551",NA,NA,"3659",NA,NA,NA,"Southern America","Estrada São João da Aliança",NA,NA,NA,"MBM052551",NA,NA,NA,"2009","06","17",NA,NA,NA,NA,NA,NA
