"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","occurrenceRemarks","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","minimumElevationInMeters","maximumElevationInMeters","class","typeStatus","fieldNumber","relatedCatalogItem","previousCatalogNumber"
"242","2021-03-04 15:46:44-03","IF","SPSF","25100","PreservedSpecimen","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora",NA,NA,NA,NA,NA,"L.Rossi","1991","12","15","Brasil","SP","Iguape","Estação Ecológica Juréia-Itatins","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"1002","COLETA: XLS: SPSFAntigo;","Magnoliophyta","Solanales","55628",NA,"auto","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"243","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Solandra","viridiflora","Solandra viridiflora","Sims",NA,NA,NA,NA,"?",NA,NA,NA,"?",NA,NA,"Primus e Brasilia hanc plantam in Europam contulit Woodford (e. S. Paulo)",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Solandra","viridiflora","Solandra viridiflora","Sims",NA,NA,NA,NA,"Schott, HW",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"ad Tijucca in rupibus arboribusque",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"245","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Solandra","viridiflora","Solandra viridiflora","Sims",NA,NA,NA,NA,"Beyrich, HC",NA,NA,NA,"Brazil",NA,NA,"ad Rio de Janeiro et in Serra d'Estrella, prov. Sebastianopolitana",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"246","2017-09-11 17:14:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Solanaceae","Solandra","viridiflora","Solandra viridiflora","Sims",NA,NA,NA,NA,"Martius, CFP",NA,NA,NA,"Brazil",NA,NA,"in sylvis, locis saxosis ad rivulum prope Mandioccam versus publicam Julio",NA,NA,NA,NA,NA,NA,"s.n.","Augusto florens",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-02-08 12:45:36-03","UFRGS","ICN","153385","S","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers",NA,NA,NA,NA,"Vignoli-Silva, M; M.; Bovini, MG; Giordano, LC; Baumgratz, JFA","2006","03","16","Brasil","RJ","Paraty","Ponta Negra Trilha para Morro dos Antigos antes da cachoeira da Vargem","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"225","RB 422245; Fl. Epífita com aproximadamente 2m de altura, muito ramificada; flores verde esverdiado; Em borda da Mata Atlântica em vegetação de encosta.","Dicotyledon",NA,"34470",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-11-21 10:19:31-03","IBt","SP","316353","S","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Stehmann, JR",NA,NA,NA,"Stehmann, JR; Salino, A; Vasconcelos, MF","1997","08","30","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.479167","-20.096111","-43.479167","-20.096111","SP059919","SP059919","2282","Epífita, frutos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-11-12 15:23:48-03","IBt","SP","285282","S","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Stehmann, JR",NA,NA,NA,"Leitão Filho, HF; et al.","1995","02","15","Brasil","São Paulo","Iguape","Morro do Cristo","-41.491111","-24.655","-41.491111","-24.655","SP059930","SP059930","33535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-02-06 10:41:58-03","IBt","SP","303599","S","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Rapini, A","1994",NA,NA,"Furlan, A; et al.","1994","04","15","Brasil","São Paulo","Ubatuba","Trilha da Almada, km 13 da Rodovia Rio/Santos","-44.866667","-23.35","-44.866667","-23.35","SP059933","SP059933","1412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-11-21 10:19:31-03","IBt","SP","30908","S","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Toledo, JF","1951","09","26","Koscinsky, M; et al.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"SP059926","SP059926","119","Arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-11-21 10:19:31-03","IBt","SP","311719","S","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers",NA,"1996",NA,NA,"Sano, PT; Giulietti, AM; Parra, LR; Sztutman, M","1995","06","03","Brasil","Rio de Janeiro","Engenheiro Passos","Margem do rio do Salto, limite entre os Estados de São Paulo e Rio de Janeiro, subindo o rio, margem esquerda",NA,NA,NA,NA,"SP059921","SP059921","138","Árvore ca. 4m., na mata ciliar, margem do rio, cálice e corola verdes, filetes, estilete e estigma verdes, anteras creme passando a castanhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-11-21 10:19:31-03","IBt","SP","24330","S","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Freire de Carvalho, L","2008",NA,NA,"Hoehne, FC","1929","10","02","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,"SP059918","SP059918","s.n.","Mata",NA,NA,"24916",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-11-21 10:19:31-03","IBt","SP","79384","S","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers",NA,NA,NA,NA,"Kuhlmann, M","1951","03","19","Brasil","Rio de Janeiro","Angra dos Reis","Fazenda Japuhyla","-44.3180999755859","-23.0067005157471",NA,NA,"SP059920","SP059920","2625",NA,NA,NA,"32988",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-11-21 10:19:31-03","IBt","SP","101678","S","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Stehmann, JR","1996","05","13","Mattos, J; Mattos, N","1967","07","26","Brasil","São Paulo","Campos do Jordão","Reserva Florestal, Fazenda da Guarda","-45.5900001525879","-22.7299995422363",NA,NA,"SP059924","SP059924","15027","Na mata virgem, sub-escandente sobre o tronco de Araucaria, flôres grandes, branco esverdeadas",NA,NA,"21048",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-03-12 10:23:54-03","IBt","SP","352646","S","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Rossi, L",NA,NA,NA,"Rossi, L","1992","09","05","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Núcleo do Rio Verde","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"s.n.",NA,NA,NA,"55628",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-11-21 10:19:31-03","IBt","SP","251815","S","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Stehmann, JR",NA,NA,NA,"Rossi, L; et al.","1991","12","15","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Praia do Rio Verde, próximo à foz do Rio Verde, junto ao costão rochoso","-47.5499992370605","-24.7000007629395",NA,NA,"SP059928","SP059928","1002","Arvoreta ca. 5,0m alt., cálice, corola e filetes verdes, estilete alvo, estigma verde",NA,NA,"55628",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-11-21 10:19:31-03","IBt","SP","268725","S","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Stehmann, JR",NA,NA,NA,"Anunciação, EA; Oliveira, RJ","1993","12","13","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, praia do Rio verde, costão rochoso","-47.5499992370605","-24.7000007629395",NA,NA,"SP059927","SP059927","422","Árvore ca. 6,0m alt., corola esverdeada estigma e filetes verdes e anteras castanhas",NA,NA,"55628",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-02-06 10:41:58-03","IBt","SP","303600","S","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Rapini, A","1996","03",NA,"Miyagi, PH; et al.","1994","09","07","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do IAC. Beira da Rodovia Regis Bittencourt","-47.8800010681152","-24.7099990844727",NA,NA,"SP059932","SP059932","152",NA,NA,NA,"17990",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-02-06 10:41:58-03","IBt","SP","288665","S","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Rossi, L",NA,NA,NA,"Nicolau, SA; et al.","1995","09","08","Brasil","São Paulo","Pindamonhangaba","Fazenda São Sebastião do Ribeirão Grande, trilha da Cachoeira","-45.4599990844727","-22.9200000762939",NA,NA,"SP059929","SP059929","921",NA,NA,NA,"24176",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-11-21 10:19:31-03","IBt","SP","15406","S","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Toledo, JF","1951","09","26","Loefgren, A","1898","11","14","Brasil","São Paulo","Praia Grande","Mata, Costão do Itaipu.","-46.4000015258789","-24",NA,NA,"SP008566","SP008566","CGG4086",NA,NA,NA,"22363",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-11-21 10:19:31-03","IBt","SP","79383","S","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers",NA,NA,NA,NA,"Kuhlmann, M","1957","07","30","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia, Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,"SP059922","SP059922","4230",NA,NA,NA,"18032",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-11-21 10:19:31-03","IBt","SP","15408","S","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Toledo, JF","1951","09","26","Edwall, G","1902","08","23","Brasil","São Paulo","Santo André","Alto da Serra, mata virgem.","-46.5299987792969","-23.6599998474121",NA,NA,"SP008565","SP008565","CGG5876","Epifita, fl. verdes, fr.",NA,NA,"27258",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-02-06 10:41:58-03","IBt","SP","303598","S","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers",NA,NA,NA,NA,"Rossi, L; Catharino, ELM","1994","07","18","Brasil","São Paulo","São José do Barreiro","Parque Nacional da Bocaina, Sítio do Sr. Sebastião Arantes - Grotão de mata","-44.5699996948242","-22.6399993896484",NA,NA,"SP059934","SP059934","1570",NA,NA,NA,"30784",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-11-21 10:19:31-03","IBt","SP","154296","S","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers",NA,NA,NA,NA,"Kuhlmann, M; Jimbo, S","1956","07","12","Brasil","São Paulo","São Paulo","Jardim Botânico, Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"SP059925","SP059925","s.n.","Mata natural, flores verdes caidas de exemplar epífito sobre Persea",NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-21 10:19:31-03","IBt","SP","46067","S","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Toledo, JF","1951","09","26","Handro, O","1941","07","12","Brasil","São Paulo","São Paulo","Nativa no Jardim Botânico (planta viva n. 662)","-46.6300010681152","-23.5400009155273",NA,NA,"SP059923","SP059923","s.n.","Escandente, flores verde claras",NA,NA,"53584",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-02-06 10:41:58-03","IBt","SP","304147","S","Plantae","Solanaceae","Dyssochroma","viridiflora","Dyssochroma viridiflora","Miers","Stehmann, JR",NA,NA,NA,"Leitão Filho, HF; et al.","1996","02","07","Brasil","São Paulo","Ubatuba","Ilha Anchieta","-45.0699996948242","-23.4300003051758",NA,NA,"SP059931","SP059931","34361",NA,NA,NA,"34265",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
