"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","relationshipType","relatedCatalogItem","eventTime","fieldNumber","individualCount"
"297","2021-03-25 13:53:40-03","UNIVILLE","JOI","14571","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","A.L. de Gasper","2010","01","25","A. Stival-Santos","1626","2010","02","01","Brasil","Santa Catarina","Angelina","Rancho das Tabuas.","-49.049444","-27.630278","49º2'58''W","27º37'49''S","590","590","; HABITAT: entorno do fragmento, beira de estrada; TIPO VEGETACIONAL: Ecótono Floresta Ombrófila Densa e Floresta Ombrófila Mista","JOI014571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2021-03-25 13:53:40-03","UNIVILLE","JOI","7423","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","J.R. Stehmamn","2008","01","01","F.C.S. Vieira","2005","2007","12","20","Brasil","Santa Catarina","Garuva","Serra Quiriri, junto a casa vermelha.","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"; HABITAT: pantâmera; HABITO: arbusto","JOI007423",NA,NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA
"299","2019-10-07 09:18:15-03","UEFS","HUEFS","7371","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","M.F.Agra","1998","04",NA,"Sohn, S.","65","1981","03","23","Brasil","Santa Catarina","Canoinha",NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0007371","HUEFS0007371",NA,NA,NA,"Angiospermae","Solanales",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"300","2019-10-07 09:18:15-03","UEFS","HUEFS","29428","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"Ribas, O.S.","978","1996","01","17","Brasil","Santa Catarina","Campo Alegre","Rodeio Grande","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"Margem do rio Negro.","HUEFS0029428","HUEFS0029428",NA,NA,NA,"Angiospermae","Solanales","37493","auto","Asteranae",NA,NA,NA,NA,NA,NA
"301","2019-10-07 09:18:15-03","UEFS","HUEFS","29342","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"Cordeiro, J.","1385","1996","11","30","Brasil","Paraná","Campina Grande do Sul","Serra Ibitiraquire, subida ao Pico Paraná.","-49.0553016662598","-25.3055992126465",NA,NA,"1300","1300",NA,"HUEFS0029342","HUEFS0029342",NA,NA,NA,"Angiospermae","Solanales","55154","auto","Asteranae",NA,NA,NA,NA,NA,NA
"302","2015-03-07 08:31:14-03","F","FMNH-SEEDPLANTS","V0129766F","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0129766F","V0129766F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"303","2015-03-07 08:31:14-03","F","FMNH-SEEDPLANTS","V0129767F","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0129767F","V0129767F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"304","2015-03-07 08:31:14-03","F","FMNH-SEEDPLANTS","V0129769F","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0129769F","V0129769F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"305","2015-03-07 08:31:14-03","F","FMNH-SEEDPLANTS","V0129770F","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0129770F","V0129770F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"306","2015-03-07 08:31:14-03","F","FMNH-SEEDPLANTS","V0129771F","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0129771F","V0129771F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"307","2015-03-07 08:31:14-03","F","FMNH-SEEDPLANTS","V0129765F","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0129765F","V0129765F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"308","2015-03-07 08:31:14-03","F","FMNH-SEEDPLANTS","V0129768F","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0129768F","V0129768F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"309","2015-03-07 08:31:14-03","F","FMNH-SEEDPLANTS","V0129763F","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0129763F","V0129763F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"310","2015-03-07 08:31:14-03","F","FMNH-SEEDPLANTS","V0129764F","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0129764F","V0129764F_01","South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"311","2019-09-04 19:08:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Solanaceae","Solanum","podotrichum","Solanum podotrichum",NA,NA,NA,NA,NA,"A. Glaziou","8864",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Spermatophyta",NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA,NA,NA,NA
"312","2016-08-23 10:23:02-03","NHMLondon","NHM-LONDON-BOT","BM000935455","S","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"Per Karl Hjalmar Dusén; b.1855; d.1926; Dusén","s.n.","1903","12","30","Brasil","Paraná",NA,"Ponta Grossa opp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:5451328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2016-08-23 10:23:02-03","NHMLondon","NHM-LONDON-BOT","BM001120427","S","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","L.L.Giacomin","2012",NA,NA,"V. Thode","502","2009","12","14","Brasil","Paraná",NA,"Bituruna","-51.534167","-26.221944","-51.534167","-26.221944",NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:5457918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-11-12 17:03:38-03","UEL","FUEL","45583","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Stehmann, JR","2009","07","15","Verdi, M; Godoy, MB; Dreveck, S","20","2007","11","12","Brasil","Santa Catarina","Itaiópolis","Butiá de Cima, 604852 S e 7093203 O","-49.949722","-26.277222","-49.949722","-26.277222","896","896",NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-11-12 17:03:38-03","UEL","FUEL","51095","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Gasper, AL","2009","03",NA,"Dreveck, S; Gasper, AL; Carneiro, FE","526","2009","01","22","Brasil","Santa Catarina","Irani","Lajeado Cordeiro, Floresta Ombrófila Mista","-51.93","-27","-51.93","-27","1022","1022",NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-11-12 17:03:38-03","UEL","FUEL","54818","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Gasper, AL","2009","04","30","Stival-Santos, A; Uller, HF; Silveira, S","227","2008","12","11","Brasil","Santa Catarina","Anita Garibaldi","Coral","-51.122222","-27.719444","-51.122222","-27.719444","101","101",NA,"FUEL054818",NA,NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-11-12 17:03:38-03","UEL","FUEL","55443","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,"Maçaneiro, JP; Cunha, JE","88","2016","08","15","Brasil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajai, Faxinal do Bepe","-49.196944","-27.115556","-49.196944","-27.115556","695","710",NA,"FUEL055443",NA,NA,NA,NA,"Tracheophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-11-12 17:03:38-03","UEL","FUEL","32673","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Silva, ACB",NA,NA,NA,"Silva, ACB; Reato, LR","758","2001","01","10","Brasil","Minas Gerais","Delfinópolis","Estância Carmem Sílvia","-46.8539009094238","-20.343900680542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales","41380","auto",NA,NA,NA,NA,NA,NA,NA
"319","2020-11-12 17:03:38-03","UEL","FUEL","32220","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Giacomin, LL","2008",NA,NA,"Ribas, OS; Silva, JM; Simon, GF","5823","2004","01","16","Brasil","Paraná","Bocaiúva do Sul","Serra do Bocaina, Floresta ombrófila densa alto montana. Encosta do morro","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales","61623","auto",NA,NA,NA,NA,NA,NA,NA
"320","2020-11-12 17:03:38-03","UEL","FUEL","23158","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Moro, RS","1994","07",NA,"Moro, RS","s.n.","1994","01","28","Brasil","Paraná","Ponta Grossa","Rio São Jorge","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales","46557","auto",NA,NA,NA,NA,NA,NA,NA
"321","2020-11-12 17:03:38-03","UEL","FUEL","20718","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Stehmann, JR","2000",NA,NA,"Paiva, MRC; Correa, GT; Dias, AT; Ferreira, JA","s.n.","1996","02","29","Brasil","Paraná","Teixeira Soares","Fazenda Capão Bonito; próximo a casa do Romão, proximo a casa do Romão","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales","31767","auto",NA,NA,NA,NA,NA,NA,NA
"322","2020-11-12 17:03:38-03","UEL","FUEL","45552","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Stehmann, JR","2009","07","15","Gasper, AL; Brogni, E; Santos, EM","886","2007","11","06","Brasil","Santa Catarina","Bela Vista do Toldo","Rio da Areia de Cima, 262213,1 S e 502917,3 O","-50.4644012451172","-26.2733001708984",NA,NA,"800","800",NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales","41037","auto",NA,NA,NA,NA,NA,NA,NA
"323","2020-11-12 17:03:38-03","UEL","FUEL","45551","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Stehmann, JR","2009","07","15","Gasper, AL; Brogni, E","1532","2008","02","28","Brasil","Santa Catarina","Taió","Sentido Fazenda Bretzke, 577317 S e 7003080 O","-49.9981002807617","-27.1163997650146",NA,NA,"802","802",NA,NA,NA,NA,NA,NA,"Tracheophyta","Solanales","32258","auto",NA,NA,NA,NA,NA,NA,NA
"324","2019-11-01 15:11:06-03","UnB","UB","189482","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Mul, JP",NA,NA,NA,"Lindeman, JC; Haas, JH","3799","1966","12","24","Brasil","Paraná ","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Shrub, 2m tall; leaves bullate. Calyx inside light green, outside sordid-yellow, spiny; corolla white.; 12km N of Curitiba.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"325","2019-11-01 15:11:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Kummrow, R","1996",NA,NA,"Ribas, OS; Barbosa, E; Silva, LBP","978","1996","01","17","Brasil","Santa Catarina","Campo Alegre","Rodeio Grande","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"Arbusto, 3.5 m, flores alvas, anteras amarelas; Margem do Rio Negro",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA
"326","2019-11-01 15:11:06-03","UnB","UB","171445","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G","1981","12",NA,"Hatschbach, G","44315","1981","11","04","Brasil","Paraná ","Tijucas do Sul","Cavalo Morto.","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"Arbusto 2,5m, petalas alvas, anteras amarelas.; Orla mata e capoeira.",NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"327","2019-10-03 10:04:30-03","UFSCar","SORO","2015","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,NA,"674","2004","09","05","Brasil","Minas Gerais","Extrema","Serra do Lopo. Estrada da Serra do Lopo","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA
"328","2019-10-03 10:04:30-03","UFSCar","SORO","2019","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén",NA,NA,NA,NA,NA,"1982","2005","05","13","Brasil","Minas Gerais","Extrema","Serra do Lopo. Trilha Pedra das Flores","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15223","auto",NA,NA,NA,NA,NA,NA,NA
"329","2020-08-20 20:42:16-03","UFSC","FLOR","62886","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Gasper, A.L. de","2010",NA,NA,"Stival-Santos, A.; Legal, E.; Silveira, S.","1626","2010","02","01","Brasil","Santa Catarina","Angelina","Local: Rancho das Tábuas.","-49.049444","-27.630278","49º2'58''W","27º37'49''S","590","590","Estádio de sucessão: avançado. Fruto: verde. Hábito: Arbusto","FLOR0062886","FLOR0062886",NA,NA,NA,NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-08-20 15:00:41-03","UFSC","FLOR","63969","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Gasper, A.L. de","2009","12",NA,"Dreveck, S.; Carneiro, F.E.","1430","2009","11","26","Brasil","Santa Catarina","Joinville","Local: Comfloresta.","-49.140833","-26.187222","49º8'27''W","26º11'14''S","822","822","Florística IFFSC 1047 (arbusto). Estádio suces.: médio de regeneração; Hábito: arbustiva; Cor da flor: botão floral com tricomas marrom","FLOR0063969","FLOR0063969",NA,NA,NA,NA,"Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2020-08-20 20:42:16-03","UFSC","FLOR","27681","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Hatschbach, G.","1996",NA,NA,"Cordeiro, J.; Ribas, O.S.","1385","1996","11","30","Brasil","Paraná","Campina Grande do Sul","Serra Ibitiraquire, subida ao Pico Paraná.","-49.0553016662598","-25.3055992126465",NA,NA,"1300","1300","arbusto, flor alva, 1,3m altura","FLOR0027681",NA,NA,NA,NA,NA,"Solanales","55154","auto",NA,NA,NA,NA,NA,NA,NA
"332","2020-08-20 20:42:16-03","UFSC","FLOR","16753","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Falkenberg, D.B.","1986",NA,NA,"Falkenberg, D.B.","3827","1986","11","13","Brasil","Santa Catarina","Blumenau","Fazenda Faxinal (Florestal R. H. Ltda.), próximo ao rio Garcia, via Lageado Alto, Guabiruba.","-49.0661010742188","-26.9193992614746",NA,NA,"600","600","arbusto, 1,5m altura","FLOR0016753",NA,NA,NA,NA,NA,"Solanales","34291","auto",NA,NA,NA,NA,NA,NA,NA
"333","2020-08-20 20:42:16-03","UFSC","FLOR","16628","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Falkenberg, D.B.","1987",NA,NA,"Falkenberg, D.B.","3857","1986","11","13","Brasil","Santa Catarina","Blumenau","Fazenda Faxinal (Florestal R. H. Ltda.), próximo ao rio Garcia, via Lageado Alto, Guabiruba.","-49.0661010742188","-26.9193992614746",NA,NA,"700","700","arbusto, 2m altura","FLOR0016628",NA,NA,NA,NA,NA,"Solanales","34291","auto",NA,NA,NA,NA,NA,NA,NA
"334","2020-08-20 15:00:41-03","UFSC","FLOR","64073","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Ritter, M.","2013","11",NA,"Heineberg, M.; Machado, T.","36","2012","12","11","Brasil","Santa Catarina","Ibirama","Aldeia do Bugio, Terra Indígena Ibirama - Laklãnõ.","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,NA,"FLOR0064073","FLOR0064073",NA,NA,NA,NA,"Solanales","18533","auto",NA,NA,NA,NA,NA,NA,NA
"335","2020-08-20 15:00:41-03","UFSC","FLOR","64020","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Ritter, M.","2013","11",NA,"Machado, T.; Heineberg, M.","167","2013","05","25","Brasil","Santa Catarina","Ibirama","Aldeia Sede Terra Indigena Ibirama-La Klãnõ.","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,NA,"FLOR0064020","FLOR0064020",NA,NA,NA,NA,"Solanales","18533","auto",NA,NA,NA,NA,NA,NA,NA
"336","2020-08-20 20:42:16-03","UFSC","FLOR","1207","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Smith, L.B.","1964",NA,NA,"Klein, R.M.","2254","1957","11","26","Brasil","Santa Catarina","Vidal Ramos","Sabiá.","-49.3558006286621","-27.3918991088867",NA,NA,"650","650","arbusto, flor branca, 2m altura","FLOR0001207",NA,NA,NA,NA,NA,"Solanales","21797","auto",NA,NA,NA,NA,NA,NA,NA
"337","2021-03-04 15:46:47-03","IF","SPSF","21627","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","L.L.Giacomin","2009","08","24","L.B.Albuquerque","66","1996","12","17","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: borda da mata&nf;;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Solanales","38855","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"338","2021-03-04 15:46:47-03","IF","SPSF","32556","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae",NA,NA,NA,NA,NA,"F.A.R.D.P.Arzolla & G.C.R.Paula","349","2003","10","26","Brasil","MG","Extrema","Serra do Lopo","-46.3182983398438","-22.854700088501",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: 1700m alt.&nf;;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Solanales","15223","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"339","2021-03-04 15:46:47-03","IF","SPSF","44129","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","L.L.Giacomin",NA,NA,NA,"O.S.Ribas & J.M.Silva & G.F.Simon","5823","2004","01","16","Brasil","PR","Bocaiúva do Sul","serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"COLETA: Floresta Ombrófila Densa Alto Montana&nf;Arvoreta 4m; flor alva.; GEOGRAFIA: Encosta de morro;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Solanales","61623","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"340","2021-03-04 15:46:47-03","IF","SPSF","31020","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae",NA,NA,NA,NA,NA,"G. Hatschbach","72494","2001","11","09","Brasil","SC","Urubici","floresta degradada","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Solanales","30102","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"341","2021-03-04 15:46:47-03","IF","SPSF","21603","PreservedSpecimen","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","L.L.Giacomin","2009","08","24","A.R.Ferretti","48","1996","12","13","Brasil","SP","Cunha","P.E.Serra do Mar - Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: vegetaçao secundaria, antiga pastagem&nf;;",NA,NA,"América do Sul",NA,NA,"Magnoliophyta","Solanales","38855","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"342","2021-02-08 12:45:52-03","UFRGS","ICN","051587","S","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Mentz, LA","1995","10","10","Sobral, M","s.n.","1982","02","08","Brasil","PR","Araucária","Vila Angélica","-49.4103012084961","-25.5930995941162",NA,NA,NA,NA,"Arbusto, 1,5m; Resto de mata","ICN00036871",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"21346","auto",NA,NA,NA,NA,NA,NA,NA
"343","2021-02-08 12:45:52-03","UFRGS","ICN","153082","S","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Mentz, LA",NA,NA,NA,"Wasum, R","4288","2007","10","04","Brasil","PR","Inácio Martins",NA,"-51.0788993835449","-25.5711002349854",NA,NA,"1276","1276","Doação do Herbário HUCS.; Em borda de mata.","ICN00036867",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"35964","auto",NA,NA,NA,NA,NA,NA,NA
"344","2021-02-08 12:45:52-03","UFRGS","ICN","195089","S","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Stehmann, JR","2000",NA,NA,"Paiva, MRC; Correa, GT; Dias, AT; Ferreira, JA","s.n.","1996","02","29","Brasil","PR","Teixeira Soares","Fazenda Capão Bonito, próximo a casa do Romão.","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,"Doação Herbário FUEL 20718; Escandente, 5m alt., frutos imaturos amarelo-esverdeados","ICN00036861",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA
"345","2021-02-08 12:45:52-03","UFRGS","ICN","084607","S","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Mentz, LA","1995","12","29","Falkenberg, D","3827","1986","11","13","Brasil","SC","Blumenau","Fazenda Faxinal","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"Arbusto, 1,5m, flores brancas; Beira de mata","ICN00036870",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA
"346","2021-02-08 12:45:52-03","UFRGS","ICN","098011","S","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Mentz, LA","1995","12","29","Falkenberg, D","3857","1986","11","13","Brasil","SC","Blumenau","Fazenda Faxinal","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"Arbusto, 2m, flores brancas; Beira de capoeirão","ICN00036860",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA
"347","2021-02-08 12:45:52-03","UFRGS","ICN","152519","S","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Mentz, LA; Vendruscolo, GS",NA,NA,NA,"Vendruscolo, GS","781","2008","01","16","Brasil","SC","Urubici","estrada do campo dos padres para a pousada Rio Canoas","-49.5917015075684","-28.0149993896484",NA,NA,"1687","1687","Árvores de 2,5 m, flores brancas.; Borda de Floresta Ombrófila Mista. 27°56'46.6S; 49°18'26.8W.","ICN00036862",NA,"América do Sul",NA,NA,"Dicotyledon",NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA
"348","2021-02-08 12:45:52-03","UFRGS","ICN","113891","S","Plantae","Solanaceae","Solanum","lacerdae","Solanum lacerdae","Dusén","Giacomin, LL","2015","07",NA,"Stehmann; et al.","1726","1995","12","05","Brasil","SC","São Bento do Sul","estrada para Corupa","-49.441944","-26.255278","-49.441944","-26.255278","920","920","arbusto, ca. 1,5-2 m de altura, inflorescências acastanhadas, corola branca","ICN00036868",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
