"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","identifiedBy","recordNumber","continentOcean","locality","preparationType","occurrenceRemarks","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","1015996","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","F. de Barros","1989","07","05","Brazil","São Paulo","Cananéia","-47.903298","-25.084408",NA,NA,NA,NA,"NY01015996","NY01015996_01","Magnoliophyta","Myrtales","S. A. C. Chiea","1688","South America","Ilha do Cardoso. Restinga da Itacuruça.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115952' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","522843","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Illegible collector name",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NY00522843","NY00522843_01","Magnoliophyta","Myrtales","C. A. Cogniaux","s.n.","South America","Brasilia","sheet","Collector possibly Glaziou? <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=97873' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","522846","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","J. S. Blanchet","1831",NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"NY00522846","NY00522846_01","Magnoliophyta","Myrtales","S. S. Renner","653","South America","In Brasilia intratropica circa Bahia. (Crescit in Convallibus)","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=97901' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","02098136","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","F. A. Michelangeli","2014","03","30","Guyana","Potaro-Siparuni",NA,"-59.4869","5.17725",NA,NA,"440",NA,"NY02098136","NY02098136_01","Magnoliophyta","Myrtales","F. A. Michelangeli","2601","South America","Kaieteur National Park; rock outcrops and savanna near Northern end of air strip.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2362886' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","522858","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","R. de Lemos Fróes","1943","03",NA,"Brazil","Bahia","Ilhéus","-39.0283594","-14.8728177",NA,NA,NA,NA,"NY00522858","NY00522858_01","Magnoliophyta","Myrtales","S. S. Renner","20001","South America","Entre Olivença e Ilhéus","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=97871' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","522863","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","S. Araujo","1946","05","25","Brazil","Rio de Janeiro","Cabo Frio","-42.0183","-22.8794",NA,NA,NA,NA,"NY00522863","NY00522863_01","Magnoliophyta","Myrtales","S. S. Renner","493","South America","Barra de Sao Joao e Campos Novos","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=97872' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01856040","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","M. J. R. Rocha","2013","02","21","Brazil","Goiás","Cocalzinho de Goiás","-48.7814","-15.8064",NA,NA,"1120","1120","NY01856040","NY01856040_01","Magnoliophyta","Myrtales","A. F. A. Versiane; M. J. R. Rocha","928","South America","Serra dos Pirineus. BR-414; próximo à eucaliptal. ca 2 Km de Cocalzinho","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2190502' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","522850","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","R. M. Harley","1980","05","17","Brazil","Bahia","Maraú","-38.97","-14.07",NA,NA,NA,"50","NY00522850","NY00522850_01","Magnoliophyta","Myrtales","J. J. Wurdack","22156","South America","About 5 km N from turning to Maraú, along the Campinho road. G9","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=97893' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","522842","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Collector unspecified",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NY00522842","NY00522842_01","Magnoliophyta","Myrtales","J. J. Wurdack","1215","South America","Brasilia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=97885' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","522840","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","B. J. Pickel","1934","06","05","Brazil","Pernambuco","Recife","-34.931635","-8.045763",NA,NA,NA,NA,"NY00522840","NY00522840_01","Magnoliophyta","Myrtales","S. S. Renner","3570","South America","Recife","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=97897' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","522847","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","J. N. Rose","1915","08","08","Brazil","Rio de Janeiro","Cabo Frio","-42.032149","-22.874703",NA,NA,NA,NA,"NY00522847","NY00522847_01","Magnoliophyta","Myrtales","S. S. Renner","20694","South America","Vicinity of Cabo Frio","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=97868' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","522831","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","H. S. Irwin","1965","09","18","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,"975","975","NY00522831","NY00522831_01","Magnoliophyta","Myrtales","S. S. Renner","8421","South America","Rio Torto, immediately N of Brasília, D. F.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=97896' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00939833","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","F. E. Drouet","1935","10","04","Brazil","Ceará","Fortaleza","-38.5431","-3.7172",NA,NA,NA,NA,"NY00939833","NY00939833_01","Magnoliophyta","Myrtales","L. B. Smith","2556","South America","Abundant in boggy meadows at east end of Avenida Heraclito Graça.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013429' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01164846","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(DC.) Triana","K. J. Wurdack","2009","05","27","Guyana",NA,NA,"-60.30211111","5.709333333",NA,NA,"516","516","NY01164846","NY01164846_01","Magnoliophyta","Myrtales","F. A. Michelangeli","5168","South America","Imbaimadai, savanna near airstrip","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1513275' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","522852","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","G. F. J. Pabst","1952","01","05","Brazil","Rio de Janeiro","Maricá","-42.865151","-22.958935",NA,NA,NA,NA,"NY00522852","NY00522852_01","Magnoliophyta","Myrtales","S. S. Renner","10126","South America","Restinga perto da Lagoa de Maricá","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=97869' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","3475646","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","B. Maguire","1944","10","19","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,"NY03475646",NA,"Magnoliophyta","Myrtales",NA,"24988","South America","Km. 68, vicinity Sectie 0","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3788843' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00939832","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","A. Macedo","1948","05","27","Brazil","Minas Gerais","Campina Verde","-49.4864","-19.5358",NA,NA,NA,NA,"NY00939832","NY00939832_01","Magnoliophyta","Myrtales","S. S. Renner","1083","South America","Jacaré.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013427' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01807006","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","G. A. Gomes-Costa","2010","10","14","Brazil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,"NY01807006","NY01807006_01","Magnoliophyta","Myrtales","F. A. Michelangeli","220","South America","Jaqueira. RPPN Frei Caneca. Caminho para Pedra Danta, contornando o açude.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1551601' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","02103554","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","L.A. Gomes","2013","05","22","Brazil","Sergipe","Santa Luzia do Itanhy","-37.3761","-11.3781",NA,NA,NA,NA,"NY02103554","NY02103554_01","Magnoliophyta","Myrtales","L.A. Gomes","1075","South America","Mata do Crasto: Borda de mata.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2255510' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","522836","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","R. Kral","1988","11","13","Brazil","Bahia","Porto Seguro","-39.0987352","-16.4264891",NA,NA,NA,"50","NY00522836","NY00522836_01","Magnoliophyta","Myrtales","J. J. Wurdack","75664","South America","5 kms W of Porto Seguro on road to Eunapolis","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=97890' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","522854","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","A. M. Amorim","1995","10","26","Brazil","Bahia","Jacobina","-40.5181","-11.1808",NA,NA,NA,NA,"NY00522854","NY00522854_01","Magnoliophyta","Myrtales","J. J. Wurdack","1750","South America","Estrada que liga Jacobina a Morro do Chapéu, ca. de 1 km. de Jacobina. Ramal que leva a Chachoeira do Alves, ca. 10 km da estrada principal","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=97892' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","522838","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","A. M. Amorim","1992","08","25","Brazil","Bahia","Uruçuca","-39.0617","-14.4231",NA,NA,NA,NA,"NY00522838","NY00522838_01","Magnoliophyta","Myrtales","J. J. Wurdack","663","South America","Distrito de Serra Grande, 7.3 km na estrada Serra Grande/Itacaré. Conjunto Fazenda Santa Cruz","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=97891' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","522844","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","L. Riedel",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NY00522844","NY00522844_01","Magnoliophyta","Myrtales","S. S. Renner","s.n.","South America","{From protologue: Ad Serra da Piedade]","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=97902' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","02099245","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","L.A. Gomes","2012","08","14","Brazil","Sergipe",NA,"-37.42552924519","-11.393726",NA,NA,NA,NA,"NY02099245","NY02099245_01","Magnoliophyta","Myrtales","F. A. Michelangeli","591","South America","Santa Luzia do Itanhy, RPPN Mata do Crasto: Borda de mata.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2293162' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","522861","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","A. P. Duarte","1961","09","28","Brazil","Bahia","Porto Seguro","-39.0644","-16.4497",NA,NA,NA,NA,"NY00522861","NY00522861_01","Magnoliophyta","Myrtales","J. J. Wurdack","6007","South America","Porto Seguro","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=97883' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00939835","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","J. B. E. Pohl",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"NY00939835","NY00939835_01","Magnoliophyta","Myrtales",NA,"3217","South America","In paludosis ad Juhumao.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013433' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","522866","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","R. M. Harley","1977","01","16","Brazil","Bahia","Alcobaça","-39.22","-17.48",NA,NA,NA,NA,"NY00522866","NY00522866_01","Magnoliophyta","Myrtales","S. S. Renner","17975","South America","Between Alcobaça & Prado, on the coast road 12 km N of Alcobaça","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=97899' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","522826","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","G. A. Aymard Corredor","1985","08","11","Venezuela","Bolívar",NA,"-61.47","6.22",NA,NA,"180","180","NY00522826","NY00522826_01","Magnoliophyta","Myrtales","J. J. Wurdack","4087","South America","Dtto. Sifontes. Concesión Minera Cristina Cuatro. 16 km al NO del Km 88","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=97889' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","3910193","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","F. Almeda","1998","06","02","Brazil","Minas Gerais","Jaboticatubas","-43.5","-19.16666667",NA,NA,NA,NA,"NY03910193",NA,"Magnoliophyta","Myrtales",NA,"7783","South America","Serra do Cipó, entre km 145 na estrada para Conceição do Mato Dentro","Sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4451186' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2016-09-27 15:50:00-03","NY","NYBG","38406","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata longifolia","Cogn.","R. H. Schomburgk","1841",NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,"NY00038406","NY00038406_01","Magnoliophyta","Myrtales",NA,"165(18b)","South America",NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=405341' target='other'> <mi>dwc_moreinfo</mi></a>","longifolia","syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","522839","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata longifolia","Cogn.","A. M. Amorim","1991","11","06","Brazil","Bahia","Uruçuca","-39.0331149","-14.4781042",NA,NA,NA,NA,"NY00522839","NY00522839_01","Magnoliophyta","Myrtales","J. J. Wurdack","346","South America","Distrito de Serra Grande. Estrada Serra Grande Ilhéus, a 3 km do Distrito","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=405339' target='other'> <mi>dwc_moreinfo</mi></a>","longifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","522837","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata longifolia","Cogn.","A. M. V. de Carvalho","1991","07","01","Brazil","Bahia","Uruçuca","-39.2844009399414","-14.5930995941162",NA,NA,NA,NA,"NY00522837","NY00522837_01","Magnoliophyta","Myrtales","J. J. Wurdack","3494","South America","Distrito de Serra Grande. Arredores da sede do Distrito","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=405338' target='other'> <mi>dwc_moreinfo</mi></a>","longifolia",NA,"33791","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","245695","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata martiana","Cogn.","Martii Herbar. Florae Brasil.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NY00245695","NY00245695_01","Magnoliophyta","Myrtales",NA,"507","South America","Brasilia","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=485518' target='other'> <mi>dwc_moreinfo</mi></a>","martiana","syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","38408","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata microphylla","Cogn.","L. Riedel",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NY00038408","NY00038408_01","Magnoliophyta","Myrtales",NA,"428","South America","Brasilia","sheet","Collection number penciled after Riedel's name <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=246295' target='other'> <mi>dwc_moreinfo</mi></a>","microphylla","syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2016-09-27 05:01:00-03","NY","NYBG","1654093","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata",NA,"C. V. Martin","2004","11","10","French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,"NY01654093","NY01654093_01","Magnoliophyta","Myrtales","C. V. Martin","419","South America","Saut Leodade track.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1945000' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","522832","PreservedSpecimen","Plantae","Melastomataceae","Pterolepis","glomerata","Pterolepis glomerata","(Rottb.) Miq.","Restinga I","1953","09","06","Brazil","Rio de Janeiro","Casimiro de Abreu","-41.989285","-22.571814",NA,NA,NA,NA,"NY00522832","NY00522832_01","Magnoliophyta","Myrtales","J. J. Wurdack","973","South America","District of Barra de Sao Joao, near Barra de Sao Joao village","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=97877' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
