"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","sex"
"47","2020-11-24 17:11:07-03","UTFPR","DVPR","2813","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Dias, MC","Berg, GA","s.n.","1996","09","13","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"DVPR002813",NA,"1998",NA,NA,"Canion Guartelá",NA,NA,"Arvoreta 2m, flor branca com estames amarelos, folha pilosa, frequente na mata.","Magnoliophyta",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"48","2020-11-24 17:11:07-03","UTFPR","DVPR","48","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Estevan, DA","Estevan, DA; et al.","384","2004","07","23","Brasil","Paraná","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,"DVPR000048","DVPR000048","2004",NA,NA,"Campo de Fora",NA,NA,"Arvoreta 1,5 m, flores amarelas.","Magnoliophyta",NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA
"49","2020-11-24 17:11:07-03","UTFPR","DVPR","3351","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Cordeiro, J","Caxambu, MG; et al.","3602","2011","10","14","Brasil","Paraná","Tijucas do Sul","-49.03004","-25.5014","-49.03004","-25.5014","DVPR003351",NA,"2013",NA,NA,"Associação dos Professores da UTFPR.","857","857","arvoreta ca. 4 m, semi-ciófila. Frutos imaturos verdes e maduros laranjados.; Relevo: ondulado - vegetação: Floresta Ombrófila Mista Montana.","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:50:03-03","EAO","IAN","120651","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","beta","Daphnopsis beta","Taub.",NA,"Handro, O","1071","1963","09","04","Brasil","São Paulo",NA,NA,NA,NA,NA,"IAN120651",NA,NA,NA,NA,"Nativa do Jardim Botânico.",NA,NA,"Árvore de 4m de altura; flores esverdeadas.","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-04-08 17:44:21-03","EAO","IAN","40724","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","beta","Daphnopsis beta","Taub.",NA,"Glaziou, AFM","11481",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"IAN040724",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-04-08 17:44:21-03","EAO","IAN","40717","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","longifolia","Daphnopsis longifolia","Taub.",NA,"Glaziou, AFM","12141",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"IAN040717",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-12-04 15:25:55-03","PUCPR","HUCP","2867","S","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling.","Acra, LA","Krul, LM","196",NA,NA,NA,"Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"HUCP00019606","HUCP00019606","1988","07","10","Rio Iraí",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"54","2019-12-04 15:25:55-03","PUCPR","HUCP","7414","S","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling.","Hatschbach, GG","Ribas, OS; Sobral, M","547","1993","07","22","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"HUCP00019281","HUCP00019281",NA,NA,NA,"Morro Mãe Catira",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"55","2020-10-27 11:22:06-03","PUCPR","HUCP","12356","S","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling.","Guimarães, O","Cervi, AC; Schell, S","2446","1987","08","04","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"HUCP00019333","HUCP00019333",NA,NA,NA,"Rua Dom Pedro 2º",NA,NA,"Nº 33526.","Eudicotiledonea",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"56","2019-12-04 15:25:55-03","PUCPR","HUCP","11546","S","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling.","Dias, MC","Souza, LRM","s.n.","1996","09","12","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"HUCP00019174","HUCP00019174",NA,NA,NA,"Parque Estadual do Guartelá",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"57","2019-12-04 15:25:55-03","PUCPR","HUCP","22250","S","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling.","Cordeiro, J","Felitto, G; Lozano, E; Balleitoni, B; Venancio, F","334","2012","08","31","Brasil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"HUCP00019283","HUCP00019283",NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"58","2019-12-04 15:25:55-03","PUCPR","HUCP","18691","S","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling.","Selusniaki, M","Selusniaki, M; Beltrami, L","1213","2006","08","26","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"HUCP00019554","HUCP00019554","2008",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"59","2019-12-04 15:25:55-03","PUCPR","HUCP","19037-A","S","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling.","Selusniaki, M","Selusniaki, M; Beltrami, L","1515","2007","11","10","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"HUCP00019166","HUCP00019166",NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"60","2019-12-04 15:25:55-03","PUCPR","HUCP","19072-B","S","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling.","Selusniaki, M","Selusniaki, M","1294","2007","06","30","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"61","2019-12-04 15:25:55-03","PUCPR","HUCP","3294","S","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling.","Britez, RM","Britez, RM","1787",NA,NA,NA,"Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"HUCP00019088","HUCP00019088","1987","09","12","Ilha do Mel, Praia do Farol.",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"62","2019-12-04 15:25:55-03","PUCPR","HUCP","16298","S","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling.","Cervi, AC","Cervi, AC","8329","2002","12","04","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"HUCP00019595","HUCP00019595",NA,NA,NA,"Rio do Corvo",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"63","2019-12-04 15:25:55-03","PUCPR","HUCP","7415","S","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling.","Hatschbach, GG","Ribas, OS; Cordeiro, J; Barboza, E","626","1993","11","10","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"HUCP00019437","HUCP00019437",NA,NA,NA,"RPPN Nhandara Guaricana da Usina","800","800",NA,"Eudicotiledonea",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"64","2020-11-26 18:09:55-03","CPAN-UFMS","COR","10324","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","G. Hatschbach","Cruz,J.M.; Cordeiro, J.","218","1999","11","30","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,"Guaricana. Floresta atlântica, junto a córrego.; ;.",NA,NA,"Com fruto:amarelado",NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"65","2019-10-09 11:25:21-03","UFBA","ALCB","125227","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meiss.) Nevl.",NA,"Costa, G; Ribeiro, PL; Texeira, T","1794","2016","05","04","Brasil","Bahia","Laje","-39.091944","-12.657222","-39.091944","-12.657222","ALCB031022","ALCB031022",NA,NA,NA,"Fazenda Sete Voltas.",NA,NA,"ca, 3 m.. Flores esverdeadas.","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-10-09 11:25:21-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meiss.) Nevl.","Rossi, L","Ribas, OS; Barbosa, E","403","1992","01","10","Brasil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"1996",NA,NA,"São João do Piraí",NA,NA,"1 m. Flor creme.; clareiras da mata.","Dicotyledon",NA,"Southern America",NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"67","2020-02-08 10:00:36-03","NBC","NL-BOTANY","U.1743307","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Lindeman JC; Haas JH de",NA,"1967","09","02","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1743307","NL-U1743307",NA,NA,NA,"Flora Brasiliae Australis. Est. Parana. Serra do Mar; Estrada da Graciosa.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1743307 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malvales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"68","2020-02-08 10:00:36-03","NBC","NL-BOTANY","U.1743308","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Lindeman JC; Horreüs de Haas R",NA,"1966","09","08","Brazil","Paraná",NA,NA,NA,NA,NA,"NL-U1743308","NL-U1743308",NA,NA,NA,"Flora Brasiliae Australis. Est. Parana. 10 km E. of Curitiba. Edge of pinhal.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1743308 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malvales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"69","2020-02-08 10:00:36-03","NBC","NL-BOTANY","U.1743309","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Lindeman JC; Horreüs de Haas R",NA,"1967","09","02","Brazil","Paraná",NA,NA,NA,NA,NA,"NL-U1743309","NL-U1743309",NA,NA,NA,"Serro do Mar. Estrada da Graciosa",NA,NA,"rain forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1743309 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malvales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"70","2020-02-08 10:00:36-03","NBC","NL-BOTANY","U.1743310","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Klein RM",NA,"1955","08","26","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1743310","NL-U1743310",NA,NA,NA,"Plantas de Santa Catarina. Embira branca. Cunhas, Itajai. Oral da mata.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1743310 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malvales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"71","2020-02-08 10:00:36-03","NBC","NL-BOTANY","U.1743306","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Lindeman JC; Haas JH de",NA,"1966","08","17","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1743306","NL-U1743306",NA,NA,NA,"Flora Brasiliae Australis. Est. Parana. ca. 45 km N. of Curitiba.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1743306 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malvales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"72","2020-02-08 10:00:36-03","NBC","NL-BOTANY","U.1743311","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Reitz R; Klein RM",NA,"1954","09","24","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1743311","NL-U1743311",NA,NA,NA,"Plantas Santa Catarina. Embira branca. Cunhas, Itajai. Na Orla da mata.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1743311 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malvales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"73","2020-02-08 10:00:36-03","NBC","NL-BOTANY","U.1743312","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Rauscher I",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NL-U1743312","NL-U1743312",NA,NA,NA,"Araucarian forest in SE Brazil. State of Parana, Prov. Ponta Frossa, Mun. Vila Velha, parque nacional de Vila Vehla.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1743312 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malvales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"74","2020-02-08 10:00:36-03","NBC","NL-BOTANY","U.1743313","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Lindeman JC; Horreüs de Haas R",NA,"1967","03","09","Brazil","Paraná",NA,NA,NA,NA,NA,"NL-U1743313","NL-U1743313",NA,NA,NA,"Fazenda Reserva",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1743313 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malvales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"75","2020-02-08 10:00:36-03","NBC","NL-BOTANY","U.1743314","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Lindeman JC; Horreüs de Haas R",NA,"1966","05","12","Brazil","Paraná",NA,NA,NA,NA,NA,"NL-U1743314","NL-U1743314",NA,NA,NA,"Flora Brasiliae Australis. Est. Parana. Near rio Tigre Preto, ca 25 km S. of Marmeleiro, near border with Santa Catarina.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1743314 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malvales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"76","2020-02-08 10:00:37-03","NBC","NL-BOTANY","WAG.1838629","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Ribas OS; Sobral M",NA,"1993","07","22","Brazil",NA,NA,NA,NA,NA,NA,"NL-WAG1838629","NL-WAG1838629",NA,NA,NA,"Morro Mão Catira (mun. Quatro Barras) Paraná.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1838629 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Malvales","Southern America",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"77","2020-11-04 11:20:10-03","ESALQ","ESA","32139","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevl.","Hatschbach, G.","Ribas, O.S. et al.","626.0","1993","11","10","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"ESA032139",NA,"1994","01","01",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:20:10-03","ESALQ","ESA","46793","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevl.","Dias, M.C.","Souza, L.R.M. et al.",NA,"1996","09","12","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"ESA046793",NA,"1997","01","01",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:20:10-03","ESALQ","ESA","60603","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevl.","Dias, M.C.","Berg, G.A.",NA,"1996","09","13","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"ESA060603",NA,"1998","01","01",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:20:10-03","ESALQ","ESA","72994","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevl.","Rossi, L.","Ribas, O.S. ; Barbosa, E.","403.0","1992","01","10","Brasil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"ESA072994",NA,"1996","01","01",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:20:10-03","ESALQ","ESA","34939","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevl.","Jarenkow, J.A.","Jarenkow, J.A.","2148.0","1992","10","01","Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"ESA034939",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:20:10-03","ESALQ","ESA","91928","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata",NA,NA,"Savassi-Coutinho, A.P.","877.0","1905","06","24","Brasil","São Paulo","Assis","-50.4099998474121","-22.6599998474121",NA,NA,"ESA091928",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:20:10-03","ESALQ","ESA","89204","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nevl.","Franco, G.A.D.C.","Custódio, L. ; Franco, G.A.D.C.","449.0","1996","08","08","Brasil","São Paulo","Mogi das Cruzes","-46.1883010864258","-23.5228004455566",NA,NA,"ESA089204",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA
"84","2020-11-04 11:20:10-03","ESALQ","ESA","40564","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Chung, F.; Matos, J.; Schmidt, M.; Gandara, F.; Ivanauskas, N.M.; Vanini, A.; Souza, J.P.; Souza, V.C.; Tamashiro, J.Y.; Rodrigues, R.R.","81.0","1997","12","12","Brasil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516","-49,205,278","-24,080,556","ESA040564",NA,NA,NA,NA,"Estrada Itararé-Capão Bonito. Rio Verde. Cerrado",NA,NA,"Árvore de 6,0 m, casca lisa/rugosa, flor verde clara","Magnoliophyta",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"85","2020-11-04 12:16:10-03","ESALQ","ESA","141830","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Santos, P.M.L.A.","T.B. Flores, P.E. Antonio, P.M.L.A. Santos, C.H. Almeida","2215.0","2015","11","28","Brasil","Rio de Janeiro","Paraty","-44.7131004333496","-23.2178001403809",NA,NA,"ESA141830",NA,"2016","07","28","Parque Nacional da Serra da Bocaina - Pedra da Macela - Transição entre campo de altitude e floresta - Beira da estrada.",NA,NA,"Árvore ca. 3m de alt. Flores alvas.",NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:20:10-03","ESALQ","ESA","106070","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata",NA,"Lima, R.A.F.","Aguirre, G.H.","693.0","2008","10","03","Brasil","São Paulo","São Manoel",NA,NA,NA,NA,"ESA106070",NA,"2014","08","30",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:20:10-03","ESALQ","ESA","91514","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling",NA,"Viani, R.A.G. et al.","489.0","2004","07","12","Brasil","São Paulo","Bofete","-481.833","-230.333","-481,833","-230,333","ESA091514",NA,NA,NA,NA,"Fazenda Santa Terezinha (Eucatex) . Remanescente de Floresta Estacional Semidecidual",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-11-04 11:20:10-03","ESALQ","ESA","32138","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meissn.) Nev.","Hatschbach, G.","Ribas, O.S. ; Sobral, M.","547.0","1993","07","22","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"ESA032138",NA,"1994","01","01",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"89","2020-11-04 11:20:10-03","ESALQ","ESA","52531","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Viani, R.A.G.","Francisco, E.M. et al.",NA,"1998","07","09","Brasil","Paraná","Reserva","-50.8506011962891","-24.6502990722656",NA,NA,"ESA052531",NA,"1999","01","01",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"43627","auto",NA,NA,NA,NA,NA,NA,NA
"90","2020-11-04 11:20:10-03","ESALQ","ESA","10844","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata",NA,NA,"Rocha, Y.T.","1646.0","1992","12","21","Brasil","São Paulo","Américo Brasiliense","-48.0999984741211","-21.7199993133545",NA,NA,"ESA010844",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"19311","auto",NA,NA,NA,NA,NA,NA,NA
"91","2020-11-04 11:20:10-03","ESALQ","ESA","130062","PreservedSpecimen","Plantae","Thymelaeaceae","Daphnopsis","fasciculata","Daphnopsis fasciculata","(Meisn.) Nevling","Colletta, G.D. & Ferreira, M.A.P.","Colletta, G.D. ; Ferreira, M.A.P.","2004.0","2014","08","22","Brasil","São Paulo","Carapicuiba","-46.8300018310547","-23.5200004577637",NA,NA,"ESA130062",NA,"2014",NA,NA,NA,NA,NA,"Arvoreta, 2m, resto de flores","Magnoliophyta",NA,NA,NA,"7241","auto",NA,NA,NA,NA,NA,NA,NA
