"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","year","month","day","locality","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"46","2016-09-30 00:36:00-03","NY","NYBG","01096355","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara",NA,"C. R. Reynel","A. C. Cervi","Brazil","Alagoas","Quebrangulo","-36.42","-9.25",NA,NA,NA,NA,"NY01096355","NY01096355_01",NA,NA,NA,"7283","1994","12","12","Reserva Biológica de Pedra Talhada. Agreste, Area de transição Florestas Estacional Semidecidual/Decidual Contrafortes de Borborema,.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1236484' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","382584","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrillo","(Kunth) Reynel","C. R. Reynel","J. C. Lindeman","Brazil","Paraná","Palotina","-53.84","-24.2842",NA,NA,"260","260","NY00382584","NY00382584_01",NA,NA,NA,"1829","1966","07","01","Fazenda Pelanda near Cinco Mil, ca. 25 km S.E. of Palotina.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=740587' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Sapindales","culantrillo",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","04034730","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.",NA,"P. Acevedo-Rodríguez","Brazil","Mato Grosso do Sul","Corumbá","-57.705","-19.0289",NA,NA,"98",NA,"NY04034730",NA,NA,NA,NA,"16753","2017","09","07","vicinity of crossing point to Puerto Quijarro, Bolivia, on military grounds south of road Ramon Gomes.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4336514' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","382593","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrillo","(Kunth) Reynel","M. H. Nee","I. G. Vargas Caballero","Bolivia","Santa Cruz","Cordillera","-63.2","-19.77",NA,NA,"800","800","NY00382593",NA,NA,NA,NA,"464","1990","04","13","Charagua, 5 km N del pueblo, trayecto del Río Ovai.","Material alcoholizado. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=740578' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Sapindales","culantrillo",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","02715727","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrillo","(Kunth) Reynel","J. A. Kallunki","L. Nusbaumer","Brazil","Pernambuco","Lagoa do Ouro","-36.454411","-9.228881",NA,NA,"780",NA,"NY02715727","NY02715727_01",NA,NA,NA,"4260","2014","10","28","Reserva Biológica da Pedra Talhada. localité de Lagoa do Ouro","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2952095' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Sapindales","culantrillo",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","382589","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrillo","(Kunth) Reynel","C. R. Reynel","E. Amaral","Brazil","São Paulo","Cruzeiro","-44.9597","-22.57",NA,NA,NA,NA,"NY00382589","NY00382589_01",NA,NA,NA,"31832","1934","06","01","Quilombo. Arvore da Fazenda.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=740579' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Sapindales","culantrillo",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","382583","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrillo","(Kunth) Reynel","C. R. Reynel","V. Carnielli","Brazil","São Paulo","Campinas","-47.06","-22.9",NA,NA,NA,NA,"NY00382583","NY00382583_01",NA,NA,NA,"6752","1977","06","12","Proximidades do Observatório do Capricórnio.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=740584' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Sapindales","culantrillo",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","02715627","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","J. A. Kallunki","R. S. Souza","Brazil","Bahia","Jequié","-40.159056","-14.217806",NA,NA,NA,NA,"NY02715627","NY02715627_01",NA,NA,NA,"459","2014","04","04","Oriente Novo. Fazenda Orixás.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2952903' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2016-09-29 22:20:00-03","NY","NYBG","929328","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara",NA,"J. R. Pirani","J. R. Pirani","Brazil","Mato Grosso do Sul","Antônio João","-55.9753","-22.1953",NA,NA,"671","671","NY00929328","NY00929328_01",NA,NA,NA,"4883","2001","01","27","Descida para Campestre, ca. 2 km W de Antônio João, na estrada para Bela Vista.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1034899' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","382577","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.",NA,"M. F. de Sales","Brazil","Pernambuco",NA,NA,NA,NA,NA,"1100","1100","NY00382577","NY00382577_01",NA,NA,NA,"229","1994","07","22","Caruaru, Murici, Brejo dos Cavalos, Parque Ecológico Municipal.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=48903' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1016397","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrillo","(Kunth) Reynel","J. A. Kallunki","W. W. Thomas","Brazil","Bahia","Jequié","-40.1111","-13.9469",NA,NA,"600","700","NY01016397","NY01016397_01",NA,NA,NA,"13589","2003","07","26","Serra do Brejo, Fazenda of Francisco Brito, 10.5 km S of Mandacara on road to Serra do Brejo (road that goes past stadium)","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=460269' target='other'> <mi>dwc_moreinfo</mi></a>","South America",NA,NA,"Magnoliophyta","Sapindales","culantrillo",NA,NA,NA,NA,NA,NA,NA,NA
"57","2016-09-29 18:13:00-03","NY","NYBG","382594","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrillo","(Kunth) Reynel","J. A. Kallunki","G. A. Tipaz","Ecuador","Guayas",NA,"-79.83","-2.17",NA,NA,"100","100","NY00382594",NA,NA,NA,NA,"888","1992","05","06","Guayaquil Canton. Bosque Protector Cerro Blanco. Carretera Guayaquil-Salinas, Km. 15","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=740573' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Sapindales","culantrillo",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","382588","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrillo","(Kunth) Reynel","C. R. Reynel","D. S. D. de Araújo","Brazil","Rio de Janeiro","Cabo Frio","-42.0183","-22.8794",NA,NA,NA,NA,"NY00382588","NY00382588_01",NA,NA,NA,"2174","1978","09","14","à ± 3 km de Barra de Sao Joao.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=740582' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Sapindales","culantrillo",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","929329","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara culantrillo","(Kunth) Reynel","C. R. Reynel","G. G. Hatschbach","Brazil","Mato Grosso do Sul","Antônio João","-55.9472","-22.1911",NA,NA,NA,NA,"NY00929329","NY00929329_01",NA,NA,NA,"49107","1985","03","16","Descida para Campestre.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1034912' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Sapindales","culantrillo",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","04034781","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara lentiscifolium","(Humb. & Bonpl.) Reynel",NA,"P. Acevedo-Rodríguez","Brazil","Mato Grosso do Sul",NA,"-56.7289","-21.1089",NA,NA,"590",NA,"NY04034781",NA,NA,NA,NA,"16617","2017","09","01","Serra da Bodoquena, northwestern side of the southern sector along road to Laudjá","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4337962' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Sapindales","lentiscifolium",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG5118","S","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara",NA,NA,"JLPR","Brasil","Minas Gerais","Santa Maria de Itabira","-43.1124992370605","-19.4493999481201",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(120) 011",NA,NA,NA,"Comunidade Indaiá","Frutos verdes. Tronco com acúleos. Uso em construção e como lenha",NA,NA,NA,NA,NA,NA,NA,"22502","auto",NA,NA,NA,NA,NA
"62","2021-02-18 09:30:41-03","UNESP-IBB","BOTU","2800","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Pirani, J.R.","Assis Camargo, P.F.","Brasil","São Paulo","Agudos",NA,NA,"9999","9999",NA,NA,"BOTU002800",NA,"1998","06","26","250","1996","09","17",NA,"Árvore 7 m de altura, caule semi-rugoso claro com acúleos, folhas crassas. Fruto aberto preto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-02-18 09:30:41-03","UNESP-IBB","BOTU","2798","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Pirani, J.R.","Assis Camargo, P.F.","Brasil","São Paulo","Agudos",NA,NA,"9999","9999",NA,NA,"BOTU002798",NA,"1998","06","26","243","1996","09","13",NA,"Árvore 10 m de altura, caule rugoso na base e cinza claro nos ramos superiores, folhas crassas, flor creme com anteras amarelas e botões florais verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-02-18 09:30:41-03","UNESP-IBB","BOTU","27146","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Dias, M.C.","Silva, E.A.","Brasil","Paraná","Sertanópolis",NA,NA,"9999","9999",NA,NA,"BOTU027146",NA,"2000",NA,NA,"14","1986","08","27",NA,"Árvore 4 m de altura; flores creme esverdeadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-18 09:30:41-03","UNESP-IBB","BOTU","27279","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.",NA,"Kinupp, V.F.","Brasil","Paraná","Cambé",NA,NA,"9999","9999",NA,NA,"BOTU027279",NA,NA,NA,NA,"610","1997","06","10",NA,"Árvore 8 m de altura; botões creme-esverdeados. Interior da mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-02-18 09:30:41-03","UNESP-IBB","BOTU","2801","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Pirani, J.R.","Assis Camargo, P.F.","Brasil","São Paulo","Agudos",NA,NA,"9999","9999",NA,NA,"BOTU002801",NA,"1998","06","26","424","1997","09","20",NA,"Árvore 7,5 m de altura; caule liso com acúleos, folhas cartáceas. Flores com cálice verde. Frutos em formação, verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-06-29 11:32:28-03","UFRJ","RFA","20294","PreservedSpecimen","Plantae","Rutaceae","Fagara","culantrillo","Fagara culantrillo","(Kunth) Schult. & Schult. f.",NA,"L. Bernardi","Venezuela","Merida","Merida",NA,NA,NA,NA,"80","80","RFA17049",NA,NA,NA,NA,"8033","1959","12","16","Del Botanamo al NE. de los Yagrumales. Edo. Bolívar","Arbol doblado de 12 m. de alto x 35 cm. D. Tronco mal formado. Frutos secos y abiertos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-24 17:11:02-03","UTFPR","DVPR","6183","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Silva, DR","Silva, DR; Piva, J; Machado, C","Brasil","Paraná","Capitão Leonidas Marques","-53.3934","-25.2626","-53.3934","-25.2626","378","378","DVPR006183",NA,"2018","03","20","205","2018","03","09","Região do Rio Gonçalves Dias, estrada sentido Distrito Bom Jesus- Fazenda São Jorge.","Árvore 6 m de altura. Folhas verde-discolores, cartáceas, aromáticas. Inflorescência com botões florais verdes. Ponto 821.; Borda de fragmento de Floresta Estacional Semidecidual em estágio médio de sucessão secundária.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-24 17:11:02-03","UTFPR","DVPR","4569","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Caxambu, MG","Sekine, ES; et al.","Brasil","Paraná","Ubiratâ","-53.01001","-24.36379","-53.01001","-24.36379","402","402","DVPR004569",NA,"2011","11","22","219","2009","09","15","Sítio Invicta-Propriedade do Sr. Jacir Bernes.","árvore ca. 5m. Flores verdes.; Relevo: suave-ondulado. Vegetação: Floresta Estacional Semidecidual Submontana.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-24 17:11:02-03","UTFPR","DVPR","5986","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Silva, DR","Rocha Filho, JA; Silva, DR; Piva, J; Machado, C","Brasil","Paraná","Capitão Leonidas Marques","-53.3934","-25.2628","-53.3934","-25.2628","388","388","DVPR005986",NA,"2018","03","20","688","2018","03","09","Região do Rio Gonçalves Dias, estrada sentido Distrito Bom Jesus-Fazenda São Jorge.","Árvore. Folhas verde-discolores, cartáceas. Botões florais verdes. Ponto 821B.; Borda de fragmento de floresta estacional semidecidual em estágio médio de sucessão secundária.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-24 17:11:02-03","UTFPR","DVPR","6183","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Silva, DR","Silva, DR; Piva, J; Machado, C","Brasil","Paraná","Capitão Leonidas Marques","-53.614200592041","-25.4792003631592",NA,NA,"378","378","DVPR006183",NA,"2018","03","20","205","2018","03","09","Região do Rio Gonçalves Dias, estrada sentido Distrito Bom Jesus- Fazenda São Jorge.","Árvore 6 m de altura. Folhas verde-discolores, cartáceas, aromáticas. Inflorescência com botões florais verdes. Ponto 821.; Borda de fragmento de Floresta Estacional Semidecidual em estágio médio de sucessão secundária.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"14258","auto",NA,NA,NA,NA,NA
"72","2020-11-24 17:11:02-03","UTFPR","DVPR","1162","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Nunes, EMA","Nunes, EMA","Brasil","Paraná","Dois Vizinhos","-53.057201385498","-25.7336006164551",NA,NA,NA,NA,"DVPR001162",NA,"2014",NA,NA,"s.n.","2014","02","11","Arboreto Campus UTFPR-DV","Árvore.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"19637","auto",NA,NA,NA,NA,NA
"73","2020-11-24 17:11:02-03","UTFPR","DVPR","547","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Dias, MC","Craveiro, AG; Ronque, AW; Dias, MC","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"DVPR000547","DVPR000547","2002",NA,NA,"59","2002","08","08","Parque Arthur Thomas","Árvore 6 m, frutos verdes.; Beira da mata, margem direita do lago.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"74","2020-11-24 17:11:02-03","UTFPR","DVPR","2729","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","fagara","Zanthoxylum fagara","(L.) Sarg.","Dias, MC","Kinupp, VF","Brasil","Paraná","Arapongas","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,"DVPR002729",NA,"1998",NA,NA,"210","1997","01","28","Fragmento de aprox. 4ha. Campinho: 4ha.","Arvoreta 4-5m, botões creme esverdeados, frutos imaturos verdes, maduros deiscentes com semtentes pretas.; Borda do fragmento.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,"18630","auto",NA,NA,NA,NA,NA
"75","2021-03-30 12:48:28-03","EAO","IAN","86185","PreservedSpecimen","Plantae","Rutaceae","Fagara","pterota","Fagara pterota","Engl.","Idrobo-Muñoz, JM","Smith, SG","Colômbia",NA,NA,NA,NA,NA,NA,"500","500","IAN086185",NA,"1952",NA,NA,"1205","1950","07","12","Low, heavily wooded area. One km south of Río Cabrera and ca. 17km northeast of Villavieja; upper basin of Río Magdalena.","Many-branched, erect shgrub 4.5m tall. Uncommon.",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-04-08 17:43:40-03","EAO","IAN","56846","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","culantrillo","Zanthoxylum culantrillo","Kunth",NA,"Humboldt, W; Bonpland, AJAG",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN056846",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:48:32-03","EAO","IAN","103852","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","hyemale","Zanthoxylum hyemale","A.St.-Hil.","Kuhlmann, JG","Gurgel, ESC","Brasil","Paraná","São Mateus",NA,NA,NA,NA,NA,NA,"IAN103852",NA,"1942","12",NA,"48","1929","12","26",NA,"Árvore elevada.","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:48:32-03","EAO","IAN","60682","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","hyemale","Zanthoxylum hyemale","A.St.-Hil.",NA,"Schwarz, GJ","Argentina","Cordoba","San Ignacio",NA,NA,NA,NA,NA,NA,"IAN060682","IAN060682 IAN060682_e IAN060682_f",NA,NA,NA,"3345","1946","09","11","Gob. Misiones, Dep. San Ignacio. Localidad: Gisela.","Flor amarilla.","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:48:32-03","EAO","IAN","94245","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","hyemale","Zanthoxylum hyemale","A.St.-Hil.",NA,"Glaziou, AFM","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,"IAN094245",NA,NA,NA,NA,"11864","1896","05","27",NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:48:32-03","EAO","IAN","103863","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","hyemale","Zanthoxylum hyemale","A.St.-Hil.",NA,"Ceccato, GN","Brasil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"IAN103863",NA,NA,NA,NA,"24","1942","01","10","Museu Paranaense.",NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"81","2021-03-30 12:48:32-03","EAO","IAN","103886","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","hyemale","Zanthoxylum hyemale","A.St.-Hil.",NA,"Ceccato, GN","Brasil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"IAN103886",NA,NA,NA,NA,"55","1942","07","30","Museu Paranaense.",NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"82","2021-03-30 12:48:32-03","EAO","IAN","59214","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","hyemale","Zanthoxylum hyemale","A.St.-Hil.",NA,"Rambo, B","Brasil","Rio Grande do Sul","Gravataí","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,"IAN059214",NA,NA,NA,NA,"42768","1949","08","05","In silvula campetris.","Arbuscula de 4 metralis, foetida.","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,"25424","auto",NA,NA,NA,NA,NA
"83","2021-03-30 12:48:32-03","EAO","IAN","59168","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","hyemale","Zanthoxylum hyemale","A.St.-Hil.",NA,"Rambo, B","Brasil","Rio Grande do Sul","Osório","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"IAN059168",NA,NA,NA,NA,"46962","1950","05","01",NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,"27350","auto",NA,NA,NA,NA,NA
"84","2021-04-08 17:43:40-03","EAO","IAN","26094","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","peckoltianum","Zanthoxylum peckoltianum","Engl.",NA,"Wauora","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"IAN026094","IAN026094_f",NA,NA,NA,"304",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-30 12:48:32-03","EAO","IAN","63464","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","peckoltianum","Zanthoxylum peckoltianum","Engl.",NA,"Pires, JM; Black, GA","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"IAN063464","IAN063464 IAN063464_e",NA,NA,NA,"2909","1951","01","13",NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"86","2021-04-08 17:43:40-03","EAO","IAN","56840","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","praecox","Zanthoxylum praecox","A.St.-Hil.",NA,"Saint-Hilaire","Guiana",NA,NA,NA,NA,NA,NA,NA,NA,"IAN056840",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-30 12:48:32-03","EAO","IAN","75600","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","pterota","Zanthoxylum pterota","Kunth","Albuquerque, BWP de","Black, GA; Cordeiro, E","Brasil","Rondônia",NA,NA,NA,NA,NA,NA,NA,"IAN075600",NA,"1968",NA,NA,"14974","1952","06","14","Rio Guaporé, à margem da mata virgem. Fazenda Ilha das Flores.","Árvore.","Southern America",NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
