"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","infraspecificEpithet","yearIdentified","monthIdentified","class","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"446","2008-05-27 22:02:00-03","MO","MOBOT","2874275","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Julian A. Steyermark","Steyermark 113673","1977","2","11","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Jacq.","D.A. Santin, 26/04/","Falcón",NA,"Distrito Colina: bosquq tropófila y de galeria a lo largo del río Ricoa, sur de Las Dos Bocas (sitio de represa).","-69.4","11.31666",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2008-05-27 22:02:00-03","MO","MOBOT","2874651","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Julian A. Steyermark","Steyermark 110799","1974","9","5","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Jacq.","D.A. Santin, VIII/","Falcón",NA,"Distrito Silva: Cerro Chichiriviche, cumbre, cerca del extermo occidental bsoque casi siempre verde, arriba de La Soledad.","-68.33333","10.85",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2008-05-27 22:02:00-03","MO","MOBOT","2874706","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Julian A. Steyermark","Steyermark 112032","1975","8","17","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Jacq.","D.A. Santin, 26/04/","Miranda",NA,"Bosque deciduo secundario y perturbada entre las quebradas afluentes al RÍo Guarita, al sur del Cementerio Monumental del Este.","-66.8","10.45",NA,"950.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2009-06-25 13:26:00-03","MO","MOBOT","2874837","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Paul E. Berry","Berry 3474","1979",NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"Jacq.","D.A. Santin, 26/04/",NA,NA,"On hills of Caracas Botanical Garden, above Instituto Botáncio",NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2010-06-08 18:29:00-03","MO","MOBOT","2876303","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Enrique Forero|Roberto Jaramillo M.|Henry León|Luis E. Forero","Forero 1919","1976","6","6","South America","Colombia",NA,NA,NA,NA,NA,NA,"Jacq.","J.D. Mitchell (NY)","Chocó",NA,"Municipio de Adí. Corregimiento de Unguia. Reserva indig Cuna de Arguía.",NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"451","2008-05-27 22:02:00-03","MO","MOBOT","2876626","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Julian A. Steyermark","Steyermark 107907","1973","9","1","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Jacq.","D.A. Santin","Sucre",NA,"Isla de Arapo del Este (Arepito), Norte de Arapito, Noroeste de Playa Colorado.","-64.46666","10.26666",NA,"0E8","10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2013-10-03 15:17:00-03","MO","MOBOT","2880752","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Alan Perry","Perry 223","1991","9",NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Jacq.",NA,"Pando",NA,NA,NA,NA,NA,"220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"453","2015-07-28 12:39:00-03","MO","MOBOT","3337986","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Abel Monteagudo|Antonio Peña|Rolando Francis|L. Quicha|E. Camavilca|Camaña","Monteagudo Mendoza 10176","2005","10","9","South America","Peru",NA,NA,NA,NA,NA,NA,"Jacq.","A. Monteagudo & R. Vasquez","Pasco","Oxapampa","Dist. Palcazú. Evaluación de los Recursos del Bosque 0.5 ha en la Reserva Comunal Yanesha. Comunidad Nativa Lomalinda-Laguna, Sector Nueva Aldea","-75.0994444","-10.3938889",NA,"920.00000000","950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"454","2015-07-10 22:11:00-03","MO","MOBOT","3402050","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","M. Toledo|M. Somoza","Toledo 1654","2004","12","8","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Jacq.","J. D. Mitchell (NY)","Santa Cruz","Velasco","Area de aprovechamiento de CIBAPA. Compartimiento 2000-2. Parcelas permanentes experimentales. Tratamiento Normal entre los carriles 12-14. Bosque alto-semi-siempreverde con Pseufolmedia laevis, Erisma uncinatum. Qualea paraensis y Sapiyum spp. Dominancia de euterpe precatoria. Phenakospermum guianensis y Astrocarium aculetum en las zonas bajas.","-61.53527","-14.40611",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2008-07-07 10:56:00-03","MO","MOBOT","3470939","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Gert G. Hatschbach","Hatschbach 48142","1984","9","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"Jacq.","J.R. Pirani","Minas Gerais",NA,"Corrego 3 Irmãos (mun. Itaobim).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","2012-01-22 06:14:00-02","MO","MOBOT","787709","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Dennis Milanowski|Irene Shonle","Milanowski 24","1993","6","29","South America","Peru",NA,NA,NA,NA,NA,NA,"Jacq.",NA,"Cajamarca","Jaén","District of Pucará, Caserio Sondor. Medicinal plants collections; guides: Edilberto Carrasco Vera and Omeister Carrasco Carrasco.","-79.16666","-6",NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3",NA,NA
"457","2008-05-27 22:02:00-03","MO","MOBOT","994502","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Percy Núñez V.|O. L. Phillips|C. Chacón|R. Ruiz Vigo","Núñez Vargas 15665","1994","8","27","South America","Peru",NA,NA,NA,NA,NA,NA,"Jacq.",NA,"Madre de Dios","Tambopata","Explorer's Inn Tourist Lodge, Río Tambopata. Lueheopsis rosea (Ducke) Burret.","-69.28527","-12.83416",NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"115","1",NA,NA
"458","2008-05-27 22:02:00-03","MO","MOBOT","998528","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Percy Núñez V.|et al.","Núñez Vargas 17553","1995","11","2","South America","Peru",NA,NA,NA,NA,NA,NA,"Jacq.",NA,"Madre de Dios","Manu","Cocha otorongo, Río Manu, P.N. Manu.",NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"144","1",NA,NA
"459","2016-05-03 10:40:00-03","MO","MOBOT","100578700","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","E. Rivero","Rivero 161","1994","9","18","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Jacq.","John D. Mitchell (NY)","Beni",NA,"Prov. Ballivian y Yacuma, Estación Biológica del Beni.","-66.6166667","-14.5",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"460","2011-04-23 13:36:00-03","MO","MOBOT","100367932","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","A.P. Yanez|Manuel J. Macía|Comunidad Huaorani de Tiputini","Yánez 2199","1997","6","10","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Jacq.","M. J. Macía","Orellana",NA,"Parque Nacional Yasuní. Carretera Pompeya Sur - Iro Km 41. En territorio de la comunidad Huaorani de Tiputini. Parcela temporal de muestreo (0.1 ha) Nº 2","-76.42945","-0.6658833",NA,"250.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97-02","2",NA,NA
"461","2020-09-29 12:23:00-03","MO","MOBOT","159303","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Elsa M. Zardini","Zardini 5844","1988","7","21","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Jacq.","J.D. Mitchell","Paraguarí",NA,"Macizo Acahay. On diorite rock outcrops on Eastern side of Eastern peak.","-57.15","-26.9",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-55","2",NA,NA
"462","2008-05-27 22:02:00-03","MO","MOBOT","158583","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Alwyn H. Gentry|A. da Silva","Gentry 58703","1987","8","26","South America","Brazil",NA,NA,NA,NA,NA,NA,"Jacq.",NA,"São Paulo",NA,"Santa Genebra Forest Reserve, Barão Geraldo near Campinas. Disturbed semideciduous forest. Transect 2","-46.08333","-22.86666",NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-181","2",NA,NA
"463","2008-05-27 22:02:00-03","MO","MOBOT","158639","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Alwyn H. Gentry","Gentry 58793","1987","8","31","South America","Brazil",NA,NA,NA,NA,NA,NA,"Jacq.",NA,"São Paulo",NA,"Santa Genebra Forest Reserve, Barão Geraldo near Campinas, disturbed semideciduous forest. Transect 5","-46.08333","-22.86666",NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-189","3",NA,NA
"464","2008-05-27 22:02:00-03","MO","MOBOT","1853857","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Sarah DeWalt","DeWalt 261","1995","4","21","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Jacq.","J.D. Mitchell","La Paz","Abel Iturralde","Comunidad de Buena Vista. Parcela permanentede 1 ha de Estudio Etnobotánico, 3 Km al NE de Buena Vista. Bosque húmedo, de llanura","-67.55","-14.36666",NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","2008-05-27 22:02:00-03","MO","MOBOT","1853710","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Sarah DeWalt","DeWalt 253","1995","4","21","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Jacq.","J.D. Mitchell","La Paz","Abel Iturralde","Comunidad de Buena Vista. Parcela permanente de Estudio Etnobotánico, 3 Km al NE de la comunidad, transecto de 2 m. Bosque húmedo, de llanura","-67.55","-14.36666",NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2008-05-27 22:02:00-03","MO","MOBOT","2872593","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Boris A. Krukoff","Krukoff 5398","1933","8","11","South America","Brazil",NA,NA,NA,NA,NA,NA,"Jacq.","D.A. Santin, VIII","Acre",NA,"Near mouth of Rio Macahan (tributary of Rio Yaco), on terra firma.","-69","-9.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2015-08-13 05:50:00-03","MO","MOBOT","2873254","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","R.M. Harley|et al.","Harley 25290","1988",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Jacq.","J.D. Mitchell","Bahia",NA,"Mun.: Livramento do Brumado Arredores da cidade, na beira da estrada para Rio de Contas. Caatinga.","-41.83333","-13.63333",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","2020-06-22 14:19:02-03","UNESP-IBILCE","SJRP","29509","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Resende, A.A.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Floresta Estacional Semi decidua, árvore de 10 metros;",NA,"Tracheophyta","Sapindales","Jacq.",NA,"São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.533333","-19.966667",NA,NA,NA,NA,NA,"-49.533333","-19.966667",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"469","2020-08-31 09:08:48-03","INPA","INPA","45251","S","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Nelson, BW","P21272","1974","07","07","Southern America","Brasil",NA,NA,NA,"INPA0045251","Dicotyledon Com-Clade","Sapindales","Jacq.",NA,"Rondônia","Porto Velho","Posta Indígeno Karitiana, Posto Indigeno Karitiana, 50 Km south of Porto Velho.","-63.865247","-9.210946","INPA0045251 INPA0045251_1 INPA0045251_1e INPA0045251_e",NA,NA,NA,NA,"-63.865247","-9.210946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2020-08-31 09:08:48-03","INPA","INPA","203592","S","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Hatschbach, GG","69271","1999","08","18","Southern America","Brasil",NA,NA,NA,"INPA0203592","Dicotyledon Com-Clade","Sapindales","Jacq.","Hatschbach, GG","Paraná","Paranavaí","Bosque da Cidade.","-52.4653015136719","-23.0730991363525","INPA0203592 INPA0203592_e",NA,NA,"51763","auto",NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA
"471","2021-01-04 11:29:28-03","UEMA","SLUI","2611","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","gracile","Astronium gracile","F. H. Muniz",NA,"1995","08","29",NA,"Brasil",NA,NA,NA,"SLUI002611","Angiospermae",NA,"Engl.",NA,"Maranhão","Buriticupu","Reserva Florestal de Buriticupu","-46.670533","-4.546028",NA,"200","200",NA,NA,"46°40'13.92W","4°32'45.70S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2021-01-04 11:29:28-03","UEMA","SLUI","1120","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","gracile","Astronium gracile","M. Cordeiro; B. S. Pena","1586","1979","03","03",NA,"Brasil",NA,NA,"Doação","SLUI001120","Angiospermae",NA,"Engl.",NA,"Pará","Santarém","Estrada de Santarém- Cuiabá km67","-54.693372","-2.451772",NA,NA,NA,NA,NA,"54°41'36.14W","2°27'6.38S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2021-01-04 11:29:30-03","UEMA","SLUI","2368","PreservedSpecimen","Plantae","Annonaceae","Astronium","gracile","Astronium gracile","F. H. Muniz",NA,"1995","03","07",NA,"Brasil",NA,NA,NA,"SLUI002368","Angiospermae",NA,"Engl.",NA,"Maranhão","Buriticupu","Reserva Florestal de Buriticupu","-46.670533","-4.546028",NA,"200","200",NA,NA,"46°40'13.92W","4°32'45.70S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2021-01-04 11:29:28-03","UEMA","SLUI","1114","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","gracile","Astronium gracile","J. Pires; N. Silva","11122","1967","10","09",NA,"Brasil",NA,NA,"Doação","SLUI001114","Angiospermae",NA,"Engl.",NA,"Pará","Belém","Reserva Black","-48.5043983459473","-1.4558299779892",NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2021-01-04 11:29:28-03","UEMA","SLUI","4923","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Saraiva, R. V. C.",NA,"2017","04","07",NA,"Brasil",NA,NA,NA,"SLUI004923","Angiospermae",NA,"Jacq.",NA,"Maranhão","Carolina","Parque Nacional da Chapada das Mesas","-47.036722","-7.259847",NA,NA,NA,NA,NA,"47°02'12.2W","07°15'35.45S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2021-01-09 21:48:17-03","UNICENTRO","HUCO","0632","S","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Estevan, D.A.","280","2003","10","06",NA,"Brasil",NA,NA,"FUEL 36180; Arbóreo, 10 m, frutos verdes amarronzados&nf;; DESC: Arbóreo, 10 m, frutos verdes amarronzados","HUCO000632",NA,NA,"Jacq.",NA,"Paraná","Londrina","Fazenda Figueira","-51.1627998352051","-23.3103008270264",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2020-06-15 15:28:18-03","UNESP-RC","HRCB","65030","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Grupo Azul",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Jacq.","G.P. Sabino","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia -Trilha ao redor da Casa do Pesquisador","-44.608101","-22.454642",NA,"718","718",NA,NA,"44°36'29.163W","22°27'16.7106S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478","2020-06-15 15:28:18-03","UNESP-RC","HRCB","8915","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Torres Assumpção, C.","s/n","1978","09",NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Guaritá",NA,NA,NA,NA,NA,"São Paulo","Anhembi",NA,"-48.1199989318848","-22.7800006866455",NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2020-06-15 15:28:18-03","UNESP-RC","HRCB","27359","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Souza-Stevaux, M.C.","15","1993","10","30",NA,"Brasil",NA,NA,"Arbórea de porte médio. Frutos jovens de coloração verde",NA,NA,NA,"Jacq.",NA,"Paraná","Porto Rico",NA,"-53.2668991088867","-22.7721996307373",NA,NA,NA,"18063","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2019-05-23 11:07:28-03","UFLA","ESAL","12785","S","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Oliveira Filho, AT","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 18.0; ;; floresta",NA,NA,NA,"Jacq.","Dionete Santin","Minas Gerais","Lavras","ESAL","-44.999444","-21.245278",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2019-05-23 11:07:28-03","UFLA","ESAL","17992","S","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Machado, ELM","19",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,"Jacq.",NA,"Minas Gerais","Lavras","UFLA, Mata da Subestação","-44.999444","-21.245278",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2019-05-23 11:07:28-03","UFLA","ESAL","18067","S","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 6,0 m; ;; floresta",NA,NA,NA,"Jacq.","Ary T.O.Filho","Minas Gerais",NA,"Passos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2019-05-23 11:07:28-03","UFLA","ESAL","24","S","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Heringer, EP","263",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;",NA,NA,NA,"Jacq.",NA,"Minas Gerais","Lavras",NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2019-05-23 11:07:28-03","UFLA","ESAL","14605","S","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Doglas A. Carvalho; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"arvoreta; 4.0; ;; floresta",NA,NA,NA,"Jacq.",NA,"Minas Gerais","Conquista","Mata de Dourados","-47.5416984558105","-19.9372005462646",NA,"5","5","30156","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2019-05-23 11:07:28-03","UFLA","ESAL","14606","S","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Carvalho, DA; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"arvoreta; 4.0; ;; floresta",NA,NA,NA,"Jacq.",NA,"Minas Gerais","Conquista","Mata dos Dourados","-47.5416984558105","-19.9372005462646",NA,"5","5","30156","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2019-05-23 11:07:28-03","UFLA","ESAL","17969","S","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Carvalho, WAC","211",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 18 , m; ;; floresta",NA,NA,NA,"Jacq.",NA,"Minas Gerais","Machacalis","Reserva Indígena do Povo Maxacalis","-40.7164001464844","-17.0771999359131",NA,NA,NA,"16711","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2019-05-23 11:07:28-03","UFLA","ESAL","4520","S","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Augusto Gabriel","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;; floresta",NA,NA,NA,"Jacq.",NA,"São Paulo","Marília","Bosque Rangel Pietraróia","-49.939998626709","-22.2099990844727",NA,"6","6","38865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2019-12-19 11:16:56-03","UFG","UFG","42650","S","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Hashimoto, M.Y.; et al.","2806","2009","09","03",NA,"Brasil",NA,NA,NA,"UFG0042650",NA,NA,"Jacq.","C.L. Silva-Luz","Mato Grosso","Alto Araguaia",NA,"-53.2175","-17.301944",NA,NA,NA,NA,NA,"-53.2175","-17.301944",NA,"2018","03",NA,"13",NA,NA,NA,NA,NA
"489","2019-12-19 11:16:56-03","UFG","UFG","9169","S","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","Rizzo, J.A.","9169","1973","08","15",NA,"Brasil",NA,NA,NA,"UFG0009169",NA,NA,"Jacq.","C.L. Silva-Luz","Goiás","Jataí",NA,"-51.7144012451172","-17.8813991546631","UFG0009169",NA,NA,"75073","auto",NA,NA,NA,"2018","04",NA,"13",NA,NA,NA,NA,NA
"490","2014-12-23 12:40:58-02","UNIVILLE","JOIW","202","S","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","G.C.T.Ceccantini","2902","2006","07","21",NA,"Brasil",NA,NA,"Árvore, h=8m, CAP=31 cm. Botões florais de vinho para roxo com algumas flores abertas de cor mais clara (avermelhada). Filete branco com anteras amarelas. Folíolos deiscentes, quase totalmente caduca. Brotos emergentes",NA,NA,NA,"Jacq.",NA,"MG","Matozinhos","Fazenda Cauaia, arredores do sítio arqueológico Lapa do Santo, mata semi-decídua","-43.833","-19.497528",NA,"670","670",NA,NA,"43º49'58,8'' W","19º29'51,1'' S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491","2021-03-03 13:56:05-03","UFF","NIT","NITw257","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","A.F.N. Brandes","713","2015","03","12",NA,"Brasil",NA,NA,"Voucher TF74","NITw00002934",NA,NA,"Jacq.",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492","2021-03-03 13:56:05-03","UFF","NIT","NIT839","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","L.G. Quintanilha","117","2012","10","03",NA,"Brasil",NA,NA,NA,"NIT00000838",NA,NA,"Jacq.",NA,"Rio de Janeiro","Iguaba Grande",NA,"-42.2289009094238","-22.8391990661621",NA,NA,NA,"5839","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493","2021-03-03 13:56:05-03","UFF","NIT","NIT10247","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","T. Fernandes; A. Lobão, A. Brandes, A. Joffily","74","2015","03","12",NA,"Brasil",NA,NA,"Árvore, 12 m. CAP 1,1 m. Látex resinoso. Aroma característico nas folhas.","NIT00001481",NA,NA,"Jacq.","A. Lobão","Rio de Janeiro","Teresópolis","NEIG-UFF. Floresta Estadual Semidecídua.","-42.9655990600586","-22.4122009277344",NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494","2020-11-18 11:49:17-03","UERJ","HRJ","12758","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","V.Maioli","1066","2011","03","24",NA,"Brasil",NA,NA,NA,"HRJ00012935",NA,NA,"Jacq.","V. Maioli","Rio de Janeiro","Barra do Piraí","Fazenda Ponte Alta.","-43.8255996704102","-22.4699993133545",NA,NA,NA,"27638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495","2021-02-04 10:24:50-03","UFRPE","HST","18884","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","A.M.Miranda; J.Ferraz","6356","2011","08","31",NA,"Brasil",NA,NA,"Árvore ca. 7 m alt.; áfila; inflorescência com raqui avermelhado; flores com cálice verde-avermelhado, corola e anteras amarelas. Freqüente.","HST018884",NA,NA,"Jacq.","A.M.Miranda","Bahia","Barra",NA,"-43.1417007446289","-11.0894002914429","HST018884_v1 HST018884_v2 HST018884_v3 HST018884_v4 HST018884_v5",NA,NA,"116121","auto",NA,NA,NA,"2011","09",NA,"05",NA,NA,NA,NA,NA
"496","2021-02-04 10:24:50-03","UFRPE","HST","3654","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","M.T.Monteiro","23537","1971","09","18",NA,"Brasil",NA,NA,"Flores amareladas com estames esbranquiçados, perfume agradável.","HST003654",NA,NA,"Jacq.","C.Correia","Bahia","Itamarajú","Fazenda Palmeira","-39.5311012268066","-17.0391998291016",NA,NA,NA,"55932","auto",NA,NA,NA,"2004","05",NA,"20",NA,NA,NA,NA,NA
"497","2021-02-04 10:24:50-03","UFRPE","HST","3812","PreservedSpecimen","Plantae","Anacardiaceae","Astronium","graveolens","Astronium graveolens","M.T.Monteiro","23614","1971","11","26",NA,"Brasil",NA,NA,"Flores esbranquiçadas com estames amarelos, bastante perfume; resina em quantidade.","HST003812",NA,NA,"Jacq.","A.M.Miranda","Bahia","Itamarajú","Fazenda Palmeira","-39.5311012268066","-17.0391998291016",NA,NA,NA,"55932","auto",NA,NA,NA,"2016","11",NA,"29",NA,NA,NA,NA,NA
