"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","locality","coordinatePrecision","geoFlag","recordNumber","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","class","relatedCatalogItem","infraspecificEpithet","relationshipType","individualCount","fieldNumber","sex"
"585","2019-02-15 11:36:44-02","IPA","IPA","28772","S","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Roxana Barreto","1996","09","17","Ataide, M.; Rita Pereira; Mª José; Rita Pereira; Mª José","1982","06","02","Brasil","Pernambuco","Ibimirim","-37.690299987793","-8.54055976867676",NA,NA,NA,NA,"Erva rasteira, flor azul. Comum.; Caatinga. Solo argilo-arenoso.","IPA0028772","área de experimento do Projeto Caprino.","45154","auto","30",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA
"586","2019-02-15 11:36:44-02","IPA","IPA","42085","S","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Roxana Barreto","1996","09","17","Araújo, F.","1984","05","18","Brasil","Pernambuco","Parnamirim","-39.5783004760742","-8.09055995941162",NA,NA,NA,NA,"Flor azul e amarela.; Latossolo.","IPA0042085","no km 26 da estrada Parnamirim-Petrolina.","69919","auto","51",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA
"587","2019-02-15 11:36:44-02","IPA","IPA","3515","S","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Roxana Barreto","1996","09","17","Pickel, B.","1935","09","28","Brasil","Pernambuco","Pesqueira","-36.6963996887207","-8.35778045654297",NA,NA,NA,NA,NA,"IPA0003515","margem de um arroio.","36615","auto","4050",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA
"588","2019-02-15 11:36:44-02","IPA","IPA","21003","S","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Roxana Barreto","1996","09","17","Andrade-Lima","1958","10","04","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,"IPA0021003","Curado, campo de cana em repouso.","18865","auto","58-5762",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA
"589","2019-02-15 11:36:46-02","IPA","IPA","6558","S","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Roxana Barreto","1996","09","17","Pickel, B.","1925","05","13","Brasil","Pernambuco","São Lourenço da Mata","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"Flores azul-claras.","IPA0006558","Tapera, em lugar fresco.","21764","auto","960",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA
"590","2019-02-15 11:36:44-02","IPA","IPA","3517","S","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Roxana Barreto","1996","09","17","Pickel, B.","1931","09","04","Brasil","Pernambuco","São Lourenço da Mata","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"Flores azul-escuras.","IPA0003517","Tapera, São Bento, beira dos caminhos.","21764","auto","2746",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA
"591","2019-02-15 11:36:44-02","IPA","IPA","3512","S","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Roxana Barreto","1996","09","17","Pickel, B.","1931","08","29","Brasil","Pernambuco","São Lourenço da Mata","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"Flor azul pálido.","IPA0003512","Tapera, São Bento, margem do caminho. Época chuvosa.","21764","auto","2736",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA
"592","2019-02-15 11:36:47-02","IPA","IPA","92158","S","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Barreto, R.","2007","08",NA,"Santos Filho, F.S.; Lopes, M.P.O.; Pachêco, R.R.; Lopes, M.P.O.; Pachêco, R.R.","2006","04","08","Brasil","Piauí","Luís Correia","-41.6669006347656","-2.87916994094849",NA,NA,NA,NA,"Erva estolonífera, Flores azuis.; Solo arenoso.","IPA0092158","Próximo a entrada de Macapá.","59685","auto","476",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA
"593","2019-02-15 11:36:46-02","IPA","IPA","69190","S","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Roxana Barreto","1996","10","18","Pace, L.B.; Coelho, N.S.; Grativel, D.; Coelho, N.S.; Grativel, D.",NA,NA,NA,"Brasil","Rio de Janeiro","Piraí","-43.8981018066406","-22.6291999816895",NA,NA,NA,NA,"Arbusto com 30 cm de altura, invasoura. Flores azuis.; Solo úmido, sombra.","IPA0069190","Estação Ecológica de Piraí","20293","auto","550",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA
"594","2019-02-15 11:36:46-02","IPA","IPA","69161","S","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Roxana Barreto","1996","10","18","Silva, I.M.; et al.; et al.","1984","04","27","Brasil","Rio de Janeiro","Piraí","-43.8981018066406","-22.6291999816895",NA,NA,NA,NA,"Erva ca. 1 m de altura; flores de pétalas azuis, com frutos.","IPA0069161","Estação Ecológica de Piraí","20293","auto","216",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA
"595","2019-02-15 11:36:46-02","IPA","IPA","70063","S","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Rita Pereira; Cano, O.","2006","01","26","Rita Pereira; Ferreira, C.; Ferreira, C.","2005","07","05","Brasil","Rio Grande do Norte","Caicó","-37.0978012084961","-6.45833015441895",NA,NA,NA,NA,"Erva delicada; flores azuis.; Caatinga hiperxerófila.","IPA0070063","Estação Ecológica do Seridó - ESEC, local de experimento aberto.","34880","auto","3010",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA
"596","2019-02-15 11:36:46-02","IPA","IPA","9128","S","Plantae","Commelinaceae","Commelina","obliqua","Commelina obliqua","Vahl","Roxana Barreto","1996","09","17","Pickel, B.","1939","03","16","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"IPA0009128","Casa Verde, na várzea.","53584","auto","4340",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA
"597","2019-07-26 11:39:44-03","IPA","IPA","54003","S","Plantae","Commelinaceae","Commelina","robusta","Commelina robusta","Kunth",NA,NA,NA,NA,"Sellow, F.",NA,NA,NA,"Brasil","Paraíba",NA,NA,NA,NA,NA,NA,NA,"Fotografia de TYPE. &nf;Sinônimo de Commelina obliqua Vahl","IPA0054003",NA,NA,NA,"1308",NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA
"598","2019-08-27 13:25:17-03","IAP","PACA-AGP","49461","PreservedSpecimen","Plantae","Commelinaceae","Commelina","communis","Commelina communis","L.","Emrich-Rambo","1954","05","26","Rambo, B.","1951","01","01","Brasil","RS","Venâncio Aires","-52.1918983459473","-29.6063995361328",NA,NA,NA,NA,"SEM MATERIAL Habitat: ad rivum in dumetosis Fenofase: flor","PACA049461","Mato Leitão","37026","auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"599","2019-08-27 13:25:17-03","IAP","PACA-AGP","53634","PreservedSpecimen","Plantae","Commelinaceae","Commelina","communis","Commelina communis","L.","Emrich-Rambo","1954","05","26","Rambo, B.","1953","01","11","Brasil","PR","Salto Iguaçu",NA,NA,NA,NA,NA,NA,"SEM MATERIAL Habitat: ad flumen in rupestribus humidis Fenofase: flor","PACA053634",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"600","2019-08-27 13:25:17-03","IAP","PACA-AGP","40643","PreservedSpecimen","Plantae","Commelinaceae","Commelina","communis","Commelina communis","L.","Emrich-Rambo","1954","05","26","Rambo, B.","1949","03","23","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"SEM MATERIAL Habitat: in paludosis dumetosis Fenofase: flor","PACA040643","Esteio","29946","auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"601","2019-08-27 13:25:17-03","IAP","PACA-AGP","2200","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Roxanna Barreto","1996","12","12","Rambo, B.","1935","12","16","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Habitat: in humidis Fenofase: flor","PACA002200","Kappesberg","21601","auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"602","2019-08-27 13:25:17-03","IAP","PACA-AGP","39833","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Roxanna Barreto","1996","12","12","Rambo, B.","1949","01","14","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Habitat: in paludosis dumetosis Fenofase: flor","PACA039833","Pareci","21601","auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"603","2019-08-27 13:25:17-03","IAP","PACA-AGP","39787","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Roxanna Barreto","1996","12","12","Rambo, B.","1949","01","14","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Habitat: in paludosis Fenofase: flor e fruto","PACA039787","Pareci","21601","auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"604","2019-08-27 13:25:17-03","IAP","PACA-AGP","7484","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Roxanna Barreto","1996","12","12","F. Theissen","1907",NA,NA,"Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Habitat: in dumetosis subhumidis Fenofase: flor","PACA007484",NA,"10287","auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"605","2019-08-27 13:25:17-03","IAP","PACA-AGP","33972","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Roxanna Barreto","1996","12","12","C. Orth SJ","1942",NA,NA,"Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Habitat: in agro Fenofase: flor","PACA033972",NA,"10287","auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"606","2019-08-27 13:25:17-03","IAP","PACA-AGP","25193","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Roxanna Barreto","1996","12","12","F. Theissen","1907",NA,NA,"Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Habitat: in agro Fenofase: flor","PACA025193",NA,"10287","auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"607","2019-08-27 13:25:17-03","IAP","PACA-AGP","39065","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Roxanna Barreto","1996","12","12","Rambo, B.","1948","12","20","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Habitat: in paludosis dumetosis Fenofase: flor","PACA039065","ad montem Steinkopf","10287","auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"608","2019-08-27 13:25:17-03","IAP","PACA-AGP","9880","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Roxanna Barreto","1996","12","12","Rambo, B.","1942","01","29","Brasil","RS","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,"Habitat: in humidis dumetosis Fenofase: flor","PACA009880",NA,"59498","auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"609","2019-08-27 13:25:17-03","IAP","PACA-AGP","98453","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Mariana Deon Ferrarese","2015","11","17","Sehnem, A.","1980","05","15","Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,NA,NA,"Habitat: In agro paludoso. Hábito: erva","PACA098453","Faz. Breno Caldas","41667","auto","16944",NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"610","2019-08-27 13:25:17-03","IAP","PACA-AGP","1251","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Roxanna Barreto","1996","12","12","Rambo, B.","1934","02","18","Brasil","SC","Itapiranga","-53.7122001647949","-27.1693992614746",NA,NA,NA,NA,"Habitat: in incultis humidis Fenofase: flor","PACA001251","ad flumen Uruguay","18767","auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"611","2019-08-27 13:25:17-03","IAP","PACA-AGP","104422","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Mariana Deon Ferrarese","2014","06","12","Sehnem, A.","1956","03","05","Brasil","RS",NA,NA,NA,NA,NA,NA,NA,"Flor azul claro com 3 pétalas. Hábito: erva perene","PACA104422","Vale Vêneto.",NA,NA,"1335",NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"612","2019-08-27 13:25:17-03","IAP","PACA-AGP","33696","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Roxanna Barreto","1996","12","12","Hatschbach, G.","1946","02","09","Brasil","PR",NA,NA,NA,NA,NA,NA,NA,"Fenofase: flor","PACA033696",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"613","2019-08-27 13:25:17-03","IAP","PACA-AGP","9038","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Roxanna Barreto","1996","12","12","Rambo, B.","1942","01","16","Brasil","RS","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Habitat: in subpaludosis dumetosis Fenofase: flor","PACA009038",NA,"55856","auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"614","2019-08-27 13:25:17-03","IAP","PACA-AGP","8932","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Marina Deon Ferrarese","2015","11","17","Rambo, B.","1942","01","15","Brasil","RS","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Habitat: in subsiccis graminosis Fenofase: flor","PACA008932",NA,"55856","auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"615","2019-08-27 13:25:17-03","IAP","PACA-AGP","60255","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Roxanna Barreto","1996","12","12","Camargo, O. R.","1957","01","14","Brasil","RS","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"Habitat: in humidis dumetosis Fenofase: flor","PACA060255",NA,"19545","auto","1102",NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"616","2019-08-27 13:25:17-03","IAP","PACA-AGP","40118","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Roxanna Barreto","1996","12","12","Rambo, B.","1949","01","24","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Habitat: in paludosis dumetosis Fenofase: flor","PACA040118",NA,"28343","auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"617","2019-08-27 13:25:17-03","IAP","PACA-AGP","42460","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Roxanna Barreto","1996","12","12","Rambo, B.","1949","07","07","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Habitat: in paludosis dumetosis Fenofase: flor","PACA042460","Pareci","21601","auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"618","2019-08-27 13:25:17-03","IAP","PACA-AGP","39893","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Roxanna Barreto","1996","12","12","Rambo, B.","1949","01","12","Brasil","RS","Novo Hamburgo","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,"Habitat: in incultis dumetosis Fenofase: flor","PACA039893","ad montem Ferrabraz","20722","auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"619","2019-08-27 13:25:17-03","IAP","PACA-AGP","39357","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Roxanna Barreto","1996","12","12","Rambo, B.","1948","12","31","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in paludosis dumetosis Fenofase: flor","PACA039357","Belém Novo","29946","auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"620","2019-08-27 13:25:17-03","IAP","PACA-AGP","41230","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Roxanna Barreto","1996","12","12","Rambo, B.","1949","04","27","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Habitat: in paludosis dumetosis Fenofase: flor e fruto","PACA041230","Morretes","29946","auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"621","2019-08-27 13:25:17-03","IAP","PACA-AGP","7486","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Roxanna Barreto","1996","12","12","F. Theissen","1907",NA,NA,"Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Habitat: in agro Fenofase: flor","PACA007486",NA,"10287","auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"622","2019-08-27 13:25:17-03","IAP","PACA-AGP","33956","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Roxanna Barreto","1996","12","12","Rambo, B.","1946","12","21","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Habitat: in agro humido Fenofase: flor e fruto","PACA033956",NA,"10287","auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"623","2019-08-27 13:25:17-03","IAP","PACA-AGP","92788","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","J. M. Cansoni & D. Pereira",NA,NA,NA,"J. M. Cansoni & D. Pereira","1998","09","26","Brasil","RS","Triunfo","-51.7181015014648","-29.9433002471924",NA,NA,NA,NA,"HASU 12729. Habitat: nas margens de rio","PACA092788","Passo Raso, TF 110, nas margens do Arroio Capivara (curso médio)","41194","auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"624","2019-08-27 13:25:17-03","IAP","PACA-AGP","93841","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","F. C. Xavier",NA,NA,NA,"F. C. Xavier","2004",NA,NA,"Brasil","RS","Triunfo","-51.7181015014648","-29.9433002471924",NA,NA,NA,NA,"Flor lilás. HASU-----.","PACA093841","Rio Jacuí (ilhota)","41194","auto","18",NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"625","2019-08-27 13:25:17-03","IAP","PACA-AGP","9417","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Roxanna Barreto","1996","12","12","Rambo, B.","1942","01","26","Brasil","RS","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,"Habitat: in subpaludosis dumetosis Fenofase: flor e fruto","PACA009417","Jari","59498","auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"626","2019-08-27 13:25:17-03","IAP","PACA-AGP","34675","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Roxanna Barreto","1996","12","12","Rambo, B.","1947","01","02","Brasil","RS","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"Habitat: in paludosis dumetosis Fenofase: flor e fruto","PACA034675","Fazenda da Ronda","63451","auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"627","2019-08-27 13:25:17-03","IAP","PACA-AGP","31474","PreservedSpecimen","Plantae","Commelinaceae","Commelina","diffusa","Commelina diffusa","Burm. f.","Roxanna Barreto","1996","12","12","Rambo, B.","1946","02","01","Brasil","SC","Sombrio","-49.61669921875","-29.113899230957",NA,NA,NA,NA,"Habitat: in paludosis dumetosis Fenofase: flor","PACA031474",NA,"16515","auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"628","2019-08-27 13:25:20-03","IAP","PACA-AGP","46156","PreservedSpecimen","Plantae","Commelinaceae","Commelina","nudiflora","Commelina nudiflora","L.","Emrich-Rambo","1954","05","26","Rambo, B.","1950","03","06","Brasil","RS","Osório","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"SEM MATERIAL Habitat: in paludosis dumetosis Fenofase: flor e fruto","PACA046156","Faz. do Arroio","27350","auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
"629","2019-08-27 13:25:20-03","IAP","PACA-AGP","92791","PreservedSpecimen","Plantae","Commelinaceae","Commelina","nudiflora","Commelina nudiflora","L.","V. Koch",NA,NA,NA,"V. Koch","1997","04","18","Brasil","RS","Riozinho","-50.4524993896484","-29.6410999298096",NA,NA,NA,NA,"em grande quantidade. HASU 6144.","PACA092791","Km 45","18583","auto",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Commelinales","Liliatae",NA,NA,NA,NA,NA,NA
