"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"193","2021-02-11 17:19:22-03","UFPR","UPCB","34175","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Santos, E.P.","1998","01","30","Santos, E.P.","375","1997","10","15","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Erva com ca. de 40cm, flor violácea. Campo de altitude, solo inundado, 1200m de altitude..",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"194","2021-02-11 17:19:22-03","UFPR","UPCB","60189","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Santos, E.P.","2008","03","25","Brotto, M.L.","102","2008","03","21","Brasil","Santa Catarina","Garuva","Serra do Quiriri","-48.8549995422363","-26.0266990661621",NA,NA,"1190","1190","Erva 50cm, flores azuis. Refúgio Vegetacional Altomontano..",NA,NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA
"195","2008-05-27 22:02:00-03","MO","MOBOT","3071265","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","P. Taylor",NA,NA,NA,"KOCZICKI","KOCZICKI 65","1968",NA,NA,"Brazil","Paraná",NA,"Rio Taqari (mun. 4- Barras)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2015-04-27 21:21:00-03","MO","MOBOT","3073728","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","G. Hatschbach",NA,NA,NA,"J.M. Silva|J. Cordeiro","Silva 531","1988",NA,NA,"Brazil","Paraná",NA,"Morro Mae Caitra (mun. Quatro Barras).",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2018-06-22 05:25:00-03","MO","MOBOT","2452341","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.",NA,NA,NA,NA,"Lyman B. Smith|Pe. Raulino Reitz","Smith 10468","1957","1","26","Brazil","Santa Catarina",NA,"Bom Retiro. Campo dos Padres",NA,NA,NA,NA,"1821.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-06-22 14:18:27-03","UNESP-IBILCE","SJRP","17762","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","G. Hatschbach",NA,NA,NA,"Cordeiro, J.",NA,NA,NA,NA,"Brasil","Paraná","Campina Grande do Sul","Serra Ibitiraquire","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Planta ereta, flor lilás.;",NA,NA,"Tracheophyta","Lamiales","América do Sul",NA,"55154","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"199","2015-10-22 10:02:57-02","UNIOESTE","UNOP","1078","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Ferneda Rocha, L.C.","2013","11","21","Ferneda Rocha, L.C.; Imig, D.C.; Imig, D.C.","311","2013","11","02","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Terrícola. Flores azuis, centro da pétala maior alvo.",NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA
"200","2015-10-22 10:02:57-02","UNIOESTE","UNOP","4948","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.","Hatschbach, G.","2006",NA,NA,"Silva, J.M.; Barbosa, E.; Marinero, F.; Barbosa, E.; Marinero, F.","2283","2006","02","07","Brasil","Paraná","Tijucas do Sul","Serra Papanduva.","-49.1988983154297","-25.9281005859375",NA,NA,"1673","1673","Planta ereta. Local úmido; campo de altitude.",NA,NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"201","2020-07-10 09:47:04-03","MBML","MBML-HERBARIO","13612",NA,"Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","L. Kollmann/04-02-2002",NA,NA,NA,"L. Kollmann; et al","3179","2000","10","12","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9",NA,NA,"Crescendo em uma bromelia (Vriesea forsteriana), flores roxas.","MBML013612","MBML013612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-06-15 15:31:00-03","UNESP-RC","HRCB","64957","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.",NA,NA,NA,NA,"Grupo Verde",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Parte Alta do PARNA do Itatiaia. Trilha do Abrigo Rebouças sentido Prateleiras.","-44.67325","-22.389722","044°40'23.7W","22°23'23,0S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2018-10-09 16:31:36-03","UFLA","ESAL","29437","S","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Gonella, PM","2018","05",NA,"Mansanares, ME; Domingos, DQ; Andrade, EA;","1793","2010","08","29","Brasil","Minas Gerais","Minduri","Chapada das Perdizes, Ponto 9 - afloramento depois do Camping da Lua","-44.584167","-21.606667","-44.584167","-21.606667",NA,NA,"Crescendo no brejo.Flores roxas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-03-17 14:34:35-03","UTFPR-SL","SHPR","1415","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil","L. Biral","2020","12",NA,"Biral, L. | P.A. Freitas","2483","2020","12","28","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia","-44.716667","-22.4","44º43' W","22º24' S",NA,NA,"Herbácea, flores azuis com mácula amarela.Habitat: Campo de altitude","SHPR001415",NA,"Anthophyta",NA,"América do Sul","exsicata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-11-18 11:49:53-03","UERJ","HRJ","12862","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Ilaíne Matos","2017","06","30","Ilaíne Matos","211","2017","02","28","Brasil","Rio de Janeiro","Itatiaia","Trilha para o Morro do Couto.","-44.7","-22.366667","44º42'W","22º22'S","2400","2400","Flores roxas Habito: erva","HRJ00011920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-09-12 05:00:02-03","US","US","3278346","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.",NA,NA,NA,NA,"R. Wasum & et al.","9712","1993","12","28","Brazil","Santa Catarina",NA,"Serra do Faxinal p. Praia Grande.",NA,NA,NA,NA,"800",NA,NA,"US03216604","US03216604_01",NA,"Scrophulariales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"207","2020-09-12 05:00:02-03","US","US","2268445","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.",NA,NA,NA,NA,"L. Smith & R. Reitz","10468","1957","1","26","Brazil","Santa Catarina",NA,"Mun. Bom Retiro: Campo and rocky slopes, Morro da Bela Vista, Campo dos Padres.",NA,NA,NA,NA,"1821",NA,NA,"US03216606","US03216606_01",NA,"Scrophulariales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"208","2020-09-12 05:00:02-03","US","US","2449885","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.",NA,NA,NA,NA,"F. Segadas-Vianna, L. Dau, W. T. Ormond & G. Machline","1187*","1953",NA,NA,"Brazil","Rio de Janeiro",NA,"St. of Rio de Janeiro, Resende Co., Serra do Itatiaia.",NA,NA,NA,NA,NA,NA,NA,"US03216607","US03216607_01",NA,"Scrophulariales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"209","2020-09-12 05:00:02-03","US","US","2342888","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.",NA,NA,NA,NA,"O. Barth","J46*","1960","1","4","Brazil",NA,NA,"Procedencia Est. de Rio, Parque Nacional de Itatiaia.",NA,NA,NA,NA,NA,NA,NA,"US03216605","US03216605_01",NA,"Scrophulariales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"210","2020-09-12 05:00:02-03","US","US","1282198","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A. St.-Hil.",NA,NA,NA,NA,"A. Chase","9663","1925","4","30","Brazil","Minas Gerais",NA,"Edge of stream, near camp Timberline, Minas, Serra do Caparaó.",NA,NA,NA,NA,"2100","2200",NA,"US03216608","US03216608_01",NA,"Scrophulariales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"211","2020-09-02 16:30:32-03","Cenargen","CEN","92718","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","I. Cordeiro","2003",NA,NA,"Renato de Mello-Silva","2163","2003","10","10","Brasil","SP","CARAGUATATUBA","Parque Estadual da Serra do Mar. Km 41 da estrada intermédiária da Petrobrás, a 32 km de Salesópolis.","-45.677222","-23.65","-45.677222","-23.65","850","850","Erva em solo alagado, em campo limpo com lajeados rochosos à beira da estrada. Eixo da inflorescência verde com base vinácea. Cálice e corola roxos, o cálice mais escuro. Labelo com duas faixas estreitas amarelas. Pétala superior com faixa roxo-escuro na face adaxial. Doação Universidade de São Paulo - Herbário SPF.","CEN00092718","CEN00092718",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,"1",NA
"212","2019-12-09 17:30:08-03","UFPR","EFC","7750","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Hatschbach, G.","1999","02","05","Barddal, M.L.; Kuniyoshi, Y.S.","48","1998","01","13","Brasil","Paraná","Campina Grande do Sul","Morro Capivari","-48.8215","-25.1377","-48.8215","-25.1377","1450","1450","Herbácea 20 cm, esparsa em campo de altitude a 1450m s.n.m. Flores azuis","EFC007750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-12-09 17:30:08-03","UFPR","EFC","15087","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Vieira, R.S.","2016","06","28","Kuniyoshi, Y.S.","6497","2014","03","19","Brasil","Paraná","Campina Grande do Sul","Serra do Capivari - morro Capivari Grande","-48.8214","-25.1285","-48.8214","-25.1285","1550","1550","Herbácea em solo orgânico, com flores roxas.","EFC015087",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-12-09 17:30:08-03","UFPR","EFC","13850","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Vieira, R.S.","2015","04","16","Vieira, R.S.; Brotto, M.L.","721","2015","04","16","Brasil","Paraná","Campina Grande do Sul","Serra do Capivari - morro Capivari Grande","-48.4919","-25.0906","-48.4919","-25.0906","1600","1600","Herbácea em meio ao campo altomontano. Com flor roxa.","EFC013850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-12-09 17:30:08-03","UFPR","EFC","8247","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Hatschbach, G.","1999","02","05","Roderjan, C.V.","1537","1998","11","30","Brasil","Paraná","Campina Grande do Sul","Serra do Capivari","-48.8215","-25.1377","-48.8215","-25.1377",NA,NA,"Erva 40 cm, eventual em campo de altitude a 1400 m s.n.m. Flores lilases","EFC008247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-12-09 17:30:08-03","UFPR","EFC","13742","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Vieira, R.S.","2015","04","02","Vieira, R.S.","693","2015","04","02","Brasil","Paraná","Campina Grande do Sul","Serra do Ibitiraquire - morro Getúlio","-48.8396","-25.2365","-48.8396","-25.2365","1450","1450","Herbácea comum, em meio ao campo altomontano. Com flores azuis.","EFC013742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-10-29 10:08:42-03","UFPR","EFC","16246","PreservedSpecimen","Plantae","Utriculariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Vieira, R.S.","2017","12","10","Vieira, R.S.","1033","2017","12","10","Brasil","Paraná","Piraquara","Serra do Marumbi - morro do Vigia","-48.98","-25.5102","-48.9800","-25.5102","1320","1320","Herbácea com 60 cm, abundante em refúgio altomontano. Flores com pétalas arroxeadas. Refúgio Vegetacional Altomontano","EFC016246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-12-09 17:30:08-03","UFPR","EFC","8265","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Hatschbach, G.","1999","02","05","Roderjan, C.V.; Kuniyoshi, Y.S.","1552","1998","11","20","Brasil","Paraná","Campina Grande do Sul","Serra do Capivari","-48.8215","-25.1377","-48.8215","-25.1377",NA,NA,"Herbácea 40 cm, comum em campo de altitude, 1400 m s.n.m. Flores lilases.","EFC008265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-12-09 17:30:08-03","UFPR","EFC","11124","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Kuniyoshi, Y.S.","2012","03","29","Roderjan, C.V. ; Kuniyoshi, Y.S.","1848","2012","03","29","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5558","-25.5917","-48.5558","-25.5917","20","20","Herbácea 30cm em Neossolo Quartzarênico, 5m s.n.m. Flores violáceas.","EFC011124",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-12-09 17:30:08-03","UFPR","EFC","15047","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Vieira, R.S.","2016","01","22","Vieira, R.S.","962","2016","01","22","Brasil","Paraná","Campina Grande do Sul","Serra do Capivari - morro Capivari Grande","-48.82","-25.1321","-48.8200","-25.1321","1400","1400","Herbácea em refúgio vegetacional. Com flores roxas.","EFC015047",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-13 11:23:35-03","USP","SPF","157266","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","2002",NA,NA,"Rivadavia, F","1380","2002","08","01","Brasil","Minas Gerais","Santo Antônio do Itambé","Pico do Itambé","-43.18869","-18.23899","-43.18869","-18.23899","1480","1480",NA,"SPF00157266","SPF00157266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-11-13 11:23:36-03","USP","SPF","172004","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","2005",NA,NA,"Rivadavia, F","2124","2005","11","13","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos","-43.01611","-22.27536","-43.01611","-22.27536","2120","2120",NA,"SPF00172004","SPF00172004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-11-13 11:23:35-03","USP","SPF","152333","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","1999",NA,NA,"Rivadavia, F","1173","1999","10","09","Brasil","São Paulo","Ribeirão Pires",NA,"-46.16821","-23.45797","-46.16821","-23.45797","750","750",NA,"SPF00152333","SPF00152333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-11-13 11:23:35-03","USP","SPF","152336","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","2000",NA,NA,"Rivadavia, F","1224","2000","12","09","Brasil","São Paulo","Salesópolis",NA,"-45.40248","-23.39125","-45.40248","-23.39125","850","850",NA,"SPF00152336","SPF00152336",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-11-13 11:23:36-03","USP","SPF","157269","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","2003",NA,NA,"Rivadavia, F","1535","2003","01","25","Brasil","São Paulo","Salesópolis",NA,"-45.40248","-23.39125","-45.40248","-23.39125","850","850",NA,"SPF00157269","SPF00157269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-11-13 11:23:35-03","USP","SPF","137675","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","1999",NA,NA,"Rivadavia, F","1130","1999","07","13","Brasil","Minas Gerais","Diamantina",NA,"-43.37726","-18.15695","-43.37726","-18.15695","1250","1250",NA,"SPF00137675","SPF00137675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-11-13 11:23:35-03","USP","SPF","135544","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","1999",NA,NA,"Rivadavia, F","837","1999","03","07","Brasil","São Paulo","Mogi das Cruzes",NA,"-46.02023","-23.39548","-46.02023","-23.39548","1000","1000",NA,"SPF00135544","SPF00135544",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-11-13 11:23:35-03","USP","SPF","135545","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","1999",NA,NA,"Rivadavia, F","885","1999","04","03","Brasil","Minas Gerais","São Roque de Minas","Serra da Canastra","-46.40132","-20.08809","-46.40132","-20.08809","1250","1250",NA,"SPF00135545","SPF00135545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-11-13 11:23:36-03","USP","SPF","169956","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","2005",NA,NA,"Rivadavia, F","1962","2005","02","27","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó","-41.50043","-20.24669","-41.50043","-20.24669","2000","2000",NA,"SPF00169956","SPF00169956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-11-13 11:23:36-03","USP","SPF","165520","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","2004",NA,NA,"Rivadavia, F","1868","2004","09","28","Brasil","Minas Gerais","Camanducaia",NA,"-46.01965","-22.5318","-46.01965","-22.5318","1930","1930",NA,"SPF00165520","SPF00165520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-11-13 11:23:35-03","USP","SPF","143834","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Paula-Souza, J","2000","02",NA,"Souza, VC","23308","2000","02","17","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó","-41.816667","-20.416667","-41.816667","-20.416667","2300","2300",NA,"SPF00143834","SPF00143834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-11-13 11:23:36-03","USP","SPF","172005","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","2005",NA,NA,"Rivadavia, F","2129","2005","11","19","Brasil","Minas Gerais","Itamonte","Parque Nacional do Itatiaia","-44.40856","-22.23099","-44.40856","-22.23099","2400","2400",NA,"SPF00172005","SPF00172005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-11-13 11:23:35-03","USP","SPF","152335","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","2000",NA,NA,"Rivadavia, F","1209","2000","07","23","Brasil","Rio Grande do Sul","Cambará do Sul","Parque Nacional dos Aparados da Serra","-50.00939","-29.11026","-50.00939","-29.11026","800","800",NA,"SPF00152335","SPF00152335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-11-13 11:23:35-03","USP","SPF","157265","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","2002",NA,NA,"Rivadavia, F","1352","2002","04","26","Brasil","Minas Gerais","Moeda","Serra da Moeda","-43.57399","-20.16674","-43.57399","-20.16674","1140","1140",NA,"SPF00157265","SPF00157265",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-11-13 11:23:36-03","USP","SPF","159719","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Cordeiro, I","2003",NA,NA,"Mello-Silva, R","2163","2003","10","10","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar","-45.677222","-23.65","-45.677222","-23.65","850","850",NA,"SPF00159719","SPF00159719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-11-13 11:23:35-03","USP","SPF","157264","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","2002",NA,NA,"Rivadavia, F","1344","2002","03","12","Brasil","Minas Gerais","Moeda","Serra da Moeda","-43.57399","-20.16674","-43.57399","-20.16674","1140","1140",NA,"SPF00157264","SPF00157264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-11-13 11:23:36-03","USP","SPF","157267","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","2002",NA,NA,"Rivadavia, F","1387","2002","08","01","Brasil","Minas Gerais","Santo Antônio do Itambé","Pico do Itambé","-43.19468","-18.23429","-43.19468","-18.23429","1500","1500",NA,"SPF00157267","SPF00157267",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-11-13 11:23:36-03","USP","SPF","179602","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Forzza, RC","2007",NA,NA,"Forzza, RC","3599","2004","10","29","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.883333","-21.7","-43.883333","-21.7","1400","1400",NA,"SPF00179602","SPF00179602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-11-13 11:23:36-03","USP","SPF","180230","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","2006",NA,NA,"Rivadavia, F","2436","2006","11","19","Brasil","Santa Catarina","Garuva","Serra do Quiriri","-48.923528","-26.078778","-48.923528","-26.078778","910","910",NA,"SPF00180230","SPF00180230",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-11-13 11:23:36-03","USP","SPF","180231","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","2007",NA,NA,"Rivadavia, F","2512","2007","04","27","Brasil","Santa Catarina","Rancho Queimado","Chapadão Serra Boa Vista.","-49.163583","-27.702139","-49.163583","-27.702139","1120","1120",NA,"SPF00180231","SPF00180231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-11-13 11:23:36-03","USP","SPF","180232","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","2007",NA,NA,"Rivadavia, F","2513","2007","04","28","Brasil","Santa Catarina","Urubici",NA,"-49.572167","-27.910944","-49.572167","-27.910944","1190","1190",NA,"SPF00180232","SPF00180232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-11-13 11:23:36-03","USP","SPF","180233","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","2007",NA,NA,"Rivadavia, F","2517","2007","04","28","Brasil","Santa Catarina","Grão Pará","Serra do Corvo Branco","-49.366306","-28.056417","-49.366306","-28.056417","1050","1150",NA,"SPF00180233","SPF00180233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-11-13 11:23:36-03","USP","SPF","180234","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Rivadavia, F","2007",NA,NA,"Rivadavia, F","2530","2007","05","12","Brasil","Minas Gerais","Couto de Magalhães de Minas",NA,"-43.334917","-18.2965","-43.334917","-18.2965","1290","1290",NA,"SPF00180234","SPF00180234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-11-13 11:23:36-03","USP","SPF","183564","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.","Gonella, PM","2007",NA,NA,"Gonella, PM","33","2007","08","19","Brasil","São Paulo","São Bernardo do Campo","Parque Estadual da Serra do Mar, Caminhos do Mar .","-46.467222","-23.855167","-46.467222","-23.855167","743","743",NA,"SPF00183564","SPF00183564",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-11-13 11:23:36-03","USP","SPF","19571","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","reniformis","Utricularia reniformis","A.St.-Hil.",NA,NA,NA,NA,"Joly, AB","s.n.","1954","04","26","Brasil","São Paulo",NA,"Alto da Serra, Estrada de rodagem velha entre São Paulo-Santos.",NA,NA,NA,NA,NA,NA,NA,"SPF00019571","SPF00019571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
